company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
PetSmart Inc ,PETM,,863157,2013.0,FY,,2013-02-03,2014-03-27 13:33:05+00:00,202122000.0,72198000.0,70671000.0,5506000.0,464578000.0,335155000.0,0.0,1418428000.0,62859000.0,176082000.0,44242000.0,39934000.0,679090000.0,985707000.0,73855000.0,102992000.0,244436000.0,,46970000.0,120064000.0,86768000.0,71916000.0,1827996000.0,61581000.0,9150000.0,2536981000.0,1123592000.0,1317136000.0,754892000.0,1123592000.0,1123592000.0,1413389000.0,2536981000.0,234138000.0,658497000.0,0.0,-2128338000.0
PetSmart Inc ,PETM,,863157,2013.0,Q3,,2012-10-28,2013-11-27 11:01:55+00:00,266708000.0,49811000.0,74106000.0,5600000.0,475552000.0,298090000.0,0.0,1393175000.0,51381000.0,161030000.0,44248000.0,35412000.0,765831000.0,997361000.0,75948000.0,85308000.0,181381000.0,,44623000.0,117248000.0,111164000.0,71916000.0,1711574000.0,60023000.0,13862000.0,2569007000.0,1157011000.0,1362055000.0,743248000.0,1157011000.0,1157011000.0,1411996000.0,2569007000.0,209591000.0,668748000.0,0.0,-1953338000.0
PetSmart Inc ,PETM,,863157,2013.0,Q2,,2012-07-29,2013-08-29 12:07:48+00:00,248072000.0,56358000.0,71543000.0,5322000.0,482099000.0,282011000.0,0.0,1377695000.0,51381000.0,140607000.0,44043000.0,30940000.0,691820000.0,1016359000.0,77992000.0,84288000.0,188978000.0,,44115000.0,117272000.0,131521000.0,71916000.0,1647088000.0,58152000.0,16730000.0,2521482000.0,1136767000.0,1301737000.0,707352000.0,1136767000.0,1136767000.0,1384715000.0,2521482000.0,203386000.0,677363000.0,0.0,-1893338000.0
PetSmart Inc ,PETM,,863157,2013.0,Q1,,2012-04-29,2013-05-30 10:50:21+00:00,246612000.0,57346000.0,69456000.0,6706000.0,496004000.0,268928000.0,0.0,1352906000.0,51381000.0,126195000.0,44738000.0,26597000.0,682896000.0,1035759000.0,79582000.0,79798000.0,177511000.0,,43036000.0,115644000.0,81716000.0,71929000.0,1586499000.0,55920000.0,22276000.0,2466400000.0,1099476000.0,1236472000.0,675694000.0,1099476000.0,1099476000.0,1366924000.0,2466400000.0,194169000.0,691230000.0,0.0,-1846635000.0
PetSmart Inc ,PETM,,863157,2014.0,FY,,2014-02-02,2014-11-26 10:42:20+00:00,255251000.0,72685000.0,81867000.0,-2159000.0,451597000.0,285622000.0,0.0,1515350000.0,71945000.0,160008000.0,41140000.0,33577000.0,740302000.0,952955000.0,65932000.0,110408000.0,230332000.0,0.0,65645000.0,116312000.0,76463000.0,71226000.0,2173005000.0,66887000.0,0.0,2521968000.0,1093782000.0,1318243000.0,794345000.0,1093782000.0,1093782000.0,1428186000.0,2521968000.0,250770000.0,633841000.0,0.0,-2592414000.0
PetSmart Inc ,PETM,,863157,2014.0,Q3,,2013-11-03,2014-11-26 10:42:20+00:00,240603000.0,52576000.0,79716000.0,2082000.0,453620000.0,295868000.0,0.0,1504152000.0,62859000.0,164111000.0,42951000.0,30326000.0,797533000.0,956653000.0,67439000.0,101321000.0,208133000.0,0.0,63945000.0,110769000.0,118757000.0,71226000.0,2061254000.0,66517000.0,1967000.0,2595982000.0,1205074000.0,1400786000.0,759080000.0,1205074000.0,1205074000.0,1390908000.0,2595982000.0,238543000.0,631828000.0,0.0,-2362414000.0
PetSmart Inc ,PETM,,863157,2014.0,Q2,,2013-08-04,2014-08-28 12:06:38+00:00,248467000.0,69118000.0,72829000.0,2475000.0,454673000.0,281554000.0,0.0,1487877000.0,62859000.0,163494000.0,43031000.0,29678000.0,770268000.0,951499000.0,68856000.0,98162000.0,221150000.0,,54105000.0,108649000.0,115319000.0,71226000.0,1989401000.0,64449000.0,3087000.0,2549906000.0,1147339000.0,1373431000.0,770389000.0,1147339000.0,1147339000.0,1402567000.0,2549906000.0,224976000.0,632178000.0,0.0,-2332414000.0
PetSmart Inc ,PETM,,863157,2014.0,Q1,,2013-05-05,2014-05-29 11:39:19+00:00,257628000.0,66272000.0,69626000.0,4510000.0,462436000.0,252988000.0,0.0,1441880000.0,62859000.0,132705000.0,43914000.0,28426000.0,738568000.0,972679000.0,71565000.0,100601000.0,246431000.0,,48155000.0,119352000.0,81041000.0,71226000.0,1913209000.0,63180000.0,7455000.0,2474184000.0,1051261000.0,1280409000.0,769570000.0,1051261000.0,1051261000.0,1422923000.0,2474184000.0,221096000.0,653353000.0,0.0,-2308338000.0
PetSmart Inc ,PETM,,863157,2015.0,Q3,,2014-11-02,2014-11-26 10:42:20+00:00,281049000.0,73745000.0,79742000.0,-2736000.0,449432000.0,173346000.0,0.0,1555391000.0,71940000.0,151470000.0,194411000.0,34577000.0,857340000.0,922943000.0,60219000.0,106792000.0,232254000.0,28546000.0,60853000.0,144780000.0,103567000.0,81437000.0,2408605000.0,71705000.0,0.0,2709497000.0,1238846000.0,1389921000.0,816220000.0,1238846000.0,1238846000.0,1470651000.0,2709497000.0,396633000.0,654431000.0,0.0,-2722414000.0
PetSmart Inc ,PETM,,863157,2015.0,Q2,,2014-08-03,2014-08-28 12:06:38+00:00,246995000.0,79446000.0,73624000.0,-858000.0,449873000.0,251757000.0,0.0,1547085000.0,71940000.0,146513000.0,41659000.0,31851000.0,793364000.0,954109000.0,61528000.0,103011000.0,250756000.0,,60228000.0,106590000.0,107156000.0,71226000.0,2335983000.0,70072000.0,0.0,2565747000.0,1159796000.0,1374889000.0,787960000.0,1159796000.0,1159796000.0,1405951000.0,2565747000.0,236749000.0,617991000.0,0.0,-2722414000.0
PetSmart Inc ,PETM,,863157,2015.0,Q1,,2014-05-04,2014-05-29 11:39:19+00:00,244114000.0,65944000.0,70298000.0,-1277000.0,450538000.0,230102000.0,0.0,1537724000.0,71940000.0,136310000.0,41510000.0,29272000.0,792140000.0,949167000.0,63563000.0,102316000.0,280633000.0,,62124000.0,111400000.0,81314000.0,71226000.0,2257308000.0,68858000.0,0.0,2497055000.0,1071341000.0,1312666000.0,800213000.0,1071341000.0,1071341000.0,1425714000.0,2497055000.0,235222000.0,625501000.0,0.0,-2722414000.0
