company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q2TTM,2013-07-01,2014-06-30,,,760000000.0,1150000000.0,1078000000.0,12000000.0,-25000000.0,749000000.0,9842000000.0,-5132000000.0,-1599000000.0,6360000000.0,-5132000000.0,-1599000000.0,6360000000.0,-396000000.0,3583000000.0,3583000000.0,950000000.0,,-2000000.0,-955000000.0,-1778000000.0,-10491000000.0,-3528000000.0,,169000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q2,2014-04-01,2014-06-30,,,,,271000000.0,,-12000000.0,-101000000.0,456000000.0,-803000000.0,-381000000.0,945000000.0,-803000000.0,-381000000.0,945000000.0,-251000000.0,642000000.0,642000000.0,133000000.0,,,-238000000.0,-398000000.0,-769000000.0,-252000000.0,,17000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 11:28:20+00:00,,,,533000000.0,,-39000000.0,-1677000000.0,5097000000.0,-173000000.0,-698000000.0,368000000.0,-173000000.0,-698000000.0,368000000.0,-542000000.0,792000000.0,792000000.0,720000000.0,,,-476000000.0,-724000000.0,-4074000000.0,-720000000.0,,26000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q1TTM,2013-04-01,2014-03-31,,,760000000.0,1150000000.0,1073000000.0,60000000.0,-80000000.0,686000000.0,9906000000.0,-5064000000.0,-1502000000.0,6218000000.0,-5064000000.0,-1502000000.0,6218000000.0,-428000000.0,3543000000.0,3543000000.0,916000000.0,,-1000000.0,-949000000.0,-1713000000.0,-10653000000.0,-3368000000.0,,152000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 11:44:11+00:00,,,,262000000.0,,-27000000.0,-1576000000.0,4641000000.0,630000000.0,-317000000.0,-577000000.0,630000000.0,-317000000.0,-577000000.0,-291000000.0,150000000.0,150000000.0,587000000.0,,,-238000000.0,-326000000.0,-3305000000.0,-468000000.0,,9000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 10:33:19+00:00,-1138000000.0,745000000.0,747000000.0,894000000.0,4735000000.0,-255000000.0,593000000.0,5363000000.0,-5883000000.0,2649000000.0,3728000000.0,-5883000000.0,2649000000.0,3728000000.0,239000000.0,7291000000.0,7291000000.0,-5050000000.0,,-544000000.0,-1008000000.0,-1514000000.0,-6616000000.0,-3622000000.0,1050000000.0,60000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q4,2015-10-01,2015-12-31,,-602000000.0,745000000.0,747000000.0,231000000.0,644000000.0,-61000000.0,1497000000.0,641000000.0,-1613000000.0,-811000000.0,2316000000.0,-1613000000.0,-811000000.0,2316000000.0,-169000000.0,-716000000.0,-716000000.0,1304000000.0,,-544000000.0,-272000000.0,-336000000.0,-1363000000.0,-619000000.0,,27000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q3TTM,2014-10-01,2015-09-30,,-543000000.0,1238000000.0,827000000.0,925000000.0,4091000000.0,-277000000.0,911000000.0,5011000000.0,-6046000000.0,2918000000.0,3825000000.0,-6046000000.0,2918000000.0,3825000000.0,420000000.0,8514000000.0,8514000000.0,-6525000000.0,,,-987000000.0,-1691000000.0,-6387000000.0,-3683000000.0,1050000000.0,11000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q3,2015-07-01,2015-09-30,,-455000000.0,,,206000000.0,3872000000.0,-106000000.0,356000000.0,-2552000000.0,-3973000000.0,2877000000.0,841000000.0,-3973000000.0,2877000000.0,841000000.0,-361000000.0,7268000000.0,7268000000.0,-6989000000.0,,,-241000000.0,-388000000.0,-309000000.0,-871000000.0,-185000000.0,33000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 14:42:49+00:00,-536000000.0,,,663000000.0,4091000000.0,-194000000.0,-904000000.0,4722000000.0,-4270000000.0,3460000000.0,1412000000.0,-4270000000.0,3460000000.0,1412000000.0,408000000.0,8007000000.0,8007000000.0,-6354000000.0,,,-736000000.0,-1178000000.0,-5253000000.0,-3003000000.0,1050000000.0,33000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q2TTM,2014-07-01,2015-06-30,,-88000000.0,1238000000.0,827000000.0,983000000.0,219000000.0,-272000000.0,657000000.0,7883000000.0,-2812000000.0,-361000000.0,3765000000.0,-2812000000.0,-361000000.0,3765000000.0,320000000.0,2148000000.0,2148000000.0,-23000000.0,,,-983000000.0,-1708000000.0,-6600000000.0,-3112000000.0,1235000000.0,-19000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q2,2015-04-01,2015-06-30,,,,,225000000.0,219000000.0,28000000.0,-96000000.0,1159000000.0,-482000000.0,166000000.0,853000000.0,-482000000.0,166000000.0,853000000.0,565000000.0,427000000.0,427000000.0,297000000.0,,,-246000000.0,-349000000.0,-763000000.0,-632000000.0,296000000.0,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 16:22:42+00:00,-81000000.0,,,457000000.0,219000000.0,-88000000.0,-1260000000.0,7274000000.0,-297000000.0,583000000.0,571000000.0,-297000000.0,583000000.0,571000000.0,769000000.0,739000000.0,739000000.0,635000000.0,,,-495000000.0,-790000000.0,-4944000000.0,-2132000000.0,1235000000.0,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q1TTM,2014-04-01,2015-03-31,,-88000000.0,1238000000.0,827000000.0,1029000000.0,,-312000000.0,652000000.0,7180000000.0,-3133000000.0,-908000000.0,3857000000.0,-3133000000.0,-908000000.0,3857000000.0,-496000000.0,2363000000.0,2363000000.0,-187000000.0,,,-975000000.0,-1757000000.0,-6606000000.0,-2732000000.0,939000000.0,-2000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 10:46:09+00:00,-81000000.0,,,232000000.0,,-116000000.0,-1164000000.0,6115000000.0,185000000.0,417000000.0,-282000000.0,185000000.0,417000000.0,-282000000.0,204000000.0,312000000.0,312000000.0,338000000.0,,,-249000000.0,-441000000.0,-4181000000.0,-1500000000.0,939000000.0,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 10:34:04+00:00,-246000000.0,527000000.0,630000000.0,823000000.0,303000000.0,-76000000.0,-362000000.0,9050000000.0,-1862000000.0,-1029000000.0,2838000000.0,-1862000000.0,-1029000000.0,2838000000.0,-129000000.0,1645000000.0,1645000000.0,732000000.0,,,-1094000000.0,-1224000000.0,-7217000000.0,-2601000000.0,,138000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q4,2016-10-01,2016-12-31,,-246000000.0,527000000.0,630000000.0,208000000.0,303000000.0,-105000000.0,879000000.0,5258000000.0,-1032000000.0,-508000000.0,1700000000.0,-1032000000.0,-508000000.0,1700000000.0,55000000.0,69000000.0,69000000.0,544000000.0,,-275000000.0,-293000000.0,-315000000.0,-5123000000.0,-874000000.0,,25000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q3TTM,2015-10-01,2016-09-30,,-602000000.0,745000000.0,747000000.0,846000000.0,644000000.0,-32000000.0,256000000.0,4433000000.0,-2443000000.0,-1332000000.0,3454000000.0,-2443000000.0,-1332000000.0,3454000000.0,-353000000.0,860000000.0,860000000.0,1492000000.0,,-269000000.0,-1073000000.0,-1245000000.0,-3457000000.0,-2346000000.0,,140000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q3,2016-07-01,2016-09-30,,,,,207000000.0,,4000000.0,26000000.0,90000000.0,-858000000.0,-16000000.0,801000000.0,-858000000.0,-16000000.0,801000000.0,-69000000.0,548000000.0,548000000.0,20000000.0,,275000000.0,-264000000.0,-305000000.0,-269000000.0,-415000000.0,,14000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 10:18:32+00:00,,,,615000000.0,,29000000.0,-1241000000.0,3792000000.0,-830000000.0,-521000000.0,1138000000.0,-830000000.0,-521000000.0,1138000000.0,-184000000.0,1576000000.0,1576000000.0,188000000.0,,275000000.0,-801000000.0,-909000000.0,-2094000000.0,-1727000000.0,,113000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1057000000.0,745000000.0,747000000.0,845000000.0,4516000000.0,-142000000.0,586000000.0,1791000000.0,-5558000000.0,1561000000.0,3494000000.0,-5558000000.0,1561000000.0,3494000000.0,-645000000.0,7580000000.0,7580000000.0,-5517000000.0,,-544000000.0,-1050000000.0,-1328000000.0,-3497000000.0,-2802000000.0,-185000000.0,159000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q2,2016-04-01,2016-06-30,,,,,201000000.0,,-6000000.0,76000000.0,240000000.0,-179000000.0,-189000000.0,791000000.0,-179000000.0,-189000000.0,791000000.0,417000000.0,471000000.0,471000000.0,43000000.0,,,-268000000.0,-269000000.0,-26000000.0,-125000000.0,,80000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 12:53:57+00:00,,,,408000000.0,,25000000.0,-1267000000.0,3702000000.0,28000000.0,-505000000.0,337000000.0,28000000.0,-505000000.0,337000000.0,-115000000.0,1028000000.0,1028000000.0,168000000.0,,,-537000000.0,-604000000.0,-1825000000.0,-1312000000.0,,99000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1057000000.0,745000000.0,747000000.0,869000000.0,4735000000.0,-108000000.0,414000000.0,2710000000.0,-5861000000.0,1916000000.0,3556000000.0,-5861000000.0,1916000000.0,3556000000.0,-497000000.0,7536000000.0,7536000000.0,-5263000000.0,,-544000000.0,-1028000000.0,-1408000000.0,-4234000000.0,-3309000000.0,111000000.0,79000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 09:49:13+00:00,,,,207000000.0,,31000000.0,-1343000000.0,3462000000.0,207000000.0,-316000000.0,-454000000.0,207000000.0,-316000000.0,-454000000.0,-532000000.0,557000000.0,557000000.0,125000000.0,,,-269000000.0,-335000000.0,-1799000000.0,-1187000000.0,,19000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 11:22:43+00:00,0.0,848000000.0,398000000.0,816000000.0,604000000.0,89000000.0,-2221000000.0,3392000000.0,-3361000000.0,-301000000.0,2593000000.0,-3361000000.0,-301000000.0,2593000000.0,-980000000.0,2842000000.0,2842000000.0,1156000000.0,,,-1198000000.0,-1014000000.0,-3381000000.0,-2174000000.0,,109000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q4,2017-10-01,2017-12-31,,,848000000.0,398000000.0,212000000.0,88000000.0,7000000.0,-401000000.0,-764000000.0,-1713000000.0,-173000000.0,1796000000.0,-1713000000.0,-173000000.0,1796000000.0,-83000000.0,703000000.0,703000000.0,1282000000.0,,,-329000000.0,-293000000.0,-232000000.0,-388000000.0,,32000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-29 18:16:57+00:00,0.0,,,604000000.0,516000000.0,82000000.0,-1820000000.0,4156000000.0,-1648000000.0,-128000000.0,797000000.0,-1648000000.0,-128000000.0,797000000.0,-897000000.0,2139000000.0,2139000000.0,-126000000.0,,,-869000000.0,-721000000.0,-3149000000.0,-1786000000.0,,77000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q3TTM,2016-10-01,2017-09-30,,-246000000.0,527000000.0,630000000.0,812000000.0,819000000.0,-23000000.0,-941000000.0,9414000000.0,-2680000000.0,-636000000.0,2497000000.0,-2680000000.0,-636000000.0,2497000000.0,-842000000.0,2208000000.0,2208000000.0,418000000.0,,-275000000.0,-1162000000.0,-1036000000.0,-8272000000.0,-2660000000.0,,102000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q3,2017-07-01,2017-09-30,,,,,209000000.0,347000000.0,26000000.0,-325000000.0,272000000.0,-1272000000.0,158000000.0,535000000.0,-1272000000.0,158000000.0,535000000.0,-553000000.0,1006000000.0,1006000000.0,-355000000.0,,,-288000000.0,-233000000.0,-539000000.0,-717000000.0,,44000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 18:01:55+00:00,0.0,,,395000000.0,169000000.0,56000000.0,-1495000000.0,3884000000.0,-376000000.0,-286000000.0,262000000.0,-376000000.0,-286000000.0,262000000.0,-344000000.0,1133000000.0,1133000000.0,229000000.0,,,-581000000.0,-488000000.0,-2610000000.0,-1069000000.0,,33000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q2TTM,2016-07-01,2017-06-30,,-246000000.0,527000000.0,630000000.0,810000000.0,472000000.0,-45000000.0,-590000000.0,9232000000.0,-2266000000.0,-810000000.0,2763000000.0,-2266000000.0,-810000000.0,2763000000.0,-358000000.0,1750000000.0,1750000000.0,793000000.0,,,-1138000000.0,-1108000000.0,-8002000000.0,-2358000000.0,,72000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q2,2017-04-01,2017-06-30,,,,,195000000.0,169000000.0,24000000.0,113000000.0,1261000000.0,-754000000.0,1000000.0,819000000.0,-754000000.0,1000000.0,819000000.0,90000000.0,500000000.0,500000000.0,11000000.0,,,-289000000.0,-182000000.0,-1118000000.0,-608000000.0,,14000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 09:43:53+00:00,,,,200000000.0,,32000000.0,-1608000000.0,2623000000.0,378000000.0,-287000000.0,-557000000.0,378000000.0,-287000000.0,-557000000.0,-434000000.0,633000000.0,633000000.0,218000000.0,,,-292000000.0,-306000000.0,-1492000000.0,-461000000.0,,19000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q1TTM,2016-04-01,2017-03-31,,-246000000.0,527000000.0,630000000.0,816000000.0,303000000.0,-75000000.0,-627000000.0,8211000000.0,-1691000000.0,-1000000000.0,2735000000.0,-1691000000.0,-1000000000.0,2735000000.0,-31000000.0,1721000000.0,1721000000.0,825000000.0,,,-1117000000.0,-1195000000.0,-6910000000.0,-1875000000.0,,138000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 11:22:43+00:00,-528000000.0,864000000.0,491000000.0,811000000.0,1000000.0,-56000000.0,136000000.0,7140000000.0,-2329000000.0,-1224000000.0,3948000000.0,-2329000000.0,-1224000000.0,3948000000.0,339000000.0,3395000000.0,3395000000.0,-394000000.0,,,-1359000000.0,-1095000000.0,-6090000000.0,-2020000000.0,,398000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q4,2018-10-01,2018-12-31,,,864000000.0,491000000.0,198000000.0,1000000.0,8000000.0,1124000000.0,1202000000.0,-2322000000.0,-22000000.0,2063000000.0,-2322000000.0,-22000000.0,2063000000.0,-273000000.0,826000000.0,826000000.0,-85000000.0,,,-379000000.0,-285000000.0,-2775000000.0,-370000000.0,,262000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 19:11:46+00:00,-528000000.0,,,613000000.0,0.0,-64000000.0,-988000000.0,5938000000.0,-7000000.0,-1202000000.0,1885000000.0,-7000000.0,-1202000000.0,1885000000.0,612000000.0,2569000000.0,2569000000.0,-309000000.0,,,-980000000.0,-810000000.0,-3315000000.0,-1650000000.0,,136000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q3TTM,2017-10-01,2018-09-30,,-528000000.0,848000000.0,398000000.0,825000000.0,88000000.0,-57000000.0,-1389000000.0,5174000000.0,-1720000000.0,-1375000000.0,3681000000.0,-1720000000.0,-1375000000.0,3681000000.0,529000000.0,3272000000.0,3272000000.0,973000000.0,,,-1309000000.0,-1103000000.0,-3547000000.0,-2038000000.0,,168000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q3,2018-07-01,2018-09-30,,,,,206000000.0,,-19000000.0,57000000.0,1253000000.0,-396000000.0,-161000000.0,703000000.0,-396000000.0,-161000000.0,703000000.0,127000000.0,1197000000.0,1197000000.0,-757000000.0,,,-323000000.0,-278000000.0,-853000000.0,-473000000.0,,117000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 18:19:42+00:00,-528000000.0,,,407000000.0,,-45000000.0,-1045000000.0,4685000000.0,389000000.0,-1041000000.0,1182000000.0,389000000.0,-1041000000.0,1182000000.0,485000000.0,1372000000.0,1372000000.0,448000000.0,,,-657000000.0,-532000000.0,-2462000000.0,-1177000000.0,,19000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q2TTM,2017-07-01,2018-06-30,,-528000000.0,848000000.0,398000000.0,828000000.0,435000000.0,-12000000.0,-1771000000.0,4193000000.0,-2596000000.0,-1056000000.0,3513000000.0,-2596000000.0,-1056000000.0,3513000000.0,-151000000.0,3081000000.0,3081000000.0,1375000000.0,,,-1274000000.0,-1058000000.0,-3233000000.0,-2282000000.0,,95000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q2,2018-04-01,2018-06-30,,-528000000.0,,,200000000.0,,-52000000.0,-240000000.0,2428000000.0,160000000.0,-767000000.0,775000000.0,160000000.0,-767000000.0,775000000.0,116000000.0,320000000.0,320000000.0,495000000.0,,,-327000000.0,-248000000.0,-1291000000.0,-650000000.0,,9000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 18:22:02+00:00,,,,207000000.0,,7000000.0,-805000000.0,2257000000.0,229000000.0,-274000000.0,407000000.0,229000000.0,-274000000.0,407000000.0,369000000.0,1052000000.0,1052000000.0,-47000000.0,,,-330000000.0,-284000000.0,-1171000000.0,-527000000.0,,10000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q1TTM,2017-04-01,2018-03-31,,,848000000.0,398000000.0,823000000.0,604000000.0,64000000.0,-1418000000.0,3026000000.0,-3510000000.0,-288000000.0,3557000000.0,-3510000000.0,-288000000.0,3557000000.0,-177000000.0,3261000000.0,3261000000.0,891000000.0,,,-1236000000.0,-992000000.0,-3060000000.0,-2240000000.0,,100000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q4,2019-10-01,2019-12-31,,,981000000.0,486000000.0,270000000.0,1000000.0,34000000.0,1084000000.0,909000000.0,-2101000000.0,-225000000.0,2078000000.0,-2101000000.0,-225000000.0,2083000000.0,-209000000.0,729000000.0,729000000.0,-5000000.0,,,-411000000.0,-239000000.0,-2262000000.0,-337000000.0,,13000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 11:22:43+00:00,-284000000.0,981000000.0,486000000.0,1047000000.0,167000000.0,10000000.0,-1079000000.0,5279000000.0,-2787000000.0,-960000000.0,3960000000.0,-2787000000.0,-960000000.0,3965000000.0,228000000.0,3885000000.0,3885000000.0,107000000.0,,,-1542000000.0,-925000000.0,-5044000000.0,-1480000000.0,,82000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q3TTM,2018-10-01,2019-09-30,,-284000000.0,864000000.0,491000000.0,975000000.0,167000000.0,-16000000.0,-1039000000.0,5572000000.0,-3008000000.0,-757000000.0,3945000000.0,-3008000000.0,-757000000.0,3945000000.0,164000000.0,3982000000.0,3982000000.0,27000000.0,,,-1510000000.0,-971000000.0,-5557000000.0,-1513000000.0,,331000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q3,2019-07-01,2019-09-30,,-284000000.0,,,260000000.0,3000000.0,-32000000.0,-1012000000.0,735000000.0,-47000000.0,-468000000.0,836000000.0,-47000000.0,-468000000.0,836000000.0,289000000.0,1428000000.0,1428000000.0,160000000.0,,,-375000000.0,-221000000.0,-204000000.0,-203000000.0,,34000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 19:11:46+00:00,-284000000.0,,,777000000.0,166000000.0,-24000000.0,-2163000000.0,4370000000.0,-686000000.0,-735000000.0,1882000000.0,-686000000.0,-735000000.0,1882000000.0,437000000.0,3156000000.0,3156000000.0,112000000.0,,,-1131000000.0,-686000000.0,-2782000000.0,-1143000000.0,,69000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q2TTM,2018-07-01,2019-06-30,,,864000000.0,491000000.0,921000000.0,164000000.0,-3000000.0,30000000.0,6090000000.0,-3357000000.0,-450000000.0,3812000000.0,-3357000000.0,-450000000.0,3812000000.0,2000000.0,3751000000.0,3751000000.0,-890000000.0,,,-1458000000.0,-1028000000.0,-6206000000.0,-1783000000.0,,414000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q2,2019-04-01,2019-06-30,,,,,259000000.0,163000000.0,8000000.0,-361000000.0,456000000.0,-840000000.0,-44000000.0,581000000.0,-840000000.0,-44000000.0,581000000.0,-295000000.0,808000000.0,808000000.0,-125000000.0,,-42000000.0,-376000000.0,-200000000.0,-626000000.0,-294000000.0,,35000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 18:19:42+00:00,0.0,,,517000000.0,163000000.0,8000000.0,-1151000000.0,3635000000.0,-639000000.0,-267000000.0,1046000000.0,-639000000.0,-267000000.0,1046000000.0,148000000.0,1728000000.0,1728000000.0,-48000000.0,,,-756000000.0,-465000000.0,-2578000000.0,-940000000.0,,35000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 18:34:52+00:00,,,,258000000.0,0.0,,-790000000.0,3179000000.0,201000000.0,-223000000.0,465000000.0,201000000.0,-223000000.0,465000000.0,443000000.0,920000000.0,920000000.0,77000000.0,,42000000.0,-380000000.0,-265000000.0,-1952000000.0,-646000000.0,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q1TTM,2018-04-01,2019-03-31,,-528000000.0,864000000.0,491000000.0,862000000.0,1000000.0,-63000000.0,151000000.0,8062000000.0,-2357000000.0,-1173000000.0,4006000000.0,-2357000000.0,-1173000000.0,4006000000.0,413000000.0,3263000000.0,3263000000.0,-270000000.0,,42000000.0,-1409000000.0,-1076000000.0,-6871000000.0,-2139000000.0,,388000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2020.0,Q1TTM,2019-04-01,2020-03-31,,-284000000.0,981000000.0,486000000.0,1045000000.0,352000000.0,10000000.0,-1131000000.0,4851000000.0,-2533000000.0,-792000000.0,3779000000.0,-2533000000.0,-792000000.0,3784000000.0,469000000.0,3725000000.0,3725000000.0,140000000.0,,-68000000.0,-1571000000.0,-874000000.0,-4259000000.0,-1554000000.0,,82000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 18:34:52+00:00,,,,256000000.0,185000000.0,,-842000000.0,2751000000.0,455000000.0,-55000000.0,284000000.0,455000000.0,-55000000.0,284000000.0,684000000.0,760000000.0,760000000.0,110000000.0,,-26000000.0,-409000000.0,-214000000.0,-1167000000.0,-720000000.0,,
