company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q4,2015-10-01,2015-12-31,,0.39,0.39,0.1,0.38,290000000.0,834000000.0,834000000.0,771000000.0,63000000.0,2655000000.0,7015000000.0,55000000.0,795000000.0,224000000.0,2249000000.0,2655000000.0,4360000000.0,42000000.0,19000000.0,3268000000.0,1092000000.0,32000000.0,1124000000.0,7015000000.0,1951000000.0,1944000000.0,1962000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,FY,2015-01-01,2015-12-31,2016-02-25 08:44:41+00:00,1.02,1.02,0.46,1.01,710000000.0,2172000000.0,2172000000.0,1990000000.0,182000000.0,9713000000.0,24704000000.0,111000000.0,3167000000.0,450000000.0,8533000000.0,9713000000.0,14991000000.0,164000000.0,94000000.0,12150000000.0,2841000000.0,41000000.0,2882000000.0,24704000000.0,1951000000.0,1944000000.0,1962000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.63,0.63,0.36,0.63,420000000.0,1338000000.0,1338000000.0,1219000000.0,119000000.0,7058000000.0,17689000000.0,56000000.0,2372000000.0,226000000.0,6284000000.0,7058000000.0,10631000000.0,122000000.0,75000000.0,8882000000.0,1749000000.0,9000000.0,1758000000.0,17689000000.0,1920000000.0,1934000000.0,1948000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.2,1.2,0.47,1.2,756000000.0,2551000000.0,2551000000.0,2365000000.0,186000000.0,9602000000.0,24738000000.0,50000000.0,3125000000.0,277000000.0,8414000000.0,9602000000.0,15136000000.0,161000000.0,98000000.0,11816000000.0,3320000000.0,-13000000.0,3307000000.0,24738000000.0,1920000000.0,1934000000.0,1948000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q3,2015-07-01,2015-09-30,2015-11-09 09:01:35+00:00,0.25,0.25,0.12,0.25,168000000.0,528000000.0,528000000.0,480000000.0,48000000.0,2374000000.0,6079000000.0,22000000.0,802000000.0,68000000.0,2145000000.0,2374000000.0,3705000000.0,41000000.0,25000000.0,3015000000.0,690000000.0,6000000.0,696000000.0,6079000000.0,1920000000.0,1934000000.0,1948000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 16:29:22+00:00,0.25,0.25,0.12,0.25,170000000.0,519000000.0,519000000.0,487000000.0,32000000.0,2410000000.0,5997000000.0,24000000.0,782000000.0,23000000.0,2102000000.0,2410000000.0,3587000000.0,41000000.0,26000000.0,2907000000.0,680000000.0,9000000.0,689000000.0,5997000000.0,1948000000.0,1927000000.0,1947000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.38,0.38,0.24,0.38,252000000.0,810000000.0,810000000.0,739000000.0,71000000.0,4684000000.0,11610000000.0,34000000.0,1570000000.0,158000000.0,4139000000.0,4684000000.0,6926000000.0,81000000.0,50000000.0,5867000000.0,1059000000.0,3000000.0,1062000000.0,11610000000.0,1948000000.0,1927000000.0,1947000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.24,1.24,0.47,1.23,794000000.0,2650000000.0,2650000000.0,2472000000.0,178000000.0,9517000000.0,24691000000.0,-75000000.0,3090000000.0,248000000.0,8259000000.0,9517000000.0,15174000000.0,160000000.0,102000000.0,11597000000.0,3577000000.0,-133000000.0,3444000000.0,24691000000.0,1948000000.0,1927000000.0,1947000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:13:30+00:00,0.13,0.13,0.12,0.13,82000000.0,291000000.0,291000000.0,252000000.0,39000000.0,2274000000.0,5613000000.0,10000000.0,788000000.0,135000000.0,2037000000.0,2274000000.0,3339000000.0,40000000.0,24000000.0,2960000000.0,379000000.0,-6000000.0,373000000.0,5613000000.0,1938500000.0,1974000000.0,1996000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.28,1.28,0.47,1.26,811000000.0,2753000000.0,2753000000.0,2574000000.0,179000000.0,9333000000.0,24574000000.0,-165000000.0,3048000000.0,255000000.0,8167000000.0,9333000000.0,15241000000.0,153000000.0,111000000.0,11470000000.0,3771000000.0,-207000000.0,3564000000.0,24574000000.0,1938500000.0,1974000000.0,1996000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.44,0.44,0.24,0.43,311000000.0,927000000.0,927000000.0,849000000.0,78000000.0,4496000000.0,11492000000.0,-10000000.0,1635000000.0,48000000.0,4021000000.0,4496000000.0,6996000000.0,83000000.0,39000000.0,5704000000.0,1292000000.0,-54000000.0,1238000000.0,11492000000.0,1936700000.0,1955000000.0,1973000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.08,1.08,0.46,1.06,769000000.0,2289000000.0,2289000000.0,2100000000.0,189000000.0,9525000000.0,24586000000.0,67000000.0,3232000000.0,340000000.0,8415000000.0,9525000000.0,15061000000.0,166000000.0,83000000.0,11987000000.0,3074000000.0,-16000000.0,3058000000.0,24586000000.0,1936700000.0,1955000000.0,1973000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2016.0,Q2,2016-04-01,2016-06-30,2016-08-08 16:29:22+00:00,0.3,0.3,0.12,0.29,222000000.0,630000000.0,630000000.0,581000000.0,49000000.0,2281000000.0,6017000000.0,-14000000.0,821000000.0,-1000000.0,2034000000.0,2281000000.0,3736000000.0,42000000.0,26000000.0,2854000000.0,882000000.0,-30000000.0,852000000.0,6017000000.0,1936700000.0,1955000000.0,1973000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.03,1.03,0.46,1.02,717000000.0,2178000000.0,2178000000.0,2006000000.0,172000000.0,9654000000.0,24566000000.0,105000000.0,3193000000.0,364000000.0,8483000000.0,9654000000.0,14912000000.0,165000000.0,83000000.0,12040000000.0,2872000000.0,23000000.0,2895000000.0,24566000000.0,1914300000.0,1949000000.0,1965000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2016.0,Q1,2016-01-01,2016-03-31,2016-05-05 17:13:30+00:00,0.14,0.14,0.12,0.14,89000000.0,297000000.0,297000000.0,268000000.0,29000000.0,2215000000.0,5475000000.0,4000000.0,814000000.0,49000000.0,1987000000.0,2215000000.0,3260000000.0,41000000.0,13000000.0,2850000000.0,410000000.0,-24000000.0,386000000.0,5475000000.0,1914300000.0,1949000000.0,1965000000.0
