company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q4,2011-10-01,2011-12-31,,-191669000.0,,15317000.0,373849000.0,,545000.0,700223000.0,52714000.0,1747000.0,,-92295000.0,-685125000.0,2184403000.0,-92295000.0,-685125000.0,2184403000.0,1407528000.0,872705000.0,872705000.0,237626000.0,73656000.0,,,-1651531000.0,-299732000.0,-26737000.0,-193675000.0,1457807000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 16:49:21+00:00,-1071000000.0,,70000000.0,1422000000.0,0.0,6000000.0,1052000000.0,338000000.0,3000000.0,0.0,-1719000000.0,-3542000000.0,5669000000.0,-1719000000.0,-3542000000.0,5669000000.0,414000000.0,2609000000.0,2609000000.0,586000000.0,894000000.0,,0.0,-7509000000.0,-1243000000.0,-28000000.0,-2926000000.0,6281000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q3TTM,2010-10-01,2011-09-30,,-3252162000.0,,89773000.0,1352737000.0,,-5715000.0,775604000.0,360746000.0,4203000.0,,-1611502000.0,-5194599000.0,4996834000.0,-1611502000.0,-5194599000.0,4996834000.0,-1814982000.0,2388720000.0,2388720000.0,479773000.0,1119391000.0,,,-7115213000.0,-1237278000.0,-1636000.0,-3094206000.0,6410054000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q3,2011-07-01,2011-09-30,,-144840000.0,,13872000.0,359076000.0,,-10667000.0,116069000.0,84572000.0,182000.0,,-1022255000.0,-1024227000.0,1286390000.0,-1022255000.0,-1024227000.0,1286390000.0,-770759000.0,642114000.0,642114000.0,169131000.0,145714000.0,,,-2419542000.0,-305549000.0,-714000.0,-1252009000.0,1845704000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 16:48:54+00:00,-879331000.0,,54683000.0,1048151000.0,,5455000.0,351777000.0,285286000.0,1253000.0,,-1626705000.0,-2856875000.0,3484597000.0,-1626705000.0,-2856875000.0,3484597000.0,-993528000.0,1736295000.0,1736295000.0,348374000.0,820344000.0,,,-5857469000.0,-943268000.0,-1263000.0,-2732325000.0,4823193000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q2TTM,2010-07-01,2011-06-30,,-3609856000.0,,79271000.0,1290186000.0,,30287000.0,746172000.0,416113000.0,4021000.0,,-630935000.0,-5960639000.0,4672844000.0,-630935000.0,-5960639000.0,4672844000.0,-1888443000.0,2235680000.0,2235680000.0,400806000.0,1308127000.0,,,-6857201000.0,-1259261000.0,-1162000.0,-2358034000.0,5765679000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q2,2011-04-01,2011-06-30,,-719541000.0,,45560000.0,349803000.0,,3525000.0,70786000.0,110543000.0,777000.0,,25535000.0,-1298453000.0,1063430000.0,25535000.0,-1298453000.0,1063430000.0,-205963000.0,591627000.0,591627000.0,51214000.0,341275000.0,45000000.0,,-1638637000.0,-360201000.0,-538000.0,-426522000.0,1374926000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 17:07:19+00:00,-734491000.0,,40811000.0,689075000.0,,16122000.0,235708000.0,200714000.0,1071000.0,,-604450000.0,-1832648000.0,2198207000.0,-604450000.0,-1832648000.0,2198207000.0,-222769000.0,1094181000.0,1094181000.0,179243000.0,674630000.0,,,-3437927000.0,-637719000.0,-549000.0,-1480316000.0,2977489000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q1TTM,2010-04-01,2011-03-31,,-2950915000.0,,67292000.0,1225242000.0,,6808000.0,588418000.0,411702000.0,3244000.0,,-840854000.0,-5686522000.0,4366274000.0,-840854000.0,-5686522000.0,4366274000.0,-2154294000.0,2084550000.0,2084550000.0,468064000.0,1230373000.0,-28352000.0,,-6673661000.0,-1178677000.0,-1812000.0,-2484361000.0,5145083000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q4,2012-10-01,2012-12-31,,-268000000.0,,-50000000.0,400000000.0,58000000.0,33000000.0,356000000.0,-214000000.0,1000000.0,,-364000000.0,-974000000.0,1899000000.0,-364000000.0,-974000000.0,1899000000.0,594000000.0,912000000.0,912000000.0,231000000.0,474000000.0,,,-1390000000.0,-399000000.0,-1000000.0,-624000000.0,1025000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:24:04+00:00,-2364000000.0,,-33000000.0,1528000000.0,58000000.0,15000000.0,1126000000.0,0.0,5000000.0,,-2149000000.0,-3906000000.0,6262000000.0,-2149000000.0,-3906000000.0,6262000000.0,222000000.0,2886000000.0,2886000000.0,722000000.0,1004000000.0,0.0,0.0,-6464000000.0,-1238000000.0,-1715000000.0,-1443000000.0,6102000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q3TTM,2011-10-01,2012-09-30,,-2287669000.0,,32317000.0,1501849000.0,,-17455000.0,1470223000.0,266714000.0,5747000.0,,-1877295000.0,-3617125000.0,6547403000.0,-1877295000.0,-3617125000.0,6547403000.0,1035528000.0,2846705000.0,2846705000.0,728626000.0,603656000.0,,,-6725531000.0,-1138732000.0,-1740737000.0,-1012675000.0,6534807000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:30:33+00:00,-2096000000.0,,17000000.0,1128000000.0,0.0,-18000000.0,770000000.0,214000000.0,4000000.0,,-1785000000.0,-2932000000.0,4363000000.0,-1785000000.0,-2932000000.0,4363000000.0,-372000000.0,1974000000.0,1974000000.0,491000000.0,530000000.0,,0.0,-5074000000.0,-839000000.0,-1714000000.0,-819000000.0,5077000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1158155000.0,,73407000.0,1450181000.0,,4453000.0,1473001000.0,358870000.0,5093000.0,,-2429183000.0,-3228750000.0,6222411000.0,-2429183000.0,-3228750000.0,6222411000.0,568931000.0,2732425000.0,2732425000.0,566804000.0,846858000.0,45000000.0,,-7299396000.0,-1224961000.0,-1727805000.0,-1912199000.0,6408762000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:29:35+00:00,-102105000.0,,-1342000.0,367453000.0,,11050000.0,585923000.0,111041000.0,2387000.0,,-1340168000.0,-220945000.0,1688188000.0,-1340168000.0,-220945000.0,1688188000.0,138125000.0,625979000.0,625979000.0,108833000.0,286213000.0,,,-1589686000.0,-259479000.0,-1699816000.0,-39993000.0,1730325000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1152000000.0,,-31000000.0,1615000000.0,96000000.0,-9000000.0,1160000000.0,76000000.0,5461000000.0,,3050000000.0,-6638000000.0,6632000000.0,3050000000.0,-6638000000.0,6632000000.0,3035000000.0,2915000000.0,2915000000.0,942000000.0,878000000.0,,-209000000.0,-10129000000.0,-1414000000.0,-15000000.0,-3141000000.0,5961000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 16:18:28+00:00,-884000000.0,,19000000.0,1215000000.0,38000000.0,-42000000.0,804000000.0,290000000.0,5460000000.0,,3414000000.0,-5664000000.0,4733000000.0,3414000000.0,-5664000000.0,4733000000.0,2441000000.0,2003000000.0,2003000000.0,711000000.0,404000000.0,0.0,-209000000.0,-8739000000.0,-1015000000.0,-14000000.0,-2517000000.0,4936000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2540895000.0,,-32658000.0,1551547000.0,58000000.0,-24050000.0,1027077000.0,-111041000.0,2613000.0,,-1300832000.0,-4288055000.0,6286812000.0,-1300832000.0,-4288055000.0,6286812000.0,673875000.0,2875021000.0,2875021000.0,833167000.0,860787000.0,,,-6728314000.0,-1249521000.0,-20184000.0,-2033007000.0,6172675000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:17:39+00:00,-279000000.0,,-1000000.0,391000000.0,,-28000000.0,487000000.0,,,,-492000000.0,-603000000.0,1713000000.0,-492000000.0,-603000000.0,1713000000.0,590000000.0,615000000.0,615000000.0,220000000.0,143000000.0,0.0,0.0,-1854000000.0,-271000000.0,-5000000.0,-630000000.0,1801000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,FY,2014-01-01,2014-12-31,2016-02-25 08:44:41+00:00,-2333000000.0,,,1864000000.0,0.0,-83000000.0,528000000.0,7000000.0,0.0,,-5437000000.0,-2551000000.0,6523000000.0,-5437000000.0,-2551000000.0,6523000000.0,-1548000000.0,2894000000.0,2894000000.0,1237000000.0,769000000.0,-78000000.0,-879000000.0,-10126000000.0,-1488000000.0,-1665000000.0,-3669000000.0,11474000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q4,2014-10-01,2014-12-31,,-399000000.0,,67000000.0,494000000.0,,1000000.0,5000000.0,,,,-1999000000.0,55000000.0,2231000000.0,-1999000000.0,55000000.0,2231000000.0,288000000.0,1213000000.0,1213000000.0,519000000.0,81000000.0,-2000000.0,-235000000.0,-2036000000.0,-413000000.0,,-1845000000.0,2905000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 09:01:35+00:00,-1934000000.0,,-67000000.0,1370000000.0,,-84000000.0,523000000.0,7000000.0,0.0,,-3438000000.0,-2606000000.0,4292000000.0,-3438000000.0,-2606000000.0,4292000000.0,-1836000000.0,1681000000.0,1681000000.0,718000000.0,688000000.0,-76000000.0,-644000000.0,-8090000000.0,-1075000000.0,-1665000000.0,-1824000000.0,8569000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q3,2014-07-01,2014-09-30,,-177000000.0,,-67000000.0,467000000.0,,-81000000.0,363000000.0,7000000.0,,,-343000000.0,-908000000.0,1700000000.0,-343000000.0,-908000000.0,1700000000.0,368000000.0,627000000.0,627000000.0,243000000.0,310000000.0,,-237000000.0,-2242000000.0,-358000000.0,,-423000000.0,1869000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q2,2014-04-01,2014-06-30,,-689000000.0,,,461000000.0,,,-68000000.0,,,,-980000000.0,-878000000.0,1254000000.0,-980000000.0,-878000000.0,1254000000.0,-604000000.0,622000000.0,622000000.0,239000000.0,67000000.0,,-205000000.0,-2895000000.0,-325000000.0,,-842000000.0,3031000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 16:14:34+00:00,-1757000000.0,,0.0,903000000.0,,-3000000.0,160000000.0,0.0,0.0,,-3095000000.0,-1698000000.0,2592000000.0,-3095000000.0,-1698000000.0,2592000000.0,-2204000000.0,1054000000.0,1054000000.0,475000000.0,378000000.0,-76000000.0,-407000000.0,-5848000000.0,-717000000.0,-1665000000.0,-1401000000.0,6700000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 17:20:47+00:00,-1068000000.0,,,442000000.0,,-3000000.0,228000000.0,,,,-2115000000.0,-820000000.0,1338000000.0,-2115000000.0,-820000000.0,1338000000.0,-1600000000.0,432000000.0,432000000.0,236000000.0,311000000.0,-76000000.0,-202000000.0,-2953000000.0,-392000000.0,-1665000000.0,-559000000.0,3669000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q4,2015-10-01,2015-12-31,,-32000000.0,,68000000.0,484000000.0,,5000000.0,225000000.0,1000000.0,-673000000.0,,-946000000.0,296000000.0,1870000000.0,-946000000.0,296000000.0,1870000000.0,1225000000.0,833000000.0,833000000.0,328000000.0,25000000.0,-2000000.0,-224000000.0,-1704000000.0,-387000000.0,,-75000000.0,2421000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,FY,2015-01-01,2015-12-31,2016-02-25 08:44:41+00:00,-1336000000.0,,,1907000000.0,0.0,-134000000.0,170000000.0,5000000.0,1295000000.0,,-2292000000.0,-2754000000.0,5386000000.0,-2292000000.0,-2754000000.0,5386000000.0,206000000.0,2172000000.0,2172000000.0,1137000000.0,503000000.0,75000000.0,-907000000.0,-7434000000.0,-1469000000.0,0.0,-3188000000.0,7410000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1703000000.0,,-1000000.0,1917000000.0,,-138000000.0,-50000000.0,4000000.0,1968000000.0,,-3345000000.0,-2995000000.0,5747000000.0,-3345000000.0,-2995000000.0,5747000000.0,-731000000.0,2552000000.0,2552000000.0,1328000000.0,559000000.0,75000000.0,-918000000.0,-7766000000.0,-1495000000.0,,-4958000000.0,7894000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q3,2015-07-01,2015-09-30,,-1243000000.0,949000000.0,-1000000.0,481000000.0,,-65000000.0,-843000000.0,,20000000.0,,-222000000.0,-1595000000.0,1403000000.0,-222000000.0,-1595000000.0,1403000000.0,-479000000.0,528000000.0,528000000.0,1237000000.0,185000000.0,77000000.0,-227000000.0,-1358000000.0,-371000000.0,,-200000000.0,1300000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q3YTD,2015-01-01,2015-09-30,2015-11-09 09:01:35+00:00,-1304000000.0,,-68000000.0,1423000000.0,,-139000000.0,-55000000.0,4000000.0,1968000000.0,,-1346000000.0,-3050000000.0,3516000000.0,-1346000000.0,-3050000000.0,3516000000.0,-1019000000.0,1339000000.0,1339000000.0,809000000.0,478000000.0,77000000.0,-683000000.0,-5730000000.0,-1082000000.0,0.0,-3113000000.0,4989000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 16:29:22+00:00,-61000000.0,-949000000.0,-67000000.0,942000000.0,,-74000000.0,788000000.0,4000000.0,1948000000.0,,-1124000000.0,-1455000000.0,2113000000.0,-1124000000.0,-1455000000.0,2113000000.0,-540000000.0,811000000.0,811000000.0,-428000000.0,293000000.0,0.0,-456000000.0,-4372000000.0,-711000000.0,,-2913000000.0,3689000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q2TTM,2014-07-01,2015-06-30,,-637000000.0,-949000000.0,-67000000.0,1903000000.0,,-154000000.0,1156000000.0,11000000.0,1948000000.0,,-3466000000.0,-2308000000.0,6044000000.0,-3466000000.0,-2308000000.0,6044000000.0,116000000.0,2651000000.0,2651000000.0,334000000.0,684000000.0,-2000000.0,-928000000.0,-8650000000.0,-1482000000.0,,-5181000000.0,8463000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2015.0,Q2,2015-04-01,2015-06-30,,-12000000.0,-949000000.0,-67000000.0,472000000.0,,29000000.0,721000000.0,4000000.0,1948000000.0,,697000000.0,-344000000.0,1033000000.0,697000000.0,-344000000.0,1033000000.0,1415000000.0,520000000.0,520000000.0,-680000000.0,98000000.0,,-224000000.0,-1845000000.0,-386000000.0,,-1129000000.0,1899000000.0
