company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,FY,2015-08-30,2016-08-27,2018-10-24 16:55:13+00:00,41.52,41.52,40.7,671707000.0,1241007000.0,1241007000.0,1241007000.0,5026940000.0,10635676000.0,3548341000.0,5026940000.0,5608736000.0,,-147681000.0,3548341000.0,2060395000.0,-147681000.0,1912714000.0,10635676000.0,29900000.0,29889000.0,30488000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q4,2016-05-08,2016-08-27,,14.49,14.49,14.21,230811000.0,426767000.0,426767000.0,426767000.0,1604021000.0,3398769000.0,1091382000.0,1604021000.0,1794748000.0,,-45788000.0,1091382000.0,703366000.0,-45788000.0,657578000.0,3398769000.0,29900000.0,29889000.0,30488000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q3,2016-02-14,2016-05-07,2017-06-14 16:33:53+00:00,10.99,10.99,10.77,174808000.0,327515000.0,327515000.0,327515000.0,1223214000.0,2593672000.0,834084000.0,1223214000.0,1370458000.0,,-34051000.0,834084000.0,536374000.0,-34051000.0,502323000.0,2593672000.0,29800000.0,29809000.0,30405000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q3YTD,2015-08-30,2016-05-07,,27.03,27.03,26.49,440896000.0,814240000.0,814240000.0,814240000.0,3422919000.0,7236907000.0,2456959000.0,3422919000.0,3813988000.0,,-101893000.0,2456959000.0,1357029000.0,-101893000.0,1255136000.0,7236907000.0,29800000.0,29809000.0,30405000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q3TTM,2015-05-10,2016-05-07,,39.96,39.96,39.17,661966000.0,1215377000.0,1215377000.0,1215377000.0,4985775000.0,10527311000.0,3515236000.0,4985775000.0,5541536000.0,,-148957000.0,3515236000.0,2026300000.0,-148957000.0,1877343000.0,10527311000.0,29800000.0,29809000.0,30405000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q2,2015-11-22,2016-02-13,2017-03-21 16:46:51+00:00,7.58,7.58,7.43,121215000.0,228613000.0,228613000.0,228613000.0,1066596000.0,2257192000.0,807936000.0,1066596000.0,1190596000.0,,-32832000.0,807936000.0,382660000.0,-32832000.0,349828000.0,2257192000.0,30200000.0,30170000.0,30778000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q2YTD,2015-08-30,2016-02-13,,16.04,16.04,15.72,266088000.0,486725000.0,486725000.0,486725000.0,2199705000.0,4643235000.0,1622875000.0,2199705000.0,2443530000.0,,-67842000.0,1622875000.0,820655000.0,-67842000.0,752813000.0,4643235000.0,30200000.0,30170000.0,30778000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q2TTM,2015-02-15,2016-02-13,,38.74,38.74,37.97,660257000.0,1196933000.0,1196933000.0,1196933000.0,4952793000.0,10426660000.0,3469992000.0,4952793000.0,5473867000.0,,-146685000.0,3469992000.0,2003875000.0,-146685000.0,1857190000.0,10426660000.0,30200000.0,30170000.0,30778000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q1,2015-08-30,2015-11-21,2016-12-14 16:45:56+00:00,8.46,8.46,8.29,144873000.0,258112000.0,258112000.0,258112000.0,1133109000.0,2386043000.0,814939000.0,1133109000.0,1252934000.0,,-35010000.0,814939000.0,437995000.0,-35010000.0,402985000.0,2386043000.0,30500000.0,30498000.0,31138000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q1TTM,2014-11-23,2015-11-21,,37.8,37.8,37.05,654052000.0,1180043000.0,1180043000.0,1180043000.0,4909815000.0,10313119000.0,3420820000.0,4909815000.0,5403304000.0,,-148389000.0,3420820000.0,1982484000.0,-148389000.0,1834095000.0,10313119000.0,30500000.0,30498000.0,31138000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,FY,2016-08-28,2017-08-26,2019-10-28 16:12:58+00:00,45.05,45.05,44.07,644620000.0,1280869000.0,1280869000.0,1280869000.0,5149056000.0,10888676000.0,3659551000.0,5149056000.0,5739620000.0,,-154580000.0,3659551000.0,2080069000.0,-154580000.0,1925489000.0,10888676000.0,28400000.0,28430000.0,29065000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q4,2017-05-07,2017-08-26,,15.45,15.45,15.19,222328000.0,433899000.0,433899000.0,433899000.0,1658481000.0,3512605000.0,1146496000.0,1658481000.0,1854124000.0,,-51401000.0,1146496000.0,707628000.0,-51401000.0,656227000.0,3512605000.0,28400000.0,28430000.0,29065000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q3,2017-02-12,2017-05-06,2018-06-08 16:54:05+00:00,11.7,11.7,11.44,162195000.0,331700000.0,331700000.0,331700000.0,1240589000.0,2619007000.0,848848000.0,1240589000.0,1378418000.0,,-35675000.0,848848000.0,529570000.0,-35675000.0,493895000.0,2619007000.0,28400000.0,28358000.0,29005000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q3YTD,2016-08-28,2017-05-06,,29.6,29.6,28.88,422292000.0,846970000.0,846970000.0,846970000.0,3490575000.0,7376071000.0,2513055000.0,3490575000.0,3885496000.0,,-103179000.0,2513055000.0,1372441000.0,-103179000.0,1269262000.0,7376071000.0,28400000.0,28358000.0,29005000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q3TTM,2016-05-08,2017-05-06,,44.09,44.09,43.09,653103000.0,1273737000.0,1273737000.0,1273737000.0,5094596000.0,10774840000.0,3604437000.0,5094596000.0,5680244000.0,,-148967000.0,3604437000.0,2075807000.0,-148967000.0,1926840000.0,10774840000.0,28400000.0,28358000.0,29005000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q2,2016-11-20,2017-02-11,2018-03-16 17:02:51+00:00,8.29,8.29,8.08,112626000.0,237145000.0,237145000.0,237145000.0,1083683000.0,2289219000.0,821567000.0,1083683000.0,1205536000.0,,-34198000.0,821567000.0,383969000.0,-34198000.0,349771000.0,2289219000.0,28600000.0,28606000.0,29340000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q2YTD,2016-08-28,2017-02-11,,17.9,17.9,17.44,260097000.0,515270000.0,515270000.0,515270000.0,2249986000.0,4757064000.0,1664207000.0,2249986000.0,2507078000.0,,-67504000.0,1664207000.0,842871000.0,-67504000.0,775367000.0,4757064000.0,28600000.0,28606000.0,29340000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q2TTM,2016-02-14,2017-02-11,,43.38,43.38,42.42,665716000.0,1269552000.0,1269552000.0,1269552000.0,5077221000.0,10749505000.0,3589673000.0,5077221000.0,5672284000.0,,-147343000.0,3589673000.0,2082611000.0,-147343000.0,1935268000.0,10749505000.0,28600000.0,28606000.0,29340000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q1,2016-08-28,2016-11-19,2017-12-19 16:52:55+00:00,9.61,9.61,9.36,147471000.0,278125000.0,278125000.0,278125000.0,1166303000.0,2467845000.0,842640000.0,1166303000.0,1301542000.0,,-33306000.0,842640000.0,458902000.0,-33306000.0,425596000.0,2467845000.0,28900000.0,28951000.0,29703000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q1TTM,2015-11-22,2016-11-19,,42.67,42.67,41.77,674305000.0,1261020000.0,1261020000.0,1261020000.0,5060134000.0,10717478000.0,3576042000.0,5060134000.0,5657344000.0,,-145977000.0,3576042000.0,2081302000.0,-145977000.0,1935325000.0,10717478000.0,28900000.0,28951000.0,29703000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,FY,2017-08-27,2018-08-25,2019-10-28 16:12:58+00:00,49.59,49.59,48.77,298793000.0,1337536000.0,1337536000.0,1337536000.0,5247331000.0,11221077000.0,4162890000.0,5247331000.0,5973746000.0,,-174527000.0,4162890000.0,1810856000.0,-174527000.0,1636329000.0,11221077000.0,27000000.0,26970000.0,27424000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q4,2018-05-06,2018-08-25,,15.22,15.22,14.97,136617000.0,400282000.0,400282000.0,400282000.0,1650890000.0,3558768000.0,1316639000.0,1650890000.0,1907878000.0,,-54340000.0,1316639000.0,591239000.0,-54340000.0,536899000.0,3558768000.0,27000000.0,26970000.0,27424000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q3,2018-02-11,2018-05-05,2019-06-07 16:05:34+00:00,13.62,13.62,13.42,137086000.0,366721000.0,366721000.0,366721000.0,1237178000.0,2660152000.0,877209000.0,1237178000.0,1422974000.0,,-41958000.0,877209000.0,545765000.0,-41958000.0,503807000.0,2660152000.0,26900000.0,26926000.0,27329000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q3YTD,2017-08-27,2018-05-05,,34.37,34.37,33.8,162176000.0,937254000.0,937254000.0,937254000.0,3596441000.0,7662309000.0,2846251000.0,3596441000.0,4065868000.0,,-120187000.0,2846251000.0,1219617000.0,-120187000.0,1099430000.0,7662309000.0,26900000.0,26926000.0,27329000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q3TTM,2017-05-07,2018-05-05,,49.82,49.82,48.99,384504000.0,1371153000.0,1371153000.0,1371153000.0,5254922000.0,11174914000.0,3992747000.0,5254922000.0,5919992000.0,,-171588000.0,3992747000.0,1927245000.0,-171588000.0,1755657000.0,11174914000.0,26900000.0,26926000.0,27329000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q2,2017-11-19,2018-02-10,2019-03-15 16:02:40+00:00,10.58,10.58,10.38,-123772000.0,289530000.0,289530000.0,289530000.0,1135980000.0,2413026000.0,1071948000.0,1135980000.0,1277046000.0,,-39340000.0,1071948000.0,205098000.0,-39340000.0,165758000.0,2413026000.0,27400000.0,27355000.0,27882000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q2YTD,2017-08-27,2018-02-10,,20.75,20.75,20.38,25090000.0,570533000.0,570533000.0,570533000.0,2359263000.0,5002157000.0,1969042000.0,2359263000.0,2642894000.0,,-78229000.0,1969042000.0,673852000.0,-78229000.0,595623000.0,5002157000.0,27400000.0,27355000.0,27882000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q2TTM,2017-02-12,2018-02-10,,47.9,47.9,47.01,409613000.0,1336132000.0,1336132000.0,1336132000.0,5258333000.0,11133769000.0,3964386000.0,5258333000.0,5875436000.0,,-165305000.0,3964386000.0,1911050000.0,-165305000.0,1745745000.0,11133769000.0,27400000.0,27355000.0,27882000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q1,2017-08-27,2017-11-18,2018-12-17 19:13:55+00:00,10.17,10.17,10.0,148862000.0,281003000.0,281003000.0,281003000.0,1223283000.0,2589131000.0,897094000.0,1223283000.0,1365848000.0,,-38889000.0,897094000.0,468754000.0,-38889000.0,429865000.0,2589131000.0,27600000.0,27638000.0,28096000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q1TTM,2016-11-20,2017-11-18,,45.61,45.61,44.71,646011000.0,1283747000.0,1283747000.0,1283747000.0,5206036000.0,11009962000.0,3714005000.0,5206036000.0,5803926000.0,,-160163000.0,3714005000.0,2089921000.0,-160163000.0,1929758000.0,11009962000.0,27600000.0,27638000.0,28096000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q4,2019-05-05,2019-08-31,,23.01,23.01,22.48,154351000.0,565228000.0,565228000.0,565228000.0,1858036000.0,3988436000.0,1349624000.0,1858036000.0,2130400000.0,,-61197000.0,1349624000.0,780776000.0,-61197000.0,719579000.0,3988436000.0,25000000.0,24966000.0,25498000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,FY,2018-08-26,2019-08-31,2019-10-28 16:12:58+00:00,64.78,64.78,63.43,414112000.0,1617221000.0,1617221000.0,1617221000.0,5498742000.0,11863743000.0,4148864000.0,5498742000.0,6365001000.0,,-184804000.0,4148864000.0,2216137000.0,-184804000.0,2031333000.0,11863743000.0,25000000.0,24966000.0,25498000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q3,2019-02-10,2019-05-04,2020-06-12 17:19:08+00:00,16.35,16.35,15.99,98335000.0,405949000.0,405949000.0,405949000.0,1290986000.0,2783006000.0,944497000.0,1290986000.0,1492020000.0,,-43239000.0,944497000.0,547523000.0,-43239000.0,504284000.0,2783006000.0,24800000.0,24836000.0,25394000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q3YTD,2018-08-26,2019-05-04,,41.77,41.77,40.95,259761000.0,1051993000.0,1051993000.0,1051993000.0,3640706000.0,7875307000.0,2799240000.0,3640706000.0,4234601000.0,,-123607000.0,2799240000.0,1435361000.0,-123607000.0,1311754000.0,7875307000.0,24800000.0,24836000.0,25394000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q3TTM,2018-05-06,2019-05-04,,56.99,56.99,55.92,396378000.0,1452275000.0,1452275000.0,1452275000.0,5291596000.0,11434075000.0,4115879000.0,5291596000.0,6142479000.0,,-177947000.0,4115879000.0,2026600000.0,-177947000.0,1848653000.0,11434075000.0,24800000.0,24836000.0,25394000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q2,2018-11-18,2019-02-09,2020-03-17 16:55:56+00:00,11.71,11.71,11.49,64020000.0,294638000.0,294638000.0,294638000.0,1125461000.0,2450568000.0,925087000.0,1125461000.0,1325107000.0,,-41362000.0,925087000.0,400020000.0,-41362000.0,358658000.0,2450568000.0,25200000.0,25166000.0,25643000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q2YTD,2018-08-26,2019-02-09,,25.42,25.42,24.96,161426000.0,646044000.0,646044000.0,646044000.0,2349720000.0,5092301000.0,1854743000.0,2349720000.0,2742581000.0,,-80368000.0,1854743000.0,887838000.0,-80368000.0,807470000.0,5092301000.0,25200000.0,25166000.0,25643000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q2TTM,2018-02-11,2019-02-09,,54.26,54.26,53.35,435129000.0,1413047000.0,1413047000.0,1413047000.0,5237788000.0,11311221000.0,4048591000.0,5237788000.0,6073433000.0,,-176666000.0,4048591000.0,2024842000.0,-176666000.0,1848176000.0,11311221000.0,25200000.0,25166000.0,25643000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q1,2018-08-26,2018-11-17,2019-12-20 16:34:18+00:00,13.71,13.71,13.47,97406000.0,351406000.0,351406000.0,351406000.0,1224259000.0,2641733000.0,929656000.0,1224259000.0,1417474000.0,,-39006000.0,929656000.0,487818000.0,-39006000.0,448812000.0,2641733000.0,25600000.0,25629000.0,26097000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q1TTM,2017-11-19,2018-11-17,,53.13,53.13,52.24,247337000.0,1407939000.0,1407939000.0,1407939000.0,5248307000.0,11273679000.0,4195452000.0,5248307000.0,6025372000.0,,-174644000.0,4195452000.0,1829920000.0,-174644000.0,1655276000.0,11273679000.0,25600000.0,25629000.0,26097000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q3YTD,2019-09-01,2020-05-09,,42.03,42.03,41.08,271590000.0,992516000.0,992516000.0,992516000.0,3728221000.0,8086000000.0,2958145000.0,3728221000.0,4357779000.0,,-135528000.0,2958145000.0,1399634000.0,-135528000.0,1264106000.0,8086000000.0,23400000.0,23386000.0,23828000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q3TTM,2019-05-05,2020-05-09,,65.04,65.04,63.56,425941000.0,1557744000.0,1557744000.0,1557744000.0,5586257000.0,12074436000.0,4307769000.0,5586257000.0,6488179000.0,,-196725000.0,4307769000.0,2180410000.0,-196725000.0,1983685000.0,12074436000.0,23400000.0,23386000.0,23828000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q3,2020-02-16,2020-05-09,2020-06-12 17:19:08+00:00,14.66,14.66,14.39,101327000.0,342896000.0,342896000.0,342896000.0,1288651000.0,2779299000.0,998975000.0,1288651000.0,1490648000.0,,-47450000.0,998975000.0,491673000.0,-47450000.0,444223000.0,2779299000.0,23400000.0,23386000.0,23828000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q2YTD,2019-09-01,2020-02-15,,27.37,27.37,26.69,170263000.0,649620000.0,649620000.0,649620000.0,2439570000.0,5306701000.0,1959170000.0,2439570000.0,2867131000.0,,-88078000.0,1959170000.0,907961000.0,-88078000.0,819883000.0,5306701000.0,23600000.0,23570000.0,24160000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q2TTM,2019-02-10,2020-02-15,,66.73,66.73,65.16,422949000.0,1620797000.0,1620797000.0,1620797000.0,5588592000.0,12078143000.0,4253291000.0,5588592000.0,6489551000.0,,-192514000.0,4253291000.0,2236260000.0,-192514000.0,2043746000.0,12078143000.0,23600000.0,23570000.0,24160000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q2,2019-11-24,2020-02-15,2020-03-17 16:55:56+00:00,12.7,12.7,12.39,64321000.0,299282000.0,299282000.0,299282000.0,1147600000.0,2513663000.0,958125000.0,1147600000.0,1366063000.0,,-44335000.0,958125000.0,407938000.0,-44335000.0,363603000.0,2513663000.0,23600000.0,23570000.0,24160000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q1TTM,2018-11-18,2019-11-23,,65.74,65.74,64.26,422648000.0,1616153000.0,1616153000.0,1616153000.0,5566453000.0,12015048000.0,4220253000.0,5566453000.0,6448595000.0,,-189541000.0,4220253000.0,2228342000.0,-189541000.0,2038801000.0,12015048000.0,23900000.0,23875000.0,24493000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q1,2019-09-01,2019-11-23,2019-12-20 16:34:18+00:00,14.67,14.67,14.3,105942000.0,350338000.0,350338000.0,350338000.0,1291970000.0,2793038000.0,1001045000.0,1291970000.0,1501068000.0,,-43743000.0,1001045000.0,500023000.0,-43743000.0,456280000.0,2793038000.0,23900000.0,23875000.0,24493000.0
