company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-11-17 09:15:32+00:00,,,164900000.0,4900000.0,117600000.0,,0.0,-218100000.0,18300000.0,,-250900000.0,-186000000.0,174800000.0,-250900000.0,-186000000.0,174800000.0,-262100000.0,234800000.0,234800000.0,40500000.0,7800000.0,-200000.0,-97200000.0,-146700000.0,-1100000.0,-275900000.0,58100000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2010.0,Q2TTM,2009-08-02,2010-07-31,,,,185000000.0,6500000.0,158600000.0,,,44600000.0,27400000.0,,-291500000.0,-238200000.0,600800000.0,-291500000.0,-238200000.0,600800000.0,71100000.0,344800000.0,344800000.0,52800000.0,8500000.0,-200000.0,-125100000.0,-186900000.0,-1200000.0,-326200000.0,74000000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2010.0,Q2,2010-05-02,2010-07-31,,,,67100000.0,1600000.0,39400000.0,,,600000.0,2700000.0,,1800000.0,-29100000.0,118000000.0,1800000.0,-29100000.0,118000000.0,90700000.0,78000000.0,78000000.0,,100000.0,-200000.0,,-45000000.0,-1000000.0,,16100000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-08-18 16:16:25+00:00,,,116500000.0,3200000.0,78700000.0,,0.0,-92800000.0,16000000.0,,-198300000.0,-97800000.0,153800000.0,-198300000.0,-97800000.0,153800000.0,-142300000.0,141600000.0,141600000.0,26300000.0,7600000.0,-200000.0,-65400000.0,-90100000.0,-1100000.0,-220800000.0,57900000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2010.0,Q1,2010-01-31,2010-05-01,2011-05-19 09:05:48+00:00,,,49400000.0,1600000.0,39300000.0,,0.0,-93400000.0,13300000.0,,-200100000.0,-68700000.0,35800000.0,-200100000.0,-68700000.0,35800000.0,-233000000.0,63600000.0,63600000.0,26300000.0,7500000.0,0.0,-65400000.0,-45100000.0,-100000.0,-220800000.0,41800000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q4,2011-10-30,2012-01-28,,,,67000000.0,700000.0,44000000.0,,,149200000.0,1600000.0,,-295600000.0,-64100000.0,367800000.0,-295600000.0,-64100000.0,367800000.0,8100000.0,187900000.0,187900000.0,-13300000.0,3300000.0,200000.0,-11000000.0,-53300000.0,-500000.0,-300000000.0,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,FY,2011-01-30,2012-01-28,2014-03-14 09:07:32+00:00,,,268300000.0,3200000.0,163900000.0,0.0,-100000.0,-1700000.0,10900000.0,0.0,-623200000.0,-86100000.0,686500000.0,-623200000.0,-86100000.0,686500000.0,-22900000.0,488300000.0,488300000.0,36000000.0,13800000.0,200000.0,-22300000.0,-250100000.0,-2000000.0,-645900000.0,186100000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q3TTM,2010-10-31,2011-10-29,,-49400000.0,,260100000.0,4100000.0,162000000.0,,-800000.0,-30700000.0,11100000.0,,-481000000.0,-210100000.0,662600000.0,-481000000.0,-210100000.0,662600000.0,-29300000.0,462900000.0,462900000.0,68400000.0,10500000.0,200000.0,-122800000.0,-229000000.0,-15500000.0,-487100000.0,190900000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q3,2011-07-31,2011-10-29,,,,56300000.0,500000.0,41100000.0,,-1000000.0,-94900000.0,1300000.0,,-248200000.0,48300000.0,59500000.0,-248200000.0,48300000.0,59500000.0,-141400000.0,104500000.0,104500000.0,8800000.0,200000.0,,-5300000.0,-75500000.0,-200000.0,-249500000.0,129100000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-11-15 09:17:08+00:00,,,201300000.0,2500000.0,119900000.0,,-100000.0,-150900000.0,9300000.0,,-327600000.0,-22000000.0,318700000.0,-327600000.0,-22000000.0,318700000.0,-31000000.0,300400000.0,300400000.0,49300000.0,10500000.0,0.0,-11300000.0,-196800000.0,-1500000.0,-345900000.0,186100000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q2TTM,2010-08-01,2011-07-30,,-49400000.0,,252200000.0,5300000.0,159800000.0,,200000.0,-61100000.0,12100000.0,,-285400000.0,-346600000.0,624100000.0,-285400000.0,-346600000.0,624100000.0,-7700000.0,451600000.0,451600000.0,73800000.0,10500000.0,200000.0,-149300000.0,-210100000.0,-15300000.0,-292700000.0,62000000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q2,2011-05-01,2011-07-30,,,,85500000.0,600000.0,39600000.0,,,-48300000.0,4100000.0,,-4400000.0,-48200000.0,102900000.0,-4400000.0,-48200000.0,102900000.0,50300000.0,94900000.0,94900000.0,16700000.0,500000.0,-400000.0,,-63000000.0,-1200000.0,-7800000.0,15200000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-08-16 16:05:16+00:00,,,145000000.0,2000000.0,78800000.0,,900000.0,-56000000.0,8000000.0,,-79400000.0,-70300000.0,259200000.0,-79400000.0,-70300000.0,259200000.0,110400000.0,195900000.0,195900000.0,40500000.0,10300000.0,0.0,-6000000.0,-121300000.0,-1300000.0,-96400000.0,57000000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q1TTM,2010-05-02,2011-04-30,,-49400000.0,,233800000.0,6300000.0,159600000.0,,200000.0,-12200000.0,10700000.0,,-279200000.0,-327500000.0,639200000.0,-279200000.0,-327500000.0,639200000.0,32700000.0,434700000.0,434700000.0,57100000.0,10100000.0,400000.0,-149300000.0,-192100000.0,-15100000.0,-284900000.0,62900000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2011.0,Q1,2011-01-30,2011-04-30,2012-05-17 09:15:22+00:00,,,59500000.0,1400000.0,39200000.0,,900000.0,-7700000.0,3900000.0,,-75000000.0,-22100000.0,156300000.0,-75000000.0,-22100000.0,156300000.0,60100000.0,101000000.0,101000000.0,23800000.0,9800000.0,400000.0,-6000000.0,-58300000.0,-100000.0,-88600000.0,41800000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q4,2012-10-28,2013-02-02,,,,101300000.0,900000.0,46900000.0,,-200000.0,82400000.0,1200000.0,7000000.0,-100000000.0,-87200000.0,364900000.0,-100000000.0,-87200000.0,364900000.0,177500000.0,228600000.0,228600000.0,7000000.0,-3200000.0,300000.0,-11000000.0,-76500000.0,-100000.0,-104900000.0,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,FY,2012-01-29,2013-02-02,2015-03-13 09:14:43+00:00,,,333900000.0,3300000.0,175300000.0,62300000.0,-1400000.0,-95700000.0,10000000.0,7000000.0,-303400000.0,-261900000.0,678300000.0,-303400000.0,-261900000.0,678300000.0,111600000.0,619300000.0,619300000.0,-20600000.0,21300000.0,,-11000000.0,-313200000.0,-1500000.0,-340200000.0,0.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q3TTM,2011-10-30,2012-10-27,,,,299600000.0,3100000.0,172400000.0,62300000.0,-1200000.0,-28900000.0,10400000.0,,-499000000.0,-238800000.0,681200000.0,-499000000.0,-238800000.0,681200000.0,-57800000.0,578600000.0,578600000.0,-40900000.0,27800000.0,-100000.0,-11000000.0,-290000000.0,-1900000.0,-535300000.0,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q3,2012-07-29,2012-10-27,,,,72200000.0,1100000.0,43600000.0,62300000.0,400000.0,-113800000.0,1500000.0,,-157100000.0,-34300000.0,33600000.0,-157100000.0,-34300000.0,33600000.0,-157400000.0,155400000.0,155400000.0,-51600000.0,200000.0,,,-96600000.0,,-158800000.0,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-11-21 09:16:11+00:00,,,232600000.0,2400000.0,128400000.0,62300000.0,-1200000.0,-178100000.0,8800000.0,0.0,-203400000.0,-174700000.0,313400000.0,-203400000.0,-174700000.0,313400000.0,-65900000.0,390700000.0,390700000.0,-27600000.0,24500000.0,-300000.0,,-236700000.0,-1400000.0,-235300000.0,0.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q2TTM,2011-07-31,2012-07-28,,,,283700000.0,2500000.0,169900000.0,,-2600000.0,-10000000.0,10200000.0,,-590100000.0,-156200000.0,707100000.0,-590100000.0,-156200000.0,707100000.0,-41800000.0,527700000.0,527700000.0,19500000.0,27800000.0,-100000.0,-16300000.0,-268900000.0,-2100000.0,-626000000.0,129100000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q2,2012-04-29,2012-07-28,,,,99000000.0,700000.0,43000000.0,,-1500000.0,-20000000.0,1400000.0,,-71300000.0,-75000000.0,145300000.0,-71300000.0,-75000000.0,145300000.0,-2500000.0,119200000.0,119200000.0,3100000.0,500000.0,-300000.0,,-74700000.0,-1200000.0,-72000000.0,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-08-22 09:16:02+00:00,,,160400000.0,1300000.0,84800000.0,,-1600000.0,-64300000.0,7300000.0,,-46300000.0,-140400000.0,279800000.0,-46300000.0,-140400000.0,279800000.0,91500000.0,235300000.0,235300000.0,24000000.0,24300000.0,-300000.0,,-140100000.0,-1400000.0,-76500000.0,0.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q1,2012-01-29,2012-04-28,2013-05-23 09:10:37+00:00,,,61400000.0,600000.0,41800000.0,,-100000.0,-44300000.0,5900000.0,,25000000.0,-65400000.0,134500000.0,25000000.0,-65400000.0,134500000.0,94000000.0,116100000.0,116100000.0,20900000.0,23800000.0,,,-65400000.0,-200000.0,-4500000.0,0.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q1TTM,2011-05-01,2012-04-28,,,,270200000.0,2400000.0,166500000.0,,-1100000.0,-38300000.0,12900000.0,,-523200000.0,-129400000.0,664700000.0,-523200000.0,-129400000.0,664700000.0,11000000.0,503400000.0,503400000.0,33100000.0,27800000.0,-200000.0,-16300000.0,-257200000.0,-2100000.0,-561800000.0,144300000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,FY,2013-02-03,2014-02-01,2016-03-28 17:05:51+00:00,0.0,0.0,373200000.0,14500000.0,190500000.0,,-3500000.0,-34700000.0,6000000.0,770000000.0,-597800000.0,-325000000.0,794100000.0,-597800000.0,-325000000.0,794100000.0,-132200000.0,596700000.0,596700000.0,41600000.0,9800000.0,,-8800000.0,-331200000.0,-271500000.0,-1112100000.0,15000000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q4,2013-11-03,2014-02-01,,,,76300000.0,11700000.0,50200000.0,,-2400000.0,155100000.0,1000000.0,,-248800000.0,,427400000.0,-248800000.0,-55600000.0,427400000.0,120600000.0,213100000.0,213100000.0,9000000.0,200000.0,0.0,0.0,0.0,-250000000.0,,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q3TTM,2012-10-28,2013-11-02,,,,398200000.0,3700000.0,187200000.0,,-1300000.0,-107400000.0,6200000.0,777000000.0,-449000000.0,-356000000.0,731600000.0,-449000000.0,-356600000.0,731600000.0,-75300000.0,612200000.0,612200000.0,39600000.0,6400000.0,600000.0,-11000000.0,-360600000.0,-21600000.0,-1217000000.0,15000000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q3,2013-08-04,2013-11-02,,,,85500000.0,900000.0,48600000.0,,,-117000000.0,1500000.0,770000000.0,-248500000.0,-84500000.0,66400000.0,-248500000.0,-84500000.0,66400000.0,-266600000.0,125400000.0,125400000.0,9400000.0,,,,-84500000.0,-20000000.0,-1000000000.0,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-11-20 09:14:43+00:00,,,296900000.0,2800000.0,140300000.0,,-1100000.0,-189800000.0,5000000.0,770000000.0,-349000000.0,-268800000.0,366700000.0,-349000000.0,-269400000.0,366700000.0,-252800000.0,383600000.0,383600000.0,32600000.0,9600000.0,300000.0,0.0,-284100000.0,-21500000.0,-1112100000.0,15000000.0,0.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q2TTM,2012-07-29,2013-08-03,,,,384900000.0,3900000.0,182200000.0,62300000.0,-900000.0,-104200000.0,6200000.0,7000000.0,-357600000.0,-305800000.0,698800000.0,-357600000.0,-306400000.0,698800000.0,33900000.0,642200000.0,642200000.0,-21400000.0,6600000.0,600000.0,-11000000.0,-372700000.0,-1600000.0,-375800000.0,15000000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q2,2013-05-05,2013-08-03,,,,137400000.0,1000000.0,46600000.0,,-800000.0,200000.0,1500000.0,,-43100000.0,,171000000.0,-43100000.0,-96700000.0,171000000.0,30400000.0,124700000.0,124700000.0,-500000.0,600000.0,0.0,,0.0,-1500000.0,-43700000.0,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-08-21 07:45:53+00:00,,,211400000.0,1900000.0,91700000.0,,-1100000.0,-72800000.0,3500000.0,,-100500000.0,-184300000.0,300300000.0,-100500000.0,-184900000.0,300300000.0,13800000.0,258200000.0,258200000.0,23200000.0,9600000.0,300000.0,,-199600000.0,-1500000.0,-112100000.0,15000000.0,0.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q1TTM,2012-04-29,2013-05-04,,,,346500000.0,3600000.0,178600000.0,62300000.0,-1600000.0,-124400000.0,6100000.0,7000000.0,-385800000.0,-284700000.0,673100000.0,-385800000.0,-284700000.0,673100000.0,1000000.0,636700000.0,636700000.0,-17800000.0,6500000.0,,-11000000.0,-351000000.0,-1300000.0,-404100000.0,15000000.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q1,2013-02-03,2013-05-04,2014-05-22 09:15:32+00:00,,,74000000.0,900000.0,45100000.0,,-300000.0,-73000000.0,2000000.0,,-57400000.0,-88200000.0,129300000.0,-57400000.0,-88200000.0,129300000.0,-16600000.0,133500000.0,133500000.0,23700000.0,9000000.0,,,-103200000.0,0.0,-68400000.0,15000000.0,0.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,FY,2014-02-02,2015-01-31,2017-03-28 16:33:05+00:00,0.0,0.0,372300000.0,33900000.0,205900000.0,,-800000.0,95100000.0,5500000.0,0.0,-30600000.0,-315000000.0,942800000.0,-30600000.0,-315000000.0,942800000.0,596400000.0,599200000.0,599200000.0,42600000.0,-11500000.0,,-6800000.0,-325600000.0,-24600000.0,,15800000.0,1600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q4,2014-11-02,2015-01-31,,,,74200000.0,16700000.0,54400000.0,,-800000.0,284600000.0,1100000.0,-12800000.0,-51400000.0,-590400000.0,621900000.0,-51400000.0,-590400000.0,621900000.0,-20700000.0,206500000.0,206500000.0,76400000.0,-15100000.0,,-6800000.0,-323900000.0,-24600000.0,,-6900000.0,-252800000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-11-24 09:15:33+00:00,0.0,,298100000.0,17200000.0,151500000.0,,0.0,-189500000.0,4400000.0,12800000.0,20800000.0,275400000.0,320900000.0,20800000.0,275400000.0,320900000.0,617100000.0,392700000.0,392700000.0,-33800000.0,3600000.0,,,-1700000.0,,,22700000.0,254400000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q3TTM,2013-11-03,2014-11-01,,,,374400000.0,28900000.0,201700000.0,,-2400000.0,-34400000.0,5400000.0,12800000.0,-228000000.0,219200000.0,748300000.0,-228000000.0,219800000.0,748300000.0,737700000.0,605800000.0,605800000.0,-24800000.0,3800000.0,-300000.0,-8800000.0,-48800000.0,-250000000.0,,22700000.0,254400000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q3,2014-08-03,2014-11-01,,,,80600000.0,300000.0,50900000.0,,-500000.0,-168800000.0,1100000.0,12800000.0,26700000.0,435300000.0,-44400000.0,26700000.0,435300000.0,-44400000.0,417100000.0,133000000.0,133000000.0,-59500000.0,,,,158500000.0,12800000.0,,22700000.0,254100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-09-01 09:24:42+00:00,0.0,,217500000.0,16900000.0,100600000.0,,500000.0,-20700000.0,3300000.0,0.0,-5900000.0,-159900000.0,365300000.0,-5900000.0,-159900000.0,365300000.0,200000000.0,259700000.0,259700000.0,25700000.0,3600000.0,0.0,,-160200000.0,-12800000.0,,,300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q2TTM,2013-08-04,2014-08-02,,,,379300000.0,29500000.0,199400000.0,,-1900000.0,17400000.0,5800000.0,770000000.0,-503200000.0,-300600000.0,859100000.0,-503200000.0,-300000000.0,859100000.0,54000000.0,598200000.0,598200000.0,44100000.0,3800000.0,-300000.0,-8800000.0,-291800000.0,-282800000.0,-1000000000.0,,300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q2,2014-05-04,2014-08-02,,,-600000.0,167900000.0,16700000.0,49900000.0,,200000.0,-12100000.0,1400000.0,,1600000.0,-88300000.0,167100000.0,1600000.0,-88300000.0,167100000.0,80600000.0,121400000.0,121400000.0,8500000.0,200000.0,,,-88300000.0,,,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q1TTM,2013-05-05,2014-05-03,,,600000.0,348800000.0,13800000.0,196100000.0,,-2900000.0,29700000.0,5900000.0,770000000.0,-547900000.0,-308400000.0,863000000.0,-547900000.0,-308400000.0,863000000.0,3800000.0,601500000.0,601500000.0,35100000.0,4200000.0,,-8800000.0,-299900000.0,-284300000.0,-1043700000.0,,300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q1,2014-02-02,2014-05-03,2015-05-21 09:14:49+00:00,,600000.0,49600000.0,200000.0,50700000.0,,300000.0,-8600000.0,1900000.0,0.0,-7500000.0,-71600000.0,198200000.0,-7500000.0,-71600000.0,198200000.0,119400000.0,138300000.0,138300000.0,17200000.0,3400000.0,0.0,,-71900000.0,-12800000.0,,,300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,FY,2015-02-01,2016-01-30,2018-03-16 09:18:52+00:00,-6527700000.0,64700000.0,138400000.0,487000000.0,487600000.0,,-900000.0,-93100000.0,13900000.0,12130200000.0,6048800000.0,-6978400000.0,802500000.0,6048800000.0,-6978400000.0,802500000.0,-128000000.0,282400000.0,282400000.0,60900000.0,-8800000.0,,-23700000.0,-480500000.0,-6086500000.0,,53000000.0,500000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q4,2015-11-01,2016-01-30,,,54900000.0,4700000.0,43800000.0,175100000.0,,-400000.0,358800000.0,7700000.0,3930200000.0,-1100100000.0,-101800000.0,831500000.0,-1100100000.0,-101800000.0,831500000.0,-370800000.0,229000000.0,229000000.0,13700000.0,2500000.0,,-11700000.0,-143600000.0,-5040500000.0,,53000000.0,500000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-06 07:41:24+00:00,-6527700000.0,9800000.0,133700000.0,443200000.0,312500000.0,,-500000.0,-451900000.0,6200000.0,8200000000.0,7148900000.0,-6876600000.0,-29000000.0,7148900000.0,-6876600000.0,-29000000.0,242800000.0,53400000.0,53400000.0,47200000.0,-11300000.0,,-12000000.0,-336900000.0,-1046000000.0,,0.0,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q3TTM,2014-11-02,2015-10-31,,-6527700000.0,9800000.0,207900000.0,459900000.0,366900000.0,,-1300000.0,-167300000.0,7300000.0,8187200000.0,7097500000.0,-7467000000.0,592900000.0,7097500000.0,-7467000000.0,592900000.0,222100000.0,259900000.0,259900000.0,123600000.0,-26400000.0,,-18800000.0,-660800000.0,-1070600000.0,,-6900000.0,-252800000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q3,2015-08-02,2015-10-31,,-2100000.0,5100000.0,4000000.0,236500000.0,174900000.0,,300000.0,-256200000.0,2300000.0,,-19600000.0,-171700000.0,-4600000.0,-19600000.0,-171700000.0,-4600000.0,-195600000.0,81900000.0,81900000.0,-10300000.0,,12000000.0,-12000000.0,-169600000.0,-21900000.0,,,
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-09-02 08:35:19+00:00,-6525600000.0,4700000.0,129700000.0,206700000.0,137600000.0,,-800000.0,-195700000.0,3900000.0,8200000000.0,7168500000.0,-6704900000.0,-24400000.0,7168500000.0,-6704900000.0,-24400000.0,438400000.0,-28500000.0,-28500000.0,57500000.0,-11300000.0,-12000000.0,0.0,-167300000.0,-1024100000.0,,0.0,
