company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q2,2016-05-01,2016-07-30,2017-08-24 09:13:54+00:00,0.72,0.72,0.72,0.0,99700000.0,170200000.0,170200000.0,170200000.0,3483900000.0,4996300000.0,,0.0,,1155200000.0,3483900000.0,1512400000.0,87300000.0,,1155200000.0,357200000.0,-87300000.0,269900000.0,4996300000.0,235600000.0,235600000.0,235600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q2YTD,2016-01-31,2016-07-30,,1.71,1.71,1.7,,198600000.0,402900000.0,402900000.0,402900000.0,7015100000.0,10082100000.0,,200000.0,,2291100000.0,7015100000.0,3067000000.0,174600000.0,,2291100000.0,775900000.0,-174400000.0,601500000.0,10082100000.0,235600000.0,235600000.0,235600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q2TTM,2015-08-02,2016-07-30,,3.1,3.1,3.08,,364900000.0,713800000.0,713800000.0,713800000.0,14273000000.0,20392600000.0,,-2800000.0,,4650200000.0,14273000000.0,6119600000.0,387900000.0,,4650200000.0,1469400000.0,-390700000.0,1078700000.0,20392600000.0,235600000.0,235600000.0,235600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q1,2016-01-31,2016-04-30,2017-05-25 09:25:53+00:00,0.99,0.99,0.98,0.0,98900000.0,232700000.0,232700000.0,232700000.0,3531200000.0,5085800000.0,,200000.0,,1135900000.0,3531200000.0,1554600000.0,87300000.0,,1135900000.0,418700000.0,-87100000.0,331600000.0,5085800000.0,235300000.0,235300000.0,235300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q1TTM,2015-05-03,2016-04-30,,1.92,1.92,1.9,,221000000.0,445600000.0,445600000.0,445600000.0,12945100000.0,18407500000.0,,-4500000.0,,4226800000.0,12945100000.0,5462400000.0,564500000.0,,4226800000.0,1235600000.0,-569000000.0,666600000.0,18407500000.0,235300000.0,235300000.0,235300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,FY,2017-01-29,2018-02-03,2020-03-20 09:00:36+00:00,7.24,7.24,7.21,0.0,-10300000.0,1714300000.0,1714300000.0,1714300000.0,15223600000.0,22245500000.0,,6700000.0,5022800000.0,,15223600000.0,7021900000.0,,-301800000.0,5022800000.0,1999100000.0,-295100000.0,1704000000.0,22245500000.0,236800000.0,236800000.0,236800000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q4,2017-10-29,2018-02-03,,4.39,4.39,4.37,-53500000.0,-348600000.0,1040100000.0,1040100000.0,1040100000.0,4259600000.0,6360600000.0,,7500000.0,5022800000.0,-3633900000.0,4259600000.0,2101000000.0,-220200000.0,-301800000.0,1335400000.0,765600000.0,-74100000.0,691500000.0,6360600000.0,236800000.0,236800000.0,236800000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q3,2017-07-30,2017-10-28,2018-11-29 09:16:12+00:00,1.01,1.01,1.01,0.0,115200000.0,239900000.0,239900000.0,239900000.0,3650600000.0,5316600000.0,,-400000.0,,1240800000.0,3650600000.0,1666000000.0,69700000.0,,1240800000.0,425200000.0,-70100000.0,355100000.0,5316600000.0,236900000.0,236900000.0,236900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q3YTD,2017-01-29,2017-10-28,,2.85,2.85,2.84,53500000.0,338300000.0,674200000.0,674200000.0,674200000.0,10964000000.0,15884900000.0,,-800000.0,,3633900000.0,10964000000.0,4920900000.0,220200000.0,,3687400000.0,1233500000.0,-221000000.0,1012500000.0,15884900000.0,236900000.0,236900000.0,236900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q3TTM,2016-10-30,2017-10-28,,4.21,4.21,4.2,53500000.0,514300000.0,995900000.0,995900000.0,995900000.0,14792300000.0,21520400000.0,,-800000.0,,4854600000.0,14792300000.0,6728100000.0,309000000.0,,4908100000.0,1820000000.0,-309800000.0,1510200000.0,21520400000.0,236900000.0,236900000.0,236900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q2,2017-04-30,2017-07-29,2018-08-30 09:25:36+00:00,0.99,0.99,0.98,2600000.0,109800000.0,233800000.0,233800000.0,233800000.0,3653400000.0,5281200000.0,,-100000.0,,1205700000.0,3653400000.0,1627800000.0,75800000.0,,1208300000.0,419500000.0,-75900000.0,343600000.0,5281200000.0,236700000.0,236700000.0,236700000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q2YTD,2017-01-29,2017-07-29,,1.84,1.84,1.83,53500000.0,223100000.0,434300000.0,434300000.0,434300000.0,7313400000.0,10568300000.0,,-400000.0,,2393100000.0,7313400000.0,3254900000.0,150500000.0,,2446600000.0,808300000.0,-150900000.0,657400000.0,10568300000.0,236700000.0,236700000.0,236700000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q2TTM,2016-07-31,2017-07-29,,3.93,3.93,3.91,53500000.0,457700000.0,927600000.0,927600000.0,927600000.0,14622800000.0,21205400000.0,,-500000.0,,4791900000.0,14622800000.0,6582600000.0,351400000.0,,4845400000.0,1737200000.0,-351900000.0,1385300000.0,21205400000.0,236700000.0,236700000.0,236700000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q1,2017-01-29,2017-04-29,2018-05-31 09:22:47+00:00,0.85,0.85,0.85,50900000.0,113300000.0,200500000.0,200500000.0,200500000.0,3660000000.0,5287100000.0,,-300000.0,,1187400000.0,3660000000.0,1627100000.0,74700000.0,,1238300000.0,388800000.0,-75000000.0,313800000.0,5287100000.0,236300000.0,236300000.0,236300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q1TTM,2016-05-01,2017-04-29,,3.66,3.66,3.65,50900000.0,447600000.0,864000000.0,864000000.0,864000000.0,14453300000.0,20920500000.0,,-400000.0,,4741400000.0,14453300000.0,6467200000.0,362900000.0,,4792300000.0,1674900000.0,-363300000.0,1311600000.0,20920500000.0,236300000.0,236300000.0,236300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,FY,2018-02-04,2019-02-02,2020-03-20 09:00:36+00:00,-6.69,-6.69,-6.69,2727000000.0,281800000.0,-1590800000.0,-1590800000.0,-1590800000.0,15875800000.0,22823300000.0,0.0,500000.0,5160000000.0,,15875800000.0,6947500000.0,,-370000000.0,7887000000.0,-939500000.0,-369500000.0,-1309000000.0,22823300000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q4,2018-11-04,2019-02-02,,-9.7,-9.7,-9.69,2727000000.0,112900000.0,-2307000000.0,-2307000000.0,-2307000000.0,4293100000.0,6205200000.0,,-400000.0,1332500000.0,,4293100000.0,1912100000.0,-230000000.0,-276300000.0,4059500000.0,-2147400000.0,-46700000.0,-2194100000.0,6205200000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q3,2018-08-05,2018-11-03,2019-11-26 09:15:11+00:00,1.18,1.18,1.18,,58200000.0,281800000.0,281800000.0,281800000.0,3866900000.0,5538800000.0,,-200000.0,1284100000.0,,3866900000.0,1671900000.0,,-47600000.0,1284100000.0,387800000.0,-47800000.0,340000000.0,5538800000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q3YTD,2018-02-04,2018-11-03,,3.01,3.01,3.0,,168900000.0,716200000.0,716200000.0,716200000.0,11582700000.0,16618100000.0,,900000.0,3827500000.0,,11582700000.0,5035400000.0,230000000.0,-93700000.0,3827500000.0,1207900000.0,-322800000.0,885100000.0,16618100000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q3TTM,2017-10-29,2018-11-03,,7.4,7.4,7.37,-53500000.0,-179700000.0,1756300000.0,1756300000.0,1756300000.0,15842300000.0,22978700000.0,,8400000.0,8850300000.0,-3633900000.0,15842300000.0,7136400000.0,9800000.0,-395500000.0,5162900000.0,1973500000.0,-396900000.0,1576600000.0,22978700000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q2,2018-05-06,2018-08-04,2019-08-29 09:19:12+00:00,1.15,1.15,1.15,,63800000.0,273900000.0,273900000.0,273900000.0,3861700000.0,5525600000.0,,1300000.0,1281400000.0,,3861700000.0,1663900000.0,,-46100000.0,1281400000.0,382500000.0,-44800000.0,337700000.0,5525600000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q2YTD,2018-02-04,2018-08-04,,1.83,1.83,1.82,,110700000.0,434400000.0,434400000.0,434400000.0,7715800000.0,11079300000.0,,1100000.0,2543400000.0,,7715800000.0,3363500000.0,230000000.0,-46100000.0,2543400000.0,820100000.0,-275000000.0,545100000.0,11079300000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q2TTM,2017-07-30,2018-08-04,,7.23,7.23,7.2,-53500000.0,-122700000.0,1714400000.0,1714400000.0,1714400000.0,15626000000.0,22756500000.0,,8200000.0,7566200000.0,-2393100000.0,15626000000.0,7130500000.0,79500000.0,-347900000.0,5119600000.0,2010900000.0,-419200000.0,1591700000.0,22756500000.0,237900000.0,237900000.0,237900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q1,2018-02-04,2018-05-05,2019-05-31 17:28:53+00:00,0.68,0.68,0.67,,46900000.0,160500000.0,160500000.0,160500000.0,3854100000.0,5553700000.0,,-200000.0,1262000000.0,,3854100000.0,1699600000.0,230000000.0,,1262000000.0,437600000.0,-230200000.0,207400000.0,5553700000.0,237500000.0,237500000.0,237500000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q1TTM,2017-04-30,2018-05-05,,7.07,7.07,7.03,-50900000.0,-76700000.0,1674300000.0,1674300000.0,1674300000.0,15417700000.0,22512100000.0,,6800000.0,6284800000.0,-1187400000.0,15417700000.0,7094400000.0,155300000.0,-301800000.0,5046500000.0,2047900000.0,-450300000.0,1597600000.0,22512100000.0,237500000.0,237500000.0,237500000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q4,2019-11-03,2020-02-01,,0.52,0.52,0.51,313000000.0,86500000.0,123000000.0,123000000.0,123000000.0,4354800000.0,6315300000.0,,-700000.0,1398100000.0,,4354800000.0,1960500000.0,,-39200000.0,1711100000.0,249400000.0,-39900000.0,209500000.0,6315300000.0,237200000.0,237200000.0,237200000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,FY,2019-02-03,2020-02-01,2020-03-20 09:00:36+00:00,3.49,3.49,3.47,313000000.0,271700000.0,827000000.0,827000000.0,827000000.0,16570100000.0,23610800000.0,0.0,-1400000.0,5465500000.0,,16570100000.0,7040700000.0,,-162100000.0,5778500000.0,1262200000.0,-163500000.0,1098700000.0,23610800000.0,237200000.0,237200000.0,237200000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q3YTD,2019-02-03,2019-11-02,,2.97,2.97,2.96,,185200000.0,704000000.0,704000000.0,704000000.0,12215300000.0,17295500000.0,,-700000.0,4067400000.0,,12215300000.0,5080200000.0,,-122900000.0,4067400000.0,1012800000.0,-123600000.0,889200000.0,17295500000.0,236700000.0,236700000.0,236700000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q3TTM,2018-11-04,2019-11-02,,-6.73,-6.73,-6.73,2727000000.0,298100000.0,-1603000000.0,-1603000000.0,-1603000000.0,16508400000.0,23500700000.0,,-1100000.0,5399900000.0,,16508400000.0,6992300000.0,-230000000.0,-399200000.0,8126900000.0,-1134600000.0,-170300000.0,-1304900000.0,23500700000.0,236700000.0,236700000.0,236700000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q3,2019-08-04,2019-11-02,2019-11-26 09:15:11+00:00,1.08,1.08,1.08,,61100000.0,255800000.0,255800000.0,255800000.0,4041700000.0,5746200000.0,,-100000.0,1346100000.0,,4041700000.0,1704500000.0,,-41400000.0,1346100000.0,358400000.0,-41500000.0,316900000.0,5746200000.0,236700000.0,236700000.0,236700000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q2YTD,2019-02-03,2019-08-03,,1.89,1.89,1.88,,124100000.0,448200000.0,448200000.0,448200000.0,8173600000.0,11549300000.0,,-600000.0,2721300000.0,,8173600000.0,3375700000.0,,-81500000.0,2721300000.0,654400000.0,-82100000.0,572300000.0,11549300000.0,237600000.0,237600000.0,237600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q2TTM,2018-08-05,2019-08-03,,-6.63,-6.63,-6.63,2727000000.0,295200000.0,-1577000000.0,-1577000000.0,-1577000000.0,16333600000.0,23293300000.0,,-1200000.0,5337900000.0,,16333600000.0,6959700000.0,-230000000.0,-405400000.0,8064900000.0,-1105200000.0,-176600000.0,-1281800000.0,23293300000.0,237600000.0,237600000.0,237600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q2,2019-05-05,2019-08-03,2019-08-29 09:19:12+00:00,0.76,0.76,0.76,,48100000.0,180300000.0,180300000.0,180300000.0,4092100000.0,5740600000.0,,-400000.0,1379600000.0,,4092100000.0,1648500000.0,,-40100000.0,1379600000.0,268900000.0,-40500000.0,228400000.0,5740600000.0,237600000.0,237600000.0,237600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q1,2019-02-03,2019-05-04,2020-05-28 09:18:17+00:00,1.13,1.13,1.12,,76000000.0,267900000.0,267900000.0,267900000.0,4081500000.0,5808700000.0,,-200000.0,1341700000.0,,4081500000.0,1727200000.0,,-41400000.0,1341700000.0,385500000.0,-41600000.0,343900000.0,5808700000.0,238000000.0,238000000.0,238000000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q1TTM,2018-05-06,2019-05-04,,-6.24,-6.24,-6.24,2727000000.0,310900000.0,-1483400000.0,-1483400000.0,-1483400000.0,16103200000.0,23078300000.0,,500000.0,5239700000.0,,16103200000.0,6975100000.0,-230000000.0,-411400000.0,7966700000.0,-991600000.0,-180900000.0,-1172500000.0,23078300000.0,238000000.0,238000000.0,238000000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2020.0,Q1TTM,2019-05-05,2020-05-02,,3.41,3.41,3.39,313000000.0,273300000.0,806700000.0,806700000.0,806700000.0,16980500000.0,24088900000.0,,-1700000.0,5552800000.0,,16980500000.0,7108400000.0,,-160900000.0,5865800000.0,1242600000.0,-162600000.0,1080000000.0,24088900000.0,236900000.0,236900000.0,236900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2020.0,Q1,2020-02-02,2020-05-02,2020-05-28 09:18:17+00:00,1.05,1.05,1.04,,77600000.0,247600000.0,247600000.0,247600000.0,4491900000.0,6286800000.0,,-500000.0,1429000000.0,,4491900000.0,1794900000.0,,-40200000.0,1429000000.0,365900000.0,-40700000.0,325200000.0,6286800000.0,236900000.0,236900000.0,236900000.0
