company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 16:37:34+00:00,,4800000.0,500000.0,96600000.0,560200000.0,787900000.0,-57400000.0,,2000000.0,-20200000.0,-86200000.0,482800000.0,-20200000.0,-86200000.0,482800000.0,376400000.0,119000000.0,119000000.0,,-143800000.0,-12300000.0,,,-874100000.0,-3100000.0,-6800000.0,0.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q3TTM,2016-10-01,2017-09-30,,30000000.0,6400000.0,123800000.0,-10400000.0,763800000.0,788000000.0,10700000.0,-200000.0,2000000.0,-12500000.0,-813100000.0,617100000.0,-12500000.0,-813100000.0,617100000.0,-208500000.0,-14300000.0,-14300000.0,,-149500000.0,-4400000.0,,,-1631100000.0,-3100000.0,-6800000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q3,2017-07-01,2017-09-30,,,1700000.0,500000.0,32300000.0,176900000.0,785600000.0,142300000.0,,2000000.0,-12200000.0,466000000.0,186800000.0,-12200000.0,466000000.0,186800000.0,640600000.0,-3300000.0,-3300000.0,,-130800000.0,-11800000.0,,,-319600000.0,-2000000.0,-400000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 16:10:29+00:00,,3100000.0,0.0,64300000.0,383300000.0,2300000.0,-199700000.0,,0.0,-8000000.0,-552200000.0,296000000.0,-8000000.0,-552200000.0,296000000.0,-264200000.0,122300000.0,122300000.0,,-13000000.0,-500000.0,,,-554500000.0,-1100000.0,-6400000.0,0.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q2TTM,2016-07-01,2017-06-30,,30000000.0,6300000.0,-32400000.0,-4300000.0,804700000.0,7600000.0,8700000.0,-400000.0,,-174000000.0,-1424800000.0,743600000.0,-174000000.0,-1424800000.0,743600000.0,-855200000.0,-61900000.0,-61900000.0,,-14200000.0,11700000.0,,,-1462400000.0,-177900000.0,-7400000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q2,2017-04-01,2017-06-30,,,1600000.0,,32000000.0,191500000.0,2100000.0,-73700000.0,,,1500000.0,-306900000.0,146100000.0,1500000.0,-306900000.0,146100000.0,-159300000.0,45400000.0,45400000.0,,-18700000.0,2600000.0,,,-309000000.0,-1100000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 16:14:20+00:00,,1500000.0,0.0,32300000.0,191800000.0,200000.0,-126000000.0,,0.0,-9500000.0,-245300000.0,149900000.0,-9500000.0,-245300000.0,149900000.0,-104900000.0,76900000.0,76900000.0,,5700000.0,-3100000.0,,,-245500000.0,0.0,-6400000.0,0.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q1TTM,2016-04-01,2017-03-31,,,6300000.0,-32000000.0,-5500000.0,822900000.0,6300000.0,193600000.0,412600000.0,,237300000.0,-1246700000.0,735400000.0,237300000.0,-1246700000.0,735400000.0,-274000000.0,-304300000.0,-304300000.0,,16900000.0,9100000.0,,,-1253000000.0,-176800000.0,-7600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:20:56+00:00,,5400000.0,,,857100000.0,243600000.0,-602700000.0,300000.0,3608000000.0,244600000.0,-1056100000.0,816200000.0,244600000.0,-1056100000.0,816200000.0,4700000.0,-1011600000.0,-1011600000.0,,1568000000.0,-29500000.0,,0.0,-1299700000.0,-3267100000.0,-67100000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q4,2018-10-01,2018-12-31,,,1400000.0,-300000.0,-100200000.0,183500000.0,26100000.0,-581700000.0,300000.0,992000000.0,52800000.0,-193200000.0,141300000.0,52800000.0,-193200000.0,141300000.0,900000.0,-629300000.0,-629300000.0,,1167400000.0,6700000.0,,,-219300000.0,-937500000.0,-8700000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-23 16:30:32+00:00,,4000000.0,300000.0,100200000.0,673600000.0,217500000.0,-21000000.0,,2616000000.0,191800000.0,-862900000.0,674900000.0,191800000.0,-862900000.0,674900000.0,3800000.0,-382300000.0,-382300000.0,,400600000.0,-36200000.0,,0.0,-1080400000.0,-2329600000.0,-58400000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q3TTM,2017-10-01,2018-09-30,,,5400000.0,-200000.0,3600000.0,867900000.0,236400000.0,-337200000.0,,3606000000.0,337800000.0,-1944700000.0,792300000.0,337800000.0,-1944700000.0,792300000.0,-814600000.0,-232000000.0,-232000000.0,,488200000.0,7800000.0,,,-2181100000.0,-3217600000.0,-58400000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q3,2018-07-01,2018-09-30,,,1400000.0,100000.0,36700000.0,234900000.0,168700000.0,74500000.0,,586500000.0,-194600000.0,-102300000.0,298000000.0,-194600000.0,-102300000.0,298000000.0,1100000.0,7300000.0,7300000.0,,-20100000.0,-900000.0,,,-271000000.0,-786100000.0,-52500000.0,58400000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 07:15:46+00:00,,2600000.0,200000.0,63500000.0,438700000.0,48800000.0,-95500000.0,,2029500000.0,386400000.0,-760600000.0,376900000.0,386400000.0,-760600000.0,376900000.0,2700000.0,-389600000.0,-389600000.0,,420700000.0,-35300000.0,,,-809400000.0,-1543500000.0,-5900000.0,-58400000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q2TTM,2017-07-01,2018-06-30,,,5700000.0,200000.0,-800000.0,809900000.0,853300000.0,-269400000.0,,3021500000.0,520200000.0,-1376400000.0,681100000.0,520200000.0,-1376400000.0,681100000.0,-175100000.0,-242600000.0,-242600000.0,,377500000.0,-3100000.0,,,-2229700000.0,-2433500000.0,-6300000.0,-58400000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q2,2018-04-01,2018-06-30,,,1300000.0,200000.0,37500000.0,242200000.0,15500000.0,-105200000.0,,961000000.0,172100000.0,-387000000.0,216500000.0,172100000.0,-387000000.0,216500000.0,1600000.0,-336000000.0,-336000000.0,,414200000.0,-11100000.0,,,-402500000.0,-771000000.0,-1200000.0,-5600000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 16:14:22+00:00,,1300000.0,,26000000.0,196500000.0,33300000.0,9700000.0,,1068500000.0,214300000.0,-373600000.0,160400000.0,214300000.0,-373600000.0,160400000.0,1100000.0,-53600000.0,-53600000.0,,6500000.0,-24200000.0,,,-406900000.0,-772500000.0,-4700000.0,-52800000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2018.0,Q1TTM,2017-04-01,2018-03-31,,,6000000.0,,-6300000.0,759200000.0,839900000.0,-237900000.0,,2060500000.0,349600000.0,-1296300000.0,610700000.0,349600000.0,-1296300000.0,610700000.0,-336000000.0,138800000.0,138800000.0,,-55400000.0,10600000.0,,,-2136200000.0,-1663600000.0,-5100000.0,-52800000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q4,2019-10-01,2019-12-31,,,1400000.0,-5000000.0,-94100000.0,144500000.0,2400000.0,186300000.0,,100000.0,-55600000.0,-95000000.0,224900000.0,-55600000.0,-95000000.0,224900000.0,74300000.0,-110400000.0,-110400000.0,,3100000.0,24600000.0,,-4800000.0,-97400000.0,-67900000.0,-7600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:20:56+00:00,,5400000.0,,,540000000.0,678900000.0,99800000.0,0.0,56100000.0,-511300000.0,112700000.0,566900000.0,-511300000.0,112700000.0,566900000.0,168300000.0,-97300000.0,-97300000.0,,19000000.0,3700000.0,,-9600000.0,-566200000.0,-553900000.0,-7600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q3TTM,2018-10-01,2019-09-30,,,5400000.0,4700000.0,-6100000.0,579000000.0,702600000.0,-668200000.0,300000.0,1048000000.0,-402900000.0,14500000.0,483300000.0,-402900000.0,14500000.0,483300000.0,94900000.0,-616200000.0,-616200000.0,,1183300000.0,-14200000.0,,-4800000.0,-688100000.0,-1423500000.0,-8700000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q3,2019-07-01,2019-09-30,,,1300000.0,3500000.0,30800000.0,144200000.0,9800000.0,-87200000.0,,,-10100000.0,-140400000.0,146300000.0,-10100000.0,-140400000.0,146300000.0,-4200000.0,81000000.0,81000000.0,,7000000.0,-5300000.0,,-4800000.0,-150200000.0,,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-23 16:30:32+00:00,,4000000.0,5000000.0,94100000.0,395500000.0,676500000.0,-86500000.0,,56000000.0,-455700000.0,207700000.0,342000000.0,-455700000.0,207700000.0,342000000.0,94000000.0,13100000.0,13100000.0,,15900000.0,-20900000.0,,-4800000.0,-468800000.0,-486000000.0,0.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-29 16:20:49+00:00,,2700000.0,1500000.0,63300000.0,251300000.0,666700000.0,700000.0,,56000000.0,-445600000.0,348100000.0,195700000.0,-445600000.0,348100000.0,195700000.0,98200000.0,-67900000.0,-67900000.0,,8900000.0,-15600000.0,,0.0,-318600000.0,-486000000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q2TTM,2018-07-01,2019-06-30,,,5500000.0,1300000.0,-200000.0,669700000.0,861500000.0,-506500000.0,300000.0,1634500000.0,-587400000.0,52600000.0,635000000.0,-587400000.0,52600000.0,635000000.0,100200000.0,-689900000.0,-689900000.0,,1156200000.0,-9800000.0,,,-808900000.0,-2209600000.0,-61200000.0,58400000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q2,2019-04-01,2019-06-30,,,1400000.0,1500000.0,31800000.0,128000000.0,49300000.0,-45400000.0,,11500000.0,-5500000.0,-104100000.0,117400000.0,-5500000.0,-104100000.0,117400000.0,7800000.0,48800000.0,48800000.0,,-15400000.0,-5500000.0,,,-153400000.0,-11500000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:27:00+00:00,,1300000.0,0.0,31500000.0,123300000.0,617400000.0,46100000.0,,44500000.0,-440100000.0,452200000.0,78300000.0,-440100000.0,452200000.0,78300000.0,90400000.0,-116700000.0,-116700000.0,,24300000.0,-10100000.0,,0.0,-165200000.0,-474500000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2019.0,Q1TTM,2018-04-01,2019-03-31,,,5400000.0,,5500000.0,783900000.0,827700000.0,-566300000.0,300000.0,2584000000.0,-409800000.0,-230300000.0,734100000.0,-409800000.0,-230300000.0,734100000.0,94000000.0,-1074700000.0,-1074700000.0,,1585800000.0,-15400000.0,,,-1058000000.0,-2969100000.0,-62400000.0,52800000.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2020.0,Q2TTM,2019-07-01,2020-06-30,,,5300000.0,-2700000.0,-1200000.0,580300000.0,25100000.0,-130800000.0,,100000.0,-215300000.0,-472400000.0,595600000.0,-215300000.0,-472400000.0,595600000.0,-92100000.0,153600000.0,153600000.0,,-12800000.0,2700000.0,,-14400000.0,-497500000.0,-196100000.0,-7600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2020.0,Q2,2020-04-01,2020-06-30,,,1300000.0,-500000.0,32400000.0,149400000.0,300000.0,106800000.0,,,-57200000.0,-82000000.0,72500000.0,-57200000.0,-82000000.0,72500000.0,-66700000.0,-184400000.0,-184400000.0,,-600000.0,-1700000.0,,,-82300000.0,-55500000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-29 16:20:49+00:00,,2600000.0,-1200000.0,62100000.0,291600000.0,12900000.0,-229900000.0,,0.0,-149600000.0,-237000000.0,224400000.0,-149600000.0,-237000000.0,224400000.0,-162200000.0,183000000.0,183000000.0,,-22900000.0,-16600000.0,,-4800000.0,-249900000.0,-128200000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2020.0,Q1TTM,2019-04-01,2020-03-31,,,5400000.0,-700000.0,-1800000.0,558900000.0,74100000.0,-283000000.0,,11600000.0,-163600000.0,-494500000.0,640500000.0,-163600000.0,-494500000.0,640500000.0,-17600000.0,386800000.0,386800000.0,,-27600000.0,-1100000.0,,-14400000.0,-568600000.0,-152100000.0,-7600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:27:00+00:00,,1300000.0,-700000.0,29700000.0,142200000.0,12600000.0,-336700000.0,,0.0,-92400000.0,-155000000.0,151900000.0,-92400000.0,-155000000.0,151900000.0,-95500000.0,367400000.0,367400000.0,,-22300000.0,-14900000.0,,-4800000.0,-167600000.0,-72700000.0,,,
