company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q3TTM,2014-07-01,2015-06-30,,3.58,3.58,,3.49,294452000.0,721569000.0,126009000.0,25687000.0,155289000.0,486329000.0,486329000.0,509320000.0,-22991000.0,422037000.0,416454000.0,56531000.0,81954000.0,403669000.0,,284295000.0,3944181000.0,14848000.0,,3491723000.0,107641000.0,529678000.0,4363537000.0,4722281000.0,780781000.0,5144318000.0,143200000.0,143252000.0,146493000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q2,2015-01-01,2015-03-31,2016-05-06 16:53:27+00:00,0.79,0.79,,0.77,66857000.0,165256000.0,,,42490000.0,108776000.0,108776000.0,113463000.0,-4687000.0,107567000.0,109239000.0,17060000.0,26846000.0,134413000.0,,72245000.0,995895000.0,,0.0,882234000.0,26846000.0,134413000.0,1110145000.0,1178211000.0,175633000.0,1285778000.0,143600000.0,142320000.0,146050000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q2YTD,2014-10-01,2015-03-31,,1.68,1.68,,1.64,143469000.0,341555000.0,,,79480000.0,230813000.0,230813000.0,239759000.0,-8946000.0,212292000.0,207578000.0,25941000.0,54230000.0,266522000.0,,143108000.0,1958450000.0,9365000.0,,1720488000.0,54230000.0,266522000.0,2163956000.0,2325946000.0,374282000.0,2538238000.0,143600000.0,142320000.0,146050000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q2TTM,2014-04-01,2015-03-31,,3.52,3.52,,3.43,288071000.0,716120000.0,245400000.0,52739000.0,150241000.0,470348000.0,470348000.0,498814000.0,-28466000.0,404953000.0,411016000.0,57591000.0,54230000.0,266522000.0,,278745000.0,3858896000.0,19315000.0,,3415887000.0,106969000.0,511922000.0,4279141000.0,4632607000.0,758419000.0,5037560000.0,143600000.0,142320000.0,146050000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q1,2014-10-01,2014-12-31,2016-02-08 15:43:22+00:00,0.89,0.89,,0.87,76612000.0,176299000.0,,,36990000.0,122037000.0,122037000.0,126296000.0,-4259000.0,104725000.0,98339000.0,8881000.0,27384000.0,132109000.0,,70863000.0,962555000.0,9365000.0,0.0,838254000.0,27384000.0,132109000.0,1053811000.0,1147735000.0,198649000.0,1252460000.0,141900000.0,141246000.0,145282000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q1TTM,2014-01-01,2014-12-31,,3.47,3.47,,3.38,282118000.0,706271000.0,363793000.0,78719000.0,144418000.0,453667000.0,453667000.0,489911000.0,-36244000.0,389799000.0,411177000.0,55373000.0,27384000.0,132109000.0,,271809000.0,3778984000.0,21294000.0,,3345944000.0,106103000.0,495902000.0,4194642000.0,4540628000.0,735785000.0,4930427000.0,141900000.0,141246000.0,145282000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q3,2016-04-01,2016-06-30,2017-08-08 16:50:32+00:00,0.89,0.89,,0.87,72261000.0,169057000.0,163810000.0,28033000.0,36488000.0,132593000.0,132593000.0,125504000.0,7089000.0,135777000.0,112542000.0,29795000.0,,,,79299000.0,1024335000.0,3452000.0,13445000.0,908884000.0,28033000.0,163810000.0,1154110000.0,1223187000.0,204854000.0,1358964000.0,141000000.0,141165000.0,143952000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q3YTD,2015-10-01,2016-06-30,,2.52,2.52,,2.47,206541000.0,487787000.0,467920000.0,83841000.0,112529000.0,362494000.0,362494000.0,357680000.0,4814000.0,384079000.0,335842000.0,66379000.0,,,,216175000.0,3006878000.0,26991000.0,21332000.0,2663219000.0,83841000.0,467920000.0,3376088000.0,3561044000.0,569035000.0,3945123000.0,141000000.0,141165000.0,143952000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q3TTM,2015-07-01,2016-06-30,,3.42,3.42,,3.35,284171000.0,683039000.0,1011202000.0,189915000.0,151888000.0,523899000.0,523899000.0,486866000.0,37033000.0,499572000.0,448353000.0,82734000.0,-81954000.0,-403669000.0,,252952000.0,4024157000.0,41196000.0,21332000.0,3566639000.0,107961000.0,607533000.0,4481432000.0,4789930000.0,808070000.0,5289502000.0,141000000.0,141165000.0,143952000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q2,2016-01-01,2016-03-31,2017-05-10 16:47:00+00:00,0.89,0.89,,0.87,72271000.0,162575000.0,161638000.0,29109000.0,35417000.0,121837000.0,121837000.0,125847000.0,-4010000.0,132529000.0,109373000.0,14415000.0,,,,69522000.0,1002482000.0,9629000.0,6015000.0,887937000.0,29109000.0,161638000.0,1117893000.0,1179472000.0,194108000.0,1312001000.0,141400000.0,141472000.0,144012000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q2YTD,2015-10-01,2016-03-31,,1.63,1.63,,1.6,134280000.0,318730000.0,304110000.0,55808000.0,76041000.0,229901000.0,229901000.0,232176000.0,-2275000.0,248302000.0,223300000.0,36584000.0,,,,136876000.0,1982543000.0,23539000.0,7887000.0,1754335000.0,55808000.0,304110000.0,2221978000.0,2337857000.0,364181000.0,2586159000.0,141400000.0,141472000.0,144012000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q2TTM,2015-04-01,2016-03-31,,3.46,3.46,,3.39,286845000.0,687205000.0,847392000.0,161882000.0,155527000.0,517666000.0,517666000.0,494557000.0,23109000.0,473218000.0,445347000.0,69155000.0,-54230000.0,-266522000.0,,245351000.0,4021949000.0,37744000.0,7887000.0,3559097000.0,107652000.0,580870000.0,4447016000.0,4778309000.0,804511000.0,5251527000.0,141400000.0,141472000.0,144012000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q1,2015-10-01,2015-12-31,2017-02-08 11:12:54+00:00,0.74,0.74,,0.73,62009000.0,156155000.0,142472000.0,26699000.0,40624000.0,108064000.0,108064000.0,106329000.0,1735000.0,115773000.0,113927000.0,22169000.0,,,,67354000.0,980061000.0,13910000.0,1872000.0,866398000.0,26699000.0,142472000.0,1104085000.0,1158385000.0,170073000.0,1274158000.0,143700000.0,143058000.0,146141000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2016.0,Q1TTM,2015-01-01,2015-12-31,,3.36,3.36,,3.29,281431000.0,689886000.0,685754000.0,132773000.0,162600000.0,504605000.0,504605000.0,482173000.0,22432000.0,448256000.0,445213000.0,71800000.0,-27384000.0,-132109000.0,,248074000.0,4015362000.0,28115000.0,1872000.0,3553394000.0,105389000.0,553645000.0,4439268000.0,4777048000.0,786036000.0,5225304000.0,143700000.0,143058000.0,146141000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2017.0,FY,2016-10-01,2017-09-30,2019-11-26 16:37:08+00:00,4.43,4.43,0.86,4.33,289000000.0,,802000000.0,154000000.0,155000000.0,636000000.0,636000000.0,636000000.0,,648000000.0,488000000.0,,,,0.0,498000000.0,5723000000.0,59000000.0,18000000.0,4228000000.0,154000000.0,802000000.0,5446000000.0,5723000000.0,925000000.0,6371000000.0,143600000.0,143300000.0,146600000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2017.0,Q4,2017-07-01,2017-09-30,,1.35,1.35,,1.32,84840000.0,-603894000.0,222450000.0,42797000.0,38814000.0,194401000.0,194401000.0,193254000.0,1147000.0,179653000.0,121896000.0,-59770000.0,,,,108123000.0,2174025000.0,37621000.0,882000.0,1103437000.0,42797000.0,222450000.0,1410773000.0,1510361000.0,279241000.0,1690014000.0,143600000.0,143300000.0,146600000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2017.0,Q3,2017-04-01,2017-06-30,2018-08-07 15:58:37+00:00,1.27,1.27,,1.24,91590000.0,221569000.0,204224000.0,38560000.0,39305000.0,185351000.0,185351000.0,183424000.0,1927000.0,165664000.0,124326000.0,23404000.0,,,,92018000.0,1213910000.0,6209000.0,3366000.0,1082382000.0,38560000.0,204224000.0,1347606000.0,1458883000.0,276941000.0,1624547000.0,144400000.0,143712000.0,147103000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2017.0,Q3YTD,2016-10-01,2017-06-30,,3.08,3.08,,3.01,204160000.0,603894000.0,579550000.0,111203000.0,116186000.0,441599000.0,441599000.0,442746000.0,-1147000.0,468347000.0,366104000.0,59770000.0,,,,389877000.0,3548975000.0,21379000.0,17118000.0,3124563000.0,111203000.0,579550000.0,4035227000.0,4212639000.0,645759000.0,4680986000.0,144400000.0,143712000.0,147103000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2017.0,Q2,2017-01-01,2017-03-31,2018-05-08 19:30:19+00:00,0.78,0.78,,0.77,52758000.0,212657000.0,192544000.0,36677000.0,41519000.0,108545000.0,108545000.0,112755000.0,-4210000.0,155867000.0,123565000.0,15811000.0,,,,184240000.0,1179302000.0,16210000.0,1086000.0,1035714000.0,36677000.0,192544000.0,1402334000.0,1407770000.0,161303000.0,1563637000.0,144600000.0,143367000.0,146779000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2017.0,Q2YTD,2016-10-01,2017-03-31,,1.81,1.81,,1.77,112570000.0,382325000.0,375326000.0,72643000.0,76881000.0,256248000.0,256248000.0,259322000.0,-3074000.0,302683000.0,241778000.0,36366000.0,,,,297859000.0,2335065000.0,15170000.0,13752000.0,2042181000.0,72643000.0,375326000.0,2687621000.0,2753756000.0,368818000.0,3056439000.0,144600000.0,143367000.0,146779000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2017.0,Q1,2016-10-01,2016-12-31,2018-02-08 17:15:27+00:00,1.03,1.03,,1.0,59812000.0,169668000.0,182782000.0,35966000.0,35362000.0,147703000.0,147703000.0,146567000.0,1136000.0,146816000.0,118213000.0,20555000.0,,,,113619000.0,1155763000.0,-1040000.0,12666000.0,1006467000.0,35966000.0,182782000.0,1285287000.0,1345986000.0,207515000.0,1492802000.0,142300000.0,142110000.0,145675000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2018.0,FY,2017-10-01,2018-09-30,2019-11-26 16:37:08+00:00,5.89,5.89,1.02,5.75,454000000.0,,1044000000.0,202000000.0,181000000.0,857000000.0,857000000.0,857000000.0,,842000000.0,554000000.0,,,,0.0,409000000.0,6432000000.0,20000000.0,4000000.0,4795000000.0,202000000.0,1044000000.0,5963000000.0,6432000000.0,1311000000.0,7274000000.0,145500000.0,145300000.0,148800000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2018.0,Q3,2018-04-01,2018-06-30,2019-08-08 09:18:35+00:00,1.59,1.59,,1.55,86000000.0,,271000000.0,54000000.0,57000000.0,232000000.0,232000000.0,232000000.0,0.0,217000000.0,138000000.0,,,,,111000000.0,1620000000.0,5000000.0,0.0,1208000000.0,54000000.0,271000000.0,1519000000.0,1620000000.0,318000000.0,1837000000.0,145900000.0,145600000.0,149400000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2018.0,Q2,2018-01-01,2018-03-31,2019-05-09 16:28:31+00:00,1.67,1.67,,1.63,89000000.0,,249000000.0,45000000.0,43000000.0,243000000.0,243000000.0,243000000.0,0.0,204000000.0,143000000.0,,,,,90000000.0,1608000000.0,8000000.0,0.0,1196000000.0,45000000.0,249000000.0,1480000000.0,1608000000.0,332000000.0,1812000000.0,145500000.0,145400000.0,149000000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2019.0,FY,2018-10-01,2019-09-30,2019-11-26 16:37:08+00:00,7.32,7.32,1.32,7.17,341000000.0,,1281000000.0,283000000.0,194000000.0,1034000000.0,1034000000.0,1034000000.0,,998000000.0,591000000.0,,,,0.0,456000000.0,6742000000.0,22000000.0,15000000.0,5087000000.0,283000000.0,1281000000.0,6365000000.0,6742000000.0,1375000000.0,7740000000.0,141300000.0,141000000.0,144000000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2019.0,Q4,2019-07-01,2019-09-30,,1.9,1.9,,1.87,89000000.0,,320000000.0,62000000.0,53000000.0,3565000000.0,3565000000.0,3563000000.0,2000000.0,258000000.0,154000000.0,,,,,134000000.0,5063000000.0,6000000.0,,1320000000.0,62000000.0,320000000.0,1667000000.0,5063000000.0,3654000000.0,5321000000.0,141300000.0,141000000.0,144000000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2019.0,Q3YTD,2018-10-01,2019-06-30,,5.42,5.42,,5.3,252000000.0,,961000000.0,221000000.0,141000000.0,-2531000000.0,-2531000000.0,-2529000000.0,-2000000.0,740000000.0,437000000.0,,,,,322000000.0,1679000000.0,16000000.0,15000000.0,3767000000.0,221000000.0,961000000.0,4698000000.0,1679000000.0,-2279000000.0,2419000000.0,140800000.0,140400000.0,143600000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2019.0,Q3,2019-04-01,2019-06-30,2019-08-08 09:18:35+00:00,1.84,1.84,,1.8,83000000.0,,321000000.0,73000000.0,57000000.0,257000000.0,257000000.0,259000000.0,-2000000.0,248000000.0,147000000.0,,,,,111000000.0,1679000000.0,-5000000.0,0.0,1277000000.0,73000000.0,321000000.0,1587000000.0,1679000000.0,340000000.0,1927000000.0,140800000.0,140400000.0,143600000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2019.0,Q2,2019-01-01,2019-03-31,2020-05-08 14:09:49+00:00,1.85,1.85,,1.81,86000000.0,,324000000.0,75000000.0,41000000.0,-1349000000.0,-1349000000.0,-1349000000.0,,249000000.0,147000000.0,,,,,94000000.0,,5000000.0,0.0,1225000000.0,75000000.0,324000000.0,1512000000.0,,-1263000000.0,249000000.0,-729200000.0,140800000.0,143900000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2019.0,Q2YTD,2018-10-01,2019-03-31,,3.58,3.58,,3.5,169000000.0,,640000000.0,148000000.0,84000000.0,-2788000000.0,-2788000000.0,-2788000000.0,,492000000.0,290000000.0,,,,,211000000.0,,21000000.0,15000000.0,2490000000.0,148000000.0,640000000.0,3111000000.0,,-2619000000.0,492000000.0,-729200000.0,140800000.0,143900000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2019.0,Q1,2018-10-01,2018-12-31,2020-02-07 11:05:44+00:00,1.73,1.73,0.3,1.69,83000000.0,,316000000.0,73000000.0,43000000.0,-1439000000.0,-1439000000.0,-1439000000.0,,243000000.0,143000000.0,,,,,117000000.0,,16000000.0,15000000.0,1265000000.0,73000000.0,316000000.0,1599000000.0,,-1356000000.0,243000000.0,-831800000.0,144200000.0,147300000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2020.0,Q2YTD,2019-10-01,2020-03-31,,3.15,3.15,,3.09,161000000.0,,582000000.0,94000000.0,85000000.0,-3152000000.0,-3152000000.0,-3152000000.0,,488000000.0,306000000.0,,,,,208000000.0,,107000000.0,,2773000000.0,94000000.0,582000000.0,3479000000.0,,-2991000000.0,488000000.0,-1358200000.0,138400000.0,141100000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2020.0,Q2TTM,2019-04-01,2020-03-31,,6.89,6.89,,6.76,333000000.0,,1223000000.0,229000000.0,195000000.0,670000000.0,670000000.0,670000000.0,,994000000.0,607000000.0,,,,,453000000.0,6742000000.0,108000000.0,,5370000000.0,229000000.0,1223000000.0,6733000000.0,6742000000.0,1003000000.0,7736000000.0,-1358200000.0,138400000.0,141100000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2020.0,Q2,2020-01-01,2020-03-31,2020-05-08 14:09:49+00:00,1.22,1.22,,1.2,70000000.0,,285000000.0,43000000.0,41000000.0,-1657000000.0,-1657000000.0,-1657000000.0,,242000000.0,155000000.0,,,,,102000000.0,,109000000.0,0.0,1422000000.0,43000000.0,285000000.0,1829000000.0,,-1587000000.0,242000000.0,-1358200000.0,138400000.0,141100000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2020.0,Q1TTM,2019-01-01,2019-12-31,,7.52,7.52,,7.37,349000000.0,,1262000000.0,261000000.0,195000000.0,978000000.0,978000000.0,978000000.0,,1001000000.0,599000000.0,,,,,445000000.0,6742000000.0,4000000.0,,5173000000.0,261000000.0,1262000000.0,6416000000.0,6742000000.0,1327000000.0,7743000000.0,-774600000.0,138300000.0,141500000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2020.0,Q1,2019-10-01,2019-12-31,2020-02-07 11:05:44+00:00,1.93,1.93,0.34,1.89,91000000.0,,297000000.0,51000000.0,44000000.0,-1495000000.0,-1495000000.0,-1495000000.0,,246000000.0,151000000.0,,,,,106000000.0,,-2000000.0,0.0,1351000000.0,51000000.0,297000000.0,1650000000.0,,-1404000000.0,246000000.0,-774600000.0,138300000.0,141500000.0
