company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentbankingincome,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,salariesandemployeebenefitsexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q3TTM,2015-07-01,2016-06-30,,,2.78,2.78,0.68,2.78,793000000.0,4632300000.0,2300000000.0,1666200000.0,1666200000.0,1612800000.0,-22100000.0,348600000.0,,-45200000.0,75500000.0,,346500000.0,2247700000.0,,1380500000.0,4375600000.0,6880000000.0,2459200000.0,6880000000.0,579700000.0,579700000.0,579700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q2,2016-01-01,2016-03-31,2017-04-28 08:33:54+00:00,,0.61,0.61,0.18,0.61,181700000.0,1095200000.0,531700000.0,360800000.0,360800000.0,360400000.0,400000.0,82600000.0,,5200000.0,,,88000000.0,518700000.0,,374300000.0,1076600000.0,1613900000.0,542500000.0,1613900000.0,590800000.0,590800000.0,590800000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q2YTD,2015-10-01,2016-03-31,,,1.35,1.35,0.36,1.35,391400000.0,2281900000.0,1120300000.0,823200000.0,823200000.0,808200000.0,15000000.0,164500000.0,,23700000.0,,,179400000.0,1090000000.0,,716800000.0,2181000000.0,3371900000.0,1214600000.0,3371900000.0,590800000.0,590800000.0,590800000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q2TTM,2015-04-01,2016-03-31,,,2.83,2.83,0.65,2.83,823000000.0,4879700000.0,2440600000.0,1738700000.0,1738700000.0,1670600000.0,-7400000.0,354000000.0,,-117100000.0,75500000.0,,356000000.0,2366800000.0,,1417100000.0,4567700000.0,7246500000.0,2561700000.0,7246500000.0,590800000.0,590800000.0,590800000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q1,2015-10-01,2015-12-31,2017-01-27 08:35:23+00:00,,0.74,0.74,0.18,0.74,209700000.0,1186700000.0,588600000.0,462400000.0,462400000.0,447800000.0,14600000.0,81900000.0,,18500000.0,,,91400000.0,571300000.0,,342500000.0,1104400000.0,1758000000.0,672100000.0,1758000000.0,605100000.0,605100000.0,605100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q1TTM,2015-01-01,2015-12-31,,,3.17,3.17,1.13,3.17,877300000.0,5132100000.0,2619400000.0,2000800000.0,2000800000.0,1916700000.0,8600000.0,353400000.0,,-21100000.0,75500000.0,,350100000.0,2510300000.0,,1420300000.0,4743200000.0,7642400000.0,2878100000.0,7642400000.0,605100000.0,605100000.0,605100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,FY,2016-10-01,2017-09-30,2019-11-12 13:53:09+00:00,,3.01,3.01,0.8,3.01,759400000.0,,2130900000.0,1789700000.0,1789700000.0,1736700000.0,53000000.0,341100000.0,,284800000.0,,6392200000.0,322200000.0,,,1333700000.0,4127900000.0,6392200000.0,2549100000.0,6392200000.0,577000000.0,577000000.0,577000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q4,2017-07-01,2017-09-30,,,0.77,0.77,-0.6,0.77,181900000.0,-3249400000.0,534900000.0,476500000.0,476500000.0,465200000.0,11300000.0,93000000.0,,100700000.0,,6392200000.0,95200000.0,-1525900000.0,,336100000.0,1059200000.0,1616900000.0,658400000.0,1616900000.0,577000000.0,577000000.0,577000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q3,2017-04-01,2017-06-30,2018-07-27 08:39:19+00:00,,0.73,0.73,0.2,0.73,184100000.0,1097000000.0,541200000.0,459400000.0,459400000.0,410600000.0,48800000.0,84300000.0,,79300000.0,,,81500000.0,516900000.0,,342700000.0,1049700000.0,1613900000.0,643500000.0,1613900000.0,562500000.0,562500000.0,562500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q3YTD,2016-10-01,2017-06-30,,,2.24,2.24,0.6,2.24,577500000.0,3249400000.0,1596000000.0,1313200000.0,1313200000.0,1271500000.0,41700000.0,248100000.0,,184100000.0,,,227000000.0,1525900000.0,,997600000.0,3068700000.0,4775300000.0,1890700000.0,4775300000.0,562500000.0,562500000.0,562500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q3TTM,2016-07-01,2017-06-30,,,3.06,3.06,0.78,3.06,740800000.0,4345700000.0,2132200000.0,1786200000.0,1786200000.0,1743600000.0,13200000.0,341400000.0,,241000000.0,29400000.0,,312700000.0,2041400000.0,,1314800000.0,4101100000.0,6387100000.0,2527000000.0,6387100000.0,562500000.0,562500000.0,562500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q2,2017-01-01,2017-03-31,2018-04-26 08:35:21+00:00,,0.74,0.74,0.2,0.74,192500000.0,1089200000.0,534800000.0,435000000.0,435000000.0,420700000.0,14300000.0,83000000.0,,72000000.0,,,83900000.0,511400000.0,,343400000.0,1045100000.0,1600600000.0,627500000.0,1600600000.0,568500000.0,568500000.0,568500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q2YTD,2016-10-01,2017-03-31,,,1.51,1.51,0.4,1.51,393400000.0,2152400000.0,1054800000.0,853800000.0,853800000.0,860900000.0,-7100000.0,163800000.0,,104800000.0,,,145500000.0,1009000000.0,,654900000.0,2019000000.0,3161400000.0,1247200000.0,3161400000.0,568500000.0,568500000.0,568500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q2TTM,2016-04-01,2017-03-31,,,3.1,3.1,0.76,3.1,744100000.0,4342200000.0,2144400000.0,1788300000.0,1788300000.0,1779400000.0,-20500000.0,340700000.0,,215200000.0,29400000.0,,306200000.0,2065300000.0,,1299000000.0,4090300000.0,6407500000.0,2532400000.0,6407500000.0,568500000.0,568500000.0,568500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q1,2016-10-01,2016-12-31,2018-01-30 08:35:19+00:00,,0.77,0.77,0.2,0.77,200900000.0,1063200000.0,520000000.0,418800000.0,418800000.0,440200000.0,-21400000.0,80800000.0,,32800000.0,,,61600000.0,497600000.0,,311500000.0,973900000.0,1560800000.0,619700000.0,1560800000.0,571700000.0,571700000.0,571700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q1TTM,2016-01-01,2016-12-31,,,2.97,2.97,0.74,2.97,733300000.0,4348200000.0,2141300000.0,1714100000.0,1714100000.0,1719100000.0,-34400000.0,340300000.0,,148400000.0,29400000.0,,310300000.0,2072600000.0,,1329900000.0,4121800000.0,6420800000.0,2447400000.0,6420800000.0,571700000.0,571700000.0,571700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,FY,2017-10-01,2018-09-30,2019-11-12 13:53:09+00:00,,1.39,1.39,3.92,1.39,1472500000.0,,2039700000.0,742700000.0,742700000.0,755500000.0,-12800000.0,372500000.0,,96600000.0,,6319100000.0,397700000.0,,,1390600000.0,4200500000.0,6319100000.0,2215200000.0,6319100000.0,543500000.0,543500000.0,543500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q4,2018-07-01,2018-09-30,,,0.91,0.91,,0.92,7000000.0,-1113600000.0,489700000.0,476300000.0,476300000.0,493600000.0,-17300000.0,102900000.0,,4600000.0,,3142700000.0,110800000.0,-501900000.0,,345100000.0,1048500000.0,1527200000.0,483300000.0,1527200000.0,543500000.0,543500000.0,543500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q3,2018-04-01,2018-06-30,2019-07-30 08:36:22+00:00,,0.75,0.75,,0.75,91800000.0,,499800000.0,355400000.0,355400000.0,402000000.0,-46600000.0,93000000.0,,-55900000.0,,1558600000.0,105200000.0,,,357500000.0,1055500000.0,1558600000.0,447200000.0,1558600000.0,536000000.0,536000000.0,536000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q3YTD,2017-10-01,2018-06-30,,,0.48,0.48,,0.47,1465500000.0,1113600000.0,1550000000.0,266400000.0,266400000.0,261900000.0,4500000.0,269600000.0,,92000000.0,,3176400000.0,286900000.0,501900000.0,,1045500000.0,3152000000.0,4791900000.0,1731900000.0,4791900000.0,536000000.0,536000000.0,536000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q3TTM,2017-07-01,2018-06-30,,,1.25,1.25,-0.6,1.24,1647400000.0,-2135800000.0,2084900000.0,742900000.0,742900000.0,727100000.0,15800000.0,362600000.0,,192700000.0,,9568600000.0,382100000.0,-1024000000.0,,1381600000.0,4211200000.0,6408800000.0,2390300000.0,6408800000.0,536000000.0,536000000.0,536000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q2,2018-01-01,2018-03-31,2019-04-26 08:36:35+00:00,,0.79,0.79,,0.78,150200000.0,,521500000.0,482900000.0,482900000.0,443200000.0,39700000.0,92200000.0,,77400000.0,,1617800000.0,92900000.0,,,355500000.0,1062100000.0,1617800000.0,633100000.0,1617800000.0,561000000.0,561000000.0,568200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q2YTD,2017-10-01,2018-03-31,,,-0.27,-0.27,,-0.28,1373700000.0,1113600000.0,1050200000.0,-89000000.0,-89000000.0,-140100000.0,51100000.0,176600000.0,,147900000.0,,1617800000.0,181700000.0,501900000.0,,688000000.0,2096500000.0,3233300000.0,1284700000.0,3233300000.0,561000000.0,561000000.0,568200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q2TTM,2017-04-01,2018-03-31,,,1.23,1.23,-0.4,1.22,1739700000.0,-1038800000.0,2126300000.0,846900000.0,846900000.0,735700000.0,111200000.0,353900000.0,,327900000.0,,8010000000.0,358400000.0,-507100000.0,,1366800000.0,4205400000.0,6464100000.0,2586600000.0,6464100000.0,561000000.0,561000000.0,568200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q1,2017-10-01,2017-12-31,2019-01-30 08:35:29+00:00,,-1.06,-1.06,0.23,-1.06,1223500000.0,1113600000.0,528700000.0,-571900000.0,-571900000.0,-583300000.0,11400000.0,84400000.0,,70500000.0,,,88800000.0,501900000.0,,332500000.0,1034400000.0,1615500000.0,651600000.0,1615500000.0,550300000.0,550300000.0,550300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q1TTM,2017-01-01,2017-12-31,,,1.18,1.18,-0.2,1.18,1782000000.0,50400000.0,2139600000.0,799000000.0,799000000.0,713200000.0,85800000.0,344700000.0,,322500000.0,,6392200000.0,349400000.0,4300000.0,,1354700000.0,4188400000.0,6446900000.0,2581000000.0,6446900000.0,550300000.0,550300000.0,550300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,FY,2018-10-01,2019-09-30,2019-11-12 13:53:09+00:00,,2.35,2.35,1.04,2.35,442300000.0,,1819600000.0,1205500000.0,1205500000.0,1199300000.0,6200000.0,392100000.0,,90400000.0,,5774500000.0,420700000.0,,,1584700000.0,4217100000.0,5774500000.0,1647800000.0,5774500000.0,510300000.0,510300000.0,510300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q4,2019-07-01,2019-09-30,,,0.61,0.61,,0.61,86500000.0,,463300000.0,309300000.0,309300000.0,310000000.0,-700000.0,108600000.0,,4300000.0,,1482300000.0,106700000.0,-29800000.0,,382400000.0,1061000000.0,1452500000.0,395800000.0,1452500000.0,510300000.0,510300000.0,510300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q3,2019-04-01,2019-06-30,2019-07-30 08:36:22+00:00,,0.48,0.48,,0.48,158900000.0,,462400000.0,254600000.0,254600000.0,245900000.0,8700000.0,97900000.0,,38600000.0,,1476700000.0,103800000.0,,,437700000.0,1101800000.0,1476700000.0,413500000.0,1476700000.0,512300000.0,512300000.0,512300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q3YTD,2018-10-01,2019-06-30,,,1.74,1.74,,1.74,355800000.0,,1356300000.0,896200000.0,896200000.0,889300000.0,6900000.0,283500000.0,,86100000.0,,4292200000.0,314000000.0,29800000.0,,1202300000.0,3156100000.0,4322000000.0,1252000000.0,4322000000.0,512300000.0,512300000.0,512300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q3TTM,2018-07-01,2019-06-30,,,2.65,2.65,,2.66,362800000.0,-1113600000.0,1846000000.0,1372500000.0,1372500000.0,1382900000.0,-10400000.0,386400000.0,,90700000.0,,7434900000.0,424800000.0,-472100000.0,,1547400000.0,4204600000.0,5849200000.0,1735300000.0,5849200000.0,512300000.0,512300000.0,512300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q2,2019-01-01,2019-03-31,2020-04-30 08:37:20+00:00,,0.72,0.72,,0.72,110900000.0,,449400000.0,381600000.0,381600000.0,367500000.0,14100000.0,93500000.0,,113000000.0,,1433800000.0,101800000.0,,,409600000.0,1054300000.0,1433800000.0,492500000.0,1433800000.0,510400000.0,510400000.0,510400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q2YTD,2018-10-01,2019-03-31,,,1.26,1.26,,1.26,196900000.0,,893900000.0,641600000.0,641600000.0,643400000.0,-1800000.0,185600000.0,,47500000.0,,2815500000.0,210200000.0,29800000.0,,764600000.0,2054300000.0,2845300000.0,838500000.0,2845300000.0,510400000.0,510400000.0,510400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q2TTM,2018-04-01,2019-03-31,,,2.92,2.92,,2.93,295700000.0,-1113600000.0,1883400000.0,1473300000.0,1473300000.0,1539000000.0,-65700000.0,381500000.0,,-3800000.0,,7516800000.0,426200000.0,-472100000.0,,1467200000.0,4158300000.0,5931100000.0,1769000000.0,5931100000.0,510400000.0,510400000.0,510400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q1,2018-10-01,2018-12-31,2020-01-30 08:36:00+00:00,,0.54,0.54,0.26,0.54,86000000.0,,444500000.0,260000000.0,260000000.0,275900000.0,-15900000.0,92100000.0,,-65500000.0,,1381700000.0,108400000.0,29800000.0,,355000000.0,1000000000.0,1411500000.0,346000000.0,1411500000.0,510900000.0,510900000.0,510900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q1TTM,2018-01-01,2018-12-31,,,2.99,2.99,,2.99,335000000.0,-1113600000.0,1955500000.0,1574600000.0,1574600000.0,1614700000.0,-40100000.0,380200000.0,,-39400000.0,,7700800000.0,417300000.0,-472100000.0,,1413100000.0,4166100000.0,6115100000.0,1909600000.0,6115100000.0,510900000.0,510900000.0,510900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2020.0,Q2YTD,2019-10-01,2020-03-31,,,0.86,0.86,,0.86,141600000.0,,867800000.0,406900000.0,406900000.0,429600000.0,-22700000.0,193200000.0,,-200300000.0,,2719500000.0,186100000.0,31500000.0,,755100000.0,2002200000.0,2751000000.0,548500000.0,2751000000.0,494400000.0,494400000.0,494400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2020.0,Q2TTM,2019-04-01,2020-03-31,,,1.95,1.95,,1.95,387000000.0,,1793500000.0,970800000.0,970800000.0,985500000.0,-14700000.0,399700000.0,,-157400000.0,,5678500000.0,396600000.0,1700000.0,,1575200000.0,4165000000.0,5680200000.0,1357800000.0,5680200000.0,494400000.0,494400000.0,494400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2020.0,Q2,2020-01-01,2020-03-31,2020-04-30 08:37:20+00:00,,0.16,0.16,,0.16,44100000.0,,423900000.0,58800000.0,58800000.0,79100000.0,-20300000.0,96200000.0,,-253200000.0,,1338300000.0,96400000.0,,,365700000.0,982200000.0,1338300000.0,102900000.0,1338300000.0,494400000.0,494400000.0,494400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2020.0,Q1TTM,2019-01-01,2019-12-31,,,2.51,2.51,,2.51,453800000.0,,1819000000.0,1293600000.0,1293600000.0,1273900000.0,19700000.0,397000000.0,,208800000.0,,5774000000.0,402000000.0,1700000.0,,1619100000.0,4237100000.0,5775700000.0,1747400000.0,5775700000.0,500700000.0,500700000.0,500700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2020.0,Q1,2019-10-01,2019-12-31,2020-01-30 08:36:00+00:00,,0.7,0.7,0.27,0.7,97500000.0,,443900000.0,348100000.0,348100000.0,350500000.0,-2400000.0,97000000.0,,52900000.0,,1381200000.0,89700000.0,31500000.0,,389400000.0,1020000000.0,1412700000.0,445600000.0,1412700000.0,500700000.0,500700000.0,500700000.0
