company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q3,2014-04-01,2014-06-30,,30900000.0,230200000.0,12000000.0,22100000.0,1700000.0,136800000.0,,193300000.0,-268900000.0,282400000.0,771500000.0,-268900000.0,282400000.0,771500000.0,786700000.0,-9900000.0,632100000.0,632100000.0,-50400000.0,-8100000.0,,,-75400000.0,,-208200000.0,-9800000.0,-240300000.0,-128500000.0,500400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-07-29 08:34:06+00:00,97200000.0,767300000.0,33100000.0,72900000.0,11600000.0,-31200000.0,20400000.0,601600000.0,-332300000.0,284300000.0,1410900000.0,-332300000.0,284300000.0,1410900000.0,1374500000.0,76300000.0,1780900000.0,1780900000.0,-508900000.0,361600000.0,,,-215300000.0,,-779500000.0,-38200000.0,-732500000.0,-444400000.0,1093800000.0,8200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q2TTM,2013-04-01,2014-03-31,,136500000.0,932900000.0,42200000.0,97500000.0,46600000.0,-16900000.0,34400000.0,725000000.0,-731600000.0,136800000.0,1903300000.0,-731600000.0,136800000.0,1903300000.0,1355100000.0,-1200000.0,2221400000.0,2221400000.0,-535200000.0,413500000.0,,,-263300000.0,,-1202200000.0,-62400000.0,-954400000.0,-685600000.0,1393200000.0,8200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q2,2014-01-01,2014-03-31,,32100000.0,469100000.0,6900000.0,25700000.0,1300000.0,-77400000.0,13200000.0,218000000.0,9100000.0,-113900000.0,314700000.0,9100000.0,-113900000.0,314700000.0,211200000.0,19700000.0,552800000.0,552800000.0,-218500000.0,268200000.0,,,-75800000.0,,-317000000.0,-13400000.0,-255400000.0,-178800000.0,208300000.0,8200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-04-29 08:37:03+00:00,66300000.0,537100000.0,21100000.0,50800000.0,9900000.0,-168000000.0,20400000.0,408300000.0,-63400000.0,1900000.0,639400000.0,-63400000.0,1900000.0,639400000.0,587800000.0,86200000.0,1148800000.0,1148800000.0,-458500000.0,369700000.0,,,-139900000.0,,-571300000.0,-28400000.0,-492200000.0,-315900000.0,593400000.0,8200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q1TTM,2013-01-01,2013-12-31,,139300000.0,832300000.0,42700000.0,97600000.0,19000000.0,-22700000.0,37100000.0,674600000.0,-950200000.0,314200000.0,2074000000.0,-950200000.0,314200000.0,2074000000.0,1457000000.0,-231900000.0,2262000000.0,2262000000.0,-402200000.0,221000000.0,,,-188900000.0,,-1139400000.0,-64900000.0,-932000000.0,-530100000.0,1518500000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q1,2013-10-01,2013-12-31,2015-01-30 08:35:34+00:00,34200000.0,68000000.0,14200000.0,25100000.0,8600000.0,-90600000.0,7200000.0,190300000.0,-72500000.0,115800000.0,324700000.0,-72500000.0,115800000.0,324700000.0,376600000.0,66500000.0,596000000.0,596000000.0,-240000000.0,101500000.0,,,-64100000.0,,-254300000.0,-15000000.0,-236800000.0,-137100000.0,385100000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,FY,2014-10-01,2015-09-30,2017-11-13 14:01:00+00:00,112800000.0,925000000.0,44600000.0,97400000.0,-116600000.0,-24800000.0,25500000.0,967500000.0,-1612200000.0,248900000.0,2252000000.0,-1612200000.0,248900000.0,2252000000.0,772100000.0,-300000.0,2104700000.0,2104700000.0,-38100000.0,103500000.0,0.0,,-666400000.0,,-736100000.0,-68800000.0,-982200000.0,-1059800000.0,1053800000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q4,2015-07-01,2015-09-30,,25600000.0,218900000.0,12500000.0,24800000.0,6000000.0,31600000.0,11900000.0,117800000.0,-515000000.0,13600000.0,437100000.0,-515000000.0,13600000.0,437100000.0,-58300000.0,,381500000.0,381500000.0,-26400000.0,108700000.0,,,-92400000.0,,-203600000.0,-25300000.0,-160700000.0,-500300000.0,242500000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-07-28 08:34:43+00:00,87200000.0,706100000.0,32100000.0,72600000.0,-122600000.0,-56400000.0,13600000.0,849700000.0,-1097200000.0,235300000.0,1814900000.0,-1097200000.0,235300000.0,1814900000.0,830400000.0,-300000.0,1723200000.0,1723200000.0,-11700000.0,-5200000.0,,,-574000000.0,,-532500000.0,-43500000.0,-821500000.0,-559500000.0,811300000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q3TTM,2014-07-01,2015-06-30,,117800000.0,918100000.0,39200000.0,94300000.0,-194600000.0,-9300000.0,25800000.0,1041700000.0,-1960200000.0,341600000.0,2542000000.0,-1960200000.0,341600000.0,2542000000.0,728800000.0,-664100000.0,2354000000.0,2354000000.0,-14800000.0,85400000.0,,,-649100000.0,,-790600000.0,-58400000.0,-1062600000.0,-737300000.0,1190600000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q3,2015-04-01,2015-06-30,,27800000.0,187700000.0,13000000.0,23200000.0,34600000.0,175300000.0,,137400000.0,-552200000.0,128200000.0,693500000.0,-552200000.0,128200000.0,693500000.0,304100000.0,,534000000.0,534000000.0,-66800000.0,39700000.0,,,-93000000.0,,-175000000.0,-13800000.0,-418000000.0,-218300000.0,317000000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-04-27 08:35:02+00:00,59400000.0,518400000.0,19100000.0,49400000.0,-157200000.0,-231700000.0,13600000.0,712300000.0,-545000000.0,107100000.0,1121400000.0,-545000000.0,107100000.0,1121400000.0,526300000.0,-300000.0,1189200000.0,1189200000.0,55100000.0,-44900000.0,,,-481000000.0,,-357500000.0,-29700000.0,-403500000.0,-341200000.0,494300000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q2TTM,2014-04-01,2015-03-31,,120900000.0,960600000.0,38200000.0,93200000.0,-227500000.0,-47800000.0,25800000.0,1097600000.0,-1676900000.0,495800000.0,2620000000.0,-1676900000.0,495800000.0,2620000000.0,1211400000.0,-674000000.0,2452100000.0,2452100000.0,1600000.0,37600000.0,,,-631500000.0,,-823800000.0,-54400000.0,-884900000.0,-647500000.0,1374000000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q2,2015-01-01,2015-03-31,,29200000.0,461400000.0,6200000.0,24500000.0,-111400000.0,-125600000.0,13600000.0,493800000.0,-217100000.0,16600000.0,547800000.0,-217100000.0,16600000.0,549000000.0,237100000.0,,622900000.0,622900000.0,-3200000.0,-4400000.0,,,-405200000.0,,-145400000.0,-13600000.0,-124900000.0,-190000000.0,175600000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q1,2014-10-01,2014-12-31,2016-02-03 08:36:44+00:00,30200000.0,57000000.0,12900000.0,24900000.0,-45800000.0,-106100000.0,,218500000.0,-327900000.0,90500000.0,573600000.0,-327900000.0,90500000.0,572400000.0,289200000.0,-300000.0,566300000.0,566300000.0,58300000.0,-40500000.0,,,-75800000.0,,-212100000.0,-16100000.0,-278600000.0,-151200000.0,318700000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q1TTM,2014-01-01,2014-12-31,,123800000.0,968300000.0,38900000.0,94400000.0,-114800000.0,400000.0,25400000.0,821800000.0,-1450700000.0,365300000.0,2386900000.0,-1450700000.0,365300000.0,2385700000.0,1185500000.0,-654300000.0,2382000000.0,2382000000.0,-213700000.0,310200000.0,,,-302100000.0,,-995400000.0,-54200000.0,-1015400000.0,-636300000.0,1406700000.0,8200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,FY,2015-10-01,2016-09-30,2018-11-09 12:53:07+00:00,75200000.0,758600000.0,47400000.0,87100000.0,-4000000.0,-57300000.0,24100000.0,127200000.0,-1800700000.0,192200000.0,1727700000.0,-1800700000.0,192200000.0,1727700000.0,115200000.0,,1757700000.0,1757700000.0,-135000000.0,-14300000.0,0.0,,-408700000.0,,-712700000.0,-97600000.0,-221000000.0,-1308000000.0,1002500000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q4,2016-07-01,2016-09-30,,17400000.0,198300000.0,14400000.0,21300000.0,3700000.0,158000000.0,10600000.0,3300000.0,-425000000.0,100200000.0,562300000.0,-425000000.0,100200000.0,562300000.0,241200000.0,,473000000.0,473000000.0,-107400000.0,10200000.0,,,-104100000.0,,-153400000.0,-36200000.0,-94000000.0,-251000000.0,289800000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-07-28 08:35:38+00:00,57800000.0,560300000.0,33000000.0,65800000.0,-7700000.0,-215300000.0,13500000.0,123900000.0,-1375700000.0,92000000.0,1165400000.0,-1375700000.0,92000000.0,1165400000.0,-126000000.0,,1284700000.0,1284700000.0,-27600000.0,-24500000.0,,,-304600000.0,,-559300000.0,-61400000.0,-127000000.0,-1057000000.0,712700000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q3TTM,2015-07-01,2016-06-30,,83400000.0,779200000.0,45500000.0,90600000.0,-1700000.0,-183700000.0,25400000.0,241700000.0,-1890700000.0,105600000.0,1602500000.0,-1890700000.0,105600000.0,1602500000.0,-184300000.0,,1666200000.0,1666200000.0,-54000000.0,84200000.0,,,-397000000.0,,-762900000.0,-86700000.0,-287700000.0,-1557300000.0,955200000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q3,2016-04-01,2016-06-30,,20900000.0,126600000.0,11300000.0,19400000.0,-18400000.0,222900000.0,,11200000.0,-509200000.0,-7000000.0,735700000.0,-509200000.0,-7000000.0,735700000.0,201100000.0,,461500000.0,461500000.0,11000000.0,-53600000.0,,,-105700000.0,,-204300000.0,-26300000.0,-38400000.0,-322700000.0,223600000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q2YTD,2015-10-01,2016-03-31,2017-04-28 08:33:54+00:00,36900000.0,433700000.0,21700000.0,46400000.0,10700000.0,-438200000.0,13500000.0,112700000.0,-866500000.0,99000000.0,429700000.0,-866500000.0,99000000.0,429700000.0,-327100000.0,,823200000.0,823200000.0,-38600000.0,29100000.0,,,-198900000.0,,-355000000.0,-35100000.0,-88600000.0,-734300000.0,489100000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q2TTM,2015-04-01,2016-03-31,,90300000.0,840300000.0,47200000.0,94400000.0,51300000.0,-231300000.0,25400000.0,367900000.0,-1933700000.0,240800000.0,1560300000.0,-1933700000.0,240800000.0,1560300000.0,-81300000.0,,1738700000.0,1738700000.0,-131800000.0,177500000.0,,,-384300000.0,,-733600000.0,-74200000.0,-667300000.0,-1452900000.0,1048600000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q2,2016-01-01,2016-03-31,,14100000.0,385600000.0,12900000.0,23800000.0,30800000.0,-305400000.0,13500000.0,111700000.0,-403100000.0,9800000.0,134500000.0,-403100000.0,9800000.0,134500000.0,-228000000.0,,360800000.0,360800000.0,41200000.0,-7400000.0,,,-107400000.0,,-230300000.0,-16000000.0,-60700000.0,-352800000.0,256100000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q1,2015-10-01,2015-12-31,2017-01-27 08:35:23+00:00,22800000.0,48100000.0,8800000.0,22600000.0,-20100000.0,-132800000.0,,1000000.0,-463400000.0,89200000.0,295200000.0,-463400000.0,89200000.0,295200000.0,-99100000.0,,462400000.0,462400000.0,-79800000.0,36500000.0,,,-91500000.0,,-124700000.0,-19100000.0,-27900000.0,-381500000.0,233000000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q1TTM,2015-01-01,2015-12-31,,105400000.0,916100000.0,40500000.0,95100000.0,-90900000.0,-51500000.0,25500000.0,750000000.0,-1747700000.0,247600000.0,1973600000.0,-1747700000.0,247600000.0,1974800000.0,383800000.0,,2000800000.0,2000800000.0,-176200000.0,180500000.0,,,-682100000.0,,-648700000.0,-71800000.0,-731500000.0,-1290100000.0,968100000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,FY,2016-10-01,2017-09-30,2019-11-12 13:53:09+00:00,72000000.0,712200000.0,42300000.0,80300000.0,35000000.0,114400000.0,24900000.0,20600000.0,-956000000.0,52000000.0,1135400000.0,-956000000.0,52000000.0,1135400000.0,266400000.0,,1789700000.0,1789700000.0,-921000000.0,867200000.0,-49200000.0,,-441200000.0,,-536900000.0,-74900000.0,-662200000.0,-765300000.0,713000000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q4,2017-07-01,2017-09-30,,19100000.0,191700000.0,7900000.0,18000000.0,24500000.0,21000000.0,11900000.0,19900000.0,-225200000.0,-12900000.0,177100000.0,-225200000.0,-12900000.0,177100000.0,-36500000.0,,476500000.0,476500000.0,-357500000.0,370900000.0,,,-111800000.0,,-72400000.0,-25900000.0,-351400000.0,-164700000.0,85400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-07-27 08:39:19+00:00,52900000.0,520500000.0,34400000.0,62300000.0,10500000.0,93400000.0,13000000.0,700000.0,-730800000.0,64900000.0,958300000.0,-730800000.0,64900000.0,958300000.0,302900000.0,,1313200000.0,1313200000.0,-563500000.0,496300000.0,-49200000.0,,-329400000.0,,-464500000.0,-49000000.0,-310800000.0,-600600000.0,627600000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q3TTM,2016-07-01,2017-06-30,,70300000.0,718800000.0,48800000.0,83600000.0,14200000.0,251400000.0,23600000.0,4000000.0,-1155800000.0,165100000.0,1520600000.0,-1155800000.0,165100000.0,1520600000.0,544100000.0,,1786200000.0,1786200000.0,-670900000.0,506500000.0,-49200000.0,,-433500000.0,,-617900000.0,-85200000.0,-404800000.0,-851600000.0,917400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q3,2017-04-01,2017-06-30,,18500000.0,188500000.0,11000000.0,21800000.0,44300000.0,114300000.0,,,-369000000.0,-9200000.0,344000000.0,-369000000.0,-9200000.0,344000000.0,10100000.0,,459400000.0,459400000.0,-270000000.0,162800000.0,,,-112700000.0,,-70300000.0,-20200000.0,-243600000.0,-175500000.0,81300000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-04-26 08:35:21+00:00,34400000.0,332000000.0,23400000.0,40500000.0,-33800000.0,-20900000.0,13000000.0,700000.0,-361800000.0,74100000.0,614300000.0,-361800000.0,74100000.0,614300000.0,292800000.0,,853800000.0,853800000.0,-293500000.0,333500000.0,-49200000.0,,-216700000.0,,-394200000.0,-28800000.0,-67200000.0,-425100000.0,546300000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q2TTM,2016-04-01,2017-03-31,,72700000.0,656900000.0,49100000.0,81200000.0,-48500000.0,360000000.0,23600000.0,15200000.0,-1296000000.0,167300000.0,1912300000.0,-1296000000.0,167300000.0,1912300000.0,735100000.0,,1788300000.0,1788300000.0,-389900000.0,290100000.0,-49200000.0,,-426500000.0,,-751900000.0,-91300000.0,-199600000.0,-998800000.0,1059700000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q2,2017-01-01,2017-03-31,,17300000.0,298900000.0,13300000.0,20600000.0,16600000.0,7000000.0,13000000.0,300000.0,4100000.0,132500000.0,168100000.0,4100000.0,132500000.0,168100000.0,321300000.0,,435000000.0,435000000.0,-311800000.0,337000000.0,,,-113300000.0,,-289900000.0,-16000000.0,-64000000.0,-168900000.0,438400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q1,2016-10-01,2016-12-31,2018-01-30 08:35:19+00:00,17100000.0,33100000.0,10100000.0,19900000.0,-50400000.0,-27900000.0,,400000.0,-365900000.0,-58400000.0,446200000.0,-365900000.0,-58400000.0,446200000.0,-28500000.0,,418800000.0,418800000.0,18300000.0,-3500000.0,-49200000.0,,-103400000.0,,-104300000.0,-12800000.0,-3200000.0,-256200000.0,107900000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2017.0,Q1TTM,2016-01-01,2016-12-31,,69500000.0,743600000.0,48700000.0,84400000.0,-34300000.0,47600000.0,24100000.0,126600000.0,-1703200000.0,44600000.0,1878700000.0,-1703200000.0,44600000.0,1878700000.0,185800000.0,,1714100000.0,1714100000.0,-36900000.0,-54300000.0,-49200000.0,,-420600000.0,,-692300000.0,-91300000.0,-196300000.0,-1182700000.0,877400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,FY,2017-10-01,2018-09-30,2019-11-12 13:53:09+00:00,80700000.0,523500000.0,38600000.0,76400000.0,-16700000.0,852700000.0,24800000.0,0.0,-3761700000.0,-290400000.0,2229700000.0,-3761700000.0,-290400000.0,2229700000.0,-1839100000.0,,742700000.0,742700000.0,477200000.0,138100000.0,0.0,,-2116900000.0,,-543400000.0,-106500000.0,-382900000.0,-1424800000.0,359500000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q4,2018-07-01,2018-09-30,,20200000.0,108600000.0,4400000.0,17700000.0,-2200000.0,-48200000.0,11200000.0,,-445000000.0,-17600000.0,721200000.0,-445000000.0,-17600000.0,721200000.0,256400000.0,,476300000.0,476300000.0,255200000.0,36000000.0,,,-122000000.0,,-142300000.0,-35000000.0,-1400000.0,-368800000.0,159700000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-07-30 08:36:22+00:00,60500000.0,414900000.0,34200000.0,58700000.0,-14500000.0,900900000.0,13600000.0,0.0,-3316700000.0,-272800000.0,1508500000.0,-3316700000.0,-272800000.0,1508500000.0,-2095500000.0,,266400000.0,266400000.0,222000000.0,102100000.0,,,-1994900000.0,,-401100000.0,-71500000.0,-381500000.0,-1056000000.0,199800000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q3TTM,2017-07-01,2018-06-30,,79600000.0,606600000.0,42100000.0,76700000.0,10000000.0,921900000.0,25500000.0,19900000.0,-3541900000.0,-285700000.0,1685600000.0,-3541900000.0,-285700000.0,1685600000.0,-2132000000.0,,742900000.0,742900000.0,-135500000.0,473000000.0,,,-2106700000.0,,-473500000.0,-97400000.0,-732900000.0,-1220700000.0,285200000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q3,2018-04-01,2018-06-30,,20000000.0,104000000.0,10100000.0,20400000.0,-40300000.0,-111400000.0,,,-2552200000.0,-91300000.0,611500000.0,-2552200000.0,-91300000.0,611500000.0,-2072300000.0,,355400000.0,355400000.0,327100000.0,2200000.0,,,-1755900000.0,,-120200000.0,-27800000.0,-361900000.0,-436600000.0,56700000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-04-26 08:36:35+00:00,40500000.0,310900000.0,24100000.0,38300000.0,25800000.0,1012300000.0,13600000.0,0.0,-764500000.0,-181500000.0,897000000.0,-764500000.0,-181500000.0,897000000.0,-23200000.0,,-89000000.0,-89000000.0,-105100000.0,99900000.0,,,-239000000.0,,-280900000.0,-43700000.0,-19600000.0,-619400000.0,143100000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q2TTM,2017-04-01,2018-03-31,,78100000.0,691100000.0,43000000.0,78100000.0,94600000.0,1147600000.0,25500000.0,19900000.0,-1358700000.0,-203600000.0,1418100000.0,-1358700000.0,-203600000.0,1418100000.0,-49600000.0,,846900000.0,846900000.0,-732600000.0,633600000.0,,,-463500000.0,,-423600000.0,-89800000.0,-614600000.0,-959600000.0,309800000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q2,2018-01-01,2018-03-31,,21400000.0,272100000.0,10000000.0,17400000.0,15800000.0,-81300000.0,13600000.0,,-713400000.0,-122900000.0,576600000.0,-713400000.0,-122900000.0,576600000.0,-243900000.0,,482900000.0,482900000.0,136200000.0,-161800000.0,,,-127300000.0,,-185100000.0,-24500000.0,-17200000.0,-420700000.0,86700000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q1,2017-10-01,2017-12-31,2019-01-30 08:35:29+00:00,19100000.0,38800000.0,14100000.0,20900000.0,10000000.0,1093600000.0,,0.0,-51100000.0,-58600000.0,320400000.0,-51100000.0,-58600000.0,320400000.0,220700000.0,,-571900000.0,-571900000.0,-241300000.0,261700000.0,,,-111700000.0,,-95800000.0,-19200000.0,-2400000.0,-198700000.0,56400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2018.0,Q1TTM,2017-01-01,2017-12-31,,74000000.0,717900000.0,46300000.0,81300000.0,95400000.0,1235900000.0,24900000.0,20200000.0,-641200000.0,51800000.0,1009600000.0,-641200000.0,51800000.0,1009600000.0,515600000.0,,799000000.0,799000000.0,-1180600000.0,1132400000.0,,,-449500000.0,,-528400000.0,-81300000.0,-661400000.0,-707800000.0,661500000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,FY,2018-10-01,2019-09-30,2019-11-12 13:53:09+00:00,85800000.0,520800000.0,27400000.0,93400000.0,-37000000.0,142500000.0,23300000.0,21600000.0,-40500000.0,-1077100000.0,201600000.0,-40500000.0,-1077100000.0,201600000.0,-953000000.0,,1205500000.0,1205500000.0,-1325600000.0,1191200000.0,0.0,,-518600000.0,,-1186600000.0,-233700000.0,-3500000.0,-754500000.0,343200000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q4,2019-07-01,2019-09-30,,25700000.0,105900000.0,10900000.0,26000000.0,-25500000.0,63400000.0,10500000.0,19900000.0,261500000.0,-68300000.0,32300000.0,261500000.0,-68300000.0,32300000.0,200000000.0,,309300000.0,309300000.0,-392100000.0,528200000.0,,,-131100000.0,,-185200000.0,-31100000.0,-1300000.0,-164700000.0,148000000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q3YTD,2018-10-01,2019-06-30,2019-07-30 08:36:22+00:00,60100000.0,414900000.0,16500000.0,67400000.0,-11500000.0,79100000.0,12800000.0,1700000.0,-302000000.0,-1008800000.0,169300000.0,-302000000.0,-1008800000.0,169300000.0,-1153000000.0,,896200000.0,896200000.0,-933500000.0,663000000.0,,,-387500000.0,,-1001400000.0,-202600000.0,-2200000.0,-589800000.0,195200000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q3TTM,2018-07-01,2019-06-30,,80300000.0,523500000.0,20900000.0,85100000.0,-13700000.0,30900000.0,24000000.0,1700000.0,-747000000.0,-1026400000.0,890500000.0,-747000000.0,-1026400000.0,890500000.0,-896600000.0,,1372500000.0,1372500000.0,-678300000.0,699000000.0,,,-509500000.0,,-1143700000.0,-237600000.0,-3600000.0,-958600000.0,354900000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q3,2019-04-01,2019-06-30,,20300000.0,111600000.0,6100000.0,25600000.0,300000.0,209300000.0,,,360800000.0,-274600000.0,-274900000.0,360800000.0,-274600000.0,-274900000.0,-188400000.0,,254600000.0,254600000.0,-784700000.0,615500000.0,6700000.0,,-132100000.0,,-211800000.0,-130400000.0,-2200000.0,-120400000.0,60900000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-04-30 08:37:20+00:00,39800000.0,303300000.0,10400000.0,41800000.0,-11800000.0,-130200000.0,12800000.0,1700000.0,-662800000.0,-734200000.0,444200000.0,-662800000.0,-734200000.0,444200000.0,-964600000.0,,641600000.0,641600000.0,-148800000.0,47500000.0,-6700000.0,,-255400000.0,,-789600000.0,-72200000.0,0.0,-469400000.0,134300000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q2TTM,2018-04-01,2019-03-31,,80000000.0,515900000.0,24900000.0,79900000.0,-54300000.0,-289800000.0,24000000.0,1700000.0,-3660000000.0,-843100000.0,1776900000.0,-3660000000.0,-843100000.0,1776900000.0,-2780500000.0,,1473300000.0,1473300000.0,433500000.0,85700000.0,-6700000.0,,-2133300000.0,,-1052100000.0,-135000000.0,-363300000.0,-1274800000.0,350700000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q2,2019-01-01,2019-03-31,,18100000.0,267500000.0,4400000.0,21500000.0,-500000.0,-95900000.0,12800000.0,,-266700000.0,-635100000.0,189400000.0,-266700000.0,-635100000.0,189400000.0,-712900000.0,,381600000.0,381600000.0,-135900000.0,1600000.0,-6700000.0,,-133100000.0,,-643000000.0,-46500000.0,,-148000000.0,61100000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q1,2018-10-01,2018-12-31,2020-01-30 08:36:00+00:00,21700000.0,35800000.0,6000000.0,20300000.0,-11300000.0,-34300000.0,,1700000.0,-396100000.0,-99100000.0,254800000.0,-396100000.0,-99100000.0,254800000.0,-251700000.0,,260000000.0,260000000.0,-12900000.0,45900000.0,,,-122300000.0,,-146600000.0,-25700000.0,0.0,-321400000.0,73200000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2019.0,Q1TTM,2018-01-01,2018-12-31,,83300000.0,520500000.0,30500000.0,75800000.0,-38000000.0,-275200000.0,24800000.0,1700000.0,-4106700000.0,-330900000.0,2164100000.0,-4106700000.0,-330900000.0,2164100000.0,-2311500000.0,,1574600000.0,1574600000.0,705600000.0,-77700000.0,,,-2127500000.0,,-594200000.0,-113000000.0,-380500000.0,-1547500000.0,376300000.0,
