company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q3TTM,2013-10-01,2014-09-30,,-618000000.0,33000000.0,1118000000.0,66000000.0,-344000000.0,359000000.0,,888000000.0,400000000.0,-2562000000.0,-1182000000.0,4881000000.0,-2562000000.0,-1182000000.0,4881000000.0,793000000.0,1905000000.0,1905000000.0,1466000000.0,162000000.0,29000000.0,,-579000000.0,-1393000000.0,-1077000000.0,-58000000.0,-3375000000.0,1811000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q3,2014-07-01,2014-09-30,,,9000000.0,294000000.0,,-355000000.0,399000000.0,,13000000.0,,-357000000.0,-170000000.0,1117000000.0,-357000000.0,-170000000.0,1117000000.0,235000000.0,1014000000.0,1014000000.0,-599000000.0,14000000.0,5000000.0,,-152000000.0,-367000000.0,-262000000.0,-8000000.0,-224000000.0,454000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q2TTM,2013-07-01,2014-06-30,,-622000000.0,32000000.0,1064000000.0,66000000.0,73000000.0,-175000000.0,,957000000.0,400000000.0,-2559000000.0,-1252000000.0,4255000000.0,-2559000000.0,-1252000000.0,4255000000.0,517000000.0,1299000000.0,1299000000.0,2035000000.0,163000000.0,19000000.0,,-611000000.0,-1472000000.0,-1059000000.0,-108000000.0,-3360000000.0,1816000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q2,2014-04-01,2014-06-30,,,8000000.0,294000000.0,,1000000.0,32000000.0,,15000000.0,,-312000000.0,-282000000.0,743000000.0,-312000000.0,-282000000.0,743000000.0,150000000.0,169000000.0,169000000.0,240000000.0,34000000.0,9000000.0,,-151000000.0,-358000000.0,-232000000.0,-35000000.0,-175000000.0,299000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 10:29:21+00:00,-109000000.0,16000000.0,583000000.0,66000000.0,6000000.0,-350000000.0,,433000000.0,400000000.0,-1489000000.0,-583000000.0,2480000000.0,-1489000000.0,-583000000.0,2480000000.0,414000000.0,470000000.0,470000000.0,1761000000.0,84000000.0,15000000.0,,-287000000.0,-803000000.0,-478000000.0,-43000000.0,-2076000000.0,726000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q1TTM,2013-04-01,2014-03-31,,-703000000.0,32000000.0,1012000000.0,66000000.0,64000000.0,-359000000.0,,942000000.0,400000000.0,-2611000000.0,-1183000000.0,3901000000.0,-2611000000.0,-1183000000.0,3901000000.0,171000000.0,1768000000.0,1768000000.0,1448000000.0,156000000.0,14000000.0,,-616000000.0,-1560000000.0,-1071000000.0,-76000000.0,-3417000000.0,2071000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 09:00:06+00:00,-109000000.0,8000000.0,289000000.0,66000000.0,5000000.0,-382000000.0,,418000000.0,400000000.0,-1177000000.0,-301000000.0,1737000000.0,-1177000000.0,-301000000.0,1737000000.0,264000000.0,301000000.0,301000000.0,1521000000.0,50000000.0,6000000.0,,-136000000.0,-445000000.0,-246000000.0,-8000000.0,-1901000000.0,427000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 07:34:29+00:00,-732000000.0,54000000.0,1130000000.0,12000000.0,-330000000.0,77000000.0,,1230000000.0,,-2623000000.0,-685000000.0,2829000000.0,-2623000000.0,-685000000.0,2829000000.0,-809000000.0,1339000000.0,1339000000.0,229000000.0,72000000.0,-28000000.0,,-679000000.0,-969000000.0,-1250000000.0,-18000000.0,-3228000000.0,2282000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q4,2015-10-01,2015-12-31,,-168000000.0,14000000.0,288000000.0,12000000.0,-27000000.0,479000000.0,,483000000.0,,-1034000000.0,137000000.0,984000000.0,-1034000000.0,137000000.0,984000000.0,60000000.0,224000000.0,224000000.0,-21000000.0,-17000000.0,-33000000.0,,-160000000.0,-110000000.0,-311000000.0,-17000000.0,-1323000000.0,747000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 10:02:21+00:00,-564000000.0,40000000.0,842000000.0,,-303000000.0,-402000000.0,,747000000.0,,-1589000000.0,-822000000.0,1845000000.0,-1589000000.0,-822000000.0,1845000000.0,-869000000.0,1115000000.0,1115000000.0,250000000.0,89000000.0,5000000.0,,-519000000.0,-859000000.0,-939000000.0,-1000000.0,-1905000000.0,1535000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q3TTM,2014-10-01,2015-09-30,,-564000000.0,48000000.0,1132000000.0,,-510000000.0,9000000.0,,331000000.0,,-2329000000.0,-1031000000.0,2957000000.0,-2329000000.0,-1031000000.0,2957000000.0,-913000000.0,2103000000.0,2103000000.0,-335000000.0,107000000.0,12000000.0,,-671000000.0,-1087000000.0,-1275000000.0,-8000000.0,-2088000000.0,1883000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q3,2015-07-01,2015-09-30,,,12000000.0,280000000.0,,-46000000.0,-56000000.0,,,,-980000000.0,-199000000.0,697000000.0,-980000000.0,-199000000.0,697000000.0,-528000000.0,212000000.0,212000000.0,249000000.0,1000000.0,-1000000.0,,-169000000.0,-289000000.0,-298000000.0,,-812000000.0,389000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 11:35:01+00:00,-564000000.0,28000000.0,562000000.0,,-257000000.0,-346000000.0,,747000000.0,,-609000000.0,-623000000.0,1148000000.0,-609000000.0,-623000000.0,1148000000.0,-341000000.0,903000000.0,903000000.0,1000000.0,88000000.0,6000000.0,,-350000000.0,-570000000.0,-641000000.0,-1000000.0,-1093000000.0,1146000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q2TTM,2014-07-01,2015-06-30,,-564000000.0,45000000.0,1146000000.0,,-819000000.0,464000000.0,,344000000.0,,-1706000000.0,-1002000000.0,3377000000.0,-1706000000.0,-1002000000.0,3377000000.0,-150000000.0,2905000000.0,2905000000.0,-1183000000.0,120000000.0,18000000.0,,-654000000.0,-1165000000.0,-1239000000.0,-16000000.0,-1500000000.0,1948000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q2,2015-04-01,2015-06-30,,-33000000.0,16000000.0,283000000.0,,62000000.0,-22000000.0,,747000000.0,,-35000000.0,90000000.0,547000000.0,-35000000.0,90000000.0,547000000.0,664000000.0,496000000.0,496000000.0,-226000000.0,8000000.0,2000000.0,,-173000000.0,-286000000.0,-308000000.0,-1000000.0,-616000000.0,715000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 10:51:00+00:00,-531000000.0,12000000.0,279000000.0,,-319000000.0,-324000000.0,,,,-574000000.0,-713000000.0,601000000.0,-574000000.0,-713000000.0,601000000.0,-1005000000.0,407000000.0,407000000.0,227000000.0,80000000.0,4000000.0,,-177000000.0,-284000000.0,-333000000.0,,-477000000.0,431000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2015.0,Q1TTM,2014-04-01,2015-03-31,,-531000000.0,37000000.0,1157000000.0,,-880000000.0,518000000.0,,-388000000.0,,-1983000000.0,-1374000000.0,3573000000.0,-1983000000.0,-1374000000.0,3573000000.0,-664000000.0,2578000000.0,2578000000.0,-717000000.0,146000000.0,25000000.0,,-632000000.0,-1237000000.0,-1163000000.0,-50000000.0,-1059000000.0,1532000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,FY,2016-01-01,2016-12-31,2019-02-12 13:00:22+00:00,-333000000.0,64000000.0,1131000000.0,,-86000000.0,-189000000.0,,,,-5322000000.0,3662000000.0,2537000000.0,-5322000000.0,3662000000.0,2537000000.0,791000000.0,3695000000.0,3695000000.0,-2164000000.0,122000000.0,4823000000.0,,-645000000.0,-20000000.0,-1130000000.0,-572000000.0,-4227000000.0,322000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q4,2016-10-01,2016-12-31,,-54000000.0,18000000.0,287000000.0,,-214000000.0,1136000000.0,,,,-450000000.0,-294000000.0,1428000000.0,-450000000.0,-294000000.0,1428000000.0,470000000.0,1572000000.0,1572000000.0,-1585000000.0,50000000.0,20000000.0,,-152000000.0,,-315000000.0,-5000000.0,-343000000.0,55000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 13:17:36+00:00,-279000000.0,46000000.0,844000000.0,,128000000.0,-1325000000.0,,,,-4872000000.0,3956000000.0,1109000000.0,-4872000000.0,3956000000.0,1109000000.0,321000000.0,2123000000.0,2123000000.0,-579000000.0,72000000.0,4803000000.0,,-493000000.0,-20000000.0,-815000000.0,-567000000.0,-3884000000.0,267000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q3TTM,2015-10-01,2016-09-30,,-447000000.0,60000000.0,1132000000.0,12000000.0,101000000.0,-846000000.0,,483000000.0,,-5906000000.0,4093000000.0,2093000000.0,-5906000000.0,4093000000.0,2093000000.0,381000000.0,2347000000.0,2347000000.0,-600000000.0,55000000.0,4770000000.0,,-653000000.0,-130000000.0,-1126000000.0,-584000000.0,-5207000000.0,1014000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q3,2016-07-01,2016-09-30,,,17000000.0,283000000.0,,42000000.0,-95000000.0,,,,-2737000000.0,-282000000.0,654000000.0,-2737000000.0,-282000000.0,654000000.0,-2323000000.0,284000000.0,284000000.0,165000000.0,57000000.0,-1000000.0,,-153000000.0,,-282000000.0,-272000000.0,-2369000000.0,1000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-26 16:11:07+00:00,-279000000.0,29000000.0,561000000.0,,86000000.0,-1230000000.0,,,,-2135000000.0,4238000000.0,455000000.0,-2135000000.0,4238000000.0,455000000.0,2644000000.0,1839000000.0,1839000000.0,-744000000.0,15000000.0,4804000000.0,,-340000000.0,-20000000.0,-533000000.0,-295000000.0,-1515000000.0,266000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q2TTM,2015-07-01,2016-06-30,,-447000000.0,55000000.0,1129000000.0,12000000.0,13000000.0,-807000000.0,,483000000.0,,-4149000000.0,4176000000.0,2136000000.0,-4149000000.0,4176000000.0,2136000000.0,2176000000.0,2275000000.0,2275000000.0,-516000000.0,-1000000.0,4770000000.0,,-669000000.0,-419000000.0,-1142000000.0,-312000000.0,-3650000000.0,1402000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q2,2016-04-01,2016-06-30,,-279000000.0,15000000.0,280000000.0,,-26000000.0,-452000000.0,,-19000000.0,,-1219000000.0,4314000000.0,535000000.0,-1219000000.0,4314000000.0,535000000.0,3604000000.0,2207000000.0,2207000000.0,-1515000000.0,9000000.0,4804000000.0,,-167000000.0,,-263000000.0,-230000000.0,-812000000.0,52000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 16:21:09+00:00,,14000000.0,281000000.0,,112000000.0,-778000000.0,,19000000.0,,-916000000.0,-76000000.0,-80000000.0,-916000000.0,-76000000.0,-80000000.0,-960000000.0,-368000000.0,-368000000.0,771000000.0,6000000.0,,,-173000000.0,-20000000.0,-270000000.0,-65000000.0,-703000000.0,214000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2016.0,Q1TTM,2015-04-01,2016-03-31,,-201000000.0,56000000.0,1132000000.0,12000000.0,101000000.0,-377000000.0,,1249000000.0,,-2965000000.0,-48000000.0,2148000000.0,-2965000000.0,-48000000.0,2148000000.0,-764000000.0,564000000.0,564000000.0,773000000.0,-2000000.0,-32000000.0,,-675000000.0,-705000000.0,-1187000000.0,-83000000.0,-3454000000.0,2065000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 17:54:02+00:00,-171000000.0,75000000.0,1083000000.0,,,1471000000.0,,1445000000.0,,-1624000000.0,-1710000000.0,2004000000.0,-1624000000.0,-1710000000.0,2004000000.0,-974000000.0,-497000000.0,-497000000.0,-128000000.0,309000000.0,-5000000.0,356000000.0,-651000000.0,,-1804000000.0,-275000000.0,-2452000000.0,270000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q4,2017-10-01,2017-12-31,,,22000000.0,284000000.0,,-271000000.0,2004000000.0,,743000000.0,,-29000000.0,-492000000.0,888000000.0,-29000000.0,-492000000.0,888000000.0,452000000.0,-1412000000.0,-1412000000.0,-10000000.0,48000000.0,-6000000.0,356000000.0,-158000000.0,,-557000000.0,-274000000.0,-388000000.0,71000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-24 16:05:32+00:00,-171000000.0,53000000.0,799000000.0,,271000000.0,-533000000.0,,702000000.0,,-1595000000.0,-1218000000.0,1116000000.0,-1595000000.0,-1218000000.0,1116000000.0,-1426000000.0,915000000.0,915000000.0,-118000000.0,261000000.0,1000000.0,,-493000000.0,,-1247000000.0,-1000000.0,-2064000000.0,199000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q3TTM,2016-10-01,2017-09-30,,-225000000.0,71000000.0,1086000000.0,,57000000.0,603000000.0,,702000000.0,,-2045000000.0,-1512000000.0,2544000000.0,-2045000000.0,-1512000000.0,2544000000.0,-956000000.0,2487000000.0,2487000000.0,-1703000000.0,311000000.0,21000000.0,,-645000000.0,,-1562000000.0,-6000000.0,-2407000000.0,254000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q3,2017-07-01,2017-09-30,,-133000000.0,18000000.0,276000000.0,,72000000.0,54000000.0,,702000000.0,,-457000000.0,-584000000.0,645000000.0,-457000000.0,-584000000.0,645000000.0,-324000000.0,390000000.0,390000000.0,-93000000.0,20000000.0,14000000.0,,-160000000.0,,-486000000.0,,-1019000000.0,21000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 11:26:47+00:00,-38000000.0,35000000.0,523000000.0,,199000000.0,-587000000.0,,,,-1138000000.0,-634000000.0,471000000.0,-1138000000.0,-634000000.0,471000000.0,-1102000000.0,525000000.0,525000000.0,-25000000.0,241000000.0,-13000000.0,,-333000000.0,,-761000000.0,-1000000.0,-1045000000.0,178000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q2TTM,2016-07-01,2017-06-30,,-92000000.0,70000000.0,1093000000.0,,27000000.0,454000000.0,,,,-4325000000.0,-1210000000.0,2553000000.0,-4325000000.0,-1210000000.0,2553000000.0,-2955000000.0,2381000000.0,2381000000.0,-1445000000.0,348000000.0,6000000.0,,-638000000.0,,-1358000000.0,-278000000.0,-3757000000.0,234000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q2,2017-04-01,2017-06-30,,-3000000.0,18000000.0,263000000.0,,123000000.0,-90000000.0,,,,-750000000.0,-308000000.0,280000000.0,-750000000.0,-308000000.0,280000000.0,-655000000.0,439000000.0,439000000.0,-350000000.0,61000000.0,-6000000.0,,-165000000.0,,-397000000.0,-1000000.0,-645000000.0,98000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:59:41+00:00,-35000000.0,17000000.0,260000000.0,,76000000.0,-497000000.0,,,,-388000000.0,-326000000.0,191000000.0,-388000000.0,-326000000.0,191000000.0,-447000000.0,86000000.0,86000000.0,325000000.0,180000000.0,-7000000.0,,-168000000.0,,-364000000.0,,-400000000.0,80000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2017.0,Q1TTM,2016-04-01,2017-03-31,,-368000000.0,67000000.0,1110000000.0,,-122000000.0,92000000.0,,-19000000.0,,-4794000000.0,3412000000.0,2808000000.0,-4794000000.0,3412000000.0,2808000000.0,1304000000.0,4149000000.0,4149000000.0,-2610000000.0,296000000.0,4816000000.0,,-640000000.0,,-1224000000.0,-507000000.0,-3924000000.0,188000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 17:54:02+00:00,-842000000.0,94000000.0,1199000000.0,,,-137000000.0,,1485000000.0,,-1995000000.0,-2887000000.0,2919000000.0,-1995000000.0,-2887000000.0,2919000000.0,-1962000000.0,1066000000.0,1066000000.0,697000000.0,81000000.0,157000000.0,1000000.0,-685000000.0,,-2310000000.0,-649000000.0,-2227000000.0,108000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q4,2018-10-01,2018-12-31,,-38000000.0,26000000.0,304000000.0,,,303000000.0,,889000000.0,,121000000.0,-621000000.0,941000000.0,121000000.0,-621000000.0,941000000.0,452000000.0,292000000.0,292000000.0,16000000.0,7000000.0,-11000000.0,11000000.0,-168000000.0,,-618000000.0,-260000000.0,-347000000.0,46000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 07:53:36+00:00,-804000000.0,68000000.0,895000000.0,,,-440000000.0,,596000000.0,,-2116000000.0,-2266000000.0,1978000000.0,-2116000000.0,-2266000000.0,1978000000.0,-2414000000.0,774000000.0,774000000.0,681000000.0,74000000.0,168000000.0,-10000000.0,-517000000.0,,-1692000000.0,-389000000.0,-1880000000.0,62000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q3TTM,2017-10-01,2018-09-30,,-804000000.0,90000000.0,1179000000.0,,-271000000.0,1564000000.0,,1339000000.0,,-2145000000.0,-2758000000.0,2866000000.0,-2145000000.0,-2758000000.0,2866000000.0,-1962000000.0,-638000000.0,-638000000.0,671000000.0,122000000.0,162000000.0,346000000.0,-675000000.0,,-2249000000.0,-663000000.0,-2268000000.0,133000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q3,2018-07-01,2018-09-30,,-10000000.0,27000000.0,291000000.0,,,27000000.0,,,,-538000000.0,-511000000.0,943000000.0,-538000000.0,-511000000.0,943000000.0,-120000000.0,625000000.0,625000000.0,-27000000.0,31000000.0,-12000000.0,-14000000.0,-169000000.0,,-515000000.0,-3000000.0,-397000000.0,26000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 15:01:51+00:00,-794000000.0,41000000.0,604000000.0,,,-467000000.0,,596000000.0,,-1578000000.0,-1755000000.0,1035000000.0,-1578000000.0,-1755000000.0,1035000000.0,-2294000000.0,149000000.0,149000000.0,708000000.0,43000000.0,180000000.0,4000000.0,-348000000.0,,-1177000000.0,-386000000.0,-1483000000.0,36000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q2TTM,2017-07-01,2018-06-30,,-927000000.0,81000000.0,1164000000.0,,-199000000.0,1591000000.0,,2041000000.0,,-2064000000.0,-2831000000.0,2568000000.0,-2064000000.0,-2831000000.0,2568000000.0,-2166000000.0,-873000000.0,-873000000.0,605000000.0,111000000.0,188000000.0,360000000.0,-666000000.0,,-2220000000.0,-660000000.0,-2890000000.0,128000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q2,2018-04-01,2018-06-30,,-794000000.0,22000000.0,300000000.0,,,-257000000.0,,596000000.0,,-619000000.0,-1111000000.0,715000000.0,-619000000.0,-1111000000.0,715000000.0,-1073000000.0,738000000.0,738000000.0,-88000000.0,22000000.0,182000000.0,-58000000.0,-171000000.0,,-522000000.0,-383000000.0,-683000000.0,23000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:36:20+00:00,,19000000.0,304000000.0,,,-210000000.0,,,,-959000000.0,-644000000.0,320000000.0,-959000000.0,-644000000.0,320000000.0,-1221000000.0,-589000000.0,-589000000.0,796000000.0,21000000.0,-2000000.0,62000000.0,-177000000.0,,-655000000.0,-3000000.0,-800000000.0,13000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2018.0,Q1TTM,2017-04-01,2018-03-31,,-136000000.0,77000000.0,1127000000.0,,-76000000.0,1758000000.0,,1445000000.0,,-2195000000.0,-2028000000.0,2133000000.0,-2195000000.0,-2028000000.0,2133000000.0,-1748000000.0,-1172000000.0,-1172000000.0,343000000.0,150000000.0,,418000000.0,-660000000.0,,-2095000000.0,-278000000.0,-2852000000.0,203000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q4,2019-10-01,2019-12-31,,,28000000.0,364000000.0,,,171000000.0,,1491000000.0,,786000000.0,-357000000.0,1018000000.0,786000000.0,-357000000.0,1018000000.0,1463000000.0,32000000.0,32000000.0,423000000.0,15000000.0,3000000.0,16000000.0,-188000000.0,,-376000000.0,-300000000.0,-232000000.0,16000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 17:54:02+00:00,,113000000.0,1390000000.0,,,-700000000.0,,1877000000.0,,-47000000.0,-1891000000.0,2031000000.0,-47000000.0,-1891000000.0,2031000000.0,79000000.0,960000000.0,960000000.0,268000000.0,58000000.0,30000000.0,-14000000.0,-742000000.0,,-1987000000.0,-300000000.0,-940000000.0,66000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q3TTM,2018-10-01,2019-09-30,,-38000000.0,111000000.0,1330000000.0,,,-568000000.0,,1275000000.0,,-712000000.0,-2155000000.0,1954000000.0,-712000000.0,-2155000000.0,1954000000.0,-932000000.0,1220000000.0,1220000000.0,-139000000.0,50000000.0,16000000.0,-19000000.0,-722000000.0,,-2229000000.0,-260000000.0,-1055000000.0,96000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q3,2019-07-01,2019-09-30,,,28000000.0,368000000.0,,,212000000.0,,-85000000.0,,-571000000.0,-500000000.0,889000000.0,-571000000.0,-500000000.0,889000000.0,-207000000.0,337000000.0,337000000.0,-56000000.0,7000000.0,16000000.0,-25000000.0,-192000000.0,,-517000000.0,,-301000000.0,1000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 07:53:36+00:00,,85000000.0,1026000000.0,,,-871000000.0,,386000000.0,,-833000000.0,-1534000000.0,1013000000.0,-833000000.0,-1534000000.0,1013000000.0,-1384000000.0,928000000.0,928000000.0,-155000000.0,43000000.0,27000000.0,-30000000.0,-554000000.0,,-1611000000.0,,-708000000.0,50000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q2TTM,2018-07-01,2019-06-30,,-48000000.0,110000000.0,1253000000.0,,,-753000000.0,,1360000000.0,,-679000000.0,-2166000000.0,2008000000.0,-679000000.0,-2166000000.0,2008000000.0,-845000000.0,1508000000.0,1508000000.0,-110000000.0,74000000.0,-12000000.0,-8000000.0,-699000000.0,,-2227000000.0,-263000000.0,-1151000000.0,121000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q2,2019-04-01,2019-06-30,,,28000000.0,352000000.0,,,-419000000.0,,426000000.0,,131000000.0,-551000000.0,153000000.0,131000000.0,-551000000.0,153000000.0,-278000000.0,92000000.0,92000000.0,100000000.0,36000000.0,-10000000.0,-11000000.0,-181000000.0,,-570000000.0,,-150000000.0,29000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 15:01:51+00:00,,57000000.0,658000000.0,,,-1083000000.0,,471000000.0,,-262000000.0,-1034000000.0,124000000.0,-262000000.0,-1034000000.0,124000000.0,-1177000000.0,591000000.0,591000000.0,-99000000.0,36000000.0,11000000.0,-5000000.0,-362000000.0,,-1094000000.0,,-407000000.0,49000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:42:29+00:00,,29000000.0,306000000.0,,,-664000000.0,,45000000.0,,-393000000.0,-483000000.0,-29000000.0,-393000000.0,-483000000.0,-29000000.0,-899000000.0,499000000.0,499000000.0,-199000000.0,,21000000.0,6000000.0,-181000000.0,,-524000000.0,,-257000000.0,20000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2019.0,Q1TTM,2018-04-01,2019-03-31,,-842000000.0,104000000.0,1201000000.0,,,-591000000.0,,1530000000.0,,-1429000000.0,-2726000000.0,2570000000.0,-1429000000.0,-2726000000.0,2570000000.0,-1640000000.0,2154000000.0,2154000000.0,-298000000.0,60000000.0,180000000.0,-55000000.0,-689000000.0,,-2179000000.0,-646000000.0,-1684000000.0,115000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2020.0,Q1TTM,2019-04-01,2020-03-31,,,110000000.0,1440000000.0,,,-313000000.0,,2035000000.0,,252000000.0,-1947000000.0,2308000000.0,252000000.0,-1947000000.0,2308000000.0,569000000.0,365000000.0,365000000.0,706000000.0,58000000.0,4000000.0,-44000000.0,-753000000.0,,-2008000000.0,-300000000.0,-788000000.0,57000000.0,
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:42:29+00:00,,26000000.0,356000000.0,,,-277000000.0,,203000000.0,,-94000000.0,-539000000.0,248000000.0,-94000000.0,-539000000.0,248000000.0,-409000000.0,-96000000.0,-96000000.0,239000000.0,,-5000000.0,-24000000.0,-192000000.0,,-545000000.0,,-105000000.0,11000000.0,
