company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2016.0,FY,,2016-12-31,2018-02-28 17:25:56+00:00,38080000.0,322757000.0,171636000.0,-21133000.0,,401238000.0,0.0,1405484000.0,861782000.0,,82534000.0,65854000.0,507812000.0,262658000.0,181620000.0,33319000.0,,76780000.0,,98566000.0,34177000.0,43636000.0,,,-997390000.0,0.0,498124000.0,2033767000.0,386961000.0,1342535000.0,1071498000.0,386961000.0,386961000.0,1646806000.0,2033767000.0,509612000.0,575308000.0,0.0
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2016.0,Q3,,2016-09-30,2016-11-04 17:23:06+00:00,30012000.0,220089000.0,124670000.0,-16465000.0,,325067000.0,,1343769000.0,743657000.0,,84425000.0,60726000.0,499280000.0,281353000.0,176106000.0,18048000.0,,62657000.0,,83597000.0,34944000.0,37281000.0,,,-964801000.0,,481813000.0,1813114000.0,362503000.0,1126907000.0,898339000.0,362503000.0,362503000.0,1450611000.0,1813114000.0,510101000.0,552272000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2016.0,Q2,,2016-06-30,2016-08-03 16:57:58+00:00,41095000.0,197296000.0,113131000.0,-16053000.0,,289113000.0,,1268878000.0,697855000.0,,83115000.0,64873000.0,490891000.0,224439000.0,166551000.0,15130000.0,,57232000.0,,77471000.0,31954000.0,36647000.0,,,-928543000.0,,517601000.0,1714338000.0,324282000.0,1097889000.0,852081000.0,324282000.0,324282000.0,1390056000.0,1714338000.0,449898000.0,537975000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2016.0,Q1,,2016-03-31,2016-05-06 16:43:13+00:00,39621000.0,190263000.0,336613000.0,-14569000.0,,453450000.0,,1207266000.0,672049000.0,,57364000.0,46246000.0,482643000.0,361831000.0,154244000.0,10468000.0,,55588000.0,,61100000.0,30293000.0,46534000.0,,,-890341000.0,,447423000.0,1874043000.0,302356000.0,1193258000.0,1048283000.0,302356000.0,302356000.0,1571687000.0,1874043000.0,526541000.0,523404000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2017.0,FY,,2017-12-31,2019-02-27 08:09:32+00:00,32109000.0,437051000.0,253257000.0,5767000.0,,726495000.0,0.0,1731541000.0,1210695000.0,,128728000.0,86916000.0,630018000.0,391442000.0,245124000.0,,,109643000.0,,276084000.0,102004000.0,95959000.0,,,-958564000.0,543418000.0,1052803000.0,3550245000.0,778744000.0,2421951000.0,2039479000.0,778744000.0,778744000.0,2771501000.0,3550245000.0,883170000.0,732022000.0,0.0
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2017.0,Q3,,2017-09-30,2017-11-06 17:30:56+00:00,20752000.0,291903000.0,177553000.0,-408000.0,,1104871000.0,,1670512000.0,1082346000.0,,108097000.0,68970000.0,1156629000.0,424858000.0,231304000.0,42298000.0,,96811000.0,,108794000.0,38546000.0,66881000.0,,,-1118713000.0,,567026000.0,3069515000.0,551391000.0,2127492000.0,1280651000.0,551391000.0,551391000.0,2518124000.0,3069515000.0,710719000.0,1237473000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2017.0,Q2,,2017-06-30,2017-08-08 16:48:07+00:00,24478000.0,279088000.0,173508000.0,-933000.0,,1173457000.0,,1577884000.0,1019304000.0,,104430000.0,72587000.0,1140063000.0,319795000.0,213501000.0,47491000.0,,85097000.0,,103066000.0,37136000.0,54666000.0,,,-1094525000.0,,518719000.0,2924406000.0,482426000.0,2111027000.0,1217290000.0,482426000.0,482426000.0,2441980000.0,2924406000.0,599878000.0,1224690000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2017.0,Q1,,2017-03-31,2017-05-05 17:24:17+00:00,33658000.0,278107000.0,144594000.0,-11678000.0,,439915000.0,,1477069000.0,961553000.0,,96914000.0,67755000.0,516490000.0,326261000.0,189659000.0,50440000.0,,78786000.0,,93419000.0,36189000.0,64048000.0,,,-1038052000.0,,535399000.0,2170263000.0,427339000.0,1396255000.0,1139805000.0,427339000.0,427339000.0,1742924000.0,2170263000.0,584349000.0,603119000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2018.0,FY,,2018-12-31,2020-02-20 07:38:20+00:00,30733000.0,574810000.0,330246000.0,-4035000.0,0.0,566204000.0,0.0,2094014000.0,1651594000.0,,148845000.0,100582000.0,661707000.0,581856000.0,347216000.0,,20642000.0,139890000.0,,335306000.0,93661000.0,132071000.0,,,-978780000.0,0.0,931718000.0,3879140000.0,1111199000.0,2344693000.0,2012573000.0,1111199000.0,1111199000.0,2767941000.0,3879140000.0,1187231000.0,755368000.0,0.0
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2018.0,Q3,,2018-09-30,2018-11-07 16:12:36+00:00,43223000.0,424698000.0,251545000.0,-1418000.0,,703629000.0,,2007397000.0,1363217000.0,,143133000.0,84006000.0,653638000.0,457561000.0,297371000.0,,,126185000.0,,307186000.0,88663000.0,115262000.0,,,-985795000.0,160972000.0,922411000.0,3581442000.0,1020184000.0,2292185000.0,1818957000.0,1020184000.0,1020184000.0,2561258000.0,3581442000.0,991886000.0,742301000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2018.0,Q2,,2018-06-30,2018-08-08 16:09:35+00:00,30656000.0,367598000.0,273994000.0,-3995000.0,,704846000.0,,1889905000.0,1320928000.0,,143007000.0,87726000.0,645668000.0,304629000.0,286953000.0,44389000.0,,119068000.0,,298940000.0,54076000.0,115305000.0,,,-994200000.0,211463000.0,1044812000.0,3472884000.0,891710000.0,2351629000.0,1837041000.0,891710000.0,891710000.0,2581174000.0,3472884000.0,834302000.0,744133000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2018.0,Q1,,2018-03-31,2018-05-08 08:10:28+00:00,37715000.0,371008000.0,250738000.0,-12970000.0,,682854000.0,,1819587000.0,1292638000.0,,128685000.0,82553000.0,637795000.0,451209000.0,267454000.0,50244000.0,,115867000.0,,284658000.0,53267000.0,117092000.0,,,-941454000.0,516925000.0,1203105000.0,3704485000.0,865163000.0,2489926000.0,2098016000.0,865163000.0,865163000.0,2839322000.0,3704485000.0,947105000.0,741306000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2019.0,FY,,2019-12-31,2020-04-30 08:07:04+00:00,52960000.0,835279000.0,461403000.0,25255000.0,383221000.0,775778000.0,,2454930000.0,2185754000.0,,156756000.0,143850000.0,694981000.0,1013332000.0,468085000.0,,599633000.0,175039000.0,52668000.0,813873000.0,63502000.0,125488000.0,,,-352244000.0,,915317000.0,6022430000.0,2127941000.0,2826901000.0,2752785000.0,2127941000.0,2127941000.0,3894489000.0,6022430000.0,2727444000.0,1141704000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2019.0,Q3,,2019-09-30,2019-10-24 18:49:57+00:00,61906000.0,539416000.0,319792000.0,19631000.0,388483000.0,622925000.0,,2360810000.0,1761532000.0,,153902000.0,112947000.0,686516000.0,1001513000.0,400858000.0,,,158241000.0,49331000.0,790375000.0,59775000.0,128483000.0,,,-950968000.0,,848148000.0,4756808000.0,1429473000.0,2297213000.0,2192561000.0,1429473000.0,1429473000.0,3327335000.0,4756808000.0,2058737000.0,1134774000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2019.0,Q2,,2019-06-30,2019-08-06 16:19:52+00:00,65711000.0,503376000.0,360916000.0,13542000.0,382812000.0,583581000.0,,2238970000.0,1752220000.0,,152472000.0,121599000.0,678145000.0,746716000.0,364007000.0,,,152045000.0,46132000.0,775622000.0,55821000.0,133482000.0,,,-991566000.0,,1069803000.0,4602703000.0,1260946000.0,2442287000.0,2224979000.0,1260946000.0,1260946000.0,3341757000.0,4602703000.0,1796409000.0,1116778000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2019.0,Q1,,2019-03-31,2019-05-03 16:36:13+00:00,38668000.0,422559000.0,306161000.0,10323000.0,380944000.0,639722000.0,,2165115000.0,1711060000.0,,151184000.0,93252000.0,669875000.0,674633000.0,350651000.0,,,144629000.0,41952000.0,754689000.0,55284000.0,145185000.0,,,-980487000.0,,1022391000.0,4398895000.0,1194951000.0,2374486000.0,2097841000.0,1194951000.0,1194951000.0,3203944000.0,4398895000.0,1673758000.0,1106103000.0,
ServiceNow Inc,NOW,549300HJTQM36M0E1G39,1373715,2020.0,Q1,,2020-03-31,2020-04-30 08:07:04+00:00,73904000.0,615234000.0,370997000.0,-14380000.0,440938000.0,808725000.0,,2584488000.0,2215265000.0,,207605000.0,171049000.0,701288000.0,1077938000.0,470969000.0,,586021000.0,182830000.0,60895000.0,877973000.0,68034000.0,149092000.0,,,-304013000.0,,1049980000.0,6197416000.0,2266095000.0,2805861000.0,2721061000.0,2266095000.0,2266095000.0,3931321000.0,6197416000.0,2920586000.0,1210260000.0,
