company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q2,2010-10-31,2011-01-29,,-25000000.0,392000000.0,118000000.0,687000000.0,,12000000.0,784000000.0,10000000.0,-999000000.0,-482000000.0,2609000000.0,-999000000.0,-482000000.0,2609000000.0,1128000000.0,1521000000.0,1521000000.0,389000000.0,40000000.0,-41000000.0,,-8035000000.0,-326000000.0,16000000.0,-1849000000.0,7945000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q1,2010-08-01,2010-10-30,2010-11-23 07:01:34+00:00,-69000000.0,565000000.0,270000000.0,553000000.0,,-1065000000.0,374000000.0,30000000.0,-2285000000.0,-167000000.0,1667000000.0,-2285000000.0,-167000000.0,1667000000.0,-785000000.0,1930000000.0,1930000000.0,249000000.0,28000000.0,19000000.0,,-9597000000.0,-326000000.0,-16000000.0,-2701000000.0,9806000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q1TTM,2009-10-25,2010-10-30,,-5348000000.0,2633000000.0,962000000.0,2154000000.0,,-899000000.0,3018000000.0,4991000000.0,-485000000.0,-10845000000.0,10352000000.0,-485000000.0,-10845000000.0,10352000000.0,-978000000.0,7910000000.0,7910000000.0,1187000000.0,218000000.0,136000000.0,,-48887000000.0,-1174000000.0,-16000000.0,-8696000000.0,44428000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q4,2012-04-29,2012-07-28,,-42000000.0,590000000.0,120000000.0,0.0,,0.0,257000000.0,,-2179000000.0,2429000000.0,3088000000.0,-2179000000.0,2429000000.0,3088000000.0,3338000000.0,1917000000.0,1917000000.0,1171000000.0,-197000000.0,-271000000.0,-425000000.0,-9173000000.0,-296000000.0,-122000000.0,-1692000000.0,12161000000.0,50000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,FY,2011-07-31,2012-07-28,2014-09-09 17:17:40+00:00,-375000000.0,2014000000.0,681000000.0,2208000000.0,,-512000000.0,1372000000.0,0.0,-5539000000.0,-3815000000.0,11491000000.0,-5539000000.0,-3815000000.0,11491000000.0,2137000000.0,8041000000.0,8041000000.0,1754000000.0,-140000000.0,116000000.0,-1501000000.0,-42162000000.0,-1126000000.0,-710000000.0,-4560000000.0,39682000000.0,50000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q3YTD,2011-07-31,2012-04-28,2012-05-23 06:33:57+00:00,-333000000.0,1424000000.0,561000000.0,1816000000.0,,-494000000.0,1115000000.0,,-3360000000.0,-6244000000.0,8383000000.0,-3360000000.0,-6244000000.0,8403000000.0,-1201000000.0,6124000000.0,6124000000.0,937000000.0,57000000.0,387000000.0,-1076000000.0,-32989000000.0,-830000000.0,-588000000.0,-2868000000.0,27521000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q3TTM,2011-05-01,2012-04-28,,-333000000.0,1745000000.0,680000000.0,2489000000.0,,-14000000.0,1430000000.0,129000000.0,-4684000000.0,-6717000000.0,11207000000.0,-4684000000.0,-6717000000.0,11227000000.0,-174000000.0,7356000000.0,7356000000.0,1376000000.0,3209000000.0,447000000.0,-1734000000.0,-40020000000.0,-1074000000.0,-3701000000.0,-4017000000.0,34263000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q3,2012-01-29,2012-04-28,,-224000000.0,564000000.0,221000000.0,0.0,,0.0,462000000.0,-17000000.0,-910000000.0,-4159000000.0,2969000000.0,-910000000.0,-4159000000.0,2969000000.0,-2100000000.0,2165000000.0,2165000000.0,804000000.0,669000000.0,334000000.0,-1076000000.0,-15179000000.0,-281000000.0,-435000000.0,-513000000.0,11191000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q2YTD,2011-07-31,2012-01-28,2012-02-21 07:44:58+00:00,-109000000.0,860000000.0,340000000.0,1185000000.0,,1006000000.0,653000000.0,17000000.0,-2450000000.0,-2085000000.0,5434000000.0,-2450000000.0,-2085000000.0,5434000000.0,899000000.0,3959000000.0,3959000000.0,-716000000.0,-612000000.0,53000000.0,,-17810000000.0,-549000000.0,-153000000.0,-2355000000.0,16330000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q2TTM,2011-01-30,2012-01-28,,-281000000.0,1552000000.0,729000000.0,2431000000.0,,1737000000.0,1326000000.0,4678000000.0,-3230000000.0,-4370000000.0,11237000000.0,-3230000000.0,-4370000000.0,11237000000.0,3637000000.0,6998000000.0,6998000000.0,71000000.0,-792000000.0,97000000.0,-658000000.0,-37512000000.0,-1071000000.0,-3266000000.0,-4518000000.0,34397000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q2,2011-10-30,2012-01-28,,-71000000.0,462000000.0,120000000.0,564000000.0,,1356000000.0,450000000.0,17000000.0,-393000000.0,1106000000.0,3101000000.0,-393000000.0,1106000000.0,3101000000.0,3814000000.0,2182000000.0,2182000000.0,-1001000000.0,-311000000.0,71000000.0,,-6040000000.0,-284000000.0,-75000000.0,-474000000.0,7430000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q1,2011-07-31,2011-10-29,2011-11-22 07:01:49+00:00,-38000000.0,398000000.0,220000000.0,621000000.0,,-350000000.0,203000000.0,,-2057000000.0,-3191000000.0,2333000000.0,-2057000000.0,-3191000000.0,2333000000.0,-2915000000.0,1777000000.0,1777000000.0,285000000.0,-301000000.0,-18000000.0,,-11770000000.0,-265000000.0,-78000000.0,-1881000000.0,8900000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2012.0,Q1TTM,2010-10-31,2011-10-29,,-235000000.0,1482000000.0,727000000.0,2554000000.0,,393000000.0,1660000000.0,4671000000.0,-3836000000.0,-5958000000.0,10745000000.0,-3836000000.0,-5958000000.0,10745000000.0,951000000.0,6337000000.0,6337000000.0,1461000000.0,-441000000.0,-15000000.0,-658000000.0,-39507000000.0,-1113000000.0,-3175000000.0,-5893000000.0,34912000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q4,2013-04-28,2013-07-27,,-395000000.0,283000000.0,120000000.0,691000000.0,,945000000.0,2145000000.0,-18000000.0,-68000000.0,-1115000000.0,3986000000.0,-68000000.0,-1115000000.0,3986000000.0,2803000000.0,2270000000.0,2270000000.0,80000000.0,-37000000.0,-114000000.0,-918000000.0,-12724000000.0,-317000000.0,-21000000.0,-1219000000.0,12294000000.0,141000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,FY,2012-07-29,2013-07-27,2014-09-09 17:17:40+00:00,-6766000000.0,1519000000.0,682000000.0,2451000000.0,,-521000000.0,3338000000.0,24000000.0,-3000000000.0,-11768000000.0,12894000000.0,-3000000000.0,-11768000000.0,12894000000.0,-1874000000.0,9983000000.0,9983000000.0,981000000.0,-238000000.0,-67000000.0,-3310000000.0,-36833000000.0,-1160000000.0,-41000000.0,-2773000000.0,32917000000.0,141000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q3YTD,2012-07-29,2013-04-27,2013-05-20 21:48:30+00:00,-6371000000.0,1236000000.0,562000000.0,1760000000.0,,-1466000000.0,1193000000.0,42000000.0,-2932000000.0,-10653000000.0,8908000000.0,-2932000000.0,-10653000000.0,8908000000.0,-4677000000.0,7713000000.0,7713000000.0,901000000.0,-201000000.0,47000000.0,-2392000000.0,-24109000000.0,-843000000.0,-20000000.0,-1554000000.0,20623000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q3TTM,2012-04-29,2013-04-27,,-6413000000.0,1826000000.0,682000000.0,2152000000.0,,-1484000000.0,1450000000.0,42000000.0,-5111000000.0,-8224000000.0,12016000000.0,-5111000000.0,-8224000000.0,11996000000.0,-1339000000.0,9630000000.0,9630000000.0,1718000000.0,-398000000.0,-224000000.0,-2817000000.0,-33282000000.0,-1139000000.0,-142000000.0,-3246000000.0,32784000000.0,50000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q3,2013-01-27,2013-04-27,,-336000000.0,-236000000.0,221000000.0,537000000.0,,-220000000.0,541000000.0,-48000000.0,-1362000000.0,-3457000000.0,3094000000.0,-1362000000.0,-3457000000.0,3094000000.0,-1725000000.0,2478000000.0,2478000000.0,299000000.0,-21000000.0,17000000.0,-905000000.0,-9759000000.0,-291000000.0,-20000000.0,-909000000.0,6912000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q2YTD,2012-07-29,2013-01-26,2013-02-19 06:49:29+00:00,-6035000000.0,1472000000.0,341000000.0,1223000000.0,,-1246000000.0,652000000.0,90000000.0,-1570000000.0,-7196000000.0,5814000000.0,-1570000000.0,-7196000000.0,5814000000.0,-2952000000.0,5235000000.0,5235000000.0,602000000.0,-180000000.0,30000000.0,-1487000000.0,-14350000000.0,-552000000.0,,-645000000.0,13711000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q2TTM,2012-01-29,2013-01-26,,-6301000000.0,2626000000.0,682000000.0,2246000000.0,,-2764000000.0,1371000000.0,73000000.0,-4659000000.0,-8926000000.0,11871000000.0,-4659000000.0,-8926000000.0,11871000000.0,-1714000000.0,9317000000.0,9317000000.0,3072000000.0,292000000.0,93000000.0,-2988000000.0,-38702000000.0,-1129000000.0,-557000000.0,-2850000000.0,37063000000.0,50000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q2,2012-10-28,2013-01-26,,-1123000000.0,696000000.0,120000000.0,611000000.0,,-672000000.0,535000000.0,53000000.0,-609000000.0,-666000000.0,3349000000.0,-609000000.0,-666000000.0,3349000000.0,2074000000.0,3143000000.0,3143000000.0,267000000.0,8000000.0,8000000.0,-743000000.0,-6128000000.0,-287000000.0,,-462000000.0,6864000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q1,2012-07-29,2012-10-27,2012-11-20 07:03:40+00:00,-4912000000.0,776000000.0,221000000.0,612000000.0,,-574000000.0,117000000.0,37000000.0,-961000000.0,-6530000000.0,2465000000.0,-961000000.0,-6530000000.0,2465000000.0,-5026000000.0,2092000000.0,2092000000.0,335000000.0,-188000000.0,22000000.0,-744000000.0,-8222000000.0,-265000000.0,,-183000000.0,6847000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2013.0,Q1TTM,2011-10-30,2012-10-27,,-5249000000.0,2392000000.0,682000000.0,2199000000.0,,-736000000.0,1286000000.0,37000000.0,-4443000000.0,-7154000000.0,11623000000.0,-4443000000.0,-7154000000.0,11623000000.0,26000000.0,8356000000.0,8356000000.0,1804000000.0,-27000000.0,156000000.0,-2245000000.0,-38614000000.0,-1126000000.0,-632000000.0,-2862000000.0,37629000000.0,50000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2014.0,FY,2013-07-28,2014-07-26,2016-09-08 17:12:13+00:00,-2989000000.0,2349000000.0,682000000.0,2439000000.0,0.0,1030000000.0,1907000000.0,7981000000.0,-6888000000.0,-6643000000.0,12332000000.0,-6888000000.0,-6643000000.0,12332000000.0,-1199000000.0,7853000000.0,7853000000.0,1010000000.0,-312000000.0,24000000.0,-3758000000.0,-36701000000.0,-1275000000.0,-3293000000.0,-9413000000.0,34066000000.0,232000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2014.0,Q4,2014-04-27,2014-07-26,,-205000000.0,481000000.0,121000000.0,628000000.0,,472000000.0,854000000.0,-20000000.0,-1622000000.0,-1505000000.0,3612000000.0,-1622000000.0,-1505000000.0,3612000000.0,485000000.0,2247000000.0,2247000000.0,265000000.0,-51000000.0,54000000.0,-974000000.0,-8502000000.0,-325000000.0,17000000.0,-1448000000.0,7409000000.0,64000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2014.0,Q3YTD,2013-07-28,2014-04-26,2014-05-22 17:10:26+00:00,-2784000000.0,1868000000.0,561000000.0,1811000000.0,,558000000.0,1053000000.0,8001000000.0,-5266000000.0,-5138000000.0,8720000000.0,-5266000000.0,-5138000000.0,8720000000.0,-1684000000.0,5606000000.0,5606000000.0,745000000.0,-261000000.0,-30000000.0,-2784000000.0,-28199000000.0,-950000000.0,-3310000000.0,-7965000000.0,26657000000.0,168000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2014.0,Q3TTM,2013-04-28,2014-04-26,,-3179000000.0,2151000000.0,681000000.0,2502000000.0,,1503000000.0,3198000000.0,7983000000.0,-5334000000.0,-6253000000.0,12706000000.0,-5334000000.0,-6253000000.0,12706000000.0,1119000000.0,7876000000.0,7876000000.0,825000000.0,-298000000.0,-144000000.0,-3702000000.0,-40923000000.0,-1267000000.0,-3331000000.0,-9184000000.0,38951000000.0,309000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2014.0,Q3,2014-01-26,2014-04-26,,,528000000.0,221000000.0,608000000.0,,140000000.0,216000000.0,6999000000.0,652000000.0,-2948000000.0,3198000000.0,652000000.0,-2948000000.0,3198000000.0,902000000.0,2181000000.0,2181000000.0,269000000.0,-25000000.0,-24000000.0,-974000000.0,-12062000000.0,-373000000.0,-3279000000.0,-2285000000.0,9507000000.0,4000000.0
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2014.0,Q2YTD,2013-07-28,2014-01-25,2014-02-20 17:14:55+00:00,-2784000000.0,1340000000.0,340000000.0,1203000000.0,,418000000.0,837000000.0,1002000000.0,-5918000000.0,-2190000000.0,5522000000.0,-5918000000.0,-2190000000.0,5522000000.0,-2586000000.0,3425000000.0,3425000000.0,476000000.0,-236000000.0,-6000000.0,-1810000000.0,-16137000000.0,-577000000.0,-31000000.0,-5680000000.0,17150000000.0,164000000.0
