company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Domino's Pizza Inc,DPZ,,1286681,2017.0,FY,2017-01-02,2017-12-31,2020-02-20 07:38:05+00:00,10976000.0,44369000.0,,66000.0,16423000.0,,1900000000.0,-197145000.0,-83738000.0,341261000.0,-197145000.0,-83738000.0,341261000.0,60444000.0,277905000.0,277905000.0,-8412000.0,-3350000.0,-562000.0,,-84298000.0,,-90011000.0,-945244000.0,-1064253000.0,,6835000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q4,2017-09-11,2017-12-31,,1552000.0,14315000.0,,-283000.0,7103000.0,,,-97278000.0,-45168000.0,113162000.0,-97278000.0,-45168000.0,113162000.0,-29567000.0,93327000.0,93327000.0,-3135000.0,2022000.0,-858000.0,,-39668000.0,,-51114000.0,-8100000.0,-51532000.0,,6804000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q3YTD,2017-01-02,2017-09-10,2018-10-16 07:37:06+00:00,9424000.0,30054000.0,,349000.0,9320000.0,,1900000000.0,-99867000.0,-38570000.0,228099000.0,-99867000.0,-38570000.0,228099000.0,90011000.0,184578000.0,184578000.0,-5277000.0,-5372000.0,296000.0,,-44630000.0,,-38897000.0,-937144000.0,-1012721000.0,,31000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q3TTM,2016-09-12,2017-09-10,,11280000.0,42734000.0,,-539000.0,51528000.0,,1900000000.0,-187859000.0,-115956000.0,357942000.0,-187859000.0,-115956000.0,357942000.0,53588000.0,257311000.0,257311000.0,-4911000.0,4147000.0,-61725000.0,,-81007000.0,,-59198000.0,-981886000.0,-1029113000.0,,4967000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q3,2017-06-19,2017-09-10,,6710000.0,10281000.0,,313000.0,40523000.0,,1900000000.0,-54073000.0,-13859000.0,115329000.0,-54073000.0,-13859000.0,115329000.0,47710000.0,56368000.0,56368000.0,1447000.0,-4345000.0,-197000.0,,-22350000.0,,-13667000.0,-927378000.0,-1000000000.0,,5000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q2YTD,2017-01-02,2017-06-18,2018-07-19 07:38:09+00:00,2714000.0,19773000.0,,36000.0,-31203000.0,,,-45794000.0,-24711000.0,112770000.0,-45794000.0,-24711000.0,112770000.0,42301000.0,128210000.0,128210000.0,-6724000.0,-1027000.0,493000.0,,-22280000.0,,-25230000.0,-9766000.0,-12721000.0,,26000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q2TTM,2016-06-20,2017-06-18,,5999000.0,41157000.0,,-777000.0,49899000.0,,53000000.0,-191134000.0,-130312000.0,335777000.0,-191134000.0,-130312000.0,335777000.0,13554000.0,248176000.0,248176000.0,-9454000.0,14026000.0,-76534000.0,,-77106000.0,,-58740000.0,-92222000.0,-88832000.0,,4962000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q2,2017-03-27,2017-06-18,,1314000.0,10275000.0,,4000.0,-35612000.0,,,-19639000.0,-13590000.0,36142000.0,-19639000.0,-13590000.0,36142000.0,2917000.0,65741000.0,65741000.0,-5576000.0,2436000.0,-51000.0,,-22027000.0,,-12786000.0,-48000.0,,,-753000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q1,2017-01-02,2017-03-26,2018-04-26 07:36:55+00:00,1400000.0,9498000.0,,32000.0,4409000.0,,,-26155000.0,-11121000.0,76628000.0,-26155000.0,-11121000.0,76628000.0,39384000.0,62469000.0,62469000.0,-1148000.0,-3463000.0,544000.0,,-253000.0,,-12444000.0,-9718000.0,-12721000.0,,779000.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q1TTM,2016-03-28,2017-03-26,,6158000.0,39417000.0,,-997000.0,77742000.0,,63000000.0,-412366000.0,-83887000.0,351940000.0,-412366000.0,-83887000.0,351940000.0,-145310000.0,231696000.0,231696000.0,-3073000.0,16212000.0,-27347000.0,,-74014000.0,,-60513000.0,-104593000.0,-312971000.0,,3973000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,FY,2018-01-01,2018-12-30,2020-02-20 07:38:05+00:00,8033000.0,53665000.0,,-538000.0,-12212000.0,,970000000.0,-322803000.0,-88257000.0,394171000.0,-322803000.0,-88257000.0,394171000.0,-17427000.0,361972000.0,361972000.0,-17287000.0,2870000.0,-591000.0,,-92166000.0,-70152000.0,-119888000.0,-612295000.0,-591212000.0,94007000.0,8367000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q4,2018-09-10,2018-12-30,,1452000.0,17895000.0,,-303000.0,6057000.0,,65000000.0,-150737000.0,-22894000.0,131652000.0,-150737000.0,-22894000.0,131652000.0,-42282000.0,111642000.0,111642000.0,-5394000.0,752000.0,1766000.0,,-45446000.0,-20000000.0,-54814000.0,-9021000.0,-162022000.0,50000000.0,154000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q3YTD,2018-01-01,2018-09-09,2019-10-08 07:38:28+00:00,6581000.0,35770000.0,,-235000.0,-18269000.0,,905000000.0,-172066000.0,-65363000.0,262519000.0,-172066000.0,-65363000.0,262519000.0,24855000.0,250330000.0,250330000.0,-11893000.0,2118000.0,-2357000.0,,-46720000.0,-50152000.0,-65074000.0,-603274000.0,-429190000.0,44007000.0,8213000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q3TTM,2017-09-11,2018-09-09,,8133000.0,50085000.0,,-518000.0,-11166000.0,,905000000.0,-269344000.0,-110531000.0,375681000.0,-269344000.0,-110531000.0,375681000.0,-4712000.0,343657000.0,343657000.0,-15028000.0,4140000.0,-3215000.0,,-86388000.0,-50152000.0,-116188000.0,-611374000.0,-480722000.0,44007000.0,15017000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q3,2018-06-18,2018-09-09,,1112000.0,12460000.0,,-103000.0,18788000.0,,,-142009000.0,-21579000.0,107807000.0,-142009000.0,-21579000.0,107807000.0,-55884000.0,84095000.0,84095000.0,-8648000.0,-770000.0,-1685000.0,,-23182000.0,-15000000.0,-27784000.0,-8934000.0,-109123000.0,15000000.0,7890000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q2YTD,2018-01-01,2018-06-17,2019-07-16 07:38:48+00:00,5469000.0,23310000.0,,-132000.0,-37057000.0,,905000000.0,-30057000.0,-43784000.0,154712000.0,-30057000.0,-43784000.0,154712000.0,80739000.0,166235000.0,166235000.0,-3245000.0,2888000.0,-672000.0,,-23538000.0,-35152000.0,-37290000.0,-594340000.0,-320067000.0,29007000.0,323000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q2TTM,2017-06-19,2018-06-17,,13731000.0,47906000.0,,-102000.0,10569000.0,,2805000000.0,-181408000.0,-102811000.0,383203000.0,-181408000.0,-102811000.0,383203000.0,98882000.0,315930000.0,315930000.0,-4933000.0,565000.0,-1727000.0,,-85556000.0,-35152000.0,-102071000.0,-1529818000.0,-1371599000.0,29007000.0,7132000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q2,2018-03-26,2018-06-17,,4292000.0,12241000.0,,-180000.0,-21699000.0,,905000000.0,77765000.0,-33645000.0,71036000.0,77765000.0,-33645000.0,71036000.0,114976000.0,77408000.0,77408000.0,-1206000.0,1469000.0,-173000.0,,-23459000.0,-35152000.0,-23643000.0,-586262000.0,-218983000.0,25000000.0,323000.0
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q1,2018-01-01,2018-03-25,2019-04-24 07:37:15+00:00,1177000.0,11069000.0,,48000.0,-15358000.0,,,-107822000.0,-10139000.0,83676000.0,-107822000.0,-10139000.0,83676000.0,-34237000.0,88827000.0,88827000.0,-2039000.0,1419000.0,-499000.0,,-79000.0,,-13647000.0,-8078000.0,-101084000.0,4007000.0,
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q1TTM,2017-03-27,2018-03-25,,10753000.0,45940000.0,,82000.0,-3344000.0,,1900000000.0,-278812000.0,-82756000.0,348309000.0,-278812000.0,-82756000.0,348309000.0,-13177000.0,304263000.0,304263000.0,-9303000.0,1532000.0,-1605000.0,,-84124000.0,,-91214000.0,-943604000.0,-1152616000.0,4007000.0,6056000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q4,2019-09-09,2019-12-29,,1460000.0,18948000.0,,62000.0,25824000.0,,675000000.0,23513000.0,-24717000.0,172354000.0,23513000.0,-24717000.0,172354000.0,171212000.0,129327000.0,129327000.0,-3205000.0,2811000.0,-4348000.0,,-52117000.0,,-42889000.0,-8323000.0,-593858000.0,20000000.0,2520000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,FY,2018-12-31,2019-12-29,2020-02-20 07:38:05+00:00,4748000.0,59930000.0,,201000.0,37254000.0,,675000000.0,-222792000.0,-27854000.0,496950000.0,-222792000.0,-27854000.0,496950000.0,246505000.0,400709000.0,400709000.0,-5691000.0,7113000.0,-4699000.0,,-105715000.0,,-85565000.0,-100183000.0,-699007000.0,50152000.0,12258000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q3YTD,2018-12-31,2019-09-08,2019-10-08 07:38:28+00:00,3288000.0,40982000.0,,139000.0,11430000.0,,0.0,-246305000.0,-3137000.0,324596000.0,-246305000.0,-3137000.0,324596000.0,75293000.0,271382000.0,271382000.0,-2486000.0,4302000.0,-351000.0,,-53598000.0,0.0,-42676000.0,-91860000.0,-105149000.0,30152000.0,9738000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q3TTM,2018-09-10,2019-09-08,,4740000.0,58877000.0,,-164000.0,17487000.0,,65000000.0,-397042000.0,-26031000.0,456248000.0,-397042000.0,-26031000.0,456248000.0,33011000.0,383024000.0,383024000.0,-7880000.0,5054000.0,1415000.0,,-99044000.0,-20000000.0,-97490000.0,-100881000.0,-267171000.0,80152000.0,9892000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q3,2019-06-17,2019-09-08,,1090000.0,13132000.0,,28000.0,18456000.0,,,-132009000.0,-610000.0,123043000.0,-132009000.0,-610000.0,123043000.0,-9548000.0,86373000.0,86373000.0,3992000.0,-2421000.0,-219000.0,,-26918000.0,,-16968000.0,-8974000.0,-93696000.0,15000000.0,1577000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q2YTD,2018-12-31,2019-06-16,2020-07-16 07:36:22+00:00,2198000.0,27850000.0,,111000.0,-7026000.0,,0.0,-114296000.0,-2527000.0,201553000.0,-114296000.0,-2527000.0,201553000.0,84841000.0,185009000.0,185009000.0,-6478000.0,6723000.0,-132000.0,,-26680000.0,0.0,-25708000.0,-82886000.0,-11453000.0,15152000.0,8161000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q2TTM,2018-06-18,2019-06-16,,4762000.0,58205000.0,,-295000.0,17819000.0,,65000000.0,-407042000.0,-47000000.0,441012000.0,-407042000.0,-47000000.0,441012000.0,-13325000.0,380746000.0,380746000.0,-20520000.0,6705000.0,-51000.0,,-95308000.0,-35000000.0,-108306000.0,-100841000.0,-282598000.0,80152000.0,16205000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q2,2019-03-25,2019-06-16,,1097000.0,14060000.0,,-13000.0,-295000.0,,,-59164000.0,9433000.0,104555000.0,-59164000.0,9433000.0,104555000.0,54811000.0,92359000.0,92359000.0,-2666000.0,4653000.0,-394000.0,,-26590000.0,,-13486000.0,-33918000.0,-3309000.0,15152000.0,8161000.0
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q1,2018-12-31,2019-03-24,2020-04-23 07:37:45+00:00,1101000.0,13790000.0,,124000.0,-6731000.0,,,-55132000.0,-11960000.0,96998000.0,-55132000.0,-11960000.0,96998000.0,30030000.0,92650000.0,92650000.0,-3812000.0,2070000.0,262000.0,,-90000.0,,-12222000.0,-48968000.0,-8144000.0,,
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q1TTM,2018-03-26,2019-03-24,,7957000.0,56386000.0,,-462000.0,-3585000.0,,970000000.0,-270113000.0,-90078000.0,407493000.0,-270113000.0,-90078000.0,407493000.0,46840000.0,365795000.0,365795000.0,-19060000.0,3521000.0,170000.0,,-92177000.0,-70152000.0,-118463000.0,-653185000.0,-498272000.0,90000000.0,8367000.0
Domino's Pizza Inc,DPZ,,1286681,2020.0,Q2TTM,2019-06-17,2020-06-14,,5125000.0,60869000.0,,-163000.0,25749000.0,,833000000.0,-159418000.0,-99538000.0,507225000.0,-159418000.0,-99538000.0,507225000.0,248106000.0,455970000.0,455970000.0,-40488000.0,23364000.0,-5052000.0,,-109301000.0,-40000000.0,-93589000.0,-139337000.0,-767144000.0,35000000.0,4103000.0
Domino's Pizza Inc,DPZ,,1286681,2020.0,Q2,2020-03-23,2020-06-14,,1284000.0,14757000.0,,708000.0,-604000.0,,157848000.0,31136000.0,-56318000.0,116470000.0,31136000.0,-56318000.0,116470000.0,91996000.0,118668000.0,118668000.0,-17635000.0,14665000.0,-59000.0,,-30186000.0,-40000000.0,-16265000.0,-111191000.0,,,6000.0
Domino's Pizza Inc,DPZ,,1286681,2020.0,Q2YTD,2019-12-30,2020-06-14,2020-07-16 07:36:22+00:00,2575000.0,28789000.0,,-253000.0,-18531000.0,,158000000.0,-50922000.0,-74211000.0,211828000.0,-50922000.0,-74211000.0,211828000.0,86442000.0,240270000.0,240270000.0,-41275000.0,22974000.0,-485000.0,,-30266000.0,-40000000.0,-33732000.0,-122040000.0,-79590000.0,0.0,6000.0
Domino's Pizza Inc,DPZ,,1286681,2020.0,Q1TTM,2019-03-25,2020-03-22,,4938000.0,60172000.0,,-884000.0,26058000.0,,675152000.0,-249718000.0,-33787000.0,495310000.0,-249718000.0,-33787000.0,495310000.0,210921000.0,429661000.0,429661000.0,-25519000.0,13352000.0,-5387000.0,,-105705000.0,,-90810000.0,-62064000.0,-770453000.0,50152000.0,12258000.0
Domino's Pizza Inc,DPZ,,1286681,2020.0,Q1,2019-12-30,2020-03-22,2020-04-23 07:37:45+00:00,1291000.0,14032000.0,,-961000.0,-17927000.0,,152000.0,-82058000.0,-17893000.0,95358000.0,-82058000.0,-17893000.0,95358000.0,-5554000.0,121602000.0,121602000.0,-23640000.0,8309000.0,-426000.0,,-80000.0,,-17467000.0,-10849000.0,-79590000.0,,
