company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-26 12:49:59+00:00,,1072000000.0,,-12000000.0,1443000000.0,31000000.0,8157000000.0,-2384000000.0,848000000.0,2803000000.0,-2384000000.0,848000000.0,2803000000.0,1255000000.0,229000000.0,229000000.0,59000000.0,874000000.0,-53000000.0,-511000000.0,-4051000000.0,-884000000.0,-10935000000.0,,5382000000.0,454000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,Q1,2009-01-01,2009-03-31,2010-05-03 15:44:49+00:00,,534000000.0,,-33000000.0,386000000.0,0.0,4697000000.0,-535000000.0,503000000.0,895000000.0,-535000000.0,503000000.0,895000000.0,830000000.0,-131000000.0,-131000000.0,106000000.0,-2995000000.0,23000000.0,-253000000.0,-1847000000.0,-445000000.0,-1984000000.0,,2564000000.0,208000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 12:26:30+00:00,-1126000000.0,2296000000.0,0.0,-76000000.0,-514000000.0,296000000.0,8615000000.0,-4613000000.0,-1595000000.0,5009000000.0,-4613000000.0,-1595000000.0,5009000000.0,-1275000000.0,2758000000.0,2758000000.0,469000000.0,153000000.0,9119000000.0,-1216000000.0,-8715000000.0,-2586000000.0,-12461000000.0,0.0,244000000.0,1469000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q4,2010-10-01,2010-12-31,,-1126000000.0,615000000.0,,-16000000.0,335000000.0,103000000.0,2687000000.0,-341000000.0,-378000000.0,2062000000.0,-341000000.0,-378000000.0,2062000000.0,1327000000.0,988000000.0,988000000.0,124000000.0,64000000.0,10100000000.0,-280000000.0,-2465000000.0,-921000000.0,-2915000000.0,,-6334000000.0,368000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q3TTM,2009-10-01,2010-09-30,,,2384000000.0,,-60000000.0,148000000.0,232000000.0,7928000000.0,-5140000000.0,-1651000000.0,4928000000.0,-5140000000.0,-1651000000.0,4928000000.0,-1923000000.0,1976000000.0,1976000000.0,420000000.0,-476000000.0,-1030000000.0,-1209000000.0,-8139000000.0,-2639000000.0,-11615000000.0,,8613000000.0,1544000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q3,2010-07-01,2010-09-30,,,565000000.0,,60000000.0,-499000000.0,109000000.0,1803000000.0,-1486000000.0,-942000000.0,1036000000.0,-1486000000.0,-942000000.0,1036000000.0,-1332000000.0,801000000.0,801000000.0,169000000.0,-76000000.0,-817000000.0,-383000000.0,-2152000000.0,-641000000.0,-2939000000.0,,2322000000.0,346000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 12:29:49+00:00,,1681000000.0,,-60000000.0,-849000000.0,193000000.0,5928000000.0,-4272000000.0,-1217000000.0,2947000000.0,-4272000000.0,-1217000000.0,2947000000.0,-2602000000.0,1770000000.0,1770000000.0,345000000.0,89000000.0,-981000000.0,-936000000.0,-6250000000.0,-1665000000.0,-9546000000.0,,6578000000.0,1101000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q2TTM,2009-07-01,2010-06-30,,,2380000000.0,,-107000000.0,1406000000.0,142000000.0,7801000000.0,-5617000000.0,-277000000.0,5607000000.0,-5617000000.0,-277000000.0,5607000000.0,-394000000.0,1567000000.0,1567000000.0,254000000.0,-230000000.0,-258000000.0,-1087000000.0,-7503000000.0,-2612000000.0,-12243000000.0,,8553000000.0,1543000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q2,2010-04-01,2010-06-30,,,562000000.0,,-66000000.0,-182000000.0,58000000.0,2530000000.0,-850000000.0,-220000000.0,1195000000.0,-850000000.0,-220000000.0,1195000000.0,59000000.0,733000000.0,733000000.0,82000000.0,98000000.0,-94000000.0,-265000000.0,-2295000000.0,-486000000.0,-3271000000.0,,2253000000.0,402000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 12:24:44+00:00,,1116000000.0,,-120000000.0,-350000000.0,84000000.0,4125000000.0,-2786000000.0,-275000000.0,1911000000.0,-2786000000.0,-275000000.0,1911000000.0,-1270000000.0,969000000.0,969000000.0,176000000.0,165000000.0,-164000000.0,-553000000.0,-4098000000.0,-1024000000.0,-6607000000.0,,4256000000.0,755000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q1TTM,2009-04-01,2010-03-31,,,2356000000.0,,-20000000.0,2645000000.0,115000000.0,8731000000.0,-6616000000.0,288000000.0,6320000000.0,-6616000000.0,288000000.0,6320000000.0,-28000000.0,1194000000.0,1194000000.0,125000000.0,3541000000.0,-240000000.0,-1080000000.0,-7412000000.0,-2565000000.0,-17923000000.0,,9118000000.0,1387000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 16:51:12+00:00,,554000000.0,,-54000000.0,-168000000.0,26000000.0,1595000000.0,-1936000000.0,-55000000.0,716000000.0,-1936000000.0,-55000000.0,716000000.0,-1329000000.0,236000000.0,236000000.0,94000000.0,67000000.0,-70000000.0,-288000000.0,-1803000000.0,-538000000.0,-3336000000.0,,2003000000.0,353000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 14:25:26+00:00,-8184000000.0,2527000000.0,376000000.0,-84000000.0,-1008000000.0,123000000.0,15460000000.0,4019000000.0,-11427000000.0,6957000000.0,4019000000.0,-11427000000.0,6957000000.0,-535000000.0,4981000000.0,4981000000.0,457000000.0,189000000.0,8834000000.0,-1170000000.0,-10337000000.0,-3924000000.0,-10583000000.0,0.0,454000000.0,1354000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q4,2011-10-01,2011-12-31,,-8184000000.0,695000000.0,355000000.0,-44000000.0,-714000000.0,13000000.0,2213000000.0,407000000.0,-1977000000.0,1442000000.0,407000000.0,-1977000000.0,1442000000.0,-172000000.0,1562000000.0,1562000000.0,-101000000.0,20000000.0,9707000000.0,-305000000.0,-3030000000.0,-1425000000.0,-1534000000.0,,168000000.0,432000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1126000000.0,2447000000.0,21000000.0,-56000000.0,41000000.0,213000000.0,15934000000.0,3271000000.0,-9828000000.0,7577000000.0,3271000000.0,-9828000000.0,7577000000.0,964000000.0,4407000000.0,4407000000.0,682000000.0,233000000.0,9227000000.0,-1145000000.0,-9772000000.0,-3420000000.0,-11964000000.0,,-6048000000.0,1290000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q3,2011-07-01,2011-09-30,,,658000000.0,,-127000000.0,188000000.0,14000000.0,2882000000.0,-1316000000.0,-8264000000.0,2221000000.0,-1316000000.0,-8264000000.0,2221000000.0,-7486000000.0,1154000000.0,1154000000.0,221000000.0,10000000.0,-767000000.0,-298000000.0,-2882000000.0,-995000000.0,-3924000000.0,,-3921000000.0,301000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 12:09:57+00:00,,1832000000.0,21000000.0,-40000000.0,-294000000.0,110000000.0,13247000000.0,3612000000.0,-9450000000.0,5515000000.0,3612000000.0,-9450000000.0,5515000000.0,-363000000.0,3419000000.0,3419000000.0,558000000.0,169000000.0,-873000000.0,-865000000.0,-7307000000.0,-2499000000.0,-9049000000.0,,286000000.0,922000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1126000000.0,2354000000.0,21000000.0,131000000.0,-646000000.0,308000000.0,14855000000.0,3101000000.0,-2506000000.0,6392000000.0,3101000000.0,-2506000000.0,6392000000.0,7118000000.0,4054000000.0,4054000000.0,630000000.0,147000000.0,9177000000.0,-1230000000.0,-9042000000.0,-3066000000.0,-10979000000.0,,195000000.0,1335000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q2,2011-04-01,2011-06-30,,,599000000.0,,31000000.0,666000000.0,38000000.0,7600000000.0,4038000000.0,-752000000.0,2529000000.0,4038000000.0,-752000000.0,2529000000.0,5846000000.0,1022000000.0,1022000000.0,242000000.0,36000000.0,-128000000.0,-286000000.0,-2345000000.0,-744000000.0,-3350000000.0,,2146000000.0,319000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 11:16:42+00:00,,1174000000.0,21000000.0,87000000.0,-482000000.0,96000000.0,10365000000.0,4928000000.0,-1186000000.0,3294000000.0,4928000000.0,-1186000000.0,3294000000.0,7123000000.0,2265000000.0,2265000000.0,337000000.0,159000000.0,-106000000.0,-567000000.0,-4425000000.0,-1504000000.0,-5125000000.0,,4207000000.0,621000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1126000000.0,2317000000.0,21000000.0,34000000.0,-1494000000.0,328000000.0,9785000000.0,-1787000000.0,-1974000000.0,5058000000.0,-1787000000.0,-1974000000.0,5058000000.0,1331000000.0,3765000000.0,3765000000.0,470000000.0,209000000.0,9211000000.0,-1209000000.0,-8992000000.0,-2808000000.0,-10900000000.0,,302000000.0,1418000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 10:58:41+00:00,,575000000.0,21000000.0,56000000.0,-1148000000.0,58000000.0,2765000000.0,890000000.0,-434000000.0,765000000.0,890000000.0,-434000000.0,765000000.0,1277000000.0,1243000000.0,1243000000.0,95000000.0,123000000.0,22000000.0,-281000000.0,-2080000000.0,-760000000.0,-1775000000.0,,2061000000.0,302000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 17:15:52+00:00,-618000000.0,2813000000.0,1199000000.0,-167000000.0,-3740000000.0,52000000.0,14272000000.0,3606000000.0,-6190000000.0,5184000000.0,3606000000.0,-6190000000.0,5184000000.0,2433000000.0,5722000000.0,5722000000.0,389000000.0,1294000000.0,9162000000.0,-1628000000.0,-12412000000.0,-5076000000.0,-9940000000.0,-444000000.0,438000000.0,1117000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q4,2012-10-01,2012-12-31,,-76000000.0,743000000.0,190000000.0,-42000000.0,-133000000.0,11000000.0,2474000000.0,-285000000.0,-1838000000.0,1966000000.0,-285000000.0,-1838000000.0,1966000000.0,-199000000.0,700000000.0,700000000.0,656000000.0,1129000000.0,2513000000.0,-686000000.0,-3278000000.0,-1550000000.0,-3213000000.0,,86000000.0,277000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q3TTM,2011-10-01,2012-09-30,,-8726000000.0,2765000000.0,1364000000.0,-169000000.0,-4321000000.0,54000000.0,14011000000.0,4298000000.0,-6329000000.0,4660000000.0,4298000000.0,-6329000000.0,4660000000.0,2460000000.0,6584000000.0,6584000000.0,-368000000.0,185000000.0,16356000000.0,-1247000000.0,-12164000000.0,-4951000000.0,-8261000000.0,-444000000.0,520000000.0,1272000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q3,2012-07-01,2012-09-30,,-25000000.0,720000000.0,701000000.0,4000000.0,-974000000.0,16000000.0,2226000000.0,190000000.0,-848000000.0,1240000000.0,190000000.0,-848000000.0,1240000000.0,586000000.0,1702000000.0,1702000000.0,-208000000.0,9000000.0,2313000000.0,-339000000.0,-2993000000.0,-1231000000.0,-1722000000.0,,90000000.0,297000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 16:12:29+00:00,-542000000.0,2070000000.0,1009000000.0,-125000000.0,-3607000000.0,41000000.0,11798000000.0,3891000000.0,-4352000000.0,3218000000.0,3891000000.0,-4352000000.0,3218000000.0,2632000000.0,5022000000.0,5022000000.0,-267000000.0,165000000.0,6649000000.0,-942000000.0,-9134000000.0,-3526000000.0,-6727000000.0,-444000000.0,352000000.0,840000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q2TTM,2011-07-01,2012-06-30,,-8701000000.0,2703000000.0,663000000.0,-300000000.0,-3159000000.0,52000000.0,14667000000.0,2792000000.0,-13745000000.0,5641000000.0,2792000000.0,-13745000000.0,5641000000.0,-5612000000.0,6036000000.0,6036000000.0,61000000.0,186000000.0,13276000000.0,-1206000000.0,-12053000000.0,-4715000000.0,-10463000000.0,-444000000.0,-3491000000.0,1276000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q2,2012-04-01,2012-06-30,,-454000000.0,689000000.0,308000000.0,-166000000.0,-694000000.0,18000000.0,6214000000.0,2710000000.0,-1968000000.0,1663000000.0,2710000000.0,-1968000000.0,1663000000.0,2239000000.0,1709000000.0,1709000000.0,-41000000.0,15000000.0,2226000000.0,-301000000.0,-3291000000.0,-1166000000.0,-2792000000.0,-444000000.0,111000000.0,298000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 16:26:55+00:00,-517000000.0,1350000000.0,308000000.0,-129000000.0,-2633000000.0,25000000.0,9572000000.0,3701000000.0,-3504000000.0,1978000000.0,3701000000.0,-3504000000.0,1978000000.0,2046000000.0,3320000000.0,3320000000.0,-59000000.0,156000000.0,4336000000.0,-603000000.0,-6141000000.0,-2295000000.0,-5005000000.0,-444000000.0,262000000.0,543000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q1TTM,2011-04-01,2012-03-31,,-8247000000.0,2613000000.0,355000000.0,-103000000.0,-1799000000.0,72000000.0,16053000000.0,4120000000.0,-12529000000.0,6507000000.0,4120000000.0,-12529000000.0,6507000000.0,-2005000000.0,5349000000.0,5349000000.0,344000000.0,207000000.0,10922000000.0,-1191000000.0,-11107000000.0,-4293000000.0,-11021000000.0,,-1456000000.0,1297000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 13:30:00+00:00,-63000000.0,661000000.0,0.0,37000000.0,-1939000000.0,7000000.0,3358000000.0,991000000.0,-1536000000.0,315000000.0,991000000.0,-1536000000.0,315000000.0,-193000000.0,1611000000.0,1611000000.0,-18000000.0,141000000.0,2110000000.0,-302000000.0,-2850000000.0,-1129000000.0,-2213000000.0,,151000000.0,245000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 11:20:14+00:00,-195000000.0,3087000000.0,365000000.0,-43000000.0,2819000000.0,128000000.0,,-4511000000.0,-5046000000.0,10191000000.0,-4511000000.0,-5046000000.0,10191000000.0,591000000.0,3803000000.0,3803000000.0,482000000.0,7655000000.0,9541000000.0,-1124000000.0,-11824000000.0,-4446000000.0,-9170000000.0,-2000000000.0,669000000.0,844000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q4,2013-10-01,2013-12-31,,-2000000.0,824000000.0,197000000.0,-5000000.0,645000000.0,51000000.0,-8590000000.0,-1883000000.0,-968000000.0,2580000000.0,-1883000000.0,-968000000.0,2580000000.0,-276000000.0,1006000000.0,1006000000.0,105000000.0,8574000000.0,2780000000.0,-384000000.0,-3173000000.0,-1283000000.0,-1534000000.0,,262000000.0,251000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q3TTM,2012-10-01,2013-09-30,,-269000000.0,3006000000.0,358000000.0,-80000000.0,2041000000.0,88000000.0,11064000000.0,-2913000000.0,-5916000000.0,9577000000.0,-2913000000.0,-5916000000.0,9577000000.0,668000000.0,3497000000.0,3497000000.0,1033000000.0,210000000.0,9274000000.0,-1426000000.0,-11929000000.0,-4713000000.0,-10849000000.0,-2000000000.0,493000000.0,870000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q3,2013-07-01,2013-09-30,,-167000000.0,779000000.0,68000000.0,3000000.0,1148000000.0,21000000.0,2306000000.0,-1496000000.0,-1278000000.0,3018000000.0,-1496000000.0,-1278000000.0,3018000000.0,247000000.0,950000000.0,950000000.0,141000000.0,-97000000.0,2281000000.0,-390000000.0,-2840000000.0,-966000000.0,-2336000000.0,-1000000000.0,111000000.0,235000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 09:02:00+00:00,-193000000.0,2263000000.0,168000000.0,-38000000.0,2174000000.0,77000000.0,8590000000.0,-2628000000.0,-4078000000.0,7611000000.0,-2628000000.0,-4078000000.0,7611000000.0,867000000.0,2797000000.0,2797000000.0,377000000.0,-919000000.0,6761000000.0,-740000000.0,-8651000000.0,-3163000000.0,-7636000000.0,-2000000000.0,407000000.0,593000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q2TTM,2012-07-01,2013-06-30,,-127000000.0,2947000000.0,991000000.0,-79000000.0,-81000000.0,83000000.0,10984000000.0,-1227000000.0,-5486000000.0,7799000000.0,-1227000000.0,-5486000000.0,7799000000.0,1007000000.0,4249000000.0,4249000000.0,684000000.0,316000000.0,9306000000.0,-1375000000.0,-12082000000.0,-4978000000.0,-10235000000.0,-1000000000.0,472000000.0,932000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q2,2013-04-01,2013-06-30,,-26000000.0,761000000.0,2000000.0,-23000000.0,1305000000.0,48000000.0,3232000000.0,-1677000000.0,-1341000000.0,3169000000.0,-1677000000.0,-1341000000.0,3169000000.0,128000000.0,965000000.0,965000000.0,138000000.0,-891000000.0,2307000000.0,-342000000.0,-2973000000.0,-965000000.0,-2724000000.0,-1000000000.0,132000000.0,182000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 11:34:22+00:00,-26000000.0,1484000000.0,100000000.0,-41000000.0,1026000000.0,56000000.0,6284000000.0,-1132000000.0,-2800000000.0,4593000000.0,-1132000000.0,-2800000000.0,4593000000.0,620000000.0,1847000000.0,1847000000.0,236000000.0,-822000000.0,4480000000.0,-350000000.0,-5811000000.0,-2197000000.0,-5300000000.0,-1000000000.0,296000000.0,358000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q1TTM,2012-04-01,2013-03-31,,-555000000.0,2875000000.0,1297000000.0,-222000000.0,-2080000000.0,53000000.0,13966000000.0,3160000000.0,-6113000000.0,6293000000.0,3160000000.0,-6113000000.0,6293000000.0,3118000000.0,4993000000.0,4993000000.0,505000000.0,1222000000.0,9225000000.0,-1334000000.0,-12400000000.0,-5179000000.0,-10303000000.0,-444000000.0,451000000.0,1048000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:38:13+00:00,0.0,723000000.0,98000000.0,-18000000.0,-279000000.0,8000000.0,3052000000.0,545000000.0,-1459000000.0,1424000000.0,545000000.0,-1459000000.0,1424000000.0,492000000.0,882000000.0,882000000.0,98000000.0,69000000.0,2173000000.0,-8000000.0,-2838000000.0,-1232000000.0,-2576000000.0,0.0,164000000.0,176000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2014.0,FY,2014-01-01,2014-12-31,2016-02-16 11:20:14+00:00,-30000000.0,3163000000.0,199000000.0,-174000000.0,630000000.0,243000000.0,1043000000.0,-2996000000.0,-3627000000.0,8057000000.0,-2996000000.0,-3627000000.0,8057000000.0,1260000000.0,3711000000.0,3711000000.0,553000000.0,10046000000.0,9795000000.0,-1627000000.0,-12103000000.0,-3379000000.0,-8463000000.0,-4238000000.0,987000000.0,904000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2014.0,Q4,2014-10-01,2014-12-31,,-12000000.0,795000000.0,3000000.0,-51000000.0,87000000.0,23000000.0,252000000.0,63000000.0,-624000000.0,1871000000.0,63000000.0,-624000000.0,1871000000.0,1259000000.0,763000000.0,763000000.0,226000000.0,1560000000.0,2543000000.0,-423000000.0,-2870000000.0,-997000000.0,-1349000000.0,,486000000.0,223000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 11:33:45+00:00,-18000000.0,2368000000.0,196000000.0,-123000000.0,543000000.0,220000000.0,791000000.0,-3059000000.0,-3003000000.0,6186000000.0,-3059000000.0,-3003000000.0,6186000000.0,1000000.0,2948000000.0,2948000000.0,327000000.0,8486000000.0,7252000000.0,-1204000000.0,-9233000000.0,-2382000000.0,-7114000000.0,-4238000000.0,501000000.0,681000000.0
