company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,FY,,2014-02-02,2015-03-26 16:03:43+00:00,5797000000.0,1398000000.0,1746000000.0,15716000000.0,46000000.0,1929000000.0,8490000000.0,1337000000.0,12000000.0,1428000000.0,1289000000.0,39064000000.0,14691000000.0,11057000000.0,23348000000.0,514000000.0,,895000000.0,,602000000.0,2042000000.0,396000000.0,23180000000.0,33000000.0,,40518000000.0,12522000000.0,15279000000.0,10749000000.0,12522000000.0,12522000000.0,27996000000.0,40518000000.0,1891000000.0,17247000000.0,-19194000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q3,,2013-11-03,2013-11-27 08:00:40+00:00,6366000000.0,1606000000.0,1729000000.0,15432000000.0,254000000.0,4853000000.0,8067000000.0,1292000000.0,30000000.0,1315000000.0,1172000000.0,38989000000.0,14692000000.0,11348000000.0,23557000000.0,360000000.0,,791000000.0,,487000000.0,2019000000.0,480000000.0,22711000000.0,1317000000.0,,43814000000.0,14214000000.0,18598000000.0,12529000000.0,14214000000.0,14214000000.0,29600000000.0,43814000000.0,1659000000.0,17071000000.0,-16818000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q2,,2013-08-04,2013-08-28 16:00:46+00:00,6585000000.0,1542000000.0,1694000000.0,15102000000.0,281000000.0,3419000000.0,8089000000.0,1379000000.0,59000000.0,1423000000.0,1170000000.0,38752000000.0,11450000000.0,11086000000.0,23650000000.0,290000000.0,,848000000.0,,477000000.0,1979000000.0,547000000.0,21916000000.0,1308000000.0,,42192000000.0,15478000000.0,16895000000.0,12995000000.0,15478000000.0,15478000000.0,26714000000.0,42192000000.0,1647000000.0,13719000000.0,-14808000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q1,,2013-05-05,2013-05-29 16:06:07+00:00,7384000000.0,1658000000.0,1550000000.0,14782000000.0,433000000.0,4337000000.0,7878000000.0,1377000000.0,515000000.0,1264000000.0,1187000000.0,38688000000.0,11460000000.0,11825000000.0,23906000000.0,270000000.0,,800000000.0,,482000000.0,2054000000.0,596000000.0,20687000000.0,1332000000.0,,44195000000.0,16393000000.0,18620000000.0,14018000000.0,16393000000.0,16393000000.0,27802000000.0,44195000000.0,1669000000.0,13784000000.0,-12605000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,FY,,2015-02-01,2016-03-24 16:05:36+00:00,5807000000.0,1484000000.0,1806000000.0,15793000000.0,-452000000.0,1723000000.0,8973000000.0,1468000000.0,35000000.0,1391000000.0,1353000000.0,38513000000.0,16869000000.0,11079000000.0,22720000000.0,642000000.0,,1016000000.0,,571000000.0,1844000000.0,434000000.0,26995000000.0,328000000.0,,39946000000.0,9322000000.0,15302000000.0,11269000000.0,9322000000.0,9322000000.0,30624000000.0,39946000000.0,1924000000.0,19355000000.0,-26194000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q3,,2014-11-02,2014-11-24 18:39:32+00:00,6897000000.0,1611000000.0,2012000000.0,16801000000.0,-18000000.0,2181000000.0,8830000000.0,1424000000.0,75000000.0,1303000000.0,1283000000.0,39741000000.0,16693000000.0,12008000000.0,22940000000.0,512000000.0,,949000000.0,,540000000.0,1937000000.0,515000000.0,26234000000.0,34000000.0,,41512000000.0,10110000000.0,16749000000.0,12260000000.0,10110000000.0,10110000000.0,31402000000.0,41512000000.0,1823000000.0,19142000000.0,-24936000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q2,,2014-08-03,2014-08-27 16:00:23+00:00,7165000000.0,1637000000.0,1872000000.0,16477000000.0,91000000.0,4216000000.0,8305000000.0,1503000000.0,357000000.0,1325000000.0,1295000000.0,39603000000.0,16702000000.0,11665000000.0,23126000000.0,528000000.0,,973000000.0,,567000000.0,1953000000.0,583000000.0,25324000000.0,34000000.0,,43479000000.0,11457000000.0,18491000000.0,12839000000.0,11457000000.0,11457000000.0,32022000000.0,43479000000.0,1862000000.0,19183000000.0,-22263000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q1,,2014-05-04,2014-05-28 16:02:25+00:00,7739000000.0,1831000000.0,1675000000.0,16088000000.0,88000000.0,2511000000.0,8589000000.0,1441000000.0,546000000.0,1233000000.0,1293000000.0,39326000000.0,14707000000.0,12343000000.0,23238000000.0,498000000.0,,830000000.0,,583000000.0,2013000000.0,597000000.0,23913000000.0,34000000.0,,42629000000.0,12146000000.0,17515000000.0,13265000000.0,12146000000.0,12146000000.0,30483000000.0,42629000000.0,1876000000.0,17218000000.0,-20444000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,FY,,2016-01-31,2017-03-23 16:29:46+00:00,6565000000.0,1890000000.0,1941000000.0,17075000000.0,-898000000.0,2216000000.0,9435000000.0,1566000000.0,34000000.0,1515000000.0,2102000000.0,39266000000.0,20789000000.0,11809000000.0,22191000000.0,379000000.0,,569000000.0,,1196000000.0,1965000000.0,476000000.0,30973000000.0,427000000.0,,41973000000.0,6316000000.0,16484000000.0,12524000000.0,6316000000.0,6316000000.0,35657000000.0,41973000000.0,3298000000.0,23133000000.0,-33194000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q3,,2015-11-01,2015-11-23 17:47:23+00:00,7236000000.0,1942000000.0,2078000000.0,16922000000.0,-662000000.0,3040000000.0,9054000000.0,1513000000.0,192000000.0,1354000000.0,2111000000.0,39116000000.0,17815000000.0,12495000000.0,22194000000.0,793000000.0,,1129000000.0,,1241000000.0,1949000000.0,556000000.0,30246000000.0,3047000000.0,,44152000000.0,7619000000.0,18606000000.0,15976000000.0,7619000000.0,7619000000.0,36533000000.0,44152000000.0,3352000000.0,20557000000.0,-31019000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q2,,2015-08-02,2015-08-24 18:15:14+00:00,7495000000.0,1696000000.0,2028000000.0,16560000000.0,-582000000.0,4936000000.0,9060000000.0,1652000000.0,180000000.0,1384000000.0,1340000000.0,38862000000.0,16318000000.0,11859000000.0,22302000000.0,560000000.0,,1040000000.0,,625000000.0,1884000000.0,603000000.0,29275000000.0,3057000000.0,,43798000000.0,8637000000.0,19531000000.0,16399000000.0,8637000000.0,8637000000.0,35161000000.0,43798000000.0,1965000000.0,18762000000.0,-29116000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q1,,2015-05-03,2015-05-26 18:21:38+00:00,8070000000.0,1839000000.0,1732000000.0,16238000000.0,-327000000.0,2827000000.0,9045000000.0,1603000000.0,632000000.0,1283000000.0,1359000000.0,38800000000.0,13818000000.0,12306000000.0,22562000000.0,600000000.0,,1023000000.0,,594000000.0,1883000000.0,631000000.0,27805000000.0,3054000000.0,,42510000000.0,9204000000.0,17995000000.0,17005000000.0,9204000000.0,9204000000.0,33306000000.0,42510000000.0,1953000000.0,16301000000.0,-27319000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,FY,,2017-01-29,2018-03-22 16:56:00+00:00,7000000000.0,2029000000.0,2195000000.0,,-867000000.0,2538000000.0,9875000000.0,1669000000.0,25000000.0,1484000000.0,2093000000.0,,22349000000.0,12549000000.0,21914000000.0,296000000.0,,608000000.0,,1235000000.0,1855000000.0,508000000.0,35519000000.0,1252000000.0,,42966000000.0,4333000000.0,17724000000.0,14133000000.0,4333000000.0,4333000000.0,38633000000.0,42966000000.0,3328000000.0,24500000000.0,-40194000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q3,,2016-10-30,2016-11-21 19:02:56+00:00,8054000000.0,1995000000.0,2087000000.0,18175000000.0,-883000000.0,3589000000.0,9716000000.0,1632000000.0,123000000.0,1398000000.0,2095000000.0,40015000000.0,22338000000.0,13241000000.0,21840000000.0,255000000.0,,523000000.0,,1219000000.0,1856000000.0,594000000.0,34612000000.0,543000000.0,,44502000000.0,5622000000.0,19348000000.0,14431000000.0,5622000000.0,5622000000.0,38880000000.0,44502000000.0,3314000000.0,24449000000.0,-37823000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q2,,2016-07-31,2016-08-22 18:18:52+00:00,8273000000.0,1995000000.0,2081000000.0,17859000000.0,-778000000.0,4018000000.0,9637000000.0,1666000000.0,346000000.0,1453000000.0,2106000000.0,39834000000.0,20900000000.0,12323000000.0,21975000000.0,291000000.0,,605000000.0,,1225000000.0,1874000000.0,663000000.0,33492000000.0,43000000.0,,44247000000.0,6657000000.0,18941000000.0,14525000000.0,6657000000.0,6657000000.0,37590000000.0,44247000000.0,3331000000.0,23065000000.0,-35694000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q1,,2016-05-01,2016-05-23 18:40:09+00:00,8711000000.0,1989000000.0,1940000000.0,17572000000.0,-578000000.0,3257000000.0,9450000000.0,1607000000.0,829000000.0,1339000000.0,2123000000.0,39815000000.0,20904000000.0,13219000000.0,22243000000.0,303000000.0,,545000000.0,,1200000000.0,1885000000.0,679000000.0,31907000000.0,44000000.0,,44576000000.0,6335000000.0,19010000000.0,15149000000.0,6335000000.0,6335000000.0,38241000000.0,44576000000.0,3323000000.0,23092000000.0,-34444000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,FY,,2018-01-28,2019-03-28 16:42:29+00:00,7244000000.0,1952000000.0,2170000000.0,,-566000000.0,3595000000.0,10281000000.0,1805000000.0,54000000.0,1640000000.0,2275000000.0,,24267000000.0,12748000000.0,22075000000.0,440000000.0,,638000000.0,,1246000000.0,2174000000.0,520000000.0,39935000000.0,2761000000.0,,44529000000.0,1454000000.0,18933000000.0,16194000000.0,1454000000.0,1454000000.0,43075000000.0,44529000000.0,3521000000.0,26881000000.0,-48196000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q3,,2017-10-29,2017-11-20 18:13:00+00:00,8570000000.0,2166000000.0,2065000000.0,19654000000.0,-629000000.0,3549000000.0,9972000000.0,1788000000.0,139000000.0,1488000000.0,2217000000.0,41614000000.0,24266000000.0,13419000000.0,21960000000.0,244000000.0,,548000000.0,,1164000000.0,1968000000.0,629000000.0,39193000000.0,1323000000.0,,45023000000.0,2543000000.0,19682000000.0,16002000000.0,2543000000.0,2543000000.0,42480000000.0,45023000000.0,3381000000.0,26478000000.0,-45993000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q2,,2017-07-30,2017-08-21 19:06:28+00:00,8541000000.0,2187000000.0,2263000000.0,19370000000.0,-482000000.0,4830000000.0,10047000000.0,1931000000.0,329000000.0,1503000000.0,2235000000.0,41405000000.0,24422000000.0,12868000000.0,22035000000.0,237000000.0,,626000000.0,,1178000000.0,1923000000.0,711000000.0,38073000000.0,545000000.0,,45959000000.0,3554000000.0,20511000000.0,15823000000.0,3554000000.0,3554000000.0,42405000000.0,45959000000.0,3413000000.0,26582000000.0,-44084000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q1,,2017-04-30,2017-05-22 18:28:07+00:00,9138000000.0,2164000000.0,1957000000.0,18867000000.0,-923000000.0,3565000000.0,9868000000.0,1832000000.0,904000000.0,1353000000.0,2095000000.0,40656000000.0,22393000000.0,13609000000.0,21789000000.0,235000000.0,,558000000.0,,1164000000.0,1916000000.0,710000000.0,36461000000.0,544000000.0,,44944000000.0,3962000000.0,19896000000.0,16438000000.0,3962000000.0,3962000000.0,40982000000.0,44944000000.0,3259000000.0,24544000000.0,-41444000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,FY,,2019-02-03,2020-03-25 16:41:53+00:00,7755000000.0,1936000000.0,2611000000.0,,-772000000.0,1778000000.0,10667000000.0,1782000000.0,11000000.0,1506000000.0,2252000000.0,,26807000000.0,13925000000.0,,491000000.0,,890000000.0,0.0,23222000000.0,1867000000.0,656000000.0,46423000000.0,2395000000.0,,44003000000.0,-1878000000.0,18529000000.0,16716000000.0,-1878000000.0,-1878000000.0,45881000000.0,44003000000.0,25474000000.0,29165000000.0,-58196000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q3,,2018-10-28,2018-11-19 17:59:21+00:00,9054000000.0,2171000000.0,2685000000.0,,-717000000.0,1764000000.0,10498000000.0,1858000000.0,,1495000000.0,2258000000.0,,23332000000.0,14754000000.0,22054000000.0,,,1120000000.0,,1079000000.0,2352000000.0,652000000.0,45235000000.0,2452000000.0,,45200000000.0,1320000000.0,19809000000.0,18196000000.0,1320000000.0,1320000000.0,43880000000.0,45200000000.0,3337000000.0,25684000000.0,-53696000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q2,,2018-07-29,2018-08-20 18:39:10+00:00,9407000000.0,2164000000.0,2542000000.0,,-774000000.0,3490000000.0,10168000000.0,1989000000.0,,1535000000.0,2251000000.0,,23295000000.0,14044000000.0,21909000000.0,,,1104000000.0,,1270000000.0,2502000000.0,750000000.0,43543000000.0,2203000000.0,,46232000000.0,2009000000.0,20802000000.0,18426000000.0,2009000000.0,2009000000.0,44223000000.0,46232000000.0,3521000000.0,25797000000.0,-50928000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q1,,2018-04-29,2018-05-21 18:12:31+00:00,9726000000.0,2296000000.0,2804000000.0,,-596000000.0,3599000000.0,10106000000.0,1911000000.0,,1413000000.0,2281000000.0,,24244000000.0,14432000000.0,21928000000.0,,,887000000.0,,1227000000.0,2586000000.0,730000000.0,41221000000.0,1549000000.0,,46650000000.0,1687000000.0,21214000000.0,18133000000.0,1687000000.0,1687000000.0,44963000000.0,46650000000.0,3508000000.0,26830000000.0,-49044000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,FY,,2020-02-02,2020-05-26 19:59:23+00:00,7787000000.0,2106000000.0,2732000000.0,,-739000000.0,2133000000.0,11090000000.0,2116000000.0,,1494000000.0,2254000000.0,,28670000000.0,14531000000.0,22770000000.0,,,1040000000.0,828000000.0,6402000000.0,7307000000.0,605000000.0,51729000000.0,2813000000.0,,51236000000.0,-3116000000.0,19810000000.0,18375000000.0,-3116000000.0,-3116000000.0,54352000000.0,51236000000.0,8656000000.0,35977000000.0,-65196000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q3,,2019-11-03,2019-11-25 17:56:16+00:00,9240000000.0,2231000000.0,2710000000.0,,-801000000.0,2193000000.0,10836000000.0,2121000000.0,,1467000000.0,2253000000.0,,26597000000.0,15711000000.0,22472000000.0,,,1039000000.0,828000000.0,6410000000.0,7229000000.0,686000000.0,50729000000.0,2513000000.0,,52309000000.0,-1082000000.0,21174000000.0,19565000000.0,-1082000000.0,-1082000000.0,53391000000.0,52309000000.0,8663000000.0,33826000000.0,-61846000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q2,,2019-08-04,2019-08-26 18:07:04+00:00,9494000000.0,2274000000.0,2681000000.0,,-776000000.0,2547000000.0,10866000000.0,2233000000.0,,1478000000.0,2254000000.0,,27064000000.0,14741000000.0,22387000000.0,,,1137000000.0,831000000.0,6670000000.0,7308000000.0,766000000.0,49446000000.0,1315000000.0,,52010000000.0,-1160000000.0,20699000000.0,18798000000.0,-1160000000.0,-1160000000.0,53170000000.0,52010000000.0,8924000000.0,34372000000.0,-60696000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q1,,2019-05-05,2019-05-28 18:14:51+00:00,10311000000.0,2317000000.0,2891000000.0,,-835000000.0,1882000000.0,10679000000.0,2015000000.0,,1418000000.0,2250000000.0,,26804000000.0,15495000000.0,22270000000.0,,,859000000.0,793000000.0,6442000000.0,7181000000.0,789000000.0,47459000000.0,1456000000.0,,51515000000.0,-2143000000.0,20553000000.0,19673000000.0,-2143000000.0,-2143000000.0,53658000000.0,51515000000.0,8692000000.0,33985000000.0,-59446000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2020.0,Q1,,2020-05-03,2020-05-26 19:59:23+00:00,10056000000.0,2610000000.0,3231000000.0,,-1148000000.0,8696000000.0,11097000000.0,2179000000.0,,1974000000.0,2220000000.0,,31622000000.0,14989000000.0,22697000000.0,,,982000000.0,853000000.0,6543000000.0,7257000000.0,855000000.0,52354000000.0,4200000000.0,,58737000000.0,-3490000000.0,27277000000.0,23348000000.0,-3490000000.0,-3490000000.0,62227000000.0,58737000000.0,8763000000.0,38879000000.0,-65793000000.0
