company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q4,2011-10-31,2012-01-29,,0.5,0.5,0.25,390000000.0,0.51,,406000000.0,774000000.0,774000000.0,,774000000.0,10417000000.0,16014000000.0,,3877000000.0,10417000000.0,5597000000.0,154000000.0,4000000.0,4267000000.0,1330000000.0,-150000000.0,1180000000.0,16014000000.0,1559400000.0,1562000000.0,1570000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q3YTD,2011-01-31,2011-10-30,,1.99,1.99,0.79,1183000000.0,1.96,,1779000000.0,3109000000.0,3109000000.0,,3109000000.0,35716000000.0,54381000000.0,,12151000000.0,35716000000.0,18665000000.0,452000000.0,9000000.0,13334000000.0,5331000000.0,-443000000.0,4888000000.0,54381000000.0,1531100000.0,1540000000.0,1548000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q3TTM,2010-11-01,2011-10-30,,2.36,2.36,1.03,1582000000.0,2.31,,2142000000.0,3696000000.0,3696000000.0,,3696000000.0,45599000000.0,69507000000.0,,15958000000.0,45599000000.0,23908000000.0,543000000.0,13000000.0,17540000000.0,6368000000.0,-530000000.0,5838000000.0,69507000000.0,1531100000.0,1540000000.0,1548000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q3,2011-08-01,2011-10-30,2012-11-21 16:06:49+00:00,0.61,0.61,0.29,390000000.0,0.6,,523000000.0,934000000.0,934000000.0,,934000000.0,11365000000.0,17326000000.0,0.0,3956000000.0,11365000000.0,5961000000.0,162000000.0,4000000.0,4346000000.0,1615000000.0,-158000000.0,1457000000.0,17326000000.0,1531100000.0,1540000000.0,1548000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q2YTD,2011-01-31,2011-07-31,,1.38,1.38,0.5,793000000.0,1.36,,1256000000.0,2175000000.0,2175000000.0,,2175000000.0,24351000000.0,37055000000.0,,8195000000.0,24351000000.0,12704000000.0,290000000.0,5000000.0,8988000000.0,3716000000.0,-285000000.0,3431000000.0,37055000000.0,1566700000.0,1568000000.0,1577000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q2TTM,2010-08-02,2011-07-31,,2.26,2.26,0.97,1592000000.0,2.22,,2091000000.0,3596000000.0,3596000000.0,,3596000000.0,45147000000.0,68779000000.0,,15839000000.0,45147000000.0,23632000000.0,527000000.0,13000000.0,17431000000.0,6201000000.0,-514000000.0,5687000000.0,68779000000.0,1566700000.0,1568000000.0,1577000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q2,2011-05-02,2011-07-31,2012-08-22 16:04:26+00:00,0.87,0.87,0.25,396000000.0,0.86,,785000000.0,1363000000.0,1363000000.0,,1363000000.0,13356000000.0,20232000000.0,0.0,4186000000.0,13356000000.0,6876000000.0,149000000.0,3000000.0,4582000000.0,2294000000.0,-146000000.0,2148000000.0,20232000000.0,1566700000.0,1568000000.0,1577000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q1TTM,2010-05-03,2011-05-01,,2.11,2.11,0.96,1602000000.0,2.08,,2015000000.0,3425000000.0,3425000000.0,,3425000000.0,44619000000.0,67957000000.0,,15780000000.0,44619000000.0,23338000000.0,529000000.0,13000000.0,17382000000.0,5956000000.0,-516000000.0,5440000000.0,67957000000.0,1592200000.0,1599000000.0,1611000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q1,2011-01-31,2011-05-01,2012-05-24 16:04:56+00:00,0.51,0.51,0.25,397000000.0,0.5,,471000000.0,812000000.0,812000000.0,,812000000.0,10995000000.0,16823000000.0,0.0,4009000000.0,10995000000.0,5828000000.0,141000000.0,2000000.0,4406000000.0,1422000000.0,-139000000.0,1283000000.0,16823000000.0,1592200000.0,1599000000.0,1611000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,FY,2012-01-30,2013-02-03,2015-03-26 16:03:43+00:00,3.03,3.03,1.16,1568000000.0,3.0,,2686000000.0,4535000000.0,4535000000.0,,4535000000.0,48912000000.0,74754000000.0,67000000.0,16508000000.0,48912000000.0,25842000000.0,632000000.0,20000000.0,18076000000.0,7766000000.0,-545000000.0,7221000000.0,74754000000.0,1496700000.0,1499000000.0,1511000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q4,2012-10-29,2013-02-03,,0.69,0.69,0.29,399000000.0,0.68,,569000000.0,1021000000.0,1021000000.0,,1021000000.0,11880000000.0,18246000000.0,,4217000000.0,11880000000.0,6366000000.0,166000000.0,6000000.0,4616000000.0,1750000000.0,-160000000.0,1590000000.0,18246000000.0,1496700000.0,1499000000.0,1511000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q3YTD,2012-01-30,2012-10-28,,2.34,2.34,0.87,1169000000.0,2.32,,2117000000.0,3514000000.0,3514000000.0,,3514000000.0,37032000000.0,56508000000.0,67000000.0,12291000000.0,37032000000.0,19476000000.0,466000000.0,14000000.0,13460000000.0,6016000000.0,-385000000.0,5631000000.0,56508000000.0,1479700000.0,1487000000.0,1498000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q3TTM,2011-10-31,2012-10-28,,2.84,2.84,1.12,1559000000.0,2.83,,2523000000.0,4288000000.0,4288000000.0,,4288000000.0,47449000000.0,72522000000.0,67000000.0,16168000000.0,47449000000.0,25073000000.0,620000000.0,18000000.0,17727000000.0,7346000000.0,-535000000.0,6811000000.0,72522000000.0,1479700000.0,1487000000.0,1498000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q3,2012-07-30,2012-10-28,2013-11-27 08:00:40+00:00,0.64,0.64,0.29,395000000.0,0.63,,636000000.0,947000000.0,947000000.0,,947000000.0,11863000000.0,18130000000.0,0.0,4139000000.0,11863000000.0,6267000000.0,155000000.0,5000000.0,4534000000.0,1733000000.0,-150000000.0,1583000000.0,18130000000.0,1479700000.0,1487000000.0,1498000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q2YTD,2012-01-30,2012-07-29,,1.7,1.7,0.58,774000000.0,1.69,,1481000000.0,2567000000.0,2567000000.0,,2567000000.0,25169000000.0,38378000000.0,67000000.0,8152000000.0,25169000000.0,13209000000.0,311000000.0,9000000.0,8926000000.0,4283000000.0,-235000000.0,4048000000.0,38378000000.0,1502000000.0,1501000000.0,1512000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q2TTM,2011-08-01,2012-07-29,,2.81,2.81,1.12,1554000000.0,2.8,,2410000000.0,4275000000.0,4275000000.0,,4275000000.0,46951000000.0,71718000000.0,67000000.0,15985000000.0,46951000000.0,24767000000.0,627000000.0,17000000.0,17539000000.0,7228000000.0,-543000000.0,6685000000.0,71718000000.0,1502000000.0,1501000000.0,1512000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q2,2012-04-30,2012-07-29,2013-08-28 16:00:46+00:00,1.02,1.02,0.29,391000000.0,1.01,,886000000.0,1532000000.0,1532000000.0,,1532000000.0,13544000000.0,20570000000.0,0.0,4066000000.0,13544000000.0,7026000000.0,155000000.0,4000000.0,4457000000.0,2569000000.0,-151000000.0,2418000000.0,20570000000.0,1502000000.0,1501000000.0,1512000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q1TTM,2011-05-02,2012-04-29,,2.66,2.66,1.08,1559000000.0,2.65,,2309000000.0,4106000000.0,4106000000.0,,4106000000.0,46763000000.0,71380000000.0,67000000.0,16105000000.0,46763000000.0,24617000000.0,621000000.0,16000000.0,17664000000.0,6953000000.0,-538000000.0,6415000000.0,71380000000.0,1522100000.0,1522000000.0,1531000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q1,2012-01-30,2012-04-29,2013-05-29 16:06:07+00:00,0.68,0.68,0.29,383000000.0,0.68,,595000000.0,1035000000.0,1035000000.0,,1035000000.0,11625000000.0,17808000000.0,67000000.0,4086000000.0,11625000000.0,6183000000.0,156000000.0,5000000.0,4469000000.0,1714000000.0,-84000000.0,1630000000.0,17808000000.0,1522100000.0,1522000000.0,1531000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,FY,2013-02-04,2014-02-02,2016-03-24 16:05:36+00:00,3.78,3.78,1.56,1627000000.0,3.76,,3082000000.0,5385000000.0,5385000000.0,,5385000000.0,51897000000.0,78812000000.0,,16122000000.0,51897000000.0,26915000000.0,711000000.0,12000000.0,17749000000.0,9166000000.0,-699000000.0,8467000000.0,78812000000.0,1424600000.0,1425000000.0,1434000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q4,2013-11-04,2014-02-02,,0.73,0.73,0.39,407000000.0,0.74,,570000000.0,1013000000.0,1013000000.0,,1013000000.0,11979000000.0,17696000000.0,,3549000000.0,11979000000.0,5717000000.0,182000000.0,4000000.0,3956000000.0,1761000000.0,-178000000.0,1583000000.0,17696000000.0,1424600000.0,1425000000.0,1434000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q3YTD,2013-02-04,2013-11-03,,3.05,3.05,1.17,1220000000.0,3.02,,2512000000.0,4372000000.0,4372000000.0,,4372000000.0,39918000000.0,61116000000.0,,12573000000.0,39918000000.0,21198000000.0,529000000.0,8000000.0,13793000000.0,7405000000.0,-521000000.0,6884000000.0,61116000000.0,1407300000.0,1408000000.0,1417000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q3TTM,2012-10-29,2013-11-03,,3.74,3.74,1.46,1619000000.0,3.7,,3081000000.0,5393000000.0,5393000000.0,,5393000000.0,51798000000.0,79362000000.0,,16790000000.0,51798000000.0,27564000000.0,695000000.0,14000000.0,18409000000.0,9155000000.0,-681000000.0,8474000000.0,79362000000.0,1407300000.0,1408000000.0,1417000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q3,2013-08-05,2013-11-03,2014-11-24 18:39:32+00:00,0.96,0.96,0.39,409000000.0,0.95,,754000000.0,1351000000.0,1351000000.0,,1351000000.0,12672000000.0,19470000000.0,,4096000000.0,12672000000.0,6798000000.0,191000000.0,3000000.0,4505000000.0,2293000000.0,-188000000.0,2105000000.0,19470000000.0,1407300000.0,1408000000.0,1417000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q2YTD,2013-02-04,2013-08-04,,2.09,2.09,0.78,811000000.0,2.07,,1758000000.0,3021000000.0,3021000000.0,,3021000000.0,27246000000.0,41646000000.0,,8477000000.0,27246000000.0,14400000000.0,338000000.0,5000000.0,9288000000.0,5112000000.0,-333000000.0,4779000000.0,41646000000.0,1436000000.0,1434000000.0,1443000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q2TTM,2012-07-30,2013-08-04,,3.42,3.42,1.36,1605000000.0,3.38,,2963000000.0,4989000000.0,4989000000.0,,4989000000.0,50989000000.0,78022000000.0,,16833000000.0,50989000000.0,27033000000.0,659000000.0,16000000.0,18438000000.0,8595000000.0,-643000000.0,7952000000.0,78022000000.0,1436000000.0,1434000000.0,1443000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q2,2013-05-06,2013-08-04,2014-08-27 16:00:23+00:00,1.25,1.25,0.39,409000000.0,1.24,,1051000000.0,1795000000.0,1795000000.0,,1795000000.0,14801000000.0,22522000000.0,,4294000000.0,14801000000.0,7721000000.0,174000000.0,2000000.0,4703000000.0,3018000000.0,-172000000.0,2846000000.0,22522000000.0,1436000000.0,1434000000.0,1443000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q1TTM,2012-04-30,2013-05-05,,3.19,3.19,1.26,1587000000.0,3.15,,2798000000.0,4726000000.0,4726000000.0,,4726000000.0,49732000000.0,76070000000.0,,16605000000.0,49732000000.0,26338000000.0,640000000.0,18000000.0,18192000000.0,8146000000.0,-622000000.0,7524000000.0,76070000000.0,1459500000.0,1468000000.0,1478000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q1,2013-02-04,2013-05-05,2014-05-28 16:02:25+00:00,0.84,0.84,0.39,402000000.0,0.83,,707000000.0,1226000000.0,1226000000.0,,1226000000.0,12445000000.0,19124000000.0,,4183000000.0,12445000000.0,6679000000.0,164000000.0,3000000.0,4585000000.0,2094000000.0,-161000000.0,1933000000.0,19124000000.0,1459500000.0,1468000000.0,1478000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,FY,2014-02-03,2015-02-01,2017-03-23 16:29:46+00:00,4.74,4.74,1.88,1640000000.0,4.71,,3631000000.0,6345000000.0,6345000000.0,,6345000000.0,54787000000.0,83176000000.0,,16280000000.0,54787000000.0,28389000000.0,830000000.0,337000000.0,17920000000.0,10469000000.0,-493000000.0,9976000000.0,83176000000.0,1338600000.0,1338000000.0,1346000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q4,2014-11-03,2015-02-01,,2.06,1.05,0.47,404000000.0,1.04,,714000000.0,1379000000.0,1379000000.0,,1379000000.0,12580000000.0,19162000000.0,,3987000000.0,12580000000.0,6582000000.0,213000000.0,115000000.0,4391000000.0,2191000000.0,-98000000.0,2093000000.0,19162000000.0,1338600000.0,1338000000.0,1346000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q3,2014-08-04,2014-11-02,2015-11-23 17:47:23+00:00,1.16,1.16,0.47,410000000.0,1.15,,903000000.0,1537000000.0,1537000000.0,,1537000000.0,13473000000.0,20516000000.0,,4080000000.0,13473000000.0,7043000000.0,218000000.0,105000000.0,4490000000.0,2553000000.0,-113000000.0,2440000000.0,20516000000.0,1325000000.0,1327000000.0,1334000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q3YTD,2014-02-03,2014-11-02,,2.68,3.69,1.41,1236000000.0,3.67,,2917000000.0,4966000000.0,4966000000.0,,4966000000.0,42207000000.0,64014000000.0,,12293000000.0,42207000000.0,21807000000.0,617000000.0,222000000.0,13529000000.0,8278000000.0,-395000000.0,7883000000.0,64014000000.0,1325000000.0,1327000000.0,1334000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q3TTM,2013-11-04,2014-11-02,,3.41,4.42,1.8,1643000000.0,4.41,,3487000000.0,5979000000.0,5979000000.0,,5979000000.0,54186000000.0,81710000000.0,,15842000000.0,54186000000.0,27524000000.0,799000000.0,226000000.0,17485000000.0,10039000000.0,-573000000.0,9466000000.0,81710000000.0,1325000000.0,1327000000.0,1334000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q2,2014-05-05,2014-08-03,2015-08-24 18:15:14+00:00,1.52,1.52,0.47,413000000.0,1.52,,1207000000.0,2050000000.0,2050000000.0,,2050000000.0,15804000000.0,23811000000.0,,4146000000.0,15804000000.0,8007000000.0,208000000.0,17000000.0,4559000000.0,3448000000.0,-191000000.0,3257000000.0,23811000000.0,1348700000.0,1346000000.0,1353000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q2YTD,2014-02-03,2014-08-03,,1.52,2.53,0.94,826000000.0,2.52,,2014000000.0,3429000000.0,3429000000.0,,3429000000.0,28734000000.0,43498000000.0,,8213000000.0,28734000000.0,14764000000.0,399000000.0,117000000.0,9039000000.0,5725000000.0,-282000000.0,5443000000.0,43498000000.0,1348700000.0,1346000000.0,1353000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q2TTM,2013-08-05,2014-08-03,,3.21,4.22,1.72,1642000000.0,4.21,,3338000000.0,5793000000.0,5793000000.0,,5793000000.0,53385000000.0,80664000000.0,,15858000000.0,53385000000.0,27279000000.0,772000000.0,124000000.0,17500000000.0,9779000000.0,-648000000.0,9131000000.0,80664000000.0,1348700000.0,1346000000.0,1353000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q1,2014-02-03,2014-05-04,2015-05-26 18:21:38+00:00,,1.01,0.47,413000000.0,1.0,,807000000.0,1379000000.0,1379000000.0,,1379000000.0,12930000000.0,19687000000.0,,4067000000.0,12930000000.0,6757000000.0,191000000.0,100000000.0,4480000000.0,2277000000.0,-91000000.0,2186000000.0,19687000000.0,,1367000000.0,1376000000.0
