company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q2,2014-05-05,2014-08-03,,,,,449000000.0,,278000000.0,79000000.0,2029000000.0,-790000000.0,-223000000.0,2717000000.0,-790000000.0,-223000000.0,2717000000.0,1704000000.0,2050000000.0,2050000000.0,-60000000.0,,-639000000.0,,-344000000.0,-9000000.0,-2250000000.0,112000000.0,9000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q1,2014-02-03,2014-05-04,2015-05-26 18:21:38+00:00,,,,447000000.0,,675000000.0,69000000.0,133000000.0,-1706000000.0,-280000000.0,2568000000.0,-1706000000.0,-280000000.0,2568000000.0,582000000.0,1379000000.0,1379000000.0,67000000.0,,-646000000.0,,-287000000.0,-12000000.0,-1250000000.0,,7000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q1TTM,2013-05-06,2014-05-04,,-193000000.0,2839000000.0,639000000.0,1769000000.0,,-38000000.0,246000000.0,3227000000.0,-7769000000.0,-1511000000.0,7499000000.0,-7769000000.0,-1511000000.0,7499000000.0,-1781000000.0,5538000000.0,5538000000.0,230000000.0,,-2312000000.0,,-1398000000.0,-1330000000.0,-7600000000.0,,80000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,FY,2015-02-02,2016-01-31,2018-03-22 16:56:00+00:00,-1666000000.0,3853000000.0,874000000.0,1863000000.0,,401000000.0,228000000.0,4055000000.0,-5787000000.0,-2982000000.0,9373000000.0,-5787000000.0,-2982000000.0,9373000000.0,604000000.0,7009000000.0,7009000000.0,100000000.0,0.0,-3031000000.0,,-1503000000.0,-39000000.0,-7000000000.0,,187000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q4,2015-11-02,2016-01-31,,-4000000.0,3853000000.0,874000000.0,479000000.0,,-10000000.0,79000000.0,-22000000.0,-2364000000.0,-405000000.0,2007000000.0,-2364000000.0,-405000000.0,2007000000.0,-762000000.0,1471000000.0,1471000000.0,67000000.0,,-744000000.0,,-420000000.0,280000000.0,-1957000000.0,-144000000.0,163000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q3YTD,2015-02-02,2015-11-01,2016-11-21 19:02:56+00:00,-1662000000.0,,,1384000000.0,,411000000.0,149000000.0,4077000000.0,-3423000000.0,-2577000000.0,7366000000.0,-3423000000.0,-2577000000.0,7366000000.0,1366000000.0,5538000000.0,5538000000.0,33000000.0,,-2287000000.0,,-1083000000.0,-319000000.0,-5043000000.0,144000000.0,24000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q3TTM,2014-11-03,2015-11-01,,-1862000000.0,3435000000.0,782000000.0,1825000000.0,,646000000.0,223000000.0,4217000000.0,-5283000000.0,-3081000000.0,9361000000.0,-5283000000.0,-3081000000.0,9361000000.0,997000000.0,6917000000.0,6917000000.0,-27000000.0,,-2905000000.0,,-1526000000.0,-353000000.0,-6465000000.0,-68000000.0,375000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q3,2015-08-03,2015-11-01,,-1662000000.0,,,469000000.0,,-817000000.0,15000000.0,1424000000.0,-1283000000.0,-2024000000.0,1432000000.0,-1283000000.0,-2024000000.0,1432000000.0,-1875000000.0,1725000000.0,1725000000.0,55000000.0,,-754000000.0,,-378000000.0,-10000000.0,-1958000000.0,,16000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q2YTD,2015-02-02,2015-08-02,2016-08-22 18:18:52+00:00,,,,915000000.0,,1228000000.0,134000000.0,2653000000.0,-2140000000.0,-553000000.0,5934000000.0,-2140000000.0,-553000000.0,5934000000.0,3241000000.0,3813000000.0,3813000000.0,-22000000.0,,-1533000000.0,,-705000000.0,-309000000.0,-3085000000.0,144000000.0,8000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q2TTM,2014-08-04,2015-08-02,,-200000000.0,3435000000.0,782000000.0,1805000000.0,,484000000.0,238000000.0,2762000000.0,-6715000000.0,-1321000000.0,8891000000.0,-6715000000.0,-1321000000.0,8891000000.0,855000000.0,6729000000.0,6729000000.0,-127000000.0,,-2778000000.0,,-1516000000.0,-352000000.0,-6585000000.0,32000000.0,363000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q2,2015-05-04,2015-08-02,,,,,461000000.0,,-74000000.0,87000000.0,2507000000.0,-139000000.0,-236000000.0,2530000000.0,-139000000.0,-236000000.0,2530000000.0,2155000000.0,2234000000.0,2234000000.0,-91000000.0,,-764000000.0,,-383000000.0,-9000000.0,-1960000000.0,144000000.0,3000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q1,2015-02-02,2015-05-03,2016-05-23 18:40:09+00:00,,,,454000000.0,,1302000000.0,47000000.0,146000000.0,-2001000000.0,-317000000.0,3404000000.0,-2001000000.0,-317000000.0,3404000000.0,1086000000.0,1579000000.0,1579000000.0,69000000.0,,-769000000.0,,-322000000.0,-300000000.0,-1125000000.0,,5000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2015.0,Q1TTM,2014-05-05,2015-05-03,,-200000000.0,3435000000.0,782000000.0,1793000000.0,,836000000.0,230000000.0,2284000000.0,-7366000000.0,-1308000000.0,9078000000.0,-7366000000.0,-1308000000.0,9078000000.0,404000000.0,6545000000.0,6545000000.0,-96000000.0,,-2653000000.0,,-1477000000.0,-352000000.0,-6875000000.0,,369000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,FY,2016-02-01,2017-01-29,2019-03-28 16:42:29+00:00,0.0,4623000000.0,924000000.0,1973000000.0,,-414000000.0,218000000.0,5319000000.0,-7870000000.0,-1583000000.0,9783000000.0,-7870000000.0,-1583000000.0,9783000000.0,330000000.0,7957000000.0,7957000000.0,267000000.0,0.0,-3404000000.0,,-1621000000.0,-3123000000.0,-6880000000.0,,38000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q4,2016-10-31,2017-01-29,,,4623000000.0,924000000.0,499000000.0,,-447000000.0,82000000.0,360000000.0,-2446000000.0,-468000000.0,1864000000.0,-2446000000.0,-468000000.0,1864000000.0,-1050000000.0,1744000000.0,1744000000.0,68000000.0,,-837000000.0,,-476000000.0,294000000.0,-2345000000.0,,8000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q3YTD,2016-02-01,2016-10-30,2017-11-20 18:13:00+00:00,0.0,,,1474000000.0,,33000000.0,136000000.0,4959000000.0,-5424000000.0,-1115000000.0,7919000000.0,-5424000000.0,-1115000000.0,7919000000.0,1380000000.0,6213000000.0,6213000000.0,199000000.0,,-2567000000.0,,-1145000000.0,-3417000000.0,-4535000000.0,,30000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q3TTM,2015-11-02,2016-10-30,,-4000000.0,3853000000.0,874000000.0,1953000000.0,,23000000.0,215000000.0,4937000000.0,-7788000000.0,-1520000000.0,9926000000.0,-7788000000.0,-1520000000.0,9926000000.0,618000000.0,7684000000.0,7684000000.0,266000000.0,,-3311000000.0,,-1565000000.0,-3137000000.0,-6492000000.0,-144000000.0,193000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q3,2016-08-01,2016-10-30,,,,,496000000.0,,-1489000000.0,15000000.0,1969000000.0,-1003000000.0,-441000000.0,1042000000.0,-1003000000.0,-441000000.0,1042000000.0,-402000000.0,1969000000.0,1969000000.0,66000000.0,,-849000000.0,,-448000000.0,-44000000.0,-2094000000.0,,7000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q2YTD,2016-02-01,2016-07-31,2017-08-21 19:06:28+00:00,0.0,,,978000000.0,,1522000000.0,121000000.0,2990000000.0,-4421000000.0,-674000000.0,6877000000.0,-4421000000.0,-674000000.0,6877000000.0,1782000000.0,4244000000.0,4244000000.0,133000000.0,,-1718000000.0,,-697000000.0,-3373000000.0,-2441000000.0,,23000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q2TTM,2015-08-03,2016-07-31,,-1666000000.0,3853000000.0,874000000.0,1926000000.0,,695000000.0,215000000.0,4392000000.0,-8068000000.0,-3103000000.0,10316000000.0,-8068000000.0,-3103000000.0,10316000000.0,-855000000.0,7440000000.0,7440000000.0,255000000.0,,-3216000000.0,,-1495000000.0,-3103000000.0,-6356000000.0,-144000000.0,202000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q2,2016-05-02,2016-07-31,,,,,492000000.0,,247000000.0,92000000.0,-24000000.0,-2083000000.0,-353000000.0,3241000000.0,-2083000000.0,-353000000.0,3241000000.0,805000000.0,2441000000.0,2441000000.0,61000000.0,,-856000000.0,,-372000000.0,-11000000.0,-1284000000.0,,19000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q1,2016-02-01,2016-05-01,2017-05-22 18:28:07+00:00,,,,486000000.0,,1275000000.0,29000000.0,3014000000.0,-2338000000.0,-321000000.0,3636000000.0,-2338000000.0,-321000000.0,3636000000.0,977000000.0,1803000000.0,1803000000.0,72000000.0,,-862000000.0,,-325000000.0,-3362000000.0,-1157000000.0,,4000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2016.0,Q1TTM,2015-05-04,2016-05-01,,-1666000000.0,3853000000.0,874000000.0,1895000000.0,,374000000.0,210000000.0,6923000000.0,-6124000000.0,-2986000000.0,9605000000.0,-6124000000.0,-2986000000.0,9605000000.0,495000000.0,7233000000.0,7233000000.0,103000000.0,,-3124000000.0,,-1506000000.0,-3101000000.0,-7032000000.0,,186000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,FY,2017-01-30,2018-01-28,2020-03-25 16:41:53+00:00,-374000000.0,4732000000.0,991000000.0,2062000000.0,,1066000000.0,255000000.0,3841000000.0,-8870000000.0,-2228000000.0,12031000000.0,-8870000000.0,-2228000000.0,12031000000.0,933000000.0,8630000000.0,8630000000.0,273000000.0,-4000000.0,-4212000000.0,,-1897000000.0,-754000000.0,-8000000000.0,,47000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q4,2017-10-30,2018-01-28,,-114000000.0,1027000000.0,154000000.0,529000000.0,,-77000000.0,98000000.0,850000000.0,-1617000000.0,-652000000.0,2290000000.0,-1617000000.0,-652000000.0,2290000000.0,21000000.0,1779000000.0,1779000000.0,59000000.0,-4000000.0,-1038000000.0,,-543000000.0,406000000.0,-1933000000.0,,9000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q3YTD,2017-01-30,2017-10-29,2018-11-19 17:59:21+00:00,-260000000.0,3705000000.0,837000000.0,1533000000.0,,1143000000.0,157000000.0,2991000000.0,-7253000000.0,-1576000000.0,9741000000.0,-7253000000.0,-1576000000.0,9741000000.0,912000000.0,6851000000.0,6851000000.0,214000000.0,0.0,-3174000000.0,,-1354000000.0,-1160000000.0,-6067000000.0,,38000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q3TTM,2016-10-31,2017-10-29,,-260000000.0,8328000000.0,1761000000.0,2032000000.0,,696000000.0,239000000.0,3351000000.0,-9699000000.0,-2044000000.0,11605000000.0,-9699000000.0,-2044000000.0,11605000000.0,-138000000.0,8595000000.0,8595000000.0,282000000.0,,-4011000000.0,,-1830000000.0,-866000000.0,-8412000000.0,,46000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q3,2017-07-31,2017-10-29,,8000000.0,1437000000.0,347000000.0,518000000.0,,-870000000.0,20000000.0,995000000.0,-2604000000.0,-485000000.0,1879000000.0,-2604000000.0,-485000000.0,1879000000.0,-1210000000.0,2165000000.0,2165000000.0,66000000.0,,-1044000000.0,,-508000000.0,-429000000.0,-2146000000.0,,15000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q2YTD,2017-01-30,2017-07-30,2018-08-20 18:39:10+00:00,-268000000.0,2268000000.0,490000000.0,1015000000.0,,2013000000.0,137000000.0,1996000000.0,-4649000000.0,-1091000000.0,7862000000.0,-4649000000.0,-1091000000.0,7862000000.0,2122000000.0,4686000000.0,4686000000.0,148000000.0,,-2130000000.0,,-846000000.0,-731000000.0,-3921000000.0,,23000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q2TTM,2016-08-01,2017-07-30,,-268000000.0,6891000000.0,1414000000.0,2010000000.0,,77000000.0,234000000.0,4325000000.0,-8098000000.0,-2000000000.0,10768000000.0,-8098000000.0,-2000000000.0,10768000000.0,670000000.0,8399000000.0,8399000000.0,282000000.0,,-3816000000.0,,-1770000000.0,-481000000.0,-8360000000.0,,38000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q2,2017-05-01,2017-07-30,,-268000000.0,2133000000.0,169000000.0,510000000.0,,49000000.0,106000000.0,1996000000.0,-1568000000.0,-646000000.0,3298000000.0,-1568000000.0,-646000000.0,3298000000.0,1084000000.0,2672000000.0,2672000000.0,67000000.0,,-1061000000.0,,-388000000.0,23000000.0,-2632000000.0,,10000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q1,2017-01-30,2017-04-30,2018-05-21 18:12:31+00:00,,135000000.0,321000000.0,505000000.0,,1964000000.0,31000000.0,,-3081000000.0,-445000000.0,4564000000.0,-3081000000.0,-445000000.0,4564000000.0,1038000000.0,2014000000.0,2014000000.0,81000000.0,,-1069000000.0,,-458000000.0,-754000000.0,-1289000000.0,,13000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2017.0,Q1TTM,2016-05-02,2017-04-30,,,4758000000.0,1245000000.0,1992000000.0,,275000000.0,220000000.0,2305000000.0,-8613000000.0,-1707000000.0,10711000000.0,-8613000000.0,-1707000000.0,10711000000.0,391000000.0,8168000000.0,8168000000.0,276000000.0,,-3611000000.0,,-1754000000.0,-515000000.0,-7012000000.0,,47000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,FY,2018-01-29,2019-02-03,2020-03-25 16:41:53+00:00,-21000000.0,3774000000.0,1035000000.0,2152000000.0,,-764000000.0,236000000.0,3466000000.0,-12420000000.0,-2416000000.0,13038000000.0,-12420000000.0,-2416000000.0,13038000000.0,-1798000000.0,11121000000.0,11121000000.0,529000000.0,14000000.0,-4704000000.0,,-2442000000.0,-1455000000.0,-9963000000.0,,33000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q4,2018-10-29,2019-02-03,,-21000000.0,757000000.0,180000000.0,549000000.0,,-216000000.0,96000000.0,3367000000.0,-2240000000.0,-723000000.0,3002000000.0,-2240000000.0,-723000000.0,3002000000.0,39000000.0,2344000000.0,2344000000.0,325000000.0,17000000.0,-1156000000.0,,-731000000.0,-102000000.0,-4445000000.0,,12000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q3YTD,2018-01-29,2018-10-28,2019-11-25 17:56:16+00:00,,3017000000.0,855000000.0,1603000000.0,,-548000000.0,140000000.0,99000000.0,-10180000000.0,-1693000000.0,10036000000.0,-10180000000.0,-1693000000.0,10036000000.0,-1837000000.0,8777000000.0,8777000000.0,204000000.0,-3000000.0,-3548000000.0,,-1711000000.0,-1353000000.0,-5518000000.0,,21000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q3TTM,2017-10-30,2018-10-28,,-114000000.0,4044000000.0,1009000000.0,2132000000.0,,-625000000.0,238000000.0,949000000.0,-11797000000.0,-2345000000.0,12326000000.0,-11797000000.0,-2345000000.0,12326000000.0,-1816000000.0,10556000000.0,10556000000.0,263000000.0,-7000000.0,-4586000000.0,,-2254000000.0,-947000000.0,-7451000000.0,,30000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q3,2018-07-30,2018-10-28,,,1008000000.0,340000000.0,541000000.0,,-1339000000.0,15000000.0,-43000000.0,-3366000000.0,-618000000.0,2129000000.0,-3366000000.0,-618000000.0,2129000000.0,-1855000000.0,2867000000.0,2867000000.0,60000000.0,-3000000.0,-1175000000.0,,-620000000.0,234000000.0,-2397000000.0,,5000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q2YTD,2018-01-29,2018-07-29,2019-08-26 18:07:04+00:00,,2009000000.0,515000000.0,1062000000.0,,791000000.0,125000000.0,142000000.0,-6814000000.0,-1075000000.0,7907000000.0,-6814000000.0,-1075000000.0,7907000000.0,18000000.0,5910000000.0,5910000000.0,144000000.0,0.0,-2373000000.0,,-1091000000.0,-1587000000.0,-3121000000.0,,16000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q2TTM,2017-07-31,2018-07-29,,-106000000.0,4473000000.0,1016000000.0,2109000000.0,,-156000000.0,243000000.0,1987000000.0,-11035000000.0,-2212000000.0,12076000000.0,-11035000000.0,-2212000000.0,12076000000.0,-1171000000.0,9854000000.0,9854000000.0,269000000.0,-4000000.0,-4455000000.0,,-2142000000.0,-1610000000.0,-7200000000.0,,40000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q2,2018-04-30,2018-07-29,,,1890000000.0,176000000.0,530000000.0,,-170000000.0,111000000.0,27000000.0,-3414000000.0,-527000000.0,3926000000.0,-3414000000.0,-527000000.0,3926000000.0,-15000000.0,3506000000.0,3506000000.0,60000000.0,,-1184000000.0,,-535000000.0,-368000000.0,-2000000000.0,,8000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q1,2018-01-29,2018-04-29,2019-05-28 18:14:51+00:00,,119000000.0,339000000.0,532000000.0,,961000000.0,14000000.0,115000000.0,-3400000000.0,-548000000.0,3981000000.0,-3400000000.0,-548000000.0,3981000000.0,33000000.0,2404000000.0,2404000000.0,84000000.0,0.0,-1189000000.0,,-556000000.0,-1219000000.0,-1121000000.0,,8000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2018.0,Q1TTM,2017-05-01,2018-04-29,,-374000000.0,4716000000.0,1009000000.0,2089000000.0,,63000000.0,238000000.0,3956000000.0,-9189000000.0,-2331000000.0,11448000000.0,-9189000000.0,-2331000000.0,11448000000.0,-72000000.0,9020000000.0,9020000000.0,276000000.0,-4000000.0,-4332000000.0,,-1995000000.0,-1219000000.0,-7832000000.0,,42000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q4,2019-11-04,2020-02-02,,,560000000.0,202000000.0,595000000.0,,-71000000.0,95000000.0,2007000000.0,-2356000000.0,-773000000.0,3059000000.0,-2356000000.0,-773000000.0,3059000000.0,-70000000.0,2481000000.0,2481000000.0,54000000.0,-2000000.0,-1481000000.0,,-787000000.0,79000000.0,-3056000000.0,,16000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,FY,2019-02-04,2020-02-02,2020-03-25 16:41:53+00:00,0.0,3220000000.0,1112000000.0,2296000000.0,,-66000000.0,280000000.0,3420000000.0,-10834000000.0,-2653000000.0,13723000000.0,-10834000000.0,-2653000000.0,13723000000.0,236000000.0,11242000000.0,11242000000.0,251000000.0,-12000000.0,-5958000000.0,,-2678000000.0,-1611000000.0,-6965000000.0,,37000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q3TTM,2018-10-29,2019-11-03,,-21000000.0,3417000000.0,1090000000.0,2250000000.0,,-211000000.0,281000000.0,4780000000.0,-10718000000.0,-2603000000.0,13666000000.0,-10718000000.0,-2603000000.0,13666000000.0,345000000.0,11105000000.0,11105000000.0,522000000.0,7000000.0,-5633000000.0,,-2622000000.0,-1792000000.0,-8354000000.0,,33000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q3,2019-08-05,2019-11-03,,,748000000.0,352000000.0,594000000.0,,-1254000000.0,28000000.0,9000000.0,-1990000000.0,-631000000.0,2167000000.0,-1990000000.0,-631000000.0,2167000000.0,-454000000.0,2769000000.0,2769000000.0,58000000.0,4000000.0,-1486000000.0,,-645000000.0,749000000.0,-1290000000.0,,10000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q3YTD,2019-02-04,2019-11-03,2019-11-25 17:56:16+00:00,,2660000000.0,910000000.0,1701000000.0,,5000000.0,185000000.0,1413000000.0,-8478000000.0,-1880000000.0,10664000000.0,-8478000000.0,-1880000000.0,10664000000.0,306000000.0,8761000000.0,8761000000.0,197000000.0,-10000000.0,-4477000000.0,,-1891000000.0,-1690000000.0,-3909000000.0,,21000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q2TTM,2018-07-30,2019-08-04,,-21000000.0,3677000000.0,1078000000.0,2197000000.0,,-296000000.0,268000000.0,4728000000.0,-12094000000.0,-2590000000.0,13628000000.0,-12094000000.0,-2590000000.0,13628000000.0,-1056000000.0,11203000000.0,11203000000.0,524000000.0,,-5322000000.0,,-2597000000.0,-2307000000.0,-9461000000.0,,28000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q2,2019-05-06,2019-08-04,,,1825000000.0,213000000.0,560000000.0,,-308000000.0,123000000.0,1404000000.0,-2575000000.0,-561000000.0,3784000000.0,-2575000000.0,-561000000.0,3784000000.0,648000000.0,3479000000.0,3479000000.0,53000000.0,-1000000.0,-1492000000.0,,-565000000.0,-1359000000.0,-1251000000.0,,5000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q2YTD,2019-02-04,2019-08-04,2019-08-26 18:07:04+00:00,,1912000000.0,558000000.0,1107000000.0,,1259000000.0,157000000.0,1404000000.0,-6488000000.0,-1249000000.0,8497000000.0,-6488000000.0,-1249000000.0,8497000000.0,760000000.0,5992000000.0,5992000000.0,139000000.0,-14000000.0,-2991000000.0,,-1246000000.0,-2439000000.0,-2619000000.0,,11000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q1,2019-02-04,2019-05-05,2020-05-26 19:59:23+00:00,,87000000.0,345000000.0,547000000.0,,1567000000.0,34000000.0,0.0,-3913000000.0,-688000000.0,4713000000.0,-3913000000.0,-688000000.0,4713000000.0,112000000.0,2513000000.0,2513000000.0,86000000.0,-13000000.0,-1499000000.0,,-681000000.0,-1080000000.0,-1368000000.0,,6000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2019.0,Q1TTM,2018-04-30,2019-05-05,,-21000000.0,3742000000.0,1041000000.0,2167000000.0,,-158000000.0,256000000.0,3351000000.0,-12933000000.0,-2556000000.0,13770000000.0,-12933000000.0,-2556000000.0,13770000000.0,-1719000000.0,11230000000.0,11230000000.0,531000000.0,1000000.0,-5014000000.0,,-2567000000.0,-1316000000.0,-10210000000.0,,31000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2020.0,Q1TTM,2019-05-06,2020-05-03,,,3192000000.0,1105000000.0,2356000000.0,,1164000000.0,264000000.0,8380000000.0,-5471000000.0,-2543000000.0,14747000000.0,-5471000000.0,-2543000000.0,14747000000.0,6733000000.0,10974000000.0,10974000000.0,253000000.0,1000000.0,-6070000000.0,,-2583000000.0,-1657000000.0,-6388000000.0,,39000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2020.0,Q1,2020-02-03,2020-05-03,2020-05-26 19:59:23+00:00,,59000000.0,338000000.0,607000000.0,,2797000000.0,18000000.0,4960000000.0,1450000000.0,-578000000.0,5737000000.0,1450000000.0,-578000000.0,5737000000.0,6609000000.0,2245000000.0,2245000000.0,88000000.0,0.0,-1611000000.0,,-586000000.0,-1126000000.0,-791000000.0,,8000000.0
