company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 11:49:40+00:00,1.13,1.13,0.29,1.12,,113800000.0,306000000.0,318000000.0,-12000000.0,300900000.0,5100000.0,2379400000.0,3486900000.0,,,12200000.0,,632100000.0,2379400000.0,1107500000.0,55800000.0,632100000.0,475400000.0,-43600000.0,431800000.0,3486900000.0,266300000.0,265600000.0,268300000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.61,1.61,0.87,1.6,,472100000.0,444300000.0,467700000.0,-23400000.0,431100000.0,13200000.0,6960600000.0,9974900000.0,,,7800000.0,,1915600000.0,6960600000.0,3014300000.0,166700000.0,1915600000.0,1098700000.0,-158900000.0,939800000.0,9974900000.0,266300000.0,265600000.0,268300000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.55,2.55,1.12,2.53,,543500000.0,704300000.0,684300000.0,20000000.0,686500000.0,17800000.0,9221700000.0,13215500000.0,,,17400000.0,,2548700000.0,9221700000.0,3993800000.0,234700000.0,2548700000.0,1445100000.0,-217300000.0,1227800000.0,13215500000.0,266300000.0,265600000.0,268300000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 12:01:34+00:00,0.29,0.29,0.29,0.29,,331400000.0,82900000.0,87000000.0,-4100000.0,78900000.0,4000000.0,2494500000.0,3600200000.0,,,22000000.0,,653500000.0,2494500000.0,1105700000.0,55800000.0,653500000.0,452200000.0,-33800000.0,418400000.0,3600200000.0,272100000.0,266500000.0,269400000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.48,0.48,0.58,0.48,,358300000.0,138300000.0,149700000.0,-11400000.0,130200000.0,8100000.0,4581200000.0,6488000000.0,,,-4400000.0,,1283500000.0,4581200000.0,1906800000.0,110900000.0,1283500000.0,623300000.0,-115300000.0,508000000.0,6488000000.0,272100000.0,266500000.0,269400000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.51,2.51,1.08,2.48,,523800000.0,694500000.0,669500000.0,25000000.0,676900000.0,17600000.0,9169300000.0,13113600000.0,,,14800000.0,,2534600000.0,9169300000.0,3944300000.0,231200000.0,2534600000.0,1409700000.0,-216400000.0,1193300000.0,13113600000.0,272100000.0,266500000.0,269400000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 16:45:42+00:00,0.19,0.19,0.29,0.19,,26900000.0,55400000.0,62700000.0,-7300000.0,51300000.0,4100000.0,2086700000.0,2887800000.0,,,-26400000.0,,630000000.0,2086700000.0,801100000.0,55100000.0,630000000.0,171100000.0,-81500000.0,89600000.0,2887800000.0,270000000.0,265400000.0,268500000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.35,3.35,1.04,3.31,,296100000.0,922200000.0,897700000.0,24500000.0,904000000.0,18200000.0,9114700000.0,13056300000.0,,,1400000.0,,2520800000.0,9114700000.0,3941600000.0,228400000.0,2520800000.0,1420800000.0,-227000000.0,1193800000.0,13056300000.0,270000000.0,265400000.0,268500000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,FY,2016-01-01,2016-12-31,2019-02-12 14:34:27+00:00,5.7,5.7,2.32,5.65,,281500000.0,1492700000.0,1459800000.0,32900000.0,1476200000.0,16500000.0,9307900000.0,13508900000.0,,,359600000.0,0.0,2597800000.0,9307900000.0,4201000000.0,221500000.0,2597800000.0,1603200000.0,138100000.0,1741300000.0,13508900000.0,259000000.0,259000000.0,261300000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q4,2016-10-01,2016-12-31,,0.79,0.79,-0.96,0.77,,63900000.0,202800000.0,204200000.0,-1400000.0,198800000.0,4000000.0,2347300000.0,3358800000.0,,,-30900000.0,,658700000.0,2347300000.0,1011500000.0,53800000.0,658700000.0,352800000.0,-84700000.0,268100000.0,3358800000.0,259000000.0,259000000.0,261300000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q3,2016-07-01,2016-09-30,2017-10-25 15:11:56+00:00,1.45,1.45,0.32,1.44,,83200000.0,381900000.0,367700000.0,14200000.0,377400000.0,4500000.0,2412900000.0,3567800000.0,,,-6300000.0,,643200000.0,2412900000.0,1154900000.0,54500000.0,643200000.0,511700000.0,-60800000.0,450900000.0,3567800000.0,260300000.0,259200000.0,261800000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.91,4.91,0.96,4.88,,217600000.0,1289900000.0,1255600000.0,34300000.0,1277400000.0,12500000.0,6960600000.0,10150100000.0,,,390500000.0,,1939100000.0,6960600000.0,3189500000.0,167700000.0,1939100000.0,1250400000.0,222800000.0,1473200000.0,10150100000.0,260300000.0,259200000.0,261800000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.81,5.81,0.09,5.76,,286300000.0,1528400000.0,1495000000.0,33400000.0,1510900000.0,17500000.0,9277400000.0,13475900000.0,,,361900000.0,,2555100000.0,9277400000.0,4198500000.0,224000000.0,2555100000.0,1643400000.0,137900000.0,1781300000.0,13475900000.0,260300000.0,259200000.0,261800000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 13:14:01+00:00,2.88,2.88,0.32,2.86,,92500000.0,752400000.0,759200000.0,-6800000.0,747600000.0,4800000.0,2506500000.0,3688200000.0,,,394900000.0,,668400000.0,2506500000.0,1181700000.0,56500000.0,668400000.0,513300000.0,338400000.0,851700000.0,3688200000.0,259600000.0,259200000.0,261600000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.46,3.46,0.64,3.44,,134400000.0,908000000.0,887900000.0,20100000.0,900000000.0,8000000.0,4547700000.0,6582300000.0,,,396800000.0,,1295900000.0,4547700000.0,2034600000.0,113200000.0,1295900000.0,738700000.0,283600000.0,1022300000.0,6582300000.0,259600000.0,259200000.0,261600000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q2TTM,2015-07-01,2016-06-30,,5.49,5.49,0.06,5.44,,316900000.0,1452500000.0,1445300000.0,7200000.0,1434400000.0,18100000.0,9243900000.0,13395000000.0,,,380400000.0,,2544000000.0,9243900000.0,4151100000.0,225300000.0,2544000000.0,1607100000.0,155100000.0,1762200000.0,13395000000.0,259600000.0,259200000.0,261600000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 12:32:17+00:00,0.58,0.58,0.32,0.58,,41900000.0,155600000.0,128700000.0,26900000.0,152400000.0,3200000.0,2041200000.0,2894100000.0,,,1900000.0,,627500000.0,2041200000.0,852900000.0,56700000.0,627500000.0,225400000.0,-54800000.0,170600000.0,2894100000.0,262800000.0,259400000.0,261300000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.9,2.9,0.03,2.87,,555800000.0,783000000.0,773100000.0,9900000.0,765700000.0,17300000.0,9231900000.0,13307000000.0,,,7500000.0,,2529100000.0,9231900000.0,4075100000.0,224600000.0,2529100000.0,1546000000.0,-217100000.0,1328900000.0,13307000000.0,262800000.0,259400000.0,261300000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 08:20:49+00:00,5.11,5.11,,5.05,,80200000.0,1312300000.0,1337700000.0,-50800000.0,1302600000.0,9700000.0,9811600000.0,14197600000.0,25400000.0,,-31600000.0,,2720700000.0,9811600000.0,4386000000.0,215800000.0,2720700000.0,1665300000.0,-247400000.0,1417900000.0,14197600000.0,254900000.0,254900000.0,257900000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q4,2017-10-01,2017-12-31,,1.81,1.81,-1.25,1.79,,-163000000.0,457100000.0,488000000.0,-56300000.0,459900000.0,-2800000.0,2542500000.0,3618100000.0,25400000.0,,-7800000.0,,689000000.0,2542500000.0,1075600000.0,53800000.0,689000000.0,386600000.0,-61600000.0,325000000.0,3618100000.0,254900000.0,254900000.0,257900000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q3,2017-07-01,2017-09-30,2018-10-24 15:43:03+00:00,1.45,1.45,0.45,1.43,,76400000.0,371900000.0,368200000.0,3700000.0,367000000.0,4900000.0,2489900000.0,3670500000.0,,,-7600000.0,,674500000.0,2489900000.0,1180600000.0,53900000.0,674500000.0,506100000.0,-61500000.0,444600000.0,3670500000.0,253100000.0,253300000.0,256700000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.3,3.3,1.25,3.26,,243200000.0,855200000.0,849700000.0,5500000.0,842700000.0,12500000.0,7269100000.0,10579500000.0,,,-23800000.0,,2031700000.0,7269100000.0,3310400000.0,162000000.0,2031700000.0,1278700000.0,-185800000.0,1092900000.0,10579500000.0,253100000.0,253300000.0,256700000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.09,4.09,0.29,4.03,,307100000.0,1058000000.0,1053900000.0,4100000.0,1041500000.0,16500000.0,9616400000.0,13938300000.0,,,-54700000.0,,2690400000.0,9616400000.0,4321900000.0,215800000.0,2690400000.0,1631500000.0,-270500000.0,1361000000.0,13938300000.0,253100000.0,253300000.0,256700000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 13:40:17+00:00,1.4,1.4,0.4,1.38,,138100000.0,362200000.0,353900000.0,8300000.0,358600000.0,3600000.0,2653100000.0,3908400000.0,,,-11500000.0,,697700000.0,2653100000.0,1255300000.0,54100000.0,697700000.0,557600000.0,-65600000.0,492000000.0,3908400000.0,256100000.0,256400000.0,259700000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.85,1.85,0.8,1.83,,166800000.0,483300000.0,481500000.0,1800000.0,475700000.0,7600000.0,4779200000.0,6909000000.0,,,-16200000.0,,1357200000.0,4779200000.0,2129800000.0,108100000.0,1357200000.0,772600000.0,-124300000.0,648300000.0,6909000000.0,256100000.0,256400000.0,259700000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.09,4.09,0.16,4.04,,313900000.0,1068000000.0,1053400000.0,14600000.0,1051900000.0,16100000.0,9539400000.0,13835600000.0,,,-53400000.0,,2659100000.0,9539400000.0,4296200000.0,216400000.0,2659100000.0,1637100000.0,-269800000.0,1367300000.0,13835600000.0,256100000.0,256400000.0,259700000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 13:05:00+00:00,0.45,0.45,0.4,0.45,,28700000.0,121100000.0,127600000.0,-6500000.0,117100000.0,4000000.0,2126100000.0,3000600000.0,,,-4700000.0,,659500000.0,2126100000.0,874500000.0,54000000.0,659500000.0,215000000.0,-58700000.0,156300000.0,3000600000.0,260200000.0,259400000.0,262600000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.57,5.57,0.08,5.52,,268300000.0,1458200000.0,1458700000.0,-500000.0,1440900000.0,17300000.0,9392800000.0,13615400000.0,,,353000000.0,,2629800000.0,9392800000.0,4222600000.0,218800000.0,2629800000.0,1592800000.0,134200000.0,1727000000.0,13615400000.0,260200000.0,259400000.0,262600000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 08:20:49+00:00,5.41,5.41,,5.35,,281300000.0,1357500000.0,1379000000.0,-43000000.0,1337600000.0,19900000.0,10847600000.0,15668200000.0,21500000.0,,-36400000.0,,2903200000.0,10847600000.0,4820600000.0,220700000.0,2903200000.0,1917400000.0,-257100000.0,1660300000.0,15668200000.0,247200000.0,247200000.0,250000000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q4,2018-10-01,2018-12-31,,1.03,1.03,,1.02,,121400000.0,261400000.0,255900000.0,-16000000.0,254000000.0,7400000.0,2745000000.0,3895100000.0,21500000.0,,-20400000.0,,703400000.0,2745000000.0,1150100000.0,49000000.0,703400000.0,446700000.0,-69400000.0,377300000.0,3895100000.0,247200000.0,247200000.0,250000000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q3,2018-07-01,2018-09-30,2019-10-29 12:08:14+00:00,2.09,2.09,,2.06,,-1100000.0,519400000.0,531100000.0,-11700000.0,515100000.0,4300000.0,2718300000.0,4030900000.0,,,-8500000.0,,725600000.0,2718300000.0,1312600000.0,48500000.0,725600000.0,587000000.0,-57000000.0,530000000.0,4030900000.0,246500000.0,246400000.0,249500000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.38,4.38,,4.33,,159900000.0,1096100000.0,1123100000.0,-27000000.0,1083600000.0,12500000.0,8102600000.0,11773100000.0,,,-16000000.0,,2199800000.0,8102600000.0,3670500000.0,171700000.0,2199800000.0,1470700000.0,-187700000.0,1283000000.0,11773100000.0,246500000.0,246400000.0,249500000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q3TTM,2017-10-01,2018-09-30,,6.19,6.19,-1.25,6.12,,-3100000.0,1553200000.0,1611100000.0,-83300000.0,1543500000.0,9700000.0,10645100000.0,15391200000.0,25400000.0,,-23800000.0,,2888800000.0,10645100000.0,4746100000.0,225500000.0,2888800000.0,1857300000.0,-249300000.0,1608000000.0,15391200000.0,246500000.0,246400000.0,249500000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 14:16:54+00:00,1.81,1.81,,1.79,,128000000.0,452600000.0,458500000.0,-5900000.0,448100000.0,4500000.0,2964100000.0,4357700000.0,,,-3500000.0,,753300000.0,2964100000.0,1393600000.0,50300000.0,753300000.0,640300000.0,-53800000.0,586500000.0,4357700000.0,247600000.0,247500000.0,250100000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.29,2.29,,2.27,,161000000.0,576700000.0,592000000.0,-15300000.0,568500000.0,8200000.0,5384300000.0,7742200000.0,,,-7500000.0,,1474200000.0,5384300000.0,2357900000.0,123200000.0,1474200000.0,883700000.0,-130700000.0,753000000.0,7742200000.0,247600000.0,247500000.0,250100000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 18:13:39+00:00,0.48,0.48,0.9,0.48,,33000000.0,124100000.0,133500000.0,-9400000.0,120400000.0,3700000.0,2420200000.0,3384500000.0,,,-4000000.0,,720900000.0,2420200000.0,964300000.0,72900000.0,720900000.0,243400000.0,-76900000.0,166500000.0,3384500000.0,250800000.0,250400000.0,253000000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q1TTM,2017-04-01,2018-03-31,,5.14,5.14,-0.4,5.08,,84500000.0,1315300000.0,1343600000.0,-53700000.0,1305900000.0,9400000.0,10105700000.0,14581500000.0,25400000.0,,-30900000.0,,2782100000.0,10105700000.0,4475800000.0,234700000.0,2782100000.0,1693700000.0,-265600000.0,1428100000.0,14581500000.0,250800000.0,250400000.0,253000000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q4,2019-10-01,2019-12-31,,1.24,1.24,,1.21,,97300000.0,301100000.0,335700000.0,6000000.0,288500000.0,12600000.0,3432400000.0,4923100000.0,-40600000.0,,-11200000.0,,983300000.0,3432400000.0,1490700000.0,63200000.0,983300000.0,507400000.0,-74400000.0,433000000.0,4923100000.0,241600000.0,241600000.0,244500000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 08:20:49+00:00,5.84,5.84,4.24,5.77,,353700000.0,1428500000.0,1387900000.0,81200000.0,1410900000.0,17600000.0,11451500000.0,16598900000.0,-40600000.0,,-33000000.0,,3129800000.0,11451500000.0,5147400000.0,243000000.0,3129800000.0,2017600000.0,-276000000.0,1741600000.0,16598900000.0,241600000.0,241600000.0,244500000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 12:08:14+00:00,1.9,1.9,,1.88,,112900000.0,463400000.0,439000000.0,24400000.0,458800000.0,4600000.0,2935800000.0,4344300000.0,,,-7200000.0,,785300000.0,2935800000.0,1408500000.0,64100000.0,785300000.0,623200000.0,-71300000.0,551900000.0,4344300000.0,241500000.0,241700000.0,244600000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.6,4.6,,4.56,,256400000.0,1127400000.0,1052200000.0,75200000.0,1122400000.0,5000000.0,8019100000.0,11675800000.0,,,-21800000.0,,2146500000.0,8019100000.0,3656700000.0,179800000.0,2146500000.0,1510200000.0,-201600000.0,1308600000.0,11675800000.0,241500000.0,241700000.0,244600000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.63,5.63,,5.58,,377800000.0,1388800000.0,1308100000.0,59200000.0,1376400000.0,12400000.0,10764100000.0,15570900000.0,21500000.0,,-42200000.0,,2849900000.0,10764100000.0,4806800000.0,228800000.0,2849900000.0,1956900000.0,-271000000.0,1685900000.0,15570900000.0,241500000.0,241700000.0,244600000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 14:16:54+00:00,1.88,1.88,,1.86,,123300000.0,460300000.0,465900000.0,-5600000.0,456100000.0,4200000.0,3094100000.0,4527800000.0,,,3400000.0,,783200000.0,3094100000.0,1433700000.0,64700000.0,783200000.0,650500000.0,-61300000.0,589200000.0,4527800000.0,242600000.0,242100000.0,244900000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.7,2.7,,2.68,,143500000.0,664000000.0,613200000.0,50800000.0,663600000.0,400000.0,5083300000.0,7331500000.0,,,-14600000.0,,1361200000.0,5083300000.0,2248200000.0,115700000.0,1361200000.0,887000000.0,-130300000.0,756700000.0,7331500000.0,242600000.0,242100000.0,244900000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.82,5.82,,5.76,,263800000.0,1444800000.0,1400200000.0,23100000.0,1432700000.0,12100000.0,10546600000.0,15257500000.0,21500000.0,,-43500000.0,,2790200000.0,10546600000.0,4710900000.0,213200000.0,2790200000.0,1920700000.0,-256700000.0,1664000000.0,15257500000.0,242600000.0,242100000.0,244900000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:32:44+00:00,0.82,0.82,1.06,0.82,,20200000.0,203700000.0,147300000.0,56400000.0,207500000.0,-3800000.0,1989200000.0,2803700000.0,,0.0,-18000000.0,,578000000.0,1989200000.0,814500000.0,51000000.0,578000000.0,236500000.0,-69000000.0,167500000.0,2803700000.0,253000000.0,242500000.0,245200000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.75,5.75,,5.69,,268500000.0,1437100000.0,1392800000.0,22800000.0,1424700000.0,12400000.0,10416600000.0,15087400000.0,21500000.0,,-50400000.0,,2760300000.0,10416600000.0,4670800000.0,198800000.0,2760300000.0,1910500000.0,-249200000.0,1661300000.0,15087400000.0,253000000.0,242500000.0,245200000.0
Ingersoll-Rand PLC,IR,,1466258,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:32:44+00:00,-0.12,-0.12,1.06,-0.12,,51000000.0,-25900000.0,52800000.0,-78700000.0,-22600000.0,-3300000.0,1898800000.0,2641300000.0,,0.0,12500000.0,,588100000.0,1898800000.0,742500000.0,63100000.0,588100000.0,154400000.0,-50600000.0,103800000.0,2641300000.0,188300000.0,239500000.0,242300000.0
Ingersoll-Rand PLC,IR,,1466258,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.9,4.9,,4.83,,384500000.0,1198900000.0,1293400000.0,-53900000.0,1180800000.0,18100000.0,11361100000.0,16436500000.0,-40600000.0,,-2500000.0,,3139900000.0,11361100000.0,5075400000.0,255100000.0,3139900000.0,1935500000.0,-257600000.0,1677900000.0,16436500000.0,188300000.0,239500000.0,242300000.0
