company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q2,2014-04-01,2014-06-30,2015-07-24 11:06:35+00:00,0.92,0.92,0.15,0.91,299000000.0,775000000.0,777000000.0,-2000000.0,774000000.0,1000000.0,6768000000.0,8051000000.0,,-24000000.0,,0.0,89000000.0,6768000000.0,1283000000.0,,-94000000.0,89000000.0,1194000000.0,-118000000.0,1076000000.0,8051000000.0,841300000.0,846000000.0,852000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.12,3.12,0.39,3.11,1049000000.0,2767000000.0,2744000000.0,23000000.0,2765000000.0,2000000.0,26234000000.0,29776000000.0,-1000000000.0,-60000000.0,,,336000000.0,25234000000.0,4542000000.0,,-353000000.0,336000000.0,4206000000.0,-413000000.0,3793000000.0,29776000000.0,852100000.0,849000000.0,853000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 17:04:23+00:00,0.73,0.73,0.15,0.73,229000000.0,616000000.0,617000000.0,-1000000.0,622000000.0,-6000000.0,6303000000.0,7348000000.0,,-31000000.0,,0.0,75000000.0,6303000000.0,1045000000.0,,-93000000.0,75000000.0,970000000.0,-124000000.0,846000000.0,7348000000.0,852100000.0,849000000.0,853000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 09:50:46+00:00,,,0.72,-0.79,-274000000.0,-667000000.0,-662000000.0,-5000000.0,-671000000.0,4000000.0,21113000000.0,23633000000.0,,-324000000.0,,2485000000.0,200000000.0,21113000000.0,2520000000.0,,-447000000.0,2685000000.0,-165000000.0,-771000000.0,-936000000.0,23633000000.0,853000000.0,853000000.0,853000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2015.0,Q2,2015-04-01,2015-06-30,2016-08-01 09:46:33+00:00,0.06,0.06,0.18,0.06,71000000.0,53000000.0,54000000.0,-1000000.0,54000000.0,-1000000.0,5233000000.0,5919000000.0,,-23000000.0,,389000000.0,43000000.0,5233000000.0,686000000.0,,-106000000.0,432000000.0,254000000.0,-129000000.0,125000000.0,5919000000.0,900000000.0,852000000.0,854000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.7,-0.7,0.18,-0.7,-170000000.0,-588000000.0,-583000000.0,-5000000.0,-589000000.0,1000000.0,11518000000.0,12969000000.0,,-247000000.0,,1636000000.0,109000000.0,11518000000.0,1451000000.0,,-212000000.0,1745000000.0,-294000000.0,-459000000.0,-753000000.0,12969000000.0,900000000.0,852000000.0,854000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.78,1.78,0.51,1.77,577000000.0,1522000000.0,1460000000.0,62000000.0,1515000000.0,7000000.0,25781000000.0,30440000000.0,,-194000000.0,,1782000000.0,238000000.0,25781000000.0,4659000000.0,,-408000000.0,2020000000.0,2639000000.0,-602000000.0,2037000000.0,30440000000.0,900000000.0,852000000.0,854000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 11:57:49+00:00,-0.76,-0.76,,-0.76,-241000000.0,-641000000.0,-637000000.0,-4000000.0,-643000000.0,2000000.0,6285000000.0,7050000000.0,,-224000000.0,,1247000000.0,66000000.0,6285000000.0,765000000.0,,-106000000.0,1313000000.0,-548000000.0,-330000000.0,-878000000.0,7050000000.0,846100000.0,850000000.0,850000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.64,2.64,0.48,2.62,805000000.0,2244000000.0,2183000000.0,61000000.0,2235000000.0,9000000.0,27316000000.0,32572000000.0,,-195000000.0,,1393000000.0,284000000.0,27316000000.0,5256000000.0,,-396000000.0,1677000000.0,3579000000.0,-591000000.0,2988000000.0,32572000000.0,846100000.0,850000000.0,850000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 15:07:24+00:00,,,0.72,-6.69,-1858000000.0,-5769000000.0,-5767000000.0,-2000000.0,-5763000000.0,-6000000.0,15017000000.0,15887000000.0,,-216000000.0,,7414000000.0,226000000.0,15017000000.0,870000000.0,,-639000000.0,7640000000.0,-6770000000.0,-855000000.0,-7625000000.0,15887000000.0,,861000000.0,861000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 09:29:03+00:00,0.01,0.01,0.18,0.01,-59000000.0,7000000.0,7000000.0,0.0,6000000.0,1000000.0,3662000000.0,3833000000.0,,-39000000.0,,0.0,43000000.0,3662000000.0,171000000.0,,-141000000.0,43000000.0,128000000.0,-180000000.0,-52000000.0,3833000000.0,600000000.0,862000000.0,864000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,Q3YTD,2016-01-01,2016-09-30,,-2.8,-2.8,0.54,-2.8,-1836000000.0,-5616000000.0,-5614000000.0,-4000000.0,-5614000000.0,-2000000.0,11319000000.0,11866000000.0,,-117000000.0,,7246000000.0,132000000.0,11319000000.0,547000000.0,,-502000000.0,7378000000.0,-6831000000.0,-619000000.0,-7450000000.0,11866000000.0,600000000.0,862000000.0,864000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 10:05:26+00:00,,,0.18,,-902000000.0,-3205000000.0,-3205000000.0,0.0,-3208000000.0,3000000.0,3732000000.0,3835000000.0,,-31000000.0,,3942000000.0,41000000.0,3732000000.0,103000000.0,,-196000000.0,3983000000.0,-3880000000.0,-227000000.0,-4107000000.0,3835000000.0,,860000000.0,860000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,Q2YTD,2016-01-01,2016-06-30,,-2.81,-2.81,0.36,-2.81,-1777000000.0,-5623000000.0,-5621000000.0,-4000000.0,-5620000000.0,-3000000.0,7657000000.0,8033000000.0,,-78000000.0,,7246000000.0,89000000.0,7657000000.0,376000000.0,,-361000000.0,7335000000.0,-6959000000.0,-439000000.0,-7398000000.0,8033000000.0,,860000000.0,860000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,Q2TTM,2015-07-01,2016-06-30,,-2.11,-2.11,0.9,-2.9,-1881000000.0,-5702000000.0,-5700000000.0,-4000000.0,-5702000000.0,,17252000000.0,18697000000.0,,-155000000.0,,8095000000.0,180000000.0,17252000000.0,1445000000.0,,-596000000.0,8275000000.0,-6830000000.0,-751000000.0,-7581000000.0,18697000000.0,,860000000.0,860000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 09:28:52+00:00,-2.81,-2.81,0.18,-2.81,-875000000.0,-2418000000.0,-2416000000.0,-4000000.0,-2412000000.0,-6000000.0,3925000000.0,4198000000.0,,-47000000.0,,3304000000.0,48000000.0,3925000000.0,273000000.0,,-165000000.0,3352000000.0,-3079000000.0,-212000000.0,-3291000000.0,4198000000.0,858000000.0,858000000.0,858000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2.05,-2.05,0.9,-2.84,-908000000.0,-2444000000.0,-2441000000.0,-5000000.0,-2440000000.0,-4000000.0,18753000000.0,20781000000.0,,-147000000.0,,4542000000.0,182000000.0,18753000000.0,2028000000.0,,-506000000.0,4724000000.0,-2696000000.0,-653000000.0,-3349000000.0,20781000000.0,858000000.0,858000000.0,858000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,FY,2017-01-01,2017-12-31,2020-02-11 16:57:53+00:00,,,0.72,-0.53,1131000000.0,-468000000.0,-449000000.0,-19000000.0,-463000000.0,-5000000.0,18343000000.0,20620000000.0,,-99000000.0,,647000000.0,256000000.0,18343000000.0,2277000000.0,,-593000000.0,903000000.0,1374000000.0,-692000000.0,682000000.0,20620000000.0,,870000000.0,870000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,Q4,2017-10-01,2017-12-31,,-0.41,-0.41,0.18,-0.94,1050000000.0,-825000000.0,-806000000.0,-19000000.0,-824000000.0,-1000000.0,5101000000.0,5940000000.0,,-24000000.0,,385000000.0,71000000.0,5101000000.0,839000000.0,,-115000000.0,456000000.0,383000000.0,-139000000.0,244000000.0,5940000000.0,,870000000.0,870000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,Q3,2017-07-01,2017-09-30,2018-10-26 10:02:02+00:00,0.42,0.42,0.18,0.42,135000000.0,361000000.0,361000000.0,,365000000.0,-4000000.0,4747000000.0,5444000000.0,,-31000000.0,,0.0,55000000.0,4747000000.0,697000000.0,,-115000000.0,55000000.0,642000000.0,-146000000.0,496000000.0,5444000000.0,869000000.0,872000000.0,873000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.41,0.41,0.54,0.41,81000000.0,357000000.0,357000000.0,,361000000.0,-4000000.0,13242000000.0,14680000000.0,,-75000000.0,,262000000.0,185000000.0,13242000000.0,1438000000.0,,-478000000.0,447000000.0,991000000.0,-553000000.0,438000000.0,14680000000.0,869000000.0,872000000.0,873000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 11:05:30+00:00,0.03,0.03,0.18,0.03,-29000000.0,28000000.0,28000000.0,,28000000.0,0.0,4474000000.0,4957000000.0,,-26000000.0,,262000000.0,75000000.0,4474000000.0,483000000.0,,-121000000.0,337000000.0,146000000.0,-147000000.0,-1000000.0,4957000000.0,933300000.0,869000000.0,871000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.01,-0.01,0.36,-0.01,-54000000.0,-4000000.0,-4000000.0,,-4000000.0,,8495000000.0,9236000000.0,,-44000000.0,,262000000.0,130000000.0,8495000000.0,741000000.0,,-363000000.0,392000000.0,349000000.0,-407000000.0,-58000000.0,9236000000.0,933300000.0,869000000.0,871000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 10:44:17+00:00,-0.04,-0.04,0.18,-0.04,-25000000.0,-32000000.0,-32000000.0,,-32000000.0,0.0,4021000000.0,4279000000.0,,-18000000.0,,0.0,55000000.0,4021000000.0,258000000.0,,-242000000.0,55000000.0,203000000.0,-260000000.0,-57000000.0,4279000000.0,800000000.0,867000000.0,867000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.77,2.77,0.72,-3.92,-1008000000.0,-3383000000.0,-3383000000.0,2000000.0,-3383000000.0,,15113000000.0,15968000000.0,,-187000000.0,,4110000000.0,233000000.0,15113000000.0,855000000.0,,-716000000.0,4343000000.0,-3488000000.0,-903000000.0,-4391000000.0,15968000000.0,800000000.0,867000000.0,867000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,FY,2018-01-01,2018-12-31,2020-02-11 16:57:53+00:00,,,0.72,1.89,157000000.0,1657000000.0,1657000000.0,0.0,1656000000.0,1000000.0,21009000000.0,23995000000.0,,-99000000.0,,265000000.0,254000000.0,21009000000.0,2986000000.0,,-554000000.0,519000000.0,2467000000.0,-653000000.0,1814000000.0,23995000000.0,,875000000.0,877000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q4,2018-10-01,2018-12-31,,-1.13,-1.13,0.18,0.76,-210000000.0,668000000.0,668000000.0,,664000000.0,4000000.0,5269000000.0,5936000000.0,,-13000000.0,,,59000000.0,5269000000.0,667000000.0,,-137000000.0,59000000.0,608000000.0,-150000000.0,458000000.0,5936000000.0,,875000000.0,877000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 10:39:26+00:00,0.5,0.5,0.18,0.5,100000000.0,434000000.0,434000000.0,,435000000.0,-1000000.0,5384000000.0,6172000000.0,,-42000000.0,,0.0,72000000.0,5384000000.0,788000000.0,,-140000000.0,72000000.0,716000000.0,-182000000.0,534000000.0,6172000000.0,870000000.0,877000000.0,878000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.13,1.13,0.54,1.13,367000000.0,989000000.0,989000000.0,,992000000.0,-3000000.0,15740000000.0,18059000000.0,,-86000000.0,,265000000.0,195000000.0,15740000000.0,2319000000.0,,-417000000.0,460000000.0,1859000000.0,-503000000.0,1356000000.0,18059000000.0,870000000.0,877000000.0,878000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q3TTM,2017-10-01,2018-09-30,,0.72,0.72,0.72,0.19,1417000000.0,164000000.0,183000000.0,-19000000.0,168000000.0,-4000000.0,20841000000.0,23999000000.0,,-110000000.0,,650000000.0,266000000.0,20841000000.0,3158000000.0,,-532000000.0,916000000.0,2242000000.0,-642000000.0,1600000000.0,23999000000.0,870000000.0,877000000.0,878000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q2,2018-04-01,2018-06-30,2019-07-26 10:05:46+00:00,0.58,0.58,0.18,0.58,125000000.0,508000000.0,508000000.0,,511000000.0,-3000000.0,5293000000.0,6147000000.0,,-19000000.0,,0.0,65000000.0,5293000000.0,854000000.0,,-137000000.0,65000000.0,789000000.0,-156000000.0,633000000.0,6147000000.0,881000000.0,877000000.0,880000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.63,0.63,0.36,0.63,267000000.0,555000000.0,555000000.0,,557000000.0,-2000000.0,10356000000.0,11887000000.0,,-44000000.0,,265000000.0,123000000.0,10356000000.0,1531000000.0,,-277000000.0,388000000.0,1143000000.0,-321000000.0,822000000.0,11887000000.0,881000000.0,877000000.0,880000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.64,0.64,0.72,0.11,1452000000.0,91000000.0,110000000.0,-19000000.0,98000000.0,-7000000.0,20204000000.0,23271000000.0,,-99000000.0,,650000000.0,249000000.0,20204000000.0,3067000000.0,,-507000000.0,899000000.0,2168000000.0,-606000000.0,1562000000.0,23271000000.0,881000000.0,877000000.0,880000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 09:58:52+00:00,0.05,0.05,0.18,0.05,142000000.0,47000000.0,47000000.0,,46000000.0,1000000.0,5063000000.0,5740000000.0,,-25000000.0,,265000000.0,58000000.0,5063000000.0,677000000.0,,-140000000.0,323000000.0,354000000.0,-165000000.0,189000000.0,5740000000.0,920000000.0,875000000.0,878000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.09,0.09,0.72,-0.44,1298000000.0,-389000000.0,-370000000.0,-19000000.0,-385000000.0,-4000000.0,19385000000.0,22081000000.0,,-106000000.0,,912000000.0,259000000.0,19385000000.0,2696000000.0,,-491000000.0,1171000000.0,1525000000.0,-597000000.0,928000000.0,22081000000.0,920000000.0,875000000.0,878000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q4,2019-10-01,2019-12-31,,-0.6,-0.6,0.18,-1.89,-183000000.0,-1654000000.0,-1654000000.0,,-1653000000.0,-1000000.0,4586000000.0,5191000000.0,,-44000000.0,,2198000000.0,59000000.0,4586000000.0,605000000.0,,-141000000.0,2257000000.0,-1652000000.0,-185000000.0,-1837000000.0,5191000000.0,,875000000.0,875000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,FY,2019-01-01,2019-12-31,2020-02-11 16:57:53+00:00,,,0.72,-1.29,7000000.0,-1129000000.0,-1129000000.0,0.0,-1131000000.0,2000000.0,20123000000.0,22408000000.0,,-105000000.0,,2506000000.0,227000000.0,20123000000.0,2285000000.0,,-569000000.0,2733000000.0,-448000000.0,-674000000.0,-1122000000.0,22408000000.0,,875000000.0,875000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.6,0.6,0.54,0.6,190000000.0,525000000.0,525000000.0,,522000000.0,3000000.0,15537000000.0,17217000000.0,,-61000000.0,,308000000.0,168000000.0,15537000000.0,1680000000.0,,-428000000.0,476000000.0,1204000000.0,-489000000.0,715000000.0,17217000000.0,867600000.0,876000000.0,876000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q3TTM,2018-10-01,2019-09-30,,-0.53,-0.53,0.72,1.36,-20000000.0,1193000000.0,1193000000.0,,1186000000.0,7000000.0,20806000000.0,23153000000.0,,-74000000.0,,308000000.0,227000000.0,20806000000.0,2347000000.0,,-565000000.0,535000000.0,1812000000.0,-639000000.0,1173000000.0,23153000000.0,867600000.0,876000000.0,876000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 10:39:26+00:00,0.34,0.34,0.18,0.34,76000000.0,296000000.0,296000000.0,,295000000.0,1000000.0,4961000000.0,5550000000.0,,-23000000.0,,0.0,53000000.0,4961000000.0,589000000.0,,-141000000.0,53000000.0,536000000.0,-164000000.0,372000000.0,5550000000.0,867600000.0,876000000.0,876000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.26,0.26,0.36,0.26,114000000.0,229000000.0,229000000.0,,227000000.0,2000000.0,10576000000.0,11667000000.0,,-38000000.0,,308000000.0,115000000.0,10576000000.0,1091000000.0,,-287000000.0,423000000.0,668000000.0,-325000000.0,343000000.0,11667000000.0,833300000.0,874000000.0,875000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q2TTM,2018-07-01,2019-06-30,,-0.37,-0.37,0.72,1.52,4000000.0,1331000000.0,1331000000.0,,1326000000.0,5000000.0,21229000000.0,23775000000.0,,-93000000.0,,308000000.0,246000000.0,21229000000.0,2546000000.0,,-564000000.0,554000000.0,1992000000.0,-657000000.0,1335000000.0,23775000000.0,833300000.0,874000000.0,875000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 10:05:46+00:00,0.09,0.09,0.18,0.09,74000000.0,77000000.0,77000000.0,,75000000.0,2000000.0,5324000000.0,5930000000.0,,-8000000.0,,247000000.0,56000000.0,5324000000.0,606000000.0,,-144000000.0,303000000.0,303000000.0,-152000000.0,151000000.0,5930000000.0,833300000.0,874000000.0,875000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 10:36:08+00:00,0.17,0.17,0.18,0.17,40000000.0,152000000.0,152000000.0,,152000000.0,0.0,5252000000.0,5737000000.0,,-30000000.0,,61000000.0,59000000.0,5252000000.0,485000000.0,0.0,-143000000.0,120000000.0,365000000.0,-173000000.0,192000000.0,5737000000.0,873000000.0,873000000.0,873000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.12,0.12,0.72,2.01,55000000.0,1762000000.0,1762000000.0,,1762000000.0,,21198000000.0,23992000000.0,,-104000000.0,,61000000.0,255000000.0,21198000000.0,2794000000.0,,-557000000.0,316000000.0,2478000000.0,-661000000.0,1817000000.0,23992000000.0,873000000.0,873000000.0,873000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1.33,-1.33,0.72,-2.62,86000000.0,-2296000000.0,-2296000000.0,,-2300000000.0,4000000.0,19352000000.0,21708000000.0,,-98000000.0,,3518000000.0,222000000.0,19352000000.0,2356000000.0,168000000.0,-560000000.0,3740000000.0,-1384000000.0,-826000000.0,-2210000000.0,21708000000.0,878000000.0,878000000.0,878000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 10:36:08+00:00,-1.16,-1.16,0.18,-1.16,119000000.0,-1015000000.0,-1015000000.0,,-1017000000.0,2000000.0,4481000000.0,5037000000.0,,-23000000.0,,1073000000.0,54000000.0,4481000000.0,556000000.0,168000000.0,-134000000.0,1127000000.0,-571000000.0,-325000000.0,-896000000.0,5037000000.0,878000000.0,878000000.0,878000000.0
