company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Genuine Parts Co,GPC,,40987,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.69,4.67,2.34,147341000.0,4.64,,410336000.0,714812000.0,714812000.0,714812000.0,10830851000.0,15452801000.0,7192000.0,18601000.0,,3335782000.0,10838043000.0,4614758000.0,25088000.0,3483123000.0,1131635000.0,-6487000.0,1125148000.0,15452801000.0,153300000.0,152656000.0,153574000.0
Genuine Parts Co,GPC,,40987,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 07:17:43+00:00,4.61,4.61,2.63,147487000.0,4.59,,387100000.0,687240000.0,687240000.0,687240000.0,10740106000.0,15339713000.0,11515000.0,46790000.0,,3391971000.0,10751621000.0,4588092000.0,21084000.0,3539458000.0,1048634000.0,25706000.0,1074340000.0,15339713000.0,149100000.0,149051000.0,149804000.0
Genuine Parts Co,GPC,,40987,2016.0,Q4,2016-10-01,2016-12-31,,1.03,1.03,0.66,39240000.0,1.02,,83766000.0,152520000.0,152520000.0,152520000.0,2648982000.0,3780065000.0,11515000.0,46790000.0,,869748000.0,2660497000.0,1119568000.0,21084000.0,908988000.0,210580000.0,25706000.0,236286000.0,3780065000.0,149100000.0,149051000.0,149804000.0
Genuine Parts Co,GPC,,40987,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 08:28:21+00:00,1.24,1.24,0.6575,37682000.0,1.24,,106031000.0,185326000.0,185326000.0,185326000.0,2743142000.0,3941743000.0,,,,869562000.0,2743142000.0,1198601000.0,,907244000.0,291357000.0,,291357000.0,3941743000.0,149500000.0,148899000.0,149727000.0
Genuine Parts Co,GPC,,40987,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.58,3.58,1.97,108247000.0,3.57,,303334000.0,534720000.0,534720000.0,534720000.0,8091124000.0,11559648000.0,,,,2522223000.0,8091124000.0,3468524000.0,,2630470000.0,838054000.0,,838054000.0,11559648000.0,149500000.0,148899000.0,149727000.0
Genuine Parts Co,GPC,,40987,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.66,4.66,2.59,144157000.0,4.63,,403669000.0,695993000.0,695993000.0,695993000.0,10677436000.0,15241438000.0,12373000.0,20929000.0,,3307077000.0,10689809000.0,4551629000.0,21662000.0,3451234000.0,1100395000.0,-733000.0,1099662000.0,15241438000.0,149500000.0,148899000.0,149727000.0
Genuine Parts Co,GPC,,40987,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 09:31:38+00:00,1.28,1.28,0.6575,35911000.0,1.28,,108683000.0,191369000.0,191369000.0,191369000.0,2734186000.0,3899638000.0,,,,829489000.0,2734186000.0,1165452000.0,,865400000.0,300052000.0,,300052000.0,3899638000.0,149500000.0,149241000.0,150029000.0
Genuine Parts Co,GPC,,40987,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.34,2.34,1.32,70565000.0,2.33,,197303000.0,349394000.0,349394000.0,349394000.0,5347982000.0,7617905000.0,,,,1652661000.0,5347982000.0,2269923000.0,,1723226000.0,546697000.0,,546697000.0,7617905000.0,149500000.0,149241000.0,150029000.0
Genuine Parts Co,GPC,,40987,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.66,4.66,2.55,140753000.0,4.63,,410197000.0,698683000.0,698683000.0,698683000.0,10686871000.0,15221497000.0,12373000.0,20929000.0,,3271887000.0,10699244000.0,4522253000.0,21662000.0,3412640000.0,1109613000.0,-733000.0,1108880000.0,15221497000.0,149500000.0,149241000.0,150029000.0
Genuine Parts Co,GPC,,40987,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 13:12:11+00:00,1.06,1.06,0.6579999999999999,34654000.0,1.05,,88620000.0,158025000.0,158025000.0,158025000.0,2613796000.0,3718267000.0,,,,823172000.0,2613796000.0,1104471000.0,,857826000.0,246645000.0,,246645000.0,3718267000.0,149100000.0,149593000.0,150342000.0
Genuine Parts Co,GPC,,40987,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.66,4.66,2.5,140445000.0,4.63,,416258000.0,702687000.0,702687000.0,702687000.0,10714756000.0,15262260000.0,12373000.0,20929000.0,,3275008000.0,10727129000.0,4535131000.0,21662000.0,3415453000.0,1119678000.0,-733000.0,1118945000.0,15262260000.0,149100000.0,149593000.0,150342000.0
Genuine Parts Co,GPC,,40987,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 12:58:42+00:00,4.19,4.19,2.7,167691000.0,4.18,0.0,392511000.0,616757000.0,616757000.0,616757000.0,11402403000.0,16308801000.0,13932000.0,52212000.0,0.0,3726233000.0,11416335000.0,4892466000.0,41486000.0,3893924000.0,998542000.0,10726000.0,1009268000.0,16308801000.0,147200000.0,147140000.0,147701000.0
Genuine Parts Co,GPC,,40987,2017.0,Q4,2017-10-01,2017-12-31,,0.74,0.74,0.68,50051000.0,0.73,,113818000.0,108183000.0,108183000.0,108183000.0,2923001000.0,4207076000.0,4750000.0,21384000.0,,1010434000.0,2927751000.0,1279325000.0,18223000.0,1060485000.0,218840000.0,3161000.0,222001000.0,4207076000.0,147200000.0,147140000.0,147701000.0
Genuine Parts Co,GPC,,40987,2017.0,Q3,2017-07-01,2017-09-30,2018-10-22 07:17:48+00:00,1.08,1.08,0.675,40276000.0,1.08,,87913000.0,158442000.0,158442000.0,158442000.0,2869016000.0,4095906000.0,3508000.0,3787000.0,,931500000.0,2872524000.0,1223382000.0,9038000.0,971776000.0,251606000.0,-5251000.0,246355000.0,4095906000.0,146700000.0,146720000.0,147222000.0
Genuine Parts Co,GPC,,40987,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.45,3.45,2.03,117640000.0,3.45,,278693000.0,508574000.0,508574000.0,508574000.0,8479402000.0,12101725000.0,9182000.0,30828000.0,,2715799000.0,8488584000.0,3613141000.0,23263000.0,2833439000.0,779702000.0,7565000.0,787267000.0,12101725000.0,146700000.0,146720000.0,147222000.0
Genuine Parts Co,GPC,,40987,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.48,4.48,2.68,156880000.0,4.47,,362459000.0,661094000.0,661094000.0,661094000.0,11128384000.0,15881790000.0,20697000.0,77618000.0,,3585547000.0,11149081000.0,4732709000.0,44347000.0,3742427000.0,990282000.0,33271000.0,1023553000.0,15881790000.0,146700000.0,146720000.0,147222000.0
Genuine Parts Co,GPC,,40987,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 07:20:35+00:00,1.29,1.29,0.675,39232000.0,1.29,,107165000.0,189972000.0,189972000.0,189972000.0,2860466000.0,4100178000.0,2546000.0,13592000.0,,906943000.0,2863012000.0,1237166000.0,7446000.0,946175000.0,290991000.0,6146000.0,297137000.0,4100178000.0,147300000.0,147079000.0,147650000.0
Genuine Parts Co,GPC,,40987,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.37,2.37,1.35,77364000.0,2.37,,190780000.0,350132000.0,350132000.0,350132000.0,5610386000.0,8005819000.0,5674000.0,27041000.0,,1784299000.0,5616060000.0,2389759000.0,14225000.0,1861663000.0,528096000.0,12816000.0,540912000.0,8005819000.0,147300000.0,147079000.0,147650000.0
Genuine Parts Co,GPC,,40987,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.64,4.64,2.66,154286000.0,4.63,,380577000.0,687978000.0,687978000.0,687978000.0,11002510000.0,15727627000.0,17189000.0,73831000.0,,3523609000.0,11019699000.0,4707928000.0,35309000.0,3677895000.0,1030033000.0,38522000.0,1068555000.0,15727627000.0,147300000.0,147079000.0,147650000.0
Genuine Parts Co,GPC,,40987,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 07:10:26+00:00,1.08,1.08,0.675,38132000.0,1.08,,83615000.0,160160000.0,160160000.0,160160000.0,2749920000.0,3905641000.0,3128000.0,13449000.0,,877356000.0,2753048000.0,1152593000.0,6779000.0,915488000.0,237105000.0,6670000.0,243775000.0,3905641000.0,148300000.0,148154000.0,148788000.0
Genuine Parts Co,GPC,,40987,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.63,4.63,2.65,150965000.0,4.62,,382095000.0,689375000.0,689375000.0,689375000.0,10876230000.0,15527087000.0,14643000.0,60239000.0,,3446155000.0,10890873000.0,4636214000.0,27863000.0,3597120000.0,1039094000.0,32376000.0,1071470000.0,15527087000.0,148300000.0,148154000.0,148788000.0
Genuine Parts Co,GPC,,40987,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 12:58:42+00:00,5.53,5.53,2.88,241635000.0,5.5,0.0,265138000.0,810474000.0,810474000.0,810474000.0,12751286000.0,18735073000.0,17147000.0,67822000.0,0.0,4615290000.0,12768433000.0,5966640000.0,101925000.0,4856925000.0,1109715000.0,-34103000.0,1075612000.0,18735073000.0,146600000.0,146657000.0,147241000.0
Genuine Parts Co,GPC,,40987,2018.0,Q4,2018-10-01,2018-12-31,,1.28,1.28,0.72,63739000.0,1.27,,67588000.0,186699000.0,186699000.0,186699000.0,3061633000.0,4603792000.0,5841000.0,22000000.0,,1214036000.0,3067474000.0,1536318000.0,26256000.0,1277775000.0,258543000.0,-4256000.0,254287000.0,4603792000.0,146600000.0,146657000.0,147241000.0
Genuine Parts Co,GPC,,40987,2018.0,Q3,2018-07-01,2018-09-30,2019-10-18 12:05:57+00:00,1.5,1.5,0.72,61082000.0,1.49,,71508000.0,220227000.0,220227000.0,220227000.0,3238687000.0,4722922000.0,4939000.0,17871000.0,,1119266000.0,3243626000.0,1479296000.0,25084000.0,1180348000.0,298948000.0,-7213000.0,291735000.0,4722922000.0,146800000.0,146763000.0,147453000.0
Genuine Parts Co,GPC,,40987,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.25,4.25,2.16,177896000.0,4.23,,197550000.0,623775000.0,623775000.0,623775000.0,9689653000.0,14131281000.0,11306000.0,45822000.0,,3401254000.0,9700959000.0,4430322000.0,75669000.0,3579150000.0,851172000.0,-29847000.0,821325000.0,14131281000.0,146800000.0,146763000.0,147453000.0
Genuine Parts Co,GPC,,40987,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.99,4.99,2.84,227947000.0,4.96,,311368000.0,731958000.0,731958000.0,731958000.0,12612654000.0,18338357000.0,16056000.0,67206000.0,,4411688000.0,12628710000.0,5709647000.0,93892000.0,4639635000.0,1070012000.0,-26686000.0,1043326000.0,18338357000.0,146800000.0,146763000.0,147453000.0
Genuine Parts Co,GPC,,40987,2018.0,Q2,2018-04-01,2018-06-30,2019-07-19 13:46:01+00:00,1.55,1.55,0.72,58451000.0,1.54,,73299000.0,226972000.0,226972000.0,226972000.0,3300479000.0,4822065000.0,3666000.0,15495000.0,,1148217000.0,3304145000.0,1517920000.0,26476000.0,1206668000.0,311252000.0,-10981000.0,300271000.0,4822065000.0,146400000.0,146748000.0,147260000.0
Genuine Parts Co,GPC,,40987,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.75,2.75,1.44,116814000.0,2.74,,126042000.0,403548000.0,403548000.0,403548000.0,6450966000.0,9408359000.0,6367000.0,27951000.0,,2281988000.0,6457333000.0,2951026000.0,50585000.0,2398802000.0,552224000.0,-22634000.0,529590000.0,9408359000.0,146400000.0,146748000.0,147260000.0
Genuine Parts Co,GPC,,40987,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.57,4.57,2.79,207141000.0,4.55,,327773000.0,670173000.0,670173000.0,670173000.0,12242983000.0,17711341000.0,14625000.0,53122000.0,,4223922000.0,12257608000.0,5453733000.0,77846000.0,4431063000.0,1022670000.0,-24724000.0,997946000.0,17711341000.0,146400000.0,146748000.0,147260000.0
Genuine Parts Co,GPC,,40987,2018.0,Q1,2018-01-01,2018-03-31,2019-04-19 13:56:50+00:00,1.2,1.2,0.72,58363000.0,1.2,,52743000.0,176576000.0,176576000.0,176576000.0,3150487000.0,4586294000.0,2701000.0,12456000.0,,1133771000.0,3153188000.0,1433106000.0,24109000.0,1192134000.0,240972000.0,-11653000.0,229319000.0,4586294000.0,147100000.0,146727000.0,147322000.0
Genuine Parts Co,GPC,,40987,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.31,4.31,2.75,187922000.0,4.3,,361639000.0,633173000.0,633173000.0,633173000.0,11802970000.0,16989454000.0,13505000.0,51219000.0,,3982648000.0,11816475000.0,5172979000.0,58816000.0,4170570000.0,1002409000.0,-7597000.0,994812000.0,16989454000.0,147100000.0,146727000.0,147322000.0
Genuine Parts Co,GPC,,40987,2019.0,Q4,2019-10-01,2019-12-31,,0.06,0.06,0.76,73235000.0,0.06,81968000.0,3208000.0,8918000.0,8918000.0,8918000.0,3121095000.0,4706189000.0,3281000.0,-36797000.0,112184000.0,1243456000.0,3124376000.0,1581813000.0,22047000.0,1510843000.0,70970000.0,-58844000.0,12126000.0,4706189000.0,145800000.0,145736000.0,146417000.0
Genuine Parts Co,GPC,,40987,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 12:58:42+00:00,4.26,4.26,3.05,270288000.0,4.24,81968000.0,209215000.0,621085000.0,621085000.0,621085000.0,13076036000.0,19392305000.0,14905000.0,23254000.0,112184000.0,4934167000.0,13090941000.0,6301364000.0,95711000.0,5398607000.0,902757000.0,-72457000.0,830300000.0,19392305000.0,145800000.0,145736000.0,146417000.0
Genuine Parts Co,GPC,,40987,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.2,4.2,2.29,197053000.0,4.18,,206007000.0,612167000.0,612167000.0,612167000.0,9954941000.0,14686116000.0,11624000.0,60051000.0,,3690711000.0,9966565000.0,4719551000.0,73664000.0,3887764000.0,831787000.0,-13613000.0,818174000.0,14686116000.0,145800000.0,145572000.0,146189000.0
Genuine Parts Co,GPC,,40987,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.48,5.48,3.01,260792000.0,5.45,,273595000.0,798866000.0,798866000.0,798866000.0,13016574000.0,19289908000.0,17465000.0,82051000.0,,4904747000.0,13034039000.0,6255869000.0,99920000.0,5165539000.0,1090330000.0,-17869000.0,1072461000.0,19289908000.0,145800000.0,145572000.0,146189000.0
Genuine Parts Co,GPC,,40987,2019.0,Q3,2019-07-01,2019-09-30,2019-10-18 12:05:57+00:00,1.56,1.56,0.7625,68922000.0,1.56,,77046000.0,227487000.0,227487000.0,227487000.0,3390597000.0,5015023000.0,1693000.0,47100000.0,,1269893000.0,3392290000.0,1622733000.0,26485000.0,1338815000.0,283918000.0,20615000.0,304533000.0,5015023000.0,145800000.0,145572000.0,146189000.0
Genuine Parts Co,GPC,,40987,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.64,2.64,1.53,128131000.0,2.62,,128961000.0,384680000.0,384680000.0,384680000.0,6564344000.0,9671093000.0,9931000.0,12951000.0,,2420818000.0,6574275000.0,3096818000.0,47179000.0,2548949000.0,547869000.0,-34228000.0,513641000.0,9671093000.0,145700000.0,146075000.0,146736000.0
Genuine Parts Co,GPC,,40987,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.42,5.42,2.97,252952000.0,5.38,,268057000.0,791606000.0,791606000.0,791606000.0,12864664000.0,18997807000.0,20711000.0,52822000.0,,4754120000.0,12885375000.0,6112432000.0,98519000.0,5007072000.0,1105360000.0,-45697000.0,1059663000.0,18997807000.0,145700000.0,146075000.0,146736000.0
Genuine Parts Co,GPC,,40987,2019.0,Q2,2019-04-01,2019-06-30,2019-07-19 13:46:01+00:00,1.54,1.54,0.7625,66154000.0,1.53,,77699000.0,224430000.0,224430000.0,224430000.0,3335679000.0,4934260000.0,5962000.0,15873000.0,,1216913000.0,3341641000.0,1592619000.0,23296000.0,1283067000.0,309552000.0,-7423000.0,302129000.0,4934260000.0,145700000.0,146075000.0,146736000.0
Genuine Parts Co,GPC,,40987,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 15:22:30+00:00,1.1,1.1,0.7625,61977000.0,1.09,,51262000.0,160250000.0,160250000.0,160250000.0,3228665000.0,4736833000.0,3969000.0,-2922000.0,0.0,1203905000.0,3232634000.0,1504199000.0,23883000.0,1265882000.0,238317000.0,-26805000.0,211512000.0,4736833000.0,145700000.0,145981000.0,146694000.0
Genuine Parts Co,GPC,,40987,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.43,5.43,2.92,245249000.0,5.39,,263657000.0,794148000.0,794148000.0,794148000.0,12829464000.0,18885612000.0,18415000.0,52444000.0,,4685424000.0,12847879000.0,6037733000.0,101699000.0,4930673000.0,1107060000.0,-49255000.0,1057805000.0,18885612000.0,145700000.0,145981000.0,146694000.0
Genuine Parts Co,GPC,,40987,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.1,4.1,3.08,278754000.0,4.09,81968000.0,200363000.0,597370000.0,597370000.0,597370000.0,12906112000.0,19215004000.0,18236000.0,37224000.0,113623000.0,4963005000.0,12924348000.0,6290656000.0,92797000.0,5437350000.0,853306000.0,-55573000.0,797733000.0,19215004000.0,145300000.0,145052000.0,145623000.0
Genuine Parts Co,GPC,,40987,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 15:22:30+00:00,0.94,0.94,0.79,70443000.0,0.94,,42410000.0,136535000.0,136535000.0,136535000.0,3058741000.0,4559532000.0,7300000.0,11048000.0,1439000.0,1232743000.0,3066041000.0,1493491000.0,20969000.0,1304625000.0,188866000.0,-9921000.0,178945000.0,4559532000.0,145300000.0,145052000.0,145623000.0
