company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Genuine Parts Co,GPC,,40987,2015.0,Q3,2015-07-01,2015-09-30,,-35274000.0,,,34277000.0,,-8134000.0,214731000.0,902637000.0,-398487000.0,-59804000.0,441879000.0,-398487000.0,-59804000.0,441879000.0,-24546000.0,188016000.0,188016000.0,4855000.0,-35000.0,,,-93496000.0,-24530000.0,-1127637000.0,-79956000.0,
Genuine Parts Co,GPC,,40987,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 08:46:39+00:00,-80140000.0,,,71487000.0,,-4711000.0,22892000.0,1634587000.0,-245683000.0,-117604000.0,454108000.0,-245683000.0,-117604000.0,454108000.0,86110000.0,356383000.0,356383000.0,3346000.0,-614000.0,,,-181883000.0,-37464000.0,-1552554000.0,-145219000.0,
Genuine Parts Co,GPC,,40987,2015.0,Q2TTM,2014-07-01,2015-06-30,,-189151000.0,408604000.0,25155000.0,146160000.0,,-12846000.0,22340000.0,3115898000.0,-507821000.0,-285507000.0,877151000.0,-507821000.0,-285507000.0,877151000.0,70977000.0,712458000.0,712458000.0,-3807000.0,-4093000.0,,,-357983000.0,-105222000.0,-3074247000.0,-187396000.0,8866000.0
Genuine Parts Co,GPC,,40987,2015.0,Q2,2015-04-01,2015-06-30,,-50011000.0,,,35603000.0,,29000.0,96856000.0,854677000.0,-203232000.0,-71048000.0,331596000.0,-203232000.0,-71048000.0,331596000.0,57345000.0,195373000.0,195373000.0,3764000.0,-544000.0,,,-93844000.0,-21037000.0,-902554000.0,-60967000.0,
Genuine Parts Co,GPC,,40987,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 10:31:25+00:00,-30129000.0,,,35884000.0,,-4740000.0,-73964000.0,779910000.0,-42451000.0,-46556000.0,122512000.0,-42451000.0,-46556000.0,122512000.0,28765000.0,161010000.0,161010000.0,-418000.0,-70000.0,,,-88039000.0,-16427000.0,-650000000.0,-84252000.0,
Genuine Parts Co,GPC,,40987,2015.0,Q1TTM,2014-04-01,2015-03-31,,-161176000.0,408604000.0,25155000.0,147341000.0,,-10614000.0,-4644000.0,2767822000.0,-521210000.0,-258031000.0,852878000.0,-521210000.0,-258031000.0,852878000.0,63023000.0,714812000.0,714812000.0,-4631000.0,-3725000.0,,,-352560000.0,-105721000.0,-2775258000.0,-157489000.0,8866000.0
Genuine Parts Co,GPC,,40987,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 07:17:43+00:00,-462167000.0,374865000.0,19043000.0,147487000.0,,1575000.0,118890000.0,4350000000.0,-322406000.0,-593999000.0,946078000.0,-322406000.0,-593999000.0,946078000.0,31248000.0,687240000.0,687240000.0,-7539000.0,-4126000.0,,,-386863000.0,-160643000.0,-4100000000.0,-181417000.0,28811000.0
Genuine Parts Co,GPC,,40987,2016.0,Q4,2016-10-01,2016-12-31,,-96622000.0,374865000.0,19043000.0,39240000.0,,-7000000.0,25392000.0,1330000000.0,-38220000.0,-141804000.0,204726000.0,-38220000.0,-141804000.0,204726000.0,17702000.0,152520000.0,152520000.0,-12426000.0,-2659000.0,,,-97954000.0,-73993000.0,-1230000000.0,-37607000.0,28811000.0
Genuine Parts Co,GPC,,40987,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 08:28:21+00:00,-365545000.0,,,108247000.0,,8575000.0,93498000.0,3020000000.0,-284186000.0,-452195000.0,741352000.0,-284186000.0,-452195000.0,741352000.0,13546000.0,534720000.0,534720000.0,4887000.0,-1467000.0,,,-288909000.0,-86650000.0,-2870000000.0,-143810000.0,
Genuine Parts Co,GPC,,40987,2016.0,Q3TTM,2015-10-01,2016-09-30,,-412832000.0,352153000.0,23687000.0,144158000.0,,5649000.0,160397000.0,4345000000.0,-446090000.0,-538414000.0,1004738000.0,-446090000.0,-538414000.0,1004738000.0,25883000.0,695993000.0,695993000.0,4190000.0,-3366000.0,,,-381814000.0,-134200000.0,-4195000000.0,-210910000.0,8618000.0
Genuine Parts Co,GPC,,40987,2016.0,Q3,2016-07-01,2016-09-30,,-60110000.0,,,37682000.0,,507000.0,-14573000.0,1070000000.0,-122768000.0,-97049000.0,210860000.0,-122768000.0,-97049000.0,210860000.0,-8450000.0,185326000.0,185326000.0,2425000.0,-380000.0,,,-97975000.0,-36939000.0,-1070000000.0,-24413000.0,
Genuine Parts Co,GPC,,40987,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 09:31:38+00:00,-305435000.0,,,70565000.0,,8068000.0,108071000.0,1950000000.0,-161418000.0,-355146000.0,530492000.0,-161418000.0,-355146000.0,530492000.0,21996000.0,349394000.0,349394000.0,2462000.0,-1087000.0,,,-190934000.0,-49711000.0,-1800000000.0,-119397000.0,
Genuine Parts Co,GPC,,40987,2016.0,Q2TTM,2015-07-01,2016-06-30,,-387996000.0,352153000.0,23687000.0,140753000.0,,-2992000.0,389701000.0,4177637000.0,-721809000.0,-501169000.0,1235757000.0,-721809000.0,-501169000.0,1235757000.0,9787000.0,698683000.0,698683000.0,6620000.0,-3021000.0,,,-377335000.0,-121791000.0,-4252637000.0,-266453000.0,8618000.0
Genuine Parts Co,GPC,,40987,2016.0,Q2,2016-04-01,2016-06-30,,-231810000.0,,,35911000.0,,-155000.0,164810000.0,975000000.0,-96949000.0,-269851000.0,395447000.0,-96949000.0,-269851000.0,395447000.0,28492000.0,191369000.0,191369000.0,3357000.0,-645000.0,,,-98338000.0,-38041000.0,-900000000.0,-72966000.0,
Genuine Parts Co,GPC,,40987,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 13:12:11+00:00,-73625000.0,,,34654000.0,,8223000.0,-56739000.0,975000000.0,-64469000.0,-85295000.0,135045000.0,-64469000.0,-85295000.0,135045000.0,-6496000.0,158025000.0,158025000.0,-895000.0,-442000.0,,,-92596000.0,-11670000.0,-900000000.0,-46431000.0,
Genuine Parts Co,GPC,,40987,2016.0,Q1TTM,2015-04-01,2016-03-31,,-206197000.0,352153000.0,23687000.0,140445000.0,,-2808000.0,321747000.0,4057314000.0,-828092000.0,-302366000.0,1171906000.0,-828092000.0,-302366000.0,1171906000.0,38640000.0,702687000.0,702687000.0,7027000.0,-2920000.0,,,-372841000.0,-104787000.0,-4255191000.0,-254454000.0,8618000.0
Genuine Parts Co,GPC,,40987,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 12:58:42+00:00,-1494795000.0,298827000.0,38401000.0,167691000.0,0.0,,16837000.0,6630294000.0,872059000.0,-1630280000.0,815043000.0,872059000.0,-1630280000.0,815043000.0,72020000.0,616757000.0,616757000.0,13758000.0,-5239000.0,,15198000.0,-395475000.0,-156760000.0,-5183997000.0,-173524000.0,21275000.0
Genuine Parts Co,GPC,,40987,2017.0,Q4,2017-10-01,2017-12-31,,-1205442000.0,298827000.0,38401000.0,50051000.0,,-13070000.0,111102000.0,3210294000.0,1073749000.0,-1243746000.0,272686000.0,1073749000.0,-1243746000.0,272686000.0,104817000.0,108183000.0,108183000.0,3350000.0,-1950000.0,,15198000.0,-98958000.0,-59579000.0,-2033997000.0,-1640000.0,21275000.0
Genuine Parts Co,GPC,,40987,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-22 07:17:48+00:00,-289353000.0,,,117640000.0,,13070000.0,-94265000.0,3420000000.0,-201690000.0,-386534000.0,542357000.0,-201690000.0,-386534000.0,542357000.0,-32797000.0,508574000.0,508574000.0,10408000.0,-3289000.0,,,-296517000.0,-97181000.0,-3150000000.0,-171884000.0,
Genuine Parts Co,GPC,,40987,2017.0,Q3TTM,2016-10-01,2017-09-30,,-385975000.0,374865000.0,19043000.0,156880000.0,,6070000.0,-68873000.0,4750000000.0,-239910000.0,-528338000.0,747083000.0,-239910000.0,-528338000.0,747083000.0,-15095000.0,661094000.0,661094000.0,-2018000.0,-5948000.0,,,-394471000.0,-171174000.0,-4380000000.0,-209491000.0,28811000.0
Genuine Parts Co,GPC,,40987,2017.0,Q3,2017-07-01,2017-09-30,,-49137000.0,,,40276000.0,,4847000.0,-6212000.0,1170000000.0,-102760000.0,-92223000.0,197073000.0,-102760000.0,-92223000.0,197073000.0,6937000.0,158442000.0,158442000.0,4567000.0,-275000.0,,,-99109000.0,-43086000.0,-1155000000.0,-18376000.0,
Genuine Parts Co,GPC,,40987,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 07:20:35+00:00,-240216000.0,,,77364000.0,,8223000.0,-88053000.0,2250000000.0,-98930000.0,-294311000.0,345284000.0,-98930000.0,-294311000.0,345284000.0,-39734000.0,350132000.0,350132000.0,5841000.0,-3014000.0,,,-197408000.0,-54095000.0,-1995000000.0,-153508000.0,
Genuine Parts Co,GPC,,40987,2017.0,Q2TTM,2016-07-01,2017-06-30,,-396948000.0,374865000.0,19043000.0,154286000.0,,1730000.0,-77234000.0,4650000000.0,-259918000.0,-533164000.0,760870000.0,-259918000.0,-533164000.0,760870000.0,-30482000.0,687978000.0,687978000.0,-4160000.0,-6053000.0,,,-393337000.0,-165027000.0,-4295000000.0,-215528000.0,28811000.0
Genuine Parts Co,GPC,,40987,2017.0,Q2,2017-04-01,2017-06-30,,-133980000.0,,,39232000.0,,2771000.0,9590000.0,1245000000.0,-57738000.0,-163269000.0,243464000.0,-57738000.0,-163269000.0,243464000.0,25228000.0,189972000.0,189972000.0,4670000.0,-1390000.0,,,-99824000.0,-29289000.0,-1140000000.0,-61524000.0,
Genuine Parts Co,GPC,,40987,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 07:10:26+00:00,-106236000.0,,,38132000.0,,5452000.0,-97643000.0,1005000000.0,-41192000.0,-131042000.0,101820000.0,-41192000.0,-131042000.0,101820000.0,-64962000.0,160160000.0,160160000.0,1171000.0,-1624000.0,,,-97584000.0,-24806000.0,-855000000.0,-91984000.0,
Genuine Parts Co,GPC,,40987,2017.0,Q1TTM,2016-04-01,2017-03-31,,-494778000.0,374865000.0,19043000.0,150965000.0,,-1196000.0,77986000.0,4380000000.0,-299129000.0,-639746000.0,912853000.0,-299129000.0,-639746000.0,912853000.0,-27218000.0,689375000.0,689375000.0,-5473000.0,-5308000.0,,,-391851000.0,-173779000.0,-4055000000.0,-226970000.0,28811000.0
Genuine Parts Co,GPC,,40987,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 12:58:42+00:00,-278367000.0,236536000.0,102131000.0,241635000.0,0.0,,76571000.0,5064291000.0,-608830000.0,-496124000.0,1145164000.0,-608830000.0,-496124000.0,1145164000.0,18648000.0,810474000.0,810474000.0,16484000.0,-10227000.0,,-21562000.0,-415983000.0,-232422000.0,-5154928000.0,-91983000.0,14665000.0
Genuine Parts Co,GPC,,40987,2018.0,Q4,2018-10-01,2018-12-31,,-124379000.0,236536000.0,102131000.0,63739000.0,,13343000.0,-34946000.0,1657316000.0,13217000.0,-250194000.0,219638000.0,13217000.0,-250194000.0,219638000.0,-25558000.0,186699000.0,186699000.0,4146000.0,-4367000.0,,-21562000.0,-105673000.0,-140480000.0,-1443994000.0,-90065000.0,14665000.0
Genuine Parts Co,GPC,,40987,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-18 12:05:57+00:00,-153988000.0,,,177896000.0,0.0,-13343000.0,111517000.0,3406975000.0,-622047000.0,-245930000.0,925526000.0,-622047000.0,-245930000.0,925526000.0,44206000.0,623775000.0,623775000.0,12338000.0,-5860000.0,,,-310310000.0,-91942000.0,-3710934000.0,-1918000.0,
Genuine Parts Co,GPC,,40987,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1359430000.0,298827000.0,38401000.0,227947000.0,,-26413000.0,222619000.0,6617269000.0,451702000.0,-1489676000.0,1198212000.0,451702000.0,-1489676000.0,1198212000.0,149023000.0,731958000.0,731958000.0,15688000.0,-7810000.0,,15198000.0,-409268000.0,-151521000.0,-5744931000.0,-3558000.0,21275000.0
Genuine Parts Co,GPC,,40987,2018.0,Q3,2018-07-01,2018-09-30,,-71443000.0,,,61082000.0,,-2079000.0,183240000.0,1086069000.0,-366169000.0,-98239000.0,470451000.0,-366169000.0,-98239000.0,470451000.0,3964000.0,220227000.0,220227000.0,5902000.0,-1009000.0,,,-105661000.0,-26796000.0,-1343650000.0,-1918000.0,
Genuine Parts Co,GPC,,40987,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-19 13:46:01+00:00,-82545000.0,,,116814000.0,,-11264000.0,-71723000.0,2320906000.0,-255878000.0,-147691000.0,455075000.0,-255878000.0,-147691000.0,455075000.0,40242000.0,403548000.0,403548000.0,6436000.0,-4851000.0,,,-204649000.0,-65146000.0,-2367284000.0,,
Genuine Parts Co,GPC,,40987,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1337124000.0,298827000.0,38401000.0,207141000.0,,-19487000.0,33167000.0,6701200000.0,715111000.0,-1483660000.0,924834000.0,715111000.0,-1483660000.0,924834000.0,151996000.0,670173000.0,670173000.0,14353000.0,-7076000.0,,15198000.0,-402716000.0,-167811000.0,-5556281000.0,-20016000.0,21275000.0
Genuine Parts Co,GPC,,40987,2018.0,Q2,2018-04-01,2018-06-30,,-43957000.0,,,58451000.0,,-9677000.0,26018000.0,1119465000.0,-200393000.0,-77470000.0,316708000.0,-200393000.0,-77470000.0,316708000.0,29168000.0,226972000.0,226972000.0,5267000.0,-675000.0,,,-105649000.0,-33513000.0,-1213534000.0,,
Genuine Parts Co,GPC,,40987,2018.0,Q1,2018-01-01,2018-03-31,2019-04-19 13:56:50+00:00,-38588000.0,,,58363000.0,,-1587000.0,-97741000.0,1201441000.0,-55485000.0,-70221000.0,138367000.0,-55485000.0,-70221000.0,138367000.0,11074000.0,176576000.0,176576000.0,1169000.0,-4176000.0,,,-99000000.0,-31633000.0,-1153750000.0,,
Genuine Parts Co,GPC,,40987,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1427147000.0,298827000.0,38401000.0,187922000.0,,-7039000.0,16739000.0,6826735000.0,857766000.0,-1569459000.0,851590000.0,857766000.0,-1569459000.0,851590000.0,148056000.0,633173000.0,633173000.0,13756000.0,-7791000.0,,15198000.0,-396891000.0,-163587000.0,-5482747000.0,-81540000.0,21275000.0
Genuine Parts Co,GPC,,40987,2019.0,Q4,2019-10-01,2019-12-31,,-99153000.0,303736000.0,95281000.0,73235000.0,17825000.0,6645000.0,-53852000.0,1108452000.0,-156516000.0,-171813000.0,146798000.0,-156516000.0,-171813000.0,146798000.0,-174283000.0,8918000.0,8918000.0,118497000.0,-3918000.0,,603000.0,-110784000.0,-115257000.0,-1149131000.0,-1135000.0,24772000.0
Genuine Parts Co,GPC,,40987,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 12:58:42+00:00,-724718000.0,303736000.0,95281000.0,270288000.0,434609000.0,,-111297000.0,5037168000.0,-385962000.0,-563206000.0,892010000.0,-385962000.0,-563206000.0,892010000.0,-56555000.0,621085000.0,621085000.0,111934000.0,-11413000.0,,603000.0,-438890000.0,-297869000.0,-4898640000.0,-74187000.0,24772000.0
Genuine Parts Co,GPC,,40987,2019.0,Q3TTM,2018-10-01,2019-09-30,,-749944000.0,236536000.0,102131000.0,260792000.0,416784000.0,6698000.0,-92391000.0,5586032000.0,-216229000.0,-641587000.0,964850000.0,-216229000.0,-641587000.0,964850000.0,92170000.0,798866000.0,798866000.0,-2417000.0,-11862000.0,,-21562000.0,-433779000.0,-323092000.0,-5193503000.0,-163117000.0,14665000.0
Genuine Parts Co,GPC,,40987,2019.0,Q3,2019-07-01,2019-09-30,,-268279000.0,,,68922000.0,416784000.0,-9106000.0,190123000.0,955480000.0,-618612000.0,72605000.0,443837000.0,-618612000.0,72605000.0,443837000.0,-111276000.0,227487000.0,227487000.0,-42695000.0,-124000.0,,,-111382000.0,-75900000.0,-1389534000.0,-73052000.0,
Genuine Parts Co,GPC,,40987,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-18 12:05:57+00:00,-625565000.0,,,197053000.0,416784000.0,-6645000.0,-57445000.0,3928716000.0,-229446000.0,-391393000.0,745212000.0,-229446000.0,-391393000.0,745212000.0,117728000.0,612167000.0,612167000.0,-6563000.0,-7495000.0,,,-328106000.0,-182612000.0,-3749509000.0,-73052000.0,
Genuine Parts Co,GPC,,40987,2019.0,Q2TTM,2018-07-01,2019-06-30,,-553108000.0,236536000.0,102131000.0,252952000.0,,13725000.0,-99274000.0,5716621000.0,36214000.0,-812431000.0,991464000.0,36214000.0,-812431000.0,991464000.0,207410000.0,791606000.0,791606000.0,46180000.0,-12747000.0,,-21562000.0,-428058000.0,-273988000.0,-5147619000.0,-91983000.0,14665000.0
Genuine Parts Co,GPC,,40987,2019.0,Q2,2019-04-01,2019-06-30,,-204106000.0,,,66154000.0,-12028000.0,2454000.0,-57836000.0,1623234000.0,243487000.0,-279960000.0,239645000.0,243487000.0,-279960000.0,239645000.0,205626000.0,224430000.0,224430000.0,6897000.0,-532000.0,,,-111355000.0,-61091000.0,-1267860000.0,,-2735000.0
Genuine Parts Co,GPC,,40987,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-19 13:46:01+00:00,-357286000.0,,,128131000.0,,2461000.0,-247568000.0,2973236000.0,389166000.0,-463998000.0,301375000.0,389166000.0,-463998000.0,301375000.0,229004000.0,384680000.0,384680000.0,36132000.0,-7371000.0,,,-216724000.0,-106712000.0,-2359975000.0,,
Genuine Parts Co,GPC,,40987,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 15:22:30+00:00,-153180000.0,,,61977000.0,12028000.0,7000.0,-189732000.0,1350002000.0,145679000.0,-184038000.0,61730000.0,145679000.0,-184038000.0,61730000.0,23378000.0,160250000.0,160250000.0,29235000.0,-6839000.0,,,-105369000.0,-45621000.0,-1092115000.0,0.0,2735000.0
Genuine Parts Co,GPC,,40987,2019.0,Q1TTM,2018-04-01,2019-03-31,,-392959000.0,236536000.0,102131000.0,245249000.0,12028000.0,1594000.0,-15420000.0,5212852000.0,-407666000.0,-609941000.0,1068527000.0,-407666000.0,-609941000.0,1068527000.0,30952000.0,794148000.0,794148000.0,44550000.0,-12890000.0,,-21562000.0,-422352000.0,-246410000.0,-5093293000.0,-91983000.0,17400000.0
Genuine Parts Co,GPC,,40987,2020.0,Q1TTM,2019-04-01,2020-03-31,,-575371000.0,303736000.0,95281000.0,278754000.0,433023000.0,-14573000.0,-59887000.0,5006071000.0,-478185000.0,-414641000.0,904340000.0,-478185000.0,-414641000.0,904340000.0,-2456000.0,597370000.0,597370000.0,88103000.0,-4915000.0,,603000.0,-444372000.0,-297662000.0,-4865063000.0,-169906000.0,25369000.0
Genuine Parts Co,GPC,,40987,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 15:22:30+00:00,-3833000.0,,,70443000.0,10442000.0,-14566000.0,-138322000.0,1318905000.0,53456000.0,-35473000.0,74060000.0,53456000.0,-35473000.0,74060000.0,77477000.0,136535000.0,136535000.0,5404000.0,-341000.0,,,-110851000.0,-45414000.0,-1058538000.0,-95719000.0,3332000.0
