company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2013.0,Q2,2013-04-01,2013-06-30,2013-08-07 16:52:04+00:00,0.06,0.06,0.05,6035000.0,55997000.0,8979000.0,8979000.0,8979000.0,43708000.0,147428000.0,-100000.0,,25158000.0,,8788000.0,43708000.0,103720000.0,1337000.0,89943000.0,13777000.0,1237000.0,15014000.0,147428000.0,149700000.0,162247000.0,168042000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 20:19:58+00:00,0.08,0.08,0.07,4726000.0,49976000.0,12249000.0,12249000.0,12249000.0,39128000.0,135820000.0,215000.0,,23334000.0,,7991000.0,39128000.0,96692000.0,1369000.0,81301000.0,15391000.0,1584000.0,16975000.0,135820000.0,153100000.0,161282000.0,167823000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.4,0.4,0.4,37330000.0,187095000.0,64912000.0,64912000.0,64912000.0,155505000.0,552212000.0,-199000.0,,84745000.0,,27716000.0,155505000.0,396707000.0,5290000.0,299556000.0,97151000.0,5091000.0,102242000.0,552212000.0,153100000.0,161282000.0,167823000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:20:23+00:00,0.15,0.15,0.15,36206000.0,315804000.0,25343000.0,25343000.0,25343000.0,231009000.0,770364000.0,-3168000.0,,122880000.0,0.0,41347000.0,231009000.0,539355000.0,5393000.0,480031000.0,59324000.0,2225000.0,61549000.0,770364000.0,169000000.0,163831000.0,169289000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q4,2014-10-01,2014-12-31,,0.04,0.04,0.04,13305000.0,93228000.0,6813000.0,6813000.0,6813000.0,65624000.0,223969000.0,-1200000.0,,33097000.0,,12104000.0,65624000.0,158345000.0,1402000.0,138429000.0,19916000.0,202000.0,20118000.0,223969000.0,169000000.0,163831000.0,169289000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 20:57:10+00:00,0.02,0.02,0.02,11729000.0,80433000.0,4056000.0,4056000.0,4056000.0,56885000.0,193348000.0,-1005000.0,,30790000.0,0.0,9789000.0,56885000.0,136463000.0,1339000.0,121012000.0,15451000.0,334000.0,15785000.0,193348000.0,202800000.0,164294000.0,169727000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.11,0.11,0.11,22901000.0,222576000.0,18530000.0,18530000.0,18530000.0,165385000.0,546395000.0,-1968000.0,,89783000.0,,29243000.0,165385000.0,381010000.0,3991000.0,341602000.0,39408000.0,2023000.0,41431000.0,546395000.0,202800000.0,164294000.0,169727000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.17,0.17,0.18,36427000.0,284907000.0,30546000.0,30546000.0,30546000.0,219262000.0,723745000.0,-2387000.0,,117530000.0,,37995000.0,219262000.0,504483000.0,5309000.0,440432000.0,64051000.0,2922000.0,66973000.0,723745000.0,202800000.0,164294000.0,169727000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.09,0.09,0.09,11172000.0,142143000.0,14474000.0,14474000.0,14474000.0,108500000.0,353047000.0,-963000.0,,58993000.0,,19454000.0,108500000.0,244547000.0,2652000.0,220590000.0,23957000.0,1689000.0,25646000.0,353047000.0,152000000.0,163161000.0,168345000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.22,0.22,0.23,32079000.0,261161000.0,37519000.0,37519000.0,37519000.0,206307000.0,685096000.0,-2533000.0,,113161000.0,,37588000.0,206307000.0,478789000.0,5252000.0,411910000.0,66879000.0,2719000.0,69598000.0,685096000.0,152000000.0,163161000.0,168345000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 17:29:59+00:00,0.04,0.04,0.04,5806000.0,74817000.0,6081000.0,6081000.0,6081000.0,57757000.0,184098000.0,-574000.0,,29938000.0,,10444000.0,57757000.0,126341000.0,1319000.0,115199000.0,11142000.0,745000.0,11887000.0,184098000.0,152000000.0,163161000.0,168345000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q1,2014-01-01,2014-03-31,2014-05-06 20:19:58+00:00,0.05,0.05,0.05,5366000.0,67326000.0,8393000.0,8393000.0,8393000.0,50743000.0,168949000.0,-389000.0,,29055000.0,,9010000.0,50743000.0,118206000.0,1333000.0,105391000.0,12815000.0,944000.0,13759000.0,168949000.0,167900000.0,162391000.0,168114000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.25,0.25,0.25,32308000.0,242341000.0,40417000.0,40417000.0,40417000.0,192258000.0,648426000.0,-2059000.0,,108381000.0,,35932000.0,192258000.0,456168000.0,5270000.0,386654000.0,69514000.0,3211000.0,72725000.0,648426000.0,167900000.0,162391000.0,168114000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 17:20:10+00:00,0.05,0.05,0.05,9018000.0,470371000.0,7987000.0,7987000.0,7987000.0,286777000.0,1009268000.0,-3167000.0,,158129000.0,7600000.0,71514000.0,286777000.0,722491000.0,5295000.0,707614000.0,14877000.0,2128000.0,17005000.0,1009268000.0,159700000.0,170385000.0,176141000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q4,2015-10-01,2015-12-31,,-0.01,-0.01,-0.01,15570000.0,136840000.0,-2534000.0,-2534000.0,-2534000.0,81976000.0,296529000.0,-1007000.0,,42814000.0,1717000.0,20315000.0,81976000.0,214553000.0,1176000.0,201686000.0,12867000.0,169000.0,13036000.0,296529000.0,159700000.0,170385000.0,176141000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 17:16:42+00:00,0.05,0.05,0.05,-9329000.0,120994000.0,8169000.0,8169000.0,8169000.0,71701000.0,260068000.0,-653000.0,,42110000.0,5883000.0,21220000.0,71701000.0,188367000.0,1333000.0,190207000.0,-1840000.0,680000.0,-1160000.0,260068000.0,163400000.0,171648000.0,177897000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.06,0.06,0.06,-6552000.0,333531000.0,10521000.0,10521000.0,10521000.0,204801000.0,712739000.0,-2160000.0,,115315000.0,5883000.0,51199000.0,204801000.0,507938000.0,4119000.0,505928000.0,2010000.0,1959000.0,3969000.0,712739000.0,163400000.0,171648000.0,177897000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.1,0.1,0.1,6753000.0,426759000.0,17334000.0,17334000.0,17334000.0,270425000.0,936708000.0,-3360000.0,,148412000.0,5883000.0,63303000.0,270425000.0,666283000.0,5521000.0,644357000.0,21926000.0,2161000.0,24087000.0,936708000.0,163400000.0,171648000.0,177897000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 17:19:25+00:00,0.0,0.0,0.0,2694000.0,111928000.0,792000.0,792000.0,792000.0,69498000.0,239785000.0,-830000.0,,37389000.0,0.0,18018000.0,69498000.0,170287000.0,1364000.0,167335000.0,2952000.0,534000.0,3486000.0,239785000.0,,169930000.0,176234000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.01,0.01,0.01,2777000.0,212537000.0,2352000.0,2352000.0,2352000.0,133100000.0,452671000.0,-1507000.0,,73205000.0,,29979000.0,133100000.0,319571000.0,2786000.0,315721000.0,3850000.0,1279000.0,5129000.0,452671000.0,,169930000.0,176234000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.07,0.07,0.07,27811000.0,386198000.0,13221000.0,13221000.0,13221000.0,255609000.0,869988000.0,-3712000.0,,137092000.0,,51872000.0,255609000.0,614379000.0,5527000.0,575162000.0,39217000.0,1815000.0,41032000.0,869988000.0,,169930000.0,176234000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 17:29:33+00:00,0.01,0.01,0.01,83000.0,100609000.0,1560000.0,1560000.0,1560000.0,63602000.0,212886000.0,-677000.0,,35816000.0,0.0,11961000.0,63602000.0,149284000.0,1422000.0,148386000.0,898000.0,745000.0,1643000.0,212886000.0,156000000.0,168077000.0,173720000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.11,0.11,0.11,30923000.0,349087000.0,18510000.0,18510000.0,18510000.0,243868000.0,814301000.0,-3456000.0,,129641000.0,,44298000.0,243868000.0,570433000.0,5482000.0,523026000.0,47407000.0,2026000.0,49433000.0,814301000.0,156000000.0,168077000.0,173720000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 19:50:32+00:00,0.19,0.19,0.18,10900000.0,626500000.0,32200000.0,32200000.0,32200000.0,337800000.0,1275400000.0,-7100000.0,,183100000.0,4000000.0,81100000.0,337800000.0,937600000.0,7300000.0,894700000.0,42900000.0,200000.0,43100000.0,1275400000.0,169500000.0,172600000.0,176300000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q4,2016-10-01,2016-12-31,,0.15,0.15,0.14,18280000.0,162872000.0,25179000.0,25179000.0,25179000.0,90854000.0,362787000.0,-3651000.0,,45605000.0,836000.0,17471000.0,90854000.0,271933000.0,1961000.0,226784000.0,45149000.0,-1690000.0,43459000.0,362787000.0,169500000.0,172600000.0,176300000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 21:24:33+00:00,0.04,0.04,0.04,298000.0,154831000.0,6291000.0,6291000.0,6291000.0,84799000.0,316646000.0,-787000.0,,47239000.0,2283000.0,22006000.0,84799000.0,231847000.0,1888000.0,226359000.0,5488000.0,1101000.0,6589000.0,316646000.0,157300000.0,173335000.0,177938000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.04,0.04,0.04,-7380000.0,463628000.0,7021000.0,7021000.0,7021000.0,246946000.0,912613000.0,-3449000.0,,137495000.0,3164000.0,63629000.0,246946000.0,665667000.0,5339000.0,667916000.0,-2249000.0,1890000.0,-359000.0,912613000.0,157300000.0,173335000.0,177938000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.03,0.03,0.03,8190000.0,600468000.0,4487000.0,4487000.0,4487000.0,328922000.0,1209142000.0,-4456000.0,,180309000.0,4881000.0,83944000.0,328922000.0,880220000.0,6515000.0,869602000.0,10618000.0,2059000.0,12677000.0,1209142000.0,157300000.0,173335000.0,177938000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 18:07:59+00:00,-0.01,-0.01,-0.01,-2302000.0,162694000.0,-1388000.0,-1388000.0,-1388000.0,84503000.0,311391000.0,-1350000.0,,45502000.0,553000.0,22184000.0,84503000.0,226888000.0,1705000.0,230933000.0,-4045000.0,355000.0,-3690000.0,311391000.0,138800000.0,172075000.0,172075000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q2YTD,2016-01-01,2016-06-30,,,,,-7678000.0,308797000.0,730000.0,730000.0,730000.0,162147000.0,595967000.0,-2662000.0,,90256000.0,881000.0,41623000.0,162147000.0,433820000.0,3451000.0,441557000.0,-7737000.0,789000.0,-6948000.0,595967000.0,138800000.0,172075000.0,172075000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.04,0.04,0.04,-1437000.0,566631000.0,6365000.0,6365000.0,6365000.0,315824000.0,1152564000.0,-4322000.0,,175180000.0,8481000.0,83158000.0,315824000.0,836740000.0,5960000.0,833450000.0,3290000.0,1638000.0,4928000.0,1152564000.0,138800000.0,172075000.0,172075000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 18:12:47+00:00,0.01,0.01,0.01,-5376000.0,146103000.0,2118000.0,2118000.0,2118000.0,77644000.0,284576000.0,-1312000.0,,44754000.0,328000.0,19439000.0,77644000.0,206932000.0,1746000.0,210624000.0,-3692000.0,434000.0,-3258000.0,284576000.0,211800000.0,171745000.0,174421000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.05,0.05,0.05,3559000.0,515865000.0,8545000.0,8545000.0,8545000.0,300819000.0,1080958000.0,-3802000.0,,167067000.0,7928000.0,78992000.0,300819000.0,780139000.0,5619000.0,769852000.0,10287000.0,1817000.0,12104000.0,1080958000.0,211800000.0,171745000.0,174421000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 20:52:45+00:00,0.18,0.18,0.18,92600000.0,701000000.0,31400000.0,31400000.0,31400000.0,385300000.0,1494900000.0,700000.0,,210600000.0,300000.0,87900000.0,385300000.0,1109600000.0,13500000.0,999800000.0,109800000.0,14200000.0,124000000.0,1494900000.0,174400000.0,174300000.0,178100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q4,2017-10-01,2017-12-31,,-0.16,-0.16,-0.16,74000000.0,191900000.0,-29000000.0,-29000000.0,-29000000.0,105400000.0,416600000.0,-1200000.0,,54700000.0,,22400000.0,105400000.0,311200000.0,4000000.0,269000000.0,42200000.0,2800000.0,45000000.0,416600000.0,174400000.0,174300000.0,178100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 17:27:13+00:00,0.15,0.15,0.15,11300000.0,172400000.0,26700000.0,26700000.0,26700000.0,93600000.0,374200000.0,400000.0,,53500000.0,0.0,21000000.0,93600000.0,280600000.0,3900000.0,246900000.0,33700000.0,4300000.0,38000000.0,374200000.0,178000000.0,175500000.0,179000000.0
