company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q4,2017-10-01,2017-12-31,,,400000.0,32200000.0,14300000.0,,136700000.0,13900000.0,-317600000.0,65300000.0,157500000.0,-317600000.0,65300000.0,157500000.0,-94800000.0,-29000000.0,-29000000.0,35100000.0,-9200000.0,,-309600000.0,-13700000.0,,-322300000.0,,388600000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 17:27:13+00:00,0.0,2100000.0,,41200000.0,,227300000.0,61900000.0,-98000000.0,-142100000.0,436900000.0,-98000000.0,-142100000.0,436900000.0,196800000.0,60400000.0,60400000.0,105900000.0,-35900000.0,,-359600000.0,-121600000.0,0.0,-124000000.0,,339100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q3TTM,2016-10-01,2017-09-30,,-13000.0,3072000.0,26600000.0,54804000.0,,258762000.0,64408000.0,-139680000.0,-139985000.0,537929000.0,-139680000.0,-139985000.0,537929000.0,258264000.0,85579000.0,85579000.0,135712000.0,-44314000.0,,-462627000.0,-138481000.0,26000.0,-159800000.0,,461136000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q3,2017-07-01,2017-09-30,,,700000.0,,13700000.0,,85500000.0,20100000.0,-80800000.0,-28900000.0,162400000.0,-80800000.0,-28900000.0,162400000.0,52700000.0,26700000.0,26700000.0,35800000.0,-10000000.0,,-89100000.0,-21700000.0,,-90900000.0,,81900000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 19:47:04+00:00,0.0,1400000.0,,27500000.0,,141800000.0,41800000.0,-17200000.0,-113200000.0,274500000.0,-17200000.0,-113200000.0,274500000.0,144100000.0,33700000.0,33700000.0,70100000.0,-25900000.0,,-270500000.0,-99900000.0,0.0,-33100000.0,,257200000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1440000.0,3406000.0,26600000.0,54159000.0,,194274000.0,63628000.0,-77088000.0,-117883000.0,451668000.0,-77088000.0,-117883000.0,451668000.0,256697000.0,65170000.0,65170000.0,134659000.0,-46842000.0,,-513245000.0,-122701000.0,26000.0,-93900000.0,,519503000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q2,2017-04-01,2017-06-30,,,400000.0,,14000000.0,,72100000.0,12300000.0,-33000000.0,-81900000.0,144800000.0,-33000000.0,-81900000.0,144800000.0,29900000.0,23000000.0,23000000.0,35300000.0,-12200000.0,,-137500000.0,-86400000.0,,-33100000.0,,142000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 20:37:01+00:00,,1000000.0,,13500000.0,,69700000.0,29500000.0,15800000.0,-31300000.0,129700000.0,15800000.0,-31300000.0,129700000.0,114200000.0,10700000.0,10700000.0,34800000.0,-13700000.0,,-133000000.0,-13500000.0,,0.0,,115200000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q1TTM,2016-04-01,2017-03-31,,-22100000.0,4303000.0,26600000.0,51450000.0,,147004000.0,56515000.0,-48444000.0,-71196000.0,374809000.0,-48444000.0,-71196000.0,374809000.0,255169000.0,40782000.0,40782000.0,131270000.0,-42559000.0,,-490928000.0,-50744000.0,-1600000.0,-60800000.0,,492576000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 20:52:45+00:00,-21700000.0,90300000.0,41400000.0,55700000.0,,-1300000.0,86500000.0,-202600000.0,-134900000.0,638900000.0,-202600000.0,-134900000.0,638900000.0,301400000.0,332200000.0,332200000.0,162000000.0,-67200000.0,,-681800000.0,-53000000.0,-10100000.0,-211800000.0,,621600000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q4,2018-10-01,2018-12-31,,-15700000.0,24000000.0,41400000.0,14700000.0,,-84500000.0,4900000.0,-109600000.0,-127500000.0,180200000.0,-109600000.0,-127500000.0,180200000.0,-56900000.0,182600000.0,182600000.0,43400000.0,-19200000.0,,-276600000.0,-11600000.0,-600000.0,-94700000.0,,176400000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 17:13:21+00:00,-6000000.0,66300000.0,,41000000.0,,83200000.0,81600000.0,-93000000.0,-7400000.0,458700000.0,-93000000.0,-7400000.0,458700000.0,358300000.0,149600000.0,149600000.0,118600000.0,-48000000.0,,-405200000.0,-41400000.0,-9500000.0,-117100000.0,,445200000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q3TTM,2017-10-01,2018-09-30,,-6000000.0,66700000.0,32200000.0,55300000.0,,219900000.0,95500000.0,-410600000.0,57900000.0,616200000.0,-410600000.0,57900000.0,616200000.0,263500000.0,120600000.0,120600000.0,153700000.0,-57200000.0,,-714800000.0,-55100000.0,-9500000.0,-439400000.0,,833800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q3,2018-07-01,2018-09-30,,,22900000.0,,14200000.0,,39800000.0,24900000.0,9400000.0,11100000.0,176700000.0,9400000.0,11100000.0,176700000.0,197200000.0,58700000.0,58700000.0,41100000.0,-15500000.0,,-142900000.0,-18200000.0,,,,172200000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 17:18:57+00:00,-6000000.0,43400000.0,,26800000.0,,43400000.0,56700000.0,-102400000.0,-18500000.0,282000000.0,-102400000.0,-18500000.0,282000000.0,161100000.0,90900000.0,90900000.0,77500000.0,-32500000.0,,-262300000.0,-23200000.0,-9500000.0,-117100000.0,,273000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q2TTM,2017-07-01,2018-06-30,,-6000000.0,44500000.0,32200000.0,54800000.0,,265600000.0,90700000.0,-500800000.0,17900000.0,601900000.0,-500800000.0,17900000.0,601900000.0,119000000.0,88600000.0,88600000.0,148400000.0,-51700000.0,,-661000000.0,-58600000.0,-9500000.0,-530300000.0,,743500000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q2,2018-04-01,2018-06-30,,-6000000.0,22700000.0,,13600000.0,,15800000.0,11600000.0,-12800000.0,7000000.0,142700000.0,-12800000.0,7000000.0,142300000.0,136500000.0,49300000.0,49300000.0,41300000.0,-13300000.0,,-127400000.0,-11600000.0,-9500000.0,-1600000.0,,152000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 19:44:39+00:00,,20700000.0,,13200000.0,,27600000.0,45100000.0,-89600000.0,-25500000.0,139300000.0,-89600000.0,-25500000.0,139700000.0,24600000.0,41600000.0,41600000.0,36200000.0,-19200000.0,,-134900000.0,-11600000.0,,-115500000.0,,121000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q1TTM,2017-04-01,2018-03-31,,,22200000.0,32200000.0,55200000.0,,321900000.0,91400000.0,-521000000.0,-71000000.0,604000000.0,-521000000.0,-71000000.0,604400000.0,12400000.0,62300000.0,62300000.0,142400000.0,-50600000.0,,-671100000.0,-133400000.0,,-561800000.0,,733500000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 20:52:45+00:00,-34600000.0,101900000.0,58700000.0,61600000.0,,138200000.0,49500000.0,-195600000.0,-502300000.0,808000000.0,-195600000.0,-502300000.0,808000000.0,110100000.0,326500000.0,326500000.0,179800000.0,-96000000.0,,-1332300000.0,-92200000.0,-4000000.0,-145100000.0,,956800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q4,2019-10-01,2019-12-31,,-34600000.0,28100000.0,58700000.0,15700000.0,,-13000000.0,7700000.0,-43800000.0,-99600000.0,190400000.0,-43800000.0,-99600000.0,190400000.0,47000000.0,115200000.0,115200000.0,44400000.0,-20000000.0,,-259900000.0,-47200000.0,-4000000.0,-27500000.0,,242100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q3TTM,2018-10-01,2019-09-30,,-15700000.0,97800000.0,41400000.0,60600000.0,,66700000.0,46700000.0,-261400000.0,-530200000.0,797800000.0,-261400000.0,-530200000.0,797800000.0,6200000.0,393900000.0,393900000.0,178800000.0,-95200000.0,,-1349000000.0,-56600000.0,-600000.0,-212300000.0,,891100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q3,2019-07-01,2019-09-30,,,25800000.0,,15000000.0,,53700000.0,2200000.0,-40700000.0,-27100000.0,221200000.0,-40700000.0,-27100000.0,221200000.0,153400000.0,79800000.0,79800000.0,46900000.0,-19500000.0,,-324300000.0,-17500000.0,,-23400000.0,,314700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 17:13:21+00:00,0.0,73800000.0,,45900000.0,,151200000.0,41800000.0,-151800000.0,-402700000.0,617600000.0,-151800000.0,-402700000.0,617600000.0,63100000.0,211300000.0,211300000.0,135400000.0,-76000000.0,,-1072400000.0,-45000000.0,0.0,-117600000.0,,714700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q2TTM,2018-07-01,2019-06-30,,-15700000.0,94900000.0,41400000.0,59800000.0,,52800000.0,69400000.0,-211300000.0,-492000000.0,753300000.0,-211300000.0,-492000000.0,753300000.0,50000000.0,372800000.0,372800000.0,173000000.0,-91200000.0,,-1167600000.0,-57300000.0,-600000.0,-188900000.0,,748600000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q2,2019-04-01,2019-06-30,,,24000000.0,,15200000.0,,38000000.0,5000000.0,-53300000.0,-336600000.0,195100000.0,-53300000.0,-336600000.0,195100000.0,-194800000.0,72700000.0,72700000.0,45200000.0,-24500000.0,,-483600000.0,-17300000.0,,-33800000.0,,164300000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 17:18:57+00:00,0.0,48000000.0,,30900000.0,,97500000.0,39600000.0,-111100000.0,-375600000.0,396400000.0,-111100000.0,-375600000.0,396400000.0,-90300000.0,131500000.0,131500000.0,88500000.0,-56500000.0,,-748100000.0,-27500000.0,0.0,-94200000.0,,400000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 19:33:53+00:00,0.0,24000000.0,,15700000.0,,59500000.0,34600000.0,-57800000.0,-39000000.0,201300000.0,-57800000.0,-39000000.0,201300000.0,104500000.0,58800000.0,58800000.0,43300000.0,-32000000.0,0.0,-264500000.0,-10200000.0,0.0,-60400000.0,,235700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q1TTM,2018-04-01,2019-03-31,,-21700000.0,93600000.0,41400000.0,58200000.0,,30600000.0,76000000.0,-170800000.0,-148400000.0,700900000.0,-170800000.0,-148400000.0,700500000.0,381300000.0,349400000.0,349400000.0,169100000.0,-80000000.0,,-811400000.0,-51600000.0,-10100000.0,-156700000.0,,736300000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2020.0,Q1TTM,2019-04-01,2020-03-31,,-37700000.0,108600000.0,58700000.0,63500000.0,,196700000.0,22300000.0,-1058200000.0,-458700000.0,926100000.0,-1058200000.0,-458700000.0,926100000.0,-590800000.0,371700000.0,371700000.0,185600000.0,-101800000.0,-400000.0,-1436100000.0,-109600000.0,-4100000.0,-974600000.0,,1125100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 19:33:53+00:00,-3100000.0,30700000.0,,17600000.0,,118000000.0,7400000.0,-920400000.0,4600000.0,319400000.0,-920400000.0,4600000.0,319400000.0,-596400000.0,104000000.0,104000000.0,49100000.0,-37800000.0,-400000.0,-368300000.0,-27600000.0,-100000.0,-889900000.0,,404000000.0
