company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q3YTD,2015-01-01,2015-09-30,,172600000.0,9.03,9.03,1.88,8.65,,1877600000.0,2379100000.0,2379100000.0,,2379100000.0,44801400000.0,58896600000.0,,,72000000.0,9266400000.0,44801400000.0,14167200000.0,471500000.0,9439000000.0,4728200000.0,-471500000.0,4256700000.0,58968600000.0,261300000.0,261300000.0,261300000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q3TTM,2014-10-01,2015-09-30,,225200000.0,10.93,10.93,2.31,10.46,,2258000000.0,2885800000.0,2885800000.0,,2885800000.0,59659300000.0,77850600000.0,,,102300000.0,12299200000.0,59659300000.0,18293600000.0,625400000.0,12524400000.0,5769200000.0,-625400000.0,5143800000.0,77952900000.0,261300000.0,261300000.0,261300000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 11:38:41+00:00,60100000.0,3.27,3.27,0.625,3.13,,698900000.0,859100000.0,859100000.0,,859100000.0,15205400000.0,19945000000.0,,,70500000.0,3040800000.0,15205400000.0,4810100000.0,151200000.0,3100900000.0,1709200000.0,-151200000.0,1558000000.0,20015500000.0,263100000.0,263100000.0,263100000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q2YTD,2015-01-01,2015-06-30,,112600000.0,6.52,6.52,1.25,6.22,,1402800000.0,1724300000.0,1724300000.0,,1724300000.0,29332300000.0,38964000000.0,,,103000000.0,6186000000.0,29332300000.0,9734700000.0,309000000.0,6298600000.0,3436100000.0,-309000000.0,3127100000.0,39067000000.0,263100000.0,263100000.0,263100000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q2TTM,2014-07-01,2015-06-30,,225500000.0,10.73,10.73,2.13,10.25,,2239500000.0,2861900000.0,2861900000.0,,2861900000.0,58401300000.0,76463100000.0,,,145200000.0,12187100000.0,58401300000.0,18207000000.0,693000000.0,12412600000.0,5794400000.0,-693000000.0,5101400000.0,76608300000.0,263100000.0,263100000.0,263100000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 10:52:32+00:00,52500000.0,3.25,3.25,0.625,3.09,,703900000.0,865200000.0,865200000.0,,865200000.0,14126900000.0,19019000000.0,,,32500000.0,3145200000.0,14126900000.0,4924600000.0,157800000.0,3197700000.0,1726900000.0,-157800000.0,1569100000.0,19051500000.0,266600000.0,266600000.0,266600000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q1TTM,2014-04-01,2015-03-31,,219400000.0,10.1,10.1,1.94,9.68,,2073200000.0,2733900000.0,2733900000.0,,2733900000.0,57317200000.0,74936600000.0,,,129600000.0,12032100000.0,57317200000.0,17749000000.0,690400000.0,12251500000.0,5497500000.0,-690400000.0,4807100000.0,75066200000.0,266600000.0,266600000.0,266600000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 14:53:10+00:00,192000000.0,9.39,9.39,2.6,9.21,,2085000000.0,2470000000.0,2470000000.0,,2470000000.0,66834000000.0,84978000000.0,,-12559000000.0,-115000000.0,,66834000000.0,18029000000.0,723000000.0,192000000.0,17837000000.0,-13282000000.0,4555000000.0,84863000000.0,262900000.0,262900000.0,262900000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q4,2016-10-01,2016-12-31,,46300000.0,1.38,1.38,0.65,1.37,,289600000.0,368600000.0,368600000.0,,368600000.0,17567500000.0,21702000000.0,,-12559000000.0,12400000.0,-9293900000.0,17567500000.0,4146900000.0,177300000.0,-9247600000.0,13394500000.0,-12736300000.0,658200000.0,21714400000.0,262900000.0,262900000.0,262900000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q3,2016-07-01,2016-09-30,2017-10-25 12:18:22+00:00,47400000.0,2.35,2.35,0.65,2.3,,518700000.0,617800000.0,617800000.0,,617800000.0,16922500000.0,21326100000.0,,,77800000.0,3124600000.0,16922500000.0,4481400000.0,172900000.0,3172000000.0,1309400000.0,-172900000.0,1136500000.0,21403900000.0,263200000.0,263200000.0,263200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q3YTD,2016-01-01,2016-09-30,,145700000.0,8.01,8.01,1.95,7.84,,1795400000.0,2101400000.0,2101400000.0,,2101400000.0,49266500000.0,63276000000.0,,,-127400000.0,9293900000.0,49266500000.0,13882100000.0,545700000.0,9439600000.0,4442500000.0,-545700000.0,3896800000.0,63148600000.0,263200000.0,263200000.0,263200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q3TTM,2015-10-01,2016-09-30,,203200000.0,8.71,8.71,2.58,8.57,,1988800000.0,2282300000.0,2282300000.0,,2282300000.0,65582000000.0,83461800000.0,,,-125300000.0,12562300000.0,65582000000.0,17754500000.0,717900000.0,12765500000.0,4989000000.0,-717900000.0,4271100000.0,83336500000.0,263200000.0,263200000.0,263200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 10:22:45+00:00,47900000.0,2.97,2.97,0.65,2.91,,667700000.0,780600000.0,780600000.0,,780600000.0,16805200000.0,21469400000.0,,,-13200000.0,2969100000.0,16805200000.0,4651000000.0,185700000.0,3017000000.0,1634000000.0,-185700000.0,1448300000.0,21456200000.0,263000000.0,263000000.0,263000000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q2YTD,2016-01-01,2016-06-30,,98300000.0,5.66,5.66,1.3,5.54,,1276700000.0,1483600000.0,1483600000.0,,1483600000.0,32344000000.0,41949900000.0,,,-205200000.0,6169300000.0,32344000000.0,9400700000.0,372800000.0,6267600000.0,3133100000.0,-372800000.0,2760300000.0,41744700000.0,263000000.0,263000000.0,263000000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q2TTM,2015-07-01,2016-06-30,,215800000.0,8.87,8.87,2.55,8.7,,1944900000.0,2319300000.0,2319300000.0,,2319300000.0,64128600000.0,82068300000.0,,,-234100000.0,12518100000.0,64128600000.0,17705600000.0,707500000.0,12733900000.0,4971700000.0,-707500000.0,4264200000.0,81834200000.0,263000000.0,263000000.0,263000000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 10:17:05+00:00,50400000.0,2.69,2.69,0.65,2.63,,609000000.0,703000000.0,703000000.0,,703000000.0,15538800000.0,20480500000.0,,,-192000000.0,3200200000.0,15538800000.0,4749700000.0,187100000.0,3250600000.0,1499100000.0,-187100000.0,1312000000.0,20288500000.0,261800000.0,261800000.0,261800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q1TTM,2015-04-01,2016-03-31,,228000000.0,9.17,9.17,2.53,8.92,,1976100000.0,2397800000.0,2397800000.0,,2397800000.0,62528800000.0,80543900000.0,,,-150400000.0,12589800000.0,62528800000.0,17864700000.0,673000000.0,12817800000.0,5046900000.0,-673000000.0,4373900000.0,80393500000.0,261800000.0,261800000.0,261800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 15:14:06+00:00,169000000.0,14.7,14.7,2.7,14.35,,121000000.0,3843000000.0,3843000000.0,,3843000000.0,72236000000.0,84660000000.0,,5413000000.0,-33000000.0,12650000000.0,72236000000.0,12391000000.0,1021000000.0,12819000000.0,-428000000.0,4392000000.0,3964000000.0,84627000000.0,261500000.0,261500000.0,261500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q4,2017-10-01,2017-12-31,,44600000.0,4.78,4.78,0.7,4.66,,-1106500000.0,1230800000.0,1230800000.0,,1230800000.0,18672000000.0,17418100000.0,,5413000000.0,-150200000.0,3393900000.0,18672000000.0,-1404100000.0,446100000.0,3438500000.0,-4842600000.0,4966900000.0,124300000.0,17267900000.0,261500000.0,261500000.0,261500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 15:21:07+00:00,42000000.0,2.87,2.87,0.7,2.8,,372000000.0,747000000.0,747000000.0,,747000000.0,18104000000.0,22317000000.0,,,109000000.0,3011000000.0,18104000000.0,4322000000.0,150000000.0,3053000000.0,1269000000.0,-150000000.0,1119000000.0,22426000000.0,260500000.0,260500000.0,260500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q3YTD,2017-01-01,2017-09-30,,124400000.0,9.92,9.92,2.0,9.69,,1227500000.0,2612200000.0,2612200000.0,,2612200000.0,53564000000.0,67241900000.0,,,117200000.0,9256100000.0,53564000000.0,13795100000.0,574900000.0,9380500000.0,4414600000.0,-574900000.0,3839700000.0,67359100000.0,260500000.0,260500000.0,260500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q3TTM,2016-10-01,2017-09-30,,170700000.0,11.3,11.3,2.65,11.06,,1517100000.0,2980800000.0,2980800000.0,,2980800000.0,71131500000.0,88943900000.0,,-12559000000.0,129600000.0,-37800000.0,71131500000.0,17942000000.0,752200000.0,132900000.0,17809100000.0,-13311200000.0,4497900000.0,89073500000.0,260500000.0,260500000.0,260500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 12:22:40+00:00,40600000.0,3.23,3.23,0.65,3.16,,350400000.0,855300000.0,855300000.0,,855300000.0,17917200000.0,22398200000.0,,,9000000.0,3053800000.0,17917200000.0,4490000000.0,189900000.0,3094400000.0,1395600000.0,-189900000.0,1205700000.0,22407200000.0,264600000.0,264600000.0,264600000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q2YTD,2017-01-01,2017-06-30,,82400000.0,7.05,7.05,1.3,6.89,,855500000.0,1865200000.0,1865200000.0,,1865200000.0,35460000000.0,44924900000.0,,,8200000.0,6245100000.0,35460000000.0,9473100000.0,424900000.0,6327500000.0,3145600000.0,-424900000.0,2720700000.0,44933100000.0,264600000.0,264600000.0,264600000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q2TTM,2016-07-01,2017-06-30,,176100000.0,10.78,10.78,2.6,10.56,,1663800000.0,2851600000.0,2851600000.0,,2851600000.0,69950000000.0,87953000000.0,,-12559000000.0,98400000.0,75800000.0,69950000000.0,18101400000.0,775100000.0,251900000.0,17849500000.0,-13334100000.0,4515400000.0,88051400000.0,264600000.0,264600000.0,264600000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 12:36:51+00:00,41800000.0,3.82,3.82,0.65,3.73,,505100000.0,1009900000.0,1009900000.0,,1009900000.0,17542800000.0,22526700000.0,,,-800000.0,3191300000.0,17542800000.0,4983100000.0,235000000.0,3233100000.0,1750000000.0,-235000000.0,1515000000.0,22525900000.0,264400000.0,264400000.0,264400000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q1TTM,2016-04-01,2017-03-31,,183400000.0,10.52,10.52,2.6,10.31,,1981100000.0,2776900000.0,2776900000.0,,2776900000.0,68838000000.0,87024200000.0,,-12559000000.0,76200000.0,-8900000.0,68838000000.0,18262400000.0,770900000.0,174500000.0,18087900000.0,-13329900000.0,4758000000.0,87100400000.0,264400000.0,264400000.0,264400000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 15:14:06+00:00,358000000.0,14.53,14.53,3.0,14.19,,1318000000.0,3750000000.0,3750000000.0,,3750000000.0,71895000000.0,86211000000.0,,5920000000.0,-26000000.0,14020000000.0,71895000000.0,14290000000.0,764000000.0,14378000000.0,-88000000.0,5156000000.0,5068000000.0,86185000000.0,258100000.0,258100000.0,258100000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q4,2018-10-01,2018-12-31,,94000000.0,1.63,1.63,0.75,1.6,,118000000.0,424000000.0,424000000.0,,424000000.0,18936000000.0,17461000000.0,,16322000000.0,-8000000.0,14020000000.0,18936000000.0,-1483000000.0,183000000.0,14114000000.0,-15597000000.0,16139000000.0,542000000.0,17453000000.0,258100000.0,258100000.0,258100000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q3,2018-07-01,2018-09-30,2019-10-23 11:38:12+00:00,91000000.0,3.7,3.7,0.75,3.62,,282000000.0,960000000.0,960000000.0,,960000000.0,18185000000.0,23257000000.0,,-3546000000.0,-6000000.0,,18185000000.0,5066000000.0,187000000.0,91000000.0,4975000000.0,-3733000000.0,1242000000.0,23251000000.0,259500000.0,259500000.0,259500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q3YTD,2018-01-01,2018-09-30,,264000000.0,12.9,12.9,2.25,12.59,,1200000000.0,3326000000.0,3326000000.0,,3326000000.0,52959000000.0,68750000000.0,,-10402000000.0,-18000000.0,,52959000000.0,15773000000.0,581000000.0,264000000.0,15509000000.0,-10983000000.0,4526000000.0,68732000000.0,259500000.0,259500000.0,259500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q3TTM,2017-10-01,2018-09-30,,308600000.0,17.68,17.68,2.95,17.25,,93500000.0,4556800000.0,4556800000.0,,4556800000.0,71631000000.0,86168100000.0,,-4989000000.0,-168200000.0,3393900000.0,71631000000.0,14368900000.0,1027100000.0,3702500000.0,10666400000.0,-6016100000.0,4650300000.0,85999900000.0,259500000.0,259500000.0,259500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q2,2018-04-01,2018-06-30,2019-07-24 12:07:21+00:00,93000000.0,4.07,4.07,0.75,3.98,,450000000.0,1054000000.0,1054000000.0,,1054000000.0,17728000000.0,22948000000.0,,-3428000000.0,-4000000.0,,17728000000.0,5216000000.0,191000000.0,93000000.0,5123000000.0,-3619000000.0,1504000000.0,22944000000.0,259000000.0,259000000.0,264800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q2YTD,2018-01-01,2018-06-30,,173000000.0,9.2,9.2,1.5,8.97,,918000000.0,2366000000.0,2366000000.0,,2366000000.0,34774000000.0,45493000000.0,,-6856000000.0,-12000000.0,,34774000000.0,10707000000.0,394000000.0,173000000.0,10534000000.0,-7250000000.0,3284000000.0,45481000000.0,259000000.0,259000000.0,264800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q2TTM,2017-07-01,2018-06-30,,259600000.0,16.85,16.85,2.9,16.43,,183500000.0,4343800000.0,4343800000.0,,4343800000.0,71550000000.0,85228100000.0,,-1443000000.0,-53200000.0,6404900000.0,71550000000.0,13624900000.0,990100000.0,6664500000.0,6960400000.0,-2433100000.0,4527300000.0,85174900000.0,259000000.0,259000000.0,264800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 13:36:28+00:00,80000000.0,5.13,5.13,0.75,4.99,,468000000.0,1312000000.0,1312000000.0,,1312000000.0,17046000000.0,22545000000.0,,-3428000000.0,-8000000.0,,17046000000.0,5491000000.0,203000000.0,80000000.0,5411000000.0,-3631000000.0,1780000000.0,22537000000.0,255800000.0,255800000.0,255800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q1TTM,2017-04-01,2018-03-31,,207200000.0,16.01,16.01,2.8,15.61,,83900000.0,4145100000.0,4145100000.0,,4145100000.0,71739200000.0,84678300000.0,,1985000000.0,-40200000.0,9458700000.0,71739200000.0,12898900000.0,989000000.0,9665900000.0,3233000000.0,996000000.0,4229000000.0,84638100000.0,255800000.0,255800000.0,255800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q4,2019-10-01,2019-12-31,,82000000.0,3.7,3.7,0.8,3.65,,164000000.0,934000000.0,934000000.0,,934000000.0,22532000000.0,18456000000.0,,15664000000.0,-17000000.0,10198000000.0,22532000000.0,-4093000000.0,193000000.0,10280000000.0,-14373000000.0,15471000000.0,1098000000.0,18439000000.0,255500000.0,255500000.0,255500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 15:14:06+00:00,338000000.0,18.81,18.81,3.2,18.47,,1178000000.0,4807000000.0,4807000000.0,,4807000000.0,83778000000.0,95292000000.0,,8968000000.0,-47000000.0,13364000000.0,83778000000.0,11467000000.0,748000000.0,13702000000.0,-2235000000.0,8220000000.0,5985000000.0,95245000000.0,255500000.0,255500000.0,255500000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q3YTD,2019-01-01,2019-09-30,,256000000.0,15.11,15.11,2.4,14.82,,1014000000.0,3873000000.0,3873000000.0,,3873000000.0,61246000000.0,76836000000.0,,-6696000000.0,-30000000.0,3166000000.0,61246000000.0,15560000000.0,555000000.0,3422000000.0,12138000000.0,-7251000000.0,4887000000.0,76806000000.0,255200000.0,255200000.0,255200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q3TTM,2018-10-01,2019-09-30,,350000000.0,16.74,16.74,3.15,16.42,,1132000000.0,4297000000.0,4297000000.0,,4297000000.0,80182000000.0,94297000000.0,,9626000000.0,-38000000.0,17186000000.0,80182000000.0,14077000000.0,738000000.0,17536000000.0,-3459000000.0,8888000000.0,5429000000.0,94259000000.0,255200000.0,255200000.0,255200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 11:38:12+00:00,84000000.0,4.64,4.64,0.8,4.55,,306000000.0,1183000000.0,1183000000.0,,1183000000.0,21498000000.0,26687000000.0,,-3418000000.0,-13000000.0,,21498000000.0,5176000000.0,185000000.0,84000000.0,5092000000.0,-3603000000.0,1489000000.0,26674000000.0,255200000.0,255200000.0,255200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q2YTD,2019-01-01,2019-06-30,,172000000.0,10.47,10.47,1.6,10.27,,708000000.0,2690000000.0,2690000000.0,,2690000000.0,39748000000.0,50149000000.0,,-3278000000.0,-17000000.0,3166000000.0,39748000000.0,10384000000.0,370000000.0,3338000000.0,7046000000.0,-3648000000.0,3398000000.0,50132000000.0,256500000.0,256500000.0,261200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q2TTM,2018-07-01,2019-06-30,,357000000.0,15.8,15.8,3.1,15.49,,1108000000.0,4074000000.0,4074000000.0,,4074000000.0,76869000000.0,90867000000.0,,9498000000.0,-31000000.0,17186000000.0,76869000000.0,13967000000.0,740000000.0,17543000000.0,-3576000000.0,8758000000.0,5182000000.0,90836000000.0,256500000.0,256500000.0,261200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q2,2019-04-01,2019-06-30,2019-07-24 12:07:21+00:00,85000000.0,4.44,4.44,0.8,4.36,,314000000.0,1139000000.0,1139000000.0,,1139000000.0,20466000000.0,25473000000.0,,-3278000000.0,-7000000.0,,20466000000.0,5000000000.0,184000000.0,85000000.0,4915000000.0,-3462000000.0,1453000000.0,25466000000.0,256500000.0,256500000.0,261200000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 14:39:56+00:00,87000000.0,6.03,6.03,0.8,5.91,,394000000.0,1551000000.0,1551000000.0,,1551000000.0,19282000000.0,24676000000.0,,,-10000000.0,3166000000.0,19282000000.0,5384000000.0,186000000.0,3253000000.0,2131000000.0,-186000000.0,1945000000.0,24666000000.0,257200000.0,257200000.0,262400000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q1TTM,2018-04-01,2019-03-31,,365000000.0,15.43,15.43,3.05,15.11,,1244000000.0,3989000000.0,3989000000.0,,3989000000.0,74131000000.0,88342000000.0,,9348000000.0,-28000000.0,17186000000.0,74131000000.0,14183000000.0,747000000.0,17551000000.0,-3368000000.0,8601000000.0,5233000000.0,88314000000.0,257200000.0,257200000.0,262400000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 14:39:56+00:00,83000000.0,6.03,6.03,0.95,5.94,,566000000.0,1523000000.0,1523000000.0,,1523000000.0,23473000000.0,29678000000.0,,,-57000000.0,3781000000.0,23473000000.0,6148000000.0,195000000.0,3864000000.0,2284000000.0,-195000000.0,2089000000.0,29621000000.0,252600000.0,252600000.0,256400000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2020.0,Q1TTM,2019-04-01,2020-03-31,,334000000.0,18.81,18.81,3.35,18.5,,1350000000.0,4779000000.0,4779000000.0,,4779000000.0,87969000000.0,100294000000.0,,8968000000.0,-94000000.0,13979000000.0,87969000000.0,12231000000.0,757000000.0,14313000000.0,-2082000000.0,8211000000.0,6129000000.0,100200000000.0,252600000.0,252600000.0,256400000.0
