company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 10:16:49+00:00,1.81,1.81,,1.81,14000000.0,2747000000.0,2747000000.0,2747000000.0,1835000000.0,8236000000.0,-96000000.0,,1323000000.0,1919000000.0,1835000000.0,6401000000.0,-302000000.0,3242000000.0,3159000000.0,-398000000.0,2761000000.0,8236000000.0,1517700000.0,1511000000.0,1515000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.81,4.81,,4.81,57000000.0,7513000000.0,7513000000.0,7513000000.0,5696000000.0,24448000000.0,-429000000.0,,3958000000.0,5970000000.0,5696000000.0,18752000000.0,-825000000.0,9928000000.0,8824000000.0,-1254000000.0,7570000000.0,24448000000.0,1517700000.0,1511000000.0,1515000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.83,4.83,1.35,4.85,1198000000.0,7565000000.0,7565000000.0,7565000000.0,7977000000.0,32187000000.0,-766000000.0,,5678000000.0,7926000000.0,7977000000.0,24210000000.0,-1077000000.0,13604000000.0,10606000000.0,-1843000000.0,8763000000.0,32187000000.0,1517700000.0,1511000000.0,1515000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 12:33:34+00:00,1.26,1.26,,1.26,29000000.0,1983000000.0,1983000000.0,1983000000.0,1934000000.0,8278000000.0,-478000000.0,,1322000000.0,2260000000.0,1934000000.0,6344000000.0,-272000000.0,3582000000.0,2762000000.0,-750000000.0,2012000000.0,8278000000.0,1573800000.0,1568000000.0,1572000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.0,3.0,,3.0,43000000.0,4766000000.0,4766000000.0,4766000000.0,3861000000.0,16212000000.0,-333000000.0,,2635000000.0,4051000000.0,3861000000.0,12351000000.0,-523000000.0,6686000000.0,5665000000.0,-856000000.0,4809000000.0,16212000000.0,1573800000.0,1568000000.0,1572000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.04,4.04,1.35,4.05,1648000000.0,6449000000.0,6449000000.0,6449000000.0,7758000000.0,30946000000.0,-1017000000.0,,5583000000.0,7464000000.0,7758000000.0,23188000000.0,-1027000000.0,13047000000.0,10141000000.0,-2044000000.0,8097000000.0,30946000000.0,1573800000.0,1568000000.0,1572000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 10:28:05+00:00,1.74,1.74,,1.74,14000000.0,2783000000.0,2783000000.0,2783000000.0,1927000000.0,7934000000.0,145000000.0,,1313000000.0,1791000000.0,1927000000.0,6007000000.0,-251000000.0,3104000000.0,2903000000.0,-106000000.0,2797000000.0,7934000000.0,1599400000.0,1591000000.0,1596000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.98,3.98,1.99,3.98,2057000000.0,6381000000.0,6381000000.0,6381000000.0,7353000000.0,29612000000.0,-595000000.0,,5505000000.0,6713000000.0,7353000000.0,22259000000.0,-1008000000.0,12218000000.0,10041000000.0,-1603000000.0,8438000000.0,29612000000.0,1599400000.0,1591000000.0,1596000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q4,2019-10-01,2019-12-31,,1.89,1.89,4.39,1.88,273000000.0,2801000000.0,2801000000.0,2801000000.0,2006000000.0,8704000000.0,-427000000.0,-890000000.0,1681000000.0,1951000000.0,2006000000.0,6698000000.0,-455000000.0,2742000000.0,3956000000.0,-882000000.0,3074000000.0,8704000000.0,1487200000.0,1481000000.0,1484000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 10:51:26+00:00,5.3,5.3,4.39,5.28,544000000.0,7882000000.0,7882000000.0,7882000000.0,7439000000.0,33266000000.0,-3048000000.0,-890000000.0,6792000000.0,6942000000.0,7439000000.0,25827000000.0,-1509000000.0,12844000000.0,12983000000.0,-4557000000.0,8426000000.0,33266000000.0,1487200000.0,1481000000.0,1484000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.41,3.41,,3.4,271000000.0,5081000000.0,5081000000.0,5081000000.0,5433000000.0,24562000000.0,-2621000000.0,,5111000000.0,4991000000.0,5433000000.0,19129000000.0,-1054000000.0,10102000000.0,9027000000.0,-3675000000.0,5352000000.0,24562000000.0,1483500000.0,1481000000.0,1483000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.27,2.27,3.95,2.25,-276000000.0,3255000000.0,3255000000.0,3255000000.0,7455000000.0,32867000000.0,-2234000000.0,500000000.0,11906000000.0,6420000000.0,7455000000.0,25412000000.0,-1373000000.0,18826000000.0,6586000000.0,-3607000000.0,2979000000.0,32867000000.0,1483500000.0,1481000000.0,1483000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 10:16:49+00:00,1.27,1.27,,1.26,117000000.0,1884000000.0,1884000000.0,1884000000.0,1920000000.0,8479000000.0,-196000000.0,,2285000000.0,1657000000.0,1920000000.0,6559000000.0,-420000000.0,3942000000.0,2617000000.0,-616000000.0,2001000000.0,8479000000.0,1483500000.0,1481000000.0,1483000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.14,2.14,,2.14,154000000.0,3197000000.0,3197000000.0,3197000000.0,3513000000.0,16083000000.0,-2425000000.0,,2826000000.0,3334000000.0,3513000000.0,12570000000.0,-634000000.0,6160000000.0,6410000000.0,-3059000000.0,3351000000.0,16083000000.0,1512200000.0,1480000000.0,1484000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.81,2.81,3.95,2.8,-379000000.0,4118000000.0,4118000000.0,4118000000.0,7370000000.0,32624000000.0,-2134000000.0,500000000.0,10944000000.0,6682000000.0,7370000000.0,25254000000.0,-1255000000.0,18126000000.0,7128000000.0,-3389000000.0,3739000000.0,32624000000.0,1512200000.0,1480000000.0,1484000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 12:33:34+00:00,0.49,0.49,,0.49,66000000.0,741000000.0,741000000.0,741000000.0,1819000000.0,8255000000.0,-2284000000.0,,1382000000.0,1654000000.0,1819000000.0,6436000000.0,-309000000.0,3036000000.0,3400000000.0,-2593000000.0,807000000.0,8255000000.0,1512200000.0,1480000000.0,1484000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 19:19:59+00:00,1.65,1.65,,1.65,88000000.0,2456000000.0,2456000000.0,2456000000.0,1694000000.0,7828000000.0,-141000000.0,,1444000000.0,1680000000.0,1694000000.0,6134000000.0,-325000000.0,3124000000.0,3010000000.0,-466000000.0,2544000000.0,7828000000.0,1488500000.0,1480000000.0,1483000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.58,3.58,3.95,3.57,-416000000.0,5360000000.0,5360000000.0,5360000000.0,7485000000.0,32647000000.0,-328000000.0,500000000.0,10884000000.0,7288000000.0,7485000000.0,25162000000.0,-1218000000.0,18672000000.0,6490000000.0,-1546000000.0,4944000000.0,32647000000.0,1488500000.0,1480000000.0,1483000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.67,5.67,4.39,5.65,544000000.0,8436000000.0,8436000000.0,8436000000.0,7687000000.0,34057000000.0,-2984000000.0,-890000000.0,6727000000.0,6957000000.0,7687000000.0,26370000000.0,-1612000000.0,12794000000.0,13576000000.0,-4596000000.0,8980000000.0,34057000000.0,1490100000.0,1481000000.0,1484000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 19:19:59+00:00,2.02,2.02,,2.02,88000000.0,3010000000.0,3010000000.0,3010000000.0,1942000000.0,8619000000.0,-77000000.0,,1379000000.0,1695000000.0,1942000000.0,6677000000.0,-428000000.0,3074000000.0,3603000000.0,-505000000.0,3098000000.0,8619000000.0,1490100000.0,1481000000.0,1484000000.0
