company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q3,,2016-09-30,2016-11-07 12:52:37+00:00,9077000000.0,4999000000.0,-2340000000.0,6218000000.0,0.0,13558000000.0,,15657000000.0,29113000000.0,44930000000.0,1378000000.0,1630000000.0,2638000000.0,,6124000000.0,1550000000.0,,1711000000.0,,4011000000.0,26000000.0,1732000000.0,66626000000.0,6469000000.0,16290000000.0,9103000000.0,6469000000.0,6469000000.0,60157000000.0,66626000000.0,47698000000.0,51054000000.0,-8760000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q2,,2016-06-30,2016-08-05 12:24:41+00:00,8755000000.0,5048000000.0,-2390000000.0,6327000000.0,0.0,13064000000.0,,15507000000.0,29450000000.0,45119000000.0,1400000000.0,1756000000.0,2618000000.0,,7180000000.0,1445000000.0,,1985000000.0,,3349000000.0,517000000.0,1675000000.0,67211000000.0,5640000000.0,16791000000.0,9272000000.0,5640000000.0,5640000000.0,61571000000.0,67211000000.0,47802000000.0,52299000000.0,-8383000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q1,,2016-03-31,2016-05-06 12:22:19+00:00,8239000000.0,4753000000.0,-2423000000.0,7556000000.0,0.0,13311000000.0,,13274000000.0,19512000000.0,33003000000.0,387000000.0,1789000000.0,2597000000.0,,5412000000.0,1328000000.0,,1480000000.0,,2673000000.0,2423000000.0,1044000000.0,53720000000.0,4643000000.0,16622000000.0,10662000000.0,4643000000.0,4643000000.0,49077000000.0,53720000000.0,34501000000.0,38415000000.0,-8918000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,FY,,2017-12-31,2019-02-27 16:45:37+00:00,10226000000.0,5088000000.0,-2727000000.0,9303000000.0,0.0,14288000000.0,,15785000000.0,27559000000.0,46558000000.0,2090000000.0,1605000000.0,2803000000.0,,2490000000.0,1326000000.0,,4741000000.0,,5459000000.0,6415000000.0,486000000.0,70786000000.0,5097000000.0,21223000000.0,16641000000.0,5097000000.0,5097000000.0,65689000000.0,70786000000.0,46760000000.0,49048000000.0,-11923000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q3,,2017-09-30,2017-11-07 11:27:57+00:00,9212000000.0,4891000000.0,-2613000000.0,8446000000.0,0.0,14172000000.0,,15748000000.0,28167000000.0,42973000000.0,1971000000.0,1785000000.0,2697000000.0,,6147000000.0,1327000000.0,,2700000000.0,,6547000000.0,3821000000.0,1108000000.0,68840000000.0,6687000000.0,18930000000.0,13033000000.0,6687000000.0,6687000000.0,62153000000.0,68840000000.0,47213000000.0,49120000000.0,-11419000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q2,,2017-06-30,2017-08-07 12:15:57+00:00,8839000000.0,4859000000.0,-2548000000.0,6088000000.0,0.0,14033000000.0,,15652000000.0,28366000000.0,42335000000.0,2052000000.0,1582000000.0,2657000000.0,,6391000000.0,1305000000.0,,3316000000.0,,5951000000.0,3420000000.0,1117000000.0,66994000000.0,6009000000.0,16962000000.0,12259000000.0,6009000000.0,6009000000.0,60985000000.0,66994000000.0,47375000000.0,48726000000.0,-11427000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q1,,2017-03-31,2017-05-05 10:09:59+00:00,8419000000.0,4677000000.0,-2542000000.0,4740000000.0,0.0,13907000000.0,,15490000000.0,28629000000.0,45025000000.0,2123000000.0,1427000000.0,2612000000.0,,6797000000.0,1263000000.0,,3195000000.0,,5063000000.0,425000000.0,1508000000.0,65664000000.0,4998000000.0,15547000000.0,8844000000.0,4998000000.0,4998000000.0,60666000000.0,65664000000.0,47505000000.0,51822000000.0,-11430000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,FY,,2018-12-31,2020-02-21 10:51:26+00:00,11931000000.0,5384000000.0,-2480000000.0,7289000000.0,0.0,14774000000.0,,15663000000.0,21233000000.0,49492000000.0,1420000000.0,1605000000.0,2883000000.0,,1067000000.0,1208000000.0,,1895000000.0,,3368000000.0,5308000000.0,772000000.0,59352000000.0,-8446000000.0,16945000000.0,17239000000.0,-8446000000.0,-8446000000.0,67798000000.0,59352000000.0,39524000000.0,50559000000.0,-24108000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q3,,2018-09-30,2018-11-07 12:45:42+00:00,11366000000.0,5780000000.0,-2559000000.0,8015000000.0,0.0,14698000000.0,,15718000000.0,26625000000.0,52208000000.0,1463000000.0,1786000000.0,2950000000.0,,1490000000.0,943000000.0,,2114000000.0,,6789000000.0,4021000000.0,770000000.0,66164000000.0,-2921000000.0,18465000000.0,15387000000.0,-2921000000.0,-2921000000.0,69085000000.0,66164000000.0,44749000000.0,53698000000.0,-21849000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q2,,2018-06-30,2018-08-07 13:14:21+00:00,10694000000.0,5793000000.0,-2639000000.0,3547000000.0,0.0,14614000000.0,,15692000000.0,26903000000.0,46122000000.0,1505000000.0,1580000000.0,2787000000.0,,1670000000.0,909000000.0,,2729000000.0,,5495000000.0,6530000000.0,196000000.0,61641000000.0,-3375000000.0,13845000000.0,17224000000.0,-3375000000.0,-3375000000.0,65016000000.0,61641000000.0,45009000000.0,47792000000.0,-20845000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q1,,2018-03-31,2018-05-04 10:56:33+00:00,10677000000.0,5841000000.0,-2630000000.0,9007000000.0,0.0,14537000000.0,,15880000000.0,27230000000.0,46427000000.0,2057000000.0,1738000000.0,2828000000.0,,2304000000.0,903000000.0,,3391000000.0,,4977000000.0,6381000000.0,467000000.0,69342000000.0,3553000000.0,20444000000.0,17058000000.0,3553000000.0,3553000000.0,65789000000.0,69342000000.0,46070000000.0,48731000000.0,-13331000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,FY,,2019-12-31,2020-05-07 19:19:59+00:00,11832000000.0,5428000000.0,-3596000000.0,39924000000.0,0.0,15211000000.0,,15604000000.0,18649000000.0,62975000000.0,93000000.0,1813000000.0,2962000000.0,,1130000000.0,2288000000.0,17597000000.0,2354000000.0,,4717000000.0,3753000000.0,,89115000000.0,-8172000000.0,49519000000.0,15585000000.0,-8172000000.0,-8172000000.0,97287000000.0,89115000000.0,36634000000.0,81702000000.0,-24504000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q3,,2019-09-30,2019-11-06 10:16:49+00:00,12217000000.0,5529000000.0,-2528000000.0,10648000000.0,0.0,15130000000.0,,15537000000.0,19036000000.0,49116000000.0,131000000.0,1929000000.0,2894000000.0,,1058000000.0,1677000000.0,,2060000000.0,,3673000000.0,5276000000.0,0.0,59441000000.0,-8226000000.0,20166000000.0,17493000000.0,-8226000000.0,-8226000000.0,67667000000.0,59441000000.0,36381000000.0,50174000000.0,-24501000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q2,,2019-06-30,2019-08-05 12:33:34+00:00,11300000000.0,5482000000.0,-2491000000.0,5172000000.0,0.0,15046000000.0,,15642000000.0,20459000000.0,47619000000.0,1473000000.0,1895000000.0,2879000000.0,,1148000000.0,1589000000.0,,2307000000.0,,3384000000.0,5641000000.0,244000000.0,57142000000.0,-8566000000.0,15100000000.0,16941000000.0,-8566000000.0,-8566000000.0,65708000000.0,57142000000.0,39163000000.0,48767000000.0,-24505000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q1,,2019-03-31,2019-05-03 10:28:05+00:00,11826000000.0,5680000000.0,-2516000000.0,4897000000.0,0.0,14958000000.0,,15606000000.0,20846000000.0,49575000000.0,1477000000.0,1702000000.0,2860000000.0,,1116000000.0,1567000000.0,,1803000000.0,,4234000000.0,2078000000.0,331000000.0,56769000000.0,-7826000000.0,14413000000.0,13904000000.0,-7826000000.0,-7826000000.0,64595000000.0,56769000000.0,39496000000.0,50691000000.0,-24502000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2020.0,Q1,,2020-03-31,2020-05-07 19:19:59+00:00,12709000000.0,6362000000.0,-3697000000.0,41142000000.0,0.0,15419000000.0,,15561000000.0,18203000000.0,63284000000.0,78000000.0,1844000000.0,2961000000.0,,959000000.0,2638000000.0,17900000000.0,2410000000.0,,5973000000.0,3762000000.0,,91199000000.0,-7415000000.0,51758000000.0,16471000000.0,-7415000000.0,-7415000000.0,98614000000.0,91199000000.0,36480000000.0,82143000000.0,-25110000000.0
