company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 10:51:26+00:00,,1294000000.0,,1215000000.0,471000000.0,-39000000.0,-1077000000.0,9278000000.0,-14396000000.0,-1006000000.0,13427000000.0,-14396000000.0,-1006000000.0,13427000000.0,-2014000000.0,5687000000.0,5687000000.0,7052000000.0,-5000000.0,0.0,-5580000000.0,-2528000000.0,-638000000.0,-6035000000.0,-12054000000.0,2160000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q4,2018-10-01,2018-12-31,,,320000000.0,,1215000000.0,122000000.0,-10000000.0,-791000000.0,297000000.0,-3825000000.0,-283000000.0,3392000000.0,-3825000000.0,-283000000.0,3392000000.0,-726000000.0,-1826000000.0,-1826000000.0,5567000000.0,7000000.0,,-1451000000.0,-406000000.0,-123000000.0,-614000000.0,-2064000000.0,246000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 10:16:49+00:00,,974000000.0,,,349000000.0,-29000000.0,-286000000.0,8981000000.0,-10571000000.0,-723000000.0,10035000000.0,-10571000000.0,-723000000.0,10035000000.0,-1288000000.0,7513000000.0,7513000000.0,1485000000.0,-12000000.0,,-4129000000.0,-2122000000.0,-515000000.0,-5421000000.0,-9990000000.0,1914000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1242000000.0,1696000000.0,1099000000.0,450000000.0,-29000000.0,-338000000.0,8555000000.0,-12499000000.0,-522000000.0,12619000000.0,-12499000000.0,-522000000.0,12619000000.0,-431000000.0,7565000000.0,7565000000.0,3700000000.0,28000000.0,,-5159000000.0,-2642000000.0,-697000000.0,-5428000000.0,-10495000000.0,2817000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q3,2018-07-01,2018-09-30,,,320000000.0,,,115000000.0,-9000000.0,907000000.0,5865000000.0,916000000.0,-963000000.0,4524000000.0,916000000.0,-963000000.0,4524000000.0,4468000000.0,2747000000.0,2747000000.0,435000000.0,-37000000.0,,-1461000000.0,-1084000000.0,-282000000.0,-2408000000.0,-1043000000.0,403000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 12:33:34+00:00,,654000000.0,,,234000000.0,-20000000.0,-1193000000.0,3116000000.0,-11487000000.0,240000000.0,5511000000.0,-11487000000.0,240000000.0,5511000000.0,-5756000000.0,4766000000.0,4766000000.0,1050000000.0,25000000.0,,-2668000000.0,-1038000000.0,-233000000.0,-3013000000.0,-8947000000.0,1511000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q2TTM,2017-07-01,2018-06-30,,,1190000000.0,1696000000.0,1099000000.0,446000000.0,-14000000.0,120000000.0,3119000000.0,-14225000000.0,332000000.0,11366000000.0,-14225000000.0,332000000.0,11366000000.0,-2541000000.0,6449000000.0,6449000000.0,3161000000.0,-138000000.0,,-4724000000.0,-2085000000.0,-541000000.0,-3025000000.0,-9457000000.0,2958000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q2,2018-04-01,2018-06-30,,,324000000.0,,,119000000.0,-35000000.0,-217000000.0,3079000000.0,-8978000000.0,687000000.0,2866000000.0,-8978000000.0,687000000.0,2866000000.0,-5460000000.0,1983000000.0,1983000000.0,657000000.0,-37000000.0,,-1531000000.0,-399000000.0,-114000000.0,-2973000000.0,-7516000000.0,1200000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 10:28:05+00:00,,330000000.0,,,115000000.0,15000000.0,-976000000.0,37000000.0,-2509000000.0,-447000000.0,2645000000.0,-2509000000.0,-447000000.0,2645000000.0,-296000000.0,2783000000.0,2783000000.0,393000000.0,62000000.0,,-1137000000.0,-639000000.0,-119000000.0,-40000000.0,-1431000000.0,311000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1135000000.0,1696000000.0,1099000000.0,437000000.0,28000000.0,-144000000.0,32000000.0,-6227000000.0,-37000000.0,10503000000.0,-6227000000.0,-37000000.0,10503000000.0,4267000000.0,6381000000.0,6381000000.0,2694000000.0,-37000000.0,,-4217000000.0,-2144000000.0,-553000000.0,-59000000.0,-1946000000.0,2660000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q4,2019-10-01,2019-12-31,,,353000000.0,1447000000.0,1794000000.0,118000000.0,14000000.0,116000000.0,29947000000.0,26602000000.0,-615000000.0,3275000000.0,26602000000.0,-615000000.0,3275000000.0,29276000000.0,2801000000.0,2801000000.0,-113000000.0,-41000000.0,167000000.0,-1595000000.0,-663000000.0,-163000000.0,-1531000000.0,-178000000.0,44000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 10:51:26+00:00,,1553000000.0,1447000000.0,1794000000.0,464000000.0,7000000.0,1762000000.0,31517000000.0,18708000000.0,596000000.0,13324000000.0,18708000000.0,596000000.0,13324000000.0,32635000000.0,7882000000.0,7882000000.0,1663000000.0,-155000000.0,167000000.0,-6366000000.0,-1718000000.0,-552000000.0,-5235000000.0,-1053000000.0,2699000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q3TTM,2018-10-01,2019-09-30,,,1520000000.0,,1215000000.0,468000000.0,-17000000.0,855000000.0,1867000000.0,-11719000000.0,928000000.0,13441000000.0,-11719000000.0,928000000.0,13441000000.0,2633000000.0,3255000000.0,3255000000.0,7343000000.0,-107000000.0,,-6222000000.0,-1461000000.0,-512000000.0,-4318000000.0,-2939000000.0,2901000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q3,2019-07-01,2019-09-30,,,427000000.0,,,114000000.0,-16000000.0,941000000.0,1549000000.0,-441000000.0,1378000000.0,4555000000.0,-441000000.0,1378000000.0,4555000000.0,5476000000.0,1884000000.0,1884000000.0,1189000000.0,-11000000.0,,-1591000000.0,-57000000.0,-154000000.0,-307000000.0,-81000000.0,1589000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 10:16:49+00:00,,1200000000.0,,,346000000.0,-7000000.0,1646000000.0,1570000000.0,-7894000000.0,1211000000.0,10049000000.0,-7894000000.0,1211000000.0,10049000000.0,3359000000.0,5081000000.0,5081000000.0,1776000000.0,-114000000.0,,-4771000000.0,-1055000000.0,-389000000.0,-3704000000.0,-875000000.0,2655000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q2TTM,2018-07-01,2019-06-30,,,1413000000.0,,1215000000.0,469000000.0,-10000000.0,821000000.0,6183000000.0,-10362000000.0,-1413000000.0,13410000000.0,-10362000000.0,-1413000000.0,13410000000.0,1625000000.0,4118000000.0,4118000000.0,6589000000.0,-133000000.0,,-6092000000.0,-2488000000.0,-640000000.0,-6419000000.0,-3901000000.0,1715000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q2,2019-04-01,2019-06-30,,,388000000.0,,,114000000.0,8000000.0,998000000.0,,-2070000000.0,-140000000.0,2477000000.0,-2070000000.0,-140000000.0,2477000000.0,275000000.0,741000000.0,741000000.0,236000000.0,-107000000.0,,-1592000000.0,-484000000.0,-128000000.0,-197000000.0,-174000000.0,472000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 12:33:34+00:00,,773000000.0,,,232000000.0,9000000.0,705000000.0,21000000.0,-7453000000.0,-167000000.0,5494000000.0,-7453000000.0,-167000000.0,5494000000.0,-2117000000.0,3197000000.0,3197000000.0,587000000.0,-103000000.0,,-3180000000.0,-998000000.0,-235000000.0,-3397000000.0,-794000000.0,1066000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 19:19:59+00:00,,385000000.0,,,118000000.0,1000000.0,-293000000.0,21000000.0,-5383000000.0,-27000000.0,3017000000.0,-5383000000.0,-27000000.0,3017000000.0,-2392000000.0,2456000000.0,2456000000.0,351000000.0,4000000.0,0.0,-1588000000.0,-514000000.0,-107000000.0,-3200000000.0,-620000000.0,594000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2019.0,Q1TTM,2018-04-01,2019-03-31,,,1349000000.0,,1215000000.0,474000000.0,-53000000.0,-394000000.0,9262000000.0,-17270000000.0,-586000000.0,13799000000.0,-17270000000.0,-586000000.0,13799000000.0,-4110000000.0,5360000000.0,5360000000.0,7010000000.0,-63000000.0,,-6031000000.0,-2403000000.0,-626000000.0,-9195000000.0,-11243000000.0,2443000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2020.0,Q1TTM,2019-04-01,2020-03-31,,,1612000000.0,1447000000.0,1794000000.0,461000000.0,-40000000.0,2041000000.0,31521000000.0,21669000000.0,494000000.0,14122000000.0,21669000000.0,494000000.0,14122000000.0,36245000000.0,8436000000.0,8436000000.0,1572000000.0,-200000000.0,162000000.0,-6541000000.0,-1229000000.0,-570000000.0,-2035000000.0,-1076000000.0,2131000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 19:19:59+00:00,,444000000.0,,,115000000.0,-46000000.0,-14000000.0,25000000.0,-2422000000.0,-129000000.0,3815000000.0,-2422000000.0,-129000000.0,3815000000.0,1218000000.0,3010000000.0,3010000000.0,260000000.0,-41000000.0,-5000000.0,-1763000000.0,-25000000.0,-125000000.0,0.0,-643000000.0,26000000.0
