company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q2,2014-02-02,2014-05-03,,,55000.0,27459000.0,,-511000.0,15958000.0,62936000.0,-11284000.0,-82334000.0,-170016000.0,238424000.0,-82334000.0,-170016000.0,238424000.0,-14437000.0,187433000.0,187433000.0,,7519000.0,4423000.0,-5740000.0,-115795000.0,-2275241000.0,-44058000.0,,-22614000.0,2155023000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q2YTD,2013-11-03,2014-05-03,2015-05-19 16:16:13+00:00,0.0,110000.0,54794000.0,,-1215000.0,-11765000.0,142536000.0,10964000.0,-169642000.0,-214339000.0,395897000.0,-169642000.0,-214339000.0,395897000.0,10701000.0,340019000.0,340019000.0,,12739000.0,10254000.0,-9082000.0,-221819000.0,-4510237000.0,-92181000.0,,-111577000.0,4397161000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q1TTM,2013-02-03,2014-02-01,,-2475000.0,220000.0,109776000.0,100000000.0,-726000.0,142215000.0,272107000.0,516128000.0,-135043000.0,-1154650000.0,911849000.0,-135043000.0,-1154650000.0,911849000.0,-378570000.0,694851000.0,694851000.0,,-35213000.0,25066000.0,-6951000.0,-421300000.0,-9121738000.0,-152928000.0,-394553000.0,-132491000.0,8029442000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q1,2013-11-03,2014-02-01,2015-02-17 16:21:40+00:00,0.0,55000.0,27335000.0,,-704000.0,-27723000.0,79600000.0,22248000.0,-87308000.0,-44323000.0,157473000.0,-87308000.0,-44323000.0,157473000.0,25138000.0,152586000.0,152586000.0,,5220000.0,5831000.0,-3342000.0,-106024000.0,-2234996000.0,-48123000.0,,-88963000.0,2242138000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,FY,2014-11-02,2015-10-31,2017-11-22 16:09:02+00:00,-7065000.0,92093000.0,130147000.0,,-3950000.0,-62168000.0,122631000.0,500000.0,-571603000.0,-17125000.0,907798000.0,-571603000.0,-17125000.0,907798000.0,315120000.0,696878000.0,696878000.0,,50848000.0,23278000.0,-8275000.0,-491059000.0,-6083999000.0,-153960000.0,0.0,-226953000.0,6236174000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q4,2015-08-02,2015-10-31,,,18293000.0,32688000.0,,-798000.0,39920000.0,7760000.0,500000.0,-222905000.0,352584000.0,197966000.0,-222905000.0,352584000.0,197975000.0,326856000.0,96305000.0,96305000.0,,10760000.0,2895000.0,1102000.0,-125582000.0,-1808202000.0,-45807000.0,3224000.0,-111702000.0,2205491000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q3YTD,2014-11-02,2015-08-01,2016-08-17 08:19:22+00:00,-7065000.0,73800000.0,97459000.0,,-3152000.0,-102088000.0,114871000.0,,-348698000.0,-369709000.0,709832000.0,-348698000.0,-369709000.0,709823000.0,-11736000.0,600573000.0,600573000.0,,40088000.0,20383000.0,-9377000.0,-365477000.0,-4275797000.0,-108153000.0,-3224000.0,-115251000.0,4030683000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q3TTM,2014-08-03,2015-08-01,,-9248000.0,99986000.0,128376000.0,,-4601000.0,-20734000.0,136404000.0,-1178000.0,-2626542000.0,-368887000.0,972095000.0,-2626542000.0,-368887000.0,972086000.0,-2027944000.0,709268000.0,709268000.0,,55199000.0,21265000.0,-12010000.0,-481785000.0,-6221941000.0,-151570000.0,-1998622000.0,-302626000.0,6025882000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q3,2015-05-03,2015-08-01,,-6947000.0,23900000.0,33650000.0,,-509000.0,-90705000.0,19988000.0,,-127930000.0,-147419000.0,197141000.0,-127930000.0,-147419000.0,197139000.0,-78719000.0,216478000.0,216478000.0,,13818000.0,4606000.0,-1180000.0,-125511000.0,-1403600000.0,-35164000.0,4327000.0,-31340000.0,1299472000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q2YTD,2014-11-02,2015-05-02,2016-05-18 08:12:05+00:00,-118000.0,49900000.0,63809000.0,,-2643000.0,-11383000.0,94883000.0,,-220768000.0,-222290000.0,512691000.0,-220768000.0,-222290000.0,512684000.0,66983000.0,384095000.0,384095000.0,,26270000.0,15777000.0,-8197000.0,-239966000.0,-2872197000.0,-72989000.0,-7551000.0,-83911000.0,2731211000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q2TTM,2014-05-04,2015-05-02,,-1946005000.0,77696000.0,123079000.0,,-4525000.0,67690000.0,152461000.0,1999626000.0,-627736000.0,-122702000.0,988396000.0,-627736000.0,-122702000.0,988389000.0,233426000.0,673396000.0,673396000.0,,46535000.0,24178000.0,-11170000.0,-472372000.0,-5847122000.0,-158721000.0,-2002949000.0,-328680000.0,7840316000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q2,2015-02-01,2015-05-02,,,25161000.0,32036000.0,,32000.0,74712000.0,52090000.0,,-89488000.0,-268561000.0,344038000.0,-89488000.0,-268561000.0,344031000.0,-13986000.0,205338000.0,205338000.0,,6791000.0,11142000.0,-4468000.0,-124882000.0,-1661176000.0,-49229000.0,-3563000.0,-24275000.0,1446312000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q1,2014-11-02,2015-01-31,2016-02-17 08:11:40+00:00,-118000.0,24739000.0,31773000.0,,-2675000.0,-86095000.0,42793000.0,,-131280000.0,46271000.0,168653000.0,-131280000.0,46271000.0,168653000.0,80969000.0,178757000.0,178757000.0,,19479000.0,4635000.0,-3729000.0,-115084000.0,-1211021000.0,-23760000.0,-3988000.0,-59636000.0,1284899000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q1TTM,2014-02-02,2015-01-31,,-1946005000.0,52590000.0,118502000.0,,-5068000.0,8936000.0,163307000.0,1988342000.0,-620582000.0,-24157000.0,882782000.0,-620582000.0,-24157000.0,882782000.0,232975000.0,655491000.0,655491000.0,,47263000.0,17459000.0,-12442000.0,-463285000.0,-6461187000.0,-153550000.0,-1999386000.0,-327019000.0,8549027000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,FY,2015-11-01,2016-10-29,2018-11-27 08:17:08+00:00,-83170000.0,75250000.0,134540000.0,,-2929000.0,128613000.0,61496000.0,1235331000.0,-33370000.0,-1218270000.0,1291348000.0,-33370000.0,-1218270000.0,1291348000.0,36779000.0,861664000.0,861664000.0,,91281000.0,-34839000.0,-18520000.0,-513180000.0,-7697260000.0,-127397000.0,-412117000.0,-370061000.0,6708077000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q4,2016-07-31,2016-10-29,,-80967000.0,19547000.0,34116000.0,,-1226000.0,103004000.0,22154000.0,,-121820000.0,-556929000.0,497437000.0,-121820000.0,-556929000.0,497437000.0,-182538000.0,296157000.0,296157000.0,,44613000.0,-8589000.0,-472000.0,-129643000.0,-1841330000.0,-41224000.0,-4330000.0,-1412000.0,1407064000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q3YTD,2015-11-01,2016-07-30,2017-08-30 08:21:21+00:00,-2203000.0,55703000.0,100424000.0,,-1703000.0,25609000.0,39342000.0,1235331000.0,88450000.0,-661341000.0,793911000.0,88450000.0,-661341000.0,793911000.0,219317000.0,565507000.0,565507000.0,,46668000.0,-26250000.0,-18048000.0,-383537000.0,-5855930000.0,-86173000.0,-407787000.0,-368649000.0,5301013000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q3TTM,2015-08-02,2016-07-30,,-2203000.0,73996000.0,133112000.0,,-2501000.0,65529000.0,47102000.0,1235831000.0,-134455000.0,-308757000.0,991877000.0,-134455000.0,-308757000.0,991886000.0,546173000.0,661812000.0,661812000.0,,57428000.0,-23355000.0,-16946000.0,-509119000.0,-7664132000.0,-131980000.0,-404563000.0,-480351000.0,7506504000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q3,2016-05-01,2016-07-30,,,18903000.0,33732000.0,,-1569000.0,-43839000.0,16633000.0,,-156662000.0,-111764000.0,253990000.0,-156662000.0,-111764000.0,254003000.0,-15992000.0,230430000.0,230430000.0,,14764000.0,2982000.0,-8591000.0,-128954000.0,-2284166000.0,-37528000.0,-24301000.0,-23022000.0,2218521000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q2YTD,2015-11-01,2016-04-30,2017-05-31 08:22:24+00:00,-2203000.0,36800000.0,66692000.0,,-134000.0,69448000.0,22709000.0,1235331000.0,245112000.0,-549577000.0,539921000.0,245112000.0,-549577000.0,539908000.0,235309000.0,335077000.0,335077000.0,,31904000.0,-29232000.0,-9457000.0,-254583000.0,-3571764000.0,-48645000.0,-383486000.0,-345627000.0,3082492000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q2TTM,2015-05-03,2016-04-30,,-9150000.0,78993000.0,133030000.0,,-1441000.0,18663000.0,50457000.0,1235831000.0,-105723000.0,-344412000.0,935028000.0,-105723000.0,-344412000.0,935022000.0,483446000.0,647860000.0,647860000.0,,56482000.0,-21731000.0,-9535000.0,-505676000.0,-6783566000.0,-129616000.0,-375935000.0,-488669000.0,6587455000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q2,2016-01-31,2016-04-30,,-2203000.0,18453000.0,33483000.0,,898000.0,84460000.0,16480000.0,,-326669000.0,-345212000.0,320216000.0,-326669000.0,-345212000.0,320203000.0,-350780000.0,170573000.0,170573000.0,,13247000.0,3212000.0,-2746000.0,-129925000.0,-1939750000.0,-25517000.0,-2786000.0,-213650000.0,1625004000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q1,2015-11-01,2016-01-30,2017-02-15 08:20:20+00:00,0.0,18347000.0,33209000.0,,-1032000.0,-15012000.0,6229000.0,1235331000.0,571781000.0,-204365000.0,219705000.0,571781000.0,-204365000.0,219705000.0,586089000.0,164504000.0,164504000.0,,18657000.0,-32444000.0,-6711000.0,-124658000.0,-1632014000.0,-23128000.0,-380700000.0,-131977000.0,1457488000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q1TTM,2015-02-01,2016-01-30,,-6947000.0,85701000.0,131583000.0,,-2307000.0,8915000.0,86067000.0,1235831000.0,131458000.0,-267761000.0,958850000.0,131458000.0,-267761000.0,958850000.0,820240000.0,682625000.0,682625000.0,,50026000.0,-13801000.0,-11257000.0,-500633000.0,-6504992000.0,-153328000.0,-376712000.0,-299294000.0,6408763000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,FY,2016-10-30,2017-10-28,2019-11-26 16:26:04+00:00,-9632568000.0,389393000.0,194666000.0,,,-687114000.0,133302000.0,11156164000.0,5586805000.0,-6618014000.0,1154365000.0,5586805000.0,-6618014000.0,1154365000.0,123156000.0,805379000.0,805379000.0,,452041000.0,3904000.0,-15842000.0,-602119000.0,-705485000.0,-204098000.0,-5057913000.0,-46533000.0,3939979000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q4,2017-07-30,2017-10-28,,54895000.0,133438000.0,56298000.0,,-2024000.0,-45186000.0,28058000.0,,-501678000.0,-13036000.0,652457000.0,-501678000.0,-13036000.0,652457000.0,135719000.0,425770000.0,425770000.0,,82137000.0,,-2717000.0,-166857000.0,,-65215000.0,-352281000.0,-10598000.0,1000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q3YTD,2016-10-30,2017-07-29,2018-08-22 08:16:07+00:00,-9687463000.0,255955000.0,138368000.0,,2024000.0,-641928000.0,105244000.0,11156164000.0,6088483000.0,-6604978000.0,501908000.0,6088483000.0,-6604978000.0,501908000.0,-12563000.0,379609000.0,379609000.0,,369904000.0,3904000.0,-13125000.0,-435262000.0,-705485000.0,-138883000.0,-4705632000.0,-35935000.0,3939978000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q3TTM,2016-07-31,2017-07-29,,-9768430000.0,275502000.0,172484000.0,,798000.0,-538924000.0,127398000.0,11156164000.0,5966663000.0,-7161907000.0,999345000.0,5966663000.0,-7161907000.0,999345000.0,-195101000.0,675766000.0,675766000.0,,414517000.0,-4685000.0,-13597000.0,-564905000.0,-2546815000.0,-180107000.0,-4709962000.0,-37347000.0,5347042000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q3,2017-04-30,2017-07-29,,70000.0,147255000.0,55217000.0,,1996000.0,-816999000.0,17971000.0,,-4857240000.0,426071000.0,-359984000.0,-4857240000.0,426071000.0,-360001000.0,-4789174000.0,68916000.0,68916000.0,,185627000.0,,-1062000.0,-166265000.0,-37000.0,-63617000.0,-4699991000.0,-8955000.0,490717000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q2YTD,2016-10-30,2017-04-29,2018-05-30 08:15:06+00:00,-9687533000.0,108700000.0,83151000.0,,28000.0,175071000.0,87273000.0,11156164000.0,10945723000.0,-7031049000.0,861892000.0,10945723000.0,-7031049000.0,861909000.0,4776611000.0,310693000.0,310693000.0,,184277000.0,3904000.0,-12063000.0,-268997000.0,-705448000.0,-75266000.0,-5641000.0,-26980000.0,3449261000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q2TTM,2016-05-01,2017-04-29,,-9768500000.0,147150000.0,150999000.0,,-2767000.0,234236000.0,126060000.0,11156164000.0,10667241000.0,-7699742000.0,1613319000.0,10667241000.0,-7699742000.0,1613349000.0,4578081000.0,837280000.0,837280000.0,,243654000.0,-1703000.0,-21126000.0,-527594000.0,-4830944000.0,-154018000.0,-34272000.0,-51414000.0,7074846000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q2,2017-01-29,2017-04-29,,-9686497000.0,88753000.0,48772000.0,,694000.0,153532000.0,52841000.0,9081637000.0,8971274000.0,-8800803000.0,539298000.0,8971274000.0,-8800803000.0,539315000.0,710480000.0,93564000.0,93564000.0,,154677000.0,,-6117000.0,-139314000.0,-378540000.0,-46929000.0,-16000.0,-23874000.0,1317280000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q1,2016-10-30,2017-01-28,2018-02-28 08:18:52+00:00,-1036000.0,19947000.0,34379000.0,,-666000.0,21539000.0,34432000.0,2074527000.0,1974449000.0,1769754000.0,322594000.0,1974449000.0,1769754000.0,322594000.0,4066131000.0,217129000.0,217129000.0,,29600000.0,3904000.0,-5946000.0,-129683000.0,-326908000.0,-28337000.0,-5625000.0,-3106000.0,2131981000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q1TTM,2016-01-31,2017-01-28,,-84206000.0,76850000.0,135710000.0,,-2563000.0,165164000.0,89699000.0,2074527000.0,1369298000.0,755849000.0,1394237000.0,1369298000.0,755849000.0,1394237000.0,3516821000.0,914289000.0,914289000.0,,102224000.0,1509000.0,-17755000.0,-518205000.0,-6392154000.0,-132606000.0,-37042000.0,-241190000.0,7382570000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,FY,2017-10-29,2018-11-03,2019-11-26 16:26:04+00:00,-52839000.0,570538000.0,228525000.0,,,-51416000.0,99027000.0,747215000.0,-2358042000.0,-313998000.0,2442361000.0,-2358042000.0,-313998000.0,2442361000.0,-229679000.0,1506980000.0,1506980000.0,,187734000.0,0.0,-6283000.0,-703307000.0,0.0,-254876000.0,-2275000000.0,-225977000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q3YTD,2017-10-29,2018-08-04,2019-08-21 08:07:58+00:00,-52839000.0,428222000.0,169651000.0,,,-107808000.0,88358000.0,750098000.0,-1777296000.0,-224979000.0,1727920000.0,-1777296000.0,-224979000.0,1727920000.0,-275263000.0,1102125000.0,1102125000.0,,135730000.0,,-3268000.0,-523891000.0,,-168872000.0,-2050000000.0,-41861000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q2YTD,2017-10-29,2018-05-05,2019-05-22 07:46:31+00:00,-52339000.0,285004000.0,113004000.0,,,-71314000.0,65557000.0,751723000.0,-1178171000.0,-170490000.0,1107182000.0,-1178171000.0,-170490000.0,1107182000.0,-241321000.0,693568000.0,693568000.0,,86920000.0,-542000.0,-1029000.0,-345001000.0,,-117122000.0,-1620000000.0,-29908000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q2TTM,2017-04-30,2018-05-05,,2626000.0,565697000.0,224519000.0,,-28000.0,-933499000.0,111586000.0,751723000.0,-6537089000.0,242545000.0,1399655000.0,-6537089000.0,242545000.0,1399638000.0,-4894776000.0,1188254000.0,1188254000.0,,354684000.0,-542000.0,-4808000.0,-678123000.0,-37000.0,-245954000.0,-6672272000.0,-49461000.0,490718000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q1,2017-10-29,2018-02-03,2019-02-20 08:15:01+00:00,,142050000.0,56415000.0,,3550000.0,-147681000.0,37812000.0,8811000.0,-548026000.0,-64500000.0,388688000.0,-548026000.0,-64500000.0,388688000.0,-220288000.0,293240000.0,293240000.0,,44664000.0,,-1278000.0,-166719000.0,,-63222000.0,-420000000.0,-7930000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q1TTM,2017-01-29,2018-02-03,,-9631532000.0,511496000.0,216702000.0,,4216000.0,-856334000.0,136682000.0,9090448000.0,3064330000.0,-8452268000.0,1220459000.0,3064330000.0,-8452268000.0,1220459000.0,-4163263000.0,881490000.0,881490000.0,,467105000.0,,-11174000.0,-639155000.0,-378577000.0,-238983000.0,-5472288000.0,-51357000.0,1807998000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,FY,2018-11-04,2019-11-02,2019-11-26 16:26:04+00:00,-11170000.0,570574000.0,240677000.0,,,-126536000.0,116523000.0,1325000000.0,-2126794000.0,-293186000.0,2253100000.0,-2126794000.0,-293186000.0,2253100000.0,-166880000.0,1363011000.0,1363011000.0,,205374000.0,0.0,-6644000.0,-777481000.0,0.0,-275372000.0,-2177831000.0,-613005000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q3TTM,2018-08-05,2019-08-03,,,569362000.0,237915000.0,,,-183604000.0,116804000.0,1322117000.0,-2150430000.0,-318448000.0,2309637000.0,-2150430000.0,-318448000.0,2309637000.0,-158843000.0,1490172000.0,1490172000.0,,195792000.0,,-8147000.0,-756701000.0,,-310301000.0,-2207918000.0,-624732000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q3YTD,2018-11-04,2019-08-03,2019-08-21 08:07:58+00:00,0.0,427046000.0,179041000.0,,,-239996000.0,106135000.0,1325000000.0,-1569684000.0,-229429000.0,1595196000.0,-1569684000.0,-229429000.0,1595196000.0,-204427000.0,1085317000.0,1085317000.0,,143788000.0,,-5132000.0,-577285000.0,,-224297000.0,-1982918000.0,-440616000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q2YTD,2018-11-04,2019-05-04,2020-05-20 11:20:35+00:00,,284525000.0,117435000.0,,,-181672000.0,86907000.0,75000000.0,-975069000.0,-170787000.0,1042649000.0,-975069000.0,-170787000.0,1042649000.0,-103207000.0,722943000.0,722943000.0,,99418000.0,,-4585000.0,-377217000.0,,-166202000.0,-431144000.0,-328615000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q2TTM,2018-05-06,2019-05-04,,-500000.0,570059000.0,232956000.0,,,-161774000.0,120377000.0,70492000.0,-2154940000.0,-314295000.0,2377828000.0,-2154940000.0,-314295000.0,2377828000.0,-91565000.0,1536355000.0,1536355000.0,,200232000.0,542000.0,-9839000.0,-735523000.0,,-303956000.0,-1086144000.0,-524684000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q2,2019-02-03,2019-05-04,,,142233000.0,59142000.0,,,49605000.0,67678000.0,,-488920000.0,-74572000.0,670882000.0,-488920000.0,-74572000.0,670882000.0,107390000.0,367937000.0,367937000.0,,51965000.0,,637000.0,-199501000.0,,-75209000.0,-255575000.0,-101522000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q1,2018-11-04,2019-02-02,2020-02-19 08:49:53+00:00,,142292000.0,58293000.0,,,-231277000.0,19229000.0,75000000.0,-486149000.0,-96215000.0,371767000.0,-486149000.0,-96215000.0,371767000.0,-210597000.0,355006000.0,355006000.0,,47453000.0,,-5222000.0,-177716000.0,,-90993000.0,-175569000.0,-227093000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q1TTM,2018-02-04,2019-02-02,,-52839000.0,570780000.0,230403000.0,,-3550000.0,-135012000.0,80444000.0,813404000.0,-2296165000.0,-345713000.0,2425440000.0,-2296165000.0,-345713000.0,2425440000.0,-219988000.0,1568746000.0,1568746000.0,,190523000.0,,-10227000.0,-714304000.0,,-282647000.0,-2030569000.0,-445140000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q2TTM,2019-05-05,2020-05-02,,-11170000.0,574169000.0,242366000.0,,,-162191000.0,60513000.0,1995646000.0,-1677007000.0,-238683000.0,1989140000.0,-1677007000.0,-238683000.0,1989140000.0,73450000.0,1111638000.0,1111638000.0,,223158000.0,,-3343000.0,-828024000.0,,-224170000.0,-2401138000.0,-504004000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q2,2020-02-02,2020-05-02,,,144051000.0,59261000.0,,,-79336000.0,14784000.0,745646000.0,-235710000.0,-61552000.0,429041000.0,-235710000.0,-61552000.0,429041000.0,131779000.0,267696000.0,267696000.0,,37369000.0,,-1391000.0,-228600000.0,,-60161000.0,-653956000.0,-113584000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q2YTD,2019-11-03,2020-05-02,2020-05-20 11:20:35+00:00,,288120000.0,119124000.0,,,-217327000.0,30897000.0,745646000.0,-525282000.0,-116284000.0,778689000.0,-525282000.0,-116284000.0,778689000.0,137123000.0,471570000.0,471570000.0,,117202000.0,,-1284000.0,-427760000.0,,-115000000.0,-654451000.0,-219614000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q1TTM,2019-02-03,2020-02-01,,-11170000.0,572351000.0,242247000.0,,,-33250000.0,113407000.0,1250000000.0,-1930217000.0,-251703000.0,2230981000.0,-1930217000.0,-251703000.0,2230981000.0,49061000.0,1211879000.0,1211879000.0,,237754000.0,,-1315000.0,-798925000.0,,-239218000.0,-2002757000.0,-491942000.0,
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q1,2019-11-03,2020-02-01,2020-02-19 08:49:53+00:00,,144069000.0,59863000.0,,,-137991000.0,16113000.0,0.0,-289572000.0,-54732000.0,349648000.0,-289572000.0,-54732000.0,349648000.0,5344000.0,203874000.0,203874000.0,,79833000.0,,107000.0,-199160000.0,,-54839000.0,-495000.0,-106030000.0,
