company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q1,2013-11-03,2014-02-01,2015-02-17 16:21:40+00:00,55000.0,0.49,0.49,0.34,0.48,23305000.0,152586000.0,152586000.0,,152586000.0,,219120000.0,628238000.0,-431000.0,128591000.0,2685000.0,98178000.0,219120000.0,409118000.0,6571000.0,3284000.0,229509000.0,179609000.0,-3718000.0,175891000.0,628238000.0,311400000.0,312286000.0,318017000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,FY,2014-11-02,2015-10-31,2017-11-22 16:09:02+00:00,88318000.0,,,1.57,,113236000.0,696878000.0,696878000.0,,696878000.0,,1175830000.0,3435092000.0,-2322000.0,637459000.0,0.0,702644000.0,1175830000.0,2259262000.0,27030000.0,8625000.0,1428421000.0,830841000.0,-20727000.0,810114000.0,3435092000.0,,312660000.0,316872000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q4,2015-08-02,2015-10-31,,17358000.0,-1.92,-1.92,0.4,-1.9,8372000.0,96305000.0,96305000.0,,96305000.0,,336926000.0,978722000.0,443000.0,170736000.0,,345072000.0,336926000.0,641796000.0,6739000.0,2343000.0,533166000.0,108630000.0,-3953000.0,104677000.0,978722000.0,,312660000.0,316872000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q3,2015-05-03,2015-08-01,2016-08-17 08:19:22+00:00,22954000.0,0.69,0.69,0.4,0.68,43000000.0,216478000.0,216478000.0,,216478000.0,,294328000.0,863365000.0,-1265000.0,160784000.0,0.0,120030000.0,294328000.0,569037000.0,6755000.0,2229000.0,303768000.0,265269000.0,-5791000.0,259478000.0,863365000.0,313700000.0,313877000.0,318187000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q3YTD,2014-11-02,2015-08-01,,70960000.0,1.92,1.92,1.17,1.9,104864000.0,600573000.0,600573000.0,,600573000.0,,838904000.0,2456370000.0,-2765000.0,466723000.0,,357572000.0,838904000.0,1617466000.0,20291000.0,6282000.0,895255000.0,722211000.0,-16774000.0,705437000.0,2456370000.0,313700000.0,313877000.0,318187000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q3TTM,2014-08-03,2015-08-01,,96210000.0,0.26,0.26,1.54,0.26,134867000.0,709268000.0,709268000.0,,709268000.0,,1167114000.0,3270617000.0,-2881000.0,621520000.0,34637000.0,478996000.0,1167114000.0,2103503000.0,33452000.0,8328000.0,1231363000.0,872140000.0,-28005000.0,844135000.0,3270617000.0,313700000.0,313877000.0,318187000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q2,2015-02-01,2015-05-02,2016-05-18 08:12:05+00:00,24210000.0,0.66,0.66,0.4,0.65,39851000.0,205338000.0,205338000.0,,205338000.0,,276197000.0,821019000.0,1052000.0,154233000.0,0.0,117371000.0,276197000.0,544822000.0,6880000.0,2009000.0,295814000.0,249008000.0,-3819000.0,245189000.0,821019000.0,311100000.0,312660000.0,317047000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q2YTD,2014-11-02,2015-05-02,,48006000.0,1.23,1.23,0.77,1.22,61864000.0,384095000.0,384095000.0,,384095000.0,,544576000.0,1593005000.0,-1500000.0,305939000.0,,237542000.0,544576000.0,1048429000.0,13536000.0,4053000.0,591487000.0,456942000.0,-10983000.0,445959000.0,1593005000.0,311100000.0,312660000.0,317047000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q2TTM,2014-05-04,2015-05-02,,73916000.0,0.14,0.14,1.51,0.15,108649000.0,673396000.0,673396000.0,,673396000.0,,1124248000.0,3135004000.0,-2038000.0,600831000.0,34637000.0,491955000.0,1124248000.0,2010756000.0,34875000.0,9541000.0,1201339000.0,809417000.0,-27372000.0,782045000.0,3135004000.0,311100000.0,312660000.0,317047000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q1,2014-11-02,2015-01-31,2016-02-17 08:11:40+00:00,23796000.0,0.57,0.57,0.37,0.57,22013000.0,178757000.0,178757000.0,,178757000.0,,268379000.0,771986000.0,-2552000.0,151706000.0,,120171000.0,268379000.0,503607000.0,6656000.0,2044000.0,295673000.0,207934000.0,-7164000.0,200770000.0,771986000.0,313600000.0,311274000.0,315684000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q1TTM,2014-02-02,2015-01-31,,49761000.0,0.08,0.08,1.48,0.09,98733000.0,655491000.0,655491000.0,,655491000.0,,1083844000.0,3008521000.0,-2649000.0,582801000.0,34637000.0,476669000.0,1083844000.0,1924677000.0,34869000.0,10933000.0,1143868000.0,780809000.0,-26585000.0,754224000.0,3008521000.0,313600000.0,311274000.0,315684000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,FY,2015-11-01,2016-10-29,2018-11-27 08:17:08+00:00,70123000.0,,,1.66,,95257000.0,861664000.0,861664000.0,,861664000.0,,1194236000.0,3421409000.0,-3655000.0,653816000.0,13684000.0,461438000.0,1194236000.0,2227173000.0,88757000.0,21221000.0,1199061000.0,1028112000.0,-71191000.0,956921000.0,3421409000.0,,308736000.0,312308000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q4,2016-07-31,2016-10-29,,17899000.0,-1.83,-1.83,0.42,-1.81,27277000.0,296157000.0,296157000.0,,296157000.0,,336936000.0,1003623000.0,-1897000.0,172926000.0,,118881000.0,336936000.0,666687000.0,38764000.0,7114000.0,309706000.0,356981000.0,-33547000.0,323434000.0,1003623000.0,,308736000.0,312308000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q3,2016-05-01,2016-07-30,2017-08-30 08:21:21+00:00,17447000.0,0.75,0.75,0.42,0.74,25970000.0,230430000.0,230430000.0,,230430000.0,,297301000.0,869591000.0,504000.0,163227000.0,0.0,122909000.0,297301000.0,572290000.0,18476000.0,5665000.0,303583000.0,268707000.0,-12307000.0,256400000.0,869591000.0,307200000.0,307135000.0,310558000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q3YTD,2015-11-01,2016-07-30,,52224000.0,1.83,1.83,1.24,1.81,67980000.0,565507000.0,565507000.0,,565507000.0,,857300000.0,2417786000.0,-1758000.0,480890000.0,13684000.0,342557000.0,857300000.0,1560486000.0,49993000.0,14107000.0,889355000.0,671131000.0,-37644000.0,633487000.0,2417786000.0,307200000.0,307135000.0,310558000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q3TTM,2015-08-02,2016-07-30,,69582000.0,-0.09,-0.09,1.64,-0.09,76352000.0,661812000.0,661812000.0,,661812000.0,,1194226000.0,3396508000.0,-1315000.0,651626000.0,13684000.0,687629000.0,1194226000.0,2202282000.0,56732000.0,16450000.0,1422521000.0,779761000.0,-41597000.0,738164000.0,3396508000.0,307200000.0,307135000.0,310558000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q2,2016-01-31,2016-04-30,2017-05-31 08:22:24+00:00,17419000.0,0.55,0.55,0.42,0.55,24337000.0,170573000.0,170573000.0,,170573000.0,,267863000.0,778766000.0,743000.0,160235000.0,13684000.0,112186000.0,267863000.0,510903000.0,18455000.0,5243000.0,303524000.0,207379000.0,-12469000.0,194910000.0,778766000.0,310100000.0,308790000.0,312250000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q2YTD,2015-11-01,2016-04-30,,34777000.0,1.08,1.08,0.82,1.07,42010000.0,335077000.0,335077000.0,,335077000.0,,559999000.0,1548195000.0,-2262000.0,317663000.0,13684000.0,219648000.0,559999000.0,988196000.0,31517000.0,8442000.0,585772000.0,402424000.0,-25337000.0,377087000.0,1548195000.0,310100000.0,308790000.0,312250000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q2TTM,2015-05-03,2016-04-30,,75089000.0,-0.15,-0.15,1.62,-0.15,93382000.0,647860000.0,647860000.0,,647860000.0,,1191253000.0,3390282000.0,-3084000.0,649183000.0,13684000.0,684750000.0,1191253000.0,2199029000.0,45011000.0,13014000.0,1422706000.0,776323000.0,-35081000.0,741242000.0,3390282000.0,310100000.0,308790000.0,312250000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q1,2015-11-01,2016-01-30,2017-02-15 08:20:20+00:00,17358000.0,0.53,0.53,0.4,0.52,17673000.0,164504000.0,164504000.0,,164504000.0,,292136000.0,769429000.0,-3005000.0,157428000.0,0.0,107462000.0,292136000.0,477293000.0,13062000.0,3199000.0,282248000.0,195045000.0,-12868000.0,182177000.0,769429000.0,310400000.0,311166000.0,314793000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q1TTM,2015-02-01,2016-01-30,,81880000.0,-0.04,-0.04,1.6,-0.05,108896000.0,682625000.0,682625000.0,,682625000.0,,1199587000.0,3432535000.0,-2775000.0,643181000.0,,689935000.0,1199587000.0,2232948000.0,33436000.0,9780000.0,1414996000.0,817952000.0,-26431000.0,791521000.0,3432535000.0,310400000.0,311166000.0,314793000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,FY,2016-10-30,2017-10-28,2019-11-26 16:26:04+00:00,297351000.0,,,1.77,,129368000.0,805379000.0,805379000.0,,805379000.0,,2078113000.0,5246354000.0,-7507000.0,968133000.0,49463000.0,690533000.0,2078113000.0,3168241000.0,250840000.0,30333000.0,2005480000.0,1162761000.0,-228014000.0,934747000.0,5246354000.0,,346371000.0,350484000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q4,2017-07-30,2017-10-28,,98348000.0,-1.15,-1.15,-1.32,-1.14,62156000.0,425770000.0,425770000.0,,425770000.0,,567351000.0,1680021000.0,-6782000.0,273277000.0,,185208000.0,567351000.0,1112670000.0,63517000.0,2388000.0,556833000.0,555837000.0,-67911000.0,487926000.0,1680021000.0,,346371000.0,350484000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q3,2017-04-30,2017-07-29,2018-08-22 08:16:07+00:00,112153000.0,0.18,0.18,0.45,0.18,57882000.0,68916000.0,68916000.0,,68916000.0,,667278000.0,1433902000.0,-474000.0,275670000.0,0.0,183980000.0,667278000.0,766624000.0,73073000.0,5524000.0,571803000.0,194821000.0,-68023000.0,126798000.0,1433902000.0,382900000.0,367315000.0,371159000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q3YTD,2016-10-30,2017-07-29,,199003000.0,1.15,1.15,1.32,1.14,67212000.0,379609000.0,379609000.0,,379609000.0,,1510762000.0,3566333000.0,-725000.0,694856000.0,49463000.0,505325000.0,1510762000.0,2055571000.0,187323000.0,27945000.0,1448647000.0,606924000.0,-160103000.0,446821000.0,3566333000.0,382900000.0,367315000.0,371159000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q3TTM,2016-07-31,2017-07-29,,216902000.0,-0.68,-0.68,1.74,-0.67,94489000.0,675766000.0,675766000.0,,675766000.0,,1847698000.0,4569956000.0,-2622000.0,867782000.0,49463000.0,624206000.0,1847698000.0,2722258000.0,226087000.0,35059000.0,1758353000.0,963905000.0,-193650000.0,770255000.0,4569956000.0,382900000.0,367315000.0,371159000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q2,2017-01-29,2017-04-29,2018-05-30 08:15:06+00:00,68690000.0,0.27,0.27,0.45,0.27,-6850000.0,93564000.0,93564000.0,,93564000.0,,507539000.0,1147982000.0,94000.0,235232000.0,0.0,190686000.0,507539000.0,640443000.0,71636000.0,12421000.0,494608000.0,145835000.0,-59121000.0,86714000.0,1147982000.0,346500000.0,341316000.0,345654000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q2YTD,2016-10-30,2017-04-29,,86850000.0,0.97,0.97,0.87,0.96,9330000.0,310693000.0,310693000.0,,310693000.0,,843484000.0,2132431000.0,-251000.0,419186000.0,49463000.0,321345000.0,843484000.0,1288947000.0,114250000.0,22421000.0,876844000.0,412103000.0,-92080000.0,320023000.0,2132431000.0,346500000.0,341316000.0,345654000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q2TTM,2016-05-01,2017-04-29,,122196000.0,-0.11,-0.11,1.71,-0.11,62577000.0,837280000.0,837280000.0,,837280000.0,,1477721000.0,4005645000.0,-1644000.0,755339000.0,49463000.0,563135000.0,1477721000.0,2527924000.0,171490000.0,35200000.0,1490133000.0,1037791000.0,-137934000.0,899857000.0,4005645000.0,346500000.0,341316000.0,345654000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q1,2016-10-30,2017-01-28,2018-02-28 08:18:52+00:00,18160000.0,0.7,0.7,0.42,0.69,16180000.0,217129000.0,217129000.0,,217129000.0,,335945000.0,984449000.0,-345000.0,183954000.0,49463000.0,130659000.0,335945000.0,648504000.0,42614000.0,10000000.0,382236000.0,266268000.0,-32959000.0,233309000.0,984449000.0,310200000.0,308786000.0,313076000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q1TTM,2016-01-31,2017-01-28,,70925000.0,0.17,0.17,1.68,0.17,93764000.0,914289000.0,914289000.0,,914289000.0,,1238045000.0,3636429000.0,-995000.0,680342000.0,63147000.0,484635000.0,1238045000.0,2398384000.0,118309000.0,28022000.0,1299049000.0,1099335000.0,-91282000.0,1008053000.0,3636429000.0,310200000.0,308786000.0,313076000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,FY,2017-10-29,2018-11-03,2019-11-26 16:26:04+00:00,428902000.0,,,1.89,,148334000.0,1506980000.0,1506980000.0,,1506980000.0,,1974293000.0,6224689000.0,-69000.0,1165047000.0,61318000.0,695540000.0,1974293000.0,4250396000.0,253589000.0,9383000.0,2350807000.0,1899589000.0,-244275000.0,1655314000.0,6224689000.0,,370430000.0,374938000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q4,2018-08-05,2018-11-03,,107345000.0,-2.9,-2.97,-1.41,-2.92,4481000.0,404855000.0,404855000.0,,404855000.0,,490363000.0,1536128000.0,-596000.0,295336000.0,1842000.0,174999000.0,490363000.0,1045765000.0,59102000.0,2791000.0,579522000.0,466243000.0,-56907000.0,409336000.0,1536128000.0,,370430000.0,374938000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q3,2018-05-06,2018-08-04,2019-08-21 08:07:58+00:00,107409000.0,1.1,1.1,0.48,1.08,21949000.0,408557000.0,408557000.0,,408557000.0,,497631000.0,1558189000.0,632000.0,291642000.0,1069000.0,171487000.0,497631000.0,1060558000.0,61665000.0,2588000.0,571607000.0,488951000.0,-58445000.0,430506000.0,1558189000.0,371400000.0,371315000.0,375815000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q3YTD,2017-10-29,2018-08-04,,321557000.0,2.9,2.97,1.41,2.92,143853000.0,1102125000.0,1102125000.0,,1102125000.0,,1483930000.0,4688561000.0,527000.0,869711000.0,59476000.0,520541000.0,1483930000.0,3204631000.0,194487000.0,6592000.0,1771285000.0,1433346000.0,-187368000.0,1245978000.0,4688561000.0,371400000.0,371315000.0,375815000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q3TTM,2017-07-30,2018-08-04,,419905000.0,1.75,1.82,0.09,1.78,206009000.0,1527895000.0,1527895000.0,,1527895000.0,,2051281000.0,6368582000.0,-6255000.0,1142988000.0,59476000.0,705749000.0,2051281000.0,4317301000.0,258004000.0,8980000.0,2328118000.0,1989183000.0,-255279000.0,1733904000.0,6368582000.0,371400000.0,371315000.0,375815000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q2,2018-02-04,2018-05-05,2019-05-22 07:46:31+00:00,107129000.0,1.08,1.08,0.48,1.06,39797000.0,400328000.0,400328000.0,,400328000.0,,491112000.0,1563502000.0,451000.0,289472000.0,1089000.0,172146000.0,491112000.0,1072390000.0,64792000.0,1912000.0,569836000.0,502554000.0,-62429000.0,440125000.0,1563502000.0,370700000.0,370384000.0,374778000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q2YTD,2017-10-29,2018-05-05,,214148000.0,1.8,1.87,0.93,1.84,121904000.0,693568000.0,693568000.0,,693568000.0,,986299000.0,3130372000.0,-105000.0,578069000.0,58407000.0,349054000.0,986299000.0,2144073000.0,132822000.0,4004000.0,1199678000.0,944395000.0,-128923000.0,815472000.0,3130372000.0,370700000.0,370384000.0,374778000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q2TTM,2017-04-30,2018-05-05,,424649000.0,0.83,0.9,0.06,0.88,241942000.0,1188254000.0,1188254000.0,,1188254000.0,,2220928000.0,6244295000.0,-7361000.0,1127016000.0,58407000.0,718242000.0,2220928000.0,4023367000.0,269412000.0,11916000.0,2328314000.0,1695053000.0,-264857000.0,1430196000.0,6244295000.0,370700000.0,370384000.0,374778000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q1,2017-10-29,2018-02-03,2019-02-20 08:15:01+00:00,107019000.0,0.72,0.79,0.45,0.78,82107000.0,293240000.0,293240000.0,,293240000.0,,495187000.0,1566870000.0,-556000.0,288597000.0,57318000.0,176908000.0,495187000.0,1071683000.0,68030000.0,2092000.0,629842000.0,441841000.0,-66494000.0,375347000.0,1566870000.0,407300000.0,369093000.0,374189000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q1TTM,2017-01-29,2018-02-03,,386210000.0,0.02,0.09,0.03,0.09,195295000.0,881490000.0,881490000.0,,881490000.0,,2237355000.0,5828775000.0,-7718000.0,1072776000.0,57318000.0,736782000.0,2237355000.0,3591420000.0,276256000.0,22425000.0,2253086000.0,1338334000.0,-261549000.0,1076785000.0,5828775000.0,407300000.0,369093000.0,374189000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q4,2019-08-04,2019-11-02,,107225000.0,-2.93,-2.93,0.54,-2.9,10133000.0,277694000.0,277694000.0,,277694000.0,,501028000.0,1443219000.0,-1747000.0,277018000.0,64788000.0,154799000.0,501028000.0,942191000.0,50775000.0,1988000.0,603830000.0,338361000.0,-50534000.0,287827000.0,1443219000.0,,369133000.0,372871000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,FY,2018-11-04,2019-11-02,2019-11-26 16:26:04+00:00,429041000.0,,,2.1,,122717000.0,1363011000.0,1363011000.0,,1363011000.0,,1977315000.0,5991065000.0,-6034000.0,1130348000.0,95659000.0,648094000.0,1977315000.0,4013750000.0,229075000.0,10229000.0,2303142000.0,1710608000.0,-224880000.0,1485728000.0,5991065000.0,,369133000.0,372871000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q3YTD,2018-11-04,2019-08-03,,321816000.0,2.93,2.93,1.56,2.9,112584000.0,1085317000.0,1085317000.0,,1085317000.0,,1476287000.0,4547846000.0,-4287000.0,853330000.0,30871000.0,493295000.0,1476287000.0,3071559000.0,178300000.0,8241000.0,1699312000.0,1372247000.0,-174346000.0,1197901000.0,4547846000.0,369800000.0,369533000.0,373077000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q3TTM,2018-08-05,2019-08-03,,429161000.0,0.03,-0.04,2.04,-0.02,117065000.0,1490172000.0,1490172000.0,,1490172000.0,,1966650000.0,6083974000.0,-4883000.0,1148666000.0,32713000.0,668294000.0,1966650000.0,4117324000.0,237402000.0,11032000.0,2278834000.0,1838490000.0,-231253000.0,1607237000.0,6083974000.0,369800000.0,369533000.0,373077000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q3,2019-05-05,2019-08-03,2019-08-21 08:07:58+00:00,107231000.0,0.98,0.98,0.54,0.97,27184000.0,362374000.0,362374000.0,,362374000.0,,482332000.0,1480143000.0,78000.0,280102000.0,927000.0,162825000.0,482332000.0,997811000.0,59871000.0,2625000.0,551085000.0,446726000.0,-57168000.0,389558000.0,1480143000.0,369800000.0,369533000.0,373077000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q2,2019-02-03,2019-05-04,2020-05-20 11:20:35+00:00,107261000.0,0.99,0.99,0.54,0.98,40460000.0,367937000.0,367937000.0,,367937000.0,,492510000.0,1526602000.0,-4525000.0,285846000.0,8162000.0,163128000.0,492510000.0,1034092000.0,59701000.0,2928000.0,564397000.0,469695000.0,-61298000.0,408397000.0,1526602000.0,371700000.0,369246000.0,373342000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q2YTD,2018-11-04,2019-05-04,,214585000.0,1.95,1.95,1.02,1.93,85400000.0,722943000.0,722943000.0,,722943000.0,,993955000.0,3067703000.0,-4365000.0,573228000.0,29944000.0,330470000.0,993955000.0,2073748000.0,118429000.0,5616000.0,1148227000.0,925521000.0,-117178000.0,808343000.0,3067703000.0,371700000.0,369246000.0,373342000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q2TTM,2018-05-06,2019-05-04,,429339000.0,0.15,0.08,1.98,0.09,111830000.0,1536355000.0,1536355000.0,,1536355000.0,,1981949000.0,6162020000.0,-4329000.0,1160206000.0,32855000.0,676956000.0,1981949000.0,4180071000.0,239196000.0,10995000.0,2299356000.0,1880715000.0,-232530000.0,1648185000.0,6162020000.0,371700000.0,369246000.0,373342000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q1,2018-11-04,2019-02-02,2020-02-19 08:49:53+00:00,107324000.0,0.96,0.96,0.48,0.95,44940000.0,355006000.0,355006000.0,,355006000.0,,501445000.0,1541101000.0,160000.0,287382000.0,21782000.0,167342000.0,501445000.0,1039656000.0,58728000.0,2688000.0,583830000.0,455826000.0,-55880000.0,399946000.0,1541101000.0,369800000.0,368703000.0,372506000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q1TTM,2018-02-04,2019-02-02,,429207000.0,0.24,0.17,1.92,0.17,111167000.0,1568746000.0,1568746000.0,,1568746000.0,,1980551000.0,6198920000.0,647000.0,1163832000.0,25782000.0,685974000.0,1980551000.0,4218369000.0,244287000.0,9979000.0,2304795000.0,1913574000.0,-233661000.0,1679913000.0,6198920000.0,369800000.0,368703000.0,372506000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q2YTD,2019-11-03,2020-05-02,,214371000.0,1.28,1.28,1.16,1.27,49708000.0,471570000.0,471570000.0,,471570000.0,,925809000.0,2620625000.0,-646000.0,509486000.0,12456000.0,341055000.0,925809000.0,1694816000.0,98798000.0,3274000.0,1077368000.0,617448000.0,-96170000.0,521278000.0,2620625000.0,366700000.0,368217000.0,371305000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q2TTM,2019-05-05,2020-05-02,,428827000.0,-0.67,-0.67,2.24,-0.66,87025000.0,1111638000.0,1111638000.0,,1111638000.0,,1909169000.0,5543987000.0,-2315000.0,1066606000.0,78171000.0,658679000.0,1909169000.0,3634818000.0,209444000.0,7887000.0,2232283000.0,1402535000.0,-203872000.0,1198663000.0,5543987000.0,366700000.0,368217000.0,371305000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q2,2020-02-02,2020-05-02,2020-05-20 11:20:35+00:00,107146000.0,0.73,0.73,0.62,0.72,27365000.0,267696000.0,267696000.0,,267696000.0,,470386000.0,1317060000.0,-308000.0,252413000.0,1320000.0,141775000.0,470386000.0,846674000.0,49985000.0,1334000.0,502654000.0,344020000.0,-48959000.0,295061000.0,1317060000.0,366700000.0,368217000.0,371305000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q1TTM,2019-02-03,2020-02-01,,428942000.0,-0.41,-0.41,2.16,-0.4,100120000.0,1211879000.0,1211879000.0,,1211879000.0,,1931293000.0,5753529000.0,-6532000.0,1100039000.0,85013000.0,680032000.0,1931293000.0,3822236000.0,219160000.0,9481000.0,2294026000.0,1528210000.0,-216211000.0,1311999000.0,5753529000.0,370700000.0,368241000.0,372264000.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2020.0,Q1,2019-11-03,2020-02-01,2020-02-19 08:49:53+00:00,107225000.0,0.55,0.55,0.54,0.55,22343000.0,203874000.0,203874000.0,,203874000.0,,455423000.0,1303565000.0,-338000.0,257073000.0,11136000.0,199280000.0,455423000.0,848142000.0,48813000.0,1940000.0,574714000.0,273428000.0,-47211000.0,226217000.0,1303565000.0,370700000.0,368241000.0,372264000.0
