company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 08:35:09+00:00,,-41000000.0,4000000.0,1014000000.0,1975000000.0,-2723000000.0,5000000000.0,5997000000.0,6639000000.0,-8103000000.0,2014000000.0,6639000000.0,-8103000000.0,2014000000.0,550000000.0,2926000000.0,2926000000.0,-123000000.0,112000000.0,22396000000.0,-18000000.0,,-30499000000.0,-4353000000.0,-99000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-28000000.0,7000000.0,1533000000.0,3058000000.0,-2495000000.0,5000000000.0,28729000000.0,28588000000.0,-31377000000.0,3314000000.0,28588000000.0,-31377000000.0,3314000000.0,525000000.0,2858000000.0,2858000000.0,-79000000.0,136000000.0,179000000.0,-18000000.0,,-31556000000.0,-5145000000.0,-114000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q2,2016-04-01,2016-06-30,,,-48000000.0,4000000.0,544000000.0,1436000000.0,-2757000000.0,5000000000.0,3857000000.0,5254000000.0,-7567000000.0,1590000000.0,5254000000.0,-7567000000.0,1590000000.0,-723000000.0,3114000000.0,3114000000.0,-155000000.0,107000000.0,22503000000.0,-18000000.0,,-30070000000.0,-3609000000.0,-83000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 07:06:02+00:00,,7000000.0,0.0,470000000.0,539000000.0,34000000.0,,2140000000.0,1385000000.0,-536000000.0,424000000.0,1385000000.0,-536000000.0,424000000.0,1273000000.0,-188000000.0,-188000000.0,32000000.0,5000000.0,-107000000.0,0.0,,-429000000.0,-744000000.0,-16000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q1TTM,2015-04-01,2016-03-31,,,27000000.0,3000000.0,1279000000.0,2150000000.0,231000000.0,,27853000000.0,16130000000.0,-17127000000.0,2255000000.0,16130000000.0,-17127000000.0,2255000000.0,1258000000.0,-378000000.0,-378000000.0,225000000.0,29000000.0,-15209000000.0,,,-1918000000.0,-11714000000.0,-38000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,FY,2017-01-01,2017-12-31,2020-01-31 07:08:17+00:00,,-370000000.0,41000000.0,3421000000.0,10588000000.0,-8659000000.0,,25276000000.0,-4770000000.0,-8098000000.0,11996000000.0,-4770000000.0,-8098000000.0,11954000000.0,-914000000.0,10115000000.0,10115000000.0,322000000.0,116000000.0,583000000.0,-153000000.0,,-8681000000.0,-16629000000.0,-13380000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 07:09:25+00:00,,-283000000.0,38000000.0,2544000000.0,7846000000.0,260000000.0,,12115000000.0,-2184000000.0,-5883000000.0,8696000000.0,-2184000000.0,-5883000000.0,8696000000.0,629000000.0,498000000.0,498000000.0,375000000.0,111000000.0,213000000.0,-115000000.0,,-6096000000.0,-5625000000.0,-8670000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-391000000.0,53000000.0,3265000000.0,10341000000.0,936000000.0,,18463000000.0,-3655000000.0,-29532000000.0,11960000000.0,-3655000000.0,-29532000000.0,11922000000.0,-21265000000.0,1067000000.0,1067000000.0,7000000.0,67000000.0,-21548000000.0,-156000000.0,,-7984000000.0,-12027000000.0,-10002000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q3,2017-07-01,2017-09-30,,,-87000000.0,5000000.0,891000000.0,2701000000.0,47000000.0,,4969000000.0,890000000.0,-2328000000.0,2908000000.0,890000000.0,-2328000000.0,2908000000.0,1470000000.0,92000000.0,92000000.0,155000000.0,25000000.0,65000000.0,-40000000.0,,-2393000000.0,-46000000.0,-4018000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 07:06:19+00:00,,-196000000.0,33000000.0,1653000000.0,5145000000.0,213000000.0,,7146000000.0,-3074000000.0,-3555000000.0,5788000000.0,-3074000000.0,-3555000000.0,5788000000.0,-841000000.0,406000000.0,406000000.0,220000000.0,86000000.0,148000000.0,-75000000.0,,-3703000000.0,-5579000000.0,-4652000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-411000000.0,92000000.0,3324000000.0,10077000000.0,1056000000.0,,13494000000.0,-4934000000.0,-29006000000.0,11853000000.0,-4934000000.0,-29006000000.0,11815000000.0,-22125000000.0,1225000000.0,1225000000.0,-94000000.0,89000000.0,-21667000000.0,-153000000.0,,-7339000000.0,-12031000000.0,-6333000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q2,2017-04-01,2017-06-30,,,-88000000.0,32000000.0,761000000.0,2595000000.0,98000000.0,,2506000000.0,-3328000000.0,-1843000000.0,2945000000.0,-3328000000.0,-1843000000.0,2945000000.0,-2226000000.0,195000000.0,195000000.0,145000000.0,14000000.0,305000000.0,-37000000.0,,-2148000000.0,-2081000000.0,-3730000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 08:11:26+00:00,,-108000000.0,1000000.0,892000000.0,2550000000.0,115000000.0,,4640000000.0,254000000.0,-1712000000.0,2843000000.0,254000000.0,-1712000000.0,2843000000.0,1385000000.0,211000000.0,211000000.0,75000000.0,72000000.0,-157000000.0,-38000000.0,,-1555000000.0,-3498000000.0,-922000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q1TTM,2016-04-01,2017-03-31,,,-371000000.0,64000000.0,3107000000.0,8918000000.0,-1799000000.0,5000000000.0,14845000000.0,3648000000.0,-34730000000.0,10498000000.0,3648000000.0,-34730000000.0,10460000000.0,-20622000000.0,4144000000.0,4144000000.0,-394000000.0,182000000.0,531000000.0,-134000000.0,,-35261000000.0,-13559000000.0,-2686000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,FY,2018-01-01,2018-12-31,2020-01-31 07:08:17+00:00,,-307000000.0,45000000.0,3865000000.0,10318000000.0,-133000000.0,,13820000000.0,-1887000000.0,-9736000000.0,11767000000.0,-1887000000.0,-9736000000.0,11767000000.0,144000000.0,1506000000.0,1506000000.0,383000000.0,411000000.0,-611000000.0,-260000000.0,,-9125000000.0,-10803000000.0,-5055000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q4,2018-10-01,2018-12-31,,,-65000000.0,18000000.0,945000000.0,2534000000.0,8000000.0,,2268000000.0,-757000000.0,-2306000000.0,3168000000.0,-757000000.0,-2306000000.0,3168000000.0,105000000.0,360000000.0,360000000.0,331000000.0,185000000.0,127000000.0,-39000000.0,,-2433000000.0,-1803000000.0,-1368000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 07:27:38+00:00,,-242000000.0,27000000.0,2920000000.0,7784000000.0,-141000000.0,,11552000000.0,-1130000000.0,-7430000000.0,8599000000.0,-1130000000.0,-7430000000.0,8599000000.0,39000000.0,1146000000.0,1146000000.0,52000000.0,226000000.0,-738000000.0,-221000000.0,,-6692000000.0,-9000000000.0,-3687000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q3TTM,2017-10-01,2018-09-30,,,-329000000.0,30000000.0,3797000000.0,10526000000.0,-9060000000.0,,24713000000.0,-3716000000.0,-9645000000.0,11899000000.0,-3716000000.0,-9645000000.0,11857000000.0,-1504000000.0,10763000000.0,10763000000.0,-1000000.0,231000000.0,-368000000.0,-259000000.0,,-9277000000.0,-20004000000.0,-8397000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 07:07:17+00:00,,-177000000.0,22000000.0,1889000000.0,5302000000.0,63000000.0,,5628000000.0,-536000000.0,-5107000000.0,5769000000.0,-536000000.0,-5107000000.0,5795000000.0,152000000.0,562000000.0,562000000.0,19000000.0,43000000.0,-533000000.0,-76000000.0,,-4574000000.0,-3522000000.0,-2609000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q2TTM,2017-07-01,2018-06-30,,,-351000000.0,30000000.0,3657000000.0,10745000000.0,-8809000000.0,,23758000000.0,-2232000000.0,-9650000000.0,11977000000.0,-2232000000.0,-9650000000.0,11961000000.0,79000000.0,10271000000.0,10271000000.0,121000000.0,73000000.0,-98000000.0,-154000000.0,,-9552000000.0,-14572000000.0,-11337000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 07:10:48+00:00,,-89000000.0,1000000.0,1007000000.0,2710000000.0,-177000000.0,,2929000000.0,-6000000.0,-2738000000.0,2699000000.0,-6000000.0,-2738000000.0,2699000000.0,-45000000.0,223000000.0,223000000.0,32000000.0,36000000.0,-555000000.0,-39000000.0,,-2183000000.0,-2188000000.0,-744000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-351000000.0,41000000.0,3536000000.0,10748000000.0,-8951000000.0,,23565000000.0,-5030000000.0,-9124000000.0,11852000000.0,-5030000000.0,-9124000000.0,11810000000.0,-2344000000.0,10127000000.0,10127000000.0,279000000.0,80000000.0,185000000.0,-154000000.0,,-9309000000.0,-15319000000.0,-13202000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q4,2019-10-01,2019-12-31,,,-17000000.0,16000000.0,898000000.0,2461000000.0,-54000000.0,,6528000000.0,1448000000.0,-1854000000.0,3358000000.0,1448000000.0,-1854000000.0,3358000000.0,2952000000.0,822000000.0,822000000.0,146000000.0,12000000.0,428000000.0,-38000000.0,,-2282000000.0,-2457000000.0,-2597000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,FY,2019-01-01,2019-12-31,2020-01-31 07:08:17+00:00,,-106000000.0,71000000.0,3963000000.0,9926000000.0,-685000000.0,,19685000000.0,-1633000000.0,-7331000000.0,11748000000.0,-1633000000.0,-7331000000.0,11748000000.0,2784000000.0,1992000000.0,1992000000.0,621000000.0,118000000.0,-136000000.0,-154000000.0,,-7195000000.0,-13524000000.0,-7758000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q3TTM,2018-10-01,2019-09-30,,,-154000000.0,73000000.0,4010000000.0,9999000000.0,-623000000.0,,15425000000.0,-3838000000.0,-7783000000.0,11558000000.0,-3838000000.0,-7783000000.0,11558000000.0,-63000000.0,1530000000.0,1530000000.0,806000000.0,291000000.0,-437000000.0,-155000000.0,,-7346000000.0,-12870000000.0,-6529000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q3,2019-07-01,2019-09-30,,,-17000000.0,12000000.0,1048000000.0,2415000000.0,-15000000.0,,2443000000.0,-1461000000.0,-1731000000.0,2943000000.0,-1461000000.0,-1731000000.0,2943000000.0,-249000000.0,467000000.0,467000000.0,93000000.0,25000000.0,-80000000.0,-38000000.0,,-1651000000.0,-785000000.0,-3106000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 07:27:38+00:00,,-89000000.0,55000000.0,3065000000.0,7465000000.0,-631000000.0,,13157000000.0,-3081000000.0,-5477000000.0,8390000000.0,-3081000000.0,-5477000000.0,8390000000.0,-168000000.0,1170000000.0,1170000000.0,475000000.0,106000000.0,-564000000.0,-116000000.0,,-4913000000.0,-11067000000.0,-5161000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q2TTM,2018-07-01,2019-06-30,,,-202000000.0,66000000.0,3993000000.0,10066000000.0,-812000000.0,,18906000000.0,-2971000000.0,-8375000000.0,11445000000.0,-2971000000.0,-8375000000.0,11419000000.0,73000000.0,1647000000.0,1647000000.0,746000000.0,449000000.0,-562000000.0,-262000000.0,,-7813000000.0,-17563000000.0,-4501000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q2,2019-04-01,2019-06-30,,,-17000000.0,39000000.0,1051000000.0,2500000000.0,-353000000.0,,3830000000.0,-1875000000.0,-1666000000.0,2761000000.0,-1875000000.0,-1666000000.0,2761000000.0,-780000000.0,386000000.0,386000000.0,245000000.0,37000000.0,-108000000.0,-39000000.0,39000000.0,-1597000000.0,-4681000000.0,-1022000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 07:07:17+00:00,,-72000000.0,43000000.0,2017000000.0,5050000000.0,-616000000.0,,10714000000.0,-1620000000.0,-3746000000.0,5447000000.0,-1620000000.0,-3746000000.0,5447000000.0,81000000.0,703000000.0,703000000.0,382000000.0,81000000.0,-484000000.0,-78000000.0,,-3262000000.0,-10282000000.0,-2055000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 07:12:20+00:00,,-55000000.0,4000000.0,966000000.0,2550000000.0,-263000000.0,0.0,6884000000.0,255000000.0,-2080000000.0,2686000000.0,255000000.0,-2080000000.0,2686000000.0,861000000.0,317000000.0,317000000.0,137000000.0,44000000.0,-376000000.0,-39000000.0,-39000000.0,-1665000000.0,-5601000000.0,-1033000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-273000000.0,48000000.0,3824000000.0,10158000000.0,-219000000.0,,17775000000.0,-1626000000.0,-9078000000.0,11754000000.0,-1626000000.0,-9078000000.0,11754000000.0,1050000000.0,1600000000.0,1600000000.0,488000000.0,419000000.0,-432000000.0,-260000000.0,-39000000.0,-8607000000.0,-14216000000.0,-5344000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-63000000.0,86000000.0,4047000000.0,9873000000.0,-559000000.0,23000000.0,17140000000.0,-3871000000.0,-7101000000.0,12282000000.0,-3871000000.0,-7101000000.0,12282000000.0,1310000000.0,2142000000.0,2142000000.0,889000000.0,167000000.0,-111000000.0,-154000000.0,1000000.0,-6991000000.0,-11577000000.0,-9470000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 07:12:20+00:00,,-12000000.0,19000000.0,1050000000.0,2497000000.0,-137000000.0,23000000.0,4339000000.0,-1983000000.0,-1850000000.0,3220000000.0,-1983000000.0,-1850000000.0,3220000000.0,-613000000.0,467000000.0,467000000.0,405000000.0,93000000.0,-351000000.0,-39000000.0,-38000000.0,-1461000000.0,-3654000000.0,-2745000000.0,,
