company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q3,2017-07-01,2017-09-30,2018-10-26 07:09:25+00:00,0.19,0.19,2701000000.0,0.19,26000000.0,92000000.0,92000000.0,48000000.0,44000000.0,10458000000.0,-3000000.0,145000000.0,6703000000.0,10458000000.0,788000000.0,9549000000.0,909000000.0,-791000000.0,118000000.0,10458000000.0,252600000.0,253923805.0,258341851.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.3,1.3,7846000000.0,1.28,99000000.0,498000000.0,498000000.0,342000000.0,156000000.0,30979000000.0,-20000000.0,374000000.0,19857000000.0,30979000000.0,2285000000.0,28077000000.0,2902000000.0,-2305000000.0,597000000.0,30979000000.0,252600000.0,253923805.0,258341851.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.78,2.78,10341000000.0,3.22,309000000.0,1067000000.0,1067000000.0,796000000.0,271000000.0,41254000000.0,415000000.0,583000000.0,26355000000.0,41254000000.0,3014000000.0,37279000000.0,3975000000.0,-2599000000.0,1376000000.0,41254000000.0,252600000.0,253923805.0,258341851.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 07:06:19+00:00,0.53,0.53,2595000000.0,0.52,48000000.0,195000000.0,195000000.0,139000000.0,56000000.0,10357000000.0,-59000000.0,135000000.0,6575000000.0,10357000000.0,750000000.0,9305000000.0,1052000000.0,-809000000.0,243000000.0,10357000000.0,262300000.0,263460911.0,267309261.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.11,1.11,5145000000.0,1.09,73000000.0,406000000.0,406000000.0,294000000.0,112000000.0,20521000000.0,-17000000.0,229000000.0,13154000000.0,20521000000.0,1497000000.0,18528000000.0,1993000000.0,-1514000000.0,479000000.0,20521000000.0,262300000.0,263460911.0,267309261.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.29,3.29,10077000000.0,3.72,299000000.0,1225000000.0,1225000000.0,937000000.0,288000000.0,40833000000.0,497000000.0,645000000.0,26134000000.0,40833000000.0,2950000000.0,36856000000.0,3977000000.0,-2453000000.0,1524000000.0,40833000000.0,262300000.0,263460911.0,267309261.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 08:11:26+00:00,0.58,0.58,2550000000.0,0.57,25000000.0,211000000.0,211000000.0,155000000.0,56000000.0,10164000000.0,42000000.0,94000000.0,6579000000.0,10164000000.0,747000000.0,9223000000.0,941000000.0,-705000000.0,236000000.0,10164000000.0,267200000.0,269004817.0,273199509.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q1TTM,2016-04-01,2017-03-31,,19.49,19.49,8918000000.0,18.37,-2928000000.0,4144000000.0,4144000000.0,3865000000.0,279000000.0,36637000000.0,1024000000.0,1061000000.0,23563000000.0,36637000000.0,2903000000.0,33542000000.0,3095000000.0,-1879000000.0,1216000000.0,36637000000.0,267200000.0,269004817.0,273199509.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,FY,2018-01-01,2018-12-31,2020-01-31 07:08:17+00:00,5.29,5.29,10318000000.0,5.22,180000000.0,1506000000.0,1506000000.0,1230000000.0,276000000.0,43634000000.0,5000000.0,235000000.0,27860000000.0,43634000000.0,3540000000.0,38413000000.0,5221000000.0,-3535000000.0,1686000000.0,43634000000.0,232500000.0,232356665.0,235525226.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q4,2018-10-01,2018-12-31,,1.27,1.27,2534000000.0,1.26,2000000.0,360000000.0,360000000.0,296000000.0,64000000.0,11231000000.0,-167000000.0,119000000.0,7139000000.0,11231000000.0,910000000.0,9792000000.0,1439000000.0,-1077000000.0,362000000.0,11231000000.0,232500000.0,232356665.0,235525226.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 07:27:38+00:00,2.14,2.14,2482000000.0,2.11,109000000.0,584000000.0,584000000.0,493000000.0,91000000.0,10892000000.0,214000000.0,18000000.0,7012000000.0,10892000000.0,901000000.0,9512000000.0,1380000000.0,-687000000.0,693000000.0,10892000000.0,230400000.0,230554633.0,233607414.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.02,4.02,7784000000.0,3.96,178000000.0,1146000000.0,1146000000.0,934000000.0,212000000.0,32403000000.0,172000000.0,116000000.0,20721000000.0,32403000000.0,2630000000.0,28621000000.0,3782000000.0,-2458000000.0,1324000000.0,32403000000.0,230400000.0,230554633.0,233607414.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q3TTM,2017-10-01,2018-09-30,,41.27,41.27,10526000000.0,36.77,-9008000000.0,10763000000.0,10763000000.0,10487000000.0,276000000.0,43005000000.0,244000000.0,88000000.0,27405000000.0,43005000000.0,3475000000.0,38019000000.0,4986000000.0,-3231000000.0,1755000000.0,43005000000.0,230400000.0,230554633.0,233607414.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q2,2018-04-01,2018-06-30,2019-07-26 07:07:17+00:00,1.17,1.17,2592000000.0,1.15,41000000.0,339000000.0,339000000.0,273000000.0,66000000.0,10854000000.0,-102000000.0,29000000.0,6873000000.0,10854000000.0,878000000.0,9494000000.0,1360000000.0,-980000000.0,380000000.0,10854000000.0,233300000.0,234241769.0,237073566.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.88,1.88,5302000000.0,1.85,69000000.0,562000000.0,562000000.0,441000000.0,121000000.0,21511000000.0,-42000000.0,98000000.0,13709000000.0,21511000000.0,1729000000.0,19109000000.0,2402000000.0,-1771000000.0,631000000.0,21511000000.0,233300000.0,234241769.0,237073566.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q2TTM,2017-07-01,2018-06-30,,39.32,39.32,10745000000.0,34.85,-9091000000.0,10271000000.0,10271000000.0,10042000000.0,229000000.0,42571000000.0,27000000.0,215000000.0,27096000000.0,42571000000.0,3362000000.0,38056000000.0,4515000000.0,-3335000000.0,1180000000.0,42571000000.0,233300000.0,234241769.0,237073566.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 07:10:48+00:00,0.71,0.71,2710000000.0,0.7,28000000.0,223000000.0,223000000.0,168000000.0,55000000.0,10657000000.0,60000000.0,69000000.0,6836000000.0,10657000000.0,851000000.0,9615000000.0,1042000000.0,-791000000.0,251000000.0,10657000000.0,236600000.0,237762295.0,241420722.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q1TTM,2017-04-01,2018-03-31,,38.68,38.68,10748000000.0,34.22,-9084000000.0,10127000000.0,10127000000.0,9908000000.0,219000000.0,42074000000.0,70000000.0,321000000.0,26798000000.0,42074000000.0,3234000000.0,37867000000.0,4207000000.0,-3164000000.0,1043000000.0,42074000000.0,236600000.0,237762295.0,241420722.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q4,2019-10-01,2019-12-31,,3.29,3.29,2461000000.0,3.21,110000000.0,822000000.0,822000000.0,714000000.0,108000000.0,11761000000.0,-38000000.0,32000000.0,7309000000.0,11761000000.0,989000000.0,9802000000.0,1959000000.0,-1027000000.0,932000000.0,11761000000.0,219500000.0,219506735.0,223786380.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,FY,2019-01-01,2019-12-31,2020-01-31 07:08:17+00:00,7.6,7.6,9926000000.0,7.45,439000000.0,1992000000.0,1992000000.0,1668000000.0,324000000.0,45764000000.0,-258000000.0,103000000.0,29224000000.0,45764000000.0,3822000000.0,39253000000.0,6511000000.0,-4080000000.0,2431000000.0,45764000000.0,219500000.0,219506735.0,223786380.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.31,4.31,7465000000.0,4.24,329000000.0,1170000000.0,1170000000.0,954000000.0,216000000.0,34003000000.0,-220000000.0,71000000.0,21915000000.0,34003000000.0,2833000000.0,29451000000.0,4552000000.0,-3053000000.0,1499000000.0,34003000000.0,218600000.0,218499213.0,222355867.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.58,5.58,9999000000.0,5.5,331000000.0,1530000000.0,1530000000.0,1250000000.0,280000000.0,45234000000.0,-387000000.0,190000000.0,29054000000.0,45234000000.0,3743000000.0,39243000000.0,5991000000.0,-4130000000.0,1861000000.0,45234000000.0,218600000.0,218499213.0,222355867.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 07:27:38+00:00,1.77,1.77,2415000000.0,1.74,126000000.0,467000000.0,467000000.0,387000000.0,80000000.0,11450000000.0,-30000000.0,14000000.0,7435000000.0,11450000000.0,963000000.0,9864000000.0,1586000000.0,-993000000.0,593000000.0,11450000000.0,218600000.0,218499213.0,222355867.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.54,2.54,5050000000.0,2.5,203000000.0,703000000.0,703000000.0,567000000.0,136000000.0,22553000000.0,-190000000.0,57000000.0,14480000000.0,22553000000.0,1870000000.0,19587000000.0,2966000000.0,-2060000000.0,906000000.0,22553000000.0,222700000.0,222392274.0,225942172.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.95,5.95,10066000000.0,5.87,314000000.0,1647000000.0,1647000000.0,1356000000.0,291000000.0,44676000000.0,-143000000.0,194000000.0,28631000000.0,44676000000.0,3681000000.0,38891000000.0,5785000000.0,-3824000000.0,1961000000.0,44676000000.0,222700000.0,222392274.0,225942172.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 07:07:17+00:00,1.41,1.41,2500000000.0,1.39,84000000.0,386000000.0,386000000.0,314000000.0,72000000.0,11347000000.0,-126000000.0,62000000.0,7244000000.0,11347000000.0,945000000.0,9806000000.0,1541000000.0,-1071000000.0,470000000.0,11347000000.0,222700000.0,222392274.0,225942172.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 07:12:20+00:00,1.13,1.13,2550000000.0,1.11,119000000.0,317000000.0,317000000.0,253000000.0,64000000.0,11206000000.0,-64000000.0,-5000000.0,7236000000.0,11206000000.0,925000000.0,9781000000.0,1425000000.0,-989000000.0,436000000.0,11206000000.0,223900000.0,224630122.0,227595365.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.71,5.71,10158000000.0,5.63,271000000.0,1600000000.0,1600000000.0,1315000000.0,285000000.0,44183000000.0,-119000000.0,161000000.0,28260000000.0,44183000000.0,3614000000.0,38579000000.0,5604000000.0,-3733000000.0,1871000000.0,44183000000.0,223900000.0,224630122.0,227595365.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2020.0,Q1TTM,2019-04-01,2020-03-31,,8.38,8.38,9873000000.0,8.2,349000000.0,2142000000.0,2142000000.0,1811000000.0,331000000.0,46296000000.0,-493000000.0,115000000.0,29420000000.0,46296000000.0,3904000000.0,39408000000.0,6888000000.0,-4397000000.0,2491000000.0,46296000000.0,207300000.0,207831305.0,212810613.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 07:12:20+00:00,1.91,1.91,2497000000.0,1.86,29000000.0,467000000.0,467000000.0,396000000.0,71000000.0,11738000000.0,-299000000.0,7000000.0,7432000000.0,11738000000.0,1007000000.0,9936000000.0,1802000000.0,-1306000000.0,496000000.0,11738000000.0,207300000.0,207831305.0,212810613.0
