company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q1TTM,2014-05-04,2015-05-02,,,294000000.0,11000000.0,138000000.0,-36000000.0,-31000000.0,12000000.0,,-442000000.0,-194000000.0,653000000.0,-442000000.0,-194000000.0,653000000.0,-19000000.0,542000000.0,542000000.0,,4000000.0,42000000.0,,,-130000000.0,,-201000000.0,-2000000.0,-364000000.0,2000000.0,5000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,FY,2016-01-31,2017-01-28,2019-04-02 16:07:13+00:00,,341000000.0,11000000.0,158000000.0,,-4000000.0,4000000.0,,-556000000.0,-266000000.0,846000000.0,-556000000.0,-266000000.0,844000000.0,25000000.0,664000000.0,664000000.0,,28000000.0,22000000.0,,3000000.0,-147000000.0,,-266000000.0,-3000000.0,-432000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q3YTD,2016-01-31,2016-10-29,2017-12-06 16:07:42+00:00,,271000000.0,6000000.0,118000000.0,,-139000000.0,4000000.0,,-443000000.0,-193000000.0,477000000.0,-443000000.0,-193000000.0,477000000.0,-155000000.0,475000000.0,475000000.0,,23000000.0,18000000.0,,4000000.0,-111000000.0,,-193000000.0,-2000000.0,-352000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q3TTM,2015-11-01,2016-10-29,,-1000000.0,314000000.0,12000000.0,157000000.0,7000000.0,-102000000.0,4000000.0,,-621000000.0,-249000000.0,854000000.0,-621000000.0,-249000000.0,854000000.0,-11000000.0,633000000.0,633000000.0,,166000000.0,-23000000.0,,-2000000.0,-145000000.0,,-248000000.0,-2000000.0,-455000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q3,2016-07-31,2016-10-29,,,55000000.0,1000000.0,40000000.0,,-117000000.0,,,-103000000.0,-62000000.0,92000000.0,-103000000.0,-62000000.0,92000000.0,-79000000.0,157000000.0,157000000.0,,12000000.0,10000000.0,,-6000000.0,-37000000.0,,-62000000.0,,-76000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q2YTD,2016-01-31,2016-07-30,2017-09-06 16:04:54+00:00,,216000000.0,5000000.0,78000000.0,,-22000000.0,4000000.0,,-340000000.0,-131000000.0,385000000.0,-340000000.0,-131000000.0,385000000.0,-76000000.0,318000000.0,318000000.0,,11000000.0,8000000.0,,10000000.0,-74000000.0,,-131000000.0,-2000000.0,-276000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q2TTM,2015-08-02,2016-07-30,,-2000000.0,321000000.0,11000000.0,155000000.0,6000000.0,-20000000.0,4000000.0,,-631000000.0,-245000000.0,842000000.0,-631000000.0,-245000000.0,842000000.0,-24000000.0,556000000.0,556000000.0,,151000000.0,1000000.0,,4000000.0,-143000000.0,,-243000000.0,-3000000.0,-490000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q2,2016-05-01,2016-07-30,,,101000000.0,5000000.0,39000000.0,,-11000000.0,4000000.0,,-216000000.0,-66000000.0,161000000.0,-216000000.0,-66000000.0,161000000.0,-118000000.0,127000000.0,127000000.0,,6000000.0,7000000.0,,3000000.0,-37000000.0,,-66000000.0,-2000000.0,-188000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q1,2016-01-31,2016-04-30,2017-06-06 16:02:50+00:00,,115000000.0,0.0,39000000.0,,-11000000.0,,,-124000000.0,-65000000.0,224000000.0,-124000000.0,-65000000.0,224000000.0,42000000.0,191000000.0,191000000.0,,5000000.0,1000000.0,,7000000.0,-37000000.0,,-65000000.0,,-88000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q1TTM,2015-05-03,2016-04-30,,-2000000.0,272000000.0,11000000.0,152000000.0,7000000.0,-38000000.0,5000000.0,,-497000000.0,-235000000.0,802000000.0,-497000000.0,-235000000.0,802000000.0,78000000.0,548000000.0,548000000.0,,140000000.0,19000000.0,,1000000.0,-141000000.0,,-233000000.0,-2000000.0,-378000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,FY,2017-01-29,2018-02-03,2019-04-02 16:07:13+00:00,,237000000.0,11000000.0,173000000.0,,143000000.0,5000000.0,,-616000000.0,-289000000.0,813000000.0,-616000000.0,-289000000.0,813000000.0,-42000000.0,284000000.0,284000000.0,,213000000.0,3000000.0,,50000000.0,-157000000.0,-15000000.0,-274000000.0,,-467000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q4,2017-10-29,2018-02-03,,,50000000.0,5000000.0,46000000.0,,168000000.0,,,-141000000.0,-85000000.0,317000000.0,-141000000.0,-85000000.0,317000000.0,111000000.0,-49000000.0,-49000000.0,,152000000.0,1000000.0,,20000000.0,-37000000.0,-15000000.0,-70000000.0,,-105000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q3YTD,2017-01-29,2017-10-28,2018-12-11 16:30:51+00:00,,187000000.0,6000000.0,127000000.0,,-25000000.0,5000000.0,,-475000000.0,-204000000.0,496000000.0,-475000000.0,-204000000.0,496000000.0,-153000000.0,333000000.0,333000000.0,,61000000.0,2000000.0,,30000000.0,-120000000.0,,-204000000.0,,-362000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q3TTM,2016-10-30,2017-10-28,,,257000000.0,11000000.0,167000000.0,,110000000.0,5000000.0,,-588000000.0,-277000000.0,865000000.0,-588000000.0,-277000000.0,863000000.0,27000000.0,522000000.0,522000000.0,,66000000.0,6000000.0,,29000000.0,-156000000.0,,-277000000.0,-1000000.0,-442000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q3,2017-07-30,2017-10-28,,,32000000.0,,44000000.0,,96000000.0,,,-340000000.0,-54000000.0,245000000.0,-340000000.0,-54000000.0,245000000.0,-153000000.0,102000000.0,102000000.0,,3000000.0,1000000.0,,-4000000.0,-38000000.0,,-54000000.0,,-303000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q2YTD,2017-01-29,2017-07-29,2018-09-12 16:07:46+00:00,,155000000.0,6000000.0,83000000.0,,-121000000.0,5000000.0,,-135000000.0,-150000000.0,251000000.0,-135000000.0,-150000000.0,251000000.0,,231000000.0,231000000.0,,58000000.0,1000000.0,,34000000.0,-82000000.0,,-150000000.0,,-59000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q2TTM,2016-07-31,2017-07-29,,,280000000.0,12000000.0,163000000.0,,-103000000.0,5000000.0,,-351000000.0,-285000000.0,712000000.0,-351000000.0,-285000000.0,710000000.0,101000000.0,577000000.0,577000000.0,,75000000.0,15000000.0,,27000000.0,-155000000.0,,-285000000.0,-1000000.0,-215000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q2,2017-04-30,2017-07-29,,,33000000.0,6000000.0,42000000.0,,-54000000.0,5000000.0,,-56000000.0,-75000000.0,92000000.0,-56000000.0,-75000000.0,92000000.0,-4000000.0,51000000.0,51000000.0,,53000000.0,1000000.0,,35000000.0,-41000000.0,,-75000000.0,,-21000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q1,2017-01-29,2017-04-29,2018-06-06 16:31:48+00:00,,122000000.0,0.0,41000000.0,,-67000000.0,,,-79000000.0,-75000000.0,159000000.0,-79000000.0,-75000000.0,159000000.0,4000000.0,180000000.0,180000000.0,,5000000.0,0.0,,-1000000.0,-41000000.0,,-75000000.0,,-38000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q1TTM,2016-05-01,2017-04-29,,,348000000.0,11000000.0,160000000.0,,-60000000.0,4000000.0,,-511000000.0,-276000000.0,781000000.0,-511000000.0,-276000000.0,779000000.0,-13000000.0,653000000.0,653000000.0,,28000000.0,21000000.0,,-5000000.0,-151000000.0,,-276000000.0,-3000000.0,-382000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,FY,2018-02-04,2019-02-02,2020-03-27 16:48:38+00:00,-89000000.0,184000000.0,11000000.0,178000000.0,,105000000.0,2000000.0,,-527000000.0,-274000000.0,781000000.0,-527000000.0,-274000000.0,781000000.0,-50000000.0,541000000.0,541000000.0,,-43000000.0,4000000.0,2000000.0,-30000000.0,-158000000.0,,-187000000.0,,-375000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q4,2018-11-04,2019-02-02,,-83000000.0,15000000.0,6000000.0,45000000.0,,135000000.0,,,-99000000.0,-117000000.0,359000000.0,-99000000.0,-117000000.0,359000000.0,145000000.0,158000000.0,158000000.0,,21000000.0,1000000.0,,2000000.0,-38000000.0,,-34000000.0,,-62000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q3YTD,2018-02-04,2018-11-03,2019-12-11 17:01:25+00:00,-6000000.0,169000000.0,5000000.0,133000000.0,,-30000000.0,2000000.0,,-428000000.0,-157000000.0,422000000.0,-428000000.0,-157000000.0,422000000.0,-195000000.0,383000000.0,383000000.0,,-64000000.0,3000000.0,2000000.0,-32000000.0,-120000000.0,,-153000000.0,,-313000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q3TTM,2017-10-29,2018-11-03,,-6000000.0,219000000.0,10000000.0,179000000.0,,138000000.0,2000000.0,,-569000000.0,-242000000.0,739000000.0,-569000000.0,-242000000.0,739000000.0,-84000000.0,334000000.0,334000000.0,,88000000.0,4000000.0,2000000.0,-12000000.0,-157000000.0,-15000000.0,-223000000.0,,-418000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q3,2018-08-05,2018-11-03,,-6000000.0,40000000.0,,44000000.0,,-188000000.0,,,-147000000.0,-44000000.0,-5000000.0,-147000000.0,-44000000.0,-5000000.0,-203000000.0,130000000.0,130000000.0,,9000000.0,,,-7000000.0,-39000000.0,,-38000000.0,,-108000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q2YTD,2018-02-04,2018-08-04,2019-09-11 17:15:31+00:00,,129000000.0,5000000.0,89000000.0,,158000000.0,2000000.0,,-281000000.0,-113000000.0,427000000.0,-281000000.0,-113000000.0,427000000.0,8000000.0,253000000.0,253000000.0,,-73000000.0,3000000.0,2000000.0,-25000000.0,-81000000.0,,-115000000.0,,-205000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q2TTM,2017-07-30,2018-08-04,,,211000000.0,10000000.0,179000000.0,,422000000.0,2000000.0,,-762000000.0,-252000000.0,989000000.0,-762000000.0,-252000000.0,989000000.0,-34000000.0,306000000.0,306000000.0,,82000000.0,5000000.0,2000000.0,-9000000.0,-156000000.0,-15000000.0,-239000000.0,,-613000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q2,2018-05-06,2018-08-04,,,68000000.0,5000000.0,44000000.0,,-30000000.0,2000000.0,,-127000000.0,-50000000.0,12000000.0,-127000000.0,-50000000.0,12000000.0,-172000000.0,88000000.0,88000000.0,,-90000000.0,4000000.0,1000000.0,-7000000.0,-40000000.0,,-51000000.0,,-93000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q1,2018-02-04,2018-05-05,2019-06-12 17:21:13+00:00,,61000000.0,,45000000.0,,188000000.0,,,-154000000.0,-63000000.0,415000000.0,-154000000.0,-63000000.0,415000000.0,180000000.0,165000000.0,165000000.0,,17000000.0,-1000000.0,1000000.0,-18000000.0,-41000000.0,,-64000000.0,,-112000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q1TTM,2017-04-30,2018-05-05,,,176000000.0,11000000.0,177000000.0,,398000000.0,5000000.0,,-691000000.0,-277000000.0,1069000000.0,-691000000.0,-277000000.0,1069000000.0,134000000.0,269000000.0,269000000.0,,225000000.0,2000000.0,1000000.0,33000000.0,-157000000.0,-15000000.0,-263000000.0,,-541000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q4,2019-11-03,2020-02-01,,-2000000.0,38000000.0,6000000.0,45000000.0,,73000000.0,,,-74000000.0,-61000000.0,299000000.0,-74000000.0,-61000000.0,299000000.0,163000000.0,134000000.0,134000000.0,,47000000.0,,,-1000000.0,-39000000.0,,-61000000.0,,-35000000.0,,2000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,FY,2019-02-03,2020-02-01,2020-03-27 16:48:38+00:00,-50000000.0,201000000.0,11000000.0,179000000.0,,-36000000.0,3000000.0,,-493000000.0,-235000000.0,696000000.0,-493000000.0,-235000000.0,696000000.0,-39000000.0,491000000.0,491000000.0,,62000000.0,3000000.0,,-7000000.0,-164000000.0,,-187000000.0,,-335000000.0,,2000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q3TTM,2018-11-04,2019-11-02,,-131000000.0,178000000.0,11000000.0,179000000.0,,26000000.0,3000000.0,,-518000000.0,-291000000.0,756000000.0,-518000000.0,-291000000.0,756000000.0,-57000000.0,515000000.0,515000000.0,,36000000.0,4000000.0,,-4000000.0,-163000000.0,,-160000000.0,,-362000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q3,2019-08-04,2019-11-02,,-3000000.0,52000000.0,,44000000.0,,-102000000.0,-4000000.0,,-218000000.0,-48000000.0,69000000.0,-218000000.0,-48000000.0,69000000.0,-195000000.0,125000000.0,125000000.0,,2000000.0,5000000.0,,2000000.0,-41000000.0,,-45000000.0,,-178000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q3YTD,2019-02-03,2019-11-02,2019-12-11 17:01:25+00:00,-48000000.0,163000000.0,5000000.0,134000000.0,,-109000000.0,3000000.0,,-419000000.0,-174000000.0,397000000.0,-419000000.0,-174000000.0,397000000.0,-202000000.0,357000000.0,357000000.0,,15000000.0,3000000.0,,-6000000.0,-125000000.0,,-126000000.0,,-300000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q2TTM,2018-08-05,2019-08-03,,-134000000.0,166000000.0,11000000.0,179000000.0,,-60000000.0,7000000.0,,-447000000.0,-287000000.0,682000000.0,-447000000.0,-287000000.0,682000000.0,-65000000.0,520000000.0,520000000.0,,43000000.0,-1000000.0,,-13000000.0,-161000000.0,,-153000000.0,,-292000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q2,2019-05-05,2019-08-03,,,71000000.0,5000000.0,46000000.0,,-102000000.0,7000000.0,,-158000000.0,-36000000.0,10000000.0,-158000000.0,-36000000.0,10000000.0,-187000000.0,60000000.0,60000000.0,,6000000.0,-4000000.0,,-3000000.0,-41000000.0,,-36000000.0,,-120000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q2YTD,2019-02-03,2019-08-03,2019-09-11 17:15:31+00:00,-45000000.0,111000000.0,5000000.0,90000000.0,,-7000000.0,7000000.0,,-201000000.0,-126000000.0,328000000.0,-201000000.0,-126000000.0,328000000.0,-7000000.0,232000000.0,232000000.0,,13000000.0,-2000000.0,,-8000000.0,-84000000.0,,-81000000.0,,-122000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q1,2019-02-03,2019-05-04,2020-06-10 16:51:41+00:00,-45000000.0,40000000.0,0.0,44000000.0,,95000000.0,,0.0,-43000000.0,-90000000.0,318000000.0,-43000000.0,-90000000.0,318000000.0,180000000.0,172000000.0,172000000.0,,7000000.0,2000000.0,,-5000000.0,-43000000.0,,-45000000.0,,-2000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q1TTM,2018-05-06,2019-05-04,,-134000000.0,163000000.0,11000000.0,177000000.0,,12000000.0,2000000.0,,-416000000.0,-301000000.0,684000000.0,-416000000.0,-301000000.0,684000000.0,-50000000.0,548000000.0,548000000.0,,-53000000.0,7000000.0,1000000.0,-17000000.0,-160000000.0,,-168000000.0,,-265000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2020.0,Q1TTM,2019-05-05,2020-05-02,,-11000000.0,165000000.0,12000000.0,179000000.0,,-199000000.0,3000000.0,330000000.0,-162000000.0,-203000000.0,262000000.0,-162000000.0,-203000000.0,262000000.0,-114000000.0,209000000.0,209000000.0,,73000000.0,1000000.0,,-11000000.0,-163000000.0,,-194000000.0,,-333000000.0,,2000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2020.0,Q1,2020-02-02,2020-05-02,2020-06-10 16:51:41+00:00,-6000000.0,4000000.0,1000000.0,44000000.0,,-68000000.0,,330000000.0,288000000.0,-58000000.0,-116000000.0,288000000.0,-58000000.0,-116000000.0,105000000.0,-110000000.0,-110000000.0,,18000000.0,0.0,,-9000000.0,-42000000.0,,-52000000.0,,0.0,,
