company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q3,2016-07-31,2016-10-29,2017-12-06 16:07:42+00:00,1.18,1.18,,40000000.0,1.17,,70000000.0,157000000.0,157000000.0,,157000000.0,1246000000.0,1886000000.0,,,6000000.0,,366000000.0,1246000000.0,640000000.0,,-1000000.0,412000000.0,228000000.0,-1000000.0,227000000.0,1886000000.0,133100000.0,132900000.0,134000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q3YTD,2016-01-31,2016-10-29,,3.52,3.52,,118000000.0,3.5,,248000000.0,475000000.0,475000000.0,,475000000.0,3730000000.0,5653000000.0,3000000.0,,6000000.0,,1077000000.0,3730000000.0,1923000000.0,,-2000000.0,1201000000.0,722000000.0,1000000.0,723000000.0,5653000000.0,133100000.0,132900000.0,134000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q3TTM,2015-11-01,2016-10-29,,4.68,4.68,1.0,157000000.0,4.64,-100000000.0,335000000.0,633000000.0,633000000.0,,633000000.0,5062000000.0,7660000000.0,5000000.0,,111000000.0,,1464000000.0,5062000000.0,2598000000.0,-3000000.0,-6000000.0,1632000000.0,966000000.0,2000000.0,968000000.0,7660000000.0,133100000.0,132900000.0,134000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q2,2016-05-01,2016-07-30,2017-09-06 16:04:54+00:00,0.94,0.94,,39000000.0,0.94,,71000000.0,127000000.0,127000000.0,,127000000.0,1193000000.0,1780000000.0,1000000.0,,,,350000000.0,1193000000.0,587000000.0,,-1000000.0,389000000.0,198000000.0,,198000000.0,1780000000.0,135100000.0,134400000.0,135500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q2YTD,2016-01-31,2016-07-30,,2.34,2.34,,78000000.0,2.33,,178000000.0,318000000.0,318000000.0,,318000000.0,2484000000.0,3767000000.0,3000000.0,,,,711000000.0,2484000000.0,1283000000.0,,-1000000.0,789000000.0,494000000.0,2000000.0,496000000.0,3767000000.0,135100000.0,134400000.0,135500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q2TTM,2015-08-02,2016-07-30,,4.07,4.07,1.0,155000000.0,4.04,,302000000.0,556000000.0,556000000.0,,556000000.0,5003000000.0,7568000000.0,6000000.0,,105000000.0,,1450000000.0,5003000000.0,2565000000.0,-2000000.0,-5000000.0,1710000000.0,855000000.0,3000000.0,858000000.0,7568000000.0,135100000.0,134400000.0,135500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q1,2016-01-31,2016-04-30,2017-06-06 16:02:50+00:00,1.4,1.4,,39000000.0,1.39,,107000000.0,191000000.0,191000000.0,,191000000.0,1291000000.0,1987000000.0,2000000.0,,,,361000000.0,1291000000.0,696000000.0,0.0,,400000000.0,296000000.0,2000000.0,298000000.0,1987000000.0,136400000.0,136500000.0,137800000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q1TTM,2015-05-03,2016-04-30,,3.98,3.98,1.0,152000000.0,3.94,,297000000.0,548000000.0,548000000.0,,548000000.0,4952000000.0,7483000000.0,5000000.0,,105000000.0,,1431000000.0,4952000000.0,2531000000.0,-1000000.0,-4000000.0,1688000000.0,843000000.0,2000000.0,845000000.0,7483000000.0,136400000.0,136500000.0,137800000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,FY,2017-01-29,2018-02-03,2019-04-02 16:07:13+00:00,2.23,2.23,1.24,173000000.0,2.22,,294000000.0,284000000.0,284000000.0,,284000000.0,5326000000.0,7782000000.0,5000000.0,,211000000.0,,1501000000.0,5326000000.0,2456000000.0,,2000000.0,1885000000.0,571000000.0,7000000.0,578000000.0,7782000000.0,127400000.0,127200000.0,127900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q4,2017-10-29,2018-02-03,,-0.34,-0.34,1.24,46000000.0,-0.34,,129000000.0,-49000000.0,-49000000.0,,-49000000.0,1517000000.0,2210000000.0,3000000.0,,148000000.0,,423000000.0,1517000000.0,693000000.0,,1000000.0,617000000.0,76000000.0,4000000.0,80000000.0,2210000000.0,127400000.0,127200000.0,127900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q3,2017-07-30,2017-10-28,2018-12-11 16:30:51+00:00,0.81,0.81,,44000000.0,0.81,,54000000.0,102000000.0,102000000.0,,102000000.0,1290000000.0,1870000000.0,1000000.0,,13000000.0,,368000000.0,1290000000.0,580000000.0,,0.0,425000000.0,155000000.0,1000000.0,156000000.0,1870000000.0,125900000.0,126000000.0,126400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q3YTD,2017-01-29,2017-10-28,,2.57,2.57,,127000000.0,2.56,,165000000.0,333000000.0,333000000.0,,333000000.0,3809000000.0,5572000000.0,2000000.0,,63000000.0,,1078000000.0,3809000000.0,1763000000.0,,1000000.0,1268000000.0,495000000.0,3000000.0,498000000.0,5572000000.0,125900000.0,126000000.0,126400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q3TTM,2016-10-30,2017-10-28,,4.0,4.0,1.1,167000000.0,3.97,,257000000.0,522000000.0,522000000.0,,522000000.0,5209000000.0,7685000000.0,5000000.0,,63000000.0,,1473000000.0,5209000000.0,2476000000.0,,1000000.0,1703000000.0,773000000.0,6000000.0,779000000.0,7685000000.0,125900000.0,126000000.0,126400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q2,2017-04-30,2017-07-29,2018-09-12 16:07:46+00:00,0.39,0.39,,42000000.0,0.39,,22000000.0,51000000.0,51000000.0,,51000000.0,1198000000.0,1701000000.0,,,50000000.0,,339000000.0,1198000000.0,503000000.0,,1000000.0,431000000.0,72000000.0,1000000.0,73000000.0,1701000000.0,130800000.0,131300000.0,132000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q2YTD,2017-01-29,2017-07-29,,1.76,1.76,,83000000.0,1.75,,111000000.0,231000000.0,231000000.0,,231000000.0,2519000000.0,3702000000.0,1000000.0,,50000000.0,,710000000.0,2519000000.0,1183000000.0,,1000000.0,843000000.0,340000000.0,2000000.0,342000000.0,3702000000.0,130800000.0,131300000.0,132000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q2TTM,2016-07-31,2017-07-29,,4.37,4.37,1.1,163000000.0,4.33,,273000000.0,577000000.0,577000000.0,,577000000.0,5165000000.0,7701000000.0,4000000.0,,56000000.0,,1471000000.0,5165000000.0,2536000000.0,,,1690000000.0,846000000.0,4000000.0,850000000.0,7701000000.0,130800000.0,131300000.0,132000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q1,2017-01-29,2017-04-29,2018-06-06 16:31:48+00:00,1.37,1.37,,41000000.0,1.36,,89000000.0,180000000.0,180000000.0,,180000000.0,1321000000.0,2001000000.0,1000000.0,,,,371000000.0,1321000000.0,680000000.0,,0.0,412000000.0,268000000.0,1000000.0,269000000.0,2001000000.0,131400000.0,131400000.0,132600000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q1TTM,2016-05-01,2017-04-29,,4.92,4.92,1.1,160000000.0,4.88,,322000000.0,653000000.0,653000000.0,,653000000.0,5160000000.0,7780000000.0,5000000.0,,6000000.0,,1482000000.0,5160000000.0,2620000000.0,,-2000000.0,1648000000.0,972000000.0,3000000.0,975000000.0,7780000000.0,131400000.0,131400000.0,132600000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,FY,2018-02-04,2019-02-02,2020-03-27 16:48:38+00:00,4.68,4.68,1.38,178000000.0,4.66,37000000.0,172000000.0,541000000.0,541000000.0,,541000000.0,5411000000.0,7939000000.0,5000000.0,,,,1614000000.0,5411000000.0,2528000000.0,,9000000.0,1829000000.0,699000000.0,14000000.0,713000000.0,7939000000.0,115600000.0,115600000.0,116100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q4,2018-11-04,2019-02-02,,1.39,1.39,0.35,45000000.0,1.39,37000000.0,65000000.0,158000000.0,158000000.0,,158000000.0,1537000000.0,2272000000.0,,,-17000000.0,,451000000.0,1537000000.0,735000000.0,,4000000.0,516000000.0,219000000.0,4000000.0,223000000.0,2272000000.0,115600000.0,115600000.0,116100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q3,2018-08-05,2018-11-03,2019-12-11 17:01:25+00:00,1.14,1.14,0.345,44000000.0,1.14,,16000000.0,130000000.0,130000000.0,,130000000.0,1272000000.0,1860000000.0,,,2000000.0,,398000000.0,1272000000.0,588000000.0,,2000000.0,444000000.0,144000000.0,2000000.0,146000000.0,1860000000.0,114000000.0,114500000.0,115000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q3YTD,2018-02-04,2018-11-03,,3.29,3.29,1.04,133000000.0,3.27,,107000000.0,383000000.0,383000000.0,,383000000.0,3874000000.0,5667000000.0,5000000.0,,17000000.0,,1163000000.0,3874000000.0,1793000000.0,,5000000.0,1313000000.0,480000000.0,10000000.0,490000000.0,5667000000.0,114000000.0,114500000.0,115000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q3TTM,2017-10-29,2018-11-03,,2.95,2.95,2.28,179000000.0,2.93,,236000000.0,334000000.0,334000000.0,,334000000.0,5391000000.0,7877000000.0,8000000.0,,165000000.0,,1586000000.0,5391000000.0,2486000000.0,,6000000.0,1930000000.0,556000000.0,14000000.0,570000000.0,7877000000.0,114000000.0,114500000.0,115000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q2,2018-05-06,2018-08-04,2019-09-11 17:15:31+00:00,0.76,0.76,0.345,44000000.0,0.75,,27000000.0,88000000.0,88000000.0,,88000000.0,1243000000.0,1782000000.0,2000000.0,,3000000.0,,380000000.0,1243000000.0,539000000.0,,1000000.0,427000000.0,112000000.0,3000000.0,115000000.0,1782000000.0,115800000.0,116600000.0,117100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q2YTD,2018-02-04,2018-08-04,,2.15,2.15,0.69,89000000.0,2.13,,91000000.0,253000000.0,253000000.0,,253000000.0,2602000000.0,3807000000.0,5000000.0,,15000000.0,,765000000.0,2602000000.0,1205000000.0,,3000000.0,869000000.0,336000000.0,8000000.0,344000000.0,3807000000.0,115800000.0,116600000.0,117100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q2TTM,2017-07-30,2018-08-04,,2.62,2.62,1.93,179000000.0,2.6,,274000000.0,306000000.0,306000000.0,,306000000.0,5409000000.0,7887000000.0,9000000.0,,176000000.0,,1556000000.0,5409000000.0,2478000000.0,,4000000.0,1911000000.0,567000000.0,13000000.0,580000000.0,7887000000.0,115800000.0,116600000.0,117100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q1,2018-02-04,2018-05-05,2019-06-12 17:21:13+00:00,1.39,1.39,0.345,45000000.0,1.38,,64000000.0,165000000.0,165000000.0,,165000000.0,1359000000.0,2025000000.0,3000000.0,,12000000.0,,385000000.0,1359000000.0,666000000.0,,2000000.0,442000000.0,224000000.0,5000000.0,229000000.0,2025000000.0,118700000.0,118700000.0,119100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q1TTM,2017-04-30,2018-05-05,,2.25,2.25,1.59,177000000.0,2.24,,269000000.0,269000000.0,269000000.0,,269000000.0,5364000000.0,7806000000.0,7000000.0,,223000000.0,,1515000000.0,5364000000.0,2442000000.0,,4000000.0,1915000000.0,527000000.0,11000000.0,538000000.0,7806000000.0,118700000.0,118700000.0,119100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q4,2019-11-03,2020-02-01,,1.28,1.28,0.76,45000000.0,1.27,64000000.0,48000000.0,134000000.0,134000000.0,,134000000.0,1521000000.0,2221000000.0,4000000.0,,-15000000.0,,430000000.0,1521000000.0,700000000.0,,2000000.0,524000000.0,176000000.0,6000000.0,182000000.0,2221000000.0,108600000.0,108700000.0,109100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,FY,2019-02-03,2020-02-01,2020-03-27 16:48:38+00:00,4.52,4.52,1.52,179000000.0,4.5,65000000.0,181000000.0,491000000.0,491000000.0,,491000000.0,5462000000.0,8005000000.0,12000000.0,,,,1650000000.0,5462000000.0,2543000000.0,,11000000.0,1894000000.0,649000000.0,23000000.0,672000000.0,8005000000.0,108600000.0,108700000.0,109100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q3YTD,2019-02-03,2019-11-02,,3.24,3.24,0.76,134000000.0,3.23,1000000.0,133000000.0,357000000.0,357000000.0,,357000000.0,3941000000.0,5784000000.0,8000000.0,,15000000.0,,1220000000.0,3941000000.0,1843000000.0,,9000000.0,1370000000.0,473000000.0,17000000.0,490000000.0,5784000000.0,107800000.0,106900000.0,107200000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q3TTM,2018-11-04,2019-11-02,,4.63,4.63,1.1,179000000.0,4.62,38000000.0,198000000.0,515000000.0,515000000.0,,515000000.0,5478000000.0,8056000000.0,8000000.0,,-2000000.0,,1671000000.0,5478000000.0,2578000000.0,,13000000.0,1886000000.0,692000000.0,21000000.0,713000000.0,8056000000.0,107800000.0,106900000.0,107200000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q3,2019-08-04,2019-11-02,2019-12-11 17:01:25+00:00,1.16,1.16,0.38,44000000.0,1.16,,46000000.0,125000000.0,125000000.0,,125000000.0,1312000000.0,1932000000.0,4000000.0,,1000000.0,,411000000.0,1312000000.0,620000000.0,,3000000.0,456000000.0,164000000.0,7000000.0,171000000.0,1932000000.0,107800000.0,106900000.0,107200000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q2YTD,2019-02-03,2019-08-03,,2.08,2.08,0.38,90000000.0,2.07,1000000.0,87000000.0,232000000.0,232000000.0,,232000000.0,2629000000.0,3852000000.0,4000000.0,,14000000.0,,809000000.0,2629000000.0,1223000000.0,,6000000.0,914000000.0,309000000.0,10000000.0,319000000.0,3852000000.0,109100000.0,110800000.0,111100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q2TTM,2018-08-05,2019-08-03,,4.61,4.61,1.07,179000000.0,4.6,38000000.0,168000000.0,520000000.0,520000000.0,,520000000.0,5438000000.0,7984000000.0,4000000.0,,-1000000.0,,1658000000.0,5438000000.0,2546000000.0,,12000000.0,1874000000.0,672000000.0,16000000.0,688000000.0,7984000000.0,109100000.0,110800000.0,111100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q2,2019-05-05,2019-08-03,2019-09-11 17:15:31+00:00,0.55,0.55,0.38,46000000.0,0.55,,25000000.0,60000000.0,60000000.0,,60000000.0,1240000000.0,1774000000.0,2000000.0,,14000000.0,,393000000.0,1240000000.0,534000000.0,,2000000.0,453000000.0,81000000.0,4000000.0,85000000.0,1774000000.0,109100000.0,110800000.0,111100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q1,2019-02-03,2019-05-04,2020-06-10 16:51:41+00:00,1.53,1.53,0.38,44000000.0,1.52,1000000.0,62000000.0,172000000.0,172000000.0,,172000000.0,1389000000.0,2078000000.0,2000000.0,,,,416000000.0,1389000000.0,689000000.0,,4000000.0,461000000.0,228000000.0,6000000.0,234000000.0,2078000000.0,112400000.0,112400000.0,113100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q1TTM,2018-05-06,2019-05-04,,4.82,4.82,1.04,177000000.0,4.8,38000000.0,170000000.0,548000000.0,548000000.0,,548000000.0,5441000000.0,7992000000.0,4000000.0,,-12000000.0,,1645000000.0,5441000000.0,2551000000.0,,11000000.0,1848000000.0,703000000.0,15000000.0,718000000.0,7992000000.0,112400000.0,112400000.0,113100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2020.0,Q1TTM,2019-05-05,2020-05-02,,1.93,1.93,1.52,179000000.0,1.92,80000000.0,124000000.0,209000000.0,209000000.0,,209000000.0,4978000000.0,7103000000.0,11000000.0,,,,1550000000.0,4978000000.0,2125000000.0,,6000000.0,1809000000.0,316000000.0,17000000.0,333000000.0,7103000000.0,103800000.0,104300000.0,104300000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2020.0,Q1,2020-02-02,2020-05-02,2020-06-10 16:51:41+00:00,-1.06,-1.06,0.4,44000000.0,-1.06,16000000.0,5000000.0,-110000000.0,-110000000.0,,-110000000.0,905000000.0,1176000000.0,1000000.0,,,,316000000.0,905000000.0,271000000.0,,-1000000.0,376000000.0,-105000000.0,,-105000000.0,1176000000.0,103800000.0,104300000.0,104300000.0
