company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q4,2014-10-01,2014-12-31,,3784000.0,66733000.0,8758000.0,2693000.0,,14211000.0,1469000.0,,-49351000.0,-6639000.0,80792000.0,-49351000.0,-6639000.0,80792000.0,24802000.0,39604000.0,39604000.0,20500000.0,-10255000.0,-26149000.0,-2040000.0,-4599000.0,-6375000.0,-8041000.0,,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q3TTM,2013-10-01,2014-09-30,,11351000.0,72196000.0,11288000.0,10750000.0,,7607000.0,2077000.0,,-237752000.0,-500000.0,250455000.0,-237752000.0,-500000.0,250455000.0,12203000.0,152394000.0,152394000.0,68353000.0,-71443000.0,-104840000.0,-102055000.0,-5788000.0,-38250000.0,-25296000.0,107343000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q3,2014-07-01,2014-09-30,,3339000.0,,,2581000.0,,24461000.0,97000.0,,-29730000.0,12662000.0,46452000.0,-29730000.0,12662000.0,46452000.0,29384000.0,37259000.0,37259000.0,-21188000.0,7342000.0,-26225000.0,-30868000.0,-1894000.0,-6375000.0,-4569000.0,45424000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-23 16:02:35+00:00,8915000.0,,,8011000.0,,-3503000.0,577000.0,,-115889000.0,-9779000.0,111690000.0,-115889000.0,-9779000.0,111690000.0,-13978000.0,110218000.0,110218000.0,-11951000.0,9048000.0,-78691000.0,-92645000.0,-4251000.0,-27625000.0,-19198000.0,87117000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q2TTM,2013-07-01,2014-06-30,,10342000.0,72196000.0,11288000.0,10870000.0,,-2122000.0,2025000.0,,-235789000.0,-49255000.0,258731000.0,-235789000.0,-49255000.0,258731000.0,-26313000.0,152765000.0,152765000.0,86876000.0,-67584000.0,-104773000.0,-137046000.0,-6687000.0,-42500000.0,-22957000.0,94478000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q2,2014-04-01,2014-06-30,,2937000.0,,,2686000.0,,4313000.0,,,-42628000.0,-15354000.0,47488000.0,-42628000.0,-15354000.0,47488000.0,-10494000.0,37314000.0,37314000.0,238000.0,184000.0,-26267000.0,-46531000.0,-1145000.0,-10625000.0,-5920000.0,32322000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-24 16:01:52+00:00,5576000.0,,,5430000.0,,-27964000.0,480000.0,,-86159000.0,-22441000.0,65238000.0,-86159000.0,-22441000.0,65238000.0,-43362000.0,72959000.0,72959000.0,9237000.0,1706000.0,-52466000.0,-61777000.0,-2357000.0,-21250000.0,-14629000.0,41693000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q1TTM,2013-04-01,2014-03-31,,9679000.0,72196000.0,11288000.0,10687000.0,,-4377000.0,2025000.0,,-230152000.0,-13649000.0,258949000.0,-230152000.0,-13649000.0,258949000.0,15148000.0,157312000.0,157312000.0,85648000.0,-66795000.0,-103651000.0,-111412000.0,-8445000.0,-42500000.0,-19231000.0,106208000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 16:01:39+00:00,2639000.0,,,2744000.0,,-32277000.0,480000.0,,-43531000.0,-7087000.0,17750000.0,-43531000.0,-7087000.0,17750000.0,-32868000.0,35645000.0,35645000.0,8999000.0,1522000.0,-26199000.0,-15246000.0,-1212000.0,-10625000.0,-8709000.0,9371000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:21:06+00:00,15054000.0,77247000.0,3985000.0,9535000.0,,14564000.0,1552000.0,,-170092000.0,-5731000.0,233184000.0,-170092000.0,-5731000.0,233184000.0,57361000.0,171986000.0,171986000.0,22045000.0,12352000.0,-104628000.0,-5461000.0,-6026000.0,-25500000.0,-53868000.0,5756000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q4,2015-10-01,2015-12-31,,3280000.0,77247000.0,3985000.0,2351000.0,,15556000.0,1453000.0,,-51068000.0,1578000.0,80961000.0,-51068000.0,1578000.0,80961000.0,31471000.0,49169000.0,49169000.0,10605000.0,-3363000.0,-26021000.0,-2769000.0,-1408000.0,-6375000.0,-16762000.0,5755000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 16:33:15+00:00,11774000.0,,,7184000.0,,-992000.0,99000.0,,-119024000.0,-7309000.0,152223000.0,-119024000.0,-7309000.0,152223000.0,25890000.0,122817000.0,122817000.0,11440000.0,15715000.0,-78607000.0,-2692000.0,-4618000.0,-19125000.0,-37106000.0,1000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q3TTM,2014-10-01,2015-09-30,,15558000.0,66733000.0,8758000.0,9877000.0,,13219000.0,1568000.0,,-168375000.0,-13948000.0,233015000.0,-168375000.0,-13948000.0,233015000.0,50692000.0,162421000.0,162421000.0,31940000.0,5460000.0,-104756000.0,-4732000.0,-9217000.0,-25500000.0,-45147000.0,1000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q3,2015-07-01,2015-09-30,,3716000.0,,,2333000.0,,27053000.0,17000.0,,-45412000.0,-2161000.0,79643000.0,-45412000.0,-2161000.0,79643000.0,32070000.0,44136000.0,44136000.0,2405000.0,4742000.0,-26159000.0,-774000.0,-1388000.0,-6375000.0,-17637000.0,1000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 16:05:34+00:00,8058000.0,,,4851000.0,,-28045000.0,82000.0,,-73612000.0,-5148000.0,72580000.0,-73612000.0,-5148000.0,72580000.0,-6180000.0,78681000.0,78681000.0,9035000.0,10973000.0,-52448000.0,-1918000.0,-3230000.0,-12750000.0,-19469000.0,0.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q2TTM,2014-07-01,2015-06-30,,15181000.0,66733000.0,8758000.0,10125000.0,,10627000.0,1648000.0,,-152693000.0,875000.0,199824000.0,-152693000.0,875000.0,199824000.0,48006000.0,155544000.0,155544000.0,8347000.0,8060000.0,-104822000.0,-34826000.0,-9723000.0,-25500000.0,-32079000.0,45424000.0,
