company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 16:19:57+00:00,,0.54,0.54,0.25,0.54,32597000.0,197253000.0,,6536000.0,58908000.0,58908000.0,,54925000.0,3983000.0,,14423000.0,2869000.0,,109294000.0,43790000.0,75731000.0,53577000.0,,205984000.0,294620000.0,91505000.0,294620000.0,98805000.0,98805000.0,98805000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q3YTD,2016-01-01,2016-09-30,,,1.49,1.49,0.75,1.49,91128000.0,571763000.0,,20478000.0,164285000.0,164285000.0,,153077000.0,11208000.0,,43618000.0,4552000.0,,310784000.0,121523000.0,227726000.0,160181000.0,,602606000.0,853467000.0,255413000.0,853467000.0,98805000.0,98805000.0,98805000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q3TTM,2015-10-01,2016-09-30,,,1.94,1.94,1.0,1.94,119415000.0,738202000.0,,28057000.0,213454000.0,213454000.0,,200687000.0,12767000.0,,57305000.0,5123000.0,,387402000.0,145162000.0,296596000.0,213742000.0,,769360000.0,1097106000.0,332869000.0,1097106000.0,98805000.0,98805000.0,98805000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 16:23:35+00:00,,0.51,0.51,0.25,0.51,31335000.0,192663000.0,,7594000.0,56418000.0,56418000.0,,52709000.0,3709000.0,,14442000.0,83000.0,,101807000.0,40944000.0,75225000.0,53131000.0,,199068000.0,286738000.0,87753000.0,286738000.0,99592000.0,99592000.0,99592000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q2YTD,2016-01-01,2016-06-30,,,0.95,0.95,0.5,0.95,58531000.0,374510000.0,,13942000.0,105377000.0,105377000.0,,98152000.0,7225000.0,,29195000.0,1683000.0,,201490000.0,77733000.0,151995000.0,106604000.0,,396622000.0,558847000.0,163908000.0,558847000.0,99592000.0,99592000.0,99592000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q2TTM,2015-07-01,2016-06-30,,,1.82,1.82,1.0,1.82,112890000.0,699847000.0,,28014000.0,198682000.0,198682000.0,,189893000.0,8789000.0,,56118000.0,-1782000.0,,347832000.0,123520000.0,291489000.0,213440000.0,,723453000.0,1036807000.0,311572000.0,1036807000.0,99592000.0,99592000.0,99592000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:20:19+00:00,,0.44,0.44,0.25,0.44,27196000.0,181847000.0,,6348000.0,48959000.0,48959000.0,,45443000.0,3516000.0,,14753000.0,1600000.0,,99683000.0,36789000.0,76770000.0,53473000.0,,197554000.0,272109000.0,76155000.0,272109000.0,99802000.0,99802000.0,99802000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1.71,1.71,1.0,1.71,107992000.0,661613000.0,,27457000.0,184527000.0,184527000.0,,178943000.0,5584000.0,,55365000.0,-2444000.0,,313207000.0,104669000.0,287204000.0,211914000.0,,683233000.0,978196000.0,292519000.0,978196000.0,99802000.0,99802000.0,99802000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:07:15+00:00,,2.87,2.87,1.0,2.87,57101000.0,,,23812000.0,294901000.0,294901000.0,,291341000.0,3560000.0,,61229000.0,10494000.0,1102924000.0,387160000.0,,289215000.0,,,761416000.0,1102924000.0,352002000.0,1102924000.0,97411000.0,97411000.0,97411000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q4,2017-10-01,2017-12-31,,,1.29,1.29,0.25,1.29,-38787000.0,-181318000.0,,6267000.0,131974000.0,131974000.0,,131810000.0,164000.0,,15165000.0,2353000.0,551813000.0,94057000.0,-45482000.0,71989000.0,-46701000.0,,187478000.0,278312000.0,93187000.0,278312000.0,97411000.0,97411000.0,97411000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 16:18:16+00:00,,0.56,0.56,0.25,0.56,33756000.0,,,5603000.0,57241000.0,57241000.0,,56439000.0,802000.0,,15285000.0,2307000.0,278315000.0,96283000.0,,72454000.0,,,189625000.0,278315000.0,90997000.0,278315000.0,97128000.0,97128000.0,97128000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q3YTD,2017-01-01,2017-09-30,,,1.58,1.58,0.75,1.58,95888000.0,181318000.0,,17545000.0,162927000.0,162927000.0,,159531000.0,3396000.0,,46064000.0,8141000.0,551111000.0,293103000.0,45482000.0,217226000.0,46701000.0,,573938000.0,824612000.0,258815000.0,824612000.0,97128000.0,97128000.0,97128000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q3TTM,2016-10-01,2017-09-30,,,2.12,2.12,2.0,2.12,124180000.0,-390445000.0,,24817000.0,220156000.0,220156000.0,,215373000.0,4783000.0,,61096000.0,8840000.0,1694482000.0,407141000.0,-76041000.0,285966000.0,-113480000.0,,779020000.0,1114516000.0,344336000.0,1114516000.0,97128000.0,97128000.0,97128000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 16:22:58+00:00,,0.53,0.53,0.25,0.53,32274000.0,,,6053000.0,54659000.0,54659000.0,,53451000.0,1208000.0,,15202000.0,2722000.0,272796000.0,95960000.0,,71370000.0,,,188585000.0,272796000.0,86933000.0,272796000.0,97581000.0,97581000.0,97581000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q2YTD,2017-01-01,2017-06-30,,,1.02,1.02,0.5,1.02,62132000.0,181318000.0,,11942000.0,105686000.0,105686000.0,,103092000.0,2594000.0,,30779000.0,5834000.0,272796000.0,196820000.0,45482000.0,144772000.0,46701000.0,,384313000.0,546297000.0,167818000.0,546297000.0,97581000.0,97581000.0,97581000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2.1,2.1,2.0,2.1,123021000.0,-193192000.0,,25750000.0,221823000.0,221823000.0,,213859000.0,7964000.0,,60234000.0,9402000.0,1416167000.0,420152000.0,-32251000.0,289243000.0,-59903000.0,,795379000.0,1130821000.0,344844000.0,1130821000.0,97581000.0,97581000.0,97581000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:28:55+00:00,,0.49,0.49,0.25,0.49,29858000.0,181318000.0,,5889000.0,51027000.0,51027000.0,,49641000.0,1386000.0,,15577000.0,3112000.0,,100860000.0,45482000.0,73402000.0,46701000.0,,195728000.0,273501000.0,80885000.0,273501000.0,97863000.0,97863000.0,97863000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q1TTM,2016-04-01,2017-03-31,,,2.08,2.08,2.0,2.08,122082000.0,-529000.0,,27291000.0,223582000.0,223582000.0,,213117000.0,10465000.0,,59474000.0,6763000.0,1143371000.0,425999000.0,8693000.0,293098000.0,-6772000.0,,805862000.0,1144763000.0,345664000.0,1144763000.0,97863000.0,97863000.0,97863000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:07:15+00:00,,2.18,2.18,1.06,2.18,73875000.0,,,31735000.0,222299000.0,222299000.0,,220297000.0,2002000.0,,74547000.0,-34106000.0,1135677000.0,344350000.0,,354765000.0,,,805397000.0,1135677000.0,296174000.0,1135677000.0,96949000.0,96949000.0,96949000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q4,2018-10-01,2018-12-31,,,0.61,0.61,0.27,0.61,20162000.0,,,9802000.0,61632000.0,61632000.0,,61536000.0,96000.0,,21912000.0,-6160000.0,307216000.0,88396000.0,,99152000.0,,,219262000.0,307216000.0,81794000.0,307216000.0,96949000.0,96949000.0,96949000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 16:04:16+00:00,,0.59,0.59,0.27,0.59,21741000.0,,,9124000.0,61994000.0,61994000.0,,59608000.0,2386000.0,,21545000.0,1837000.0,308616000.0,92957000.0,,103092000.0,,,226718000.0,308616000.0,83735000.0,308616000.0,96664000.0,96664000.0,96664000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q3YTD,2018-01-01,2018-09-30,,,1.57,1.57,0.79,1.57,53713000.0,,,21933000.0,160667000.0,160667000.0,,158761000.0,1906000.0,,52635000.0,-27946000.0,828461000.0,255954000.0,,255613000.0,,,586135000.0,828461000.0,214380000.0,828461000.0,96664000.0,96664000.0,96664000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q3TTM,2017-10-01,2018-09-30,,,2.86,2.86,1.04,2.86,14926000.0,-181318000.0,,28200000.0,292641000.0,292641000.0,,290571000.0,2070000.0,,67800000.0,-25593000.0,1380274000.0,350011000.0,-45482000.0,327602000.0,-46701000.0,,773613000.0,1106773000.0,307567000.0,1106773000.0,96664000.0,96664000.0,96664000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 16:27:57+00:00,,0.38,0.38,0.27,0.38,13062000.0,,,6760000.0,38667000.0,38667000.0,,38822000.0,-155000.0,,15116000.0,-29028000.0,255993000.0,79213000.0,,74147000.0,,,175236000.0,255993000.0,51729000.0,255993000.0,97193000.0,97193000.0,97193000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q2YTD,2018-01-01,2018-06-30,,,0.98,0.98,0.52,0.98,31972000.0,,,12809000.0,98673000.0,98673000.0,,99153000.0,-480000.0,,31090000.0,-29783000.0,519845000.0,162997000.0,,152521000.0,,,359417000.0,519845000.0,130645000.0,519845000.0,97193000.0,97193000.0,97193000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q2TTM,2017-07-01,2018-06-30,,,2.83,2.83,1.02,2.83,26941000.0,-181318000.0,,24679000.0,287888000.0,287888000.0,,287402000.0,486000.0,,61540000.0,-25123000.0,1349973000.0,353337000.0,-45482000.0,296964000.0,-46701000.0,,736520000.0,1076472000.0,314829000.0,1076472000.0,97193000.0,97193000.0,97193000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:24:05+00:00,,0.6,0.6,0.25,0.6,18910000.0,,,6049000.0,60006000.0,60006000.0,,60331000.0,-325000.0,,15974000.0,-755000.0,263852000.0,83784000.0,,78374000.0,,,184181000.0,263852000.0,78916000.0,263852000.0,97187000.0,97187000.0,97187000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q1TTM,2017-04-01,2018-03-31,,,2.98,2.98,1.0,2.98,46153000.0,-181318000.0,,23972000.0,303880000.0,303880000.0,,302031000.0,1849000.0,,61626000.0,6627000.0,1366776000.0,370084000.0,-45482000.0,294187000.0,-46701000.0,,749869000.0,1093275000.0,350033000.0,1093275000.0,97187000.0,97187000.0,97187000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q4,2019-10-01,2019-12-31,,,0.81,0.81,0.27,0.81,26582000.0,,,8965000.0,85089000.0,85089000.0,,82107000.0,2982000.0,,26373000.0,8880000.0,358025000.0,108460000.0,,111436000.0,,,255234000.0,358025000.0,111671000.0,358025000.0,97259000.0,97259000.0,97259000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:07:15+00:00,,2.69,2.69,1.08,2.69,88146000.0,,,34419000.0,277125000.0,277125000.0,,272339000.0,4786000.0,,97914000.0,17344000.0,1326894000.0,404487000.0,,442147000.0,,,978967000.0,1326894000.0,365271000.0,1326894000.0,97259000.0,97259000.0,97259000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q3YTD,2019-01-01,2019-09-30,,,1.88,1.88,0.81,1.88,61564000.0,,,25454000.0,192036000.0,192036000.0,,190232000.0,1804000.0,,71541000.0,8464000.0,968869000.0,296027000.0,,330711000.0,,,723733000.0,968869000.0,253600000.0,968869000.0,97306000.0,97306000.0,97306000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q3TTM,2018-10-01,2019-09-30,,,2.49,2.49,1.08,2.49,81726000.0,,,35256000.0,253668000.0,253668000.0,,251768000.0,1900000.0,,93453000.0,2304000.0,1276085000.0,384423000.0,,429863000.0,,,942995000.0,1276085000.0,335394000.0,1276085000.0,97306000.0,97306000.0,97306000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 16:04:16+00:00,,0.72,0.72,0.27,0.72,23191000.0,,,8260000.0,73585000.0,73585000.0,,72962000.0,623000.0,,24208000.0,7469000.0,340340000.0,106318000.0,,112247000.0,,,251033000.0,340340000.0,96776000.0,340340000.0,97306000.0,97306000.0,97306000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q2YTD,2019-01-01,2019-06-30,,,1.16,1.16,0.54,1.16,38373000.0,,,17194000.0,118451000.0,118451000.0,,117270000.0,1181000.0,,47333000.0,995000.0,628529000.0,189709000.0,,218464000.0,,,472700000.0,628529000.0,156824000.0,628529000.0,97330000.0,97330000.0,97330000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q2TTM,2018-07-01,2019-06-30,,,2.36,2.36,1.08,2.36,80276000.0,,,36120000.0,242077000.0,242077000.0,,238414000.0,3663000.0,,90790000.0,-3328000.0,1244361000.0,371062000.0,,420708000.0,,,918680000.0,1244361000.0,322353000.0,1244361000.0,97330000.0,97330000.0,97330000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 16:27:57+00:00,,0.62,0.62,0.27,0.62,20462000.0,,,9156000.0,63840000.0,63840000.0,,62724000.0,1116000.0,,23177000.0,-638000.0,321479000.0,96958000.0,,107248000.0,,,236539000.0,321479000.0,84302000.0,321479000.0,97330000.0,97330000.0,97330000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:17:43+00:00,,0.54,0.54,0.27,0.54,17911000.0,,,8038000.0,54611000.0,54611000.0,,54546000.0,65000.0,,24156000.0,1633000.0,307050000.0,92751000.0,,111216000.0,,,236161000.0,307050000.0,72522000.0,307050000.0,96994000.0,96994000.0,96994000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q1TTM,2018-04-01,2019-03-31,,,2.12,2.12,1.08,2.12,72876000.0,,,33724000.0,216904000.0,216904000.0,,214512000.0,2392000.0,,82729000.0,-31718000.0,1178875000.0,353317000.0,,387607000.0,,,857377000.0,1178875000.0,289780000.0,1178875000.0,96994000.0,96994000.0,96994000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2020.0,Q1TTM,2019-04-01,2020-03-31,,,2.78,2.78,1.08,2.78,92677000.0,,,34535000.0,285779000.0,285779000.0,,281971000.0,3808000.0,,100425000.0,8674000.0,1379027000.0,428019000.0,,446266000.0,,,1009245000.0,1379027000.0,378456000.0,1379027000.0,97345000.0,97345000.0,97345000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:17:43+00:00,,0.63,0.63,0.27,0.63,22442000.0,,,8154000.0,63265000.0,63265000.0,,64178000.0,-913000.0,,26667000.0,-7037000.0,359183000.0,116283000.0,,115335000.0,,,266439000.0,359183000.0,85707000.0,359183000.0,97345000.0,97345000.0,97345000.0
