company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q4,2011-10-01,2011-12-31,,-1671000000.0,-148000000.0,-218000000.0,465000000.0,1255000000.0,,-7000000.0,-553000000.0,24000000.0,943000000.0,-818000000.0,-898000000.0,728000000.0,-818000000.0,-898000000.0,728000000.0,-995000000.0,107000000.0,107000000.0,67000000.0,,1673000000.0,,-451000000.0,-900000000.0,-1334000000.0,,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 14:30:52+00:00,-1671000000.0,-148000000.0,-118000000.0,1225000000.0,4026000000.0,419000000.0,-22000000.0,-411000000.0,103000000.0,4102000000.0,-577000000.0,-3647000000.0,4201000000.0,-577000000.0,-3647000000.0,4201000000.0,-45000000.0,573000000.0,573000000.0,161000000.0,,16000000.0,,-1556000000.0,-2411000000.0,-3195000000.0,-31000000.0,,0.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-07 17:11:24+00:00,,,100000000.0,760000000.0,2771000000.0,419000000.0,-15000000.0,142000000.0,79000000.0,3159000000.0,241000000.0,-2749000000.0,3473000000.0,241000000.0,-2749000000.0,3473000000.0,950000000.0,466000000.0,466000000.0,94000000.0,,-1657000000.0,,-1105000000.0,-1511000000.0,-1861000000.0,-31000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q3TTM,2010-10-01,2011-09-30,,,1000000.0,74000000.0,963000000.0,3136000000.0,419000000.0,-15000000.0,91000000.0,155000000.0,3239000000.0,-132000000.0,-3010000000.0,4037000000.0,-132000000.0,-3010000000.0,4037000000.0,880000000.0,691000000.0,691000000.0,118000000.0,,-1654000000.0,,-1326000000.0,-1775000000.0,-2166000000.0,-34000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q3,2011-07-01,2011-09-30,,,,1000000.0,1220000000.0,1204000000.0,419000000.0,-15000000.0,59000000.0,21000000.0,3159000000.0,-476000000.0,-2387000000.0,1449000000.0,-476000000.0,-2387000000.0,1455000000.0,-1423000000.0,153000000.0,153000000.0,33000000.0,-2602000000.0,-2085000000.0,,-448000000.0,-721000000.0,-605000000.0,-1000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-09 16:17:51+00:00,,,99000000.0,-460000000.0,1567000000.0,,,83000000.0,58000000.0,,717000000.0,-362000000.0,2024000000.0,717000000.0,-362000000.0,2018000000.0,2373000000.0,313000000.0,313000000.0,61000000.0,2602000000.0,428000000.0,,-657000000.0,-790000000.0,-1256000000.0,-30000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q2TTM,2010-07-01,2011-06-30,,,1000000.0,-572866000.0,-177848000.0,2289887000.0,,,-10136000.0,161568000.0,88901000.0,38656000.0,-861037000.0,3187831000.0,38656000.0,-861037000.0,3181831000.0,2359450000.0,768917000.0,768917000.0,138163000.0,2598364000.0,430737000.0,,-1099084000.0,-1291774000.0,-1677487000.0,-33606000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q2,2011-04-01,2011-06-30,,,,104000000.0,-390000000.0,1198000000.0,,,13000000.0,39000000.0,-1000000.0,1082000000.0,-154000000.0,1354000000.0,1082000000.0,-154000000.0,1348000000.0,2276000000.0,102000000.0,102000000.0,41000000.0,2602000000.0,425000000.0,,-435000000.0,-579000000.0,-1108000000.0,-15000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:14:21+00:00,,,-5000000.0,-70000000.0,369000000.0,,,70000000.0,19000000.0,1000000.0,-365000000.0,-208000000.0,670000000.0,-365000000.0,-208000000.0,670000000.0,97000000.0,211000000.0,211000000.0,20000000.0,,3000000.0,,-222000000.0,-211000000.0,-148000000.0,-15000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1000000.0,-431839000.0,412273000.0,1449838000.0,,,-211915000.0,140031000.0,92000000.0,-1291706000.0,-898514000.0,2253537000.0,-1291706000.0,-898514000.0,2253537000.0,63317000.0,906043000.0,906043000.0,108571000.0,-2190000.0,9306000.0,,-884606000.0,-907820000.0,-615371000.0,-21570000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q4,2012-10-01,2012-12-31,,,-17000000.0,23000000.0,408000000.0,1220000000.0,,1000000.0,-195000000.0,19000000.0,527000000.0,-536000000.0,-827000000.0,1379000000.0,-536000000.0,-827000000.0,1379000000.0,17000000.0,233000000.0,233000000.0,138000000.0,324000000.0,-123000000.0,,-454000000.0,-895000000.0,-935000000.0,-17000000.0,,191000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 17:24:37+00:00,0.0,-88000000.0,82000000.0,1405000000.0,4780000000.0,,3000000.0,120000000.0,110000000.0,3907000000.0,-3295000000.0,-2690000000.0,6065000000.0,-3295000000.0,-2690000000.0,6065000000.0,83000000.0,777000000.0,777000000.0,476000000.0,,38000000.0,,-1811000000.0,-2919000000.0,-5464000000.0,-37000000.0,,191000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-08 16:53:17+00:00,,-71000000.0,59000000.0,997000000.0,3560000000.0,,2000000.0,315000000.0,91000000.0,3380000000.0,-2759000000.0,-1863000000.0,4686000000.0,-2759000000.0,-1863000000.0,4686000000.0,66000000.0,544000000.0,544000000.0,338000000.0,-324000000.0,161000000.0,,-1357000000.0,-2024000000.0,-4529000000.0,-20000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1671000000.0,-219000000.0,-159000000.0,1462000000.0,4815000000.0,,-5000000.0,-238000000.0,115000000.0,4323000000.0,-3577000000.0,-2761000000.0,5414000000.0,-3577000000.0,-2761000000.0,5414000000.0,-929000000.0,651000000.0,651000000.0,405000000.0,-324000000.0,1834000000.0,,-1808000000.0,-2924000000.0,-5863000000.0,-20000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q3,2012-07-01,2012-09-30,,,-22000000.0,28000000.0,268000000.0,1144000000.0,,2000000.0,454000000.0,26000000.0,12000000.0,-1286000000.0,-688000000.0,1887000000.0,-1286000000.0,-688000000.0,1887000000.0,-87000000.0,270000000.0,270000000.0,41000000.0,,31000000.0,-2000000.0,-452000000.0,-719000000.0,-872000000.0,,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-09 15:03:26+00:00,,-49000000.0,31000000.0,729000000.0,2416000000.0,,,-139000000.0,65000000.0,3368000000.0,-1473000000.0,-1175000000.0,2799000000.0,-1473000000.0,-1175000000.0,2799000000.0,153000000.0,274000000.0,274000000.0,297000000.0,-324000000.0,130000000.0,2000000.0,-905000000.0,-1305000000.0,-3657000000.0,-20000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1671000000.0,-197000000.0,-186000000.0,2414000000.0,4875000000.0,419000000.0,-22000000.0,-633000000.0,110000000.0,7470000000.0,-2767000000.0,-4460000000.0,4976000000.0,-2767000000.0,-4460000000.0,4982000000.0,-2265000000.0,534000000.0,534000000.0,397000000.0,-2926000000.0,-282000000.0,2000000.0,-1804000000.0,-2926000000.0,-5596000000.0,-21000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q2,2012-04-01,2012-06-30,,,-21000000.0,32000000.0,973000000.0,1208000000.0,,-1000000.0,-286000000.0,30000000.0,1333000000.0,-1954000000.0,-512000000.0,1216000000.0,-1954000000.0,-512000000.0,1216000000.0,-1249000000.0,74000000.0,74000000.0,241000000.0,-324000000.0,115000000.0,2000000.0,-453000000.0,-627000000.0,-2531000000.0,-9000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q1,2012-01-01,2012-03-31,2012-05-10 16:14:21+00:00,,-28000000.0,-1000000.0,-244000000.0,1208000000.0,,1000000.0,147000000.0,35000000.0,2035000000.0,481000000.0,-663000000.0,1583000000.0,481000000.0,-663000000.0,1583000000.0,1402000000.0,200000000.0,200000000.0,56000000.0,,15000000.0,,-452000000.0,-678000000.0,-1126000000.0,-11000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1671000000.0,-176000000.0,-114000000.0,1051000000.0,4865000000.0,419000000.0,-21000000.0,-334000000.0,119000000.0,6136000000.0,269000000.0,-4102000000.0,5114000000.0,269000000.0,-4102000000.0,5114000000.0,1260000000.0,562000000.0,562000000.0,197000000.0,,28000000.0,,-1786000000.0,-2878000000.0,-4173000000.0,-27000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q4,2013-10-01,2013-12-31,,-160000000.0,-12000000.0,3000000.0,418000000.0,1166000000.0,,,-416000000.0,19000000.0,756000000.0,-218000000.0,-1031000000.0,1151000000.0,-218000000.0,-1031000000.0,1151000000.0,-98000000.0,-239000000.0,-239000000.0,656000000.0,,-39000000.0,,-315000000.0,-837000000.0,-344000000.0,-334000000.0,,5000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 17:24:37+00:00,-160000000.0,-57000000.0,48000000.0,1333000000.0,4541000000.0,,0.0,-39000000.0,73000000.0,2496000000.0,-2454000000.0,-3148000000.0,5559000000.0,-2454000000.0,-3148000000.0,5559000000.0,-43000000.0,-239000000.0,-239000000.0,1357000000.0,,-20000000.0,,-1301000000.0,-3048000000.0,-2136000000.0,-1586000000.0,,80000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-07 20:50:31+00:00,,-45000000.0,45000000.0,915000000.0,3375000000.0,,0.0,377000000.0,54000000.0,1740000000.0,-2236000000.0,-2117000000.0,4408000000.0,-2236000000.0,-2117000000.0,4408000000.0,55000000.0,,,701000000.0,,19000000.0,,-986000000.0,-2211000000.0,-1792000000.0,-1252000000.0,,75000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-62000000.0,68000000.0,1323000000.0,4595000000.0,,1000000.0,182000000.0,73000000.0,2267000000.0,-2772000000.0,-2944000000.0,5787000000.0,-2772000000.0,-2944000000.0,5787000000.0,72000000.0,233000000.0,233000000.0,839000000.0,324000000.0,-104000000.0,,-1440000000.0,-3106000000.0,-2727000000.0,-1269000000.0,,266000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q3,2013-07-01,2013-09-30,,,-13000000.0,-1000000.0,268000000.0,1135000000.0,,,231000000.0,14000000.0,,-695000000.0,-805000000.0,1552000000.0,-695000000.0,-805000000.0,1552000000.0,52000000.0,-567000000.0,-567000000.0,766000000.0,,-4000000.0,,-325000000.0,-801000000.0,1000000.0,-385000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-08 16:19:31+00:00,,-32000000.0,46000000.0,647000000.0,2240000000.0,,,146000000.0,40000000.0,1740000000.0,-1541000000.0,-1312000000.0,2856000000.0,-1541000000.0,-1312000000.0,2856000000.0,3000000.0,567000000.0,567000000.0,-65000000.0,,23000000.0,,-661000000.0,-1410000000.0,-1793000000.0,-867000000.0,,75000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q2TTM,2012-07-01,2013-06-30,,,-71000000.0,97000000.0,1323000000.0,4604000000.0,,3000000.0,405000000.0,85000000.0,2279000000.0,-3363000000.0,-2827000000.0,6122000000.0,-3363000000.0,-2827000000.0,6122000000.0,-67000000.0,1070000000.0,1070000000.0,114000000.0,324000000.0,-69000000.0,-2000000.0,-1567000000.0,-3024000000.0,-3600000000.0,-884000000.0,,266000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q2,2013-04-01,2013-06-30,,,-48000000.0,38000000.0,382000000.0,1123000000.0,,,163000000.0,27000000.0,752000000.0,-1003000000.0,-728000000.0,1469000000.0,-1003000000.0,-728000000.0,1469000000.0,-262000000.0,269000000.0,269000000.0,-38000000.0,,-56000000.0,,-320000000.0,-747000000.0,-992000000.0,-470000000.0,,75000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q1,2013-01-01,2013-03-31,2013-05-10 12:17:08+00:00,,16000000.0,8000000.0,265000000.0,1117000000.0,,,-17000000.0,13000000.0,988000000.0,-538000000.0,-584000000.0,1387000000.0,-538000000.0,-584000000.0,1387000000.0,265000000.0,298000000.0,298000000.0,-27000000.0,,79000000.0,,-341000000.0,-663000000.0,-801000000.0,-397000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-44000000.0,91000000.0,1914000000.0,4689000000.0,,2000000.0,-44000000.0,88000000.0,2860000000.0,-4314000000.0,-2611000000.0,5869000000.0,-4314000000.0,-2611000000.0,5869000000.0,-1054000000.0,875000000.0,875000000.0,393000000.0,,102000000.0,,-1700000000.0,-2904000000.0,-5139000000.0,-423000000.0,,191000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 22:01:24+00:00,-93000000.0,-21000000.0,27000000.0,1338000000.0,4428000000.0,,,-261000000.0,50000000.0,483000000.0,-2151000000.0,-3077000000.0,5188000000.0,-2151000000.0,-3077000000.0,5188000000.0,-40000000.0,772000000.0,772000000.0,270000000.0,,0.0,,-1228000000.0,-3047000000.0,-806000000.0,-650000000.0,,63000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q4,2014-10-01,2014-12-31,,-93000000.0,9000000.0,6000000.0,404000000.0,1131000000.0,,,-143000000.0,5000000.0,,-893000000.0,-964000000.0,1251000000.0,-893000000.0,-964000000.0,1251000000.0,-606000000.0,188000000.0,188000000.0,66000000.0,,,,-304000000.0,-934000000.0,-502000000.0,-92000000.0,,63000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 17:04:08+00:00,,-30000000.0,21000000.0,934000000.0,3297000000.0,,,-118000000.0,45000000.0,483000000.0,-1258000000.0,-2113000000.0,3937000000.0,-1258000000.0,-2113000000.0,3937000000.0,566000000.0,584000000.0,584000000.0,204000000.0,,0.0,,-924000000.0,-2113000000.0,-304000000.0,-558000000.0,,0.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q3TTM,2013-10-01,2014-09-30,,-160000000.0,-42000000.0,24000000.0,1352000000.0,4463000000.0,,,-534000000.0,64000000.0,1239000000.0,-1476000000.0,-3144000000.0,5088000000.0,-1476000000.0,-3144000000.0,5088000000.0,468000000.0,345000000.0,345000000.0,860000000.0,,-39000000.0,,-1239000000.0,-2950000000.0,-648000000.0,-892000000.0,,5000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q3,2014-07-01,2014-09-30,,,-9000000.0,-2000000.0,262000000.0,1097000000.0,,,85000000.0,13000000.0,362000000.0,-181000000.0,-694000000.0,1428000000.0,-181000000.0,-694000000.0,1428000000.0,553000000.0,188000000.0,188000000.0,67000000.0,,18000000.0,,-308000000.0,-712000000.0,-183000000.0,-65000000.0,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q2TTM,2013-07-01,2014-06-30,,-160000000.0,-46000000.0,25000000.0,1358000000.0,4501000000.0,,,-388000000.0,65000000.0,877000000.0,-1990000000.0,-3255000000.0,5212000000.0,-1990000000.0,-3255000000.0,5212000000.0,-33000000.0,-410000000.0,-410000000.0,1559000000.0,,-61000000.0,,-1256000000.0,-3039000000.0,-464000000.0,-1212000000.0,,5000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q2,2014-04-01,2014-06-30,,,-10000000.0,13000000.0,407000000.0,1093000000.0,,,-254000000.0,25000000.0,121000000.0,-430000000.0,-737000000.0,1129000000.0,-430000000.0,-737000000.0,1129000000.0,-38000000.0,193000000.0,193000000.0,107000000.0,-30000000.0,-5000000.0,,-307000000.0,-731000000.0,-74000000.0,-165000000.0,,-1000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 15:05:31+00:00,,-21000000.0,23000000.0,672000000.0,2200000000.0,,,-203000000.0,32000000.0,121000000.0,-1077000000.0,-1419000000.0,2509000000.0,-1077000000.0,-1419000000.0,2509000000.0,13000000.0,396000000.0,396000000.0,137000000.0,,-18000000.0,,-616000000.0,-1401000000.0,-121000000.0,-493000000.0,,0.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q1,2014-01-01,2014-03-31,2014-05-08 18:29:11+00:00,,-11000000.0,10000000.0,265000000.0,1107000000.0,,,51000000.0,7000000.0,0.0,-647000000.0,-682000000.0,1380000000.0,-647000000.0,-682000000.0,1380000000.0,51000000.0,203000000.0,203000000.0,30000000.0,30000000.0,-13000000.0,,-309000000.0,-670000000.0,-47000000.0,-328000000.0,,1000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q1TTM,2013-04-01,2014-03-31,,-160000000.0,-84000000.0,50000000.0,1333000000.0,4531000000.0,,,29000000.0,67000000.0,1508000000.0,-2563000000.0,-3246000000.0,5552000000.0,-2563000000.0,-3246000000.0,5552000000.0,-257000000.0,-334000000.0,-334000000.0,1414000000.0,30000000.0,-112000000.0,,-1269000000.0,-3055000000.0,-1382000000.0,-1517000000.0,,81000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 21:59:48+00:00,-4000000.0,-3000000.0,63000000.0,1310000000.0,4189000000.0,,0.0,-170000000.0,,997000000.0,-2301000000.0,-2853000000.0,5153000000.0,-2301000000.0,-2853000000.0,5153000000.0,-1000000.0,878000000.0,878000000.0,259000000.0,0.0,-8000000.0,,-1198000000.0,-2872000000.0,-1281000000.0,-819000000.0,,31000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q4,2015-10-01,2015-12-31,,,,9000000.0,396000000.0,1053000000.0,,,-259000000.0,-11000000.0,7000000.0,-594000000.0,-831000000.0,1197000000.0,-594000000.0,-831000000.0,1197000000.0,-228000000.0,338000000.0,338000000.0,65000000.0,,,,-293000000.0,-833000000.0,-19000000.0,-278000000.0,,2000000.0
