company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 22:01:24+00:00,1.36,1.36,,4428000000.0,1.36,,,338000000.0,772000000.0,772000000.0,772000000.0,,7846000000.0,18031000000.0,11000000.0,3347000000.0,7846000000.0,10185000000.0,1311000000.0,7775000000.0,2410000000.0,-1300000000.0,1110000000.0,18031000000.0,567600000.0,568435000.0,569739000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q4,2014-10-01,2014-12-31,,0.71,0.34,-1.62,1131000000.0,0.34,,,-31000000.0,188000000.0,188000000.0,188000000.0,,1974000000.0,4438000000.0,4000000.0,850000000.0,1974000000.0,2464000000.0,330000000.0,1981000000.0,483000000.0,-326000000.0,157000000.0,4438000000.0,567600000.0,568435000.0,569739000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 17:04:08+00:00,0.33,0.33,0.54,1097000000.0,0.33,,,111000000.0,188000000.0,188000000.0,188000000.0,,1975000000.0,4514000000.0,5000000.0,823000000.0,1975000000.0,2539000000.0,325000000.0,1920000000.0,619000000.0,-320000000.0,299000000.0,4514000000.0,569700000.0,565965000.0,567432000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.65,1.02,1.62,3297000000.0,1.02,,,369000000.0,584000000.0,584000000.0,584000000.0,,5872000000.0,13593000000.0,7000000.0,2497000000.0,5872000000.0,7721000000.0,981000000.0,5794000000.0,1927000000.0,-974000000.0,953000000.0,13593000000.0,569700000.0,565965000.0,567432000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.08,1.45,,4463000000.0,1.46,,-8000000.0,460000000.0,823000000.0,823000000.0,823000000.0,,7792000000.0,18135000000.0,14000000.0,3320000000.0,7792000000.0,10343000000.0,1299000000.0,7775000000.0,2568000000.0,-1285000000.0,1283000000.0,18135000000.0,569700000.0,565965000.0,567432000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.32,0.69,1.08,2200000000.0,0.69,,,258000000.0,396000000.0,396000000.0,396000000.0,,3897000000.0,9079000000.0,2000000.0,1674000000.0,3897000000.0,5182000000.0,656000000.0,3874000000.0,1308000000.0,-654000000.0,654000000.0,9079000000.0,567600000.0,567915000.0,569032000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q2TTM,2013-07-01,2014-06-30,,-1.01,-0.64,,4501000000.0,-0.63,,1092000000.0,389000000.0,-410000000.0,-410000000.0,-410000000.0,,7735000000.0,18136000000.0,18000000.0,3544000000.0,7735000000.0,10401000000.0,1303000000.0,9137000000.0,1264000000.0,-1285000000.0,-21000000.0,18136000000.0,567600000.0,567915000.0,569032000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 15:05:31+00:00,0.34,0.34,0.54,1093000000.0,0.34,,,130000000.0,193000000.0,193000000.0,193000000.0,,1962000000.0,4541000000.0,-7000000.0,831000000.0,1962000000.0,2579000000.0,325000000.0,1924000000.0,655000000.0,-332000000.0,323000000.0,4541000000.0,567600000.0,567915000.0,569032000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q1,2014-01-01,2014-03-31,2014-05-08 18:29:11+00:00,-0.02,0.35,0.54,1107000000.0,0.35,,,128000000.0,203000000.0,203000000.0,203000000.0,,1935000000.0,4538000000.0,9000000.0,843000000.0,1935000000.0,2603000000.0,331000000.0,1950000000.0,653000000.0,-322000000.0,331000000.0,4538000000.0,-10150000000.0,574535000.0,575456000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.9,-0.53,,4531000000.0,-0.53,,1092000000.0,384000000.0,-334000000.0,-334000000.0,-334000000.0,,7646000000.0,18120000000.0,29000000.0,3527000000.0,7646000000.0,10474000000.0,1303000000.0,9150000000.0,1324000000.0,-1274000000.0,50000000.0,18120000000.0,-10150000000.0,574535000.0,575456000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 21:59:48+00:00,1.58,1.58,,4189000000.0,1.58,,,438000000.0,878000000.0,878000000.0,878000000.0,,7778000000.0,17900000000.0,49000000.0,3354000000.0,7778000000.0,10122000000.0,1312000000.0,7543000000.0,2579000000.0,-1263000000.0,1316000000.0,17900000000.0,555700000.0,554278000.0,555093000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q4,2015-10-01,2015-12-31,,0.61,0.61,-1.62,1053000000.0,0.61,,,92000000.0,338000000.0,338000000.0,338000000.0,,1915000000.0,4476000000.0,33000000.0,783000000.0,1915000000.0,2561000000.0,328000000.0,1836000000.0,725000000.0,-295000000.0,430000000.0,4476000000.0,555700000.0,554278000.0,555093000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 13:58:04+00:00,0.37,0.37,0.54,1048000000.0,0.37,,,124000000.0,205000000.0,205000000.0,205000000.0,,1993000000.0,4554000000.0,2000000.0,857000000.0,1993000000.0,2561000000.0,329000000.0,1905000000.0,656000000.0,-327000000.0,329000000.0,4554000000.0,554100000.0,554897000.0,555156000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.97,0.97,1.62,3136000000.0,0.97,,,346000000.0,540000000.0,540000000.0,540000000.0,,5863000000.0,13424000000.0,16000000.0,2571000000.0,5863000000.0,7561000000.0,984000000.0,5707000000.0,1854000000.0,-968000000.0,886000000.0,13424000000.0,554100000.0,554897000.0,555156000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.68,1.31,,4267000000.0,1.31,,,315000000.0,728000000.0,728000000.0,728000000.0,,7837000000.0,17862000000.0,20000000.0,3421000000.0,7837000000.0,10025000000.0,1314000000.0,7688000000.0,2337000000.0,-1294000000.0,1043000000.0,17862000000.0,554100000.0,554897000.0,555156000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:22:14+00:00,0.26,0.26,0.54,1048000000.0,0.26,,,91000000.0,143000000.0,143000000.0,143000000.0,,1959000000.0,4419000000.0,12000000.0,863000000.0,1959000000.0,2460000000.0,327000000.0,1911000000.0,549000000.0,-315000000.0,234000000.0,4419000000.0,550000000.0,558640000.0,559220000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.6,0.6,1.08,2088000000.0,0.6,,,222000000.0,335000000.0,335000000.0,335000000.0,,3870000000.0,8870000000.0,14000000.0,1714000000.0,3870000000.0,5000000000.0,655000000.0,3802000000.0,1198000000.0,-641000000.0,557000000.0,8870000000.0,550000000.0,558640000.0,559220000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.64,1.27,,4316000000.0,1.27,,,302000000.0,711000000.0,711000000.0,711000000.0,,7819000000.0,17822000000.0,23000000.0,3387000000.0,7819000000.0,10003000000.0,1310000000.0,7703000000.0,2300000000.0,-1287000000.0,1013000000.0,17822000000.0,550000000.0,558640000.0,559220000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:47:12+00:00,0.34,0.34,0.54,1040000000.0,0.34,,,131000000.0,192000000.0,192000000.0,192000000.0,,1911000000.0,4451000000.0,2000000.0,851000000.0,1911000000.0,2540000000.0,328000000.0,1891000000.0,649000000.0,-326000000.0,323000000.0,4451000000.0,564700000.0,561969000.0,563505000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.72,1.35,,4361000000.0,1.35,,,341000000.0,761000000.0,761000000.0,761000000.0,,7822000000.0,17944000000.0,4000000.0,3355000000.0,7822000000.0,10122000000.0,1308000000.0,7716000000.0,2406000000.0,-1304000000.0,1102000000.0,17944000000.0,564700000.0,561969000.0,563505000.0
