company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,customerdeposits,grossppe,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,othertaxespayable,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q1,,2014-11-23,2014-12-18 15:44:46+00:00,9783000000.0,1248000000.0,7961000000.0,-388000000.0,5969000000.0,0.0,4965000000.0,1305000000.0,645000000.0,2224000000.0,768000000.0,22759000000.0,5034000000.0,9644000000.0,14798000000.0,211000000.0,990000000.0,,1519000000.0,659000000.0,,,420000000.0,7782000000.0,,1650000000.0,34613000000.0,12359000000.0,19156000000.0,16019000000.0,12359000000.0,12570000000.0,22043000000.0,34613000000.0,659000000.0,6024000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,FY,,2016-08-28,2017-10-17 21:17:47+00:00,7612000000.0,1252000000.0,9124000000.0,-1099000000.0,3379000000.0,0.0,5492000000.0,1362000000.0,,2629000000.0,869000000.0,26167000000.0,4061000000.0,8969000000.0,17043000000.0,253000000.0,,268000000.0,2003000000.0,902000000.0,1195000000.0,,,7686000000.0,1100000000.0,1350000000.0,33163000000.0,12079000000.0,15218000000.0,15575000000.0,12079000000.0,12332000000.0,20831000000.0,33163000000.0,902000000.0,5256000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q3,,2016-05-08,2016-06-01 16:12:33+00:00,8828000000.0,1300000000.0,8961000000.0,-1126000000.0,4884000000.0,0.0,5406000000.0,1416000000.0,,2398000000.0,861000000.0,25452000000.0,3921000000.0,8927000000.0,16491000000.0,243000000.0,,294000000.0,2303000000.0,840000000.0,1205000000.0,,,7225000000.0,1193000000.0,1137000000.0,33873000000.0,11505000000.0,16542000000.0,16999000000.0,11505000000.0,11748000000.0,22125000000.0,33873000000.0,840000000.0,5126000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q2,,2016-02-14,2016-03-09 14:47:12+00:00,8222000000.0,1453000000.0,8637000000.0,-1344000000.0,3633000000.0,0.0,5343000000.0,1377000000.0,,2619000000.0,846000000.0,24702000000.0,4886000000.0,8908000000.0,16065000000.0,234000000.0,,313000000.0,2280000000.0,794000000.0,835000000.0,,,7001000000.0,89000000.0,1222000000.0,32388000000.0,11000000000.0,15529000000.0,15433000000.0,11000000000.0,11234000000.0,21154000000.0,32388000000.0,794000000.0,5721000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q1,,2015-11-22,2015-12-17 17:40:00+00:00,10378000000.0,1359000000.0,8489000000.0,-1105000000.0,5054000000.0,0.0,5249000000.0,1350000000.0,834000000.0,2436000000.0,812000000.0,24356000000.0,4845000000.0,10382000000.0,15867000000.0,232000000.0,1233000000.0,,2036000000.0,726000000.0,,,,6704000000.0,1281000000.0,1229000000.0,35451000000.0,10848000000.0,18858000000.0,18293000000.0,10848000000.0,11080000000.0,24371000000.0,35451000000.0,726000000.0,6078000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,FY,,2017-09-03,2018-10-26 09:21:46+00:00,9608000000.0,1432000000.0,10180000000.0,-1014000000.0,4546000000.0,0.0,5804000000.0,1498000000.0,,2703000000.0,961000000.0,28341000000.0,6573000000.0,9834000000.0,18161000000.0,301000000.0,,272000000.0,2725000000.0,869000000.0,1200000000.0,,,5988000000.0,,1233000000.0,36347000000.0,10778000000.0,17317000000.0,17495000000.0,10778000000.0,11079000000.0,25268000000.0,36347000000.0,869000000.0,7773000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q3,,2017-05-07,2017-05-31 20:21:49+00:00,9425000000.0,1462000000.0,9789000000.0,-1321000000.0,4538000000.0,0.0,5711000000.0,1479000000.0,,2514000000.0,923000000.0,27324000000.0,2821000000.0,9736000000.0,17535000000.0,287000000.0,,333000000.0,5895000000.0,840000000.0,1231000000.0,,,5508000000.0,1158000000.0,1187000000.0,35631000000.0,9898000000.0,17256000000.0,21394000000.0,9898000000.0,10185000000.0,25446000000.0,35631000000.0,840000000.0,4052000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q2,,2017-02-12,2017-03-08 19:07:03+00:00,8764000000.0,1597000000.0,9549000000.0,-1333000000.0,4744000000.0,0.0,5633000000.0,1458000000.0,,2780000000.0,910000000.0,26891000000.0,2815000000.0,9530000000.0,17342000000.0,272000000.0,,368000000.0,2691000000.0,828000000.0,1243000000.0,,,8140000000.0,2257000000.0,1221000000.0,35630000000.0,12440000000.0,17460000000.0,18860000000.0,12440000000.0,12712000000.0,22918000000.0,35630000000.0,828000000.0,4058000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q1,,2016-11-20,2016-12-15 21:03:24+00:00,11003000000.0,1498000000.0,9282000000.0,-1439000000.0,4805000000.0,0.0,5530000000.0,1414000000.0,,2534000000.0,862000000.0,26438000000.0,3933000000.0,10721000000.0,17156000000.0,258000000.0,,235000000.0,2189000000.0,806000000.0,1207000000.0,,,7882000000.0,1159000000.0,1311000000.0,36532000000.0,11973000000.0,18570000000.0,19161000000.0,11973000000.0,12231000000.0,24301000000.0,36532000000.0,806000000.0,5140000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,FY,,2018-09-02,2019-10-10 18:06:12+00:00,11237000000.0,1669000000.0,11033000000.0,-1199000000.0,6055000000.0,,6111000000.0,1624000000.0,,2994000000.0,1057000000.0,30714000000.0,6487000000.0,11040000000.0,19681000000.0,304000000.0,,321000000.0,2924000000.0,860000000.0,1314000000.0,,,7887000000.0,90000000.0,1204000000.0,40830000000.0,12799000000.0,20289000000.0,19926000000.0,12799000000.0,13103000000.0,27727000000.0,40830000000.0,860000000.0,7801000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q3,,2018-05-13,2018-06-06 19:40:40+00:00,10705000000.0,1593000000.0,10932000000.0,-1038000000.0,5877000000.0,0.0,6005000000.0,1679000000.0,,2697000000.0,1041000000.0,30110000000.0,6492000000.0,10626000000.0,19178000000.0,304000000.0,,430000000.0,3289000000.0,734000000.0,1255000000.0,,,7176000000.0,,1167000000.0,39605000000.0,12143000000.0,19693000000.0,19411000000.0,12143000000.0,12447000000.0,27158000000.0,39605000000.0,734000000.0,7747000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q2,,2018-02-18,2018-03-14 18:30:55+00:00,10061000000.0,2001000000.0,10754000000.0,-897000000.0,4781000000.0,0.0,5924000000.0,1656000000.0,,2997000000.0,1023000000.0,29803000000.0,6505000000.0,10671000000.0,19049000000.0,299000000.0,,397000000.0,3176000000.0,755000000.0,1232000000.0,,,6727000000.0,,1049000000.0,38703000000.0,11754000000.0,18899000000.0,18913000000.0,11754000000.0,12053000000.0,26650000000.0,38703000000.0,755000000.0,7737000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q1,,2017-11-26,2017-12-20 19:55:05+00:00,11992000000.0,1559000000.0,10427000000.0,-1037000000.0,5689000000.0,0.0,5815000000.0,1590000000.0,,2791000000.0,973000000.0,29109000000.0,6478000000.0,11213000000.0,18682000000.0,278000000.0,,240000000.0,3014000000.0,799000000.0,1184000000.0,,,6300000000.0,,1196000000.0,39378000000.0,11078000000.0,19897000000.0,20360000000.0,11078000000.0,11356000000.0,28022000000.0,39378000000.0,799000000.0,7662000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,FY,,2019-09-01,2020-03-11 17:59:32+00:00,11679000000.0,1535000000.0,11736000000.0,-1436000000.0,8384000000.0,,6421000000.0,1711000000.0,,3176000000.0,1180000000.0,32626000000.0,5124000000.0,11395000000.0,20890000000.0,341000000.0,,1111000000.0,3792000000.0,1025000000.0,1455000000.0,,,10258000000.0,1699000000.0,1060000000.0,45400000000.0,15243000000.0,23485000000.0,23237000000.0,15243000000.0,15584000000.0,29816000000.0,45400000000.0,1025000000.0,6579000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q3,,2019-05-12,2019-06-05 20:46:10+00:00,11331000000.0,1704000000.0,11749000000.0,-1321000000.0,7013000000.0,,6311000000.0,1761000000.0,,2888000000.0,1160000000.0,32224000000.0,4799000000.0,11304000000.0,20475000000.0,334000000.0,,1110000000.0,3993000000.0,992000000.0,1301000000.0,,,9496000000.0,1699000000.0,1154000000.0,43752000000.0,14486000000.0,22285000000.0,22832000000.0,14486000000.0,14820000000.0,28932000000.0,43752000000.0,992000000.0,6100000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q2,,2019-02-17,2019-03-13 16:49:30+00:00,10711000000.0,1995000000.0,11557000000.0,-1280000000.0,6080000000.0,,6222000000.0,1735000000.0,,3173000000.0,1130000000.0,31702000000.0,4794000000.0,11356000000.0,20145000000.0,325000000.0,,1175000000.0,4003000000.0,1006000000.0,1372000000.0,,,8916000000.0,1698000000.0,1042000000.0,42799000000.0,13858000000.0,21648000000.0,22450000000.0,13858000000.0,14183000000.0,28616000000.0,42799000000.0,1006000000.0,6166000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q1,,2018-11-25,2018-12-19 19:59:53+00:00,13133000000.0,1795000000.0,11265000000.0,-1331000000.0,6778000000.0,,6111000000.0,1695000000.0,,2982000000.0,1077000000.0,31144000000.0,6480000000.0,12205000000.0,19879000000.0,312000000.0,,1001000000.0,3586000000.0,981000000.0,1382000000.0,,,8387000000.0,,1175000000.0,43814000000.0,13167000000.0,22954000000.0,22473000000.0,13167000000.0,13479000000.0,30335000000.0,43814000000.0,981000000.0,7862000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q3,,2020-05-10,2020-06-03 17:55:52+00:00,10813000000.0,1507000000.0,12579000000.0,-1678000000.0,10826000000.0,0.0,6597000000.0,1832000000.0,,3246000000.0,1331000000.0,34106000000.0,7598000000.0,11010000000.0,21527000000.0,401000000.0,,963000000.0,4060000000.0,4951000000.0,4152000000.0,,,11883000000.0,1497000000.0,948000000.0,51732000000.0,16802000000.0,25254000000.0,22779000000.0,16802000000.0,17203000000.0,34529000000.0,51732000000.0,4951000000.0,11750000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q2,,2020-02-16,2020-03-11 17:59:32+00:00,11072000000.0,1988000000.0,12380000000.0,-1280000000.0,7786000000.0,,6510000000.0,1865000000.0,,3415000000.0,1243000000.0,33861000000.0,5099000000.0,11850000000.0,21481000000.0,385000000.0,,1150000000.0,4600000000.0,3598000000.0,3989000000.0,,,11384000000.0,500000000.0,929000000.0,48782000000.0,16614000000.0,23703000000.0,22695000000.0,16614000000.0,16999000000.0,31783000000.0,48782000000.0,3598000000.0,9088000000.0,0.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q1,,2019-11-24,2019-12-20 18:04:39+00:00,14440000000.0,1711000000.0,12074000000.0,-1321000000.0,9027000000.0,,6395000000.0,1817000000.0,,3159000000.0,1193000000.0,33311000000.0,5107000000.0,13818000000.0,21237000000.0,363000000.0,,1094000000.0,3956000000.0,3551000000.0,3835000000.0,,,10787000000.0,1700000000.0,993000000.0,51431000000.0,15861000000.0,26643000000.0,26265000000.0,15861000000.0,16224000000.0,35207000000.0,51431000000.0,3551000000.0,8942000000.0,0.0
