company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q1TTM,2012-11-26,2013-11-24,,,883000000.0,87000000.0,964000000.0,-102000000.0,25000000.0,,3950000000.0,-148000000.0,-2222000000.0,3274000000.0,-148000000.0,-2222000000.0,3274000000.0,802000000.0,2071000000.0,2071000000.0,214000000.0,-388000000.0,-20000000.0,-3538000000.0,-2525000000.0,-2169000000.0,-172000000.0,,2492000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,FY,2014-09-01,2015-08-30,2017-10-17 21:17:47+00:00,,1186000000.0,117000000.0,1127000000.0,-418000000.0,446000000.0,,1211000000.0,-2324000000.0,-2480000000.0,4285000000.0,-2324000000.0,-2480000000.0,4285000000.0,-937000000.0,2409000000.0,2409000000.0,303000000.0,-137000000.0,-20000000.0,-2865000000.0,-1501000000.0,-2393000000.0,-52000000.0,-481000000.0,1434000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q4,2015-05-11,2015-08-30,,,577000000.0,24000000.0,351000000.0,-104000000.0,-175000000.0,,85000000.0,-481000000.0,-705000000.0,1028000000.0,-481000000.0,-705000000.0,1028000000.0,-262000000.0,778000000.0,778000000.0,74000000.0,85000000.0,-6000000.0,-351000000.0,-468000000.0,-805000000.0,-44000000.0,-256000000.0,574000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q3YTD,2014-09-01,2015-05-10,2016-06-01 16:12:33+00:00,,609000000.0,93000000.0,776000000.0,-314000000.0,621000000.0,,1126000000.0,-1843000000.0,-1775000000.0,3257000000.0,-1843000000.0,-1775000000.0,3257000000.0,-675000000.0,1631000000.0,1631000000.0,229000000.0,-222000000.0,-14000000.0,-2514000000.0,-1033000000.0,-1588000000.0,-8000000.0,-225000000.0,860000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q3TTM,2014-05-12,2015-05-10,,,1179000000.0,117000000.0,1097000000.0,-304000000.0,367000000.0,,1286000000.0,-2087000000.0,-2381000000.0,4099000000.0,-2087000000.0,-2381000000.0,4099000000.0,-673000000.0,2336000000.0,2336000000.0,299000000.0,-65000000.0,-12000000.0,-2825000000.0,-1680000000.0,-2155000000.0,-95000000.0,-388000000.0,1466000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q3,2015-02-16,2015-05-10,,,177000000.0,37000000.0,262000000.0,33000000.0,366000000.0,,1013000000.0,-1470000000.0,-595000000.0,1229000000.0,-1470000000.0,-595000000.0,1229000000.0,-803000000.0,519000000.0,519000000.0,82000000.0,-2000000.0,-21000000.0,-2358000000.0,-376000000.0,-421000000.0,,-123000000.0,223000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q2YTD,2014-09-01,2015-02-15,2016-03-09 14:47:12+00:00,,432000000.0,56000000.0,514000000.0,-347000000.0,255000000.0,,113000000.0,-373000000.0,-1180000000.0,2028000000.0,-373000000.0,-1180000000.0,2028000000.0,128000000.0,1112000000.0,1112000000.0,147000000.0,-220000000.0,7000000.0,-156000000.0,-657000000.0,-1167000000.0,-8000000.0,-102000000.0,637000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q2TTM,2014-02-17,2015-02-15,,,1090000000.0,112000000.0,1072000000.0,-307000000.0,698000000.0,,293000000.0,-935000000.0,-2382000000.0,4360000000.0,-935000000.0,-2382000000.0,4360000000.0,736000000.0,2296000000.0,2296000000.0,294000000.0,-78000000.0,5000000.0,-603000000.0,-1795000000.0,-2139000000.0,-111000000.0,-436000000.0,1547000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q2,2014-11-24,2015-02-15,,,282000000.0,23000000.0,260000000.0,-211000000.0,-48000000.0,,67000000.0,-265000000.0,-527000000.0,900000000.0,-265000000.0,-527000000.0,900000000.0,-103000000.0,607000000.0,607000000.0,81000000.0,-84000000.0,21000000.0,-156000000.0,-231000000.0,-612000000.0,-8000000.0,-84000000.0,295000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q1,2014-09-01,2014-11-23,2015-12-17 17:40:00+00:00,,150000000.0,33000000.0,254000000.0,-136000000.0,303000000.0,,46000000.0,-108000000.0,-653000000.0,1128000000.0,-108000000.0,-653000000.0,1128000000.0,231000000.0,505000000.0,505000000.0,66000000.0,-136000000.0,-14000000.0,,-426000000.0,-555000000.0,,-18000000.0,342000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q1TTM,2013-11-25,2014-11-23,,,1019000000.0,110000000.0,1052000000.0,-160000000.0,686000000.0,,245000000.0,-823000000.0,-1920000000.0,4173000000.0,-823000000.0,-1920000000.0,4173000000.0,1270000000.0,2162000000.0,2162000000.0,273000000.0,-29000000.0,-30000000.0,-584000000.0,-2120000000.0,-1974000000.0,-103000000.0,-352000000.0,2204000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,FY,2015-08-31,2016-08-28,2018-10-26 09:21:46+00:00,,953000000.0,123000000.0,1255000000.0,50000000.0,-741000000.0,,346000000.0,-2419000000.0,-2345000000.0,3292000000.0,-2419000000.0,-2345000000.0,3292000000.0,-1422000000.0,2376000000.0,2376000000.0,402000000.0,-139000000.0,27000000.0,-746000000.0,-1432000000.0,-2649000000.0,-1394000000.0,-486000000.0,1709000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q4,2016-05-09,2016-08-28,,,408000000.0,30000000.0,408000000.0,20000000.0,-1451000000.0,,150000000.0,-331000000.0,-1025000000.0,-169000000.0,-331000000.0,-1025000000.0,-169000000.0,-1505000000.0,785000000.0,785000000.0,89000000.0,133000000.0,28000000.0,-394000000.0,-645000000.0,-849000000.0,-84000000.0,-136000000.0,441000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q3YTD,2015-08-31,2016-05-08,2017-05-31 20:21:49+00:00,,545000000.0,93000000.0,847000000.0,30000000.0,710000000.0,,196000000.0,-2088000000.0,-1320000000.0,3461000000.0,-2088000000.0,-1320000000.0,3461000000.0,83000000.0,1591000000.0,1591000000.0,313000000.0,-272000000.0,-1000000.0,-352000000.0,-787000000.0,-1800000000.0,-1310000000.0,-350000000.0,1268000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q3TTM,2015-05-11,2016-05-08,,,1122000000.0,117000000.0,1198000000.0,-74000000.0,535000000.0,,281000000.0,-2569000000.0,-2025000000.0,4489000000.0,-2569000000.0,-2025000000.0,4489000000.0,-179000000.0,2369000000.0,2369000000.0,387000000.0,-187000000.0,-7000000.0,-703000000.0,-1255000000.0,-2605000000.0,-1354000000.0,-606000000.0,1842000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q3,2016-02-15,2016-05-08,,,98000000.0,41000000.0,291000000.0,61000000.0,924000000.0,,97000000.0,-301000000.0,-368000000.0,1859000000.0,-301000000.0,-368000000.0,1859000000.0,1251000000.0,549000000.0,549000000.0,95000000.0,19000000.0,-1000000.0,-176000000.0,-288000000.0,-461000000.0,-104000000.0,-137000000.0,382000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q2YTD,2015-08-31,2016-02-14,2017-03-08 19:07:03+00:00,,447000000.0,52000000.0,556000000.0,-31000000.0,-214000000.0,,99000000.0,-1787000000.0,-952000000.0,1602000000.0,-1787000000.0,-952000000.0,1602000000.0,-1168000000.0,1042000000.0,1042000000.0,218000000.0,-291000000.0,0.0,-176000000.0,-499000000.0,-1339000000.0,-1206000000.0,-213000000.0,886000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q2TTM,2015-02-16,2016-02-14,,,1201000000.0,113000000.0,1169000000.0,-102000000.0,-23000000.0,,1197000000.0,-3738000000.0,-2252000000.0,3859000000.0,-3738000000.0,-2252000000.0,3859000000.0,-2233000000.0,2339000000.0,2339000000.0,374000000.0,-208000000.0,-27000000.0,-2885000000.0,-1343000000.0,-2565000000.0,-1250000000.0,-592000000.0,1683000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q2,2015-11-23,2016-02-14,,,149000000.0,21000000.0,285000000.0,-29000000.0,-149000000.0,,16000000.0,-1563000000.0,-620000000.0,791000000.0,-1563000000.0,-620000000.0,791000000.0,-1421000000.0,555000000.0,555000000.0,100000000.0,-126000000.0,4000000.0,-176000000.0,-302000000.0,-624000000.0,-1206000000.0,-71000000.0,302000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q1,2015-08-31,2015-11-22,2016-12-15 21:03:24+00:00,,298000000.0,31000000.0,271000000.0,-2000000.0,-65000000.0,,83000000.0,-224000000.0,-332000000.0,811000000.0,-224000000.0,-332000000.0,811000000.0,253000000.0,487000000.0,487000000.0,118000000.0,-165000000.0,-4000000.0,0.0,-197000000.0,-715000000.0,0.0,-142000000.0,584000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2016.0,Q1TTM,2014-11-24,2015-11-22,,,1334000000.0,115000000.0,1144000000.0,-284000000.0,78000000.0,,1248000000.0,-2440000000.0,-2159000000.0,3968000000.0,-2440000000.0,-2159000000.0,3968000000.0,-915000000.0,2391000000.0,2391000000.0,355000000.0,-166000000.0,-10000000.0,-2865000000.0,-1272000000.0,-2553000000.0,-52000000.0,-605000000.0,1676000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,FY,2016-08-29,2017-09-03,2019-10-10 18:06:12+00:00,,1185000000.0,131000000.0,1370000000.0,25000000.0,2142000000.0,,3793000000.0,-3218000000.0,-2366000000.0,6726000000.0,-3218000000.0,-2366000000.0,6726000000.0,1167000000.0,2714000000.0,2714000000.0,500000000.0,-438000000.0,30000000.0,-3904000000.0,-1279000000.0,-2502000000.0,-2200000000.0,-469000000.0,1385000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q4,2017-05-08,2017-09-03,,,656000000.0,32000000.0,441000000.0,67000000.0,299000000.0,,3757000000.0,-1077000000.0,-816000000.0,1834000000.0,-1077000000.0,-816000000.0,1834000000.0,8000000.0,932000000.0,932000000.0,162000000.0,7000000.0,2000000.0,-3508000000.0,-378000000.0,-779000000.0,-1100000000.0,-233000000.0,339000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q3YTD,2016-08-29,2017-05-07,2018-06-06 19:40:40+00:00,,529000000.0,99000000.0,929000000.0,-42000000.0,1843000000.0,,36000000.0,-2141000000.0,-1550000000.0,4892000000.0,-2141000000.0,-1550000000.0,4892000000.0,1159000000.0,1782000000.0,1782000000.0,338000000.0,-445000000.0,28000000.0,-396000000.0,-901000000.0,-1723000000.0,-1100000000.0,-236000000.0,1046000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q3TTM,2016-05-09,2017-05-07,,,937000000.0,129000000.0,1337000000.0,-22000000.0,392000000.0,,186000000.0,-2472000000.0,-2575000000.0,4723000000.0,-2472000000.0,-2575000000.0,4723000000.0,-346000000.0,2567000000.0,2567000000.0,427000000.0,-312000000.0,56000000.0,-790000000.0,-1546000000.0,-2572000000.0,-1184000000.0,-372000000.0,1487000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q3,2017-02-13,2017-05-07,,,71000000.0,45000000.0,320000000.0,2000000.0,515000000.0,,,-1316000000.0,-498000000.0,1606000000.0,-1316000000.0,-498000000.0,1606000000.0,-206000000.0,706000000.0,706000000.0,65000000.0,28000000.0,6000000.0,-198000000.0,-276000000.0,-540000000.0,-1100000000.0,-46000000.0,312000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q2YTD,2016-08-29,2017-02-12,2018-03-14 18:30:55+00:00,,458000000.0,54000000.0,609000000.0,-44000000.0,1328000000.0,,36000000.0,-825000000.0,-1052000000.0,3286000000.0,-825000000.0,-1052000000.0,3286000000.0,1365000000.0,1076000000.0,1076000000.0,273000000.0,-473000000.0,22000000.0,-198000000.0,-625000000.0,-1183000000.0,0.0,-190000000.0,734000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q2TTM,2016-02-15,2017-02-12,,,964000000.0,125000000.0,1308000000.0,37000000.0,801000000.0,,283000000.0,-1457000000.0,-2445000000.0,4976000000.0,-1457000000.0,-2445000000.0,4976000000.0,1111000000.0,2410000000.0,2410000000.0,457000000.0,-321000000.0,49000000.0,-768000000.0,-1558000000.0,-2493000000.0,-188000000.0,-463000000.0,1557000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q2,2016-11-21,2017-02-12,,,287000000.0,20000000.0,312000000.0,8000000.0,-492000000.0,,-3000000.0,-165000000.0,-397000000.0,493000000.0,-165000000.0,-397000000.0,493000000.0,-61000000.0,521000000.0,521000000.0,152000000.0,-94000000.0,24000000.0,,-223000000.0,-516000000.0,,-68000000.0,318000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q1,2016-08-29,2016-11-20,2017-12-20 19:55:05+00:00,,171000000.0,34000000.0,297000000.0,-52000000.0,1820000000.0,,39000000.0,-660000000.0,-655000000.0,2793000000.0,-660000000.0,-655000000.0,2793000000.0,1426000000.0,555000000.0,555000000.0,121000000.0,-379000000.0,-2000000.0,-198000000.0,-402000000.0,-667000000.0,0.0,-122000000.0,416000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2017.0,Q1TTM,2015-11-23,2016-11-20,,,826000000.0,126000000.0,1281000000.0,,1144000000.0,,302000000.0,-2855000000.0,-2668000000.0,5274000000.0,-2855000000.0,-2668000000.0,5274000000.0,-249000000.0,2444000000.0,2444000000.0,405000000.0,-353000000.0,29000000.0,-944000000.0,-1637000000.0,-2601000000.0,-1394000000.0,-466000000.0,1541000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,FY,2017-09-04,2018-09-02,2019-10-10 18:06:12+00:00,,1204000000.0,143000000.0,1437000000.0,-37000000.0,620000000.0,,0.0,-1281000000.0,-2947000000.0,5774000000.0,-1281000000.0,-2947000000.0,5774000000.0,1509000000.0,3179000000.0,3179000000.0,538000000.0,-137000000.0,4000000.0,-689000000.0,-1060000000.0,-2969000000.0,-127000000.0,-328000000.0,1078000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q4,2018-05-14,2018-09-02,,,425000000.0,62000000.0,431000000.0,-14000000.0,-40000000.0,,,-267000000.0,-1095000000.0,1554000000.0,-267000000.0,-1095000000.0,1554000000.0,178000000.0,1053000000.0,1053000000.0,110000000.0,103000000.0,7000000.0,-250000000.0,-381000000.0,-1056000000.0,-30000000.0,-90000000.0,335000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q3YTD,2017-09-04,2018-05-13,2019-06-05 20:46:10+00:00,,779000000.0,81000000.0,1006000000.0,-23000000.0,660000000.0,,,-1014000000.0,-1852000000.0,4220000000.0,-1014000000.0,-1852000000.0,4220000000.0,1331000000.0,2126000000.0,2126000000.0,428000000.0,-240000000.0,-3000000.0,-439000000.0,-679000000.0,-1913000000.0,-97000000.0,-238000000.0,743000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q3TTM,2017-05-08,2018-05-13,,,1435000000.0,113000000.0,1447000000.0,44000000.0,959000000.0,,3757000000.0,-2091000000.0,-2668000000.0,6054000000.0,-2091000000.0,-2668000000.0,6054000000.0,1339000000.0,3058000000.0,3058000000.0,590000000.0,-233000000.0,-1000000.0,-3947000000.0,-1057000000.0,-2692000000.0,-1197000000.0,-471000000.0,1082000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q3,2018-02-19,2018-05-13,,,118000000.0,3000000.0,327000000.0,-49000000.0,944000000.0,,,-266000000.0,-694000000.0,2105000000.0,-266000000.0,-694000000.0,2105000000.0,1096000000.0,762000000.0,762000000.0,72000000.0,9000000.0,8000000.0,-219000000.0,-272000000.0,-585000000.0,-2000000.0,-54000000.0,155000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q2YTD,2017-09-04,2018-02-18,2019-03-13 16:49:30+00:00,,661000000.0,78000000.0,679000000.0,26000000.0,-284000000.0,,,-748000000.0,-1158000000.0,2115000000.0,-748000000.0,-1158000000.0,2115000000.0,235000000.0,1364000000.0,1364000000.0,356000000.0,-249000000.0,-11000000.0,-220000000.0,-407000000.0,-1328000000.0,-95000000.0,-184000000.0,588000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q2TTM,2017-02-13,2018-02-18,,,1388000000.0,155000000.0,1440000000.0,95000000.0,530000000.0,,3757000000.0,-3141000000.0,-2472000000.0,5555000000.0,-3141000000.0,-2472000000.0,5555000000.0,37000000.0,3002000000.0,3002000000.0,583000000.0,-214000000.0,-3000000.0,-3926000000.0,-1061000000.0,-2647000000.0,-2295000000.0,-463000000.0,1239000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q2,2017-11-27,2018-02-18,,,347000000.0,24000000.0,344000000.0,46000000.0,-1075000000.0,,,-690000000.0,-373000000.0,109000000.0,-690000000.0,-373000000.0,109000000.0,-908000000.0,713000000.0,713000000.0,127000000.0,-410000000.0,-7000000.0,-220000000.0,-135000000.0,-508000000.0,,-60000000.0,277000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q1,2017-09-04,2017-11-26,2018-12-19 19:59:53+00:00,,314000000.0,54000000.0,335000000.0,-20000000.0,791000000.0,,,-58000000.0,-785000000.0,2006000000.0,-58000000.0,-785000000.0,2006000000.0,1143000000.0,651000000.0,651000000.0,229000000.0,161000000.0,-4000000.0,0.0,-272000000.0,-820000000.0,-95000000.0,-124000000.0,311000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2018.0,Q1TTM,2016-11-21,2017-11-26,,,1328000000.0,151000000.0,1408000000.0,57000000.0,1113000000.0,,3754000000.0,-2616000000.0,-2496000000.0,5939000000.0,-2616000000.0,-2496000000.0,5939000000.0,884000000.0,2810000000.0,2810000000.0,608000000.0,102000000.0,28000000.0,-3706000000.0,-1149000000.0,-2655000000.0,-2295000000.0,-471000000.0,1280000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q4,2019-05-13,2019-09-01,,,407000000.0,69000000.0,473000000.0,-1000000.0,598000000.0,,298000000.0,-1000000.0,-920000000.0,2293000000.0,-1000000.0,-920000000.0,2293000000.0,1371000000.0,1110000000.0,1110000000.0,112000000.0,43000000.0,-1000000.0,-286000000.0,-341000000.0,-1009000000.0,-4000000.0,-52000000.0,431000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,FY,2018-09-03,2019-09-01,2019-10-10 18:06:12+00:00,,1187000000.0,141000000.0,1492000000.0,-15000000.0,556000000.0,,298000000.0,-1147000000.0,-2865000000.0,6356000000.0,-1147000000.0,-2865000000.0,6356000000.0,2329000000.0,3704000000.0,3704000000.0,604000000.0,-62000000.0,-4000000.0,-1038000000.0,-1094000000.0,-2998000000.0,-98000000.0,-247000000.0,1231000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q3YTD,2018-09-03,2019-05-12,2020-06-03 17:55:52+00:00,0.0,780000000.0,72000000.0,1019000000.0,-14000000.0,-42000000.0,,0.0,-1146000000.0,-1945000000.0,4063000000.0,-1146000000.0,-1945000000.0,4063000000.0,958000000.0,2594000000.0,2594000000.0,492000000.0,-105000000.0,-3000000.0,-752000000.0,-753000000.0,-1989000000.0,-94000000.0,-195000000.0,800000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q3TTM,2018-05-14,2019-05-12,,,1205000000.0,134000000.0,1450000000.0,-28000000.0,-82000000.0,,,-1413000000.0,-3040000000.0,5617000000.0,-1413000000.0,-3040000000.0,5617000000.0,1136000000.0,3647000000.0,3647000000.0,602000000.0,-2000000.0,4000000.0,-1002000000.0,-1134000000.0,-3045000000.0,-124000000.0,-285000000.0,1135000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q3,2019-02-18,2019-05-12,,,103000000.0,4000000.0,336000000.0,-1000000.0,756000000.0,,,-397000000.0,-774000000.0,2105000000.0,-397000000.0,-774000000.0,2105000000.0,933000000.0,916000000.0,916000000.0,97000000.0,-97000000.0,15000000.0,-251000000.0,-296000000.0,-672000000.0,-3000000.0,-46000000.0,179000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q2YTD,2018-09-03,2019-02-17,2020-03-11 17:59:32+00:00,,677000000.0,68000000.0,683000000.0,-13000000.0,-798000000.0,,,-749000000.0,-1171000000.0,1958000000.0,-749000000.0,-1171000000.0,1958000000.0,25000000.0,1678000000.0,1678000000.0,395000000.0,-8000000.0,-18000000.0,-501000000.0,-457000000.0,-1317000000.0,-91000000.0,-149000000.0,621000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q2TTM,2018-02-19,2019-02-17,,,1220000000.0,133000000.0,1441000000.0,-76000000.0,106000000.0,,,-1282000000.0,-2960000000.0,5617000000.0,-1282000000.0,-2960000000.0,5617000000.0,1299000000.0,3493000000.0,3493000000.0,577000000.0,104000000.0,-3000000.0,-970000000.0,-1110000000.0,-2958000000.0,-123000000.0,-293000000.0,1111000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q2,2018-11-26,2019-02-17,,,544000000.0,19000000.0,352000000.0,4000000.0,-1601000000.0,,,-49000000.0,-434000000.0,-219000000.0,-49000000.0,-434000000.0,-219000000.0,-698000000.0,901000000.0,901000000.0,129000000.0,69000000.0,13000000.0,,-141000000.0,-587000000.0,-1000000.0,-117000000.0,281000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q1,2018-09-03,2018-11-25,2019-12-20 18:04:39+00:00,,133000000.0,49000000.0,331000000.0,-17000000.0,803000000.0,,,-700000000.0,-737000000.0,2177000000.0,-700000000.0,-737000000.0,2177000000.0,723000000.0,777000000.0,777000000.0,266000000.0,-77000000.0,-31000000.0,-501000000.0,-316000000.0,-730000000.0,-90000000.0,-32000000.0,340000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2019.0,Q1TTM,2017-11-27,2018-11-25,,,1023000000.0,138000000.0,1433000000.0,-34000000.0,632000000.0,,,-1923000000.0,-2899000000.0,5945000000.0,-1923000000.0,-2899000000.0,5945000000.0,1089000000.0,3305000000.0,3305000000.0,575000000.0,-375000000.0,-23000000.0,-1190000000.0,-1104000000.0,-2879000000.0,-122000000.0,-236000000.0,1107000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q2TTM,2019-02-18,2020-02-16,,,890000000.0,133000000.0,1567000000.0,7000000.0,1004000000.0,,298000000.0,-2626000000.0,-2794000000.0,7119000000.0,-2626000000.0,-2794000000.0,7119000000.0,1706000000.0,3829000000.0,3829000000.0,719000000.0,-398000000.0,33000000.0,-1110000000.0,-1273000000.0,-2941000000.0,-1241000000.0,-175000000.0,1387000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q2,2019-11-25,2020-02-16,,,283000000.0,10000000.0,389000000.0,2000000.0,-871000000.0,,,-1392000000.0,-470000000.0,619000000.0,-1392000000.0,-470000000.0,619000000.0,-1241000000.0,947000000.0,947000000.0,154000000.0,-140000000.0,10000000.0,,-315000000.0,-545000000.0,-1205000000.0,-47000000.0,380000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q2YTD,2019-09-02,2020-02-16,2020-03-11 17:59:32+00:00,,380000000.0,60000000.0,758000000.0,9000000.0,-350000000.0,,,-2228000000.0,-1100000000.0,2721000000.0,-2228000000.0,-1100000000.0,2721000000.0,-598000000.0,1803000000.0,1803000000.0,510000000.0,-344000000.0,19000000.0,-573000000.0,-636000000.0,-1260000000.0,-1234000000.0,-77000000.0,777000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q1TTM,2018-11-26,2019-11-24,,,1151000000.0,142000000.0,1530000000.0,9000000.0,274000000.0,,298000000.0,-1283000000.0,-2758000000.0,6281000000.0,-1283000000.0,-2758000000.0,6281000000.0,2249000000.0,3783000000.0,3783000000.0,694000000.0,-189000000.0,36000000.0,-1110000000.0,-1099000000.0,-2983000000.0,-37000000.0,-245000000.0,1288000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2020.0,Q1,2019-09-02,2019-11-24,2019-12-20 18:04:39+00:00,,97000000.0,50000000.0,369000000.0,7000000.0,521000000.0,,,-836000000.0,-630000000.0,2102000000.0,-836000000.0,-630000000.0,2102000000.0,643000000.0,856000000.0,856000000.0,356000000.0,-204000000.0,9000000.0,-573000000.0,-321000000.0,-715000000.0,-29000000.0,-30000000.0,397000000.0,
