company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depositsinterestexpense,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q2TTM,2012-07-01,2013-06-30,,6.64,6.64,379000000.0,6.58,1334000000.0,1817000000.0,1874000000.0,8154000000.0,572000000.0,256000000.0,3747000000.0,3747000000.0,,3514000000.0,-12000000.0,9470000000.0,1606000000.0,49000000.0,393000000.0,1937000000.0,3552000000.0,1715000000.0,245000000.0,939000000.0,4742000000.0,1192000000.0,951000000.0,10421000000.0,10156000000.0,6706000000.0,5081000000.0,16176000000.0,,529000000.0,528000000.0,531000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 15:30:32+00:00,1.76,1.76,93000000.0,1.74,356000000.0,308000000.0,470000000.0,2029000000.0,129000000.0,45000000.0,995000000.0,995000000.0,,928000000.0,-8000000.0,2389000000.0,394000000.0,14000000.0,112000000.0,501000000.0,760000000.0,447000000.0,75000000.0,236000000.0,1169000000.0,296000000.0,222000000.0,2611000000.0,2368000000.0,1566000000.0,1351000000.0,3955000000.0,,527300000.0,526000000.0,528000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.64,5.64,376000000.0,5.58,1120000000.0,1477000000.0,1979000000.0,8362000000.0,634000000.0,256000000.0,3178000000.0,3178000000.0,,2982000000.0,-21000000.0,9738000000.0,1591000000.0,50000000.0,407000000.0,1527000000.0,3877000000.0,1775000000.0,217000000.0,1038000000.0,4675000000.0,1168000000.0,1010000000.0,10748000000.0,10399000000.0,5997000000.0,4298000000.0,15735000000.0,,527300000.0,526000000.0,528000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:56:13+00:00,7.44,7.44,325000000.0,7.3,1407000000.0,1513000000.0,1624000000.0,7427000000.0,581000000.0,253000000.0,4207000000.0,4207000000.0,,3947000000.0,23000000.0,8525000000.0,1692000000.0,,380000000.0,2033000000.0,2932000000.0,2050000000.0,237000000.0,273000000.0,4611000000.0,1254000000.0,906000000.0,9431000000.0,9488000000.0,6850000000.0,5614000000.0,15375000000.0,,530500000.0,529000000.0,537000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q4,2014-10-01,2014-12-31,,1.88,1.88,86000000.0,1.84,299000000.0,376000000.0,398000000.0,1835000000.0,154000000.0,67000000.0,1057000000.0,1057000000.0,,988000000.0,21000000.0,2097000000.0,450000000.0,-2000000.0,104000000.0,534000000.0,852000000.0,623000000.0,48000000.0,52000000.0,1170000000.0,321000000.0,240000000.0,2337000000.0,2539000000.0,1850000000.0,1356000000.0,3947000000.0,,530500000.0,529000000.0,537000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q3YTD,2014-01-01,2014-09-30,,5.56,5.56,239000000.0,5.46,1108000000.0,1137000000.0,1226000000.0,5592000000.0,427000000.0,186000000.0,3150000000.0,3150000000.0,,2959000000.0,2000000.0,6428000000.0,1242000000.0,2000000.0,276000000.0,1499000000.0,2080000000.0,1427000000.0,189000000.0,221000000.0,3441000000.0,933000000.0,666000000.0,7094000000.0,6949000000.0,5000000000.0,4258000000.0,11428000000.0,,530800000.0,529000000.0,537000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q3TTM,2013-10-01,2014-09-30,,7.45,7.45,320000000.0,7.33,1480000000.0,1501000000.0,1660000000.0,7541000000.0,559000000.0,252000000.0,4224000000.0,4224000000.0,,3970000000.0,15000000.0,8694000000.0,1650000000.0,7000000.0,372000000.0,2083000000.0,2913000000.0,1952000000.0,239000000.0,334000000.0,4648000000.0,1260000000.0,879000000.0,9573000000.0,9463000000.0,6807000000.0,5704000000.0,15501000000.0,,530800000.0,529000000.0,537000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 18:27:48+00:00,1.82,1.82,81000000.0,1.79,391000000.0,411000000.0,387000000.0,1848000000.0,143000000.0,66000000.0,1038000000.0,1038000000.0,,966000000.0,1000000.0,2104000000.0,420000000.0,0.0,93000000.0,514000000.0,682000000.0,492000000.0,71000000.0,55000000.0,1189000000.0,320000000.0,224000000.0,2328000000.0,2357000000.0,1737000000.0,1429000000.0,3841000000.0,,530800000.0,529000000.0,537000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q2YTD,2014-01-01,2014-06-30,,3.74,3.74,158000000.0,3.67,717000000.0,726000000.0,839000000.0,3744000000.0,284000000.0,120000000.0,2112000000.0,2112000000.0,,1993000000.0,1000000.0,4324000000.0,822000000.0,2000000.0,183000000.0,985000000.0,1398000000.0,935000000.0,118000000.0,166000000.0,2252000000.0,613000000.0,442000000.0,4766000000.0,4592000000.0,3263000000.0,2829000000.0,7587000000.0,,532400000.0,532000000.0,539000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q2TTM,2013-07-01,2014-06-30,,7.43,7.43,323000000.0,7.31,1450000000.0,1420000000.0,1696000000.0,7626000000.0,546000000.0,254000000.0,4214000000.0,4214000000.0,,3959000000.0,16000000.0,8824000000.0,1629000000.0,26000000.0,371000000.0,2072000000.0,2977000000.0,1976000000.0,239000000.0,416000000.0,4640000000.0,1256000000.0,869000000.0,9693000000.0,9500000000.0,6756000000.0,5664000000.0,15580000000.0,,532400000.0,532000000.0,539000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 09:31:49+00:00,1.88,1.88,80000000.0,1.85,358000000.0,362000000.0,412000000.0,1845000000.0,147000000.0,68000000.0,1052000000.0,1052000000.0,,1001000000.0,3000000.0,2129000000.0,403000000.0,-6000000.0,99000000.0,525000000.0,685000000.0,477000000.0,48000000.0,72000000.0,1172000000.0,323000000.0,227000000.0,2356000000.0,2328000000.0,1681000000.0,1410000000.0,3810000000.0,,532400000.0,532000000.0,539000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q1TTM,2013-04-01,2014-03-31,,7.55,7.55,329000000.0,7.44,1479000000.0,1398000000.0,1706000000.0,7736000000.0,524000000.0,253000000.0,4277000000.0,4277000000.0,,4016000000.0,17000000.0,8953000000.0,1621000000.0,93000000.0,364000000.0,2040000000.0,3049000000.0,2101000000.0,244000000.0,501000000.0,4654000000.0,1247000000.0,853000000.0,9806000000.0,9577000000.0,6881000000.0,5756000000.0,15834000000.0,,533300000.0,532000000.0,539000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 11:46:24+00:00,1.86,1.86,78000000.0,1.82,359000000.0,364000000.0,427000000.0,1899000000.0,137000000.0,52000000.0,1060000000.0,1060000000.0,,992000000.0,-2000000.0,2195000000.0,419000000.0,8000000.0,84000000.0,460000000.0,713000000.0,458000000.0,70000000.0,94000000.0,1080000000.0,290000000.0,215000000.0,2410000000.0,2264000000.0,1582000000.0,1419000000.0,3777000000.0,,533300000.0,532000000.0,539000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 17:20:39+00:00,7.52,7.52,403000000.0,7.39,1364000000.0,1567000000.0,1679000000.0,7203000000.0,642000000.0,249000000.0,4143000000.0,4143000000.0,,3881000000.0,37000000.0,8278000000.0,1767000000.0,,441000000.0,2057000000.0,2616000000.0,1988000000.0,225000000.0,255000000.0,4831000000.0,1335000000.0,1045000000.0,9323000000.0,9463000000.0,6947000000.0,5507000000.0,15225000000.0,,516100000.0,514000000.0,521000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q4,2015-10-01,2015-12-31,,1.88,1.88,106000000.0,1.86,361000000.0,399000000.0,443000000.0,1806000000.0,160000000.0,56000000.0,1022000000.0,1022000000.0,,965000000.0,14000000.0,2092000000.0,453000000.0,-41000000.0,109000000.0,507000000.0,635000000.0,547000000.0,43000000.0,74000000.0,1252000000.0,349000000.0,266000000.0,2358000000.0,2396000000.0,1761000000.0,1383000000.0,3853000000.0,,516100000.0,514000000.0,521000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 07:51:53+00:00,1.93,1.93,107000000.0,1.9,269000000.0,376000000.0,423000000.0,1804000000.0,172000000.0,64000000.0,1073000000.0,1073000000.0,,991000000.0,18000000.0,2062000000.0,436000000.0,-9000000.0,114000000.0,509000000.0,630000000.0,496000000.0,64000000.0,81000000.0,1222000000.0,341000000.0,279000000.0,2341000000.0,2352000000.0,1713000000.0,1342000000.0,3775000000.0,,513500000.0,512000000.0,520000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q3YTD,2015-01-01,2015-09-30,,5.64,5.64,297000000.0,5.53,1003000000.0,1168000000.0,1236000000.0,5397000000.0,482000000.0,193000000.0,3121000000.0,3121000000.0,,2916000000.0,23000000.0,6186000000.0,1314000000.0,41000000.0,332000000.0,1550000000.0,1981000000.0,1441000000.0,182000000.0,181000000.0,3579000000.0,986000000.0,779000000.0,6965000000.0,7067000000.0,5186000000.0,4124000000.0,11372000000.0,,513500000.0,512000000.0,520000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q3TTM,2014-10-01,2015-09-30,,7.52,7.52,383000000.0,7.37,1302000000.0,1544000000.0,1634000000.0,7232000000.0,636000000.0,260000000.0,4178000000.0,4178000000.0,,3904000000.0,44000000.0,8283000000.0,1764000000.0,39000000.0,436000000.0,2084000000.0,2833000000.0,2064000000.0,230000000.0,233000000.0,4749000000.0,1307000000.0,1019000000.0,9302000000.0,9606000000.0,7036000000.0,5480000000.0,15319000000.0,,513500000.0,512000000.0,520000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 12:45:43+00:00,1.92,1.92,98000000.0,1.88,410000000.0,416000000.0,407000000.0,1791000000.0,155000000.0,67000000.0,1044000000.0,1044000000.0,,992000000.0,4000000.0,2052000000.0,440000000.0,8000000.0,107000000.0,533000000.0,659000000.0,523000000.0,48000000.0,46000000.0,1200000000.0,334000000.0,253000000.0,2305000000.0,2366000000.0,1814000000.0,1454000000.0,3866000000.0,,516700000.0,517000000.0,525000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.71,3.71,190000000.0,3.63,734000000.0,792000000.0,813000000.0,3593000000.0,310000000.0,129000000.0,2048000000.0,2048000000.0,,1925000000.0,5000000.0,4124000000.0,878000000.0,50000000.0,218000000.0,1041000000.0,1351000000.0,945000000.0,118000000.0,100000000.0,2357000000.0,645000000.0,500000000.0,4624000000.0,4715000000.0,3473000000.0,2782000000.0,7597000000.0,,516700000.0,517000000.0,525000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q2TTM,2014-07-01,2015-06-30,,7.41,7.41,357000000.0,7.26,1424000000.0,1579000000.0,1598000000.0,7276000000.0,607000000.0,262000000.0,4143000000.0,4143000000.0,,3879000000.0,27000000.0,8325000000.0,1748000000.0,48000000.0,415000000.0,2089000000.0,2885000000.0,2060000000.0,237000000.0,207000000.0,4716000000.0,1286000000.0,964000000.0,9289000000.0,9611000000.0,7060000000.0,5567000000.0,15385000000.0,,516700000.0,517000000.0,525000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 14:17:45+00:00,1.79,1.79,92000000.0,1.75,324000000.0,376000000.0,406000000.0,1802000000.0,155000000.0,62000000.0,1004000000.0,1004000000.0,,933000000.0,1000000.0,2072000000.0,438000000.0,42000000.0,111000000.0,508000000.0,692000000.0,422000000.0,70000000.0,54000000.0,1157000000.0,311000000.0,247000000.0,2319000000.0,2349000000.0,1659000000.0,1328000000.0,3731000000.0,,521200000.0,521000000.0,529000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q1TTM,2014-04-01,2015-03-31,,7.37,7.37,339000000.0,7.23,1372000000.0,1525000000.0,1603000000.0,7330000000.0,599000000.0,263000000.0,4151000000.0,4151000000.0,,3888000000.0,26000000.0,8402000000.0,1711000000.0,34000000.0,407000000.0,2081000000.0,2911000000.0,2014000000.0,237000000.0,233000000.0,4688000000.0,1275000000.0,938000000.0,9340000000.0,9573000000.0,6927000000.0,5523000000.0,15329000000.0,,521200000.0,521000000.0,529000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 09:19:59+00:00,7.42,7.42,430000000.0,7.3,1268000000.0,,1826000000.0,7414000000.0,831000000.0,247000000.0,3985000000.0,3985000000.0,,3688000000.0,82000000.0,8391000000.0,1835000000.0,,412000000.0,6771000000.0,2521000000.0,,215000000.0,433000000.0,4873000000.0,,1261000000.0,9652000000.0,9476000000.0,6771000000.0,5253000000.0,15162000000.0,,497000000.0,494000000.0,500000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q4,2016-10-01,2016-12-31,,2.01,2.01,114000000.0,1.96,319000000.0,-1122000000.0,457000000.0,1886000000.0,209000000.0,60000000.0,1047000000.0,1047000000.0,,982000000.0,22000000.0,2130000000.0,464000000.0,,110000000.0,5229000000.0,654000000.0,-1324000000.0,43000000.0,67000000.0,1263000000.0,-1039000000.0,323000000.0,2453000000.0,2441000000.0,1744000000.0,1366000000.0,3874000000.0,,497000000.0,494000000.0,500000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 16:51:47+00:00,1.87,1.87,107000000.0,1.84,342000000.0,404000000.0,451000000.0,1856000000.0,206000000.0,72000000.0,1006000000.0,1006000000.0,,924000000.0,18000000.0,2095000000.0,461000000.0,,101000000.0,549000000.0,622000000.0,433000000.0,64000000.0,87000000.0,1239000000.0,348000000.0,313000000.0,2408000000.0,2394000000.0,1734000000.0,1348000000.0,3829000000.0,,494100000.0,490000000.0,496000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q3YTD,2016-01-01,2016-09-30,,5.41,5.41,316000000.0,5.34,949000000.0,1122000000.0,1369000000.0,5528000000.0,622000000.0,187000000.0,2938000000.0,2938000000.0,,2706000000.0,60000000.0,6261000000.0,1371000000.0,,302000000.0,1542000000.0,1867000000.0,1324000000.0,172000000.0,366000000.0,3610000000.0,1039000000.0,938000000.0,7199000000.0,7035000000.0,5027000000.0,3887000000.0,11288000000.0,,494100000.0,490000000.0,496000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q3TTM,2015-10-01,2016-09-30,,7.29,7.29,422000000.0,7.2,1310000000.0,1521000000.0,1812000000.0,7334000000.0,782000000.0,243000000.0,3960000000.0,3960000000.0,,3671000000.0,74000000.0,8353000000.0,1824000000.0,-41000000.0,411000000.0,2049000000.0,2502000000.0,1871000000.0,215000000.0,440000000.0,4862000000.0,1388000000.0,1204000000.0,9557000000.0,9431000000.0,6788000000.0,5270000000.0,15141000000.0,,494100000.0,490000000.0,496000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 12:10:55+00:00,1.84,1.84,104000000.0,1.82,318000000.0,377000000.0,456000000.0,1829000000.0,212000000.0,61000000.0,989000000.0,989000000.0,,923000000.0,23000000.0,2068000000.0,455000000.0,,99000000.0,568000000.0,618000000.0,427000000.0,43000000.0,127000000.0,1226000000.0,354000000.0,316000000.0,2384000000.0,2360000000.0,1726000000.0,1307000000.0,3794000000.0,,501600000.0,497000000.0,503000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.54,3.54,209000000.0,3.5,607000000.0,718000000.0,918000000.0,3672000000.0,416000000.0,115000000.0,1932000000.0,1932000000.0,,1782000000.0,42000000.0,4166000000.0,910000000.0,,201000000.0,993000000.0,1245000000.0,891000000.0,108000000.0,279000000.0,2371000000.0,691000000.0,625000000.0,4791000000.0,4641000000.0,3293000000.0,2539000000.0,7459000000.0,,501600000.0,497000000.0,503000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q2TTM,2015-07-01,2016-06-30,,7.35,7.35,422000000.0,7.26,1237000000.0,1493000000.0,1784000000.0,7282000000.0,748000000.0,235000000.0,4027000000.0,4027000000.0,,3738000000.0,74000000.0,8320000000.0,1799000000.0,-50000000.0,424000000.0,2009000000.0,2510000000.0,1934000000.0,215000000.0,434000000.0,4845000000.0,1381000000.0,1170000000.0,9490000000.0,9389000000.0,6767000000.0,5264000000.0,15087000000.0,,501600000.0,497000000.0,503000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 13:51:11+00:00,1.7,1.7,105000000.0,1.68,289000000.0,341000000.0,462000000.0,1843000000.0,204000000.0,54000000.0,943000000.0,943000000.0,,859000000.0,19000000.0,2098000000.0,455000000.0,,102000000.0,425000000.0,627000000.0,464000000.0,65000000.0,152000000.0,1145000000.0,337000000.0,309000000.0,2407000000.0,2281000000.0,1567000000.0,1232000000.0,3665000000.0,,505300000.0,501000000.0,507000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q1TTM,2015-04-01,2016-03-31,,7.43,7.43,416000000.0,7.32,1329000000.0,1532000000.0,1735000000.0,7244000000.0,691000000.0,241000000.0,4082000000.0,4082000000.0,,3807000000.0,55000000.0,8304000000.0,1784000000.0,-42000000.0,432000000.0,1974000000.0,2551000000.0,2030000000.0,220000000.0,353000000.0,4819000000.0,1361000000.0,1107000000.0,9411000000.0,9395000000.0,6855000000.0,5411000000.0,15159000000.0,,505300000.0,501000000.0,507000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 19:05:36+00:00,10.49,10.49,623000000.0,10.36,102000000.0,,1998000000.0,8238000000.0,1083000000.0,244000000.0,5388000000.0,5388000000.0,,5076000000.0,50000000.0,9108000000.0,1933000000.0,,578000000.0,,2953000000.0,7221000000.0,262000000.0,441000000.0,5268000000.0,,1706000000.0,10814000000.0,10398000000.0,7221000000.0,5490000000.0,16329000000.0,,483900000.0,481000000.0,486000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q4,2017-10-01,2017-12-31,,4.2,4.2,190000000.0,4.14,-1017000000.0,-1222000000.0,509000000.0,2154000000.0,290000000.0,60000000.0,2091000000.0,2091000000.0,,2023000000.0,11000000.0,2345000000.0,514000000.0,,162000000.0,-1605000000.0,1038000000.0,5791000000.0,57000000.0,125000000.0,1449000000.0,-1049000000.0,480000000.0,2825000000.0,3061000000.0,1915000000.0,1074000000.0,4260000000.0,,483900000.0,481000000.0,486000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 12:49:07+00:00,2.18,2.18,170000000.0,2.16,413000000.0,421000000.0,501000000.0,2140000000.0,280000000.0,62000000.0,1126000000.0,1126000000.0,,1050000000.0,12000000.0,2345000000.0,463000000.0,,154000000.0,508000000.0,645000000.0,494000000.0,64000000.0,130000000.0,1286000000.0,357000000.0,450000000.0,2795000000.0,2456000000.0,1780000000.0,1539000000.0,4125000000.0,,481700000.0,479000000.0,483000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q3TTM,2016-10-01,2017-09-30,,8.3,8.3,547000000.0,8.18,1438000000.0,100000000.0,1946000000.0,7970000000.0,1002000000.0,244000000.0,4344000000.0,4344000000.0,,4035000000.0,61000000.0,8893000000.0,1883000000.0,,526000000.0,6834000000.0,2569000000.0,106000000.0,248000000.0,383000000.0,5082000000.0,10000000.0,1549000000.0,10442000000.0,9778000000.0,7050000000.0,5782000000.0,15943000000.0,,481700000.0,479000000.0,483000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 15:30:43+00:00,2.12,2.12,143000000.0,2.1,386000000.0,398000000.0,495000000.0,2040000000.0,273000000.0,67000000.0,1097000000.0,1097000000.0,,1030000000.0,10000000.0,2258000000.0,483000000.0,,139000000.0,570000000.0,653000000.0,474000000.0,57000000.0,98000000.0,1276000000.0,360000000.0,416000000.0,2674000000.0,2479000000.0,1802000000.0,1483000000.0,4060000000.0,,485800000.0,484000000.0,488000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q2YTD,2017-01-01,2017-06-30,,4.11,4.11,263000000.0,4.06,706000000.0,801000000.0,988000000.0,3944000000.0,513000000.0,122000000.0,2171000000.0,2171000000.0,,2003000000.0,27000000.0,4418000000.0,956000000.0,,262000000.0,1097000000.0,1270000000.0,936000000.0,141000000.0,186000000.0,2533000000.0,692000000.0,776000000.0,5194000000.0,4881000000.0,3526000000.0,2877000000.0,7944000000.0,,485800000.0,484000000.0,488000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q2TTM,2016-07-01,2017-06-30,,7.99,7.99,484000000.0,7.86,1367000000.0,83000000.0,1896000000.0,7686000000.0,928000000.0,254000000.0,4224000000.0,4224000000.0,,3909000000.0,67000000.0,8643000000.0,1881000000.0,,473000000.0,6875000000.0,2546000000.0,45000000.0,248000000.0,340000000.0,5035000000.0,1000000.0,1412000000.0,10055000000.0,9716000000.0,7004000000.0,5591000000.0,15647000000.0,,485800000.0,484000000.0,488000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 13:12:52+00:00,1.99,1.99,120000000.0,1.96,320000000.0,403000000.0,493000000.0,1904000000.0,240000000.0,55000000.0,1074000000.0,1074000000.0,,973000000.0,17000000.0,2160000000.0,473000000.0,,123000000.0,527000000.0,617000000.0,462000000.0,84000000.0,88000000.0,1257000000.0,332000000.0,360000000.0,2520000000.0,2402000000.0,1724000000.0,1394000000.0,3884000000.0,,488900000.0,487000000.0,492000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q1TTM,2016-04-01,2017-03-31,,7.71,7.71,445000000.0,7.58,1299000000.0,62000000.0,1857000000.0,7475000000.0,867000000.0,248000000.0,4116000000.0,4116000000.0,,3802000000.0,80000000.0,8453000000.0,1853000000.0,,433000000.0,6873000000.0,2511000000.0,-2000000.0,234000000.0,369000000.0,4985000000.0,-5000000.0,1312000000.0,9765000000.0,9597000000.0,6928000000.0,5415000000.0,15381000000.0,,488900000.0,487000000.0,492000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 19:05:36+00:00,10.79,10.79,1229000000.0,10.71,1082000000.0,,2261000000.0,9580000000.0,1632000000.0,285000000.0,5346000000.0,5346000000.0,,5061000000.0,45000000.0,9721000000.0,1921000000.0,,741000000.0,,2619000000.0,7411000000.0,240000000.0,408000000.0,5471000000.0,,2861000000.0,12582000000.0,10296000000.0,7411000000.0,6428000000.0,17132000000.0,,469000000.0,467000000.0,470000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q4,2018-10-01,2018-12-31,,2.76,2.76,419000000.0,2.74,264000000.0,,608000000.0,2555000000.0,459000000.0,84000000.0,1351000000.0,1351000000.0,,1281000000.0,14000000.0,2481000000.0,487000000.0,,196000000.0,-5552000000.0,658000000.0,7411000000.0,56000000.0,148000000.0,1348000000.0,,878000000.0,3359000000.0,2577000000.0,1859000000.0,1615000000.0,4340000000.0,,469000000.0,467000000.0,470000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q3,2018-07-01,2018-09-30,2019-11-04 10:49:53+00:00,2.84,2.84,336000000.0,2.82,261000000.0,,584000000.0,2452000000.0,421000000.0,71000000.0,1400000000.0,1400000000.0,,1325000000.0,11000000.0,2466000000.0,459000000.0,,187000000.0,1891000000.0,665000000.0,,64000000.0,88000000.0,1413000000.0,,757000000.0,3223000000.0,2608000000.0,1891000000.0,1661000000.0,4357000000.0,,466500000.0,465000000.0,467000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q3YTD,2018-01-01,2018-09-30,,8.03,8.03,810000000.0,7.97,818000000.0,,1653000000.0,7025000000.0,1173000000.0,201000000.0,3995000000.0,3995000000.0,,3780000000.0,31000000.0,7240000000.0,1434000000.0,,545000000.0,5552000000.0,1961000000.0,,184000000.0,260000000.0,4123000000.0,,1983000000.0,9223000000.0,7719000000.0,5552000000.0,4813000000.0,12792000000.0,,466500000.0,465000000.0,467000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q3TTM,2017-10-01,2018-09-30,,12.23,12.23,1000000000.0,12.11,-199000000.0,-1222000000.0,2162000000.0,9179000000.0,1463000000.0,261000000.0,6086000000.0,6086000000.0,,5803000000.0,42000000.0,9585000000.0,1948000000.0,,707000000.0,3947000000.0,2999000000.0,5791000000.0,241000000.0,385000000.0,5572000000.0,-1049000000.0,2463000000.0,12048000000.0,10780000000.0,7467000000.0,5887000000.0,17052000000.0,,466500000.0,465000000.0,467000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 14:56:35+00:00,2.74,2.74,261000000.0,2.72,304000000.0,,557000000.0,2345000000.0,408000000.0,75000000.0,1356000000.0,1356000000.0,,1290000000.0,10000000.0,2413000000.0,484000000.0,,180000000.0,1911000000.0,669000000.0,,56000000.0,80000000.0,1356000000.0,,669000000.0,3082000000.0,2584000000.0,1911000000.0,1660000000.0,4324000000.0,,470800000.0,469000000.0,472000000.0
