company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q3TTM,2012-10-01,2013-09-30,,236000000.0,963000000.0,1181000000.0,977000000.0,206000000.0,29209000000.0,1025000000.0,7002000000.0,-13457000000.0,7079000000.0,7002000000.0,-13457000000.0,7079000000.0,624000000.0,10750000000.0,3850000000.0,3850000000.0,804000000.0,223000000.0,-61000000.0,,,-1129000000.0,848000000.0,-37740000000.0,-32769000000.0,-79000000.0,-150000000.0,23479000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q3,2013-07-01,2013-09-30,,15000000.0,258000000.0,300000000.0,2616000000.0,64000000.0,10223000000.0,,3943000000.0,-7186000000.0,4100000000.0,3943000000.0,-7186000000.0,4100000000.0,857000000.0,3759000000.0,1028000000.0,1028000000.0,701000000.0,19000000.0,-645000000.0,,,-303000000.0,137000000.0,-15092000000.0,-9155000000.0,,,7205000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 15:06:34+00:00,230000000.0,698000000.0,883000000.0,1093000000.0,195000000.0,24055000000.0,496000000.0,1621000000.0,-7829000000.0,5896000000.0,1621000000.0,-7829000000.0,5896000000.0,-312000000.0,2942000000.0,3138000000.0,3138000000.0,546000000.0,252000000.0,-24000000.0,,,-865000000.0,530000000.0,-27198000000.0,-25005000000.0,-23000000.0,-150000000.0,18823000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 15:45:13+00:00,215000000.0,440000000.0,583000000.0,-1523000000.0,131000000.0,13832000000.0,496000000.0,-2322000000.0,-643000000.0,1796000000.0,-2322000000.0,-643000000.0,1796000000.0,-1169000000.0,-817000000.0,2110000000.0,2110000000.0,-155000000.0,233000000.0,621000000.0,,,-562000000.0,393000000.0,-12106000000.0,-15850000000.0,-23000000.0,-150000000.0,11618000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q2TTM,2012-07-01,2013-06-30,,239000000.0,1015000000.0,1188000000.0,-1259000000.0,177000000.0,28690000000.0,1463000000.0,1787000000.0,-6663000000.0,4791000000.0,1787000000.0,-6663000000.0,4791000000.0,-85000000.0,6320000000.0,3747000000.0,3747000000.0,24000000.0,176000000.0,297000000.0,,,-1100000000.0,939000000.0,-28539000000.0,-33722000000.0,-188000000.0,-150000000.0,21852000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q2,2013-04-01,2013-06-30,,183000000.0,207000000.0,300000000.0,-884000000.0,102000000.0,9426000000.0,496000000.0,3342000000.0,-4023000000.0,784000000.0,3342000000.0,-4023000000.0,784000000.0,103000000.0,684000000.0,1115000000.0,1115000000.0,-342000000.0,96000000.0,318000000.0,,,-285000000.0,157000000.0,-7814000000.0,-7248000000.0,-1000000.0,-150000000.0,4133000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 15:30:32+00:00,32000000.0,233000000.0,283000000.0,-639000000.0,29000000.0,4406000000.0,0.0,-5664000000.0,3380000000.0,1012000000.0,-5664000000.0,3380000000.0,1012000000.0,-1272000000.0,-1501000000.0,995000000.0,995000000.0,187000000.0,137000000.0,303000000.0,,,-277000000.0,236000000.0,-4292000000.0,-8602000000.0,-22000000.0,0.0,7485000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2013.0,Q1TTM,2012-04-01,2013-03-31,,76000000.0,1103000000.0,1173000000.0,-859000000.0,117000000.0,30022000000.0,2449000000.0,1514000000.0,-6773000000.0,5045000000.0,1514000000.0,-6773000000.0,5045000000.0,-214000000.0,6440000000.0,3178000000.0,3178000000.0,89000000.0,515000000.0,-670000000.0,,,-1051000000.0,1038000000.0,-31071000000.0,-35580000000.0,-213000000.0,,24209000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:56:13+00:00,1114000000.0,863000000.0,988000000.0,-2000000.0,252000000.0,31577000000.0,,19625000000.0,-24893000000.0,5585000000.0,19625000000.0,-24893000000.0,5585000000.0,317000000.0,11312000000.0,4207000000.0,4207000000.0,131000000.0,119000000.0,-273000000.0,,,-1232000000.0,273000000.0,-41228000000.0,-20835000000.0,-1176000000.0,,16204000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q4,2014-10-01,2014-12-31,,416000000.0,236000000.0,264000000.0,-663000000.0,49000000.0,8978000000.0,,9537000000.0,-10346000000.0,1005000000.0,9537000000.0,-10346000000.0,1005000000.0,196000000.0,5924000000.0,1057000000.0,1057000000.0,-91000000.0,295000000.0,23000000.0,,,-299000000.0,52000000.0,-14032000000.0,-4595000000.0,-543000000.0,,3777000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q3TTM,2013-10-01,2014-09-30,,705000000.0,820000000.0,987000000.0,-1207000000.0,252000000.0,33719000000.0,,20670000000.0,-25653000000.0,4239000000.0,20670000000.0,-25653000000.0,4239000000.0,-744000000.0,10250000000.0,4224000000.0,4224000000.0,-854000000.0,-99000000.0,1036000000.0,,,-1216000000.0,334000000.0,-41216000000.0,-22737000000.0,-634000000.0,,16417000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q3,2014-07-01,2014-09-30,,138000000.0,209000000.0,248000000.0,-50000000.0,24000000.0,6014000000.0,,6427000000.0,-8265000000.0,1110000000.0,6427000000.0,-8265000000.0,1110000000.0,-728000000.0,3737000000.0,1038000000.0,1038000000.0,-237000000.0,-181000000.0,444000000.0,,,-327000000.0,55000000.0,-11375000000.0,-3123000000.0,-342000000.0,,3347000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 18:27:48+00:00,698000000.0,627000000.0,724000000.0,661000000.0,203000000.0,22599000000.0,,10088000000.0,-14547000000.0,4580000000.0,10088000000.0,-14547000000.0,4580000000.0,121000000.0,5388000000.0,3150000000.0,3150000000.0,222000000.0,-176000000.0,-296000000.0,,,-933000000.0,221000000.0,-27196000000.0,-16240000000.0,-633000000.0,,12427000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q2TTM,2013-07-01,2014-06-30,,582000000.0,869000000.0,1039000000.0,1459000000.0,292000000.0,37928000000.0,,18186000000.0,-24574000000.0,7229000000.0,18186000000.0,-24574000000.0,7229000000.0,841000000.0,10272000000.0,4214000000.0,4214000000.0,84000000.0,101000000.0,-53000000.0,,,-1192000000.0,416000000.0,-44933000000.0,-28769000000.0,-292000000.0,,20275000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q2,2014-04-01,2014-06-30,,539000000.0,213000000.0,240000000.0,136000000.0,53000000.0,7674000000.0,,1916000000.0,-3297000000.0,1550000000.0,1916000000.0,-3297000000.0,1550000000.0,169000000.0,211000000.0,1052000000.0,1052000000.0,-383000000.0,50000000.0,-36000000.0,,,-303000000.0,72000000.0,-7776000000.0,-5433000000.0,-250000000.0,,4862000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 09:31:49+00:00,560000000.0,418000000.0,476000000.0,711000000.0,179000000.0,16585000000.0,,3661000000.0,-6282000000.0,3470000000.0,3661000000.0,-6282000000.0,3470000000.0,849000000.0,1651000000.0,2112000000.0,2112000000.0,459000000.0,5000000.0,-740000000.0,,,-606000000.0,166000000.0,-15821000000.0,-13117000000.0,-291000000.0,,9080000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q1TTM,2013-04-01,2014-03-31,,226000000.0,863000000.0,1099000000.0,439000000.0,341000000.0,39680000000.0,496000000.0,19612000000.0,-25300000000.0,6463000000.0,19612000000.0,-25300000000.0,6463000000.0,775000000.0,10745000000.0,4277000000.0,4277000000.0,125000000.0,147000000.0,301000000.0,,,-1174000000.0,501000000.0,-44971000000.0,-30584000000.0,-43000000.0,-150000000.0,19546000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 11:46:24+00:00,21000000.0,205000000.0,236000000.0,575000000.0,126000000.0,8911000000.0,,1745000000.0,-2985000000.0,1920000000.0,1745000000.0,-2985000000.0,1920000000.0,680000000.0,1440000000.0,1060000000.0,1060000000.0,842000000.0,-45000000.0,-704000000.0,,,-303000000.0,94000000.0,-8045000000.0,-7684000000.0,-41000000.0,,4218000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 17:20:39+00:00,1205000000.0,1005000000.0,1088000000.0,-63000000.0,139000000.0,11817000000.0,,10440000000.0,-16260000000.0,5525000000.0,10440000000.0,-16260000000.0,5525000000.0,-295000000.0,16577000000.0,4143000000.0,4143000000.0,481000000.0,102000000.0,-1039000000.0,,,-1257000000.0,255000000.0,-36689000000.0,-13145000000.0,-2152000000.0,-500000000.0,19948000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q4,2015-10-01,2015-12-31,,676000000.0,241000000.0,286000000.0,378000000.0,9000000.0,1412000000.0,,1064000000.0,-2726000000.0,1892000000.0,1064000000.0,-2726000000.0,1892000000.0,230000000.0,3820000000.0,1022000000.0,1022000000.0,164000000.0,132000000.0,-219000000.0,,,-300000000.0,74000000.0,-10330000000.0,-3104000000.0,-554000000.0,,7440000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 07:51:53+00:00,529000000.0,764000000.0,802000000.0,-441000000.0,130000000.0,10405000000.0,,9376000000.0,-13534000000.0,3633000000.0,9376000000.0,-13534000000.0,3633000000.0,-525000000.0,12757000000.0,3121000000.0,3121000000.0,317000000.0,-30000000.0,-820000000.0,,,-957000000.0,181000000.0,-26359000000.0,-10041000000.0,-1598000000.0,-500000000.0,12508000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q3TTM,2014-10-01,2015-09-30,,945000000.0,1000000000.0,1066000000.0,-1104000000.0,179000000.0,19383000000.0,,18913000000.0,-23880000000.0,4638000000.0,18913000000.0,-23880000000.0,4638000000.0,-329000000.0,18681000000.0,4178000000.0,4178000000.0,226000000.0,265000000.0,-797000000.0,,,-1256000000.0,233000000.0,-40391000000.0,-14636000000.0,-2141000000.0,-500000000.0,16285000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q3,2015-07-01,2015-09-30,,337000000.0,261000000.0,272000000.0,408000000.0,21000000.0,1079000000.0,,2497000000.0,-5051000000.0,1977000000.0,2497000000.0,-5051000000.0,1977000000.0,-577000000.0,5268000000.0,1073000000.0,1073000000.0,436000000.0,143000000.0,-86000000.0,,,-326000000.0,81000000.0,-9648000000.0,-2881000000.0,-578000000.0,,4161000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 12:45:43+00:00,192000000.0,503000000.0,530000000.0,-849000000.0,109000000.0,9326000000.0,,6879000000.0,-8483000000.0,1656000000.0,6879000000.0,-8483000000.0,1656000000.0,52000000.0,7489000000.0,2048000000.0,2048000000.0,-119000000.0,-173000000.0,-734000000.0,,,-631000000.0,100000000.0,-16711000000.0,-7160000000.0,-1020000000.0,-500000000.0,8347000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q2TTM,2014-07-01,2015-06-30,,746000000.0,948000000.0,1042000000.0,-1562000000.0,182000000.0,24318000000.0,,22843000000.0,-27094000000.0,3771000000.0,22843000000.0,-27094000000.0,3771000000.0,-480000000.0,17150000000.0,4143000000.0,4143000000.0,-447000000.0,-59000000.0,-267000000.0,,,-1257000000.0,207000000.0,-42118000000.0,-14878000000.0,-1905000000.0,-500000000.0,15471000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q2,2015-04-01,2015-06-30,,163000000.0,252000000.0,278000000.0,246000000.0,49000000.0,3893000000.0,,3462000000.0,-4597000000.0,1396000000.0,3462000000.0,-4597000000.0,1396000000.0,261000000.0,3197000000.0,1044000000.0,1044000000.0,-78000000.0,-218000000.0,25000000.0,,,-312000000.0,46000000.0,-7861000000.0,-2333000000.0,-557000000.0,-500000000.0,3342000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 14:17:45+00:00,29000000.0,251000000.0,252000000.0,-1095000000.0,60000000.0,5433000000.0,,3417000000.0,-3886000000.0,260000000.0,3417000000.0,-3886000000.0,260000000.0,-209000000.0,4292000000.0,1004000000.0,1004000000.0,-41000000.0,45000000.0,-759000000.0,,,-319000000.0,54000000.0,-8850000000.0,-4827000000.0,-463000000.0,,5005000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2015.0,Q1TTM,2014-04-01,2015-03-31,,1122000000.0,909000000.0,1004000000.0,-1672000000.0,186000000.0,28099000000.0,,21297000000.0,-25794000000.0,3925000000.0,21297000000.0,-25794000000.0,3925000000.0,-572000000.0,14164000000.0,4151000000.0,4151000000.0,-752000000.0,209000000.0,-328000000.0,,,-1248000000.0,233000000.0,-42033000000.0,-17978000000.0,-1598000000.0,,16991000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 09:19:59+00:00,769000000.0,1317000000.0,1193000000.0,-2129000000.0,151000000.0,6873000000.0,519000000.0,4621000000.0,-7307000000.0,3500000000.0,4621000000.0,-7307000000.0,3500000000.0,814000000.0,8579000000.0,3985000000.0,3985000000.0,126000000.0,18000000.0,183000000.0,,,-1270000000.0,433000000.0,-31891000000.0,-8352000000.0,-2062000000.0,,24458000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q4,2016-10-01,2016-12-31,,211000000.0,337000000.0,276000000.0,-197000000.0,88000000.0,3018000000.0,519000000.0,-1154000000.0,297000000.0,1205000000.0,-1154000000.0,297000000.0,1205000000.0,348000000.0,-2752000000.0,1047000000.0,1047000000.0,-525000000.0,12000000.0,582000000.0,,,-311000000.0,67000000.0,-6398000000.0,-1795000000.0,-503000000.0,,7220000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 16:51:47+00:00,558000000.0,980000000.0,917000000.0,-1932000000.0,63000000.0,3855000000.0,,5775000000.0,-7604000000.0,2295000000.0,5775000000.0,-7604000000.0,2295000000.0,466000000.0,11331000000.0,2938000000.0,2938000000.0,651000000.0,6000000.0,-399000000.0,,,-959000000.0,366000000.0,-25493000000.0,-6557000000.0,-1559000000.0,,17238000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q3TTM,2015-10-01,2016-09-30,,1234000000.0,1221000000.0,1203000000.0,-1554000000.0,72000000.0,5267000000.0,,6839000000.0,-10330000000.0,4187000000.0,6839000000.0,-10330000000.0,4187000000.0,696000000.0,15151000000.0,3960000000.0,3960000000.0,815000000.0,138000000.0,-618000000.0,,,-1259000000.0,440000000.0,-35823000000.0,-9661000000.0,-2113000000.0,,24678000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q3,2016-07-01,2016-09-30,,239000000.0,316000000.0,356000000.0,264000000.0,34000000.0,437000000.0,,6316000000.0,-7515000000.0,1534000000.0,6316000000.0,-7515000000.0,1534000000.0,335000000.0,10099000000.0,1006000000.0,1006000000.0,758000000.0,-179000000.0,-375000000.0,,,-338000000.0,87000000.0,-12561000000.0,-3036000000.0,-505000000.0,,4288000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 12:10:55+00:00,319000000.0,664000000.0,561000000.0,-2196000000.0,29000000.0,3418000000.0,,-541000000.0,-89000000.0,761000000.0,-541000000.0,-89000000.0,761000000.0,131000000.0,1232000000.0,1932000000.0,1932000000.0,-107000000.0,185000000.0,-24000000.0,,,-621000000.0,279000000.0,-12932000000.0,-3521000000.0,-1054000000.0,,12950000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q2TTM,2015-07-01,2016-06-30,,1332000000.0,1166000000.0,1119000000.0,-1410000000.0,59000000.0,5909000000.0,,3020000000.0,-7866000000.0,4630000000.0,3020000000.0,-7866000000.0,4630000000.0,-216000000.0,10320000000.0,4027000000.0,4027000000.0,493000000.0,460000000.0,-329000000.0,,,-1247000000.0,434000000.0,-32910000000.0,-9506000000.0,-2186000000.0,,24551000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q2,2016-04-01,2016-06-30,,267000000.0,319000000.0,291000000.0,-920000000.0,11000000.0,2275000000.0,,-969000000.0,819000000.0,485000000.0,-969000000.0,819000000.0,485000000.0,335000000.0,-532000000.0,989000000.0,989000000.0,-353000000.0,-2000000.0,-822000000.0,,,-297000000.0,127000000.0,-6911000000.0,-1101000000.0,-503000000.0,,8083000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 13:51:11+00:00,52000000.0,345000000.0,270000000.0,-1276000000.0,18000000.0,1143000000.0,,428000000.0,-908000000.0,276000000.0,428000000.0,-908000000.0,276000000.0,-204000000.0,1764000000.0,943000000.0,943000000.0,246000000.0,187000000.0,798000000.0,,,-324000000.0,152000000.0,-6021000000.0,-2420000000.0,-551000000.0,,4867000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2016.0,Q1TTM,2015-04-01,2016-03-31,,1228000000.0,1099000000.0,1106000000.0,-244000000.0,97000000.0,7527000000.0,,7451000000.0,-13282000000.0,5541000000.0,7451000000.0,-13282000000.0,5541000000.0,-290000000.0,14049000000.0,4082000000.0,4082000000.0,768000000.0,244000000.0,518000000.0,,,-1262000000.0,353000000.0,-33860000000.0,-10738000000.0,-2240000000.0,-500000000.0,19810000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 19:05:36+00:00,96000000.0,1743000000.0,1117000000.0,-560000000.0,132000000.0,18621000000.0,0.0,9686000000.0,-14895000000.0,5579000000.0,9686000000.0,-14895000000.0,5579000000.0,370000000.0,7991000000.0,5388000000.0,5388000000.0,-245000000.0,-807000000.0,-721000000.0,,,-1502000000.0,441000000.0,-35980000000.0,-12388000000.0,-2447000000.0,,21330000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q4,2017-10-01,2017-12-31,,32000000.0,542000000.0,258000000.0,-740000000.0,38000000.0,3483000000.0,,5040000000.0,-5391000000.0,864000000.0,5040000000.0,-5391000000.0,864000000.0,513000000.0,4322000000.0,2091000000.0,2091000000.0,152000000.0,-870000000.0,35000000.0,,,-417000000.0,125000000.0,-9799000000.0,-1901000000.0,-520000000.0,,4256000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 12:49:07+00:00,64000000.0,1201000000.0,859000000.0,180000000.0,94000000.0,15138000000.0,,4646000000.0,-9504000000.0,4715000000.0,4646000000.0,-9504000000.0,4715000000.0,-143000000.0,3669000000.0,3297000000.0,3297000000.0,-397000000.0,63000000.0,-756000000.0,,,-1085000000.0,316000000.0,-26181000000.0,-10487000000.0,-1927000000.0,,17074000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q3TTM,2016-10-01,2017-09-30,,275000000.0,1538000000.0,1135000000.0,-17000000.0,182000000.0,18156000000.0,519000000.0,3492000000.0,-9207000000.0,5920000000.0,3492000000.0,-9207000000.0,5920000000.0,205000000.0,917000000.0,4344000000.0,4344000000.0,-922000000.0,75000000.0,-174000000.0,,,-1396000000.0,383000000.0,-32579000000.0,-12282000000.0,-2430000000.0,,24294000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q3,2017-07-01,2017-09-30,,23000000.0,408000000.0,291000000.0,920000000.0,26000000.0,4590000000.0,,1937000000.0,-4735000000.0,2495000000.0,1937000000.0,-4735000000.0,2495000000.0,-303000000.0,1640000000.0,1126000000.0,1126000000.0,-44000000.0,28000000.0,-358000000.0,,,-427000000.0,130000000.0,-7598000000.0,-2981000000.0,-553000000.0,,2907000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 15:30:43+00:00,41000000.0,793000000.0,568000000.0,-740000000.0,68000000.0,10548000000.0,,2709000000.0,-4769000000.0,2220000000.0,2709000000.0,-4769000000.0,2220000000.0,160000000.0,2029000000.0,2171000000.0,2171000000.0,-353000000.0,35000000.0,-398000000.0,,,-658000000.0,186000000.0,-18583000000.0,-7506000000.0,-1374000000.0,,14167000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q2TTM,2016-07-01,2017-06-30,,491000000.0,1446000000.0,1200000000.0,-673000000.0,190000000.0,14003000000.0,519000000.0,7871000000.0,-11987000000.0,4959000000.0,7871000000.0,-11987000000.0,4959000000.0,843000000.0,9376000000.0,4224000000.0,4224000000.0,-120000000.0,-132000000.0,-191000000.0,,,-1307000000.0,340000000.0,-37542000000.0,-12337000000.0,-2382000000.0,,25675000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q2,2017-04-01,2017-06-30,,24000000.0,446000000.0,289000000.0,-935000000.0,8000000.0,3433000000.0,,-1445000000.0,851000000.0,630000000.0,-1445000000.0,851000000.0,630000000.0,36000000.0,-1557000000.0,1097000000.0,1097000000.0,321000000.0,81000000.0,568000000.0,,,-324000000.0,98000000.0,-6803000000.0,-2887000000.0,-686000000.0,,7333000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 13:12:52+00:00,17000000.0,347000000.0,279000000.0,195000000.0,60000000.0,7115000000.0,,4154000000.0,-5620000000.0,1590000000.0,4154000000.0,-5620000000.0,1590000000.0,124000000.0,3586000000.0,1074000000.0,1074000000.0,-674000000.0,-46000000.0,-966000000.0,,,-334000000.0,88000000.0,-11780000000.0,-4619000000.0,-688000000.0,,6834000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2017.0,Q1TTM,2016-04-01,2017-03-31,,734000000.0,1319000000.0,1202000000.0,-658000000.0,193000000.0,12845000000.0,519000000.0,8347000000.0,-12019000000.0,4814000000.0,8347000000.0,-12019000000.0,4814000000.0,1142000000.0,10401000000.0,4116000000.0,4116000000.0,-794000000.0,-215000000.0,-1581000000.0,,,-1280000000.0,369000000.0,-37650000000.0,-10551000000.0,-2199000000.0,,26425000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 19:05:36+00:00,840000000.0,2835000000.0,1129000000.0,1177000000.0,69000000.0,15501000000.0,0.0,-3512000000.0,-3969000000.0,7840000000.0,-3512000000.0,-3969000000.0,7840000000.0,359000000.0,2674000000.0,5346000000.0,5346000000.0,-5837000000.0,-220000000.0,892000000.0,,,-1837000000.0,408000000.0,-36497000000.0,-17934000000.0,-2877000000.0,,38365000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q4,2018-10-01,2018-12-31,,53000000.0,954000000.0,290000000.0,-26000000.0,8000000.0,4520000000.0,,538000000.0,-2315000000.0,2137000000.0,538000000.0,-2315000000.0,2137000000.0,360000000.0,2829000000.0,1351000000.0,1351000000.0,-6150000000.0,374000000.0,-545000000.0,,,-497000000.0,148000000.0,-10275000000.0,-5045000000.0,-732000000.0,,14110000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-04 10:49:53+00:00,787000000.0,1881000000.0,839000000.0,1203000000.0,61000000.0,10981000000.0,,-4050000000.0,-1654000000.0,5703000000.0,-4050000000.0,-1654000000.0,5703000000.0,-1000000.0,-155000000.0,3995000000.0,3995000000.0,313000000.0,-594000000.0,1437000000.0,,,-1340000000.0,260000000.0,-26222000000.0,-12889000000.0,-2145000000.0,,24255000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q3TTM,2017-10-01,2018-09-30,,819000000.0,2423000000.0,1097000000.0,463000000.0,99000000.0,14464000000.0,,990000000.0,-7045000000.0,6567000000.0,990000000.0,-7045000000.0,6567000000.0,512000000.0,4167000000.0,6086000000.0,6086000000.0,465000000.0,-1464000000.0,1472000000.0,,,-1757000000.0,385000000.0,-36021000000.0,-14790000000.0,-2665000000.0,,28511000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q3,2018-07-01,2018-09-30,,224000000.0,699000000.0,272000000.0,-346000000.0,21000000.0,4243000000.0,,-2146000000.0,805000000.0,1164000000.0,-2146000000.0,805000000.0,1164000000.0,-177000000.0,58000000.0,1400000000.0,1400000000.0,-121000000.0,-306000000.0,670000000.0,988000000.0,,-509000000.0,144000000.0,-6012000000.0,-6125000000.0,-504000000.0,,5950000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q2TTM,2017-07-01,2018-06-30,,618000000.0,2132000000.0,1116000000.0,1729000000.0,104000000.0,14811000000.0,,5073000000.0,-12585000000.0,7898000000.0,5073000000.0,-12585000000.0,7898000000.0,386000000.0,5749000000.0,5812000000.0,5812000000.0,542000000.0,-1130000000.0,444000000.0,-988000000.0,,-1675000000.0,371000000.0,-37607000000.0,-11646000000.0,-2714000000.0,,25468000000.0
