company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q3TTM,2014-10-01,2015-09-30,,95900000.0,,,729000000.0,11500000.0,,-583800000.0,-646500000.0,1279000000.0,-583800000.0,-646500000.0,1279000000.0,48700000.0,358800000.0,358800000.0,95300000.0,-27300000.0,-170900000.0,-4536300000.0,-101000000.0,-69000000.0,-328100000.0,3990800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q3,2015-07-01,2015-09-30,,25400000.0,,,7500000.0,800000.0,,-184200000.0,-102100000.0,273000000.0,-184200000.0,-102100000.0,273000000.0,-13300000.0,203800000.0,203800000.0,36300000.0,-10100000.0,-45700000.0,-1233000000.0,-20200000.0,-14200000.0,-115000000.0,1151100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 11:11:27+00:00,48600000.0,,,202400000.0,2200000.0,0.0,-353600000.0,-352700000.0,726400000.0,-353600000.0,-352700000.0,726400000.0,20100000.0,437200000.0,437200000.0,38200000.0,-12700000.0,-83500000.0,-2433900000.0,-53100000.0,-48400000.0,-211200000.0,2134300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q2TTM,2014-07-01,2015-06-30,,93600000.0,,,717500000.0,11500000.0,,-555400000.0,-658200000.0,1224200000.0,-555400000.0,-658200000.0,1224200000.0,10600000.0,374100000.0,374100000.0,39000000.0,-25200000.0,-167200000.0,-3771700000.0,-109200000.0,-60000000.0,-314500000.0,3222700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q2,2015-04-01,2015-06-30,,25100000.0,,,63600000.0,1400000.0,,-168700000.0,-119100000.0,326300000.0,-168700000.0,-119100000.0,326300000.0,38500000.0,224300000.0,224300000.0,13300000.0,-6500000.0,-41200000.0,-1346800000.0,-21700000.0,-19300000.0,-103100000.0,1249400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 11:49:14+00:00,23500000.0,,,138800000.0,800000.0,,-184900000.0,-233600000.0,400100000.0,-184900000.0,-233600000.0,400100000.0,-18400000.0,212900000.0,212900000.0,24900000.0,-6200000.0,-42300000.0,-1087100000.0,-31400000.0,-29100000.0,-108100000.0,884900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q1TTM,2014-04-01,2015-03-31,,90600000.0,,,792700000.0,11500000.0,,-704400000.0,-564700000.0,1277000000.0,-704400000.0,-564700000.0,1277000000.0,7900000.0,389200000.0,389200000.0,4500000.0,-25000000.0,-163400000.0,-3075600000.0,-117800000.0,-213900000.0,-313600000.0,2628700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 16:37:08+00:00,101700000.0,,,74300000.0,8500000.0,609100000.0,-418600000.0,-715500000.0,1121600000.0,-418600000.0,-715500000.0,1121600000.0,-12500000.0,931400000.0,931400000.0,14200000.0,-34400000.0,-182600000.0,-4077400000.0,-85000000.0,-414000000.0,-405200000.0,3446900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q4,2016-10-01,2016-12-31,,25800000.0,,,109100000.0,4900000.0,,-159300000.0,-194900000.0,366700000.0,-159300000.0,-194900000.0,366700000.0,12500000.0,248000000.0,248000000.0,-16200000.0,-6700000.0,-46400000.0,-1065200000.0,-24900000.0,-15000000.0,-96100000.0,895200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 11:53:20+00:00,75900000.0,,,-34800000.0,3600000.0,609100000.0,-259300000.0,-520600000.0,754900000.0,-259300000.0,-520600000.0,754900000.0,-25000000.0,683400000.0,683400000.0,30400000.0,-27700000.0,-136200000.0,-3012200000.0,-60100000.0,-399000000.0,-309100000.0,2551700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q3TTM,2015-10-01,2016-09-30,,101400000.0,,,-2500000.0,7000000.0,880500000.0,-290200000.0,-778800000.0,1047600000.0,-290200000.0,-778800000.0,1047600000.0,-21400000.0,909500000.0,909500000.0,39200000.0,-33000000.0,-181200000.0,-4114400000.0,-87000000.0,-562700000.0,-400800000.0,3422600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q3,2016-07-01,2016-09-30,,25300000.0,,,-69500000.0,900000.0,,-531300000.0,331900000.0,193500000.0,-531300000.0,331900000.0,193500000.0,-5900000.0,236000000.0,236000000.0,1700000.0,-10200000.0,-46800000.0,-407900000.0,-18500000.0,-375000000.0,-100200000.0,758300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 09:47:33+00:00,50600000.0,,,34700000.0,2700000.0,609100000.0,272000000.0,-852500000.0,561400000.0,272000000.0,-852500000.0,561400000.0,-19100000.0,447400000.0,447400000.0,28700000.0,-17500000.0,-89400000.0,-2604300000.0,-41600000.0,-24000000.0,-208900000.0,1793400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q2TTM,2015-07-01,2016-06-30,,101500000.0,,,74500000.0,6900000.0,880500000.0,56900000.0,-1212800000.0,1127100000.0,56900000.0,-1212800000.0,1127100000.0,-28800000.0,877300000.0,877300000.0,73800000.0,-32900000.0,-180100000.0,-4939500000.0,-88700000.0,-201900000.0,-415600000.0,3815400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q2,2016-04-01,2016-06-30,,25200000.0,,,4000000.0,1000000.0,609100000.0,447000000.0,-742000000.0,268100000.0,447000000.0,-742000000.0,268100000.0,-26900000.0,236800000.0,236800000.0,2100000.0,-8000000.0,-44200000.0,-1637600000.0,-24400000.0,-10800000.0,-100100000.0,920000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 11:14:44+00:00,25400000.0,,,30700000.0,1700000.0,,-175000000.0,-110500000.0,293300000.0,-175000000.0,-110500000.0,293300000.0,7800000.0,210600000.0,210600000.0,26600000.0,-9500000.0,-45200000.0,-966700000.0,-17200000.0,-13200000.0,-108800000.0,873400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q1TTM,2015-04-01,2016-03-31,,101400000.0,,,134100000.0,7300000.0,271400000.0,-558800000.0,-589900000.0,1185300000.0,-558800000.0,-589900000.0,1185300000.0,36600000.0,864800000.0,864800000.0,85000000.0,-31400000.0,-177100000.0,-4648700000.0,-86000000.0,-210400000.0,-418600000.0,4144800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:33:40+00:00,103400000.0,,,79300000.0,10800000.0,0.0,-687800000.0,-499300000.0,1164100000.0,-687800000.0,-499300000.0,1164100000.0,-23000000.0,994200000.0,994200000.0,-12800000.0,-37300000.0,-196000000.0,-3649000000.0,-105300000.0,-63500000.0,-401800000.0,3255000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q4,2017-10-01,2017-12-31,,25000000.0,,,-12300000.0,1300000.0,,-169400000.0,-110800000.0,287500000.0,-169400000.0,-110800000.0,287500000.0,7300000.0,266900000.0,266900000.0,7900000.0,-9200000.0,-51900000.0,-1011800000.0,-40600000.0,-15000000.0,-94600000.0,941600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 11:38:38+00:00,78400000.0,,,91600000.0,9500000.0,0.0,-518400000.0,-388500000.0,876600000.0,-518400000.0,-388500000.0,876600000.0,-30300000.0,727300000.0,727300000.0,-20700000.0,-28100000.0,-144100000.0,-2637200000.0,-64700000.0,-48500000.0,-307200000.0,2313400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q3TTM,2016-10-01,2017-09-30,,104200000.0,,,200700000.0,14400000.0,,-677700000.0,-583400000.0,1243300000.0,-677700000.0,-583400000.0,1243300000.0,-17800000.0,975300000.0,975300000.0,-36900000.0,-34800000.0,-190500000.0,-3702400000.0,-89600000.0,-63500000.0,-403300000.0,3208600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q3,2017-07-01,2017-09-30,,25000000.0,,,-41500000.0,8000000.0,,-169400000.0,-104800000.0,227300000.0,-169400000.0,-104800000.0,227300000.0,-46900000.0,252300000.0,252300000.0,-8500000.0,-10400000.0,-51800000.0,-741200000.0,-16900000.0,-15000000.0,-100200000.0,653300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 11:42:15+00:00,53400000.0,,,133100000.0,1500000.0,0.0,-349000000.0,-283700000.0,649300000.0,-349000000.0,-283700000.0,649300000.0,16600000.0,475000000.0,475000000.0,-12200000.0,-17700000.0,-92300000.0,-1896000000.0,-47800000.0,-33500000.0,-207000000.0,1660100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q2TTM,2016-07-01,2017-06-30,,104500000.0,,,172700000.0,7300000.0,,-1039600000.0,-146700000.0,1209500000.0,-1039600000.0,-146700000.0,1209500000.0,23200000.0,959000000.0,959000000.0,-26700000.0,-34600000.0,-185500000.0,-3369100000.0,-91200000.0,-423500000.0,-403300000.0,3313600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q2,2017-04-01,2017-06-30,,26900000.0,,,72700000.0,500000.0,,-172000000.0,-157100000.0,339100000.0,-172000000.0,-157100000.0,339100000.0,10000000.0,245100000.0,245100000.0,-5600000.0,-8300000.0,-45800000.0,-1017200000.0,-20500000.0,-18300000.0,-100100000.0,880600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 11:39:53+00:00,26500000.0,,,60400000.0,1000000.0,,-177000000.0,-126600000.0,310200000.0,-177000000.0,-126600000.0,310200000.0,6600000.0,229900000.0,229900000.0,-6600000.0,-9400000.0,-46500000.0,-878800000.0,-27300000.0,-15200000.0,-106900000.0,779500000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q1TTM,2016-04-01,2017-03-31,,102800000.0,,,104000000.0,7800000.0,609100000.0,-420600000.0,-731600000.0,1138500000.0,-420600000.0,-731600000.0,1138500000.0,-13700000.0,950700000.0,950700000.0,-19000000.0,-34300000.0,-183900000.0,-3989500000.0,-95100000.0,-416000000.0,-403300000.0,3353000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:33:40+00:00,101400000.0,,,825600000.0,4600000.0,290700000.0,-589800000.0,-930100000.0,1536500000.0,-589800000.0,-930100000.0,1536500000.0,16600000.0,523400000.0,523400000.0,86100000.0,-53300000.0,-215600000.0,-4898400000.0,-144100000.0,-260000000.0,-356200000.0,4112400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q4,2018-10-01,2018-12-31,,26500000.0,,,90600000.0,1000000.0,,-230500000.0,-342700000.0,453000000.0,-230500000.0,-342700000.0,453000000.0,-120200000.0,249100000.0,249100000.0,86800000.0,-10700000.0,-55400000.0,-1364900000.0,-48500000.0,-15000000.0,-150400000.0,1070700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 12:52:23+00:00,74900000.0,,,735000000.0,3600000.0,290700000.0,-359300000.0,-587400000.0,1083500000.0,-359300000.0,-587400000.0,1083500000.0,136800000.0,274300000.0,274300000.0,-700000.0,-42600000.0,-160200000.0,-3533500000.0,-95600000.0,-245000000.0,-205800000.0,3041700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q3TTM,2017-10-01,2018-09-30,,99900000.0,,,722700000.0,4900000.0,290700000.0,-528700000.0,-698200000.0,1371000000.0,-528700000.0,-698200000.0,1371000000.0,144100000.0,541200000.0,541200000.0,7200000.0,-51800000.0,-212100000.0,-4545300000.0,-136200000.0,-260000000.0,-300400000.0,3983300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 11:52:35+00:00,49500000.0,,,74400000.0,2600000.0,290700000.0,-72500000.0,-601600000.0,696200000.0,-72500000.0,-601600000.0,696200000.0,22100000.0,559000000.0,559000000.0,13300000.0,-26700000.0,-103300000.0,-2610200000.0,-59600000.0,-30000000.0,-205800000.0,2068200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q2TTM,2017-07-01,2018-06-30,,99500000.0,,,20600000.0,11900000.0,290700000.0,-411300000.0,-817200000.0,1211000000.0,-411300000.0,-817200000.0,1211000000.0,-17500000.0,1078200000.0,1078200000.0,12700000.0,-46300000.0,-207000000.0,-4363200000.0,-117100000.0,-60000000.0,-400600000.0,3663100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q2,2018-04-01,2018-06-30,,24900000.0,,,87000000.0,1300000.0,290700000.0,115200000.0,-720900000.0,396300000.0,115200000.0,-720900000.0,396300000.0,-209400000.0,285500000.0,285500000.0,-1100000.0,-10800000.0,-50900000.0,-1670800000.0,-30500000.0,-15000000.0,-100100000.0,980400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 11:37:04+00:00,24600000.0,,,-12600000.0,1300000.0,,-187700000.0,119300000.0,299900000.0,-187700000.0,119300000.0,299900000.0,231500000.0,273500000.0,273500000.0,14400000.0,-15900000.0,-52400000.0,-939400000.0,-29100000.0,-15000000.0,-105700000.0,1087800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q1TTM,2017-04-01,2018-03-31,,101500000.0,,,6300000.0,11100000.0,,-698500000.0,-253400000.0,1153800000.0,-698500000.0,-253400000.0,1153800000.0,201900000.0,1037800000.0,1037800000.0,8200000.0,-43800000.0,-201900000.0,-3709600000.0,-107100000.0,-63300000.0,-400600000.0,3563300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q4,2019-10-01,2019-12-31,,27500000.0,,,146400000.0,1400000.0,,-290100000.0,-187600000.0,484800000.0,-290100000.0,-187600000.0,484800000.0,7100000.0,296200000.0,296200000.0,14700000.0,-16100000.0,-58900000.0,-1337100000.0,-43400000.0,-113400000.0,-103100000.0,1192900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:33:40+00:00,110100000.0,,,426500000.0,6100000.0,841900000.0,-358000000.0,-1393500000.0,1741600000.0,-358000000.0,-1393500000.0,1741600000.0,-9900000.0,1100300000.0,1100300000.0,104700000.0,-57500000.0,-229200000.0,-4962600000.0,-150900000.0,-519000000.0,-400300000.0,3720000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q3TTM,2018-10-01,2019-09-30,,109100000.0,,,370700000.0,5700000.0,841900000.0,-298400000.0,-1548600000.0,1709800000.0,-298400000.0,-1548600000.0,1709800000.0,-137200000.0,1053200000.0,1053200000.0,176800000.0,-52100000.0,-225700000.0,-4990400000.0,-156000000.0,-420600000.0,-447600000.0,3597800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q3,2019-07-01,2019-09-30,,27700000.0,,,-19200000.0,1200000.0,446000000.0,-99200000.0,-198700000.0,314100000.0,-99200000.0,-198700000.0,314100000.0,16200000.0,242000000.0,242000000.0,63600000.0,-14400000.0,-59400000.0,-1078100000.0,-42600000.0,-375600000.0,-97000000.0,922000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 12:52:23+00:00,82600000.0,,,280100000.0,4700000.0,841900000.0,-67900000.0,-1205900000.0,1256800000.0,-67900000.0,-1205900000.0,1256800000.0,-17000000.0,804100000.0,804100000.0,90000000.0,-41400000.0,-170300000.0,-3625500000.0,-107500000.0,-405600000.0,-297200000.0,2527100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q2TTM,2018-07-01,2019-06-30,,106800000.0,,,1050500000.0,5500000.0,395900000.0,-486000000.0,-1335700000.0,1783000000.0,-486000000.0,-1335700000.0,1783000000.0,-38700000.0,526500000.0,526500000.0,99200000.0,-53600000.0,-223200000.0,-4835600000.0,-149400000.0,-260000000.0,-350600000.0,3649300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q2,2019-04-01,2019-06-30,,27500000.0,,,100700000.0,2100000.0,395900000.0,214800000.0,-642000000.0,425900000.0,214800000.0,-642000000.0,425900000.0,-1300000.0,281200000.0,281200000.0,16500000.0,-12800000.0,-55200000.0,-1346400000.0,-36800000.0,-15000000.0,-100200000.0,741200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 11:52:35+00:00,54900000.0,,,299300000.0,3500000.0,395900000.0,31300000.0,-1007200000.0,942700000.0,31300000.0,-1007200000.0,942700000.0,-33200000.0,562100000.0,562100000.0,26400000.0,-27000000.0,-110900000.0,-2547400000.0,-64900000.0,-30000000.0,-200200000.0,1605100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:13:44+00:00,27400000.0,,,198600000.0,1400000.0,,-183500000.0,-365200000.0,516800000.0,-183500000.0,-365200000.0,516800000.0,-31900000.0,280900000.0,280900000.0,9900000.0,-14200000.0,-55700000.0,-1201000000.0,-28100000.0,-15000000.0,-100000000.0,863900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q1TTM,2018-04-01,2019-03-31,,104200000.0,,,1036800000.0,4700000.0,290700000.0,-585600000.0,-1414600000.0,1753400000.0,-585600000.0,-1414600000.0,1753400000.0,-246800000.0,530800000.0,530800000.0,81600000.0,-51600000.0,-218900000.0,-5160000000.0,-143100000.0,-260000000.0,-350500000.0,3888500000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2020.0,Q1TTM,2019-04-01,2020-03-31,,111200000.0,,,112000000.0,6000000.0,841900000.0,-263900000.0,-905700000.0,1444700000.0,-263900000.0,-905700000.0,1444700000.0,275100000.0,980400000.0,980400000.0,241100000.0,-61200000.0,-231300000.0,-4686300000.0,-161900000.0,-519000000.0,-300300000.0,3942500000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:13:44+00:00,28500000.0,,,-115900000.0,1300000.0,,-89400000.0,122600000.0,219900000.0,-89400000.0,122600000.0,219900000.0,253100000.0,161000000.0,161000000.0,146300000.0,-17900000.0,-57800000.0,-924700000.0,-39100000.0,-15000000.0,0.0,1086400000.0
