company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.67,5.67,1125000000.0,5.53,,-970000000.0,1243000000.0,1243000000.0,1217000000.0,26000000.0,6611000000.0,10245000000.0,16000000.0,-21000000.0,91000000.0,1742000000.0,6611000000.0,3634000000.0,405000000.0,7000000.0,2958000000.0,676000000.0,-419000000.0,257000000.0,10245000000.0,200000000.0,202300000.0,206800000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.63,0.63,564000000.0,0.61,,43000000.0,141000000.0,141000000.0,130000000.0,11000000.0,3326000000.0,5130000000.0,11000000.0,22000000.0,43000000.0,844000000.0,3326000000.0,1804000000.0,205000000.0,3000000.0,1451000000.0,353000000.0,-180000000.0,173000000.0,5130000000.0,203300000.0,205700000.0,209900000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.78,5.78,1098000000.0,5.64,,-959000000.0,1269000000.0,1269000000.0,1245000000.0,24000000.0,6544000000.0,10117000000.0,18000000.0,6000000.0,78000000.0,1707000000.0,6544000000.0,3573000000.0,411000000.0,7000000.0,2883000000.0,690000000.0,-398000000.0,292000000.0,10117000000.0,203300000.0,205700000.0,209900000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q2,2018-04-01,2018-06-30,2018-07-27 06:14:47+00:00,0.3,0.3,282000000.0,0.29,,24000000.0,68000000.0,68000000.0,61000000.0,7000000.0,1674000000.0,2567000000.0,4000000.0,26000000.0,17000000.0,424000000.0,1674000000.0,893000000.0,109000000.0,1000000.0,723000000.0,170000000.0,-82000000.0,88000000.0,2567000000.0,203300000.0,205700000.0,209900000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:29:39+00:00,0.33,0.33,282000000.0,0.32,,19000000.0,73000000.0,73000000.0,69000000.0,4000000.0,1652000000.0,2563000000.0,7000000.0,-4000000.0,26000000.0,420000000.0,1652000000.0,911000000.0,96000000.0,2000000.0,728000000.0,183000000.0,-98000000.0,85000000.0,2563000000.0,209100000.0,207500000.0,212000000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q1TTM,2017-04-01,2018-03-31,,5.76,5.76,1061000000.0,5.63,40000000.0,-997000000.0,1267000000.0,1267000000.0,1246000000.0,21000000.0,6427000000.0,9905000000.0,18000000.0,-18000000.0,70000000.0,1661000000.0,6427000000.0,3478000000.0,383000000.0,7000000.0,2832000000.0,646000000.0,-394000000.0,252000000.0,9905000000.0,209100000.0,207500000.0,212000000.0
Iqvia Holdings Inc,IQV,,1478242,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 07:33:23+00:00,0.98,0.98,1202000000.0,0.96,,116000000.0,227000000.0,227000000.0,191000000.0,36000000.0,7300000000.0,11088000000.0,-9000000.0,37000000.0,75000000.0,1734000000.0,7300000000.0,3788000000.0,471000000.0,9000000.0,3011000000.0,777000000.0,-425000000.0,352000000.0,11088000000.0,194900000.0,195100000.0,199600000.0
Iqvia Holdings Inc,IQV,,1478242,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 07:26:08+00:00,0.29,0.29,299000000.0,0.29,,-1000000.0,69000000.0,69000000.0,57000000.0,12000000.0,1852000000.0,2769000000.0,-1000000.0,,19000000.0,395000000.0,1852000000.0,917000000.0,138000000.0,3000000.0,713000000.0,204000000.0,-135000000.0,69000000.0,2769000000.0,196600000.0,194500000.0,199000000.0
Iqvia Holdings Inc,IQV,,1478242,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 16:29:45+00:00,0.29,0.29,295000000.0,0.29,,41000000.0,67000000.0,67000000.0,58000000.0,9000000.0,1748000000.0,2684000000.0,-1000000.0,7000000.0,12000000.0,419000000.0,1748000000.0,936000000.0,110000000.0,2000000.0,726000000.0,210000000.0,-101000000.0,109000000.0,2684000000.0,200000000.0,197000000.0,201700000.0
Iqvia Holdings Inc,IQV,,1478242,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.23,1.23,1154000000.0,1.21,,81000000.0,278000000.0,278000000.0,248000000.0,30000000.0,6842000000.0,10533000000.0,7000000.0,6000000.0,54000000.0,1715000000.0,6842000000.0,3691000000.0,430000000.0,8000000.0,2923000000.0,768000000.0,-416000000.0,352000000.0,10533000000.0,200000000.0,197000000.0,201700000.0
Iqvia Holdings Inc,IQV,,1478242,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.12,1.12,1223000000.0,1.09,,92000000.0,251000000.0,251000000.0,215000000.0,36000000.0,7376000000.0,11158000000.0,-2000000.0,43000000.0,77000000.0,1722000000.0,7376000000.0,3782000000.0,467000000.0,9000000.0,3022000000.0,760000000.0,-415000000.0,345000000.0,11158000000.0,190700000.0,191600000.0,195700000.0
Iqvia Holdings Inc,IQV,,1478242,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 16:29:45+00:00,0.43,0.43,316000000.0,0.42,,17000000.0,91000000.0,91000000.0,82000000.0,9000000.0,1824000000.0,2754000000.0,6000000.0,13000000.0,14000000.0,407000000.0,1824000000.0,930000000.0,106000000.0,2000000.0,737000000.0,193000000.0,-91000000.0,102000000.0,2754000000.0,190700000.0,191600000.0,195700000.0
