company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:19:50+00:00,-14000000.0,,,78768000.0,,204713000.0,55859000.0,1199994000.0,9865000.0,-439334000.0,490383000.0,,9865000.0,-439334000.0,490383000.0,64662000.0,206511000.0,206511000.0,,391000.0,-69663000.0,,3748000.0,-184930000.0,-627000.0,-429525000.0,-991395000.0,,4725000.0,93000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q1TTM,2013-04-01,2014-03-31,,-408889000.0,-16640000.0,294240000.0,372924000.0,,166951000.0,644740000.0,2447816000.0,1339186000.0,-2586558000.0,1313652000.0,,1339186000.0,-2586558000.0,1313652000.0,72876000.0,617767000.0,617767000.0,,156010000.0,-59351000.0,,6596000.0,-699697000.0,-32899000.0,-2185045000.0,-994322000.0,,29161000.0,11114000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:18:53+00:00,,,,85955000.0,,-137324000.0,57184000.0,798896000.0,360951000.0,-333775000.0,39270000.0,,360951000.0,-333775000.0,39270000.0,66599000.0,95693000.0,95693000.0,,-5054000.0,,,153000.0,-255510000.0,0.0,-343847000.0,-239619000.0,,9954000.0,118000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2015.0,Q1TTM,2014-04-01,2015-03-31,,-800934000.0,-11881000.0,340144000.0,313225000.0,,-73508000.0,1133614000.0,1289730000.0,1655585000.0,-2460664000.0,834497000.0,,1655585000.0,-2460664000.0,834497000.0,29184000.0,552290000.0,552290000.0,,42490000.0,,,-234000.0,-961856000.0,-436000.0,-1693472000.0,194097000.0,,26336000.0,7842000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:06:41+00:00,,361000.0,461208000.0,391585000.0,,170791000.0,21971000.0,1569340000.0,-586519000.0,-615445000.0,1353220000.0,,-586519000.0,-615445000.0,1353220000.0,151256000.0,743499000.0,743499000.0,,47345000.0,0.0,,,-1067020000.0,-68275000.0,-624634000.0,-1110810000.0,,52044000.0,25420000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:08:55+00:00,,6633000.0,432210000.0,406335000.0,,245314000.0,471358000.0,1190496000.0,-959461000.0,-567633000.0,1315412000.0,,-959461000.0,-567633000.0,1315412000.0,-211682000.0,593519000.0,593519000.0,,70244000.0,0.0,3879000.0,,-1105674000.0,-87861000.0,-512393000.0,-1515641000.0,,28742000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q4,2017-10-01,2017-12-31,,,6633000.0,432210000.0,103769000.0,,198490000.0,425509000.0,429000.0,-180863000.0,-173036000.0,379416000.0,,-180863000.0,-173036000.0,379416000.0,25517000.0,64812000.0,64812000.0,,12345000.0,,3879000.0,,-287169000.0,-208000.0,-181962000.0,-319632000.0,,7165000.0,-1910000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:14:04+00:00,0.0,,,302566000.0,,46824000.0,45849000.0,1190067000.0,-778598000.0,-394597000.0,935996000.0,,-778598000.0,-394597000.0,935996000.0,-237199000.0,528707000.0,528707000.0,,57899000.0,,,,-818505000.0,-87653000.0,-330431000.0,-1196009000.0,,21577000.0,1910000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q3,2017-07-01,2017-09-30,,,,,102298000.0,,-6970000.0,35004000.0,1025937000.0,-402934000.0,-210866000.0,293105000.0,,-402934000.0,-210866000.0,293105000.0,-320695000.0,166531000.0,166531000.0,,31246000.0,,,,-285287000.0,-83000000.0,-135199000.0,-1178588000.0,,6641000.0,692000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:02:19+00:00,,,,200268000.0,,53794000.0,10845000.0,164130000.0,-375664000.0,-183731000.0,642891000.0,,-375664000.0,-183731000.0,642891000.0,83496000.0,362176000.0,362176000.0,,26653000.0,,,,-533218000.0,-4653000.0,-195232000.0,-17421000.0,,14936000.0,1218000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q2,2017-04-01,2017-06-30,,,,,100849000.0,,67028000.0,7123000.0,-16322000.0,-277970000.0,-74268000.0,373801000.0,,-277970000.0,-74268000.0,373801000.0,21563000.0,175991000.0,175991000.0,,29933000.0,,,,-266696000.0,-231000.0,-82495000.0,-2075000.0,,7536000.0,922000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:04:33+00:00,,,,99419000.0,,-13234000.0,3722000.0,180452000.0,-97694000.0,-109463000.0,269090000.0,,-97694000.0,-109463000.0,269090000.0,61933000.0,186185000.0,186185000.0,,-3280000.0,,,,-266522000.0,-4422000.0,-112737000.0,-15346000.0,,7400000.0,296000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:08:55+00:00,,2225000.0,418244000.0,428557000.0,,567415000.0,1203981000.0,1795773000.0,-97049000.0,-2114888000.0,2186719000.0,,-97049000.0,-2114888000.0,2186719000.0,-25218000.0,1155032000.0,1155032000.0,,35715000.0,-195000000.0,1578000.0,,-1338558000.0,-1748000.0,-2141475000.0,-1563245000.0,,26757000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q4,2018-10-01,2018-12-31,,,2225000.0,418244000.0,110649000.0,,258156000.0,8853000.0,550000000.0,82310000.0,-825068000.0,670269000.0,,82310000.0,-825068000.0,670269000.0,-72489000.0,292888000.0,292888000.0,,8576000.0,,525000.0,,-351990000.0,-917000.0,-831820000.0,-124553000.0,,7144000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 16:05:42+00:00,,,,317908000.0,,309259000.0,1195128000.0,1245773000.0,-179359000.0,-1289820000.0,1516450000.0,,-179359000.0,-1289820000.0,1516450000.0,47271000.0,862144000.0,862144000.0,,27139000.0,-195000000.0,1053000.0,,-986568000.0,-831000.0,-1309655000.0,-1438692000.0,,19613000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q3TTM,2017-10-01,2018-09-30,,,6633000.0,432210000.0,421677000.0,,507749000.0,1620637000.0,1246202000.0,-360222000.0,-1462856000.0,1895866000.0,,-360222000.0,-1462856000.0,1895866000.0,72788000.0,926956000.0,926956000.0,,39484000.0,-195000000.0,4932000.0,,-1273737000.0,-1039000.0,-1491617000.0,-1758324000.0,,26778000.0,-1910000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q3,2018-07-01,2018-09-30,,,,,107383000.0,,82693000.0,8410000.0,1245773000.0,244108000.0,-688419000.0,513480000.0,,244108000.0,-688419000.0,513480000.0,69169000.0,313916000.0,313916000.0,,9488000.0,-195000000.0,1053000.0,,-340075000.0,-537000.0,-694303000.0,-475000000.0,,6025000.0,-657000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 16:08:49+00:00,,,,210525000.0,,226566000.0,1186718000.0,0.0,-423467000.0,-601401000.0,1002970000.0,,-423467000.0,-601401000.0,1002970000.0,-21898000.0,548228000.0,548228000.0,,17651000.0,,,,-646493000.0,-294000.0,-615352000.0,-963692000.0,,13588000.0,657000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q2TTM,2017-07-01,2018-06-30,,,6633000.0,432210000.0,416592000.0,,418086000.0,1647231000.0,1026366000.0,-1007264000.0,-985303000.0,1675491000.0,,-1007264000.0,-985303000.0,1675491000.0,-317076000.0,779571000.0,779571000.0,,61242000.0,,3879000.0,,-1218949000.0,-83502000.0,-932513000.0,-2461912000.0,,27394000.0,-561000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q2,2018-04-01,2018-06-30,,,,,106288000.0,,100930000.0,4601000.0,,-164079000.0,-345749000.0,507649000.0,,-164079000.0,-345749000.0,507649000.0,-2179000.0,282179000.0,282179000.0,,18252000.0,,,,-328585000.0,-147000.0,-350885000.0,159905000.0,,4867000.0,416000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:07:57+00:00,,,,104237000.0,,125636000.0,1182117000.0,0.0,-259388000.0,-255652000.0,495321000.0,,-259388000.0,-255652000.0,495321000.0,-19719000.0,266049000.0,266049000.0,,-601000.0,,,,-317908000.0,-147000.0,-264467000.0,-1123597000.0,,8721000.0,241000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q1TTM,2017-04-01,2018-03-31,,,6633000.0,432210000.0,411153000.0,,384184000.0,1649753000.0,1010044000.0,-1121155000.0,-713822000.0,1541643000.0,,-1121155000.0,-713822000.0,1541643000.0,-293334000.0,673383000.0,673383000.0,,72923000.0,,3879000.0,,-1157060000.0,-83586000.0,-664123000.0,-2623892000.0,,30063000.0,-55000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q4,2019-10-01,2019-12-31,,,2690000.0,435165000.0,125983000.0,,178530000.0,9707000.0,220000000.0,-151401000.0,-1120884000.0,619934000.0,,-151401000.0,-1120884000.0,619934000.0,-652351000.0,320251000.0,320251000.0,,-4830000.0,,-23132000.0,,-378249000.0,-738000.0,-1109011000.0,-2859000.0,,11997000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:08:55+00:00,,2690000.0,435165000.0,476535000.0,,208833000.0,29040000.0,4405435000.0,1830962000.0,-3768758000.0,1946779000.0,,1830962000.0,-3768758000.0,1946779000.0,8983000.0,1278577000.0,1278577000.0,,-17166000.0,0.0,-10549000.0,,-1457628000.0,-4028000.0,-3848349000.0,-1145885000.0,,94168000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q3TTM,2018-10-01,2019-09-30,,,2225000.0,418244000.0,461201000.0,,288459000.0,28186000.0,4735435000.0,2064673000.0,-3472942000.0,1997114000.0,,2064673000.0,-3472942000.0,1997114000.0,588845000.0,1251214000.0,1251214000.0,,-3760000.0,,13108000.0,,-1431369000.0,-4207000.0,-3571158000.0,-1267579000.0,,89315000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q3,2019-07-01,2019-09-30,,,,,121430000.0,,-72624000.0,5175000.0,1992653000.0,1056831000.0,-1015813000.0,358894000.0,,1056831000.0,-1015813000.0,358894000.0,399912000.0,309155000.0,309155000.0,,933000.0,,12583000.0,,-367845000.0,-1921000.0,-1019174000.0,-573152000.0,,4922000.0,-12223000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 16:05:42+00:00,,,,350552000.0,,30303000.0,19333000.0,4185435000.0,1982363000.0,-2647874000.0,1326845000.0,,1982363000.0,-2647874000.0,1326845000.0,661334000.0,958326000.0,958326000.0,,-12336000.0,0.0,12583000.0,,-1079379000.0,-3290000.0,-2739338000.0,-1143026000.0,,82171000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q2TTM,2018-07-01,2019-06-30,,,2225000.0,418244000.0,447154000.0,,443776000.0,31421000.0,3988555000.0,1251950000.0,-3145548000.0,2151700000.0,,1251950000.0,-3145548000.0,2151700000.0,258102000.0,1255975000.0,1255975000.0,,4795000.0,-195000000.0,1578000.0,,-1403599000.0,-2823000.0,-3246287000.0,-1169427000.0,,90418000.0,11566000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q2,2019-04-01,2019-06-30,,,,,114964000.0,,186998000.0,14158000.0,750000000.0,398470000.0,-767232000.0,614345000.0,,398470000.0,-767232000.0,614345000.0,245583000.0,311963000.0,311963000.0,,420000.0,,-11349000.0,,-357331000.0,-1369000.0,-830459000.0,-8357000.0,,63722000.0,12223000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 16:08:49+00:00,,,,229122000.0,,102927000.0,14158000.0,2192782000.0,925532000.0,-1632061000.0,967951000.0,,925532000.0,-1632061000.0,967951000.0,261422000.0,649171000.0,649171000.0,,-13269000.0,,,,-711534000.0,-1369000.0,-1720164000.0,-569874000.0,,77249000.0,12223000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:09:30+00:00,,,,114158000.0,,-84071000.0,,1442782000.0,527062000.0,-864829000.0,353606000.0,,527062000.0,-864829000.0,353606000.0,15839000.0,337208000.0,337208000.0,,-13689000.0,,11349000.0,,-354203000.0,,-889705000.0,-561517000.0,,13527000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q1TTM,2018-04-01,2019-03-31,,,2225000.0,418244000.0,438478000.0,,357708000.0,21864000.0,3238555000.0,689401000.0,-2724065000.0,2045004000.0,,689401000.0,-2724065000.0,2045004000.0,10340000.0,1226191000.0,1226191000.0,,22627000.0,-195000000.0,12927000.0,,-1374853000.0,-1601000.0,-2766713000.0,-1001165000.0,,31563000.0,-241000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2020.0,Q1TTM,2019-04-01,2020-03-31,,,2690000.0,435165000.0,494730000.0,,116805000.0,29040000.0,4710874000.0,2356643000.0,-3868721000.0,2015894000.0,,2356643000.0,-3868721000.0,2015894000.0,503816000.0,799512000.0,799512000.0,,604847000.0,,-43960000.0,,-1490092000.0,-4028000.0,-3908323000.0,-893179000.0,,87590000.0,
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:09:30+00:00,,,,132353000.0,,-176099000.0,,1748221000.0,1052743000.0,-964792000.0,422721000.0,,1052743000.0,-964792000.0,422721000.0,510672000.0,-141857000.0,-141857000.0,,608324000.0,,-22062000.0,,-386667000.0,,-949679000.0,-308811000.0,,6949000.0,
