company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
F5 Networks Inc,FFIV,,1048695,2017.0,Q4,2017-07-01,2017-09-30,,2.14,2.14,2.11,18119000.0,162068000.0,135743000.0,135743000.0,135743000.0,90541000.0,537998000.0,5027000.0,525000.0,85479000.0,12718000.0,37832000.0,90541000.0,447457000.0,298622000.0,148835000.0,5027000.0,153862000.0,537998000.0,64100000.0,64173000.0,64775000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q3,2017-04-01,2017-06-30,2018-08-01 13:34:55+00:00,1.53,1.53,1.52,44071000.0,160952000.0,97662000.0,97662000.0,97662000.0,89770000.0,517837000.0,2589000.0,1000.0,88602000.0,,39368000.0,89770000.0,428067000.0,288923000.0,139144000.0,2589000.0,141733000.0,517837000.0,63800000.0,63935000.0,64361000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q3YTD,2016-10-01,2017-06-30,,4.42,4.42,4.39,136637000.0,490171000.0,285018000.0,285018000.0,285018000.0,262944000.0,1552043000.0,6534000.0,-134000.0,264886000.0,,119055000.0,262944000.0,1289099000.0,873978000.0,415121000.0,6534000.0,421655000.0,1552043000.0,63800000.0,63935000.0,64361000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q3TTM,2016-07-01,2017-06-30,,6.07,6.07,6.01,190603000.0,648369000.0,393953000.0,393953000.0,393953000.0,347893000.0,2077392000.0,6802000.0,496000.0,348632000.0,,154248000.0,347893000.0,1729499000.0,1151745000.0,577754000.0,6802000.0,584556000.0,2077392000.0,63800000.0,63935000.0,64361000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q2,2017-01-01,2017-03-31,2018-05-02 13:19:25+00:00,1.44,1.44,1.43,46687000.0,164705000.0,93138000.0,93138000.0,93138000.0,87912000.0,518248000.0,1302000.0,-135000.0,89234000.0,,38009000.0,87912000.0,430336000.0,291813000.0,138523000.0,1302000.0,139825000.0,518248000.0,64700000.0,64479000.0,65028000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q2YTD,2016-10-01,2017-03-31,,2.89,2.89,2.87,92566000.0,329219000.0,187356000.0,187356000.0,187356000.0,173174000.0,1034206000.0,3945000.0,-135000.0,176284000.0,,79687000.0,173174000.0,861032000.0,585055000.0,275977000.0,3945000.0,279922000.0,1034206000.0,64700000.0,64479000.0,65028000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q2TTM,2016-04-01,2017-03-31,,5.91,5.91,5.86,194583000.0,644037000.0,388080000.0,388080000.0,388080000.0,342466000.0,2056077000.0,5191000.0,-32000.0,343072000.0,,149062000.0,342466000.0,1713611000.0,1136139000.0,577472000.0,5191000.0,582663000.0,2056077000.0,64700000.0,64479000.0,65028000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q1,2016-10-01,2016-12-31,2018-02-02 13:20:14+00:00,1.45,1.45,1.44,45879000.0,164514000.0,94218000.0,94218000.0,94218000.0,85262000.0,515958000.0,2643000.0,,87050000.0,,41678000.0,85262000.0,430696000.0,293242000.0,137454000.0,2643000.0,140097000.0,515958000.0,65000000.0,65195000.0,65645000.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q1TTM,2016-01-01,2016-12-31,,5.59,5.59,5.54,187547000.0,635801000.0,370357000.0,370357000.0,370357000.0,336784000.0,2021506000.0,4022000.0,9051000.0,340132000.0,,145856000.0,336784000.0,1684722000.0,1130840000.0,553882000.0,4022000.0,557904000.0,2021506000.0,65000000.0,65195000.0,65645000.0
F5 Networks Inc,FFIV,,1048695,2018.0,FY,2017-10-01,2018-09-30,2019-11-15 16:46:00+00:00,7.41,7.41,7.32,150071000.0,664135000.0,453689000.0,453689000.0,453689000.0,361481000.0,2161407000.0,12861000.0,0.0,366084000.0,18426000.0,160382000.0,361481000.0,1799926000.0,1209027000.0,590899000.0,12861000.0,603760000.0,2161407000.0,61200000.0,61262000.0,62013000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q4,2018-07-01,2018-09-30,,2.19,2.19,2.15,26378000.0,160425000.0,132881000.0,132881000.0,132881000.0,93440000.0,562709000.0,5667000.0,,95078000.0,18426000.0,41748000.0,93440000.0,469269000.0,315677000.0,153592000.0,5667000.0,159259000.0,562709000.0,61200000.0,61262000.0,62013000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q3,2018-04-01,2018-06-30,2019-08-02 16:39:08+00:00,2.01,2.01,1.99,31469000.0,165806000.0,122743000.0,122743000.0,122743000.0,91009000.0,542203000.0,2259000.0,,94061000.0,,39374000.0,91009000.0,451194000.0,299241000.0,151953000.0,2259000.0,154212000.0,542203000.0,61100000.0,60970000.0,61633000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q3YTD,2017-10-01,2018-06-30,,5.22,5.22,5.17,123693000.0,503710000.0,320808000.0,320808000.0,320808000.0,268041000.0,1598698000.0,7194000.0,,271006000.0,,118634000.0,268041000.0,1330657000.0,893350000.0,437307000.0,7194000.0,444501000.0,1598698000.0,61100000.0,60970000.0,61633000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q3TTM,2017-07-01,2018-06-30,,7.36,7.36,7.28,141812000.0,665778000.0,456551000.0,456551000.0,456551000.0,358582000.0,2136696000.0,12221000.0,525000.0,356485000.0,12718000.0,156466000.0,358582000.0,1778114000.0,1191972000.0,586142000.0,12221000.0,598363000.0,2136696000.0,61100000.0,60970000.0,61633000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q2,2018-01-01,2018-03-31,2019-05-03 13:51:50+00:00,1.79,1.79,1.77,36511000.0,169970000.0,109636000.0,109636000.0,109636000.0,89645000.0,533304000.0,2790000.0,,91056000.0,,39276000.0,89645000.0,443659000.0,300302000.0,143357000.0,2790000.0,146147000.0,533304000.0,61200000.0,61420000.0,62059000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q2YTD,2017-10-01,2018-03-31,,3.21,3.21,3.18,92224000.0,337904000.0,198065000.0,198065000.0,198065000.0,177032000.0,1056495000.0,4935000.0,,176945000.0,,79260000.0,177032000.0,879463000.0,594109000.0,285354000.0,4935000.0,290289000.0,1056495000.0,61200000.0,61420000.0,62059000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q2TTM,2017-04-01,2018-03-31,,6.88,6.88,6.81,154414000.0,660924000.0,431470000.0,431470000.0,431470000.0,357343000.0,2112330000.0,12551000.0,526000.0,351026000.0,12718000.0,156460000.0,357343000.0,1754987000.0,1181654000.0,573333000.0,12551000.0,585884000.0,2112330000.0,61200000.0,61420000.0,62059000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q1,2017-10-01,2017-12-31,2019-02-01 13:53:37+00:00,1.42,1.42,1.41,55713000.0,167934000.0,88429000.0,88429000.0,88429000.0,87387000.0,523191000.0,2145000.0,,85889000.0,,39984000.0,87387000.0,435804000.0,293807000.0,141997000.0,2145000.0,144142000.0,523191000.0,62300000.0,62195000.0,62550000.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q1TTM,2017-01-01,2017-12-31,,6.53,6.53,6.47,164590000.0,655659000.0,414972000.0,414972000.0,414972000.0,355610000.0,2097274000.0,11063000.0,391000.0,349204000.0,12718000.0,155193000.0,355610000.0,1741664000.0,1173165000.0,568499000.0,11063000.0,579562000.0,2097274000.0,62300000.0,62195000.0,62550000.0
F5 Networks Inc,FFIV,,1048695,2019.0,FY,2018-10-01,2019-09-30,2019-11-15 16:46:00+00:00,7.12,7.12,7.08,113377000.0,748619000.0,427734000.0,427734000.0,427734000.0,356577000.0,2242447000.0,22648000.0,0.0,408058000.0,0.0,210730000.0,356577000.0,1885870000.0,1367407000.0,518463000.0,22648000.0,541111000.0,2242447000.0,60100000.0,60044000.0,60456000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q4,2019-07-01,2019-09-30,,1.98,1.58,1.56,23274000.0,217554000.0,94837000.0,94837000.0,94837000.0,90918000.0,590388000.0,3397000.0,,102812000.0,,64390000.0,90918000.0,499470000.0,384756000.0,114714000.0,3397000.0,118111000.0,590388000.0,60100000.0,60044000.0,60456000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q3YTD,2018-10-01,2019-06-30,,5.14,5.54,5.52,90103000.0,531065000.0,332897000.0,332897000.0,332897000.0,265659000.0,1652059000.0,19251000.0,,305246000.0,,146340000.0,265659000.0,1386400000.0,982651000.0,403749000.0,19251000.0,423000000.0,1652059000.0,83400000.0,59981000.0,60196000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q3TTM,2018-07-01,2019-06-30,,7.33,7.73,7.67,116481000.0,691490000.0,465778000.0,465778000.0,465778000.0,359099000.0,2214768000.0,24918000.0,,400324000.0,18426000.0,188088000.0,359099000.0,1855669000.0,1298328000.0,557341000.0,24918000.0,582259000.0,2214768000.0,83400000.0,59981000.0,60196000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q3,2019-04-01,2019-06-30,2019-08-02 16:39:08+00:00,1.03,1.43,1.43,21557000.0,195852000.0,85905000.0,85905000.0,85905000.0,90767000.0,563394000.0,4722000.0,,116894000.0,,57141000.0,90767000.0,472627000.0,369887000.0,102740000.0,4722000.0,107462000.0,563394000.0,83400000.0,59981000.0,60196000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q2,2019-01-01,2019-03-31,2020-05-06 16:07:57+00:00,1.94,1.94,1.93,34140000.0,170954000.0,116087000.0,116087000.0,116087000.0,88178000.0,544895000.0,7434000.0,,96314000.0,0.0,46656000.0,88178000.0,456717000.0,313924000.0,142793000.0,7434000.0,150227000.0,544895000.0,59800000.0,59686000.0,60029000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q2YTD,2018-10-01,2019-03-31,,4.11,4.11,4.09,68546000.0,335213000.0,246992000.0,246992000.0,246992000.0,174892000.0,1088665000.0,14529000.0,,188352000.0,,89199000.0,174892000.0,913773000.0,612764000.0,301009000.0,14529000.0,315538000.0,1088665000.0,59800000.0,59686000.0,60029000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q2TTM,2018-04-01,2019-03-31,,8.31,8.31,8.23,126393000.0,661444000.0,502616000.0,502616000.0,502616000.0,359341000.0,2193577000.0,22455000.0,,377491000.0,18426000.0,170321000.0,359341000.0,1834236000.0,1227682000.0,606554000.0,22455000.0,629009000.0,2193577000.0,59800000.0,59686000.0,60029000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q1,2018-10-01,2018-12-31,2020-02-05 16:30:48+00:00,2.17,2.17,2.16,34406000.0,164259000.0,130905000.0,130905000.0,130905000.0,86714000.0,543770000.0,7095000.0,,92038000.0,0.0,42543000.0,86714000.0,457056000.0,298840000.0,158216000.0,7095000.0,165311000.0,543770000.0,60300000.0,60216000.0,60645000.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q1TTM,2018-01-01,2018-12-31,,8.16,8.16,8.07,128764000.0,660460000.0,496165000.0,496165000.0,496165000.0,360808000.0,2181986000.0,17811000.0,,372233000.0,18426000.0,162941000.0,360808000.0,1821178000.0,1214060000.0,607118000.0,17811000.0,624929000.0,2181986000.0,60300000.0,60216000.0,60645000.0
F5 Networks Inc,FFIV,,1048695,2020.0,Q2YTD,2019-10-01,2020-03-31,,2.63,2.63,2.62,51206000.0,410991000.0,159906000.0,159906000.0,159906000.0,189880000.0,1152754000.0,5079000.0,,205033000.0,7800000.0,133017000.0,189880000.0,962874000.0,756841000.0,206033000.0,5079000.0,211112000.0,1152754000.0,60800000.0,60869000.0,61084000.0
F5 Networks Inc,FFIV,,1048695,2020.0,Q2TTM,2019-04-01,2020-03-31,,5.64,5.64,5.61,96037000.0,824397000.0,340648000.0,340648000.0,340648000.0,371565000.0,2306536000.0,13198000.0,,424739000.0,7800000.0,254548000.0,371565000.0,1934971000.0,1511484000.0,423487000.0,13198000.0,436685000.0,2306536000.0,60800000.0,60869000.0,61084000.0
F5 Networks Inc,FFIV,,1048695,2020.0,Q2,2020-01-01,2020-03-31,2020-05-06 16:07:57+00:00,1.01,1.01,1.0,22178000.0,215472000.0,61379000.0,61379000.0,61379000.0,101238000.0,583449000.0,-141000.0,,109028000.0,0.0,74013000.0,101238000.0,482211000.0,398513000.0,83698000.0,-141000.0,83557000.0,583449000.0,60800000.0,60869000.0,61084000.0
F5 Networks Inc,FFIV,,1048695,2020.0,Q1TTM,2019-01-01,2019-12-31,,6.57,6.57,6.54,107999000.0,779879000.0,395356000.0,395356000.0,395356000.0,358505000.0,2267982000.0,20773000.0,,412025000.0,7800000.0,227191000.0,358505000.0,1909477000.0,1426895000.0,482582000.0,20773000.0,503355000.0,2267982000.0,60800000.0,60649000.0,60815000.0
F5 Networks Inc,FFIV,,1048695,2020.0,Q1,2019-10-01,2019-12-31,2020-02-05 16:30:48+00:00,1.62,1.62,1.62,29028000.0,195519000.0,98527000.0,98527000.0,98527000.0,88642000.0,569305000.0,5220000.0,,96005000.0,7800000.0,59004000.0,88642000.0,480663000.0,358328000.0,122335000.0,5220000.0,127555000.0,569305000.0,60800000.0,60649000.0,60815000.0
