company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,FY,,2016-01-29,2017-04-04 09:27:27+00:00,5633000000.0,-394000000.0,405000000.0,0.0,455000000.0,1078000000.0,,820000000.0,154000000.0,,11545000000.0,222000000.0,9458000000.0,19577000000.0,,729000000.0,241000000.0,,391000000.0,1857000000.0,511000000.0,846000000.0,7593000000.0,1104000000.0,307000000.0,31266000000.0,7654000000.0,10561000000.0,10492000000.0,7654000000.0,7654000000.0,23612000000.0,31266000000.0,1128000000.0,13120000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q3,,2015-10-30,2016-11-29 16:08:11+00:00,7338000000.0,-379000000.0,1227000000.0,,459000000.0,1084000000.0,,685000000.0,154000000.0,,11530000000.0,382000000.0,10434000000.0,19655000000.0,0.0,731000000.0,295000000.0,,321000000.0,1997000000.0,1018000000.0,843000000.0,8298000000.0,1058000000.0,158000000.0,33644000000.0,8378000000.0,12140000000.0,12162000000.0,8378000000.0,8378000000.0,25266000000.0,33644000000.0,1849000000.0,13104000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q2,,2015-07-31,2016-09-02 17:28:54+00:00,7123000000.0,-310000000.0,901000000.0,,464000000.0,1146000000.0,,667000000.0,154000000.0,,10336000000.0,412000000.0,9704000000.0,19751000000.0,0.0,739000000.0,254000000.0,,322000000.0,2191000000.0,1050000000.0,833000000.0,8533000000.0,1014000000.0,188000000.0,32736000000.0,8687000000.0,11115000000.0,12141000000.0,8687000000.0,8687000000.0,24049000000.0,32736000000.0,1870000000.0,11908000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q1,,2015-05-01,2016-05-31 17:16:23+00:00,8023000000.0,-81000000.0,1434000000.0,,473000000.0,1153000000.0,,555000000.0,,,10324000000.0,384000000.0,10614000000.0,19892000000.0,,727000000.0,160000000.0,,393000000.0,2213000000.0,1343000000.0,817000000.0,9085000000.0,1026000000.0,95000000.0,34315000000.0,9477000000.0,12536000000.0,12970000000.0,9477000000.0,9477000000.0,24838000000.0,34315000000.0,1887000000.0,11868000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,FY,,2017-02-03,2018-04-02 16:36:28+00:00,6651000000.0,-240000000.0,558000000.0,0.0,433000000.0,1253000000.0,,790000000.0,1082000000.0,,14394000000.0,366000000.0,10458000000.0,19949000000.0,,763000000.0,222000000.0,,884000000.0,1975000000.0,789000000.0,843000000.0,6241000000.0,1305000000.0,100000000.0,34408000000.0,6434000000.0,12000000000.0,11974000000.0,6434000000.0,6434000000.0,27974000000.0,34408000000.0,2459000000.0,16000000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q3,,2016-10-28,2017-12-05 16:10:08+00:00,7836000000.0,-214000000.0,960000000.0,,437000000.0,1258000000.0,,704000000.0,1034000000.0,,14395000000.0,436000000.0,10990000000.0,20037000000.0,109000000.0,745000000.0,331000000.0,,655000000.0,2035000000.0,804000000.0,889000000.0,6376000000.0,800000000.0,123000000.0,35370000000.0,6599000000.0,12728000000.0,12633000000.0,6599000000.0,6708000000.0,28662000000.0,35370000000.0,2605000000.0,16029000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q2,,2016-07-29,2017-09-05 17:00:34+00:00,7696000000.0,-366000000.0,1988000000.0,,440000000.0,1285000000.0,,750000000.0,1074000000.0,,14618000000.0,604000000.0,10604000000.0,20274000000.0,109000000.0,744000000.0,250000000.0,,591000000.0,2259000000.0,918000000.0,904000000.0,6839000000.0,1193000000.0,168000000.0,36471000000.0,6913000000.0,13351000000.0,13183000000.0,6913000000.0,7022000000.0,29449000000.0,36471000000.0,2846000000.0,16266000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q1,,2016-04-29,2017-06-06 16:42:04+00:00,8821000000.0,-309000000.0,4561000000.0,,447000000.0,1233000000.0,,615000000.0,154000000.0,,14322000000.0,400000000.0,11055000000.0,19463000000.0,,726000000.0,154000000.0,,683000000.0,2369000000.0,533000000.0,796000000.0,7074000000.0,1083000000.0,174000000.0,37177000000.0,7212000000.0,16473000000.0,14121000000.0,7212000000.0,7212000000.0,29965000000.0,37177000000.0,1241000000.0,15844000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,FY,,2018-02-02,2019-04-01 19:26:18+00:00,6590000000.0,11000000.0,588000000.0,0.0,437000000.0,1378000000.0,,747000000.0,1307000000.0,,15564000000.0,408000000.0,11393000000.0,19721000000.0,,803000000.0,168000000.0,,689000000.0,1950000000.0,915000000.0,955000000.0,5425000000.0,1431000000.0,102000000.0,35291000000.0,5873000000.0,12772000000.0,12096000000.0,5873000000.0,5873000000.0,29418000000.0,35291000000.0,2798000000.0,17322000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q3,,2017-11-03,2018-12-06 09:03:40+00:00,8903000000.0,38000000.0,743000000.0,,415000000.0,1404000000.0,,808000000.0,1327000000.0,,15570000000.0,370000000.0,12393000000.0,19818000000.0,,794000000.0,347000000.0,,788000000.0,2155000000.0,912000000.0,939000000.0,5289000000.0,468000000.0,85000000.0,36783000000.0,5742000000.0,14009000000.0,13738000000.0,5742000000.0,5742000000.0,31041000000.0,36783000000.0,2956000000.0,17303000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q2,,2017-08-04,2018-09-04 16:34:23+00:00,8649000000.0,-136000000.0,1696000000.0,,419000000.0,1450000000.0,,665000000.0,1255000000.0,,15788000000.0,360000000.0,11407000000.0,19762000000.0,,790000000.0,328000000.0,,811000000.0,2565000000.0,930000000.0,929000000.0,5253000000.0,296000000.0,119000000.0,36668000000.0,5536000000.0,14033000000.0,13625000000.0,5536000000.0,5536000000.0,31132000000.0,36668000000.0,2873000000.0,17507000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q1,,2017-05-05,2018-06-05 16:46:44+00:00,9905000000.0,-241000000.0,1963000000.0,,426000000.0,1415000000.0,,725000000.0,1081000000.0,,15770000000.0,477000000.0,12254000000.0,19748000000.0,,769000000.0,272000000.0,,975000000.0,2346000000.0,759000000.0,857000000.0,5346000000.0,295000000.0,84000000.0,37613000000.0,5531000000.0,15276000000.0,14686000000.0,5531000000.0,5531000000.0,32082000000.0,37613000000.0,2589000000.0,17396000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,FY,,2019-02-01,2020-03-23 17:05:45+00:00,8279000000.0,-209000000.0,511000000.0,0.0,401000000.0,1299000000.0,,662000000.0,303000000.0,,14391000000.0,256000000.0,12561000000.0,18432000000.0,,827000000.0,294000000.0,,938000000.0,2425000000.0,995000000.0,1149000000.0,3452000000.0,1832000000.0,218000000.0,34508000000.0,3644000000.0,14228000000.0,14497000000.0,3644000000.0,3644000000.0,30864000000.0,34508000000.0,1848000000.0,16367000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q3,,2018-11-02,2019-12-03 18:44:52+00:00,9283000000.0,-165000000.0,1668000000.0,,403000000.0,1356000000.0,,806000000.0,1272000000.0,,14460000000.0,290000000.0,12365000000.0,18923000000.0,,827000000.0,285000000.0,,897000000.0,2507000000.0,805000000.0,963000000.0,5156000000.0,1117000000.0,208000000.0,36713000000.0,5394000000.0,15138000000.0,15069000000.0,5394000000.0,5394000000.0,31319000000.0,36713000000.0,2652000000.0,16250000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q2,,2018-08-03,2019-09-03 17:06:52+00:00,8984000000.0,-142000000.0,2251000000.0,,406000000.0,1449000000.0,,671000000.0,1271000000.0,,14937000000.0,87000000.0,11885000000.0,19172000000.0,,828000000.0,249000000.0,,956000000.0,2583000000.0,843000000.0,978000000.0,5517000000.0,894000000.0,391000000.0,37105000000.0,5781000000.0,15483000000.0,14581000000.0,5781000000.0,5781000000.0,31324000000.0,37105000000.0,2450000000.0,16743000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q1,,2018-05-04,2019-06-03 08:05:24+00:00,10104000000.0,-71000000.0,1565000000.0,,411000000.0,1439000000.0,,715000000.0,1288000000.0,,14948000000.0,321000000.0,13204000000.0,19500000000.0,,808000000.0,199000000.0,,1059000000.0,2620000000.0,896000000.0,962000000.0,5405000000.0,896000000.0,205000000.0,38237000000.0,5745000000.0,16033000000.0,15774000000.0,5745000000.0,5745000000.0,32492000000.0,38237000000.0,2704000000.0,16718000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,FY,,2020-01-31,2020-05-28 16:54:03+00:00,7659000000.0,-136000000.0,716000000.0,,381000000.0,1219000000.0,,684000000.0,,18669000000.0,16768000000.0,372000000.0,13179000000.0,18669000000.0,,894000000.0,216000000.0,,1263000000.0,3082000000.0,4896000000.0,4655000000.0,1727000000.0,2538000000.0,160000000.0,39471000000.0,1972000000.0,15318000000.0,15182000000.0,1972000000.0,1972000000.0,37499000000.0,39471000000.0,5484000000.0,22317000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q3,,2019-11-01,2019-12-03 18:44:52+00:00,8822000000.0,-164000000.0,794000000.0,,384000000.0,1222000000.0,,779000000.0,303000000.0,,16635000000.0,363000000.0,13716000000.0,18371000000.0,,875000000.0,479000000.0,,1025000000.0,3029000000.0,4586000000.0,4733000000.0,2238000000.0,1211000000.0,127000000.0,39764000000.0,2458000000.0,15662000000.0,15063000000.0,2458000000.0,2458000000.0,37306000000.0,39764000000.0,5731000000.0,22243000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q2,,2019-08-02,2019-09-03 17:06:52+00:00,9499000000.0,-187000000.0,1796000000.0,,388000000.0,1324000000.0,,717000000.0,303000000.0,,16538000000.0,179000000.0,13730000000.0,18203000000.0,,868000000.0,512000000.0,,995000000.0,3286000000.0,4702000000.0,4814000000.0,2439000000.0,1009000000.0,275000000.0,40695000000.0,2640000000.0,16796000000.0,15835000000.0,2640000000.0,2640000000.0,38055000000.0,40695000000.0,5696000000.0,22220000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q1,,2019-05-03,2020-05-28 16:54:03+00:00,11485000000.0,-256000000.0,2973000000.0,,397000000.0,1376000000.0,,769000000.0,,18150000000.0,16542000000.0,235000000.0,15026000000.0,18150000000.0,,837000000.0,495000000.0,,1146000000.0,3143000000.0,5004000000.0,4823000000.0,3095000000.0,1008000000.0,190000000.0,43219000000.0,3236000000.0,19335000000.0,17781000000.0,3236000000.0,3236000000.0,39983000000.0,43219000000.0,5734000000.0,22202000000.0,0.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2020.0,Q1,,2020-05-01,2020-05-28 16:54:03+00:00,10841000000.0,-393000000.0,5955000000.0,,387000000.0,1212000000.0,,982000000.0,,18501000000.0,20200000000.0,300000000.0,14283000000.0,18501000000.0,,915000000.0,215000000.0,,1487000000.0,3686000000.0,4890000000.0,4676000000.0,1722000000.0,1604000000.0,201000000.0,45832000000.0,1716000000.0,21926000000.0,18325000000.0,1716000000.0,1716000000.0,44116000000.0,45832000000.0,5405000000.0,25791000000.0,0.0
