company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q3YTD,2015-01-31,2015-10-30,,2.7,2.7,0.79,1115000000.0,2.7,1589000000.0,2535000000.0,2535000000.0,2535000000.0,29854000000.0,45837000000.0,,10336000000.0,29854000000.0,15983000000.0,408000000.0,11451000000.0,4532000000.0,-408000000.0,4124000000.0,45837000000.0,920000000.0,918000000.0,921000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q3TTM,2014-11-01,2015-10-30,,3.17,3.17,1.02,1486000000.0,3.17,1826000000.0,2985000000.0,2985000000.0,2985000000.0,38047000000.0,58377000000.0,,13493000000.0,38047000000.0,20330000000.0,540000000.0,14979000000.0,5351000000.0,-540000000.0,4811000000.0,58377000000.0,920000000.0,918000000.0,921000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q2,2015-05-02,2015-07-31,2016-09-02 17:28:54+00:00,1.2,1.2,0.28,375000000.0,1.2,713000000.0,1126000000.0,1126000000.0,1126000000.0,11367000000.0,17348000000.0,,3634000000.0,11367000000.0,5981000000.0,133000000.0,4009000000.0,1972000000.0,-133000000.0,1839000000.0,17348000000.0,938300000.0,931000000.0,933000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q2YTD,2015-01-31,2015-07-31,,1.9,1.9,0.51,740000000.0,1.9,1138000000.0,1799000000.0,1799000000.0,1799000000.0,20484000000.0,31477000000.0,,7049000000.0,20484000000.0,10993000000.0,267000000.0,7789000000.0,3204000000.0,-267000000.0,2937000000.0,31477000000.0,938300000.0,931000000.0,933000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q2TTM,2014-08-02,2015-07-31,,2.96,2.96,0.97,1486000000.0,2.96,1744000000.0,2834000000.0,2834000000.0,2834000000.0,37640000000.0,57698000000.0,,13461000000.0,37640000000.0,20058000000.0,533000000.0,14947000000.0,5111000000.0,-533000000.0,4578000000.0,57698000000.0,938300000.0,931000000.0,933000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q1,2015-01-31,2015-05-01,2016-05-31 17:16:23+00:00,0.7,0.7,0.23,365000000.0,0.7,425000000.0,673000000.0,673000000.0,673000000.0,9117000000.0,14129000000.0,,3415000000.0,9117000000.0,5012000000.0,134000000.0,3780000000.0,1232000000.0,-134000000.0,1098000000.0,14129000000.0,961400000.0,950000000.0,952000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2015.0,Q1TTM,2014-05-03,2015-05-01,,2.8,2.8,0.92,1486000000.0,2.8,1685000000.0,2747000000.0,2747000000.0,2747000000.0,37137000000.0,56949000000.0,,13368000000.0,37137000000.0,19812000000.0,526000000.0,14854000000.0,4958000000.0,-526000000.0,4432000000.0,56949000000.0,961400000.0,950000000.0,952000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,FY,2016-01-30,2017-02-03,2019-04-01 19:26:18+00:00,3.48,3.48,1.33,1453000000.0,3.47,2108000000.0,3093000000.0,3093000000.0,3093000000.0,43343000000.0,65017000000.0,,14375000000.0,43343000000.0,21674000000.0,645000000.0,15828000000.0,5846000000.0,-645000000.0,5201000000.0,65017000000.0,888800000.0,888800000.0,891400000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q4,2016-10-29,2017-02-03,,0.75,0.75,0.35,338000000.0,0.75,447000000.0,663000000.0,663000000.0,663000000.0,11142000000.0,15784000000.0,,3034000000.0,11142000000.0,4642000000.0,160000000.0,3372000000.0,1270000000.0,-160000000.0,1110000000.0,15784000000.0,888800000.0,888800000.0,891400000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q3,2016-07-30,2016-10-28,2017-12-05 16:10:08+00:00,0.43,0.43,0.35,384000000.0,0.43,397000000.0,379000000.0,379000000.0,379000000.0,10332000000.0,15739000000.0,,4084000000.0,10332000000.0,5407000000.0,163000000.0,4468000000.0,939000000.0,-163000000.0,776000000.0,15739000000.0,881400000.0,873000000.0,874000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q3YTD,2016-01-30,2016-10-28,,2.73,2.73,0.98,1115000000.0,2.72,1661000000.0,2430000000.0,2430000000.0,2430000000.0,32201000000.0,49233000000.0,,11341000000.0,32201000000.0,17032000000.0,485000000.0,12456000000.0,4576000000.0,-485000000.0,4091000000.0,49233000000.0,881400000.0,873000000.0,874000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q3TTM,2015-10-31,2016-10-28,,2.76,2.76,1.26,1494000000.0,2.75,1945000000.0,2441000000.0,2441000000.0,2441000000.0,40851000000.0,62470000000.0,,15110000000.0,40851000000.0,21619000000.0,629000000.0,16604000000.0,5015000000.0,-629000000.0,4386000000.0,62470000000.0,881400000.0,873000000.0,874000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q2,2016-04-30,2016-07-29,2017-09-05 17:00:34+00:00,1.32,1.32,0.35,371000000.0,1.31,718000000.0,1167000000.0,1167000000.0,1167000000.0,11972000000.0,18260000000.0,,3866000000.0,11972000000.0,6288000000.0,166000000.0,4237000000.0,2051000000.0,-166000000.0,1885000000.0,18260000000.0,884100000.0,883000000.0,885000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q2YTD,2016-01-30,2016-07-29,,2.3,2.3,0.63,731000000.0,2.29,1264000000.0,2051000000.0,2051000000.0,2051000000.0,21869000000.0,33494000000.0,,7257000000.0,21869000000.0,11625000000.0,322000000.0,7988000000.0,3637000000.0,-322000000.0,3315000000.0,33494000000.0,884100000.0,883000000.0,885000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q2TTM,2015-08-01,2016-07-29,,3.13,3.13,1.19,1485000000.0,3.12,1999000000.0,2798000000.0,2798000000.0,2798000000.0,39889000000.0,61091000000.0,,14313000000.0,39889000000.0,21202000000.0,607000000.0,15798000000.0,5404000000.0,-607000000.0,4797000000.0,61091000000.0,884100000.0,883000000.0,885000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q1,2016-01-30,2016-04-29,2017-06-06 16:42:04+00:00,0.98,0.98,0.28,360000000.0,0.98,546000000.0,884000000.0,884000000.0,884000000.0,9897000000.0,15234000000.0,,3391000000.0,9897000000.0,5337000000.0,156000000.0,3751000000.0,1586000000.0,-156000000.0,1430000000.0,15234000000.0,902000000.0,897000000.0,899000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2016.0,Q1TTM,2015-05-02,2016-04-29,,3.01,3.01,1.12,1489000000.0,3.01,1994000000.0,2757000000.0,2757000000.0,2757000000.0,39284000000.0,60179000000.0,,14081000000.0,39284000000.0,20895000000.0,574000000.0,15570000000.0,5325000000.0,-574000000.0,4751000000.0,60179000000.0,902000000.0,897000000.0,899000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,FY,2017-02-04,2018-02-02,2020-03-23 17:05:45+00:00,4.09,4.09,1.58,1404000000.0,4.09,2042000000.0,3447000000.0,3447000000.0,3447000000.0,46185000000.0,68619000000.0,,14444000000.0,46185000000.0,22434000000.0,1097000000.0,15848000000.0,6586000000.0,-1097000000.0,5489000000.0,68619000000.0,842800000.0,842800000.0,842800000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q4,2017-11-04,2018-02-02,,0.66,0.66,0.41,324000000.0,0.66,391000000.0,554000000.0,554000000.0,554000000.0,11243000000.0,15494000000.0,,2829000000.0,11243000000.0,4251000000.0,153000000.0,3153000000.0,1098000000.0,-153000000.0,945000000.0,15494000000.0,842800000.0,842800000.0,842800000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q3,2017-08-05,2017-11-03,2018-12-06 09:03:40+00:00,1.05,1.05,0.41,358000000.0,1.05,515000000.0,872000000.0,872000000.0,872000000.0,11057000000.0,16770000000.0,,3808000000.0,11057000000.0,5713000000.0,160000000.0,4166000000.0,1547000000.0,-160000000.0,1387000000.0,16770000000.0,830500000.0,831000000.0,832000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q3YTD,2017-02-04,2017-11-03,,3.43,3.43,1.17,1080000000.0,3.43,1651000000.0,2893000000.0,2893000000.0,2893000000.0,34942000000.0,53125000000.0,,11615000000.0,34942000000.0,18183000000.0,944000000.0,12695000000.0,5488000000.0,-944000000.0,4544000000.0,53125000000.0,830500000.0,831000000.0,832000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q3TTM,2016-10-29,2017-11-03,,4.18,4.18,1.52,1418000000.0,4.18,2098000000.0,3556000000.0,3556000000.0,3556000000.0,46084000000.0,68909000000.0,,14649000000.0,46084000000.0,22825000000.0,1104000000.0,16067000000.0,6758000000.0,-1104000000.0,5654000000.0,68909000000.0,830500000.0,831000000.0,832000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q2,2017-05-06,2017-08-04,2018-09-04 16:34:23+00:00,1.68,1.68,0.41,357000000.0,1.68,804000000.0,1419000000.0,1419000000.0,1419000000.0,12825000000.0,19495000000.0,,3931000000.0,12825000000.0,6670000000.0,159000000.0,4288000000.0,2382000000.0,-159000000.0,2223000000.0,19495000000.0,844600000.0,841000000.0,842000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q2YTD,2017-02-04,2017-08-04,,2.38,2.38,0.76,722000000.0,2.38,1136000000.0,2021000000.0,2021000000.0,2021000000.0,23885000000.0,36355000000.0,,7807000000.0,23885000000.0,12470000000.0,784000000.0,8529000000.0,3941000000.0,-784000000.0,3157000000.0,36355000000.0,844600000.0,841000000.0,842000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q2TTM,2016-07-30,2017-08-04,,3.56,3.56,1.46,1444000000.0,3.56,1980000000.0,3063000000.0,3063000000.0,3063000000.0,45359000000.0,67878000000.0,,14925000000.0,45359000000.0,22519000000.0,1107000000.0,16369000000.0,6150000000.0,-1107000000.0,5043000000.0,67878000000.0,844600000.0,841000000.0,842000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q1,2017-02-04,2017-05-05,2018-06-05 16:46:44+00:00,0.7,0.7,0.35,365000000.0,0.7,332000000.0,602000000.0,602000000.0,602000000.0,11060000000.0,16860000000.0,,3876000000.0,11060000000.0,5800000000.0,625000000.0,4241000000.0,1559000000.0,-625000000.0,934000000.0,16860000000.0,860000000.0,857000000.0,858000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2017.0,Q1TTM,2016-04-30,2017-05-05,,3.2,3.2,1.4,1458000000.0,3.19,1894000000.0,2811000000.0,2811000000.0,2811000000.0,44506000000.0,66643000000.0,,14860000000.0,44506000000.0,22137000000.0,1114000000.0,16318000000.0,5819000000.0,-1114000000.0,4705000000.0,66643000000.0,860000000.0,857000000.0,858000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,FY,2018-02-03,2019-02-01,2020-03-23 17:05:45+00:00,2.84,2.84,1.85,1477000000.0,2.84,1080000000.0,2314000000.0,2314000000.0,2314000000.0,48401000000.0,71309000000.0,,17413000000.0,48401000000.0,22908000000.0,624000000.0,18890000000.0,4018000000.0,-624000000.0,3394000000.0,71309000000.0,814800000.0,814800000.0,814800000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q4,2018-11-03,2019-02-01,,-0.99,-0.99,0.48,369000000.0,-0.99,98000000.0,-823000000.0,-823000000.0,-823000000.0,10748000000.0,15646000000.0,,5096000000.0,10748000000.0,4898000000.0,158000000.0,5465000000.0,-567000000.0,-158000000.0,-725000000.0,15646000000.0,814800000.0,814800000.0,814800000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q3,2018-08-04,2018-11-02,2019-12-03 18:44:52+00:00,0.78,0.78,0.48,423000000.0,0.78,175000000.0,629000000.0,629000000.0,629000000.0,12038000000.0,17415000000.0,,3997000000.0,12038000000.0,5377000000.0,153000000.0,4420000000.0,957000000.0,-153000000.0,804000000.0,17415000000.0,806400000.0,806000000.0,807000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q3YTD,2018-02-03,2018-11-02,,3.83,3.83,1.37,1108000000.0,3.83,982000000.0,3137000000.0,3137000000.0,3137000000.0,37653000000.0,55663000000.0,,12317000000.0,37653000000.0,18010000000.0,466000000.0,13425000000.0,4585000000.0,-466000000.0,4119000000.0,55663000000.0,806400000.0,806000000.0,807000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q3TTM,2017-11-04,2018-11-02,,4.49,4.49,1.78,1432000000.0,4.49,1373000000.0,3691000000.0,3691000000.0,3691000000.0,48896000000.0,71157000000.0,,15146000000.0,48896000000.0,22261000000.0,619000000.0,16578000000.0,5683000000.0,-619000000.0,5064000000.0,71157000000.0,806400000.0,806000000.0,807000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q2,2018-05-05,2018-08-03,2019-09-03 17:06:52+00:00,1.86,1.86,0.48,336000000.0,1.86,490000000.0,1520000000.0,1520000000.0,1520000000.0,14003000000.0,20888000000.0,,4386000000.0,14003000000.0,6885000000.0,153000000.0,4722000000.0,2163000000.0,-153000000.0,2010000000.0,20888000000.0,817200000.0,813000000.0,814000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q2YTD,2018-02-03,2018-08-03,,3.05,3.05,0.89,685000000.0,3.05,807000000.0,2508000000.0,2508000000.0,2508000000.0,25615000000.0,38248000000.0,,8320000000.0,25615000000.0,12633000000.0,313000000.0,9005000000.0,3628000000.0,-313000000.0,3315000000.0,38248000000.0,817200000.0,813000000.0,814000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q2TTM,2017-08-05,2018-08-03,,4.76,4.76,1.71,1367000000.0,4.76,1713000000.0,3934000000.0,3934000000.0,3934000000.0,47915000000.0,70512000000.0,,14957000000.0,47915000000.0,22597000000.0,626000000.0,16324000000.0,6273000000.0,-626000000.0,5647000000.0,70512000000.0,817200000.0,813000000.0,814000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q1,2018-02-03,2018-05-04,2019-06-03 08:05:24+00:00,1.19,1.19,0.41,349000000.0,1.19,317000000.0,988000000.0,988000000.0,988000000.0,11612000000.0,17360000000.0,,3934000000.0,11612000000.0,5748000000.0,160000000.0,4283000000.0,1465000000.0,-160000000.0,1305000000.0,17360000000.0,830300000.0,825000000.0,826000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2018.0,Q1TTM,2017-05-06,2018-05-04,,4.58,4.58,1.64,1388000000.0,4.58,2027000000.0,3833000000.0,3833000000.0,3833000000.0,46737000000.0,69119000000.0,,14502000000.0,46737000000.0,22382000000.0,632000000.0,15890000000.0,6492000000.0,-632000000.0,5860000000.0,69119000000.0,830300000.0,825000000.0,826000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q4,2019-11-02,2020-01-31,,0.68,0.68,0.55,339000000.0,0.68,265000000.0,510000000.0,510000000.0,510000000.0,11045000000.0,16027000000.0,,3685000000.0,11045000000.0,4982000000.0,183000000.0,4024000000.0,958000000.0,-183000000.0,775000000.0,16027000000.0,779800000.0,779800000.0,779800000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,FY,2019-02-02,2020-01-31,2020-03-23 17:05:45+00:00,5.49,5.49,2.13,1262000000.0,5.49,1342000000.0,4281000000.0,4281000000.0,4281000000.0,49205000000.0,72148000000.0,,15367000000.0,49205000000.0,22943000000.0,691000000.0,16629000000.0,6314000000.0,-691000000.0,5623000000.0,72148000000.0,779800000.0,779800000.0,779800000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q3YTD,2019-02-02,2019-11-01,,4.81,4.81,1.58,923000000.0,4.81,1077000000.0,3771000000.0,3771000000.0,3771000000.0,38160000000.0,56121000000.0,,11682000000.0,38160000000.0,17961000000.0,508000000.0,12605000000.0,5356000000.0,-508000000.0,4848000000.0,56121000000.0,771300000.0,769000000.0,770000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q3TTM,2018-11-03,2019-11-01,,3.82,3.82,2.06,1292000000.0,3.82,1175000000.0,2948000000.0,2948000000.0,2948000000.0,48908000000.0,71767000000.0,,16778000000.0,48908000000.0,22859000000.0,666000000.0,18070000000.0,4789000000.0,-666000000.0,4123000000.0,71767000000.0,771300000.0,769000000.0,770000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q3,2019-08-03,2019-11-01,2019-12-03 18:44:52+00:00,1.36,1.36,0.55,310000000.0,1.36,332000000.0,1049000000.0,1049000000.0,1049000000.0,11748000000.0,17388000000.0,,3772000000.0,11748000000.0,5640000000.0,177000000.0,4082000000.0,1558000000.0,-177000000.0,1381000000.0,17388000000.0,771300000.0,769000000.0,770000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q2YTD,2019-02-02,2019-08-02,,3.45,3.45,1.03,613000000.0,3.45,745000000.0,2722000000.0,2722000000.0,2722000000.0,26412000000.0,38733000000.0,,7910000000.0,26412000000.0,12321000000.0,331000000.0,8523000000.0,3798000000.0,-331000000.0,3467000000.0,38733000000.0,783200000.0,781000000.0,781000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q2TTM,2018-08-04,2019-08-02,,3.24,3.24,1.99,1405000000.0,3.24,1018000000.0,2528000000.0,2528000000.0,2528000000.0,49198000000.0,71794000000.0,,17003000000.0,49198000000.0,22596000000.0,642000000.0,18408000000.0,4188000000.0,-642000000.0,3546000000.0,71794000000.0,783200000.0,781000000.0,781000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q2,2019-05-04,2019-08-02,2019-09-03 17:06:52+00:00,2.14,2.14,0.55,311000000.0,2.14,536000000.0,1676000000.0,1676000000.0,1676000000.0,14252000000.0,20992000000.0,,4048000000.0,14252000000.0,6740000000.0,169000000.0,4359000000.0,2381000000.0,-169000000.0,2212000000.0,20992000000.0,783200000.0,781000000.0,781000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q1,2019-02-02,2019-05-03,2020-05-28 16:54:03+00:00,1.31,1.31,0.48,302000000.0,1.31,209000000.0,1046000000.0,1046000000.0,1046000000.0,12160000000.0,17741000000.0,,3862000000.0,12160000000.0,5581000000.0,162000000.0,4164000000.0,1417000000.0,-162000000.0,1255000000.0,17741000000.0,798500000.0,796000000.0,797000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2019.0,Q1TTM,2018-05-05,2019-05-03,,2.96,2.96,1.92,1430000000.0,2.96,972000000.0,2372000000.0,2372000000.0,2372000000.0,48949000000.0,71690000000.0,,17341000000.0,48949000000.0,22741000000.0,626000000.0,18771000000.0,3970000000.0,-626000000.0,3344000000.0,71690000000.0,798500000.0,796000000.0,797000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2020.0,Q1TTM,2019-05-04,2020-05-01,,5.94,5.94,2.2,1286000000.0,5.94,1582000000.0,4572000000.0,4572000000.0,4572000000.0,50207000000.0,74082000000.0,,15701000000.0,50207000000.0,23875000000.0,734000000.0,16987000000.0,6888000000.0,-734000000.0,6154000000.0,74082000000.0,759700000.0,755000000.0,756000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2020.0,Q1,2020-02-01,2020-05-01,2020-05-28 16:54:03+00:00,1.76,1.76,0.55,326000000.0,1.76,449000000.0,1337000000.0,1337000000.0,1337000000.0,13162000000.0,19675000000.0,,4196000000.0,13162000000.0,6513000000.0,205000000.0,4522000000.0,1991000000.0,-205000000.0,1786000000.0,19675000000.0,759700000.0,755000000.0,756000000.0
