company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
AutoNation Inc,AN,,350698,2013.0,FY,,2013-12-31,2015-02-11 17:22:30+00:00,263000000.0,740900000.0,,,69200000.0,0.0,44400000.0,1259600000.0,,335100000.0,1809800000.0,2827200000.0,2235300000.0,116500000.0,192700000.0,3458700000.0,254100000.0,174300000.0,3337900000.0,30100000.0,7914100000.0,2061700000.0,3830000000.0,3751800000.0,2061700000.0,2061700000.0,5852400000.0,7914100000.0,1848800000.0,2100600000.0,0.0,-1320600000.0
AutoNation Inc,AN,,350698,2013.0,Q3,,2013-09-30,2013-10-24 17:04:35+00:00,233400000.0,599300000.0,,,68300000.0,0.0,40400000.0,1254900000.0,,326800000.0,1826500000.0,2504800000.0,2186800000.0,104800000.0,186100000.0,3017200000.0,247800000.0,169700000.0,3228500000.0,29800000.0,7374800000.0,1993400000.0,3358500000.0,3280400000.0,1993400000.0,1993400000.0,5381400000.0,7374800000.0,1829500000.0,2101000000.0,0.0,-1275500000.0
AutoNation Inc,AN,,350698,2013.0,Q2,,2013-06-30,2013-07-18 16:59:22+00:00,225700000.0,621400000.0,,,69700000.0,0.0,36500000.0,1253000000.0,,328200000.0,1907200000.0,2625200000.0,2122900000.0,97200000.0,190200000.0,3144600000.0,242400000.0,166200000.0,3135900000.0,29600000.0,7453000000.0,1882500000.0,3506500000.0,3399900000.0,1882500000.0,1882500000.0,5570500000.0,7453000000.0,1823600000.0,2170600000.0,0.0,-1289900000.0
AutoNation Inc,AN,,350698,2013.0,Q1,,2013-03-31,2013-04-18 18:27:43+00:00,203300000.0,590100000.0,,,46300000.0,0.0,29600000.0,1233000000.0,,289700000.0,1943600000.0,2499800000.0,2102400000.0,93700000.0,204700000.0,2990700000.0,228200000.0,162600000.0,3046000000.0,13700000.0,7194200000.0,1786600000.0,3340900000.0,3207700000.0,1786600000.0,1786600000.0,5407600000.0,7194200000.0,1750900000.0,2199900000.0,0.0,-1289000000.0
AutoNation Inc,AN,,350698,2014.0,FY,,2014-12-31,2016-02-10 17:49:46+00:00,264700000.0,817800000.0,,,75400000.0,0.0,63400000.0,1314700000.0,,354700000.0,2103400000.0,2899000000.0,2422000000.0,137900000.0,207000000.0,3592300000.0,309100000.0,204300000.0,3756600000.0,25000000.0,8399700000.0,2072100000.0,3999200000.0,3882000000.0,2072100000.0,2072100000.0,6327600000.0,8399700000.0,1978500000.0,2445600000.0,0.0,-1747900000.0
AutoNation Inc,AN,,350698,2014.0,Q3,,2014-09-30,2014-10-28 17:12:49+00:00,251100000.0,651800000.0,,,67500000.0,0.0,57200000.0,1265300000.0,,339100000.0,1915500000.0,2691400000.0,2293400000.0,129400000.0,196200000.0,3273900000.0,289000000.0,194300000.0,3639900000.0,17500000.0,7793700000.0,2012000000.0,3606900000.0,3542500000.0,2012000000.0,2012000000.0,5781700000.0,7793700000.0,1893400000.0,2239200000.0,0.0,-1685100000.0
AutoNation Inc,AN,,350698,2014.0,Q2,,2014-06-30,2014-07-17 17:11:08+00:00,249400000.0,691300000.0,,,68500000.0,0.0,55400000.0,1257800000.0,,335000000.0,1865700000.0,2776600000.0,2272900000.0,124200000.0,191600000.0,3302000000.0,277900000.0,187700000.0,3533400000.0,17500000.0,7871600000.0,2125100000.0,3728000000.0,3568900000.0,2125100000.0,2125100000.0,5746500000.0,7871600000.0,1870700000.0,2177600000.0,0.0,-1463700000.0
AutoNation Inc,AN,,350698,2014.0,Q1,,2014-03-31,2014-04-18 15:57:01+00:00,253300000.0,663600000.0,,,69200000.0,0.0,45000000.0,1257800000.0,,334900000.0,1792000000.0,2712000000.0,2244200000.0,119100000.0,192900000.0,3318300000.0,269400000.0,180500000.0,3433000000.0,11900000.0,7744000000.0,2068900000.0,3637700000.0,3583500000.0,2068900000.0,2068900000.0,5675100000.0,7744000000.0,1862100000.0,2091600000.0,0.0,-1409100000.0
AutoNation Inc,AN,,350698,2015.0,FY,,2015-12-31,2017-02-08 21:55:28+00:00,299900000.0,908200000.0,,,74100000.0,0.0,6400000.0,1394500000.0,,439900000.0,1745300000.0,3612000000.0,2667400000.0,78600000.0,115400000.0,4256300000.0,336700000.0,207600000.0,2702800000.0,611200000.0,9548200000.0,2349300000.0,4709700000.0,5167400000.0,2349300000.0,2349300000.0,7198900000.0,9548200000.0,2171100000.0,2031500000.0,0.0,-359900000.0
AutoNation Inc,AN,,350698,2015.0,Q3,,2015-09-30,2015-10-28 16:17:34+00:00,282400000.0,758100000.0,,,63900000.0,0.0,80300000.0,1346000000.0,,406900000.0,1747800000.0,3226900000.0,2494400000.0,161000000.0,202700000.0,3733800000.0,352500000.0,204200000.0,4101700000.0,457300000.0,8851400000.0,2264900000.0,4251600000.0,4473500000.0,2264900000.0,2264900000.0,6586500000.0,8851400000.0,2105400000.0,2113000000.0,0.0,-1917100000.0
AutoNation Inc,AN,,350698,2015.0,Q2,,2015-06-30,2015-07-22 17:19:16+00:00,264400000.0,770600000.0,,,65300000.0,0.0,75500000.0,1341000000.0,,392400000.0,1805500000.0,3230700000.0,2489200000.0,146000000.0,207000000.0,3808200000.0,343200000.0,206900000.0,3983200000.0,323100000.0,8839400000.0,2285300000.0,4273600000.0,4395700000.0,2285300000.0,2285300000.0,6554100000.0,8839400000.0,2076600000.0,2158400000.0,0.0,-1773400000.0
AutoNation Inc,AN,,350698,2015.0,Q1,,2015-03-31,2015-04-22 17:00:10+00:00,287900000.0,778000000.0,,,74100000.0,0.0,68500000.0,1321700000.0,,369200000.0,2030500000.0,2928400000.0,2433300000.0,140600000.0,204800000.0,3542500000.0,329000000.0,206200000.0,3868100000.0,25200000.0,8438500000.0,2205600000.0,3985300000.0,3855600000.0,2205600000.0,2205600000.0,6232900000.0,8438500000.0,2019900000.0,2377300000.0,0.0,-1731000000.0
AutoNation Inc,AN,,350698,2016.0,FY,,2016-12-31,2018-02-14 18:46:25+00:00,303700000.0,1032900000.0,,,64800000.0,0.0,19400000.0,1511300000.0,,598200000.0,1611100000.0,3520100000.0,2843200000.0,91500000.0,97000000.0,4416000000.0,392500000.0,217900000.0,3133300000.0,1109500000.0,10060000000.0,2310300000.0,4714800000.0,5829200000.0,2310300000.0,2310300000.0,7749700000.0,10060000000.0,2502000000.0,1920500000.0,0.0,-842400000.0
AutoNation Inc,AN,,350698,2016.0,Q3,,2016-09-30,2016-10-28 16:19:09+00:00,304000000.0,788300000.0,,,62200000.0,0.0,19200000.0,1492400000.0,,581000000.0,1769500000.0,3448000000.0,2807600000.0,89300000.0,123400000.0,4105600000.0,384100000.0,209500000.0,3018000000.0,988300000.0,9687000000.0,2220800000.0,4421900000.0,5397900000.0,2220800000.0,2220800000.0,7466200000.0,9687000000.0,2457500000.0,2068300000.0,0.0,-816400000.0
AutoNation Inc,AN,,350698,2016.0,Q2,,2016-06-30,2016-07-29 16:23:36+00:00,288400000.0,817200000.0,,,54700000.0,0.0,18800000.0,1427300000.0,,544600000.0,1738000000.0,3661400000.0,2772200000.0,97500000.0,130600000.0,4317900000.0,380300000.0,218200000.0,2910700000.0,970100000.0,9788300000.0,2158200000.0,4663900000.0,5576400000.0,2158200000.0,2158200000.0,7630100000.0,9788300000.0,2352200000.0,2053700000.0,0.0,-771300000.0
AutoNation Inc,AN,,350698,2016.0,Q1,,2016-03-31,2016-04-22 17:21:51+00:00,310500000.0,767600000.0,,,47800000.0,0.0,16400000.0,1437400000.0,,554700000.0,1742600000.0,3927800000.0,2768100000.0,91500000.0,129500000.0,4612100000.0,364700000.0,212400000.0,2798700000.0,937900000.0,9997600000.0,2090600000.0,4872700000.0,5860500000.0,2090600000.0,2090600000.0,7907000000.0,9997600000.0,2356800000.0,2046500000.0,0.0,-724500000.0
AutoNation Inc,AN,,350698,2017.0,FY,,2017-12-31,2019-02-22 17:16:34+00:00,309800000.0,1111000000.0,,,69200000.0,0.0,5000000.0,1515000000.0,,586800000.0,1959200000.0,3365600000.0,2962700000.0,71900000.0,251700000.0,4581400000.0,409500000.0,235400000.0,2832200000.0,744500000.0,10271500000.0,2369300000.0,4797500000.0,5635700000.0,2369300000.0,2369300000.0,7902200000.0,10271500000.0,2511300000.0,2266500000.0,0.0,-467900000.0
AutoNation Inc,AN,,350698,2017.0,Q3,,2017-09-30,2017-11-02 16:57:07+00:00,276600000.0,901000000.0,,,53300000.0,0.0,31400000.0,1529800000.0,,616300000.0,1295700000.0,3408600000.0,2949200000.0,99200000.0,87200000.0,4289600000.0,409400000.0,231300000.0,3416500000.0,1561900000.0,9954800000.0,2200500000.0,4450100000.0,6128100000.0,2200500000.0,2200500000.0,7754300000.0,9954800000.0,2555500000.0,1626200000.0,0.0,-1247400000.0
AutoNation Inc,AN,,350698,2017.0,Q2,,2017-06-30,2017-08-02 16:32:10+00:00,287500000.0,795100000.0,,,52500000.0,0.0,29000000.0,1527900000.0,,615100000.0,1216100000.0,3713200000.0,2950700000.0,99500000.0,85400000.0,4469000000.0,409800000.0,227000000.0,3319000000.0,1352000000.0,10149700000.0,2498600000.0,4646200000.0,6108500000.0,2498600000.0,2498600000.0,7651100000.0,10149700000.0,2552800000.0,1542600000.0,0.0,-849400000.0
AutoNation Inc,AN,,350698,2017.0,Q1,,2017-03-31,2017-04-25 16:21:14+00:00,308600000.0,830300000.0,,,56300000.0,0.0,18200000.0,1515600000.0,,600600000.0,1615800000.0,3692600000.0,2897000000.0,95600000.0,97600000.0,4483500000.0,402700000.0,224600000.0,3231300000.0,930400000.0,10092700000.0,2434200000.0,4676800000.0,5722500000.0,2434200000.0,2434200000.0,7658500000.0,10092700000.0,2518900000.0,1936000000.0,0.0,-815300000.0
AutoNation Inc,AN,,350698,2018.0,FY,,2018-12-31,2020-02-18 16:47:36+00:00,306200000.0,976200000.0,,,48600000.0,0.0,21800000.0,1513200000.0,,595400000.0,1926200000.0,3650500000.0,3155300000.0,89800000.0,208700000.0,4677600000.0,517200000.0,275000000.0,3238300000.0,674300000.0,10665100000.0,2716000000.0,4884000000.0,5658100000.0,2716000000.0,2716000000.0,7949100000.0,10665100000.0,2625800000.0,2291000000.0,0.0,-544100000.0
AutoNation Inc,AN,,350698,2018.0,Q3,,2018-09-30,2018-10-30 16:20:32+00:00,274400000.0,800500000.0,,,52600000.0,0.0,20700000.0,1516100000.0,,595700000.0,1962100000.0,3381300000.0,3085500000.0,87500000.0,203400000.0,4291400000.0,484700000.0,281100000.0,3145600000.0,605300000.0,10119800000.0,2618000000.0,4437800000.0,5171100000.0,2618000000.0,2618000000.0,7501800000.0,10119800000.0,2596500000.0,2330700000.0,0.0,-548300000.0
AutoNation Inc,AN,,350698,2018.0,Q2,,2018-06-30,2018-08-01 16:25:30+00:00,275100000.0,854500000.0,,,53100000.0,0.0,19900000.0,1508100000.0,,579300000.0,1958100000.0,3587000000.0,3023100000.0,76800000.0,209300000.0,4499300000.0,474200000.0,276700000.0,3033600000.0,702000000.0,10288600000.0,2500600000.0,4703900000.0,5476400000.0,2500600000.0,2500600000.0,7788000000.0,10288600000.0,2561600000.0,2311600000.0,0.0,-552900000.0
AutoNation Inc,AN,,350698,2018.0,Q1,,2018-03-31,2018-05-01 16:57:40+00:00,302200000.0,883100000.0,,,57500000.0,0.0,17100000.0,1513600000.0,,587300000.0,1958700000.0,3529300000.0,3000300000.0,76100000.0,177000000.0,4446600000.0,472200000.0,280000000.0,2936000000.0,684800000.0,10220300000.0,2471900000.0,4646900000.0,5433600000.0,2471900000.0,2471900000.0,7748400000.0,10220300000.0,2573100000.0,2314800000.0,0.0,-481200000.0
AutoNation Inc,AN,,350698,2019.0,FY,,2019-12-31,2020-07-23 16:26:40+00:00,290300000.0,916700000.0,,305000000.0,42000000.0,0.0,36900000.0,1501900000.0,3174600000.0,581600000.0,1578500000.0,3305800000.0,3174600000.0,135100000.0,146600000.0,4284300000.0,874100000.0,262400000.0,3688300000.0,525600000.0,10543300000.0,3162100000.0,4411100000.0,5100200000.0,3162100000.0,3162100000.0,7381200000.0,10543300000.0,2957600000.0,2281000000.0,0.0,-563100000.0
AutoNation Inc,AN,,350698,2019.0,Q3,,2019-09-30,2019-10-29 19:29:23+00:00,267600000.0,829500000.0,,,45000000.0,0.0,35100000.0,1498600000.0,,582000000.0,1575800000.0,3280700000.0,3130800000.0,126600000.0,243600000.0,4233300000.0,841600000.0,557700000.0,3530600000.0,694100000.0,10451800000.0,2996700000.0,4398800000.0,5195000000.0,2996700000.0,2996700000.0,7455100000.0,10451800000.0,2922200000.0,2260100000.0,0.0,-569000000.0
AutoNation Inc,AN,,350698,2019.0,Q2,,2019-06-30,2019-07-23 16:35:12+00:00,264800000.0,780800000.0,,,51100000.0,0.0,26600000.0,1497800000.0,,582700000.0,1576200000.0,3517900000.0,3115200000.0,91700000.0,313800000.0,4461600000.0,840200000.0,558400000.0,3431100000.0,863900000.0,10699500000.0,2882900000.0,4663600000.0,5590300000.0,2882900000.0,2882900000.0,7816600000.0,10699500000.0,2920700000.0,2226300000.0,0.0,-574800000.0
AutoNation Inc,AN,,350698,2019.0,Q1,,2019-03-31,2019-04-26 16:22:50+00:00,269200000.0,782700000.0,,,48700000.0,0.0,25700000.0,1509800000.0,,596700000.0,1575900000.0,3771400000.0,3129600000.0,90600000.0,229000000.0,4765800000.0,846400000.0,563500000.0,3330300000.0,863500000.0,10914300000.0,2785800000.0,4831800000.0,5898500000.0,2785800000.0,2785800000.0,8128500000.0,10914300000.0,2952900000.0,2230000000.0,0.0,-570200000.0
AutoNation Inc,AN,,350698,2020.0,Q2,,2020-06-30,2020-07-23 16:26:40+00:00,261300000.0,673300000.0,,,257300000.0,0.0,30500000.0,1181300000.0,3143900000.0,522000000.0,1783100000.0,2432300000.0,3143900000.0,118000000.0,157300000.0,3252700000.0,1081100000.0,588400000.0,3735300000.0,307300000.0,9448500000.0,3137700000.0,3520200000.0,3821300000.0,3137700000.0,3137700000.0,6310800000.0,9448500000.0,2784400000.0,2489500000.0,0.0,-628100000.0
AutoNation Inc,AN,,350698,2020.0,Q1,,2020-03-31,2020-05-11 14:27:41+00:00,225500000.0,512900000.0,,306700000.0,411000000.0,0.0,19700000.0,1183600000.0,,522300000.0,2076400000.0,3677000000.0,3164900000.0,66500000.0,147700000.0,4324700000.0,933000000.0,260100000.0,3455500000.0,445600000.0,10552400000.0,2846900000.0,4748600000.0,4995800000.0,2846900000.0,2846900000.0,7705500000.0,10552400000.0,2638900000.0,2709700000.0,0.0,-628300000.0
