company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AutoNation Inc,AN,,350698,2012.0,Q1,2012-01-01,2012-03-31,2013-04-18 18:27:43+00:00,0.56,0.56,21200000.0,0.55,,46100000.0,73000000.0,73500000.0,-500000.0,73000000.0,3054000000.0,3657000000.0,2000000.0,,200000.0,432900000.0,3054000000.0,603000000.0,31200000.0,100000.0,454300000.0,148700000.0,-29100000.0,119600000.0,3657000000.0,130400000.0,130300000.0,132300000.0
AutoNation Inc,AN,,350698,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 17:49:46+00:00,3.09,3.09,95300000.0,3.04,0.0,228600000.0,374900000.0,375800000.0,-900000.0,374900000.0,14757700000.0,17517600000.0,5600000.0,-10700000.0,,1935000000.0,14757700000.0,2759900000.0,141700000.0,200000.0,2019600000.0,740300000.0,-135900000.0,604400000.0,17517600000.0,121300000.0,121300000.0,123300000.0
AutoNation Inc,AN,,350698,2013.0,Q4,2013-10-01,2013-12-31,,0.9,0.9,25200000.0,0.89,,60600000.0,109400000.0,109700000.0,-300000.0,109400000.0,3820700000.0,4523900000.0,3400000.0,-10900000.0,3600000.0,482500000.0,3820700000.0,703200000.0,35900000.0,,500400000.0,202800000.0,-32500000.0,170300000.0,4523900000.0,121300000.0,121300000.0,123300000.0
AutoNation Inc,AN,,350698,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.87,2.87,92500000.0,2.82,,220100000.0,348700000.0,349000000.0,-300000.0,348700000.0,14476600000.0,17165900000.0,2700000.0,300000.0,-4200000.0,1894500000.0,14476600000.0,2689300000.0,140100000.0,300000.0,1983100000.0,706200000.0,-137100000.0,569100000.0,17165900000.0,121800000.0,121500000.0,123500000.0
AutoNation Inc,AN,,350698,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.19,2.19,70100000.0,2.15,,168000000.0,265500000.0,266100000.0,-600000.0,265500000.0,10937000000.0,12993700000.0,2200000.0,200000.0,-3600000.0,1452500000.0,10937000000.0,2056700000.0,105800000.0,200000.0,1519200000.0,537500000.0,-103400000.0,434100000.0,12993700000.0,121800000.0,121500000.0,123500000.0
AutoNation Inc,AN,,350698,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 17:12:49+00:00,0.76,0.76,24100000.0,0.75,,58800000.0,92600000.0,92800000.0,-200000.0,92600000.0,3774200000.0,4470800000.0,-700000.0,200000.0,,485100000.0,3774200000.0,696600000.0,35000000.0,100000.0,509400000.0,187200000.0,-35600000.0,151600000.0,4470800000.0,121800000.0,121500000.0,123500000.0
AutoNation Inc,AN,,350698,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.78,2.78,91300000.0,2.73,,212000000.0,337700000.0,338100000.0,-400000.0,337700000.0,14013600000.0,16628900000.0,5900000.0,100000.0,-4000000.0,1845200000.0,14013600000.0,2615300000.0,138700000.0,200000.0,1932600000.0,682700000.0,-132600000.0,550100000.0,16628900000.0,121500000.0,121400000.0,123300000.0
AutoNation Inc,AN,,350698,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.43,1.43,46000000.0,1.4,,109200000.0,172900000.0,173300000.0,-400000.0,172900000.0,7162800000.0,8522900000.0,2900000.0,,-3600000.0,967400000.0,7162800000.0,1360100000.0,70800000.0,100000.0,1009800000.0,350300000.0,-67800000.0,282500000.0,8522900000.0,121500000.0,121400000.0,123300000.0
AutoNation Inc,AN,,350698,2013.0,Q2,2013-04-01,2013-06-30,2014-07-17 17:11:08+00:00,0.74,0.74,23300000.0,0.73,,56500000.0,89900000.0,90100000.0,-200000.0,89900000.0,3730400000.0,4426500000.0,1300000.0,,-2200000.0,494100000.0,3730400000.0,696100000.0,35600000.0,0.0,515200000.0,180900000.0,-34300000.0,146600000.0,4426500000.0,121500000.0,121400000.0,123300000.0
AutoNation Inc,AN,,350698,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.69,2.69,88800000.0,2.64,4200000.0,206100000.0,326400000.0,327000000.0,-600000.0,326400000.0,13559700000.0,16106900000.0,3200000.0,100000.0,-1600000.0,1789700000.0,13559700000.0,2547200000.0,136400000.0,300000.0,1881200000.0,666000000.0,-132900000.0,533100000.0,16106900000.0,120300000.0,121000000.0,123000000.0
AutoNation Inc,AN,,350698,2013.0,Q1,2013-01-01,2013-03-31,2014-04-18 15:57:01+00:00,0.69,0.69,22700000.0,0.67,,52700000.0,83000000.0,83200000.0,-200000.0,83000000.0,3432400000.0,4096400000.0,1600000.0,,-1400000.0,473300000.0,3432400000.0,664000000.0,35200000.0,100000.0,494600000.0,169400000.0,-33500000.0,135900000.0,4096400000.0,120300000.0,121000000.0,123000000.0
AutoNation Inc,AN,,350698,2014.0,FY,2014-01-01,2014-12-31,2017-02-08 21:55:28+00:00,3.57,3.57,106900000.0,3.52,0.0,262500000.0,418700000.0,419800000.0,-1100000.0,418700000.0,16120100000.0,19108800000.0,2900000.0,-18600000.0,,2079600000.0,16120100000.0,2988700000.0,141600000.0,200000.0,2167900000.0,820800000.0,-138500000.0,682300000.0,19108800000.0,117300000.0,117300000.0,118900000.0
AutoNation Inc,AN,,350698,2014.0,Q4,2014-10-01,2014-12-31,,1.02,1.02,27900000.0,1.01,,71600000.0,116700000.0,116900000.0,-200000.0,116700000.0,4264300000.0,5047800000.0,-600000.0,-2900000.0,,532000000.0,4264300000.0,783500000.0,37400000.0,,557000000.0,226500000.0,-38000000.0,188500000.0,5047800000.0,117300000.0,117300000.0,118900000.0
AutoNation Inc,AN,,350698,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.45,3.45,104200000.0,3.4,,251500000.0,411400000.0,412600000.0,-1200000.0,411400000.0,15676500000.0,18584900000.0,6900000.0,-26600000.0,3600000.0,2030100000.0,15676500000.0,2908400000.0,140100000.0,200000.0,2111300000.0,797100000.0,-133000000.0,664100000.0,18584900000.0,117000000.0,117000000.0,118500000.0
AutoNation Inc,AN,,350698,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 16:17:34+00:00,0.91,0.91,27200000.0,0.9,,67100000.0,106500000.0,106700000.0,-200000.0,106500000.0,4156100000.0,4909000000.0,1100000.0,-4000000.0,,522300000.0,4156100000.0,752900000.0,34800000.0,100000.0,545500000.0,207400000.0,-33600000.0,173800000.0,4909000000.0,117000000.0,117000000.0,118500000.0
AutoNation Inc,AN,,350698,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.55,2.55,79000000.0,2.51,,190900000.0,302000000.0,302900000.0,-900000.0,302000000.0,11855800000.0,14061000000.0,3500000.0,-15700000.0,,1547600000.0,11855800000.0,2205200000.0,104200000.0,200000.0,1610900000.0,594300000.0,-100500000.0,493800000.0,14061000000.0,117000000.0,117000000.0,118500000.0
AutoNation Inc,AN,,350698,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.3,3.3,101100000.0,3.25,,243200000.0,397500000.0,398700000.0,-1200000.0,397500000.0,15294600000.0,18146700000.0,5100000.0,-22400000.0,3600000.0,1992900000.0,15294600000.0,2852100000.0,140300000.0,200000.0,2075200000.0,776900000.0,-135000000.0,641900000.0,18146700000.0,119500000.0,119100000.0,120800000.0
AutoNation Inc,AN,,350698,2014.0,Q2,2014-04-01,2014-06-30,2015-07-22 17:19:16+00:00,0.84,0.84,26200000.0,0.83,,63500000.0,100400000.0,100700000.0,-300000.0,100400000.0,4043600000.0,4788500000.0,900000.0,-3700000.0,,524600000.0,4043600000.0,744900000.0,34600000.0,100000.0,547100000.0,197800000.0,-33600000.0,164200000.0,4788500000.0,119500000.0,119100000.0,120800000.0
AutoNation Inc,AN,,350698,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.64,1.64,51800000.0,1.61,,123800000.0,195500000.0,196200000.0,-700000.0,195500000.0,7699700000.0,9152000000.0,2400000.0,-11700000.0,,1025300000.0,7699700000.0,1452300000.0,69400000.0,100000.0,1065400000.0,386900000.0,-66900000.0,320000000.0,9152000000.0,119500000.0,119100000.0,120800000.0
AutoNation Inc,AN,,350698,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.2,3.2,98200000.0,3.15,,236200000.0,387000000.0,388100000.0,-1100000.0,387000000.0,14981400000.0,17784700000.0,5500000.0,-18700000.0,1400000.0,1962400000.0,14981400000.0,2803300000.0,141300000.0,100000.0,2043300000.0,760000000.0,-135700000.0,624300000.0,17784700000.0,118900000.0,119500000.0,121300000.0
AutoNation Inc,AN,,350698,2014.0,Q1,2014-01-01,2014-03-31,2015-04-22 17:00:10+00:00,0.8,0.8,25600000.0,0.78,,60300000.0,95100000.0,95500000.0,-400000.0,95100000.0,3656100000.0,4363500000.0,1500000.0,-8000000.0,,500700000.0,3656100000.0,707400000.0,34800000.0,0.0,518300000.0,189100000.0,-33300000.0,155800000.0,4363500000.0,118900000.0,119500000.0,121300000.0
AutoNation Inc,AN,,350698,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 18:46:25+00:00,3.93,3.93,127400000.0,3.89,15400000.0,279000000.0,442600000.0,443700000.0,-1100000.0,442600000.0,17600500000.0,20862000000.0,-1300000.0,-17900000.0,,2263500000.0,17600500000.0,3261500000.0,149200000.0,100000.0,2388400000.0,873100000.0,-150400000.0,722700000.0,20862000000.0,112600000.0,112700000.0,113900000.0
AutoNation Inc,AN,,350698,2015.0,Q4,2015-10-01,2015-12-31,,0.89,0.89,33700000.0,0.88,15400000.0,61300000.0,97500000.0,97800000.0,-300000.0,97500000.0,4527600000.0,5339800000.0,1400000.0,-5800000.0,,568500000.0,4527600000.0,812200000.0,42700000.0,,611800000.0,200400000.0,-41300000.0,159100000.0,5339800000.0,112600000.0,112700000.0,113900000.0
AutoNation Inc,AN,,350698,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 16:19:09+00:00,1.05,1.05,32900000.0,1.04,,76300000.0,118500000.0,119000000.0,-500000.0,118500000.0,4523400000.0,5353700000.0,-4300000.0,-7000000.0,,568700000.0,4523400000.0,830300000.0,36100000.0,0.0,594600000.0,235700000.0,-40400000.0,195300000.0,5353700000.0,112900000.0,112400000.0,113600000.0
AutoNation Inc,AN,,350698,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.04,3.04,93700000.0,3.01,,217700000.0,345100000.0,345900000.0,-800000.0,345100000.0,13072900000.0,15522200000.0,-2700000.0,-12100000.0,,1695000000.0,13072900000.0,2449300000.0,106500000.0,100000.0,1776600000.0,672700000.0,-109100000.0,563600000.0,15522200000.0,112900000.0,112400000.0,113600000.0
AutoNation Inc,AN,,350698,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.06,4.06,121600000.0,4.02,,289300000.0,461800000.0,462800000.0,-1000000.0,461800000.0,17337200000.0,20570000000.0,-3300000.0,-15000000.0,,2227000000.0,17337200000.0,3232800000.0,143900000.0,100000.0,2333600000.0,899200000.0,-147100000.0,752100000.0,20570000000.0,112900000.0,112400000.0,113600000.0
AutoNation Inc,AN,,350698,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 16:23:36+00:00,1.01,1.01,32100000.0,1.0,,71600000.0,115100000.0,115200000.0,-100000.0,115100000.0,4405200000.0,5224300000.0,500000.0,-3800000.0,,568700000.0,4405200000.0,819100000.0,35800000.0,0.0,597000000.0,222100000.0,-35300000.0,186800000.0,5224300000.0,114000000.0,113800000.0,115100000.0
AutoNation Inc,AN,,350698,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.99,1.99,60800000.0,1.97,,141400000.0,226600000.0,226900000.0,-300000.0,226600000.0,8549500000.0,10168500000.0,1600000.0,-5100000.0,,1126300000.0,8549500000.0,1619000000.0,70400000.0,100000.0,1182000000.0,437000000.0,-68700000.0,368300000.0,10168500000.0,114000000.0,113800000.0,115100000.0
AutoNation Inc,AN,,350698,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.92,3.92,115900000.0,3.88,,280100000.0,449800000.0,450500000.0,-700000.0,449800000.0,16969900000.0,20125300000.0,2100000.0,-12000000.0,,2180600000.0,16969900000.0,3155400000.0,142600000.0,200000.0,2284500000.0,870900000.0,-140300000.0,730600000.0,20125300000.0,114000000.0,113800000.0,115100000.0
AutoNation Inc,AN,,350698,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 17:21:51+00:00,0.98,0.98,28700000.0,0.97,,69800000.0,111500000.0,111700000.0,-200000.0,111500000.0,4144300000.0,4944200000.0,1100000.0,-1300000.0,,557600000.0,4144300000.0,799900000.0,34600000.0,100000.0,585000000.0,214900000.0,-33400000.0,181500000.0,4944200000.0,113800000.0,113600000.0,115100000.0
AutoNation Inc,AN,,350698,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.75,3.75,110000000.0,3.71,,272000000.0,435100000.0,436000000.0,-900000.0,435100000.0,16608300000.0,19689500000.0,2500000.0,-11900000.0,,2136500000.0,16608300000.0,3081200000.0,141400000.0,300000.0,2234600000.0,846600000.0,-138600000.0,708000000.0,19689500000.0,113800000.0,113600000.0,115100000.0
AutoNation Inc,AN,,350698,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 17:16:34+00:00,4.18,4.18,143400000.0,4.15,0.0,270600000.0,430500000.0,431700000.0,-1200000.0,430500000.0,18295800000.0,21609000000.0,3700000.0,-69100000.0,,2349400000.0,18295800000.0,3313200000.0,192000000.0,1100000.0,2423700000.0,889500000.0,-187200000.0,702300000.0,21609000000.0,103000000.0,103100000.0,103800000.0
AutoNation Inc,AN,,350698,2016.0,Q4,2016-10-01,2016-12-31,,1.14,1.14,36400000.0,1.13,,71900000.0,115300000.0,115600000.0,-300000.0,115300000.0,4671400000.0,5480500000.0,300000.0,-48100000.0,,584200000.0,4671400000.0,809100000.0,49700000.0,300000.0,572500000.0,236600000.0,-49100000.0,187500000.0,5480500000.0,103000000.0,103100000.0,103800000.0
AutoNation Inc,AN,,350698,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:57:07+00:00,1.05,1.05,36300000.0,1.05,,67000000.0,107300000.0,107800000.0,-500000.0,107300000.0,4731100000.0,5567500000.0,2600000.0,-10200000.0,,591300000.0,4731100000.0,836400000.0,47100000.0,300000.0,617400000.0,219000000.0,-44200000.0,174800000.0,5567500000.0,102200000.0,101900000.0,102600000.0
