company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
AutoNation Inc,AN,,350698,2016.0,Q2,2016-04-01,2016-06-30,,-6300000.0,,,43900000.0,,352100000.0,-7900000.0,-15200000.0,30300000.0,,,-300000.0,-7900000.0,-15200000.0,30000000.0,6900000.0,0.0,,0.0,,14600000.0,3400000.0,,-63400000.0,-323400000.0,-51200000.0,,7200000.0
AutoNation Inc,AN,,350698,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 16:21:14+00:00,-256600000.0,1300000.0,34800000.0,6100000.0,52800000.0,766500000.0,86200000.0,-310700000.0,198400000.0,0.0,0.0,-200000.0,86200000.0,-310700000.0,198200000.0,-26300000.0,95900000.0,96200000.0,-300000.0,13300000.0,134000000.0,-500000.0,,-59700000.0,-443200000.0,-371100000.0,,0.0
AutoNation Inc,AN,,350698,2016.0,Q1TTM,2015-04-01,2016-03-31,,-550400000.0,4900000.0,133500000.0,34300000.0,-77300000.0,2984500000.0,208400000.0,-740500000.0,506800000.0,,,-1000000.0,208400000.0,-740500000.0,505800000.0,-26300000.0,427000000.0,426400000.0,600000.0,17500000.0,202200000.0,-6500000.0,,-251100000.0,-2379500000.0,-598800000.0,,33200000.0
AutoNation Inc,AN,,350698,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:47:36+00:00,-76800000.0,5600000.0,158600000.0,104600000.0,-3100000.0,2056200000.0,-307400000.0,-227000000.0,540400000.0,0.0,0.0,-300000.0,-307400000.0,-227000000.0,540100000.0,5700000.0,434600000.0,434200000.0,400000.0,-55700000.0,168800000.0,-400000.0,0.0,-313400000.0,-2097500000.0,-434900000.0,,59000000.0
AutoNation Inc,AN,,350698,2017.0,Q4,2017-10-01,2017-12-31,,-19900000.0,1400000.0,40600000.0,56800000.0,-85600000.0,1096200000.0,-45100000.0,-23500000.0,83100000.0,,,,-45100000.0,-23500000.0,83100000.0,14500000.0,151300000.0,151100000.0,200000.0,-24800000.0,129800000.0,400000.0,,-82500000.0,-1261400000.0,-9700000.0,,21700000.0
AutoNation Inc,AN,,350698,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:20:32+00:00,-56900000.0,4200000.0,118000000.0,47800000.0,82500000.0,960000000.0,-262300000.0,-203500000.0,457300000.0,0.0,0.0,-300000.0,-262300000.0,-203500000.0,457000000.0,-8800000.0,283300000.0,283100000.0,200000.0,-30900000.0,39000000.0,-800000.0,,-230900000.0,-836100000.0,-425200000.0,,37300000.0
AutoNation Inc,AN,,350698,2017.0,Q3TTM,2016-10-01,2017-09-30,,-104800000.0,5600000.0,154400000.0,110700000.0,5200000.0,1207000000.0,-264000000.0,-239700000.0,495000000.0,,,-800000.0,-264000000.0,-239700000.0,494200000.0,-9500000.0,398600000.0,398700000.0,-100000.0,-69300000.0,112600000.0,-1400000.0,,-287800000.0,-1132000000.0,-451600000.0,,43600000.0
AutoNation Inc,AN,,350698,2017.0,Q3,2017-07-01,2017-09-30,,-4000000.0,1400000.0,41400000.0,13200000.0,90700000.0,520000000.0,-168800000.0,-48500000.0,218300000.0,,,,-168800000.0,-48500000.0,218300000.0,1000000.0,97500000.0,97400000.0,100000.0,-12800000.0,-61800000.0,-900000.0,,-59100000.0,-236700000.0,-390300000.0,,2300000.0
AutoNation Inc,AN,,350698,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:25:30+00:00,-52900000.0,2800000.0,76600000.0,34600000.0,-8200000.0,440000000.0,-93500000.0,-155000000.0,239000000.0,0.0,0.0,-300000.0,-93500000.0,-155000000.0,238700000.0,-9800000.0,185800000.0,185700000.0,100000.0,-18100000.0,100800000.0,100000.0,,-171800000.0,-599400000.0,-34900000.0,,35000000.0
AutoNation Inc,AN,,350698,2017.0,Q2TTM,2016-07-01,2017-06-30,,-200400000.0,5500000.0,149300000.0,135000000.0,24100000.0,993900000.0,-207400000.0,-322100000.0,527600000.0,,,-1100000.0,-207400000.0,-322100000.0,526500000.0,-3000000.0,408400000.0,409900000.0,-1500000.0,-60600000.0,113000000.0,200000.0,,-298200000.0,-1189500000.0,-124800000.0,,41300000.0
AutoNation Inc,AN,,350698,2017.0,Q2,2017-04-01,2017-06-30,,-47100000.0,1400000.0,39300000.0,24700000.0,-69400000.0,180000000.0,24600000.0,-79700000.0,53200000.0,,,-100000.0,24600000.0,-79700000.0,53100000.0,-2000000.0,87700000.0,87700000.0,,-5800000.0,38300000.0,-200000.0,,-78400000.0,-158800000.0,-34900000.0,,21300000.0
AutoNation Inc,AN,,350698,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:57:40+00:00,-5800000.0,1400000.0,37300000.0,9900000.0,61200000.0,260000000.0,-118100000.0,-75300000.0,185800000.0,0.0,0.0,-200000.0,-118100000.0,-75300000.0,185600000.0,-7800000.0,98100000.0,98000000.0,100000.0,-12300000.0,62500000.0,300000.0,,-93400000.0,-440600000.0,0.0,,13700000.0
AutoNation Inc,AN,,350698,2017.0,Q1TTM,2016-04-01,2017-03-31,,-159600000.0,5500000.0,145900000.0,154200000.0,-20100000.0,1166000000.0,-239900000.0,-257600000.0,504700000.0,,,-1300000.0,-239900000.0,-257600000.0,503400000.0,5900000.0,432700000.0,433500000.0,-800000.0,-60300000.0,89300000.0,3800000.0,,-283200000.0,-1354100000.0,-141100000.0,,27200000.0
AutoNation Inc,AN,,350698,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:47:36+00:00,-67200000.0,5400000.0,166200000.0,173200000.0,-37100000.0,300000000.0,-237400000.0,-295300000.0,510400000.0,0.0,0.0,600000.0,-237400000.0,-295300000.0,511000000.0,-21700000.0,396000000.0,396100000.0,-100000.0,-20000000.0,-19100000.0,400000.0,-50000000.0,-400800000.0,-418300000.0,-100000000.0,,49100000.0
AutoNation Inc,AN,,350698,2018.0,Q4,2018-10-01,2018-12-31,,700000.0,,,29000000.0,,30000000.0,143300000.0,-123100000.0,-24100000.0,,,,143300000.0,-123100000.0,-24100000.0,-3900000.0,0.0,,0.0,,115200000.0,-100000.0,-50000000.0,-117600000.0,-1900000.0,,,14900000.0
AutoNation Inc,AN,,350698,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 19:29:23+00:00,-67900000.0,4200000.0,124000000.0,144200000.0,112000000.0,270000000.0,-380700000.0,-172200000.0,534500000.0,0.0,0.0,600000.0,-380700000.0,-172200000.0,535100000.0,-17800000.0,303300000.0,303600000.0,-300000.0,-8700000.0,-134300000.0,500000.0,,-283200000.0,-416400000.0,-100000000.0,,34200000.0
AutoNation Inc,AN,,350698,2018.0,Q3TTM,2017-10-01,2018-09-30,,-87800000.0,5600000.0,164600000.0,201000000.0,26400000.0,1366200000.0,-425800000.0,-195700000.0,617600000.0,,,600000.0,-425800000.0,-195700000.0,618200000.0,-3300000.0,454600000.0,454700000.0,-100000.0,-33500000.0,-4500000.0,900000.0,,-365700000.0,-1677800000.0,-109700000.0,,55900000.0
AutoNation Inc,AN,,350698,2018.0,Q3,2018-07-01,2018-09-30,,-65200000.0,1200000.0,42900000.0,47400000.0,102700000.0,-90000000.0,-155100000.0,-89800000.0,244400000.0,,,,-155100000.0,-89800000.0,244400000.0,-500000.0,112000000.0,112900000.0,-900000.0,-14700000.0,-56600000.0,300000.0,,-80300000.0,-8500000.0,,,8000000.0
AutoNation Inc,AN,,350698,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-23 16:35:12+00:00,-2700000.0,3000000.0,81100000.0,96800000.0,9300000.0,360000000.0,-225600000.0,-82400000.0,290100000.0,0.0,0.0,600000.0,-225600000.0,-82400000.0,290700000.0,-17300000.0,191300000.0,190700000.0,600000.0,6000000.0,-77700000.0,200000.0,,-202900000.0,-407900000.0,-100000000.0,,26200000.0
AutoNation Inc,AN,,350698,2018.0,Q2TTM,2017-07-01,2018-06-30,,-26600000.0,5800000.0,163100000.0,166800000.0,14400000.0,1976200000.0,-439500000.0,-154400000.0,591500000.0,,,600000.0,-439500000.0,-154400000.0,592100000.0,-1800000.0,440100000.0,439200000.0,900000.0,-31600000.0,-9700000.0,-300000.0,,-344500000.0,-1906000000.0,-500000000.0,,50200000.0
AutoNation Inc,AN,,350698,2018.0,Q2,2018-04-01,2018-06-30,,-800000.0,1300000.0,41100000.0,7600000.0,-51100000.0,360000000.0,-27900000.0,-69200000.0,91400000.0,,,600000.0,-27900000.0,-69200000.0,92000000.0,-5100000.0,97600000.0,97400000.0,200000.0,2700000.0,35500000.0,1000000.0,,-101400000.0,-346700000.0,-76700000.0,,24400000.0
AutoNation Inc,AN,,350698,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:22:50+00:00,-1900000.0,1700000.0,40000000.0,89200000.0,60400000.0,,-197700000.0,-13200000.0,198700000.0,0.0,0.0,0.0,-197700000.0,-13200000.0,198700000.0,-12200000.0,93700000.0,93300000.0,400000.0,3300000.0,-113200000.0,-800000.0,,-101500000.0,-61200000.0,-23300000.0,,1800000.0
AutoNation Inc,AN,,350698,2018.0,Q1TTM,2017-04-01,2018-03-31,,-72900000.0,5900000.0,161300000.0,183900000.0,-3900000.0,1796200000.0,-387000000.0,-164900000.0,553300000.0,,,-100000.0,-387000000.0,-164900000.0,553200000.0,1300000.0,430200000.0,429500000.0,700000.0,-40100000.0,-6900000.0,-1500000.0,,-321500000.0,-1718100000.0,-458200000.0,,47100000.0
AutoNation Inc,AN,,350698,2019.0,Q4,2019-10-01,2019-12-31,,,,,48400000.0,,,-104400000.0,-2300000.0,103700000.0,,,,-104400000.0,-2300000.0,103700000.0,-3000000.0,0.0,,0.0,,50400000.0,300000.0,,-83000000.0,-154800000.0,,,32000000.0
AutoNation Inc,AN,,350698,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:47:36+00:00,-4700000.0,5200000.0,180500000.0,115600000.0,167200000.0,0.0,-660300000.0,-115800000.0,769200000.0,0.0,0.0,0.0,-660300000.0,-115800000.0,769200000.0,-6900000.0,450000000.0,449200000.0,800000.0,-34500000.0,-124600000.0,3600000.0,0.0,-269300000.0,-491000000.0,-44700000.0,,39000000.0
AutoNation Inc,AN,,350698,2019.0,Q3TTM,2018-10-01,2019-09-30,,-4000000.0,5100000.0,175900000.0,96200000.0,69000000.0,30000000.0,-412600000.0,-236600000.0,641400000.0,,,,-412600000.0,-236600000.0,641400000.0,-7800000.0,385000000.0,385600000.0,-600000.0,5400000.0,-59800000.0,3200000.0,-50000000.0,-303900000.0,-338100000.0,-44700000.0,,21900000.0
AutoNation Inc,AN,,350698,2019.0,Q3,2019-07-01,2019-09-30,,-400000.0,1300000.0,45200000.0,44900000.0,91900000.0,,-229700000.0,-16700000.0,240000000.0,,,,-229700000.0,-16700000.0,240000000.0,-6400000.0,99500000.0,100000000.0,-1100000.0,1600000.0,-57900000.0,-400000.0,,-63600000.0,-171800000.0,,,2800000.0
AutoNation Inc,AN,,350698,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 19:29:23+00:00,-4700000.0,3900000.0,133700000.0,67200000.0,218100000.0,0.0,-555900000.0,-113500000.0,665500000.0,0.0,0.0,0.0,-555900000.0,-113500000.0,665500000.0,-3900000.0,292300000.0,293100000.0,-800000.0,16700000.0,-175000000.0,3300000.0,,-186300000.0,-336200000.0,-44700000.0,,7000000.0
AutoNation Inc,AN,,350698,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-23 16:26:40+00:00,-4300000.0,2600000.0,88500000.0,22300000.0,126200000.0,0.0,-326200000.0,-96800000.0,425500000.0,0.0,0.0,0.0,-326200000.0,-96800000.0,425500000.0,2500000.0,192800000.0,193100000.0,300000.0,15100000.0,-117100000.0,3700000.0,0.0,-122700000.0,-164400000.0,-44700000.0,,4200000.0
AutoNation Inc,AN,,350698,2019.0,Q2TTM,2018-07-01,2019-06-30,,-68800000.0,5000000.0,173600000.0,98700000.0,79800000.0,-60000000.0,-338000000.0,-309700000.0,645800000.0,,,,-338000000.0,-309700000.0,645800000.0,-1900000.0,397500000.0,398500000.0,-400000.0,-10900000.0,-58500000.0,3900000.0,-50000000.0,-320600000.0,-174800000.0,-44700000.0,,27100000.0
AutoNation Inc,AN,,350698,2019.0,Q2,2019-04-01,2019-06-30,,,1300000.0,44400000.0,4900000.0,7600000.0,,-115300000.0,-48200000.0,165800000.0,,,,-115300000.0,-48200000.0,165800000.0,2300000.0,100800000.0,101200000.0,200000.0,11500000.0,-102200000.0,5400000.0,,-62700000.0,-1800000.0,-11300000.0,,4200000.0
AutoNation Inc,AN,,350698,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 14:27:41+00:00,-4300000.0,1300000.0,44100000.0,17400000.0,118600000.0,0.0,-210900000.0,-48600000.0,259700000.0,0.0,0.0,0.0,-210900000.0,-48600000.0,259700000.0,200000.0,92000000.0,91900000.0,100000.0,3600000.0,-14900000.0,-1700000.0,0.0,-60000000.0,-162600000.0,-33400000.0,,
AutoNation Inc,AN,,350698,2019.0,Q1TTM,2018-04-01,2019-03-31,,-69600000.0,5000000.0,170300000.0,101400000.0,21100000.0,300000000.0,-250600000.0,-330700000.0,571400000.0,,,600000.0,-250600000.0,-330700000.0,572000000.0,-9300000.0,394300000.0,394700000.0,-400000.0,-19700000.0,79200000.0,-500000.0,-50000000.0,-359300000.0,-519700000.0,-110100000.0,,47300000.0
AutoNation Inc,AN,,350698,2020.0,Q2TTM,2019-07-01,2020-06-30,,-800000.0,4900000.0,189200000.0,93300000.0,600400000.0,1597400000.0,-888800000.0,-143700000.0,1238000000.0,,,,-888800000.0,-143700000.0,1238000000.0,205500000.0,304700000.0,303800000.0,300000.0,138100000.0,-446000000.0,900000.0,-50000000.0,-221900000.0,-1960200000.0,-80000000.0,,34800000.0
AutoNation Inc,AN,,350698,2020.0,Q2,2020-04-01,2020-06-30,,,1100000.0,49100000.0,,655200000.0,807400000.0,-901800000.0,-32500000.0,780600000.0,,,,-901800000.0,-32500000.0,780600000.0,-153700000.0,279800000.0,280100000.0,-300000.0,-204700000.0,-461700000.0,600000.0,,-33100000.0,-1246400000.0,-1100000.0,,
AutoNation Inc,AN,,350698,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-23 16:26:40+00:00,-400000.0,2300000.0,97200000.0,0.0,559400000.0,1597400000.0,-554700000.0,-124700000.0,894300000.0,0.0,0.0,0.0,-554700000.0,-124700000.0,894300000.0,214900000.0,47500000.0,47700000.0,-200000.0,187700000.0,-438500000.0,1000000.0,-50000000.0,-75300000.0,-1633600000.0,-80000000.0,,0.0
AutoNation Inc,AN,,350698,2020.0,Q1TTM,2019-04-01,2020-03-31,,-800000.0,5100000.0,184500000.0,98200000.0,-47200000.0,790000000.0,-102300000.0,-159400000.0,623200000.0,,,,-102300000.0,-159400000.0,623200000.0,361500000.0,125700000.0,124900000.0,800000.0,354300000.0,-86500000.0,5700000.0,-50000000.0,-251500000.0,-715600000.0,-90200000.0,,39000000.0
AutoNation Inc,AN,,350698,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 14:27:41+00:00,-400000.0,1200000.0,48100000.0,0.0,-95800000.0,790000000.0,347100000.0,-92200000.0,113700000.0,0.0,0.0,0.0,347100000.0,-92200000.0,113700000.0,368600000.0,-232300000.0,-232400000.0,100000.0,392400000.0,23200000.0,400000.0,-50000000.0,-42200000.0,-387200000.0,-78900000.0,,
