company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,fedfundsandrepointerestincome,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q3,2017-07-01,2017-09-30,2018-10-29 16:14:17+00:00,,0.49,0.49,0.12,624000000.0,0.46,659000000.0,,2187000000.0,1477000000.0,2629000000.0,9203000000.0,1928000000.0,461000000.0,5424000000.0,5424000000.0,4959000000.0,11161000000.0,2192000000.0,1837000000.0,,1075000000.0,,2930000000.0,3927000000.0,465000000.0,834000000.0,,7811000000.0,944000000.0,3496000000.0,14657000000.0,13394000000.0,10678000000.0,7611000000.0,21839000000.0,1091000000.0,3437000000.0,10120400000.0,10197900000.0,10746700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q3YTD,2017-01-01,2017-09-30,,,1.44,1.44,0.27,1252000000.0,1.35,1658000000.0,,7185000000.0,4593000000.0,7764000000.0,26877000000.0,5548000000.0,1235000000.0,15867000000.0,15867000000.0,14539000000.0,33205000000.0,6625000000.0,6124000000.0,,2884000000.0,,9283000000.0,12680000000.0,1328000000.0,2395000000.0,,24326000000.0,2508000000.0,9308000000.0,42513000000.0,41469000000.0,33711000000.0,23052000000.0,66916000000.0,3330000000.0,10314000000.0,10120400000.0,10197900000.0,10746700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q3TTM,2016-10-01,2017-09-30,,-554000000.0,1.86,1.86,0.1,1531000000.0,1.74,1973000000.0,,8496000000.0,5815000000.0,10009000000.0,35268000000.0,7300000000.0,1695000000.0,20479000000.0,20479000000.0,18790000000.0,43497000000.0,8808000000.0,6715000000.0,,3705000000.0,,12747000000.0,16759000000.0,1689000000.0,3169000000.0,,32066000000.0,3050000000.0,11881000000.0,55378000000.0,54762000000.0,43409000000.0,28975000000.0,86906000000.0,4423000000.0,14120000000.0,10120400000.0,10197900000.0,10746700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q2,2017-04-01,2017-06-30,2018-07-30 16:31:01+00:00,,0.47,0.47,0.075,346000000.0,0.44,560000000.0,,3015000000.0,1532000000.0,2594000000.0,8920000000.0,1897000000.0,442000000.0,5106000000.0,5106000000.0,4745000000.0,10986000000.0,2201000000.0,1956000000.0,,909000000.0,,3299000000.0,4895000000.0,361000000.0,726000000.0,,8040000000.0,917000000.0,3160000000.0,14146000000.0,13982000000.0,11843000000.0,8121000000.0,22829000000.0,1163000000.0,3460000000.0,10095700000.0,10013500000.0,10834800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q2YTD,2017-01-01,2017-06-30,,,0.95,0.95,0.15,628000000.0,0.89,999000000.0,,4998000000.0,3116000000.0,5135000000.0,17674000000.0,3620000000.0,774000000.0,10443000000.0,10443000000.0,9580000000.0,22044000000.0,4433000000.0,4287000000.0,,1809000000.0,,6353000000.0,8753000000.0,863000000.0,1561000000.0,,16515000000.0,1564000000.0,5812000000.0,27856000000.0,28075000000.0,23033000000.0,15441000000.0,45077000000.0,2239000000.0,6877000000.0,10095700000.0,10013500000.0,10834800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q2TTM,2016-07-01,2017-06-30,,-373000000.0,1.8,1.8,0.05,1173000000.0,1.69,1581000000.0,,8658000000.0,5796000000.0,9524000000.0,34423000000.0,6946000000.0,1644000000.0,20010000000.0,20010000000.0,18283000000.0,42537000000.0,8749000000.0,7070000000.0,,3395000000.0,,12870000000.0,17456000000.0,1727000000.0,3185000000.0,,31959000000.0,2675000000.0,10794000000.0,53331000000.0,54849000000.0,44165000000.0,28668000000.0,86702000000.0,4408000000.0,13843000000.0,10095700000.0,10013500000.0,10834800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 16:44:02+00:00,,0.48,0.48,0.075,282000000.0,0.45,439000000.0,,1983000000.0,1584000000.0,2541000000.0,8754000000.0,1723000000.0,332000000.0,5337000000.0,5337000000.0,4835000000.0,11058000000.0,2232000000.0,2331000000.0,,900000000.0,,3054000000.0,3858000000.0,502000000.0,835000000.0,,8475000000.0,647000000.0,2652000000.0,13710000000.0,14093000000.0,11190000000.0,7320000000.0,22248000000.0,1076000000.0,3417000000.0,10072900000.0,10099600000.0,10919700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q1TTM,2016-04-01,2017-03-31,,-187000000.0,1.76,1.76,0.02,1072000000.0,1.66,1281000000.0,,7677000000.0,5672000000.0,9191000000.0,33722000000.0,6634000000.0,1616000000.0,19687000000.0,19687000000.0,17960000000.0,41669000000.0,8752000000.0,7381000000.0,,3245000000.0,,12538000000.0,16853000000.0,1727000000.0,3435000000.0,,31641000000.0,2384000000.0,10090000000.0,51759000000.0,54360000000.0,43490000000.0,27364000000.0,85159000000.0,4320000000.0,13584000000.0,10072900000.0,10099600000.0,10919700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 16:18:13+00:00,,2.64,2.64,0.54,,2.61,,,6437000000.0,,,,,1674000000.0,28147000000.0,28147000000.0,26696000000.0,48162000000.0,10935000000.0,9008000000.0,,48162000000.0,,8665000000.0,33850000000.0,1451000000.0,3282000000.0,,31880000000.0,,,48162000000.0,53154000000.0,42858000000.0,34584000000.0,91020000000.0,,,10112100000.0,10096500000.0,10236900000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q4,2018-10-01,2018-12-31,,,0.7,0.7,,,0.7,,,1420000000.0,,,,,513000000.0,7278000000.0,7278000000.0,7039000000.0,12504000000.0,2749000000.0,2587000000.0,-8371000000.0,4133000000.0,,2077000000.0,7586000000.0,239000000.0,905000000.0,,7735000000.0,,-8371000000.0,4133000000.0,13074000000.0,10173000000.0,8698000000.0,22677000000.0,,,10112100000.0,10096500000.0,10236900000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q3,2018-07-01,2018-09-30,2019-10-28 16:37:44+00:00,,0.67,0.67,,,0.66,,,1827000000.0,,,,,421000000.0,7167000000.0,7167000000.0,6701000000.0,12061000000.0,2702000000.0,1717000000.0,,12061000000.0,,2170000000.0,8946000000.0,466000000.0,716000000.0,,7721000000.0,,,12061000000.0,13014000000.0,10663000000.0,8994000000.0,22724000000.0,,,10001500000.0,10031600000.0,10170800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q3YTD,2018-01-01,2018-09-30,,,1.94,1.94,,,1.91,,,5017000000.0,,,,,1161000000.0,20869000000.0,20869000000.0,19657000000.0,35658000000.0,8186000000.0,6421000000.0,8371000000.0,44029000000.0,,6588000000.0,26264000000.0,1212000000.0,2377000000.0,,24145000000.0,,8371000000.0,44029000000.0,40080000000.0,32685000000.0,25886000000.0,68343000000.0,,,10001500000.0,10031600000.0,10170800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q3TTM,2017-10-01,2018-09-30,,,2.13,2.13,-0.27,-1252000000.0,2.12,-1658000000.0,,8813000000.0,-4593000000.0,-7764000000.0,-26877000000.0,-5548000000.0,1672000000.0,23234000000.0,23234000000.0,21736000000.0,47692000000.0,12355000000.0,7399000000.0,8371000000.0,86384000000.0,,7351000000.0,48369000000.0,1498000000.0,3378000000.0,,31750000000.0,-2508000000.0,-937000000.0,46755000000.0,53128000000.0,40861000000.0,32047000000.0,88553000000.0,-3330000000.0,-10314000000.0,10001500000.0,10031600000.0,10170800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q2,2018-04-01,2018-06-30,2019-07-29 17:06:39+00:00,,0.64,0.64,,,0.63,,,1714000000.0,,,,,395000000.0,6784000000.0,6784000000.0,6466000000.0,11828000000.0,2712000000.0,2151000000.0,4541000000.0,16369000000.0,,2173000000.0,8570000000.0,318000000.0,827000000.0,,7944000000.0,,4541000000.0,16369000000.0,13224000000.0,10721000000.0,8498000000.0,22549000000.0,,,10103100000.0,10181700000.0,10309400000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q2YTD,2018-01-01,2018-06-30,,,1.27,1.27,,,1.25,,,3190000000.0,,,,,740000000.0,13702000000.0,13702000000.0,12956000000.0,23597000000.0,5484000000.0,4704000000.0,8371000000.0,31968000000.0,,4418000000.0,17318000000.0,746000000.0,1661000000.0,,16424000000.0,,8371000000.0,31968000000.0,27066000000.0,22022000000.0,16892000000.0,45619000000.0,,,10103100000.0,10181700000.0,10309400000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q2TTM,2017-07-01,2018-06-30,,,1.95,1.95,-0.15,-628000000.0,1.92,-999000000.0,,9173000000.0,-3116000000.0,-5135000000.0,-17674000000.0,-3620000000.0,1712000000.0,21491000000.0,21491000000.0,19994000000.0,46792000000.0,11845000000.0,7519000000.0,8371000000.0,75398000000.0,,8111000000.0,43350000000.0,1497000000.0,3496000000.0,,31840000000.0,-1564000000.0,2559000000.0,49351000000.0,53508000000.0,40876000000.0,30664000000.0,87668000000.0,-2239000000.0,-6877000000.0,10103100000.0,10181700000.0,10309400000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1.78,1.78,-0.08,-282000000.0,1.73,-439000000.0,,10474000000.0,-1584000000.0,-2541000000.0,-8754000000.0,-1723000000.0,1759000000.0,19813000000.0,19813000000.0,18273000000.0,45950000000.0,11334000000.0,7324000000.0,3830000000.0,59938000000.0,,9237000000.0,39675000000.0,1540000000.0,3395000000.0,,31936000000.0,-647000000.0,1178000000.0,47128000000.0,54266000000.0,41998000000.0,30287000000.0,87948000000.0,-1076000000.0,-3417000000.0,10301600000.0,10322400000.0,10472700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:06:36+00:00,,0.63,0.63,,,0.62,,,1476000000.0,,,,,345000000.0,6918000000.0,6918000000.0,6490000000.0,11769000000.0,2772000000.0,2553000000.0,3830000000.0,15599000000.0,,2245000000.0,8748000000.0,428000000.0,834000000.0,,8480000000.0,,3830000000.0,15599000000.0,13842000000.0,11301000000.0,8394000000.0,23070000000.0,,,10301600000.0,10322400000.0,10472700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q4,2019-10-01,2019-12-31,,,0.74,0.74,,,0.75,,,1175000000.0,,-18170000000.0,,-5795000000.0,524000000.0,6994000000.0,6994000000.0,6748000000.0,12140000000.0,2842000000.0,2214000000.0,-6035000000.0,18480000000.0,,1896000000.0,7995000000.0,246000000.0,941000000.0,,7977000000.0,,-11830000000.0,310000000.0,13239000000.0,10209000000.0,8169000000.0,22349000000.0,,,9385600000.0,9390500000.0,9442900000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 16:18:13+00:00,,2.77,2.77,0.66,,2.75,,,5324000000.0,,,,,1934000000.0,27430000000.0,27430000000.0,25998000000.0,48891000000.0,11234000000.0,9034000000.0,,48891000000.0,,9755000000.0,33319000000.0,1432000000.0,3590000000.0,,31977000000.0,,,48891000000.0,54900000000.0,42353000000.0,32754000000.0,91244000000.0,,,9385600000.0,9390500000.0,9442900000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q3,2019-07-01,2019-09-30,2019-10-28 16:37:44+00:00,,0.57,0.57,,,0.56,,,1082000000.0,,,,,440000000.0,5777000000.0,5777000000.0,5272000000.0,12187000000.0,2826000000.0,1707000000.0,,12187000000.0,,4124000000.0,8913000000.0,505000000.0,779000000.0,,7779000000.0,,,12187000000.0,15169000000.0,10620000000.0,6859000000.0,22807000000.0,,,9249100000.0,9303600000.0,9353000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q3YTD,2019-01-01,2019-09-30,,,2.03,2.03,,,2.0,,,4149000000.0,,18170000000.0,,5795000000.0,1410000000.0,20436000000.0,20436000000.0,19250000000.0,36751000000.0,8392000000.0,6820000000.0,6035000000.0,30411000000.0,,7859000000.0,25324000000.0,1186000000.0,2649000000.0,,24000000000.0,,11830000000.0,48581000000.0,41661000000.0,32144000000.0,24585000000.0,68895000000.0,,,9249100000.0,9303600000.0,9353000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q3TTM,2018-10-01,2019-09-30,,,2.73,2.73,,,2.7,,,5569000000.0,,18170000000.0,,5795000000.0,1923000000.0,27714000000.0,27714000000.0,26289000000.0,49255000000.0,11141000000.0,9407000000.0,-2336000000.0,34544000000.0,,9936000000.0,32910000000.0,1425000000.0,3554000000.0,,31735000000.0,,3459000000.0,52714000000.0,54735000000.0,42317000000.0,33283000000.0,91572000000.0,,,9249100000.0,9303600000.0,9353000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q2YTD,2019-01-01,2019-06-30,,,1.46,1.46,,,1.44,,,3067000000.0,,18170000000.0,,5795000000.0,970000000.0,14659000000.0,14659000000.0,13978000000.0,24564000000.0,5566000000.0,5113000000.0,6035000000.0,18224000000.0,,3735000000.0,16411000000.0,681000000.0,1870000000.0,,16221000000.0,,11830000000.0,36394000000.0,26492000000.0,21524000000.0,17726000000.0,46088000000.0,,,9478700000.0,9523200000.0,9559600000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q2TTM,2018-07-01,2019-06-30,,,2.83,2.83,,,2.8,,,6314000000.0,,18170000000.0,,5795000000.0,1904000000.0,29104000000.0,29104000000.0,27718000000.0,49129000000.0,11017000000.0,9417000000.0,-2336000000.0,34418000000.0,,7982000000.0,32943000000.0,1386000000.0,3491000000.0,,31677000000.0,,3459000000.0,52588000000.0,52580000000.0,42360000000.0,35418000000.0,91489000000.0,,,9478700000.0,9523200000.0,9559600000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q2,2019-04-01,2019-06-30,2019-07-29 17:06:39+00:00,,0.75,0.75,,,0.74,,,1611000000.0,,,,,528000000.0,7348000000.0,7348000000.0,7109000000.0,12189000000.0,2797000000.0,2345000000.0,6035000000.0,18224000000.0,,1971000000.0,8550000000.0,239000000.0,857000000.0,,7972000000.0,,6035000000.0,18224000000.0,13268000000.0,10895000000.0,8959000000.0,23084000000.0,,,9478700000.0,9523200000.0,9559600000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:56:46+00:00,,0.71,0.71,,,0.7,,,1456000000.0,,18170000000.0,,5795000000.0,442000000.0,7311000000.0,7311000000.0,6869000000.0,12375000000.0,2769000000.0,2768000000.0,,,,1764000000.0,7861000000.0,442000000.0,1013000000.0,,8249000000.0,,5795000000.0,18170000000.0,13224000000.0,10629000000.0,8767000000.0,23004000000.0,,,9674600000.0,9725900000.0,9787300000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2019.0,Q1TTM,2018-04-01,2019-03-31,,,2.72,2.72,,,2.69,,,6417000000.0,,18170000000.0,,5795000000.0,1771000000.0,28540000000.0,28540000000.0,27075000000.0,48768000000.0,10932000000.0,9223000000.0,-3830000000.0,32563000000.0,,8184000000.0,32963000000.0,1465000000.0,3461000000.0,,31649000000.0,,1965000000.0,50733000000.0,52536000000.0,42186000000.0,34957000000.0,90954000000.0,,,9674600000.0,9725900000.0,9787300000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2020.0,Q1TTM,2019-04-01,2020-03-31,,,2.46,2.46,,,2.45,,,4389000000.0,,-2072000000.0,,-1827000000.0,1930000000.0,24129000000.0,24129000000.0,22670000000.0,48646000000.0,11376000000.0,9073000000.0,,48891000000.0,,9776000000.0,33288000000.0,1459000000.0,7338000000.0,,32069000000.0,,-1827000000.0,46819000000.0,55151000000.0,42361000000.0,28518000000.0,91007000000.0,,,8852500000.0,8815600000.0,8862700000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:56:46+00:00,,0.4,0.4,,,0.4,,,521000000.0,,16098000000.0,,3968000000.0,438000000.0,4010000000.0,4010000000.0,3541000000.0,12130000000.0,2911000000.0,2807000000.0,,,,1785000000.0,7830000000.0,469000000.0,4761000000.0,,8341000000.0,,3968000000.0,16098000000.0,13475000000.0,10637000000.0,4531000000.0,22767000000.0,,,8852500000.0,8815600000.0,8862700000.0
