company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,premiumsearned,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.38,0.38,0.25,179495000.0,0.39,196652000.0,1622143000.0,591215000.0,,453413000.0,482126000.0,-28713000.0,463854000.0,-14504000.0,-591215000.0,,7749673000.0,,482000.0,,,1945586000.0,9134018000.0,564672000.0,-113297000.0,4063000.0,,,2087885000.0,,591215000.0,,11288101000.0,12557612000.0,678296000.0,11966397000.0,675538000.0,373347000.0,373347000.0,373347000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 09:27:54+00:00,0.14,0.14,,46464000.0,0.14,59906000.0,465192000.0,210021000.0,,60262000.0,58253000.0,2009000.0,54679000.0,4567000.0,-210021000.0,,1986906000.0,,,,,417469000.0,2351302000.0,185012000.0,-28917000.0,1016000.0,,,516635000.0,,210021000.0,,2885484000.0,3213664000.0,118159000.0,3003643000.0,159085000.0,373347000.0,373347000.0,373347000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.42,0.42,0.06,86130000.0,0.42,100025000.0,745469000.0,254273000.0,,404166000.0,409473000.0,-5307000.0,405530000.0,-3395000.0,-254273000.0,,3906421000.0,,35345000.0,,,1005460000.0,4452386000.0,250119000.0,-20036000.0,2031000.0,,,990004000.0,,254273000.0,,5508484000.0,6236910000.0,474153000.0,5982637000.0,329441000.0,1830700000.0,1830700000.0,1830700000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.25,0.25,0.25,180080000.0,0.26,163504000.0,1466290000.0,575417000.0,,407534000.0,453847000.0,-46313000.0,412146000.0,-8686000.0,-575417000.0,,7688502000.0,,482000.0,,,1723334000.0,8895979000.0,519674000.0,-108269000.0,4074000.0,,,1892913000.0,,575417000.0,,10860703000.0,12052989000.0,616869000.0,11477572000.0,655189000.0,1830700000.0,1830700000.0,1830700000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 08:58:10+00:00,0.17,0.17,,44643000.0,0.17,47729000.0,331149000.0,274923000.0,,66450000.0,70190000.0,-3740000.0,65074000.0,361000.0,-274923000.0,,2015886000.0,,,,,466133000.0,2271439000.0,117196000.0,-35345000.0,1015000.0,,,424163000.0,,274923000.0,,2704900000.0,3097742000.0,117919000.0,2822819000.0,167378000.0,371979000.0,371979000.0,371979000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.22,0.22,0.25,181414000.0,0.23,142964000.0,1412275000.0,777071000.0,,153841000.0,205794000.0,-51953000.0,158453000.0,-8686000.0,-777071000.0,,7602733000.0,,,,,1662974000.0,8763373000.0,527830000.0,-108269000.0,4074000.0,,,1878124000.0,,777071000.0,,10714642000.0,11840471000.0,348758000.0,11063400000.0,634659000.0,368487000.0,368487000.0,368487000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 08:33:37+00:00,0.25,0.25,0.0625,41487000.0,0.25,56250000.0,414320000.0,225129000.0,,91937000.0,100846000.0,-8909000.0,94316000.0,-3395000.0,-225129000.0,,1891148000.0,,,,,538714000.0,2169564000.0,132832000.0,-20036000.0,1016000.0,,,565837000.0,,225129000.0,,2756852000.0,3139077000.0,157096000.0,2913948000.0,162063000.0,368487000.0,368487000.0,368487000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 18:28:55+00:00,0.74,0.74,0.25,224133000.0,0.74,109947000.0,1417807000.0,913273000.0,,252111000.0,246589000.0,5522000.0,279587000.0,-31539000.0,-913273000.0,,7459826000.0,,,,,1598064000.0,8634801000.0,549228000.0,-110281000.0,4063000.0,,,1665465000.0,,913273000.0,,10414118000.0,11683927000.0,356536000.0,10770654000.0,659002000.0,372430000.0,372430000.0,372430000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q4,2015-10-01,2015-12-31,,0.17,0.17,0.19,57987000.0,0.18,-12458000.0,372930000.0,275182000.0,,57402000.0,53609000.0,3793000.0,70166000.0,-13780000.0,-275182000.0,,1725573000.0,,,,,324954000.0,1965889000.0,116515000.0,-15780000.0,1016000.0,,,361831000.0,,275182000.0,,2369927000.0,2686260000.0,41151000.0,2411078000.0,146288000.0,372430000.0,372430000.0,372430000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:34:15+00:00,-0.47,-0.47,,58466000.0,-0.47,-90273000.0,389820000.0,230593000.0,,-180183000.0,-181912000.0,1729000.0,-173173000.0,-8026000.0,-230593000.0,,1863276000.0,,,,,-14677000.0,2197897000.0,155320000.0,-24243000.0,1016000.0,,,375495000.0,,230593000.0,,2607615000.0,2566023000.0,-272185000.0,2335430000.0,172284000.0,372547000.0,372547000.0,372547000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.57,0.57,0.06,166146000.0,0.56,122405000.0,1044877000.0,638091000.0,,194709000.0,192980000.0,1729000.0,209421000.0,-17759000.0,-638091000.0,,5734253000.0,,,,,1273110000.0,6668912000.0,432713000.0,-94501000.0,3047000.0,,,1303634000.0,,638091000.0,,8044191000.0,8997667000.0,315385000.0,8359576000.0,512714000.0,372547000.0,372547000.0,372547000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.55,0.55,0.25,219545000.0,0.54,128445000.0,1360853000.0,1022219000.0,,-70694000.0,-59495000.0,-11199000.0,-46482000.0,-28274000.0,-1022219000.0,,7695566000.0,,-35345000.0,,,1564545000.0,9081347000.0,568047000.0,-184075000.0,4062000.0,,,1638669000.0,,1022219000.0,,10755486000.0,11882000000.0,104295000.0,10859781000.0,692989000.0,372547000.0,372547000.0,372547000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:43:44+00:00,0.04,0.04,,55240000.0,0.04,,404062000.0,215660000.0,,463000.0,463000.0,,1835000.0,-2387000.0,-215660000.0,,2003577000.0,,,,,320953000.0,2296280000.0,153023000.0,-29807000.0,1015000.0,,,517287000.0,,215660000.0,,2839000000.0,3055123000.0,463000.0,2839463000.0,173508000.0,45900000.0,45900000.0,45900000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.04,1.04,0.06,107680000.0,1.03,212678000.0,655057000.0,407498000.0,,374892000.0,374892000.0,,382594000.0,-9733000.0,-407498000.0,,3870977000.0,,,,,1287787000.0,4471015000.0,277393000.0,-70258000.0,2031000.0,,,928139000.0,,407498000.0,,5436576000.0,6431644000.0,587570000.0,6024146000.0,340430000.0,45900000.0,45900000.0,45900000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.16,1.16,0.25,207543000.0,1.15,278624000.0,1436225000.0,1001647000.0,,169751000.0,180670000.0,-10919000.0,181370000.0,-15681000.0,-1001647000.0,,7819196000.0,,-35345000.0,,,1996691000.0,9234752000.0,597739000.0,-188749000.0,4062000.0,,,1779809000.0,,1001647000.0,,11033355000.0,12529641000.0,494639000.0,11527994000.0,679790000.0,45900000.0,45900000.0,45900000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:53:39+00:00,1.0,1.0,0.0625,52440000.0,0.99,212678000.0,250995000.0,191838000.0,,374429000.0,374429000.0,,380759000.0,-7346000.0,-191838000.0,,1867400000.0,,,,,966834000.0,2174735000.0,124370000.0,-40451000.0,1016000.0,,,410852000.0,,191838000.0,,2597576000.0,3376521000.0,587107000.0,3184683000.0,166922000.0,373541000.0,373541000.0,373541000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.29,1.29,0.25,196946000.0,1.28,322399000.0,1363312000.0,815131000.0,,481517000.0,488834000.0,-7317000.0,490749000.0,-13294000.0,-815131000.0,,7830892000.0,,,,,2142484000.0,9221294000.0,562003000.0,-158942000.0,4062000.0,,,1686689000.0,,815131000.0,,10945987000.0,12572351000.0,811233000.0,11757220000.0,673660000.0,373541000.0,373541000.0,373541000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,FY,2016-01-01,2016-12-31,2019-01-28 20:16:00+00:00,0.34,0.34,0.25,117111000.0,0.34,25773000.0,1193973000.0,95757000.0,,2823563000.0,2590877000.0,232686000.0,2819500000.0,,-881894000.0,,534784000.0,,,812637000.0,26500000.0,412826000.0,-1301371000.0,168765000.0,-154598000.0,4063000.0,1537663000.0,,1688325000.0,,908394000.0,26500000.0,349467000.0,3848011000.0,2616650000.0,2966117000.0,,8292600000.0,8292600000.0,8292600000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q4,2016-10-01,2016-12-31,,0.38,0.38,0.06,-35959000.0,0.38,-33419000.0,415067000.0,-587884000.0,,2795347000.0,2562661000.0,232686000.0,2830733000.0,-36402000.0,-198253000.0,,-4649010000.0,,,812637000.0,26500000.0,-736361000.0,-7151819000.0,-197658000.0,-46153000.0,1016000.0,1537663000.0,,422112000.0,,224753000.0,26500000.0,-6811819000.0,-4084324000.0,2529242000.0,-4282577000.0,-454025000.0,8292600000.0,8292600000.0,8292600000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 16:23:44+00:00,0.41,0.41,0.0625,52691000.0,0.41,73703000.0,294930000.0,230456000.0,,176206000.0,176206000.0,,154358000.0,20832000.0,-230456000.0,,1746901000.0,,,,,525714000.0,1968442000.0,164121000.0,-36503000.0,1016000.0,,,418715000.0,,230456000.0,,2403345000.0,2883710000.0,249909000.0,2653254000.0,152044000.0,370404000.0,370404000.0,370404000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.04,-0.04,0.19,153070000.0,-0.04,59192000.0,778906000.0,683641000.0,,28216000.0,28216000.0,,-11233000.0,36402000.0,-683641000.0,,5183794000.0,,,,,1149187000.0,5850448000.0,366423000.0,-108445000.0,3047000.0,,,1266213000.0,,683641000.0,,7161286000.0,7932335000.0,87408000.0,7248694000.0,454025000.0,370404000.0,370404000.0,370404000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.13,0.13,0.38,211057000.0,0.14,46734000.0,1151836000.0,843019000.0,,85618000.0,81825000.0,3793000.0,58933000.0,22622000.0,-843019000.0,,6909367000.0,,,,,1474141000.0,7932141000.0,482938000.0,-124225000.0,4063000.0,,,1628044000.0,,843019000.0,,9647017000.0,10618595000.0,128559000.0,9775576000.0,600313000.0,370404000.0,370404000.0,370404000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:27:09+00:00,0.15,0.15,0.0625,50769000.0,0.15,68850000.0,253046000.0,238664000.0,,70612000.0,70612000.0,,57289000.0,12308000.0,-238664000.0,,1804794000.0,,,,,493940000.0,2006220000.0,143379000.0,-51890000.0,1015000.0,,,458091000.0,,238664000.0,,2463190000.0,2841316000.0,139462000.0,2602652000.0,146157000.0,372556000.0,372556000.0,372556000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.45,-0.45,0.13,100379000.0,-0.45,-14511000.0,483976000.0,453185000.0,,-147990000.0,-147990000.0,,-165591000.0,15570000.0,-453185000.0,,3436893000.0,,,,,623473000.0,3882006000.0,202302000.0,-71942000.0,2031000.0,,,847498000.0,,453185000.0,,4757941000.0,5048625000.0,-162501000.0,4595440000.0,301981000.0,372556000.0,372556000.0,372556000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q2TTM,2015-07-01,2016-06-30,,-0.75,-0.75,0.31,216832000.0,-0.74,-117242000.0,1246726000.0,843156000.0,,-270771000.0,-276293000.0,5522000.0,-268598000.0,-6236000.0,-843156000.0,,7025742000.0,,,,,933750000.0,8161596000.0,474137000.0,-111965000.0,4063000.0,,,1584824000.0,,843156000.0,,9851287000.0,10300908000.0,-393535000.0,9457752000.0,620553000.0,372556000.0,372556000.0,372556000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:21:27+00:00,-0.6,-0.6,0.0625,49610000.0,-0.6,-83361000.0,230930000.0,214521000.0,,-218602000.0,-218602000.0,,-222880000.0,3262000.0,-214521000.0,,1632099000.0,,,,,129533000.0,1875786000.0,58923000.0,-20052000.0,1016000.0,,,389407000.0,,214521000.0,,2294751000.0,2207309000.0,-301963000.0,1992788000.0,155824000.0,372367000.0,372367000.0,372367000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.86,-0.86,0.25,221303000.0,-0.85,-186092000.0,1397742000.0,820152000.0,,-340920000.0,-346442000.0,5522000.0,-324052000.0,-20931000.0,-820152000.0,,7224525000.0,,,,,760763000.0,8451656000.0,483781000.0,-89882000.0,4063000.0,,,1644020000.0,,820152000.0,,10227097000.0,10514715000.0,-532534000.0,9694563000.0,647904000.0,372367000.0,372367000.0,372367000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,FY,2017-01-01,2017-12-31,2020-01-29 06:45:23+00:00,0.45,0.45,0.325,110395000.0,0.45,642286000.0,1764285000.0,101202000.0,,727235000.0,438604000.0,288631000.0,722860000.0,,-1023063000.0,,923418000.0,,,971461000.0,49600000.0,750985000.0,1233510000.0,424788000.0,74901000.0,4375000.0,1610218000.0,,1950935000.0,,1072663000.0,49600000.0,3369741000.0,5473694000.0,1080890000.0,4450631000.0,,1606400000.0,1606400000.0,1606400000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q4,2017-10-01,2017-12-31,,-0.74,-0.74,0.1,5867000.0,-0.73,511927000.0,1356264000.0,-189761000.0,,252962000.0,18321000.0,234641000.0,278143000.0,-26353000.0,-732100000.0,,-635605000.0,,-4509000.0,971461000.0,49600000.0,110952000.0,-276591000.0,-866193000.0,-39569000.0,1172000.0,1610218000.0,,473250000.0,,781700000.0,49600000.0,162957000.0,1429814000.0,534757000.0,697714000.0,-145822000.0,1606400000.0,1606400000.0,1606400000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 16:25:50+00:00,0.27,0.27,0.1,28760000.0,0.27,,,25612000.0,,106288000.0,106288000.0,,105116000.0,,-25612000.0,,,0.0,4509000.0,,,,313889000.0,963511000.0,,1172000.0,,,493471000.0,,25612000.0,,836120000.0,963511000.0,101779000.0,937899000.0,,389300000.0,389300000.0,389300000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.19,1.19,0.23,104528000.0,1.18,130359000.0,408021000.0,290963000.0,,474273000.0,420283000.0,53990000.0,444717000.0,26353000.0,-290963000.0,,1559023000.0,,4509000.0,,,640033000.0,1510101000.0,1290981000.0,114470000.0,3203000.0,,,1477685000.0,,290963000.0,,3206784000.0,4043880000.0,546133000.0,3752917000.0,145822000.0,389300000.0,389300000.0,389300000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.57,1.57,0.29,68569000.0,1.56,96940000.0,823088000.0,-296921000.0,,3269620000.0,2982944000.0,286676000.0,3275450000.0,-10049000.0,-489216000.0,,-3089987000.0,,4509000.0,812637000.0,26500000.0,-96328000.0,-5641718000.0,1093323000.0,68317000.0,4219000.0,1537663000.0,,1899797000.0,,515716000.0,26500000.0,-3605035000.0,-40444000.0,3075375000.0,-529660000.0,-308203000.0,389300000.0,389300000.0,389300000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:41:07+00:00,0.16,0.16,0.0625,26258000.0,0.16,26185000.0,,25580000.0,,74062000.0,20072000.0,53990000.0,58193000.0,14854000.0,-25580000.0,,,0.0,,,,,-564878000.0,,-14104000.0,1015000.0,,,480887000.0,,25580000.0,,-71837000.0,,46257000.0,-25580000.0,,369212000.0,369212000.0,369212000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.92,0.92,0.13,75768000.0,0.91,130359000.0,408021000.0,265351000.0,,367985000.0,313995000.0,53990000.0,339601000.0,26353000.0,-265351000.0,,1559023000.0,,,,,640033000.0,1196212000.0,327470000.0,114470000.0,2031000.0,,,984214000.0,,265351000.0,,2370664000.0,3080369000.0,444354000.0,2815018000.0,145822000.0,369212000.0,369212000.0,369212000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.71,1.71,0.25,92500000.0,1.7,170643000.0,1118018000.0,-92077000.0,,3339538000.0,3052862000.0,286676000.0,3324692000.0,10783000.0,-694060000.0,,-1343086000.0,,,812637000.0,26500000.0,429386000.0,-3987165000.0,293933000.0,31814000.0,4063000.0,1537663000.0,,1825041000.0,,720560000.0,26500000.0,-2037810000.0,1879755000.0,3223505000.0,1185695000.0,-156159000.0,369212000.0,369212000.0,369212000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:17:39+00:00,0.76,0.76,0.0625,49510000.0,0.75,104174000.0,408021000.0,239771000.0,,293923000.0,293923000.0,,281408000.0,11499000.0,-239771000.0,,1559023000.0,,,,,640033000.0,1761090000.0,327470000.0,128574000.0,1016000.0,,,503327000.0,,239771000.0,,2442501000.0,3080369000.0,398097000.0,2840598000.0,145822000.0,359634000.0,359634000.0,359634000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.7,1.7,0.25,117011000.0,1.69,213308000.0,1371064000.0,121007000.0,,3336088000.0,3103402000.0,232686000.0,3323788000.0,8237000.0,-907144000.0,,461708000.0,,,812637000.0,26500000.0,923326000.0,-1416067000.0,437312000.0,-5972000.0,4063000.0,1537663000.0,,1802245000.0,,933644000.0,26500000.0,497217000.0,4721071000.0,3316710000.0,3813927000.0,-10002000.0,359634000.0,359634000.0,359634000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q3,2018-07-01,2018-09-30,2019-10-08 16:38:11+00:00,0.56,0.56,,32295000.0,0.55,90391000.0,,336968000.0,,182301000.0,182301000.0,0.0,181025000.0,,-336968000.0,,336736000.0,0.0,18867000.0,,,383416000.0,374624000.0,,,1276000.0,622621000.0,,461265000.0,116204000.0,336968000.0,,868184000.0,1458977000.0,253825000.0,1122009000.0,,323300000.0,323300000.0,329100000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.95,2.95,0.2,92360000.0,2.92,51560000.0,,932530000.0,,2463783000.0,1045878000.0,773984000.0,2460164000.0,,-932530000.0,,939272000.0,643921000.0,84320000.0,,,740505000.0,396467000.0,,,3619000.0,1868515000.0,,1429439000.0,315622000.0,932530000.0,,1918266000.0,3863914000.0,1013118000.0,2931384000.0,,323300000.0,323300000.0,329100000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.21,2.21,0.3,98227000.0,2.19,563487000.0,1356264000.0,742769000.0,,2716745000.0,1064199000.0,1008625000.0,2738307000.0,-26353000.0,-1664630000.0,,303667000.0,643921000.0,79811000.0,971461000.0,49600000.0,851457000.0,119876000.0,-866193000.0,-39569000.0,4791000.0,3478733000.0,,1902689000.0,315622000.0,1714230000.0,49600000.0,2081223000.0,5293728000.0,1547875000.0,3629098000.0,-145822000.0,323300000.0,323300000.0,329100000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q2,2018-04-01,2018-06-30,2019-07-09 16:50:23+00:00,2.05,2.05,0.1,31905000.0,2.03,9598000.0,,308388000.0,,1441423000.0,76475000.0,721027000.0,1440252000.0,,-308388000.0,,327314000.0,643921000.0,33353000.0,,,204756000.0,372298000.0,,,1171000.0,658001000.0,,478515000.0,53755000.0,308388000.0,,882718000.0,1243826000.0,52720000.0,935438000.0,,702600000.0,702600000.0,709500000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.39,2.39,0.2,60065000.0,2.37,-38831000.0,,595562000.0,,2281482000.0,863577000.0,773984000.0,2279139000.0,,-595562000.0,,602536000.0,643921000.0,65453000.0,,,357089000.0,21843000.0,,,2343000.0,1245894000.0,,968174000.0,199418000.0,595562000.0,,1050082000.0,2404937000.0,759293000.0,1809375000.0,,702600000.0,702600000.0,709500000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.92,1.92,0.4,94692000.0,1.91,473096000.0,1356264000.0,431413000.0,,2640732000.0,988186000.0,1008625000.0,2662398000.0,-26353000.0,-1353274000.0,,-33069000.0,643921000.0,65453000.0,971461000.0,49600000.0,468041000.0,59141000.0,97318000.0,-39569000.0,4687000.0,2856112000.0,,1934895000.0,199418000.0,1402874000.0,49600000.0,2049159000.0,4798262000.0,1395829000.0,3444988000.0,-145822000.0,702600000.0,702600000.0,709500000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q1,2018-01-01,2018-03-31,2019-04-09 16:21:56+00:00,0.34,0.34,0.1,28160000.0,0.34,-48429000.0,,287174000.0,,840059000.0,787102000.0,52957000.0,838887000.0,,-287174000.0,,275222000.0,,32100000.0,,,152333000.0,-350455000.0,,,1172000.0,587893000.0,,489659000.0,145663000.0,287174000.0,,167364000.0,1161111000.0,706573000.0,873937000.0,,2467300000.0,2467300000.0,2467300000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.03,0.03,0.36,89045000.0,0.04,489683000.0,1356264000.0,148605000.0,,1273371000.0,931783000.0,341588000.0,1280339000.0,-11499000.0,-1070466000.0,,-360383000.0,,32100000.0,971461000.0,49600000.0,263285000.0,-878035000.0,97318000.0,-53673000.0,4531000.0,2198111000.0,,1937267000.0,145663000.0,1120066000.0,49600000.0,1094604000.0,3554436000.0,1389366000.0,2483970000.0,-145822000.0,2467300000.0,2467300000.0,2467300000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2019.0,Q4,2019-09-01,2019-11-30,,0.6,0.6,0.38,42271000.0,0.6,38673000.0,1526992000.0,-1124303000.0,,861869000.0,861869000.0,,860593000.0,,-341377000.0,,-683978000.0,,-121766000.0,1465680000.0,,392881000.0,437292000.0,667993000.0,-202995000.0,1276000.0,659673000.0,,457857000.0,-465451000.0,341377000.0,,734425000.0,2098110000.0,1022308000.0,1756733000.0,,529500000.0,529500000.0,536500000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2019.0,FY,2018-12-01,2019-11-30,2020-01-29 06:45:23+00:00,3.07,3.07,0.5,152871000.0,3.03,-483955000.0,1526992000.0,87177000.0,,1630556000.0,1630556000.0,0.0,1625453000.0,,-1552857000.0,,559300000.0,,,1465680000.0,,992652000.0,1552424000.0,667993000.0,-202995000.0,5103000.0,2279712000.0,,1824891000.0,,1552857000.0,,3327191000.0,6026649000.0,1146601000.0,4473792000.0,,529500000.0,529500000.0,536500000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2019.0,Q3,2019-06-01,2019-08-31,2019-10-08 16:38:11+00:00,0.16,0.16,,39880000.0,0.15,-36131000.0,,390041000.0,,49394000.0,49394000.0,0.0,48119000.0,,-390041000.0,,410467000.0,0.0,72283000.0,,,251813000.0,405373000.0,,,1275000.0,581796000.0,,446882000.0,-20920000.0,390041000.0,,892135000.0,1223156000.0,-59020000.0,833115000.0,,300700000.0,300700000.0,320800000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2019.0,Q2,2019-03-01,2019-05-31,2020-07-09 16:27:43+00:00,2.17,2.17,,36786000.0,2.14,-488797000.0,,431852000.0,,672276000.0,672276000.0,,671000000.0,,-431852000.0,,445967000.0,,22170000.0,,,226518000.0,369864000.0,,,1276000.0,597697000.0,,510560000.0,240189000.0,431852000.0,,917210000.0,1510371000.0,161309000.0,1078519000.0,,309200000.0,309200000.0,313600000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2019.0,Q1,2018-12-01,2019-02-28,2020-04-08 16:29:12+00:00,0.14,0.14,0.125,33934000.0,0.14,2300000.0,,389587000.0,,47017000.0,47017000.0,,45741000.0,,-389587000.0,,386844000.0,,27313000.0,,,121440000.0,339895000.0,,,1276000.0,440546000.0,,409592000.0,246182000.0,389587000.0,,783421000.0,1195012000.0,22004000.0,805425000.0,,315175000.0,315175000.0,315175000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2020.0,Q2YTD,2019-12-01,2020-05-31,,0.53,0.53,0.15,79836000.0,0.53,77762000.0,,578592000.0,,155539000.0,155539000.0,,152713000.0,,-578592000.0,,563098000.0,,-74576000.0,,,306600000.0,834830000.0,,,2826000.0,1401895000.0,,1268660000.0,798202000.0,578592000.0,,2183326000.0,3069795000.0,307877000.0,2491203000.0,,263400000.0,263400000.0,263400000.0
Leucadia National Corp,JEF,549300HOF34RGOJ5YL07,96223,2020.0,Q2TTM,2019-06-01,2020-05-31,,1.29,1.29,0.53,161987000.0,1.28,80304000.0,1526992000.0,-155670000.0,,1066802000.0,1066802000.0,,1061425000.0,,-1310010000.0,,289587000.0,,-124059000.0,1465680000.0,,951294000.0,1677495000.0,667993000.0,-202995000.0,5377000.0,2643364000.0,,2173399000.0,311831000.0,1310010000.0,,3809886000.0,6391061000.0,1271165000.0,5081051000.0,,263400000.0,263400000.0,263400000.0
