company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
HollyFrontier Corp,HFC,,48039,2011.0,Q3,2011-07-01,2011-09-30,,,,135564000.0,16306000.0,43240000.0,872158000.0,,61370000.0,11000000.0,92437000.0,-143253000.0,668216000.0,631207000.0,-143253000.0,668216000.0,631207000.0,1156170000.0,531011000.0,531011000.0,-4414000.0,-36056000.0,,-151322000.0,-212260000.0,-117918000.0,-21450000.0,-37862000.0,126236000.0,
HollyFrontier Corp,HFC,,48039,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-08 14:24:53+00:00,,,89935000.0,34264000.0,63140000.0,,,82078000.0,16500000.0,563000.0,-5346000.0,-255062000.0,457996000.0,-5346000.0,-255062000.0,457996000.0,197588000.0,292844000.0,292844000.0,19934000.0,38239000.0,,-15984000.0,-166907000.0,-156305000.0,-40289000.0,-4375000.0,68150000.0,
HollyFrontier Corp,HFC,,48039,2011.0,Q2,2011-04-01,2011-06-30,,,,89935000.0,46866000.0,31832000.0,,,80537000.0,8000000.0,-29437000.0,-10867000.0,-114012000.0,327454000.0,-10867000.0,-114012000.0,327454000.0,202575000.0,201833000.0,201833000.0,13252000.0,38255000.0,67012000.0,4485000.0,-166907000.0,-82267000.0,-30245000.0,-1925000.0,68150000.0,
HollyFrontier Corp,HFC,,48039,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 18:16:37+00:00,,,,-12602000.0,31308000.0,,,1541000.0,8500000.0,30000000.0,5521000.0,-141050000.0,130542000.0,5521000.0,-141050000.0,130542000.0,-4987000.0,91011000.0,91011000.0,6682000.0,-16000.0,-67012000.0,-20469000.0,,-74038000.0,-10044000.0,-2450000.0,,
HollyFrontier Corp,HFC,,48039,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-07 18:49:45+00:00,,,622314000.0,77184000.0,178162000.0,0.0,,-380679000.0,,817750000.0,-459648000.0,-233636000.0,1171788000.0,-459648000.0,-233636000.0,1171788000.0,478504000.0,1360040000.0,1360040000.0,14265000.0,-404189000.0,,-376610000.0,-238315000.0,-207537000.0,-296454000.0,-200145000.0,212216000.0,
HollyFrontier Corp,HFC,,48039,2012.0,Q3,2012-07-01,2012-09-30,,,,320460000.0,28256000.0,65112000.0,,,79608000.0,-189771000.0,424000000.0,32108000.0,-89183000.0,742285000.0,32108000.0,-89183000.0,742285000.0,685210000.0,610650000.0,610650000.0,-13085000.0,285002000.0,,-132652000.0,-69886000.0,-79517000.0,-163392000.0,-191079000.0,60220000.0,
HollyFrontier Corp,HFC,,48039,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-08 18:49:27+00:00,,,301854000.0,48928000.0,113050000.0,,,-460287000.0,189771000.0,393750000.0,-491756000.0,-144453000.0,429503000.0,-491756000.0,-144453000.0,429503000.0,-206706000.0,749390000.0,749390000.0,27350000.0,-689191000.0,,-243958000.0,-168429000.0,-128020000.0,-133062000.0,-9066000.0,151996000.0,
HollyFrontier Corp,HFC,,48039,2012.0,Q2,2012-04-01,2012-06-30,,,,274848000.0,24506000.0,56948000.0,,,-389429000.0,189771000.0,63000000.0,-387177000.0,-75773000.0,175598000.0,-387177000.0,-75773000.0,175598000.0,-287352000.0,502370000.0,502370000.0,5709000.0,-522114000.0,,-123439000.0,-60656000.0,-66633000.0,-50427000.0,56032000.0,51516000.0,
HollyFrontier Corp,HFC,,48039,2012.0,Q1,2012-01-01,2012-03-31,2012-05-07 18:05:56+00:00,,,27006000.0,24422000.0,56102000.0,,,-70858000.0,,330750000.0,-104579000.0,-68680000.0,253905000.0,-104579000.0,-68680000.0,253905000.0,80646000.0,247020000.0,247020000.0,21641000.0,-167077000.0,,-120519000.0,-107773000.0,-61387000.0,-82635000.0,-65098000.0,100480000.0,
HollyFrontier Corp,HFC,,48039,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-07 12:35:06+00:00,-11301000.0,7948000.0,336588000.0,67822000.0,224381000.0,,,-116873000.0,,668000.0,-933250000.0,-332128000.0,802163000.0,-933250000.0,-332128000.0,802163000.0,-463215000.0,698029000.0,698029000.0,-11322000.0,349913000.0,-11040000.0,-485411000.0,-675701000.0,-286189000.0,-613473000.0,-184947000.0,646301000.0,5802000.0
HollyFrontier Corp,HFC,,48039,2013.0,Q1,2013-01-01,2013-03-31,2013-05-08 13:57:00+00:00,,,17380000.0,20825000.0,71762000.0,,,-122033000.0,146888000.0,59973000.0,-29175000.0,-104645000.0,248563000.0,-29175000.0,-104645000.0,248563000.0,114743000.0,343371000.0,343371000.0,-44537000.0,-11825000.0,9593000.0,-102163000.0,-178251000.0,-79267000.0,-110000000.0,-12048000.0,143280000.0,
HollyFrontier Corp,HFC,,48039,2014.0,Q3,2014-07-01,2014-09-30,,,,104346000.0,14970000.0,80945000.0,,,-180988000.0,,61500000.0,-293098000.0,-53632000.0,84454000.0,-293098000.0,-53632000.0,84454000.0,-262276000.0,187558000.0,187558000.0,-3061000.0,-5260000.0,,-182603000.0,-264144000.0,-124364000.0,-53720000.0,-113015000.0,320165000.0,14711000.0
HollyFrontier Corp,HFC,,48039,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 12:50:47+00:00,,1489000.0,222488000.0,45672000.0,262883000.0,,,-9465000.0,,538600000.0,-642154000.0,-247856000.0,805933000.0,-642154000.0,-247856000.0,805933000.0,-84077000.0,536673000.0,536673000.0,14353000.0,4482000.0,5021000.0,-544239000.0,-762224000.0,-369133000.0,-507847000.0,-133150000.0,863769000.0,14711000.0
HollyFrontier Corp,HFC,,48039,2014.0,Q2,2014-04-01,2014-06-30,,,,117909000.0,10233000.0,101390000.0,,,19596000.0,,476777000.0,-201708000.0,-81175000.0,326550000.0,-201708000.0,-81175000.0,326550000.0,43667000.0,185153000.0,185153000.0,20411000.0,-417977000.0,2435000.0,-203022000.0,-253050000.0,-120488000.0,-51339000.0,-6147000.0,289928000.0,
HollyFrontier Corp,HFC,,48039,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 11:29:36+00:00,,1489000.0,118142000.0,30702000.0,181938000.0,,,171523000.0,,477100000.0,-349056000.0,-194224000.0,721479000.0,-349056000.0,-194224000.0,721479000.0,178199000.0,349115000.0,349115000.0,17414000.0,9742000.0,5021000.0,-361636000.0,-498080000.0,-244769000.0,-454127000.0,-20135000.0,543604000.0,
HollyFrontier Corp,HFC,,48039,2014.0,Q1,2014-01-01,2014-03-31,2014-05-06 11:18:00+00:00,,1489000.0,233000.0,20469000.0,80548000.0,,,151927000.0,0.0,323000.0,-147348000.0,-113049000.0,394929000.0,-147348000.0,-113049000.0,394929000.0,134532000.0,163962000.0,163962000.0,-2997000.0,427719000.0,2586000.0,-158614000.0,-245030000.0,-124281000.0,-402788000.0,-13988000.0,253676000.0,0.0
HollyFrontier Corp,HFC,,48039,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 14:23:40+00:00,,,38985000.0,14522000.0,80012000.0,,,-86474000.0,,153500000.0,-108688000.0,-112097000.0,246892000.0,-108688000.0,-112097000.0,246892000.0,26107000.0,242661000.0,242661000.0,10693000.0,7434000.0,,-82807000.0,-118816000.0,-172619000.0,-131750000.0,-55065000.0,178524000.0,814000.0
HollyFrontier Corp,HFC,,48039,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 12:11:32+00:00,0.0,,19166000.0,15261000.0,87880000.0,,0.0,-109332000.0,0.0,1083690000.0,43045000.0,-5193000.0,6636000.0,43045000.0,-5193000.0,6636000.0,44488000.0,-43390000.0,-43390000.0,71478000.0,,0.0,-80333000.0,-4082000.0,-149573000.0,-826882000.0,-133430000.0,148204000.0,258000.0
HollyFrontier Corp,HFC,,48039,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 15:27:45+00:00,-870627000.0,2475000.0,-80348000.0,64205000.0,201322000.0,,324000.0,106025000.0,52634000.0,505000000.0,-143466000.0,-580509000.0,473398000.0,-143466000.0,-580509000.0,473398000.0,-250253000.0,36291000.0,36291000.0,127285000.0,-274000.0,3017000.0,-171530000.0,-41565000.0,-137050000.0,-529296000.0,0.0,465716000.0,
HollyFrontier Corp,HFC,,48039,2017.0,Q2,2017-04-01,2017-06-30,,-30195000.0,,-82861000.0,37094000.0,105282000.0,,628000.0,220157000.0,15071000.0,99000000.0,-75103000.0,-107493000.0,512782000.0,-75103000.0,-107493000.0,512782000.0,330814000.0,74073000.0,74073000.0,113270000.0,,-5000.0,-86002000.0,,-77293000.0,-103172000.0,,,
HollyFrontier Corp,HFC,,48039,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:05:21+00:00,-840432000.0,2475000.0,2513000.0,27111000.0,96040000.0,,-304000.0,-114132000.0,37563000.0,406000000.0,-68363000.0,-473016000.0,-39384000.0,-68363000.0,-473016000.0,-39384000.0,-581067000.0,-37782000.0,-37782000.0,14015000.0,-274000.0,3022000.0,-85528000.0,-41565000.0,-59757000.0,-426124000.0,0.0,465716000.0,
HollyFrontier Corp,HFC,,48039,2019.0,Q2,2019-04-01,2019-06-30,,720000.0,,135901000.0,40877000.0,126908000.0,,2515000.0,185570000.0,,71001000.0,-279736000.0,-55584000.0,752734000.0,-279736000.0,-55584000.0,752734000.0,419929000.0,216817000.0,216817000.0,223439000.0,-33407000.0,-6604000.0,-56659000.0,,-49700000.0,-71500000.0,-189171000.0,,
