company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2015.0,Q3YTD,2014-02-23,2014-11-29,2016-01-13 16:45:03+00:00,-55000000.0,55000000.0,136000000.0,219000000.0,-205000000.0,5000000.0,485000000.0,438000000.0,-209000000.0,104000000.0,,,2000000.0,438000000.0,-209000000.0,106000000.0,335000000.0,159000000.0,91000000.0,68000000.0,-1000000.0,,3000000.0,-8000000.0,-164000000.0,-44000000.0,,7000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2015.0,Q3,2014-09-07,2014-11-29,,-8000000.0,30000000.0,53000000.0,65000000.0,-158000000.0,,484000000.0,472000000.0,-88000000.0,-54000000.0,,,,472000000.0,-88000000.0,-54000000.0,330000000.0,81000000.0,12000000.0,69000000.0,27000000.0,,-2000000.0,-2000000.0,-80000000.0,-10000000.0,,2000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2015.0,Q2TTM,2013-09-08,2014-09-06,,-47000000.0,39000000.0,184000000.0,288000000.0,-43000000.0,7000000.0,47000000.0,-250000000.0,-178000000.0,400000000.0,,23000000.0,12000000.0,-250000000.0,-155000000.0,412000000.0,7000000.0,138000000.0,154000000.0,-16000000.0,1000000.0,,14000000.0,-8000000.0,-158000000.0,-296000000.0,,13000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2015.0,Q2YTD,2014-02-23,2014-09-06,2015-10-21 16:42:25+00:00,-47000000.0,25000000.0,83000000.0,154000000.0,-47000000.0,5000000.0,1000000.0,-34000000.0,-121000000.0,158000000.0,,,2000000.0,-34000000.0,-121000000.0,160000000.0,5000000.0,78000000.0,79000000.0,-1000000.0,-28000000.0,,5000000.0,-6000000.0,-84000000.0,-34000000.0,,5000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2015.0,Q2,2014-06-15,2014-09-06,,-42000000.0,28000000.0,25000000.0,65000000.0,7000000.0,3000000.0,1000000.0,-16000000.0,-89000000.0,101000000.0,,,2000000.0,-16000000.0,-89000000.0,103000000.0,-2000000.0,33000000.0,31000000.0,2000000.0,-2000000.0,,-1000000.0,-2000000.0,-47000000.0,-18000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2015.0,Q1TTM,2013-06-16,2014-06-14,,-5000000.0,96000000.0,192000000.0,293000000.0,-170000000.0,6000000.0,107000000.0,-186000000.0,-104000000.0,284000000.0,1000000.0,34000000.0,-15000000.0,-185000000.0,-70000000.0,269000000.0,14000000.0,146000000.0,163000000.0,-17000000.0,-2000000.0,,16000000.0,-8000000.0,-130000000.0,-291000000.0,,15000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2015.0,Q1,2014-02-23,2014-06-14,2015-07-28 16:34:45+00:00,-5000000.0,-3000000.0,58000000.0,89000000.0,-54000000.0,2000000.0,,-18000000.0,-32000000.0,57000000.0,,,0.0,-18000000.0,-32000000.0,57000000.0,7000000.0,45000000.0,48000000.0,-3000000.0,-26000000.0,,6000000.0,-4000000.0,-37000000.0,-16000000.0,,4000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,FY,2015-03-01,2016-02-27,2018-04-24 17:29:33+00:00,-7000000.0,91000000.0,176000000.0,175000000.0,-107000000.0,10000000.0,600000000.0,-192000000.0,-172000000.0,178000000.0,-3000000.0,-116000000.0,248000000.0,-195000000.0,-288000000.0,426000000.0,-57000000.0,186000000.0,49000000.0,137000000.0,61000000.0,-3000000.0,-24000000.0,-10000000.0,-142000000.0,-789000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q4,2015-12-06,2016-02-27,,-1000000.0,47000000.0,26000000.0,14000000.0,-8000000.0,,600000000.0,-159000000.0,-31000000.0,24000000.0,-2000000.0,-59000000.0,150000000.0,-161000000.0,-90000000.0,174000000.0,-77000000.0,54000000.0,-5000000.0,59000000.0,23000000.0,-3000000.0,,-9000000.0,-30000000.0,-747000000.0,,
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q3YTD,2015-03-01,2015-12-05,2017-01-11 16:46:35+00:00,-6000000.0,44000000.0,150000000.0,161000000.0,-99000000.0,10000000.0,,-33000000.0,-141000000.0,154000000.0,-1000000.0,-57000000.0,98000000.0,-34000000.0,-198000000.0,252000000.0,20000000.0,132000000.0,54000000.0,78000000.0,38000000.0,,-24000000.0,-1000000.0,-112000000.0,-42000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q3TTM,2014-11-30,2015-12-05,,12000000.0,-18000000.0,194000000.0,165000000.0,56000000.0,12000000.0,-135000000.0,-563000000.0,-126000000.0,261000000.0,-1000000.0,-148000000.0,293000000.0,-564000000.0,-274000000.0,554000000.0,-284000000.0,172000000.0,-12000000.0,184000000.0,52000000.0,,-26000000.0,-1000000.0,-110000000.0,-439000000.0,,-2000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q3,2015-09-13,2015-12-05,,,17000000.0,65000000.0,14000000.0,-118000000.0,1000000.0,,-8000000.0,-22000000.0,-122000000.0,-1000000.0,-57000000.0,97000000.0,-9000000.0,-79000000.0,-25000000.0,-113000000.0,35000000.0,-40000000.0,75000000.0,22000000.0,,-3000000.0,-1000000.0,-18000000.0,-8000000.0,,-1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q2YTD,2015-03-01,2015-09-12,2016-10-19 17:03:18+00:00,-6000000.0,27000000.0,85000000.0,147000000.0,19000000.0,9000000.0,,-25000000.0,-119000000.0,276000000.0,,,1000000.0,-25000000.0,-119000000.0,277000000.0,133000000.0,97000000.0,94000000.0,3000000.0,16000000.0,,-21000000.0,0.0,-94000000.0,-34000000.0,,2000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q2TTM,2014-09-07,2015-09-12,,4000000.0,-5000000.0,182000000.0,216000000.0,16000000.0,11000000.0,349000000.0,-83000000.0,-192000000.0,329000000.0,,-91000000.0,196000000.0,-83000000.0,-283000000.0,525000000.0,159000000.0,218000000.0,40000000.0,178000000.0,57000000.0,,-25000000.0,-2000000.0,-172000000.0,-441000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q2,2015-06-21,2015-09-12,,-5000000.0,23000000.0,23000000.0,64000000.0,47000000.0,7000000.0,,-6000000.0,-49000000.0,165000000.0,,,,-6000000.0,-49000000.0,165000000.0,110000000.0,33000000.0,31000000.0,2000000.0,23000000.0,,,1000000.0,-45000000.0,-14000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q1,2015-03-01,2015-06-20,2016-07-27 16:54:52+00:00,-1000000.0,4000000.0,62000000.0,83000000.0,-28000000.0,2000000.0,,-19000000.0,-70000000.0,111000000.0,,,1000000.0,-19000000.0,-70000000.0,112000000.0,23000000.0,64000000.0,63000000.0,1000000.0,-7000000.0,,-21000000.0,-1000000.0,-49000000.0,-20000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2016.0,Q1TTM,2014-06-15,2015-06-20,,-33000000.0,,184000000.0,217000000.0,-24000000.0,7000000.0,350000000.0,-93000000.0,-232000000.0,265000000.0,,-91000000.0,198000000.0,-93000000.0,-323000000.0,463000000.0,47000000.0,218000000.0,40000000.0,178000000.0,32000000.0,,-26000000.0,-5000000.0,-174000000.0,-445000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,FY,2016-02-28,2017-02-25,2018-04-24 17:29:33+00:00,-1000000.0,24000000.0,156000000.0,173000000.0,11000000.0,3000000.0,2837000000.0,-1107000000.0,-149000000.0,233000000.0,-3000000.0,1170000000.0,131000000.0,-1110000000.0,1021000000.0,364000000.0,275000000.0,654000000.0,35000000.0,619000000.0,14000000.0,-3000000.0,-1000000.0,-7000000.0,-151000000.0,-3937000000.0,,4000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q4,2016-12-04,2017-02-25,,19000000.0,12000000.0,20000000.0,14000000.0,109000000.0,,,-1097000000.0,-12000000.0,83000000.0,-3000000.0,1235000000.0,62000000.0,-1100000000.0,1223000000.0,145000000.0,268000000.0,600000000.0,14000000.0,586000000.0,-54000000.0,-1000000.0,,-1000000.0,-33000000.0,-1095000000.0,,2000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q3YTD,2016-02-28,2016-12-03,2018-01-10 17:06:35+00:00,-20000000.0,12000000.0,136000000.0,159000000.0,-98000000.0,3000000.0,2837000000.0,-10000000.0,-137000000.0,150000000.0,,-65000000.0,69000000.0,-10000000.0,-202000000.0,219000000.0,7000000.0,54000000.0,21000000.0,33000000.0,68000000.0,-2000000.0,-1000000.0,-6000000.0,-118000000.0,-2842000000.0,,2000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q3TTM,2015-12-06,2016-12-03,,-21000000.0,59000000.0,162000000.0,173000000.0,-106000000.0,3000000.0,3437000000.0,-169000000.0,-168000000.0,174000000.0,-2000000.0,-124000000.0,219000000.0,-171000000.0,-292000000.0,393000000.0,-70000000.0,108000000.0,16000000.0,92000000.0,91000000.0,-5000000.0,-1000000.0,-15000000.0,-148000000.0,-3589000000.0,,2000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q3,2016-09-11,2016-12-03,,-17000000.0,6000000.0,57000000.0,48000000.0,-154000000.0,3000000.0,1168000000.0,155000000.0,-68000000.0,-58000000.0,,-19000000.0,-3000000.0,155000000.0,-87000000.0,-61000000.0,7000000.0,-25000000.0,-9000000.0,-16000000.0,57000000.0,,-1000000.0,-1000000.0,-51000000.0,-1015000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q2YTD,2016-02-28,2016-09-10,2017-10-18 17:20:19+00:00,-3000000.0,6000000.0,79000000.0,111000000.0,56000000.0,,1669000000.0,-165000000.0,-69000000.0,208000000.0,,-46000000.0,72000000.0,-165000000.0,-115000000.0,280000000.0,0.0,79000000.0,30000000.0,49000000.0,11000000.0,-2000000.0,0.0,-5000000.0,-67000000.0,-1827000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q2TTM,2015-09-13,2016-09-10,,-4000000.0,70000000.0,170000000.0,139000000.0,-70000000.0,1000000.0,2269000000.0,-332000000.0,-122000000.0,110000000.0,-3000000.0,-162000000.0,319000000.0,-335000000.0,-284000000.0,429000000.0,-190000000.0,168000000.0,-15000000.0,183000000.0,56000000.0,-5000000.0,-3000000.0,-15000000.0,-115000000.0,-2582000000.0,,
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q2,2016-06-19,2016-09-10,,-1000000.0,3000000.0,25000000.0,47000000.0,27000000.0,,553000000.0,-105000000.0,-33000000.0,86000000.0,,-21000000.0,71000000.0,-105000000.0,-54000000.0,157000000.0,-2000000.0,32000000.0,10000000.0,22000000.0,2000000.0,,,,-32000000.0,-658000000.0,,
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q1,2016-02-28,2016-06-18,2017-07-25 17:06:43+00:00,-2000000.0,3000000.0,54000000.0,64000000.0,29000000.0,,1116000000.0,-60000000.0,-36000000.0,122000000.0,,-25000000.0,1000000.0,-60000000.0,-61000000.0,123000000.0,2000000.0,47000000.0,20000000.0,27000000.0,9000000.0,-2000000.0,,-5000000.0,-35000000.0,-1169000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2017.0,Q1TTM,2015-06-21,2016-06-18,,-8000000.0,90000000.0,168000000.0,156000000.0,-50000000.0,8000000.0,1716000000.0,-233000000.0,-138000000.0,189000000.0,-3000000.0,-141000000.0,248000000.0,-236000000.0,-279000000.0,437000000.0,-78000000.0,169000000.0,6000000.0,163000000.0,77000000.0,-5000000.0,-3000000.0,-14000000.0,-128000000.0,-1938000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q4,2017-12-03,2018-02-24,,-135000000.0,-1000000.0,13000000.0,37000000.0,173000000.0,,721000000.0,-49000000.0,-166000000.0,183000000.0,-1000000.0,-15000000.0,50000000.0,-50000000.0,-181000000.0,233000000.0,2000000.0,33000000.0,44000000.0,-11000000.0,-71000000.0,,-2000000.0,1000000.0,-42000000.0,-771000000.0,,13000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,FY,2017-02-26,2018-02-24,2018-04-24 17:29:33+00:00,-240000000.0,48000000.0,124000000.0,197000000.0,-64000000.0,0.0,2139000000.0,88000000.0,-494000000.0,139000000.0,-1000000.0,-12000000.0,-4000000.0,87000000.0,-506000000.0,135000000.0,-284000000.0,46000000.0,49000000.0,-3000000.0,-43000000.0,-3000000.0,4000000.0,-9000000.0,-276000000.0,-2039000000.0,,18000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q3TTM,2016-12-04,2017-12-02,,-86000000.0,61000000.0,131000000.0,174000000.0,-128000000.0,,1418000000.0,-960000000.0,-340000000.0,39000000.0,-3000000.0,1238000000.0,8000000.0,-963000000.0,898000000.0,47000000.0,-18000000.0,613000000.0,19000000.0,594000000.0,-26000000.0,-4000000.0,6000000.0,-11000000.0,-267000000.0,-2363000000.0,,7000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q3,2017-09-10,2017-12-02,,,1000000.0,48000000.0,60000000.0,-211000000.0,,463000000.0,106000000.0,-120000000.0,-114000000.0,1000000.0,8000000.0,-44000000.0,107000000.0,-112000000.0,-158000000.0,-163000000.0,26000000.0,-3000000.0,29000000.0,40000000.0,,4000000.0,-2000000.0,-125000000.0,-355000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q3YTD,2017-02-26,2017-12-02,2018-01-10 17:06:35+00:00,-105000000.0,49000000.0,111000000.0,160000000.0,-237000000.0,0.0,1418000000.0,137000000.0,-328000000.0,-44000000.0,,3000000.0,-54000000.0,137000000.0,-325000000.0,-98000000.0,-286000000.0,13000000.0,5000000.0,8000000.0,28000000.0,-3000000.0,6000000.0,-10000000.0,-234000000.0,-1268000000.0,,5000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q2YTD,2017-02-26,2017-09-09,2018-10-15 06:32:52+00:00,-105000000.0,48000000.0,63000000.0,100000000.0,-26000000.0,0.0,955000000.0,31000000.0,-208000000.0,70000000.0,-1000000.0,-5000000.0,-10000000.0,30000000.0,-213000000.0,60000000.0,-123000000.0,-13000000.0,8000000.0,-21000000.0,-12000000.0,-3000000.0,2000000.0,-8000000.0,-109000000.0,-913000000.0,,4000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q2TTM,2016-09-11,2017-09-09,,-103000000.0,66000000.0,140000000.0,162000000.0,-71000000.0,3000000.0,2123000000.0,-911000000.0,-288000000.0,95000000.0,-4000000.0,1211000000.0,49000000.0,-915000000.0,923000000.0,144000000.0,152000000.0,562000000.0,13000000.0,549000000.0,-9000000.0,-4000000.0,1000000.0,-10000000.0,-193000000.0,-3023000000.0,,7000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q2,2017-06-18,2017-09-09,,-105000000.0,11000000.0,16000000.0,47000000.0,4000000.0,,356000000.0,26000000.0,-131000000.0,40000000.0,-1000000.0,-5000000.0,28000000.0,25000000.0,-136000000.0,68000000.0,-43000000.0,-25000000.0,-1000000.0,-24000000.0,-10000000.0,,2000000.0,-6000000.0,-28000000.0,-324000000.0,,
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q1,2017-02-26,2017-06-17,2018-07-26 17:01:10+00:00,,37000000.0,47000000.0,53000000.0,-30000000.0,,599000000.0,5000000.0,-77000000.0,30000000.0,0.0,0.0,-38000000.0,5000000.0,-77000000.0,-8000000.0,-80000000.0,12000000.0,9000000.0,3000000.0,-2000000.0,-3000000.0,,-2000000.0,-81000000.0,-589000000.0,,4000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2018.0,Q1TTM,2016-06-19,2017-06-17,,1000000.0,58000000.0,149000000.0,162000000.0,-48000000.0,3000000.0,2320000000.0,-1042000000.0,-190000000.0,141000000.0,-3000000.0,1195000000.0,92000000.0,-1045000000.0,1005000000.0,233000000.0,193000000.0,619000000.0,24000000.0,595000000.0,3000000.0,-4000000.0,-1000000.0,-4000000.0,-197000000.0,-3357000000.0,,7000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2019.0,Q2TTM,2017-09-10,2018-09-08,,-135000000.0,-2000000.0,128000000.0,210000000.0,-149000000.0,1000000.0,3681000000.0,-275000000.0,-10000000.0,53000000.0,-1000000.0,52000000.0,12000000.0,-276000000.0,42000000.0,65000000.0,-169000000.0,-20000000.0,-41000000.0,21000000.0,33000000.0,-3000000.0,2000000.0,-3000000.0,-277000000.0,-3951000000.0,,400000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2019.0,Q2,2018-06-17,2018-09-08,,,-1000000.0,17000000.0,46000000.0,-4000000.0,1000000.0,1195000000.0,-14000000.0,-39000000.0,48000000.0,1000000.0,2000000.0,,-13000000.0,-37000000.0,48000000.0,-2000000.0,-58000000.0,-55000000.0,-3000000.0,61000000.0,-1000000.0,,,-40000000.0,-1209000000.0,,1000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2019.0,Q2YTD,2018-02-25,2018-09-08,2018-10-15 06:32:52+00:00,0.0,-2000000.0,67000000.0,113000000.0,-111000000.0,1000000.0,2497000000.0,-332000000.0,276000000.0,-16000000.0,-1000000.0,59000000.0,6000000.0,-333000000.0,335000000.0,-10000000.0,-8000000.0,-79000000.0,-82000000.0,3000000.0,64000000.0,-3000000.0,0.0,-2000000.0,-110000000.0,-2825000000.0,,386000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2019.0,Q1TTM,2017-06-18,2018-06-16,,-240000000.0,10000000.0,127000000.0,211000000.0,-141000000.0,,2842000000.0,-235000000.0,-102000000.0,45000000.0,-3000000.0,45000000.0,40000000.0,-238000000.0,-57000000.0,85000000.0,-210000000.0,13000000.0,13000000.0,,-38000000.0,-2000000.0,4000000.0,-9000000.0,-265000000.0,-3066000000.0,,399000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2019.0,Q1,2018-02-25,2018-06-16,2018-07-26 17:01:10+00:00,,-1000000.0,50000000.0,67000000.0,-107000000.0,,1302000000.0,-318000000.0,315000000.0,-64000000.0,-2000000.0,57000000.0,6000000.0,-320000000.0,372000000.0,-58000000.0,-6000000.0,-21000000.0,-27000000.0,6000000.0,3000000.0,-2000000.0,,-2000000.0,-70000000.0,-1616000000.0,,385000000.0
