company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Dollar General Corp,DG,,29534,2017.0,Q3TTM,2016-10-29,2017-11-03,,4.53,4.53,1.03,4.51,722249000.0,1240981000.0,1240981000.0,1240981000.0,16194074000.0,23350782000.0,-3502000.0,5091718000.0,16194074000.0,7156708000.0,98258000.0,,5091718000.0,2064990000.0,-101760000.0,1963230000.0,23350782000.0,271500000.0,272319000.0,272881000.0
Dollar General Corp,DG,,29534,2017.0,Q2,2017-05-06,2017-08-04,2018-08-30 08:11:08+00:00,1.08,1.08,0.26,1.08,174615000.0,294783000.0,294783000.0,294783000.0,4037783000.0,5828305000.0,,1297376000.0,4037783000.0,1790522000.0,23748000.0,,1297376000.0,493146000.0,-23748000.0,469398000.0,5828305000.0,272900000.0,273690000.0,274132000.0
Dollar General Corp,DG,,29534,2017.0,Q2YTD,2017-02-04,2017-08-04,,2.1,2.1,0.52,2.1,340415000.0,574272000.0,574272000.0,574272000.0,7948425000.0,11437930000.0,-3502000.0,2522564000.0,7948425000.0,3489505000.0,48752000.0,,2522564000.0,966941000.0,-52254000.0,914687000.0,11437930000.0,272900000.0,273690000.0,274132000.0
Dollar General Corp,DG,,29534,2017.0,Q2TTM,2016-07-30,2017-08-04,,4.44,4.44,1.02,4.42,715145000.0,1223763000.0,1223763000.0,1223763000.0,15789443000.0,22767205000.0,-3502000.0,4937212000.0,15789443000.0,6977762000.0,98140000.0,,4937212000.0,2040550000.0,-101642000.0,1938908000.0,22767205000.0,272900000.0,273690000.0,274132000.0
Dollar General Corp,DG,,29534,2017.0,Q1,2017-02-04,2017-05-05,2018-05-31 07:26:11+00:00,1.02,1.02,0.26,1.02,165800000.0,279489000.0,279489000.0,279489000.0,3910642000.0,5609625000.0,-3502000.0,1225188000.0,3910642000.0,1698983000.0,25004000.0,,1225188000.0,473795000.0,-28506000.0,445289000.0,5609625000.0,274000000.0,274692000.0,275215000.0
Dollar General Corp,DG,,29534,2017.0,Q1TTM,2016-04-30,2017-05-05,,4.44,4.44,1.01,4.42,718757000.0,1235498000.0,1235498000.0,1235498000.0,15461784000.0,22330791000.0,-3502000.0,4812506000.0,15461784000.0,6869007000.0,98744000.0,,4812506000.0,2056501000.0,-102246000.0,1954255000.0,22330791000.0,274000000.0,274692000.0,275215000.0
Dollar General Corp,DG,,29534,2018.0,FY,2018-02-03,2019-02-01,2020-03-19 06:47:17+00:00,5.99,5.99,1.16,5.97,425944000.0,1589472000.0,1589472000.0,1589472000.0,17821173000.0,25625043000.0,-1019000.0,5687564000.0,17821173000.0,7803870000.0,99871000.0,,5687564000.0,2116306000.0,-100890000.0,2015416000.0,25625043000.0,265400000.0,265155000.0,266105000.0
Dollar General Corp,DG,,29534,2018.0,Q4,2018-11-03,2019-02-01,,1.84,1.84,0.29,1.83,130201000.0,483241000.0,483241000.0,483241000.0,4578120000.0,6649809000.0,,1433186000.0,4578120000.0,2071689000.0,25061000.0,,1433186000.0,638503000.0,-25061000.0,613442000.0,6649809000.0,265400000.0,265155000.0,266105000.0
Dollar General Corp,DG,,29534,2018.0,Q3,2018-08-04,2018-11-02,2019-12-05 07:56:23+00:00,1.26,1.26,0.29,1.26,83415000.0,334142000.0,334142000.0,334142000.0,4522403000.0,6417462000.0,,1452916000.0,4522403000.0,1895059000.0,24586000.0,,1452916000.0,442143000.0,-24586000.0,417557000.0,6417462000.0,265200000.0,264490000.0,265522000.0
Dollar General Corp,DG,,29534,2018.0,Q3YTD,2018-02-03,2018-11-02,,4.15,4.15,0.87,4.14,295743000.0,1106231000.0,1106231000.0,1106231000.0,13243053000.0,18975234000.0,-1019000.0,4254378000.0,13243053000.0,5732181000.0,74810000.0,,4254378000.0,1477803000.0,-75829000.0,1401974000.0,18975234000.0,265200000.0,264490000.0,265522000.0
Dollar General Corp,DG,,29534,2018.0,Q3TTM,2017-11-04,2018-11-02,,6.76,6.76,1.13,6.74,182745000.0,1818386000.0,1818386000.0,1818386000.0,17407086000.0,25104665000.0,-1019000.0,5596330000.0,17407086000.0,7697579000.0,99099000.0,,5596330000.0,2101249000.0,-100118000.0,2001131000.0,25104665000.0,265200000.0,264490000.0,265522000.0
Dollar General Corp,DG,,29534,2018.0,Q2,2018-05-05,2018-08-03,2019-08-29 07:39:18+00:00,1.53,1.53,0.29,1.52,111769000.0,407237000.0,407237000.0,407237000.0,4468436000.0,6443309000.0,-1019000.0,1429397000.0,4468436000.0,1974873000.0,25451000.0,,1429397000.0,545476000.0,-26470000.0,519006000.0,6443309000.0,266200000.0,266457000.0,267226000.0
Dollar General Corp,DG,,29534,2018.0,Q2YTD,2018-02-03,2018-08-03,,2.89,2.89,0.58,2.88,212328000.0,772089000.0,772089000.0,772089000.0,8720650000.0,12557772000.0,-1019000.0,2801462000.0,8720650000.0,3837122000.0,50224000.0,,2801462000.0,1035660000.0,-51243000.0,984417000.0,12557772000.0,266200000.0,266457000.0,267226000.0
Dollar General Corp,DG,,29534,2018.0,Q2TTM,2017-08-05,2018-08-03,,6.43,6.43,1.1,6.41,240233000.0,1736777000.0,1736777000.0,1736777000.0,17021833000.0,24590809000.0,-1019000.0,5492439000.0,17021833000.0,7568976000.0,98508000.0,,5492439000.0,2076537000.0,-99527000.0,1977010000.0,24590809000.0,266200000.0,266457000.0,267226000.0
Dollar General Corp,DG,,29534,2018.0,Q1,2018-02-03,2018-05-04,2019-05-30 07:45:47+00:00,1.36,1.36,0.29,1.36,100559000.0,364852000.0,364852000.0,364852000.0,4252214000.0,6114463000.0,,1372065000.0,4252214000.0,1862249000.0,24773000.0,,1372065000.0,490184000.0,-24773000.0,465411000.0,6114463000.0,268300000.0,268267000.0,269135000.0
Dollar General Corp,DG,,29534,2018.0,Q1TTM,2017-05-06,2018-05-04,,5.98,5.98,1.07,5.97,303079000.0,1624323000.0,1624323000.0,1624323000.0,16591180000.0,23975805000.0,,5360418000.0,16591180000.0,7384625000.0,96805000.0,,5360418000.0,2024207000.0,-96805000.0,1927402000.0,23975805000.0,268300000.0,268267000.0,269135000.0
Dollar General Corp,DG,,29534,2019.0,Q4,2019-11-02,2020-01-31,,2.11,2.11,0.32,2.09,159871000.0,535437000.0,535437000.0,535437000.0,4884879000.0,7157642000.0,,1551888000.0,4884879000.0,2272763000.0,25567000.0,,1551888000.0,720875000.0,-25567000.0,695308000.0,7157642000.0,256400000.0,256553000.0,258053000.0
Dollar General Corp,DG,,29534,2019.0,FY,2019-02-02,2020-01-31,2020-03-19 06:47:17+00:00,6.68,6.68,1.28,6.64,489175000.0,1712555000.0,1712555000.0,1712555000.0,19264912000.0,27753973000.0,,6186757000.0,19264912000.0,8489061000.0,100574000.0,,6186757000.0,2302304000.0,-100574000.0,2201730000.0,27753973000.0,256400000.0,256553000.0,258053000.0
Dollar General Corp,DG,,29534,2019.0,Q3YTD,2019-02-02,2019-11-01,,4.57,4.57,0.96,4.55,329304000.0,1177118000.0,1177118000.0,1177118000.0,14380033000.0,20596331000.0,,4634869000.0,14380033000.0,6216298000.0,75007000.0,,4634869000.0,1581429000.0,-75007000.0,1506422000.0,20596331000.0,255600000.0,256041000.0,257699000.0
Dollar General Corp,DG,,29534,2019.0,Q3TTM,2018-11-03,2019-11-01,,6.41,6.41,1.25,6.38,459505000.0,1660359000.0,1660359000.0,1660359000.0,18958153000.0,27246140000.0,,6068055000.0,18958153000.0,8287987000.0,100068000.0,,6068055000.0,2219932000.0,-100068000.0,2119864000.0,27246140000.0,255600000.0,256041000.0,257699000.0
Dollar General Corp,DG,,29534,2019.0,Q3,2019-08-03,2019-11-01,2019-12-05 07:56:23+00:00,1.43,1.43,0.32,1.42,101603000.0,365550000.0,365550000.0,365550000.0,4926307000.0,6991393000.0,,1573669000.0,4926307000.0,2065086000.0,24264000.0,,1573669000.0,491417000.0,-24264000.0,467153000.0,6991393000.0,255600000.0,256041000.0,257699000.0
Dollar General Corp,DG,,29534,2019.0,Q2YTD,2019-02-02,2019-08-02,,3.14,3.14,0.64,3.13,227701000.0,811568000.0,811568000.0,811568000.0,9453726000.0,13604938000.0,,3061200000.0,9453726000.0,4151212000.0,50743000.0,,3061200000.0,1090012000.0,-50743000.0,1039269000.0,13604938000.0,258500000.0,257793000.0,259102000.0
Dollar General Corp,DG,,29534,2019.0,Q2TTM,2018-08-04,2019-08-02,,6.24,6.24,1.22,6.22,441317000.0,1628951000.0,1628951000.0,1628951000.0,18554249000.0,26672209000.0,,5947302000.0,18554249000.0,8117960000.0,100390000.0,,5947302000.0,2170658000.0,-100390000.0,2070268000.0,26672209000.0,258500000.0,257793000.0,259102000.0
Dollar General Corp,DG,,29534,2019.0,Q2,2019-05-04,2019-08-02,2019-08-29 07:39:18+00:00,1.65,1.65,0.32,1.65,126410000.0,426555000.0,426555000.0,426555000.0,4832817000.0,6981753000.0,,1571161000.0,4832817000.0,2148936000.0,24810000.0,,1571161000.0,577775000.0,-24810000.0,552965000.0,6981753000.0,258500000.0,257793000.0,259102000.0
Dollar General Corp,DG,,29534,2019.0,Q1,2019-02-02,2019-05-03,2020-05-28 07:15:53+00:00,1.49,1.49,0.32,1.48,101291000.0,385013000.0,385013000.0,385013000.0,4620909000.0,6623185000.0,,1490039000.0,4620909000.0,2002276000.0,25933000.0,,1490039000.0,512237000.0,-25933000.0,486304000.0,6623185000.0,258400000.0,259021000.0,260265000.0
Dollar General Corp,DG,,29534,2019.0,Q1TTM,2018-05-05,2019-05-03,,6.12,6.12,1.19,6.09,426676000.0,1609633000.0,1609633000.0,1609633000.0,18189868000.0,26133765000.0,-1019000.0,5805538000.0,18189868000.0,7943897000.0,101031000.0,,5805538000.0,2138359000.0,-102050000.0,2036309000.0,26133765000.0,258400000.0,259021000.0,260265000.0
Dollar General Corp,DG,,29534,2020.0,Q1TTM,2019-05-04,2020-05-01,,7.77,7.77,1.32,7.72,573729000.0,1977988000.0,1977988000.0,1977988000.0,20496760000.0,29579237000.0,,6425626000.0,20496760000.0,9082477000.0,105134000.0,,6425626000.0,2656851000.0,-105134000.0,2551717000.0,29579237000.0,252100000.0,251780000.0,253627000.0
Dollar General Corp,DG,,29534,2020.0,Q1,2020-02-01,2020-05-01,2020-05-28 07:15:53+00:00,2.58,2.58,0.36,2.56,185845000.0,650446000.0,650446000.0,650446000.0,5852757000.0,8448449000.0,,1728908000.0,5852757000.0,2595692000.0,30493000.0,,1728908000.0,866784000.0,-30493000.0,836291000.0,8448449000.0,252100000.0,251780000.0,253627000.0
