company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Dollar General Corp,DG,,29534,2017.0,Q1,2017-02-04,2017-05-05,2018-05-31 07:26:11+00:00,,,98586000.0,117831000.0,,599556000.0,-349012000.0,-143388000.0,510462000.0,-349012000.0,-143388000.0,510462000.0,18062000.0,279489000.0,279489000.0,14556000.0,-5984000.0,-71294000.0,-143519000.0,-782535000.0,-88755000.0,131000.0
Dollar General Corp,DG,,29534,2017.0,Q1TTM,2016-04-30,2017-05-05,,679633000.0,92952000.0,386193000.0,51774000.0,,1923056000.0,-1097581000.0,-595679000.0,1711550000.0,-1097581000.0,-595679000.0,1711550000.0,18290000.0,1235498000.0,1235498000.0,38085000.0,-2072000.0,-281121000.0,-604847000.0,-1889176000.0,-848268000.0,9168000.0
Dollar General Corp,DG,,29534,2018.0,FY,2018-02-03,2019-02-01,2020-03-19 06:47:17+00:00,313457000.0,98012000.0,454134000.0,16195000.0,,499495000.0,-1443901000.0,-731603000.0,2143550000.0,-1443901000.0,-731603000.0,2143550000.0,-31954000.0,1589472000.0,1589472000.0,83749000.0,15626000.0,-306523000.0,-734380000.0,-645005000.0,-1007494000.0,2777000.0
Dollar General Corp,DG,,29534,2018.0,Q4,2018-11-03,2019-02-01,,313457000.0,98012000.0,117771000.0,3505000.0,,,-472112000.0,-182522000.0,629433000.0,-472112000.0,-182522000.0,629433000.0,-25201000.0,483241000.0,483241000.0,24916000.0,3619000.0,-75295000.0,-183464000.0,-40444000.0,-359992000.0,942000.0
Dollar General Corp,DG,,29534,2018.0,Q3YTD,2018-02-03,2018-11-02,2019-12-05 07:56:23+00:00,,,336363000.0,12690000.0,,499495000.0,-971789000.0,-549081000.0,1514117000.0,-971789000.0,-549081000.0,1514117000.0,-6753000.0,1106231000.0,1106231000.0,58833000.0,12007000.0,-231228000.0,-550916000.0,-604561000.0,-647502000.0,1835000.0
Dollar General Corp,DG,,29534,2018.0,Q3TTM,2017-11-04,2018-11-02,,660510000.0,88749000.0,442023000.0,-153573000.0,,440095000.0,-1432351000.0,-706498000.0,2173345000.0,-1432351000.0,-706498000.0,2173345000.0,34496000.0,1818386000.0,1818386000.0,66509000.0,22868000.0,-301225000.0,-708756000.0,-665610000.0,-928479000.0,2258000.0
Dollar General Corp,DG,,29534,2018.0,Q3,2018-08-04,2018-11-02,,,,114852000.0,-56081000.0,,,-241966000.0,-179462000.0,416828000.0,-241966000.0,-179462000.0,416828000.0,-4600000.0,334142000.0,334142000.0,23915000.0,7631000.0,-76520000.0,-179948000.0,124887000.0,-297964000.0,486000.0
Dollar General Corp,DG,,29534,2018.0,Q2YTD,2018-02-03,2018-08-03,2019-08-29 07:39:18+00:00,,,221511000.0,68771000.0,,499495000.0,-729823000.0,-369619000.0,1097289000.0,-729823000.0,-369619000.0,1097289000.0,-2153000.0,772089000.0,772089000.0,34918000.0,4376000.0,-154708000.0,-370968000.0,-729448000.0,-349538000.0,1349000.0
Dollar General Corp,DG,,29534,2018.0,Q2TTM,2017-08-05,2018-08-03,,660510000.0,88749000.0,428126000.0,-103867000.0,,474495000.0,-1361112000.0,-700940000.0,2113167000.0,-1361112000.0,-700940000.0,2113167000.0,51115000.0,1736777000.0,1736777000.0,52131000.0,17047000.0,-295300000.0,-703374000.0,-791840000.0,-765514000.0,2434000.0
Dollar General Corp,DG,,29534,2018.0,Q2,2018-05-05,2018-08-03,,,,112176000.0,10056000.0,,,-361703000.0,-205620000.0,548641000.0,-361703000.0,-205620000.0,548641000.0,-18682000.0,407237000.0,407237000.0,19172000.0,2359000.0,-77051000.0,-206338000.0,-87474000.0,-199537000.0,718000.0
Dollar General Corp,DG,,29534,2018.0,Q1,2018-02-03,2018-05-04,2019-05-30 07:45:47+00:00,,,109335000.0,58715000.0,,499495000.0,-368120000.0,-163999000.0,548648000.0,-368120000.0,-163999000.0,548648000.0,16529000.0,364852000.0,364852000.0,15746000.0,2017000.0,-77657000.0,-164630000.0,-641974000.0,-150001000.0,631000.0
Dollar General Corp,DG,,29534,2018.0,Q1TTM,2017-05-06,2018-05-04,,660510000.0,88749000.0,414980000.0,-249112000.0,,499495000.0,-1096662000.0,-665639000.0,1840294000.0,-1096662000.0,-665639000.0,1840294000.0,77993000.0,1624323000.0,1624323000.0,50103000.0,16034000.0,-289294000.0,-667567000.0,-681939000.0,-640958000.0,1928000.0
Dollar General Corp,DG,,29534,2019.0,Q4,2019-11-02,2020-01-31,,457119000.0,100033000.0,132426000.0,-101721000.0,,58300000.0,-346300000.0,-266344000.0,576888000.0,-346300000.0,-266344000.0,576888000.0,-35756000.0,535437000.0,535437000.0,10746000.0,1407000.0,-80792000.0,-266792000.0,89860000.0,-415075000.0,448000.0
Dollar General Corp,DG,,29534,2019.0,FY,2019-02-02,2020-01-31,2020-03-19 06:47:17+00:00,457119000.0,100033000.0,504804000.0,-36243000.0,,58300000.0,-1450680000.0,-782485000.0,2237998000.0,-1450680000.0,-782485000.0,2237998000.0,4833000.0,1712555000.0,1712555000.0,56882000.0,22104000.0,-327568000.0,-784843000.0,-3140000.0,-1200376000.0,2358000.0
Dollar General Corp,DG,,29534,2019.0,Q3TTM,2018-11-03,2019-11-01,,313457000.0,98012000.0,490149000.0,68983000.0,,,-1576492000.0,-698663000.0,2290543000.0,-1576492000.0,-698663000.0,2290543000.0,15388000.0,1660359000.0,1660359000.0,71052000.0,24316000.0,-322071000.0,-701515000.0,-133444000.0,-1145293000.0,2852000.0
Dollar General Corp,DG,,29534,2019.0,Q3,2019-08-03,2019-11-01,,,,126470000.0,20939000.0,,,-289533000.0,-224548000.0,530589000.0,-289533000.0,-224548000.0,530589000.0,16508000.0,365550000.0,365550000.0,17630000.0,4209000.0,-81640000.0,-224991000.0,188225000.0,-400327000.0,443000.0
Dollar General Corp,DG,,29534,2019.0,Q3YTD,2019-02-02,2019-11-01,2019-12-05 07:56:23+00:00,,,372378000.0,65478000.0,,,-1104380000.0,-516141000.0,1661110000.0,-1104380000.0,-516141000.0,1661110000.0,40589000.0,1177118000.0,1177118000.0,46136000.0,20697000.0,-246776000.0,-518051000.0,-93000000.0,-785301000.0,1910000.0
Dollar General Corp,DG,,29534,2019.0,Q2TTM,2018-08-04,2019-08-02,,313457000.0,98012000.0,478531000.0,-8037000.0,,,-1528925000.0,-653577000.0,2176782000.0,-1528925000.0,-653577000.0,2176782000.0,-5720000.0,1628951000.0,1628951000.0,77337000.0,27738000.0,-316951000.0,-656472000.0,-196782000.0,-1042930000.0,2895000.0
Dollar General Corp,DG,,29534,2019.0,Q2,2019-05-04,2019-08-02,,,,123423000.0,-5000000.0,,,-420580000.0,-147289000.0,556326000.0,-420580000.0,-147289000.0,556326000.0,-11543000.0,426555000.0,426555000.0,11348000.0,6188000.0,-82380000.0,-148303000.0,-159400000.0,-184988000.0,1014000.0
Dollar General Corp,DG,,29534,2019.0,Q2YTD,2019-02-02,2019-08-02,2019-08-29 07:39:18+00:00,,,245908000.0,44539000.0,,,-814847000.0,-291593000.0,1130521000.0,-814847000.0,-291593000.0,1130521000.0,24081000.0,811568000.0,811568000.0,28506000.0,16488000.0,-165136000.0,-293060000.0,-281225000.0,-384974000.0,1467000.0
Dollar General Corp,DG,,29534,2019.0,Q1,2019-02-02,2019-05-03,2020-05-28 07:15:53+00:00,,,122485000.0,49539000.0,,,-394267000.0,-144304000.0,574195000.0,-394267000.0,-144304000.0,574195000.0,35624000.0,385013000.0,385013000.0,17158000.0,10300000.0,-82756000.0,-144757000.0,-121825000.0,-199986000.0,453000.0
Dollar General Corp,DG,,29534,2019.0,Q1TTM,2018-05-05,2019-05-03,,313457000.0,98012000.0,467284000.0,7019000.0,,,-1470048000.0,-711908000.0,2169097000.0,-1470048000.0,-711908000.0,2169097000.0,-12859000.0,1609633000.0,1609633000.0,85161000.0,23909000.0,-311622000.0,-714507000.0,-124856000.0,-1057479000.0,2599000.0
Dollar General Corp,DG,,29534,2020.0,Q1TTM,2019-05-04,2020-05-01,,457119000.0,100033000.0,519974000.0,841906000.0,,1852615000.0,-164179000.0,-833149000.0,3400129000.0,-164179000.0,-833149000.0,3400129000.0,2402801000.0,1977988000.0,1977988000.0,60261000.0,2798000.0,-335429000.0,-835520000.0,-620693000.0,-1063470000.0,2371000.0
Dollar General Corp,DG,,29534,2020.0,Q1,2020-02-01,2020-05-01,2020-05-28 07:15:53+00:00,,,137655000.0,927688000.0,,1794315000.0,892234000.0,-194968000.0,1736326000.0,892234000.0,-194968000.0,1736326000.0,2433592000.0,650446000.0,650446000.0,20537000.0,-9006000.0,-90617000.0,-195434000.0,-739378000.0,-63080000.0,466000.0
