company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Expeditors International of Washington Inc,EXPD,,746515,2011.0,Q3,2011-07-01,2011-09-30,,,,65856000.0,48000.0,9199000.0,-24477000.0,-35549000.0,30966000.0,,-12617000.0,-21227000.0,93305000.0,-12617000.0,-21227000.0,93305000.0,34984000.0,106876000.0,106876000.0,12779000.0,537000.0,-1170000.0,-822000.0,538000.0,-20619000.0,-43298000.0,,24000.0
Expeditors International of Washington Inc,EXPD,,746515,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 16:19:39+00:00,,,183167000.0,65000.0,27630000.0,-8676000.0,-2851000.0,54591000.0,,-102749000.0,-61421000.0,349195000.0,-102749000.0,-61421000.0,349195000.0,176349000.0,293103000.0,293103000.0,31313000.0,5068000.0,-2676000.0,-53836000.0,,-58854000.0,-108572000.0,,109000.0
Expeditors International of Washington Inc,EXPD,,746515,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,212087000.0,83000.0,36826000.0,43723000.0,61505000.0,100169000.0,,-216014000.0,-65918000.0,503739000.0,-216014000.0,-65918000.0,503739000.0,265530000.0,378713000.0,378713000.0,26695000.0,20275000.0,-382000.0,-96540000.0,-508000.0,-64943000.0,-239918000.0,,-85000.0
Expeditors International of Washington Inc,EXPD,,746515,2011.0,Q2,2011-04-01,2011-06-30,,,,91035000.0,13000.0,9257000.0,7481000.0,-34398000.0,15821000.0,,-80598000.0,-17581000.0,78057000.0,-80598000.0,-17581000.0,78057000.0,-12641000.0,95020000.0,95020000.0,8178000.0,2285000.0,-64000.0,-53014000.0,-449000.0,-17110000.0,-45690000.0,,42000.0
Expeditors International of Washington Inc,EXPD,,746515,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 14:28:56+00:00,,,117311000.0,17000.0,18431000.0,15801000.0,32698000.0,23625000.0,,-90132000.0,-40194000.0,255890000.0,-90132000.0,-40194000.0,255890000.0,141365000.0,186227000.0,186227000.0,18534000.0,4531000.0,-1506000.0,-53014000.0,-538000.0,-38235000.0,-65274000.0,,85000.0
Expeditors International of Washington Inc,EXPD,,746515,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,177898000.0,27000.0,36679000.0,23975000.0,10394000.0,95368000.0,,-216335000.0,-57045000.0,446228000.0,-216335000.0,-57045000.0,446228000.0,196823000.0,374102000.0,374102000.0,25053000.0,22097000.0,-1025000.0,-85923000.0,-53000.0,-55951000.0,-247877000.0,,-16000.0
Expeditors International of Washington Inc,EXPD,,746515,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:19:46+00:00,,,26276000.0,4000.0,9174000.0,8320000.0,67096000.0,7804000.0,,-9534000.0,-22613000.0,177833000.0,-9534000.0,-22613000.0,177833000.0,154006000.0,91207000.0,91207000.0,10356000.0,2246000.0,-1442000.0,,-89000.0,-21125000.0,-19584000.0,,43000.0
Expeditors International of Washington Inc,EXPD,,746515,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 11:51:48+00:00,0.0,,207174000.0,,39940000.0,6401000.0,-46214000.0,52511000.0,,-363047000.0,-46994000.0,370126000.0,-363047000.0,-46994000.0,370126000.0,-33514000.0,332969000.0,332969000.0,43431000.0,5401000.0,290000.0,-118545000.0,-15879000.0,-47626000.0,-302414000.0,16221000.0,
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q4,2012-10-01,2012-12-31,,,,52168000.0,,10695000.0,1170000.0,-47030000.0,7510000.0,,-158311000.0,-10408000.0,60749000.0,-158311000.0,-10408000.0,60749000.0,-106800000.0,83499000.0,83499000.0,13585000.0,1110000.0,15000.0,-58010000.0,-15879000.0,-10554000.0,-108921000.0,16010000.0,
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,238460000.0,-65000.0,38391000.0,4097000.0,-5022000.0,47056000.0,,-259078000.0,-55504000.0,417313000.0,-259078000.0,-55504000.0,417313000.0,106828000.0,342610000.0,342610000.0,41334000.0,4523000.0,698000.0,-113665000.0,,-56333000.0,-196992000.0,240000.0,-109000.0
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q3,2012-07-01,2012-09-30,,,,50911000.0,,10030000.0,8136000.0,-42575000.0,24599000.0,,-63746000.0,-10161000.0,69166000.0,-63746000.0,-10161000.0,69166000.0,3395000.0,88727000.0,88727000.0,12984000.0,59000.0,-104000.0,-1177000.0,,-10170000.0,-87227000.0,113000.0,
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:08:22+00:00,,,155006000.0,,29245000.0,5231000.0,816000.0,45001000.0,,-204736000.0,-36586000.0,309377000.0,-204736000.0,-36586000.0,309377000.0,73286000.0,249470000.0,249470000.0,29846000.0,4291000.0,275000.0,-60535000.0,,-37072000.0,-193493000.0,211000.0,
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,253405000.0,-17000.0,37560000.0,-28516000.0,2004000.0,53423000.0,,-207949000.0,-66570000.0,441452000.0,-207949000.0,-66570000.0,441452000.0,138417000.0,360759000.0,360759000.0,41129000.0,5001000.0,-368000.0,-113310000.0,538000.0,-66782000.0,-153063000.0,127000.0,-85000.0
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q2,2012-04-01,2012-06-30,,,,77583000.0,,9670000.0,-11984000.0,-10815000.0,7482000.0,,-135471000.0,5973000.0,92814000.0,-135471000.0,5973000.0,92814000.0,-48668000.0,84021000.0,84021000.0,9938000.0,806000.0,-91000.0,-59358000.0,15780000.0,-9814000.0,-84401000.0,98000.0,
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:21:08+00:00,,,104095000.0,,19215000.0,-2905000.0,43391000.0,20402000.0,,-140990000.0,-26425000.0,240211000.0,-140990000.0,-26425000.0,240211000.0,69891000.0,160743000.0,160743000.0,16862000.0,4232000.0,379000.0,-59358000.0,,-26902000.0,-106266000.0,98000.0,
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,266857000.0,-4000.0,37147000.0,-9051000.0,-21579000.0,61762000.0,,-153076000.0,-90124000.0,426695000.0,-153076000.0,-90124000.0,426695000.0,174444000.0,371758000.0,371758000.0,39369000.0,6480000.0,-341000.0,-106966000.0,-15691000.0,-74078000.0,-114352000.0,29000.0,-43000.0
Expeditors International of Washington Inc,EXPD,,746515,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 14:22:13+00:00,,,26512000.0,,9545000.0,9079000.0,54206000.0,12920000.0,,-5519000.0,-32398000.0,147397000.0,-5519000.0,-32398000.0,147397000.0,118559000.0,76722000.0,76722000.0,6924000.0,3426000.0,470000.0,0.0,-15780000.0,-17088000.0,-21865000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 12:27:46+00:00,0.0,,235368000.0,,48071000.0,-11892000.0,-34980000.0,59752000.0,,-332028000.0,-76806000.0,407536000.0,-332028000.0,-76806000.0,407536000.0,-13190000.0,350011000.0,350011000.0,44434000.0,2339000.0,2806000.0,-132183000.0,-116116000.0,-53411000.0,-261936000.0,89915000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q4,2013-10-01,2013-12-31,,,,61169000.0,,12490000.0,727000.0,-44430000.0,7660000.0,,-189807000.0,64449000.0,61953000.0,-189807000.0,64449000.0,61953000.0,-62678000.0,84009000.0,84009000.0,9884000.0,656000.0,1680000.0,-61393000.0,-16226000.0,-10720000.0,-136730000.0,89715000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,226367000.0,,46276000.0,-11449000.0,-37580000.0,59602000.0,,-300532000.0,-151663000.0,406332000.0,-300532000.0,-151663000.0,406332000.0,-57312000.0,349501000.0,349501000.0,48135000.0,2793000.0,1141000.0,-128800000.0,-115769000.0,-53245000.0,-234127000.0,16210000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q3,2013-07-01,2013-09-30,,,,62053000.0,,12629000.0,6500000.0,-21763000.0,33615000.0,,-53471000.0,-25101000.0,96293000.0,-53471000.0,-25101000.0,96293000.0,24221000.0,92729000.0,92729000.0,12698000.0,,306000.0,-1161000.0,-9991000.0,-15482000.0,-85925000.0,66000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:08:32+00:00,0.0,,174199000.0,,35581000.0,-12619000.0,9450000.0,52092000.0,,-142221000.0,-141255000.0,345583000.0,-142221000.0,-141255000.0,345583000.0,49488000.0,266002000.0,266002000.0,34550000.0,1683000.0,1126000.0,-70790000.0,-99890000.0,-42691000.0,-125206000.0,200000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,215225000.0,,43677000.0,-9813000.0,-58392000.0,50586000.0,,-310807000.0,-136723000.0,379205000.0,-310807000.0,-136723000.0,379205000.0,-78138000.0,345499000.0,345499000.0,48421000.0,2852000.0,731000.0,-128816000.0,-105778000.0,-47933000.0,-235429000.0,16257000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q2,2013-04-01,2013-06-30,,,,85195000.0,,11674000.0,-11557000.0,-31108000.0,7548000.0,,-75367000.0,-105680000.0,84026000.0,-75367000.0,-105680000.0,84026000.0,-108578000.0,92663000.0,92663000.0,10797000.0,584000.0,1264000.0,-61899000.0,-89899000.0,-17141000.0,-21600000.0,96000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 12:54:00+00:00,0.0,,112146000.0,,22952000.0,-19119000.0,31213000.0,18477000.0,,-88750000.0,-116154000.0,249290000.0,-88750000.0,-116154000.0,249290000.0,25267000.0,173273000.0,173273000.0,21852000.0,1683000.0,820000.0,-69629000.0,-89899000.0,-27209000.0,-39281000.0,134000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,207613000.0,,41673000.0,-10240000.0,-38099000.0,50520000.0,,-370911000.0,-25070000.0,387993000.0,-370911000.0,-25070000.0,387993000.0,-18228000.0,336857000.0,336857000.0,47562000.0,3074000.0,-624000.0,-126275000.0,-99000.0,-40606000.0,-298230000.0,16259000.0,
Expeditors International of Washington Inc,EXPD,,746515,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:43:59+00:00,,,26951000.0,,11278000.0,-7562000.0,62321000.0,10929000.0,,-13383000.0,-10474000.0,165264000.0,-13383000.0,-10474000.0,165264000.0,133845000.0,80610000.0,80610000.0,11055000.0,1099000.0,-444000.0,-7730000.0,0.0,-10068000.0,-17681000.0,38000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:12:35+00:00,-27101000.0,,254439000.0,,49292000.0,-31066000.0,-76307000.0,69269000.0,,-605534000.0,-78911000.0,394966000.0,-605534000.0,-78911000.0,394966000.0,-320545000.0,379460000.0,379460000.0,42521000.0,1115000.0,-338000.0,-125137000.0,-136726000.0,-37472000.0,-550781000.0,122726000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q4,2014-10-01,2014-12-31,,,,59081000.0,,11752000.0,-14239000.0,-34002000.0,10800000.0,,-126982000.0,-11684000.0,89532000.0,-126982000.0,-11684000.0,89532000.0,-63373000.0,100740000.0,100740000.0,11042000.0,84000.0,-842000.0,-62245000.0,-20000.0,-10822000.0,-75621000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:10:18+00:00,-27101000.0,,195358000.0,,37540000.0,-16827000.0,-42305000.0,58469000.0,,-478552000.0,-67227000.0,305434000.0,-478552000.0,-67227000.0,305434000.0,-257172000.0,278720000.0,278720000.0,31479000.0,1031000.0,504000.0,-62892000.0,-136706000.0,-26650000.0,-475160000.0,122726000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q3TTM,2013-10-01,2014-09-30,,-27101000.0,,256527000.0,,50030000.0,-16100000.0,-86735000.0,66129000.0,,-668359000.0,-2778000.0,367387000.0,-668359000.0,-2778000.0,367387000.0,-319850000.0,362729000.0,362729000.0,41363000.0,1687000.0,2184000.0,-124285000.0,-152932000.0,-37370000.0,-611890000.0,212441000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q3,2014-07-01,2014-09-30,,,,61899000.0,,12741000.0,-16174000.0,-39552000.0,28452000.0,,-88545000.0,37947000.0,86691000.0,-88545000.0,37947000.0,86691000.0,19919000.0,102797000.0,102797000.0,10705000.0,47000.0,370000.0,,-40275000.0,-8255000.0,-117044000.0,86107000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 11:27:37+00:00,-27101000.0,,133459000.0,,24799000.0,-653000.0,-2753000.0,30017000.0,,-390007000.0,-105174000.0,218743000.0,-390007000.0,-105174000.0,218743000.0,-277091000.0,175923000.0,175923000.0,20774000.0,984000.0,134000.0,-62892000.0,-96431000.0,-18395000.0,-358116000.0,36619000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q2TTM,2013-07-01,2014-06-30,,-27101000.0,,256681000.0,,49918000.0,6574000.0,-68946000.0,71292000.0,,-633285000.0,-65826000.0,376989000.0,-633285000.0,-65826000.0,376989000.0,-315548000.0,352661000.0,352661000.0,43356000.0,1640000.0,2120000.0,-125446000.0,-122648000.0,-44597000.0,-580771000.0,126400000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q2,2014-04-01,2014-06-30,,-27101000.0,,105963000.0,,12417000.0,4137000.0,-71205000.0,22125000.0,,-171578000.0,-37930000.0,44886000.0,-171578000.0,-37930000.0,44886000.0,-160485000.0,91728000.0,91728000.0,11946000.0,495000.0,-1536000.0,-62807000.0,-15301000.0,-9635000.0,-131391000.0,15643000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 11:29:27+00:00,,,27496000.0,,12382000.0,-4790000.0,68452000.0,7892000.0,,-218429000.0,-67244000.0,173857000.0,-218429000.0,-67244000.0,173857000.0,-116606000.0,84195000.0,84195000.0,8828000.0,489000.0,1670000.0,-85000.0,-81130000.0,-8760000.0,-226725000.0,20976000.0,
Expeditors International of Washington Inc,EXPD,,746515,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,235913000.0,,49175000.0,-9120000.0,-28849000.0,56715000.0,,-537074000.0,-133576000.0,416129000.0,-537074000.0,-133576000.0,416129000.0,-263641000.0,353596000.0,353596000.0,42207000.0,1729000.0,4920000.0,-124538000.0,-197246000.0,-52103000.0,-470980000.0,110853000.0,
