company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q4,2015-10-01,2015-12-31,,0.61,0.61,0.36,11588000.0,0.62,69310000.0,11844000.0,115100000.0,115100000.0,114449000.0,651000.0,1342054000.0,1596221000.0,4031000.0,26364000.0,26379000.0,1342054000.0,254167000.0,,2387000.0,76175000.0,177992000.0,6418000.0,184410000.0,1596221000.0,188900000.0,188941000.0,190223000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 16:39:24+00:00,0.63,0.63,0.0,11475000.0,0.62,72738000.0,10370000.0,118736000.0,118736000.0,118310000.0,426000.0,1376917000.0,1651332000.0,-3085000.0,25747000.0,34930000.0,1376917000.0,274415000.0,,2666000.0,82522000.0,191893000.0,-419000.0,191474000.0,1651332000.0,187800000.0,188424000.0,189642000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.81,1.81,0.36,34424000.0,1.78,207882000.0,30146000.0,344397000.0,344397000.0,342774000.0,1623000.0,4230312000.0,5020411000.0,753000.0,76106000.0,105931000.0,4230312000.0,790099000.0,,8034000.0,246607000.0,543492000.0,8787000.0,552279000.0,5020411000.0,187800000.0,188424000.0,189642000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.32,2.32,0.68,46176000.0,2.29,267755000.0,41567000.0,445137000.0,445137000.0,442155000.0,2982000.0,5756343000.0,6789241000.0,976000.0,101957000.0,141835000.0,5756343000.0,1032898000.0,,10553000.0,331535000.0,701363000.0,11529000.0,712892000.0,6789241000.0,187800000.0,188424000.0,189642000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:14:51+00:00,0.62,0.62,0.36,11420000.0,0.61,70827000.0,10529000.0,118329000.0,118329000.0,117760000.0,569000.0,1426477000.0,1691553000.0,3804000.0,24971000.0,35440000.0,1426477000.0,265076000.0,,2636000.0,82360000.0,182716000.0,6440000.0,189156000.0,1691553000.0,189900000.0,190679000.0,191918000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.18,1.18,0.36,22949000.0,1.16,135144000.0,19776000.0,225661000.0,225661000.0,224464000.0,1197000.0,2853395000.0,3369079000.0,3838000.0,50359000.0,71001000.0,2853395000.0,515684000.0,,5368000.0,164085000.0,351599000.0,9206000.0,360805000.0,3369079000.0,189900000.0,190679000.0,191918000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.22,2.22,0.68,47442000.0,2.2,256480000.0,40437000.0,429198000.0,429198000.0,426226000.0,2972000.0,5843823000.0,6843014000.0,6397000.0,102606000.0,140105000.0,5843823000.0,999191000.0,,10680000.0,330590000.0,668601000.0,17077000.0,685678000.0,6843014000.0,189900000.0,190679000.0,191918000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:09:42+00:00,0.56,0.56,,11529000.0,0.55,64317000.0,9247000.0,107332000.0,107332000.0,106704000.0,628000.0,1426918000.0,1677526000.0,34000.0,25388000.0,35561000.0,1426918000.0,250608000.0,,2732000.0,81725000.0,168883000.0,2766000.0,171649000.0,1677526000.0,190500000.0,191628000.0,192707000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.06,2.06,0.64,48439000.0,2.05,242322000.0,39199000.0,402597000.0,402597000.0,399768000.0,2829000.0,5792540000.0,6750602000.0,5783000.0,103036000.0,139060000.0,5792540000.0,958062000.0,,10808000.0,329734000.0,628328000.0,16591000.0,644919000.0,6750602000.0,190500000.0,191628000.0,192707000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 11:48:37+00:00,2.38,2.38,0.8,46796000.0,2.36,254323000.0,41763000.0,432533000.0,432533000.0,430807000.0,1726000.0,5091636000.0,6098037000.0,5113000.0,108812000.0,138867000.0,5091636000.0,1006401000.0,,11580000.0,336238000.0,670163000.0,16693000.0,686856000.0,6098037000.0,181000000.0,181282000.0,182704000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q4,2016-10-01,2016-12-31,,0.62,0.62,0.4,11943000.0,0.61,65805000.0,11946000.0,111098000.0,111098000.0,110590000.0,508000.0,1382960000.0,1642007000.0,1706000.0,27783000.0,35165000.0,1382960000.0,259047000.0,,2987000.0,86837000.0,172210000.0,4693000.0,176903000.0,1642007000.0,181000000.0,181282000.0,182704000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 15:54:40+00:00,0.59,0.59,0.0,11882000.0,0.59,63163000.0,10134000.0,107949000.0,107949000.0,107581000.0,368000.0,1308339000.0,1562394000.0,925000.0,27091000.0,37685000.0,1308339000.0,254055000.0,,2924000.0,86792000.0,167263000.0,3849000.0,171112000.0,1562394000.0,182300000.0,181177000.0,182692000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.76,1.76,0.4,34853000.0,1.75,188518000.0,29817000.0,321435000.0,321435000.0,320217000.0,1218000.0,3708676000.0,4456030000.0,3407000.0,81029000.0,103702000.0,3708676000.0,747354000.0,,8593000.0,249401000.0,497953000.0,12000000.0,509953000.0,4456030000.0,182300000.0,181177000.0,182692000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.37,2.37,0.76,46441000.0,2.37,257828000.0,41661000.0,436535000.0,436535000.0,434666000.0,1869000.0,5050730000.0,6052251000.0,7438000.0,107393000.0,130081000.0,5050730000.0,1001521000.0,,10980000.0,325576000.0,675945000.0,18418000.0,694363000.0,6052251000.0,182300000.0,181177000.0,182692000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 16:15:27+00:00,0.64,0.64,0.4,11642000.0,0.63,66918000.0,10251000.0,116439000.0,116439000.0,116052000.0,387000.0,1215579000.0,1475164000.0,1603000.0,27079000.0,31749000.0,1215579000.0,259585000.0,,2890000.0,80721000.0,178864000.0,4493000.0,183357000.0,1475164000.0,181300000.0,181753000.0,183132000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.17,1.17,0.4,22971000.0,1.16,125355000.0,19683000.0,213486000.0,213486000.0,212636000.0,850000.0,2400337000.0,2893636000.0,2482000.0,53938000.0,66017000.0,2400337000.0,493299000.0,,5669000.0,162609000.0,330690000.0,8151000.0,338841000.0,2893636000.0,181300000.0,181753000.0,183132000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.41,2.41,0.76,46034000.0,2.4,267403000.0,41897000.0,447322000.0,447322000.0,445395000.0,1927000.0,5119308000.0,6141189000.0,3428000.0,106049000.0,127326000.0,5119308000.0,1021881000.0,,10722000.0,321306000.0,700575000.0,14150000.0,714725000.0,6141189000.0,181300000.0,181753000.0,183132000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:28:20+00:00,0.53,0.53,,11329000.0,0.53,58437000.0,9432000.0,97047000.0,97047000.0,96584000.0,463000.0,1184758000.0,1418472000.0,879000.0,26859000.0,34268000.0,1184758000.0,233714000.0,,2779000.0,81888000.0,151826000.0,3658000.0,155484000.0,1418472000.0,182200000.0,182010000.0,183018000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.39,2.39,0.72,45812000.0,2.38,271312000.0,42175000.0,449212000.0,449212000.0,447103000.0,2109000.0,5330206000.0,6357578000.0,5629000.0,103941000.0,131017000.0,5330206000.0,1027372000.0,,10468000.0,322945000.0,704427000.0,16097000.0,720524000.0,6357578000.0,182200000.0,182010000.0,183018000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 15:01:31+00:00,2.73,2.73,0.84,49310000.0,2.69,228212000.0,44290000.0,490383000.0,490383000.0,489345000.0,1038000.0,5868879000.0,6920948000.0,5131000.0,119732000.0,138477000.0,5868879000.0,1052069000.0,,13204000.0,351809000.0,700260000.0,18335000.0,718595000.0,6920948000.0,179200000.0,179247000.0,181666000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q4,2017-10-01,2017-12-31,,0.94,0.94,0.42,13069000.0,0.92,37742000.0,11814000.0,167455000.0,167455000.0,166967000.0,488000.0,1609523000.0,1901371000.0,2547000.0,31906000.0,36048000.0,1609523000.0,291848000.0,,3639000.0,92837000.0,199011000.0,6186000.0,205197000.0,1901371000.0,179200000.0,179247000.0,181666000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 16:18:21+00:00,0.67,0.67,0.0,12272000.0,0.66,69829000.0,10608000.0,120606000.0,120606000.0,120263000.0,343000.0,1522074000.0,1802166000.0,96000.0,30533000.0,39784000.0,1522074000.0,280092000.0,,3444000.0,93197000.0,186895000.0,3540000.0,190435000.0,1802166000.0,179500000.0,179416000.0,181788000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.79,1.79,0.42,36241000.0,1.77,190470000.0,32476000.0,322928000.0,322928000.0,322378000.0,550000.0,4259356000.0,5019577000.0,2584000.0,87826000.0,102429000.0,4259356000.0,760221000.0,,9565000.0,258972000.0,501249000.0,12149000.0,513398000.0,5019577000.0,179500000.0,179416000.0,181788000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.41,2.41,0.82,48184000.0,2.38,256275000.0,44422000.0,434026000.0,434026000.0,432968000.0,1058000.0,5642316000.0,6661584000.0,4290000.0,115609000.0,137594000.0,5642316000.0,1019268000.0,,12552000.0,345809000.0,673459000.0,16842000.0,690301000.0,6661584000.0,179500000.0,179416000.0,181788000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 10:00:17+00:00,0.6,0.6,0.42,12042000.0,0.6,65055000.0,10953000.0,108755000.0,108755000.0,108851000.0,-96000.0,1427175000.0,1672279000.0,2190000.0,29163000.0,24706000.0,1427175000.0,245104000.0,,3380000.0,76864000.0,168240000.0,5570000.0,173810000.0,1672279000.0,181400000.0,180012000.0,182033000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.12,1.12,0.42,23969000.0,1.11,120641000.0,21868000.0,202322000.0,202322000.0,202115000.0,207000.0,2737282000.0,3217411000.0,2488000.0,57293000.0,62645000.0,2737282000.0,480129000.0,,6121000.0,165775000.0,314354000.0,8609000.0,322963000.0,3217411000.0,181400000.0,180012000.0,182033000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.33,2.33,0.82,47794000.0,2.31,249609000.0,43948000.0,421369000.0,421369000.0,420286000.0,1083000.0,5428581000.0,6421812000.0,5119000.0,112167000.0,135495000.0,5428581000.0,993231000.0,,12032000.0,339404000.0,653827000.0,17151000.0,670978000.0,6421812000.0,181400000.0,180012000.0,182033000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 10:49:47+00:00,0.52,0.52,,11927000.0,0.51,55586000.0,10915000.0,93567000.0,93567000.0,93264000.0,303000.0,1310107000.0,1545132000.0,298000.0,28130000.0,37939000.0,1310107000.0,235025000.0,,2741000.0,88911000.0,146114000.0,3039000.0,149153000.0,1545132000.0,179400000.0,180062000.0,182094000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.37,2.37,0.8,47394000.0,2.34,251472000.0,43246000.0,429053000.0,429053000.0,427487000.0,1566000.0,5216985000.0,6224697000.0,4532000.0,110083000.0,142538000.0,5216985000.0,1007712000.0,,11542000.0,343261000.0,664451000.0,16074000.0,680525000.0,6224697000.0,179400000.0,180062000.0,182094000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 15:01:31+00:00,3.55,3.55,0.9,54019000.0,3.48,198539000.0,45346000.0,619790000.0,619790000.0,618199000.0,1591000.0,6911251000.0,8138365000.0,2613000.0,152813000.0,178373000.0,6911251000.0,1227114000.0,,19153000.0,430551000.0,796563000.0,21766000.0,818329000.0,8138365000.0,174100000.0,174133000.0,177833000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q4,2018-10-01,2018-12-31,,1.04,1.04,0.45,13186000.0,1.01,42668000.0,12961000.0,179577000.0,179577000.0,179210000.0,367000.0,1905761000.0,2235597000.0,256000.0,39627000.0,47055000.0,1905761000.0,329836000.0,,4982000.0,112829000.0,217007000.0,5238000.0,222245000.0,2235597000.0,174100000.0,174133000.0,177833000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 13:15:34+00:00,0.94,0.94,,13335000.0,0.92,45357000.0,10632000.0,163067000.0,163067000.0,162692000.0,375000.0,1781210000.0,2090947000.0,566000.0,38202000.0,44414000.0,1781210000.0,309737000.0,,4704000.0,106583000.0,203154000.0,5270000.0,208424000.0,2090947000.0,173100000.0,173394000.0,177173000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.51,2.51,0.45,40833000.0,2.47,155871000.0,32385000.0,440213000.0,440213000.0,438989000.0,1224000.0,5005490000.0,5902768000.0,2357000.0,113186000.0,131318000.0,5005490000.0,897278000.0,,14171000.0,317722000.0,579556000.0,16528000.0,596084000.0,5902768000.0,173100000.0,173394000.0,177173000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.45,3.45,0.87,53902000.0,3.39,193613000.0,44199000.0,607668000.0,607668000.0,605956000.0,1712000.0,6615013000.0,7804139000.0,4904000.0,145092000.0,167366000.0,6615013000.0,1189126000.0,,17810000.0,410559000.0,778567000.0,22714000.0,801281000.0,7804139000.0,173100000.0,173394000.0,177173000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 13:51:48+00:00,0.8,0.8,0.45,13576000.0,0.79,48958000.0,10788000.0,140946000.0,140946000.0,140605000.0,341000.0,1665961000.0,1957559000.0,1167000.0,38071000.0,45579000.0,1665961000.0,291598000.0,,5153000.0,108014000.0,183584000.0,6320000.0,189904000.0,1957559000.0,175800000.0,174754000.0,178603000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.57,1.57,0.45,27498000.0,1.55,110514000.0,21753000.0,277146000.0,277146000.0,276297000.0,849000.0,3224280000.0,3811821000.0,1791000.0,74984000.0,86904000.0,3224280000.0,587541000.0,,9467000.0,211139000.0,376402000.0,11258000.0,387660000.0,3811821000.0,175800000.0,174754000.0,178603000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.18,3.18,0.87,52839000.0,3.13,218085000.0,44175000.0,565207000.0,565207000.0,563527000.0,1680000.0,6355877000.0,7515358000.0,4434000.0,137423000.0,162736000.0,6355877000.0,1159481000.0,,16550000.0,397173000.0,762308000.0,20984000.0,783292000.0,7515358000.0,175800000.0,174754000.0,178603000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 12:35:22+00:00,0.77,0.77,,13922000.0,0.76,61556000.0,10965000.0,136200000.0,136200000.0,135692000.0,508000.0,1558319000.0,1854262000.0,624000.0,36913000.0,41325000.0,1558319000.0,295943000.0,,4314000.0,103125000.0,192818000.0,4938000.0,197756000.0,1854262000.0,176200000.0,175900000.0,179416000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.98,2.98,0.84,51305000.0,2.94,234182000.0,44340000.0,533016000.0,533016000.0,531773000.0,1243000.0,6117091000.0,7230078000.0,5457000.0,128515000.0,141863000.0,6117091000.0,1112987000.0,,14777000.0,366023000.0,746964000.0,20234000.0,767198000.0,7230078000.0,176200000.0,175900000.0,179416000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q4,2019-10-01,2019-12-31,,0.8,0.8,0.5,12494000.0,0.79,47749000.0,11150000.0,137748000.0,137748000.0,137326000.0,422000.0,1751361000.0,2044941000.0,477000.0,41775000.0,47821000.0,1751361000.0,293580000.0,,4680000.0,113240000.0,180340000.0,5157000.0,185497000.0,2044941000.0,171100000.0,170899000.0,174209000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 15:01:31+00:00,3.45,3.45,1.0,50950000.0,3.39,203778000.0,44002000.0,592016000.0,592016000.0,590395000.0,1621000.0,6961273000.0,8175426000.0,6299000.0,166182000.0,186327000.0,6961273000.0,1214153000.0,,22803000.0,447461000.0,766692000.0,29102000.0,795794000.0,8175426000.0,171100000.0,170899000.0,174209000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.65,2.65,0.5,38456000.0,2.6,156029000.0,32852000.0,454268000.0,454268000.0,453069000.0,1199000.0,5209912000.0,6130485000.0,5822000.0,124407000.0,138506000.0,5209912000.0,920573000.0,,18123000.0,334221000.0,586352000.0,23945000.0,610297000.0,6130485000.0,170400000.0,170415000.0,173483000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.69,3.69,0.95,51642000.0,3.61,198697000.0,45813000.0,633845000.0,633845000.0,632279000.0,1566000.0,7115673000.0,8366082000.0,6078000.0,164034000.0,185561000.0,7115673000.0,1250409000.0,,23105000.0,447050000.0,803359000.0,29183000.0,832542000.0,8366082000.0,170400000.0,170415000.0,173483000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 13:15:34+00:00,0.94,0.94,,12386000.0,0.92,53319000.0,10133000.0,160627000.0,160627000.0,160221000.0,406000.0,1756830000.0,2074855000.0,1895000.0,41987000.0,46969000.0,1756830000.0,318025000.0,,5501000.0,111475000.0,206550000.0,7396000.0,213946000.0,2074855000.0,170400000.0,170415000.0,173483000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.71,1.71,0.5,26070000.0,1.68,102710000.0,22719000.0,293641000.0,293641000.0,292848000.0,793000.0,3453082000.0,4055630000.0,3927000.0,82420000.0,91537000.0,3453082000.0,602548000.0,,12622000.0,222746000.0,379802000.0,16549000.0,396351000.0,4055630000.0,170200000.0,171003000.0,174466000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.69,3.69,0.95,52591000.0,3.61,190735000.0,46312000.0,636285000.0,636285000.0,634750000.0,1535000.0,7140053000.0,8382174000.0,4749000.0,160249000.0,183006000.0,7140053000.0,1242121000.0,,22308000.0,442158000.0,799963000.0,27057000.0,827020000.0,8382174000.0,170200000.0,171003000.0,174466000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 13:51:48+00:00,0.9,0.9,0.5,12677000.0,0.88,47449000.0,11643000.0,153530000.0,153530000.0,153149000.0,381000.0,1730235000.0,2035579000.0,2262000.0,40897000.0,47926000.0,1730235000.0,305344000.0,,6516000.0,113143000.0,192201000.0,8778000.0,200979000.0,2035579000.0,170200000.0,171003000.0,174466000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 11:05:10+00:00,0.81,0.81,,13393000.0,0.8,55261000.0,11076000.0,140111000.0,140111000.0,139699000.0,412000.0,1722847000.0,2020051000.0,1665000.0,41523000.0,43611000.0,1722847000.0,297204000.0,,6106000.0,109603000.0,187601000.0,7771000.0,195372000.0,2020051000.0,172500000.0,171818000.0,175388000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.59,3.59,0.9,53490000.0,3.52,192244000.0,45457000.0,623701000.0,623701000.0,622206000.0,1495000.0,7075779000.0,8304154000.0,3654000.0,157423000.0,180659000.0,7075779000.0,1228375000.0,,20945000.0,437029000.0,791346000.0,24599000.0,815945000.0,8304154000.0,172500000.0,171818000.0,175388000.0
Expeditors International of Washington Inc,EXPD,,746515,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.37,3.37,1.0,50217000.0,3.3,192981000.0,41169000.0,574687000.0,574687000.0,573040000.0,1647000.0,6867194000.0,8057239000.0,8018000.0,167183000.0,193330000.0,6867194000.0,1190045000.0,,21504000.0,451899000.0,738146000.0,29522000.0,767668000.0,8057239000.0,167600000.0,168735000.0,171450000.0
