company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Comcast Corp,CMCSA,,1166691,2015.0,Q3,,2015-09-30,2015-10-27 15:42:38+00:00,5996000000.0,6527000000.0,6946000000.0,-195000000.0,1893000000.0,0.0,38570000000.0,1265000000.0,,27492000000.0,,81972000000.0,44605000000.0,3323000000.0,1130000000.0,32170000000.0,249000000.0,,33131000000.0,,,1814000000.0,,,2500000000.0,10694000000.0,1204000000.0,20883000000.0,3152000000.0,137000000.0,158958000000.0,51741000000.0,11501000000.0,17359000000.0,51716000000.0,51965000000.0,105789000000.0,158958000000.0,115287000000.0,88430000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q2,,2015-06-30,2015-07-23 13:10:08+00:00,5880000000.0,7016000000.0,6676000000.0,-166000000.0,3486000000.0,0.0,38795000000.0,1122000000.0,,27422000000.0,,81917000000.0,44636000000.0,2999000000.0,847000000.0,31572000000.0,329000000.0,,33198000000.0,,,1826000000.0,,,2445000000.0,10438000000.0,1108000000.0,21313000000.0,3887000000.0,144000000.0,159674000000.0,52425000000.0,13319000000.0,17565000000.0,52400000000.0,52729000000.0,105837000000.0,159674000000.0,114783000000.0,88272000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q1,,2015-03-31,2015-05-04 16:13:35+00:00,6157000000.0,6144000000.0,7195000000.0,-188000000.0,3937000000.0,0.0,38715000000.0,970000000.0,,27302000000.0,,81853000000.0,42953000000.0,3235000000.0,945000000.0,31127000000.0,340000000.0,,32855000000.0,,,1737000000.0,,,2319000000.0,10837000000.0,1099000000.0,21186000000.0,4180000000.0,158000000.0,158757000000.0,52196000000.0,12921000000.0,18502000000.0,52171000000.0,52511000000.0,105147000000.0,158757000000.0,114709000000.0,86645000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2016.0,FY,,2016-12-31,2018-01-31 16:35:39+00:00,6915000000.0,7955000000.0,8008000000.0,98000000.0,3301000000.0,0.0,38342000000.0,1132000000.0,,35980000000.0,,83890000000.0,55566000000.0,5247000000.0,1250000000.0,36253000000.0,2231000000.0,,34854000000.0,,,3855000000.0,,,2769000000.0,10925000000.0,1446000000.0,23076000000.0,5480000000.0,,180500000000.0,53999000000.0,16361000000.0,21535000000.0,53943000000.0,56174000000.0,122880000000.0,180500000000.0,127886000000.0,101345000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q3,,2016-09-30,2016-10-26 16:23:25+00:00,6594000000.0,7533000000.0,6771000000.0,34000000.0,2807000000.0,0.0,38482000000.0,1340000000.0,,36652000000.0,,83873000000.0,57095000000.0,3857000000.0,1369000000.0,35656000000.0,2342000000.0,,34523000000.0,,,3519000000.0,,,2658000000.0,11119000000.0,1326000000.0,22510000000.0,3333000000.0,,177924000000.0,53509000000.0,15228000000.0,18038000000.0,53481000000.0,55823000000.0,120775000000.0,177924000000.0,127040000000.0,102737000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q2,,2016-06-30,2016-07-27 15:31:48+00:00,6359000000.0,6708000000.0,6697000000.0,1000000.0,4665000000.0,0.0,38525000000.0,1611000000.0,,33792000000.0,,82379000000.0,52629000000.0,3679000000.0,1435000000.0,34896000000.0,2178000000.0,,34512000000.0,,,1969000000.0,,,2462000000.0,10719000000.0,1248000000.0,22117000000.0,2934000000.0,,171985000000.0,53126000000.0,14777000000.0,17601000000.0,53098000000.0,55276000000.0,115461000000.0,171985000000.0,122312000000.0,97860000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q1,,2016-03-31,2016-04-27 14:41:26+00:00,6333000000.0,6375000000.0,7239000000.0,-84000000.0,5628000000.0,0.0,38522000000.0,1393000000.0,,33458000000.0,,81964000000.0,51515000000.0,3638000000.0,1390000000.0,34122000000.0,1870000000.0,,33821000000.0,,,1787000000.0,,,2237000000.0,10431000000.0,1236000000.0,21750000000.0,4119000000.0,,170599000000.0,52671000000.0,15180000000.0,19084000000.0,52642000000.0,54512000000.0,114851000000.0,170599000000.0,121297000000.0,95767000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2017.0,FY,,2017-12-31,2019-01-31 17:00:03+00:00,6908000000.0,8834000000.0,8264000000.0,379000000.0,3428000000.0,0.0,37552000000.0,1687000000.0,,36780000000.0,,84584000000.0,59422000000.0,6931000000.0,1613000000.0,38470000000.0,843000000.0,,24259000000.0,,,2468000000.0,,,4354000000.0,10972000000.0,1357000000.0,38202000000.0,5134000000.0,,187462000000.0,68616000000.0,16343000000.0,21993000000.0,68616000000.0,69459000000.0,116646000000.0,187462000000.0,132649000000.0,94653000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q3,,2017-09-30,2017-10-26 15:54:55+00:00,6976000000.0,7915000000.0,7660000000.0,381000000.0,4114000000.0,0.0,37639000000.0,1572000000.0,,36752000000.0,,84893000000.0,59720000000.0,6695000000.0,1779000000.0,37856000000.0,836000000.0,,35602000000.0,,,2152000000.0,,,3145000000.0,10914000000.0,1353000000.0,24979000000.0,5241000000.0,,185301000000.0,55482000000.0,15960000000.0,21449000000.0,55427000000.0,56263000000.0,127685000000.0,185301000000.0,131485000000.0,106236000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q2,,2017-06-30,2017-07-27 15:56:05+00:00,6730000000.0,7849000000.0,7740000000.0,428000000.0,2693000000.0,0.0,37590000000.0,1448000000.0,,36742000000.0,,84866000000.0,57210000000.0,6521000000.0,1633000000.0,37171000000.0,843000000.0,,35409000000.0,,,2657000000.0,,,2899000000.0,10837000000.0,1451000000.0,24560000000.0,6358000000.0,,183031000000.0,55061000000.0,14832000000.0,22276000000.0,55005000000.0,55848000000.0,125732000000.0,183031000000.0,131028000000.0,103456000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q1,,2017-03-31,2017-04-27 16:38:20+00:00,6658000000.0,7525000000.0,7673000000.0,342000000.0,4022000000.0,0.0,38227000000.0,1234000000.0,,36592000000.0,,85346000000.0,58276000000.0,5938000000.0,1479000000.0,36626000000.0,2589000000.0,,35348000000.0,,,2219000000.0,,,2732000000.0,10677000000.0,1456000000.0,24063000000.0,3509000000.0,,182479000000.0,55115000000.0,15245000000.0,19074000000.0,55059000000.0,57648000000.0,123375000000.0,182479000000.0,130608000000.0,104301000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q3,,2018-09-30,2018-10-25 15:29:12+00:00,7036000000.0,8983000000.0,7785000000.0,374000000.0,10616000000.0,0.0,37502000000.0,1633000000.0,,36703000000.0,,85391000000.0,69711000000.0,7724000000.0,1223000000.0,39855000000.0,822000000.0,,25167000000.0,,,2384000000.0,,,7756000000.0,12468000000.0,1317000000.0,41218000000.0,3173000000.0,,200635000000.0,71577000000.0,23206000000.0,19627000000.0,71523000000.0,72345000000.0,126973000000.0,200635000000.0,137574000000.0,107346000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q2,,2018-06-30,2018-07-26 15:29:21+00:00,6940000000.0,8847000000.0,7687000000.0,461000000.0,5726000000.0,0.0,37535000000.0,1746000000.0,,36872000000.0,,85624000000.0,61946000000.0,7438000000.0,1219000000.0,39355000000.0,1049000000.0,,25140000000.0,,,2423000000.0,,,3744000000.0,12069000000.0,1343000000.0,40269000000.0,2634000000.0,,191248000000.0,70748000000.0,18215000000.0,19007000000.0,70694000000.0,71743000000.0,118162000000.0,191248000000.0,133678000000.0,99155000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q1,,2018-03-31,2018-04-25 15:53:55+00:00,7349000000.0,8759000000.0,7213000000.0,608000000.0,6030000000.0,0.0,37485000000.0,1578000000.0,,37147000000.0,,85106000000.0,63678000000.0,7095000000.0,1354000000.0,39068000000.0,1228000000.0,,24702000000.0,,,2610000000.0,,,3707000000.0,11253000000.0,1354000000.0,38961000000.0,3039000000.0,,190876000000.0,69537000000.0,18753000000.0,19179000000.0,69482000000.0,70710000000.0,118812000000.0,190876000000.0,133055000000.0,99633000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q3,,2019-09-30,2019-10-24 15:28:40+00:00,10198000000.0,10684000000.0,11808000000.0,-1159000000.0,3507000000.0,0.0,38250000000.0,2944000000.0,,66913000000.0,,103176000000.0,99847000000.0,8289000000.0,3457000000.0,46790000000.0,1016000000.0,,27992000000.0,0.0,0.0,4675000000.0,0.0,,8883000000.0,22018000000.0,1368000000.0,48570000000.0,1039000000.0,,256374000000.0,78144000000.0,22323000000.0,25989000000.0,78144000000.0,79160000000.0,175846000000.0,256374000000.0,187261000000.0,149857000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q2,,2019-06-30,2019-07-25 15:37:50+00:00,10014000000.0,10835000000.0,11987000000.0,-62000000.0,3919000000.0,0.0,38004000000.0,2642000000.0,,67945000000.0,,103994000000.0,101248000000.0,8438000000.0,1947000000.0,46047000000.0,980000000.0,,27996000000.0,0.0,,4660000000.0,0.0,,8770000000.0,17144000000.0,1329000000.0,46425000000.0,6365000000.0,,256555000000.0,76850000000.0,21361000000.0,31008000000.0,76850000000.0,77830000000.0,177396000000.0,256555000000.0,189147000000.0,146388000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q1,,2019-03-31,2019-04-25 15:33:21+00:00,10232000000.0,10736000000.0,10571000000.0,422000000.0,3498000000.0,0.0,37675000000.0,2485000000.0,,68073000000.0,,104318000000.0,104464000000.0,9159000000.0,2942000000.0,45721000000.0,903000000.0,,27819000000.0,0.0,,3097000000.0,0.0,,8645000000.0,18811000000.0,1316000000.0,44379000000.0,4629000000.0,,256189000000.0,74959000000.0,20273000000.0,27917000000.0,74959000000.0,75862000000.0,179011000000.0,256189000000.0,190195000000.0,151094000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2020.0,Q1,,2020-03-31,2020-04-30 15:24:15+00:00,9963000000.0,10800000000.0,12030000000.0,-1144000000.0,8516000000.0,0.0,38597000000.0,2634000000.0,,67218000000.0,,106422000000.0,100604000000.0,7080000000.0,0.0,48442000000.0,1277000000.0,,27865000000.0,,,4768000000.0,,,9175000000.0,22310000000.0,1259000000.0,51516000000.0,2973000000.0,,262421000000.0,81452000000.0,24084000000.0,27600000000.0,81506000000.0,82783000000.0,178379000000.0,262421000000.0,189895000000.0,150779000000.0,0.0,-7517000000.0
