company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Comcast Corp,CMCSA,,1166691,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 13:10:08+00:00,401000000.0,0.77,0.77,0.225,1599000000.0,0.76,1234000000.0,1244000000.0,2025000000.0,2025000000.0,1992000000.0,33000000.0,4874000000.0,16844000000.0,-17000000.0,,4922000000.0,4874000000.0,11970000000.0,648000000.0,120000000.0,8166000000.0,3804000000.0,-545000000.0,3259000000.0,16844000000.0,2594000000.0,2594000000.0,2594000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q1TTM,2013-04-01,2014-03-31,,1617000000.0,2.79,2.79,0.86,6257000000.0,2.79,4173000000.0,5044000000.0,7428000000.0,7428000000.0,7250000000.0,178000000.0,20915000000.0,66755000000.0,-517000000.0,,18858000000.0,20915000000.0,45840000000.0,2563000000.0,617000000.0,31776000000.0,14064000000.0,-2463000000.0,11601000000.0,66755000000.0,2603000000.0,2603000000.0,2603000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:13:35+00:00,401000000.0,0.72,0.72,0.225,1569000000.0,0.71,1118000000.0,1213000000.0,1938000000.0,1938000000.0,1871000000.0,67000000.0,5908000000.0,17408000000.0,17000000.0,,4749000000.0,5908000000.0,11500000000.0,642000000.0,113000000.0,7932000000.0,3568000000.0,-512000000.0,3056000000.0,17408000000.0,2603000000.0,2603000000.0,2603000000.0
Comcast Corp,CMCSA,,1166691,2015.0,FY,2015-01-01,2015-12-31,2018-01-31 16:35:39+00:00,1899000000.0,1.64,1.64,0.5,6781000000.0,1.62,4959000000.0,5957000000.0,8413000000.0,8413000000.0,8163000000.0,250000000.0,22550000000.0,74510000000.0,-5000000.0,0.0,21325000000.0,22550000000.0,51960000000.0,2702000000.0,81000000.0,35962000000.0,15998000000.0,-2626000000.0,13372000000.0,74510000000.0,4972000000.0,4972000000.0,4972000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q4,2015-10-01,2015-12-31,,494000000.0,0.4,0.4,0.13,1776000000.0,0.4,1162000000.0,1550000000.0,2056000000.0,2056000000.0,1971000000.0,85000000.0,5836000000.0,19245000000.0,-167000000.0,,5587000000.0,5836000000.0,13409000000.0,674000000.0,57000000.0,9407000000.0,4002000000.0,-784000000.0,3218000000.0,19245000000.0,4972000000.0,4972000000.0,4972000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 16:23:25+00:00,486000000.0,0.81,0.81,0.25,1697000000.0,0.8,1223000000.0,1513000000.0,2041000000.0,2041000000.0,1996000000.0,45000000.0,5582000000.0,18669000000.0,-52000000.0,,5390000000.0,5582000000.0,13087000000.0,659000000.0,-26000000.0,9086000000.0,4001000000.0,-737000000.0,3264000000.0,18669000000.0,2472000000.0,2472000000.0,2472000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q3YTD,2015-01-01,2015-09-30,,1405000000.0,2.5,2.5,0.81,5005000000.0,2.5,3797000000.0,4407000000.0,6357000000.0,6357000000.0,6192000000.0,165000000.0,16714000000.0,55265000000.0,162000000.0,,15738000000.0,16714000000.0,38551000000.0,2028000000.0,24000000.0,26555000000.0,11996000000.0,-1842000000.0,10154000000.0,55265000000.0,2472000000.0,2472000000.0,2472000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q3TTM,2014-10-01,2015-09-30,,1865000000.0,3.28,3.28,1.06,6635000000.0,3.28,4911000000.0,5753000000.0,8353000000.0,8353000000.0,8117000000.0,236000000.0,22072000000.0,72997000000.0,107000000.0,,20889000000.0,22072000000.0,50925000000.0,2692000000.0,66000000.0,35142000000.0,15783000000.0,-2519000000.0,13264000000.0,72997000000.0,2472000000.0,2472000000.0,2472000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 15:31:48+00:00,487000000.0,0.85,0.85,0.25,1674000000.0,0.84,1313000000.0,1534000000.0,2175000000.0,2175000000.0,2137000000.0,38000000.0,5669000000.0,18743000000.0,79000000.0,,5274000000.0,5669000000.0,13074000000.0,713000000.0,17000000.0,8969000000.0,4105000000.0,-617000000.0,3488000000.0,18743000000.0,2500000000.0,2500000000.0,2500000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q2YTD,2015-01-01,2015-06-30,,919000000.0,1.68,1.68,0.53,3308000000.0,1.68,2574000000.0,2894000000.0,4316000000.0,4316000000.0,4196000000.0,120000000.0,11132000000.0,36596000000.0,214000000.0,,10348000000.0,11132000000.0,25464000000.0,1369000000.0,50000000.0,17469000000.0,7995000000.0,-1105000000.0,6890000000.0,36596000000.0,2500000000.0,2500000000.0,2500000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q2TTM,2014-07-01,2015-06-30,,1799000000.0,3.49,3.49,1.03,6477000000.0,3.49,4095000000.0,5538000000.0,8945000000.0,8945000000.0,8713000000.0,232000000.0,21262000000.0,71119000000.0,96000000.0,,20516000000.0,21262000000.0,49857000000.0,2696000000.0,113000000.0,34330000000.0,15527000000.0,-2487000000.0,13040000000.0,71119000000.0,2500000000.0,2500000000.0,2500000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 14:41:26+00:00,432000000.0,0.82,0.82,0.25,1634000000.0,0.81,1261000000.0,1360000000.0,2141000000.0,2141000000.0,2059000000.0,82000000.0,5463000000.0,17853000000.0,135000000.0,,5074000000.0,5463000000.0,12390000000.0,656000000.0,33000000.0,8500000000.0,3890000000.0,-488000000.0,3402000000.0,17853000000.0,2520000000.0,2520000000.0,2520000000.0
Comcast Corp,CMCSA,,1166691,2015.0,Q1TTM,2014-04-01,2015-03-31,,1713000000.0,3.4,3.4,1.01,6402000000.0,3.4,4016000000.0,5248000000.0,8795000000.0,8795000000.0,8568000000.0,227000000.0,20467000000.0,69220000000.0,,,20164000000.0,20467000000.0,48753000000.0,2631000000.0,216000000.0,33527000000.0,15226000000.0,-2415000000.0,12811000000.0,69220000000.0,2520000000.0,2520000000.0,2520000000.0
Comcast Corp,CMCSA,,1166691,2016.0,FY,2016-01-01,2016-12-31,2019-01-31 17:00:03+00:00,1962000000.0,1.8,1.8,0.55,7464000000.0,1.78,5298000000.0,6291000000.0,9028000000.0,9028000000.0,8678000000.0,350000000.0,24348000000.0,80736000000.0,437000000.0,0.0,23840000000.0,24348000000.0,56388000000.0,2942000000.0,,39557000000.0,16831000000.0,-2505000000.0,14326000000.0,80736000000.0,4819000000.0,4819000000.0,4819000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q4,2016-10-01,2016-12-31,,418000000.0,0.47,0.47,0.15,1946000000.0,0.47,1309000000.0,1781000000.0,2400000000.0,2400000000.0,2279000000.0,121000000.0,6422000000.0,21358000000.0,397000000.0,,6555000000.0,6422000000.0,14936000000.0,756000000.0,-168000000.0,10700000000.0,4236000000.0,-527000000.0,3709000000.0,21358000000.0,4819000000.0,4819000000.0,4819000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 15:54:55+00:00,530000000.0,0.47,0.47,0.1375,1865000000.0,0.46,1400000000.0,1485000000.0,2324000000.0,2324000000.0,2237000000.0,87000000.0,7003000000.0,21319000000.0,-45000000.0,0.0,5996000000.0,7003000000.0,14316000000.0,751000000.0,80000000.0,9876000000.0,4440000000.0,-716000000.0,3724000000.0,21319000000.0,4805000000.0,4805000000.0,4805000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q3YTD,2016-01-01,2016-09-30,,1544000000.0,1.33,1.33,0.44,5518000000.0,1.33,3989000000.0,4510000000.0,6628000000.0,6628000000.0,6399000000.0,229000000.0,17926000000.0,59378000000.0,40000000.0,,17285000000.0,17926000000.0,41452000000.0,2186000000.0,168000000.0,28857000000.0,12595000000.0,-1978000000.0,10617000000.0,59378000000.0,4805000000.0,4805000000.0,4805000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q3TTM,2015-10-01,2016-09-30,,2038000000.0,1.74,1.74,0.58,7294000000.0,1.74,5151000000.0,6060000000.0,8684000000.0,8684000000.0,8370000000.0,314000000.0,23762000000.0,78623000000.0,-127000000.0,,22872000000.0,23762000000.0,54861000000.0,2860000000.0,225000000.0,38264000000.0,16597000000.0,-2762000000.0,13835000000.0,78623000000.0,4805000000.0,4805000000.0,4805000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 15:56:05+00:00,521000000.0,0.42,0.42,0.1375,1868000000.0,0.41,1278000000.0,1559000000.0,2080000000.0,2080000000.0,2028000000.0,52000000.0,5492000000.0,19269000000.0,-34000000.0,,5763000000.0,5492000000.0,13777000000.0,732000000.0,58000000.0,9711000000.0,4066000000.0,-708000000.0,3358000000.0,19269000000.0,4839000000.0,4839000000.0,4839000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q2YTD,2016-01-01,2016-06-30,,1014000000.0,0.86,0.86,-0.29,3653000000.0,0.86,2589000000.0,3025000000.0,4304000000.0,4304000000.0,4162000000.0,142000000.0,10923000000.0,38059000000.0,85000000.0,,11289000000.0,10923000000.0,27136000000.0,1435000000.0,88000000.0,18981000000.0,8155000000.0,-1262000000.0,6893000000.0,38059000000.0,4839000000.0,4839000000.0,4839000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q2TTM,2015-07-01,2016-06-30,,1994000000.0,1.68,1.68,-0.01,7126000000.0,1.68,4974000000.0,6088000000.0,8401000000.0,8401000000.0,8129000000.0,272000000.0,22341000000.0,75973000000.0,-134000000.0,,22266000000.0,22341000000.0,53632000000.0,2768000000.0,119000000.0,37474000000.0,16158000000.0,-2783000000.0,13375000000.0,75973000000.0,4839000000.0,4839000000.0,4839000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:38:20+00:00,493000000.0,0.44,0.44,0.1375,1785000000.0,0.43,1311000000.0,1466000000.0,2224000000.0,2224000000.0,2134000000.0,90000000.0,5431000000.0,18790000000.0,119000000.0,,5526000000.0,5431000000.0,13359000000.0,703000000.0,30000000.0,9270000000.0,4089000000.0,-554000000.0,3535000000.0,18790000000.0,4868000000.0,4868000000.0,4868000000.0
Comcast Corp,CMCSA,,1166691,2016.0,Q1TTM,2015-04-01,2016-03-31,,1960000000.0,1.69,1.69,0.56,6932000000.0,1.69,5009000000.0,6063000000.0,8496000000.0,8496000000.0,8238000000.0,258000000.0,22518000000.0,75447000000.0,-21000000.0,,21777000000.0,22518000000.0,52929000000.0,2749000000.0,78000000.0,36732000000.0,16197000000.0,-2692000000.0,13505000000.0,75447000000.0,4868000000.0,4868000000.0,4868000000.0
Comcast Corp,CMCSA,,1166691,2017.0,FY,2017-01-01,2017-12-31,2020-01-30 16:41:57+00:00,3263000000.0,4.83,4.83,0.63,8908000000.0,4.75,-7177000000.0,9325000000.0,28136000000.0,28136000000.0,27815000000.0,321000000.0,39631000000.0,117979000000.0,277000000.0,-779000000.0,33136000000.0,39631000000.0,78348000000.0,3813000000.0,,53853000000.0,24495000000.0,-3536000000.0,20959000000.0,117979000000.0,5758800000.0,5758800000.0,5855800000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q4,2017-10-01,2017-12-31,,1618000000.0,3.49,3.49,1.31,3032000000.0,3.49,-11215000000.0,4431000000.0,20265000000.0,20265000000.0,20079000000.0,186000000.0,21181000000.0,55025000000.0,-22000000.0,-337000000.0,14494000000.0,21181000000.0,33844000000.0,1534000000.0,,23238000000.0,10606000000.0,-1556000000.0,9050000000.0,55025000000.0,5758800000.0,5758800000.0,5855800000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 15:29:12+00:00,555000000.0,0.56,0.56,0.1575,1991000000.0,0.55,1409000000.0,1604000000.0,2674000000.0,2674000000.0,2642000000.0,32000000.0,6059000000.0,21081000000.0,70000000.0,-442000000.0,6535000000.0,6059000000.0,15022000000.0,766000000.0,,10243000000.0,4779000000.0,-696000000.0,4083000000.0,21081000000.0,4698000000.0,4698000000.0,4698000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q3YTD,2017-01-01,2017-09-30,,1645000000.0,1.65,1.65,0.5,5876000000.0,1.65,4038000000.0,4894000000.0,7871000000.0,7871000000.0,7736000000.0,135000000.0,18450000000.0,62954000000.0,299000000.0,-442000000.0,18642000000.0,18450000000.0,44504000000.0,2279000000.0,,30615000000.0,13889000000.0,-1980000000.0,11909000000.0,62954000000.0,4698000000.0,4698000000.0,4698000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q3TTM,2016-10-01,2017-09-30,,2063000000.0,2.13,2.13,0.65,7822000000.0,2.13,5347000000.0,6675000000.0,10271000000.0,10271000000.0,10015000000.0,256000000.0,24872000000.0,84312000000.0,696000000.0,-442000000.0,25197000000.0,24872000000.0,59440000000.0,3035000000.0,-168000000.0,41315000000.0,18125000000.0,-2507000000.0,15618000000.0,84312000000.0,4698000000.0,4698000000.0,4698000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 15:29:21+00:00,537000000.0,0.53,0.53,0.1575,1970000000.0,0.52,1367000000.0,1713000000.0,2542000000.0,2542000000.0,2521000000.0,21000000.0,6330000000.0,21286000000.0,99000000.0,0.0,6168000000.0,6330000000.0,14956000000.0,758000000.0,,10388000000.0,4568000000.0,-659000000.0,3909000000.0,21286000000.0,4728000000.0,4728000000.0,4728000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q2YTD,2017-01-01,2017-06-30,,1090000000.0,1.08,1.08,0.33,3885000000.0,1.08,2629000000.0,3290000000.0,5197000000.0,5197000000.0,5094000000.0,103000000.0,12391000000.0,41873000000.0,229000000.0,,12107000000.0,12391000000.0,29482000000.0,1513000000.0,,20372000000.0,9110000000.0,-1284000000.0,7826000000.0,41873000000.0,4728000000.0,4728000000.0,4728000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q2TTM,2016-07-01,2017-06-30,,2038000000.0,2.03,2.03,1.23,7696000000.0,2.03,5338000000.0,6556000000.0,9921000000.0,9921000000.0,9610000000.0,311000000.0,25816000000.0,84550000000.0,581000000.0,,24658000000.0,25816000000.0,58734000000.0,3020000000.0,-88000000.0,40948000000.0,17786000000.0,-2527000000.0,15259000000.0,84550000000.0,4728000000.0,4728000000.0,4728000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 15:53:55+00:00,553000000.0,0.54,0.54,0.1575,1915000000.0,0.53,1262000000.0,1577000000.0,2655000000.0,2655000000.0,2573000000.0,82000000.0,6061000000.0,20587000000.0,130000000.0,,5939000000.0,6061000000.0,14526000000.0,755000000.0,,9984000000.0,4542000000.0,-625000000.0,3917000000.0,20587000000.0,4747000000.0,4747000000.0,4747000000.0
Comcast Corp,CMCSA,,1166691,2017.0,Q1TTM,2016-04-01,2017-03-31,,2022000000.0,1.92,1.92,0.61,7594000000.0,1.92,5249000000.0,6402000000.0,9459000000.0,9459000000.0,9117000000.0,342000000.0,24978000000.0,82533000000.0,448000000.0,,24253000000.0,24978000000.0,57555000000.0,2994000000.0,-30000000.0,40271000000.0,17284000000.0,-2576000000.0,14708000000.0,82533000000.0,4747000000.0,4747000000.0,4747000000.0
Comcast Corp,CMCSA,,1166691,2018.0,FY,2018-01-01,2018-12-31,2020-01-30 16:41:57+00:00,3843000000.0,2.56,2.56,0.76,9282000000.0,2.53,3731000000.0,9988000000.0,17167000000.0,17167000000.0,16968000000.0,199000000.0,46022000000.0,130402000000.0,-746000000.0,-482000000.0,36074000000.0,46022000000.0,84380000000.0,4031000000.0,,58705000000.0,25675000000.0,-4777000000.0,20898000000.0,130402000000.0,6628100000.0,6628100000.0,6706700000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q4,2018-10-01,2018-12-31,,2093000000.0,1.17,1.17,0.42,3212000000.0,1.17,837000000.0,5064000000.0,7887000000.0,7887000000.0,7748000000.0,139000000.0,25582000000.0,63741000000.0,-838000000.0,-141000000.0,16751000000.0,25582000000.0,38159000000.0,1618000000.0,,26979000000.0,11180000000.0,-2456000000.0,8724000000.0,63741000000.0,6628100000.0,6628100000.0,6706700000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 15:28:40+00:00,580000000.0,0.63,0.63,,2038000000.0,0.62,999000000.0,1667000000.0,2896000000.0,2896000000.0,2886000000.0,10000000.0,6711000000.0,22135000000.0,-111000000.0,-141000000.0,6444000000.0,6711000000.0,15424000000.0,830000000.0,,10588000000.0,4836000000.0,-941000000.0,3895000000.0,22135000000.0,4581000000.0,4581000000.0,4654800000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q3YTD,2018-01-01,2018-09-30,,1750000000.0,2.01,2.01,0.59,6070000000.0,2.01,2894000000.0,4924000000.0,9280000000.0,9280000000.0,9220000000.0,60000000.0,20440000000.0,66661000000.0,92000000.0,-341000000.0,19323000000.0,20440000000.0,46221000000.0,2413000000.0,,31726000000.0,14495000000.0,-2321000000.0,12174000000.0,66661000000.0,4581000000.0,4581000000.0,4654800000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q3TTM,2017-10-01,2018-09-30,,3368000000.0,6.4,6.4,2.24,9102000000.0,6.4,-8321000000.0,9355000000.0,29545000000.0,29545000000.0,29299000000.0,246000000.0,41621000000.0,121686000000.0,70000000.0,-678000000.0,33817000000.0,41621000000.0,80065000000.0,3947000000.0,,54964000000.0,25101000000.0,-3877000000.0,21224000000.0,121686000000.0,4581000000.0,4581000000.0,4654800000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 15:37:50+00:00,582000000.0,0.7,0.7,,2021000000.0,0.69,1077000000.0,1653000000.0,3208000000.0,3208000000.0,3216000000.0,-8000000.0,6300000000.0,21735000000.0,77000000.0,-200000000.0,6365000000.0,6300000000.0,15435000000.0,806000000.0,,10421000000.0,5014000000.0,-729000000.0,4285000000.0,21735000000.0,4594300000.0,4594300000.0,4660900000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q2YTD,2018-01-01,2018-06-30,,1170000000.0,1.38,1.38,0.38,4032000000.0,1.38,1895000000.0,3257000000.0,6384000000.0,6384000000.0,6334000000.0,50000000.0,13729000000.0,44526000000.0,203000000.0,-200000000.0,12879000000.0,13729000000.0,30797000000.0,1583000000.0,,21138000000.0,9659000000.0,-1380000000.0,8279000000.0,44526000000.0,4594300000.0,4594300000.0,4660900000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q2TTM,2017-07-01,2018-06-30,,3343000000.0,6.32,6.32,2.2,9055000000.0,6.32,-7911000000.0,9292000000.0,29323000000.0,29323000000.0,29055000000.0,268000000.0,40969000000.0,120632000000.0,251000000.0,-979000000.0,33908000000.0,40969000000.0,79663000000.0,3883000000.0,,54619000000.0,25044000000.0,-3632000000.0,21412000000.0,120632000000.0,4594300000.0,4594300000.0,4660900000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 15:33:21+00:00,588000000.0,0.67,0.67,0.19,2011000000.0,0.66,818000000.0,1604000000.0,3176000000.0,3176000000.0,3118000000.0,58000000.0,7429000000.0,22791000000.0,126000000.0,,6514000000.0,7429000000.0,15362000000.0,777000000.0,,10717000000.0,4645000000.0,-651000000.0,3994000000.0,22791000000.0,4653700000.0,4653700000.0,4724200000.0
Comcast Corp,CMCSA,,1166691,2018.0,Q1TTM,2017-04-01,2018-03-31,,3298000000.0,6.09,6.09,2.15,9004000000.0,6.09,-7621000000.0,9352000000.0,28657000000.0,28657000000.0,28360000000.0,297000000.0,40999000000.0,120183000000.0,273000000.0,-779000000.0,33711000000.0,40999000000.0,79184000000.0,3835000000.0,,54586000000.0,24598000000.0,-3562000000.0,21036000000.0,120183000000.0,4653700000.0,4653700000.0,4724200000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q4,2019-10-01,2019-12-31,,2181000000.0,0.69,0.69,-0.21,3125000000.0,0.68,1181000000.0,4624000000.0,9164000000.0,9164000000.0,8946000000.0,218000000.0,23762000000.0,62419000000.0,323000000.0,,16854000000.0,23762000000.0,38657000000.0,1851000000.0,,26784000000.0,11873000000.0,-1528000000.0,10345000000.0,62419000000.0,6564800000.0,6564800000.0,6657600000.0
Comcast Corp,CMCSA,,1166691,2019.0,FY,2019-01-01,2019-12-31,2020-01-30 16:41:57+00:00,5396000000.0,2.87,2.87,0.84,9686000000.0,2.83,3993000000.0,10298000000.0,19287000000.0,19287000000.0,18841000000.0,446000000.0,48902000000.0,142963000000.0,834000000.0,0.0,40930000000.0,48902000000.0,94061000000.0,5305000000.0,,66310000000.0,27751000000.0,-4471000000.0,23280000000.0,142963000000.0,6564800000.0,6564800000.0,6657600000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 15:28:40+00:00,1056000000.0,0.71,0.71,,2124000000.0,0.7,775000000.0,1901000000.0,3288000000.0,3288000000.0,3217000000.0,71000000.0,8316000000.0,26827000000.0,-110000000.0,0.0,8090000000.0,8316000000.0,18511000000.0,1167000000.0,,13171000000.0,5340000000.0,-1277000000.0,4063000000.0,26827000000.0,4531000000.0,4531000000.0,4595700000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q3YTD,2019-01-01,2019-09-30,,3215000000.0,2.18,2.18,0.66,6561000000.0,2.18,2812000000.0,5674000000.0,10123000000.0,10123000000.0,9895000000.0,228000000.0,25140000000.0,80544000000.0,511000000.0,,24076000000.0,25140000000.0,55404000000.0,3454000000.0,,39526000000.0,15878000000.0,-2943000000.0,12935000000.0,80544000000.0,4531000000.0,4531000000.0,4595700000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q3TTM,2018-10-01,2019-09-30,,5308000000.0,3.89,3.89,1.28,9773000000.0,3.89,3649000000.0,10738000000.0,18010000000.0,18010000000.0,17643000000.0,367000000.0,50722000000.0,144285000000.0,-327000000.0,-141000000.0,40827000000.0,50722000000.0,93563000000.0,5072000000.0,,66505000000.0,27058000000.0,-5399000000.0,21659000000.0,144285000000.0,4531000000.0,4531000000.0,4595700000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 15:37:50+00:00,1079000000.0,0.69,0.69,,2197000000.0,0.68,961000000.0,1885000000.0,3203000000.0,3203000000.0,3125000000.0,78000000.0,8255000000.0,26858000000.0,-55000000.0,0.0,8086000000.0,8255000000.0,18603000000.0,1137000000.0,,13247000000.0,5356000000.0,-1192000000.0,4164000000.0,26858000000.0,4529000000.0,4529000000.0,4595600000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q2YTD,2019-01-01,2019-06-30,,2159000000.0,1.47,1.47,0.44,4437000000.0,1.47,2037000000.0,3773000000.0,6835000000.0,6835000000.0,6678000000.0,157000000.0,16824000000.0,53717000000.0,621000000.0,,15986000000.0,16824000000.0,36893000000.0,2287000000.0,,26355000000.0,10538000000.0,-1666000000.0,8872000000.0,53717000000.0,4529000000.0,4529000000.0,4595600000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q2TTM,2018-07-01,2019-06-30,,4832000000.0,3.82,3.82,1.25,9687000000.0,3.82,3873000000.0,10504000000.0,17618000000.0,17618000000.0,17312000000.0,306000000.0,49117000000.0,139593000000.0,-328000000.0,-282000000.0,39181000000.0,49117000000.0,90476000000.0,4735000000.0,,63922000000.0,26554000000.0,-5063000000.0,21491000000.0,139593000000.0,4529000000.0,4529000000.0,4595600000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 15:24:15+00:00,1080000000.0,0.78,0.78,0.21,2240000000.0,0.77,1076000000.0,1888000000.0,3632000000.0,3632000000.0,3553000000.0,79000000.0,8569000000.0,26859000000.0,676000000.0,,7900000000.0,8569000000.0,18290000000.0,1150000000.0,,13108000000.0,5182000000.0,-474000000.0,4708000000.0,26859000000.0,4555100000.0,4555100000.0,4614300000.0
Comcast Corp,CMCSA,,1166691,2019.0,Q1TTM,2018-04-01,2019-03-31,,4335000000.0,3.82,3.82,1.23,9511000000.0,3.82,3989000000.0,10272000000.0,17623000000.0,17623000000.0,17403000000.0,220000000.0,47162000000.0,134470000000.0,-196000000.0,-482000000.0,37460000000.0,47162000000.0,87308000000.0,4404000000.0,,61096000000.0,26212000000.0,-4600000000.0,21612000000.0,134470000000.0,4555100000.0,4555100000.0,4614300000.0
Comcast Corp,CMCSA,,1166691,2020.0,Q1TTM,2019-04-01,2020-03-31,,5473000000.0,2.56,2.56,0.02,9553000000.0,2.52,3617000000.0,10348000000.0,17879000000.0,17879000000.0,17435000000.0,444000000.0,48634000000.0,142713000000.0,-558000000.0,,41284000000.0,48634000000.0,94079000000.0,5367000000.0,,66658000000.0,27421000000.0,-5925000000.0,21496000000.0,142713000000.0,4568100000.0,4568100000.0,4667400000.0
Comcast Corp,CMCSA,,1166691,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 15:24:15+00:00,1157000000.0,0.47,0.47,0.23,2107000000.0,0.46,700000000.0,1938000000.0,2224000000.0,2224000000.0,2147000000.0,77000000.0,8301000000.0,26609000000.0,-716000000.0,,8254000000.0,8301000000.0,18308000000.0,1212000000.0,,13456000000.0,4852000000.0,-1928000000.0,2924000000.0,26609000000.0,4568100000.0,4568100000.0,4667400000.0
