company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q3TTM,2013-09-30,2014-09-28,,4213000000.0,1.7,1.7,1.02,1.67,3005000000.0,10505000000.0,10493000000.0,16000000.0,10475000000.0,30000000.0,9669000000.0,50045000000.0,,,,279000000.0,925000000.0,6995000000.0,755000000.0,14268000000.0,9669000000.0,40376000000.0,,27156000000.0,13220000000.0,279000000.0,13498000000.0,50045000000.0,6347600000.0,6330000000.0,6403000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q2,2014-03-31,2014-06-29,2015-08-06 16:29:04+00:00,1001000000.0,0.46,0.46,0.26,0.45,1082000000.0,2921000000.0,2921000000.0,0.0,2912000000.0,9000000.0,2462000000.0,12773000000.0,,,,53000000.0,,1759000000.0,81000000.0,3520000000.0,2462000000.0,10311000000.0,,6361000000.0,3950000000.0,53000000.0,4003000000.0,12773000000.0,6330400000.0,6368000000.0,6444000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q2YTD,2014-01-01,2014-06-29,,2118000000.0,0.82,0.82,0.52,0.81,1664000000.0,5259000000.0,5186000000.0,73000000.0,5241000000.0,18000000.0,4507000000.0,24126000000.0,,,,-570000000.0,,3382000000.0,139000000.0,6560000000.0,4507000000.0,19619000000.0,,12199000000.0,7420000000.0,-570000000.0,6850000000.0,24126000000.0,6330400000.0,6368000000.0,6444000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q2TTM,2013-07-01,2014-06-29,,4358000000.0,1.67,1.67,1.0,1.64,3079000000.0,10432000000.0,10405000000.0,27000000.0,10399000000.0,33000000.0,9588000000.0,50327000000.0,,,,-38000000.0,925000000.0,6820000000.0,1007000000.0,14107000000.0,9588000000.0,40739000000.0,,27217000000.0,13522000000.0,-38000000.0,13484000000.0,50327000000.0,6330400000.0,6368000000.0,6444000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q1,2014-01-01,2014-03-30,2015-05-07 15:26:29+00:00,1117000000.0,0.36,0.36,0.26,0.36,582000000.0,2338000000.0,2265000000.0,73000000.0,2329000000.0,9000000.0,2045000000.0,11353000000.0,,,,-623000000.0,,1623000000.0,58000000.0,3040000000.0,2045000000.0,9308000000.0,,5838000000.0,3470000000.0,-623000000.0,2847000000.0,11353000000.0,6469400000.0,6389000000.0,6476000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q1TTM,2013-04-01,2014-03-30,,4497000000.0,3.21,3.21,0.98,3.17,3779000000.0,21645000000.0,11059000000.0,10586000000.0,21582000000.0,63000000.0,9368000000.0,50527000000.0,,,,-91000000.0,-145000000.0,6591000000.0,1109000000.0,14178000000.0,9368000000.0,41159000000.0,,26230000000.0,14929000000.0,-91000000.0,14838000000.0,50527000000.0,6469400000.0,6389000000.0,6476000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,FY,2015-01-01,2015-12-31,2017-02-23 16:30:32+00:00,3728000000.0,1.13,1.13,1.12,1.11,1990000000.0,6986000000.0,6975000000.0,,6960000000.0,26000000.0,9648000000.0,48851000000.0,,,,-2860000000.0,,7690000000.0,1152000000.0,14809000000.0,9648000000.0,39203000000.0,,27379000000.0,11824000000.0,-2860000000.0,8965000000.0,48851000000.0,6159300000.0,6176000000.0,6257000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q4,2015-09-28,2015-12-31,,979000000.0,-0.03,-0.03,0.28,-0.03,-188000000.0,-169000000.0,-166000000.0,-14000000.0,-172000000.0,2000000.0,3411000000.0,14047000000.0,11000000.0,1000000.0,-1000000.0,-2187000000.0,,2349000000.0,425000000.0,5049000000.0,3411000000.0,10636000000.0,,8802000000.0,1834000000.0,-2190000000.0,-353000000.0,14047000000.0,6159300000.0,6176000000.0,6257000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q3,2015-06-29,2015-09-27,2016-11-10 17:15:16+00:00,937000000.0,0.35,0.35,0.28,0.34,567000000.0,2139000000.0,2130000000.0,8000000.0,2130000000.0,9000000.0,2219000000.0,12087000000.0,,,,-661000000.0,,1722000000.0,581000000.0,3270000000.0,2219000000.0,9868000000.0,,6510000000.0,3358000000.0,-661000000.0,2697000000.0,12087000000.0,6085700000.0,6168000000.0,6243000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q3YTD,2015-01-01,2015-09-27,,2749000000.0,1.16,1.16,0.84,1.14,2178000000.0,7155000000.0,7141000000.0,14000000.0,7132000000.0,24000000.0,6237000000.0,34804000000.0,,,,-670000000.0,,5341000000.0,727000000.0,9760000000.0,6237000000.0,28567000000.0,,18577000000.0,9990000000.0,-670000000.0,9318000000.0,34804000000.0,6085700000.0,6168000000.0,6243000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q3TTM,2014-09-29,2015-09-27,,3698000000.0,1.36,1.36,1.1,1.33,2723000000.0,8392000000.0,8398000000.0,-59000000.0,8360000000.0,32000000.0,8939000000.0,47922000000.0,49000000.0,,,-1015000000.0,,8550000000.0,857000000.0,13741000000.0,8939000000.0,38983000000.0,,26846000000.0,12137000000.0,-1015000000.0,11121000000.0,47922000000.0,6085700000.0,6168000000.0,6243000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q2,2015-03-30,2015-06-28,2016-08-11 16:59:40+00:00,872000000.0,0.43,0.43,0.28,0.42,905000000.0,2635000000.0,2635000000.0,1000000.0,2626000000.0,9000000.0,2180000000.0,11853000000.0,,,,-55000000.0,,1734000000.0,86000000.0,3386000000.0,2180000000.0,9673000000.0,,6078000000.0,3595000000.0,-55000000.0,3539000000.0,11853000000.0,6107000000.0,6159000000.0,6243000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q2YTD,2015-01-01,2015-06-28,,1812000000.0,0.81,0.81,0.56,0.8,1611000000.0,5016000000.0,5011000000.0,6000000.0,5002000000.0,15000000.0,4018000000.0,22717000000.0,,,,-9000000.0,,3619000000.0,146000000.0,6490000000.0,4018000000.0,18699000000.0,,12067000000.0,6632000000.0,-9000000.0,6621000000.0,22717000000.0,6107000000.0,6159000000.0,6243000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q2TTM,2014-06-30,2015-06-28,,3733000000.0,1.43,1.43,1.08,1.41,3067000000.0,8925000000.0,8944000000.0,-67000000.0,8896000000.0,29000000.0,9088000000.0,48196000000.0,49000000.0,,,-448000000.0,,8630000000.0,257000000.0,14027000000.0,9088000000.0,39108000000.0,,26647000000.0,12461000000.0,-448000000.0,12011000000.0,48196000000.0,6107000000.0,6159000000.0,6243000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q1,2015-01-01,2015-03-29,2016-05-12 16:53:45+00:00,940000000.0,0.38,0.38,0.28,0.38,706000000.0,2381000000.0,2376000000.0,5000000.0,2376000000.0,6000000.0,1838000000.0,10864000000.0,,,,46000000.0,,1885000000.0,60000000.0,3104000000.0,1838000000.0,9026000000.0,,5989000000.0,3037000000.0,46000000.0,3082000000.0,10864000000.0,6252600000.0,6203000000.0,6292000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q1TTM,2014-03-31,2015-03-29,,3862000000.0,1.46,1.46,1.06,1.44,3244000000.0,9211000000.0,9230000000.0,-68000000.0,9182000000.0,29000000.0,9370000000.0,49116000000.0,49000000.0,,,-340000000.0,,8655000000.0,252000000.0,14161000000.0,9370000000.0,39746000000.0,,26930000000.0,12816000000.0,-340000000.0,12475000000.0,49116000000.0,6252600000.0,6203000000.0,6292000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 14:35:32+00:00,4056000000.0,1.18,1.18,1.22,1.17,1123000000.0,7246000000.0,7229000000.0,17000000.0,7215000000.0,31000000.0,12322000000.0,52824000000.0,,,,-3794000000.0,,7892000000.0,1565000000.0,14844000000.0,12322000000.0,40502000000.0,,28357000000.0,12145000000.0,-3794000000.0,8351000000.0,52824000000.0,6114400000.0,6089000000.0,6159000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q4,2016-10-03,2016-12-31,,1121000000.0,0.13,0.13,-0.9,0.13,14000000.0,780000000.0,764000000.0,16000000.0,775000000.0,6000000.0,3212000000.0,13627000000.0,,,,-979000000.0,,2532000000.0,577000000.0,4429000000.0,3212000000.0,10415000000.0,,8659000000.0,1756000000.0,-979000000.0,776000000.0,13627000000.0,6114400000.0,6089000000.0,6159000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q3,2016-07-04,2016-10-02,2017-11-09 16:04:36+00:00,968000000.0,0.22,0.22,0.3,0.22,249000000.0,1355000000.0,1355000000.0,0.0,1355000000.0,0.0,3085000000.0,13045000000.0,,,,-1417000000.0,,1881000000.0,531000000.0,3559000000.0,3085000000.0,9960000000.0,,6939000000.0,3021000000.0,-1417000000.0,1604000000.0,13045000000.0,6159100000.0,6066000000.0,6150000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q3YTD,2016-01-01,2016-10-02,,2935000000.0,1.05,1.05,0.9,1.04,1109000000.0,6466000000.0,6465000000.0,1000000.0,6440000000.0,25000000.0,9110000000.0,39197000000.0,,,,-2815000000.0,,5360000000.0,988000000.0,10415000000.0,9110000000.0,30087000000.0,,19698000000.0,10389000000.0,-2815000000.0,7575000000.0,39197000000.0,6159100000.0,6066000000.0,6150000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q3TTM,2015-09-28,2016-10-02,,3914000000.0,1.02,1.02,1.18,1.01,921000000.0,6297000000.0,6299000000.0,-13000000.0,6268000000.0,27000000.0,12521000000.0,53244000000.0,,,,-5005000000.0,,7709000000.0,1413000000.0,15464000000.0,12521000000.0,40723000000.0,,28500000000.0,12223000000.0,-5005000000.0,7222000000.0,53244000000.0,6159100000.0,6066000000.0,6150000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q2,2016-04-04,2016-07-03,2017-08-10 16:09:11+00:00,961000000.0,0.34,0.34,0.3,0.33,347000000.0,2063000000.0,2062000000.0,1000000.0,2047000000.0,16000000.0,3174000000.0,13147000000.0,,,,-1068000000.0,,1748000000.0,316000000.0,3471000000.0,3174000000.0,9973000000.0,,6496000000.0,3477000000.0,-1068000000.0,2410000000.0,13147000000.0,6020600000.0,6068000000.0,6149000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q2YTD,2016-01-01,2016-07-03,,1967000000.0,0.83,0.83,0.6,0.82,860000000.0,5111000000.0,5110000000.0,1000000.0,5085000000.0,25000000.0,6025000000.0,26152000000.0,,,,-1398000000.0,,3479000000.0,457000000.0,6856000000.0,6025000000.0,20127000000.0,,12759000000.0,7368000000.0,-1398000000.0,5971000000.0,26152000000.0,6020600000.0,6068000000.0,6149000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q2TTM,2015-06-29,2016-07-03,,3883000000.0,1.15,1.15,1.16,1.13,1239000000.0,7081000000.0,7074000000.0,-5000000.0,7043000000.0,36000000.0,11655000000.0,52286000000.0,,,,-4249000000.0,,7550000000.0,1463000000.0,15175000000.0,11655000000.0,40631000000.0,,28071000000.0,12560000000.0,-4249000000.0,8315000000.0,52286000000.0,6020600000.0,6068000000.0,6149000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q1,2016-01-01,2016-04-03,2017-05-11 16:20:31+00:00,1006000000.0,0.49,0.49,0.3,0.49,513000000.0,3048000000.0,3048000000.0,0.0,3038000000.0,9000000.0,2851000000.0,13005000000.0,,,,-330000000.0,,1731000000.0,141000000.0,3385000000.0,2851000000.0,10154000000.0,,6263000000.0,3891000000.0,-330000000.0,3561000000.0,13005000000.0,6200000000.0,6150000000.0,6225000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q1TTM,2015-03-30,2016-04-03,,3794000000.0,1.24,1.24,1.14,1.22,1797000000.0,7653000000.0,7647000000.0,-5000000.0,7622000000.0,29000000.0,10661000000.0,50992000000.0,,,,-3236000000.0,,7536000000.0,1233000000.0,15090000000.0,10661000000.0,40331000000.0,,27653000000.0,12678000000.0,-3236000000.0,9444000000.0,50992000000.0,6200000000.0,6150000000.0,6225000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 14:15:12+00:00,4758000000.0,3.57,3.57,1.3,3.52,-9049000000.0,21355000000.0,21353000000.0,2000000.0,21308000000.0,47000000.0,11228000000.0,52544000000.0,,,,-1416000000.0,0.0,7683000000.0,351000000.0,14804000000.0,11228000000.0,41316000000.0,,27596000000.0,13720000000.0,-1416000000.0,12305000000.0,52544000000.0,5968600000.0,5970000000.0,6058000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q4,2017-10-02,2017-12-31,,1187000000.0,2.05,2.05,-0.96,2.03,-11336000000.0,12289000000.0,12288000000.0,,12274000000.0,15000000.0,3256000000.0,13701000000.0,,,,-1352000000.0,,2315000000.0,83000000.0,4555000000.0,3256000000.0,10445000000.0,,8140000000.0,2305000000.0,-1352000000.0,954000000.0,13701000000.0,5968600000.0,5970000000.0,6058000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q3,2017-07-03,2017-10-01,2018-11-08 16:42:41+00:00,1177000000.0,0.48,0.48,0.32,0.47,727000000.0,2858000000.0,2858000000.0,0.0,2840000000.0,18000000.0,2844000000.0,13168000000.0,,,,-79000000.0,,1865000000.0,114000000.0,3504000000.0,2844000000.0,10324000000.0,,6660000000.0,3664000000.0,-79000000.0,3585000000.0,13168000000.0,5916700000.0,5951000000.0,6041000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q3YTD,2017-01-01,2017-10-01,,3571000000.0,1.52,1.52,0.96,1.49,2287000000.0,9066000000.0,9065000000.0,2000000.0,9034000000.0,32000000.0,7972000000.0,38843000000.0,,,,-64000000.0,,5368000000.0,268000000.0,10249000000.0,7972000000.0,30871000000.0,,19456000000.0,11415000000.0,-64000000.0,11351000000.0,38843000000.0,5916700000.0,5951000000.0,6041000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q3TTM,2016-10-03,2017-10-01,,4692000000.0,1.65,1.65,0.06,1.62,2301000000.0,9846000000.0,9829000000.0,18000000.0,9809000000.0,38000000.0,11184000000.0,52470000000.0,,,,-1043000000.0,,7900000000.0,845000000.0,14678000000.0,11184000000.0,41286000000.0,,28115000000.0,13171000000.0,-1043000000.0,12127000000.0,52470000000.0,5916700000.0,5951000000.0,6041000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q2,2017-04-03,2017-07-02,2018-08-09 16:29:29+00:00,1208000000.0,0.52,0.52,0.32,0.51,739000000.0,3078000000.0,3077000000.0,2000000.0,3073000000.0,5000000.0,2660000000.0,12896000000.0,,,,75000000.0,,1787000000.0,70000000.0,3430000000.0,2660000000.0,10236000000.0,,6495000000.0,3741000000.0,75000000.0,3815000000.0,12896000000.0,5909600000.0,5958000000.0,6037000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q2YTD,2017-01-01,2017-07-02,,2394000000.0,1.04,1.04,0.64,1.02,1560000000.0,6208000000.0,6207000000.0,2000000.0,6194000000.0,14000000.0,5128000000.0,25675000000.0,,,,15000000.0,,3503000000.0,154000000.0,6745000000.0,5128000000.0,20547000000.0,,12796000000.0,7751000000.0,15000000.0,7766000000.0,25675000000.0,5909600000.0,5958000000.0,6037000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q2TTM,2016-07-04,2017-07-02,,4483000000.0,1.39,1.39,0.04,1.37,1823000000.0,8343000000.0,8326000000.0,18000000.0,8324000000.0,20000000.0,11425000000.0,52347000000.0,,,,-2381000000.0,,7916000000.0,1262000000.0,14733000000.0,11425000000.0,40922000000.0,,28394000000.0,12528000000.0,-2381000000.0,10146000000.0,52347000000.0,5909600000.0,5958000000.0,6037000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q1,2017-01-01,2017-04-02,2018-05-10 13:32:01+00:00,1186000000.0,0.52,0.52,0.32,0.51,821000000.0,3130000000.0,3130000000.0,0.0,3121000000.0,9000000.0,2468000000.0,12779000000.0,,,,-60000000.0,,1716000000.0,84000000.0,3315000000.0,2468000000.0,10311000000.0,,6301000000.0,4010000000.0,-60000000.0,3951000000.0,12779000000.0,6001900000.0,6006000000.0,6092000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q1TTM,2016-04-04,2017-04-02,,4236000000.0,1.21,1.21,0.02,1.19,1431000000.0,7328000000.0,7311000000.0,17000000.0,7298000000.0,31000000.0,11939000000.0,52598000000.0,,,,-3524000000.0,,7877000000.0,1508000000.0,14774000000.0,11939000000.0,40659000000.0,,28395000000.0,12264000000.0,-3524000000.0,8741000000.0,52598000000.0,6001900000.0,6006000000.0,6092000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 14:15:12+00:00,4893000000.0,1.9,1.9,1.38,1.87,706000000.0,11188000000.0,11179000000.0,10000000.0,11153000000.0,36000000.0,11248000000.0,53647000000.0,,,,-2116000000.0,0.0,8006000000.0,1044000000.0,14455000000.0,11248000000.0,42399000000.0,,28398000000.0,14001000000.0,-2116000000.0,11885000000.0,53647000000.0,5870000000.0,5872000000.0,5977000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q4,2018-10-01,2018-12-31,,1253000000.0,-0.06,-0.06,-0.68,-0.06,-564000000.0,-383000000.0,-382000000.0,,-394000000.0,12000000.0,3075000000.0,13977000000.0,,,,-3259000000.0,,2458000000.0,872000000.0,4007000000.0,3075000000.0,10902000000.0,,8590000000.0,2312000000.0,-3259000000.0,-946000000.0,13977000000.0,5870000000.0,5872000000.0,5977000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q3,2018-07-02,2018-09-30,2019-11-07 15:55:42+00:00,1253000000.0,0.7,0.7,,0.69,66000000.0,4122000000.0,4111000000.0,11000000.0,4114000000.0,8000000.0,2694000000.0,13298000000.0,,,,414000000.0,,2008000000.0,85000000.0,3494000000.0,2694000000.0,10604000000.0,0.0,6840000000.0,3764000000.0,414000000.0,4177000000.0,13298000000.0,5877100000.0,5875000000.0,5986000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q3YTD,2018-01-01,2018-09-30,,3640000000.0,1.96,1.96,0.68,1.93,1270000000.0,11571000000.0,11561000000.0,10000000.0,11547000000.0,24000000.0,8173000000.0,39670000000.0,,,,1143000000.0,,5548000000.0,172000000.0,10448000000.0,8173000000.0,31497000000.0,,19808000000.0,11689000000.0,1143000000.0,12831000000.0,39670000000.0,5877100000.0,5875000000.0,5986000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q3TTM,2017-10-02,2018-09-30,,4827000000.0,4.01,4.01,-0.28,3.96,-10066000000.0,23860000000.0,23849000000.0,10000000.0,23821000000.0,39000000.0,11429000000.0,53371000000.0,,,,-209000000.0,,7863000000.0,255000000.0,15003000000.0,11429000000.0,41942000000.0,,27948000000.0,13994000000.0,-209000000.0,13785000000.0,53371000000.0,5877100000.0,5875000000.0,5986000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q2,2018-04-02,2018-07-01,2019-08-08 16:23:48+00:00,1191000000.0,0.66,0.66,0.34,0.65,648000000.0,3879000000.0,3879000000.0,0.0,3872000000.0,7000000.0,2916000000.0,13466000000.0,,,,551000000.0,,1797000000.0,44000000.0,3542000000.0,2916000000.0,10550000000.0,,6574000000.0,3976000000.0,551000000.0,4527000000.0,13466000000.0,5866700000.0,5866000000.0,5952000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q2YTD,2018-01-01,2018-07-01,,2387000000.0,1.26,1.26,0.68,1.24,1204000000.0,7449000000.0,7450000000.0,-1000000.0,7433000000.0,16000000.0,5479000000.0,26372000000.0,,,,729000000.0,,3540000000.0,87000000.0,6954000000.0,5479000000.0,20893000000.0,,12968000000.0,7925000000.0,729000000.0,8654000000.0,26372000000.0,5866700000.0,5866000000.0,5952000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q2TTM,2017-07-03,2018-07-01,,4751000000.0,3.79,3.79,0.04,3.74,-9405000000.0,22596000000.0,22596000000.0,-1000000.0,22547000000.0,49000000.0,11579000000.0,53241000000.0,,,,-702000000.0,,7720000000.0,284000000.0,15013000000.0,11579000000.0,41662000000.0,,27768000000.0,13894000000.0,-702000000.0,13193000000.0,53241000000.0,5866700000.0,5866000000.0,5952000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q1,2018-01-01,2018-04-01,2018-05-10 13:32:01+00:00,1196000000.0,0.6,0.6,0.34,0.59,556000000.0,3570000000.0,3571000000.0,-1000000.0,3561000000.0,9000000.0,2563000000.0,12906000000.0,,,,178000000.0,,1743000000.0,43000000.0,3412000000.0,2563000000.0,10343000000.0,,6394000000.0,3949000000.0,178000000.0,4127000000.0,12906000000.0,5935000000.0,5957000000.0,6057000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q1TTM,2017-04-03,2018-04-01,,4768000000.0,3.65,3.65,0.02,3.6,-9314000000.0,21795000000.0,21794000000.0,1000000.0,21748000000.0,47000000.0,11323000000.0,52671000000.0,,,,-1178000000.0,,7710000000.0,310000000.0,14901000000.0,11323000000.0,41348000000.0,,27689000000.0,13659000000.0,-1178000000.0,12481000000.0,52671000000.0,5935000000.0,5957000000.0,6057000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 14:15:12+00:00,4610000000.0,2.92,2.92,1.46,2.87,1384000000.0,16302000000.0,16298000000.0,4000000.0,16273000000.0,29000000.0,10219000000.0,51750000000.0,,,,-3578000000.0,,8650000000.0,747000000.0,14350000000.0,10219000000.0,41531000000.0,8086000000.0,28357000000.0,13174000000.0,4508000000.0,17682000000.0,51750000000.0,5572900000.0,5569000000.0,5675000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q4,2019-09-30,2019-12-31,,1031000000.0,-0.06,-0.06,-0.36,-0.06,-1181000000.0,-327000000.0,-327000000.0,,-337000000.0,9000000.0,2608000000.0,12688000000.0,,,,-3041000000.0,,2822000000.0,451000000.0,4240000000.0,2608000000.0,10080000000.0,-1000000.0,8544000000.0,1536000000.0,-3042000000.0,-1509000000.0,12688000000.0,5572900000.0,5569000000.0,5675000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q3YTD,2019-01-01,2019-09-29,,3579000000.0,2.98,2.98,0.36,2.93,2565000000.0,16629000000.0,16625000000.0,4000000.0,16610000000.0,20000000.0,7611000000.0,39062000000.0,,,,-537000000.0,,5828000000.0,296000000.0,10110000000.0,7611000000.0,31451000000.0,8087000000.0,19813000000.0,11638000000.0,7550000000.0,19191000000.0,39062000000.0,5565200000.0,5545000000.0,5649000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q3TTM,2018-10-01,2019-09-29,,4832000000.0,2.92,2.92,-0.32,2.87,2001000000.0,16246000000.0,16243000000.0,4000000.0,16216000000.0,32000000.0,10686000000.0,53039000000.0,,,,-3796000000.0,,8286000000.0,1168000000.0,14117000000.0,10686000000.0,42353000000.0,8087000000.0,28403000000.0,13950000000.0,4291000000.0,18245000000.0,53039000000.0,5565200000.0,5545000000.0,5649000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q3,2019-07-01,2019-09-29,2019-11-07 15:55:42+00:00,1212000000.0,1.38,1.38,,1.36,3047000000.0,7684000000.0,7680000000.0,4000000.0,7680000000.0,4000000.0,2602000000.0,12680000000.0,,,,-319000000.0,,2283000000.0,365000000.0,3260000000.0,2602000000.0,10078000000.0,8087000000.0,7120000000.0,2958000000.0,7768000000.0,10727000000.0,12680000000.0,5565200000.0,5545000000.0,5649000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q2YTD,2019-01-01,2019-06-30,,2367000000.0,1.6,1.6,0.36,1.57,-482000000.0,8945000000.0,8945000000.0,,8930000000.0,16000000.0,5009000000.0,26382000000.0,,,,-218000000.0,,3545000000.0,-69000000.0,6850000000.0,5009000000.0,21373000000.0,,12693000000.0,8680000000.0,-218000000.0,8464000000.0,26382000000.0,5545100000.0,5562000000.0,5672000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q2TTM,2018-07-02,2019-06-30,,4873000000.0,2.24,2.24,-0.32,2.2,-980000000.0,12684000000.0,12674000000.0,11000000.0,12650000000.0,36000000.0,10778000000.0,53657000000.0,,,,-3063000000.0,,8011000000.0,888000000.0,14351000000.0,10778000000.0,42879000000.0,,28123000000.0,14756000000.0,-3063000000.0,11695000000.0,53657000000.0,5545100000.0,5562000000.0,5672000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 16:23:48+00:00,1184000000.0,0.91,0.91,0.36,0.89,-915000000.0,5056000000.0,5056000000.0,0.0,5046000000.0,10000000.0,2576000000.0,13264000000.0,,,,-126000000.0,,1842000000.0,-115000000.0,3511000000.0,2576000000.0,10688000000.0,,6422000000.0,4266000000.0,-126000000.0,4141000000.0,13264000000.0,5545100000.0,5562000000.0,5672000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 10:42:57+00:00,1183000000.0,0.69,0.69,0.36,0.68,433000000.0,3889000000.0,3889000000.0,0.0,3884000000.0,6000000.0,2433000000.0,13118000000.0,,,,-92000000.0,,1703000000.0,46000000.0,3339000000.0,2433000000.0,10685000000.0,0.0,6271000000.0,4414000000.0,-92000000.0,4323000000.0,13118000000.0,5629000000.0,5635000000.0,5750000000.0
