company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,FY,,2014-12-31,2016-02-22 10:30:51+00:00,768000000.0,912000000.0,-1000000.0,1610000000.0,0.0,840000000.0,168000000.0,754000000.0,120000000.0,874000000.0,1280000000.0,445000000.0,-1000000.0,252000000.0,1959000000.0,,,174000000.0,159000000.0,100000000.0,,148000000.0,1003000000.0,5000000.0,177000000.0,5824000000.0,1744000000.0,2951000000.0,2900000000.0,1744000000.0,1743000000.0,3933000000.0,5824000000.0,2428000000.0,1033000000.0,0.0,-98000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q3,,2014-09-30,2014-10-27 17:56:35+00:00,926780000.0,685188000.0,-605000.0,1582972000.0,0.0,811813000.0,94961000.0,753060000.0,127297000.0,949720000.0,1108261000.0,424229000.0,8148000.0,319700000.0,1588798000.0,12858000.0,18623000.0,140429000.0,80371000.0,125358000.0,411000.0,140499000.0,896385000.0,5131000.0,166993000.0,5446345000.0,1632903000.0,2767711000.0,2634293000.0,1632903000.0,1641051000.0,3664795000.0,5446345000.0,2254405000.0,1030502000.0,,-74690000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q2,,2014-06-30,2014-07-21 18:08:13+00:00,670343000.0,610969000.0,2214000.0,1258797000.0,0.0,754698000.0,22472000.0,642613000.0,81359000.0,884890000.0,996965000.0,423905000.0,9786000.0,313946000.0,1394115000.0,13826000.0,24642000.0,107967000.0,73897000.0,104872000.0,451000.0,119671000.0,813765000.0,6135000.0,127348000.0,4682567000.0,1476165000.0,2324886000.0,2117707000.0,1476165000.0,1485951000.0,3076945000.0,4682567000.0,1933776000.0,959238000.0,,-94512000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q1,,2014-03-31,2014-04-21 18:48:55+00:00,614541000.0,570105000.0,-614000.0,1270792000.0,0.0,740033000.0,74260000.0,657551000.0,85134000.0,810970000.0,840152000.0,412699000.0,9512000.0,320393000.0,1298513000.0,20863000.0,28019000.0,80961000.0,70166000.0,88101000.0,1009000.0,120681000.0,764902000.0,6110000.0,99696000.0,4446447000.0,1412666000.0,2281849000.0,2021443000.0,1412666000.0,1422178000.0,2903588000.0,4446447000.0,1751899000.0,882145000.0,,-91655000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,FY,,2015-12-31,2017-02-21 16:40:20+00:00,976000000.0,1279000000.0,-10000000.0,1760000000.0,0.0,956000000.0,143000000.0,842000000.0,155000000.0,1216000000.0,1927000000.0,518000000.0,11000000.0,390000000.0,2505000000.0,,,177000000.0,170000000.0,115000000.0,,156000000.0,1358000000.0,5000000.0,176000000.0,7339000000.0,2157000000.0,3605000000.0,3629000000.0,2157000000.0,2168000000.0,5015000000.0,7339000000.0,3216000000.0,1386000000.0,0.0,-147000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q3,,2015-09-30,2015-10-26 17:49:41+00:00,1035000000.0,1281000000.0,-2000000.0,1665000000.0,0.0,909000000.0,66000000.0,849000000.0,161000000.0,1276000000.0,1992000000.0,488000000.0,2000000.0,488000000.0,2457000000.0,,,130000000.0,274000000.0,106000000.0,,156000000.0,1247000000.0,5000000.0,162000000.0,7322000000.0,2051000000.0,3596000000.0,3563000000.0,2051000000.0,2053000000.0,5113000000.0,7322000000.0,3238000000.0,1550000000.0,0.0,-103000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q2,,2015-06-30,2015-07-27 18:24:47+00:00,1004000000.0,1248000000.0,-4000000.0,1967000000.0,0.0,891000000.0,68000000.0,811000000.0,148000000.0,1139000000.0,1541000000.0,462000000.0,0.0,483000000.0,2381000000.0,,,121000000.0,330000000.0,101000000.0,,155000000.0,1154000000.0,5000000.0,140000000.0,7022000000.0,1940000000.0,3838000000.0,3458000000.0,1940000000.0,1940000000.0,4927000000.0,7022000000.0,2722000000.0,1469000000.0,0.0,-101000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q1,,2015-03-31,2015-04-27 19:06:04+00:00,1002000000.0,1245000000.0,-1000000.0,1666000000.0,0.0,870000000.0,117000000.0,786000000.0,131000000.0,1123000000.0,1527000000.0,450000000.0,0.0,528000000.0,2219000000.0,,,114000000.0,238000000.0,98000000.0,,155000000.0,1066000000.0,5000000.0,151000000.0,6696000000.0,1837000000.0,3590000000.0,3343000000.0,1837000000.0,1837000000.0,4704000000.0,6696000000.0,2656000000.0,1361000000.0,0.0,-98000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2016.0,FY,,2016-12-31,2018-02-20 16:27:58+00:00,3763000000.0,3215000000.0,-36000000.0,3930000000.0,0.0,4190000000.0,313000000.0,4712000000.0,1545000000.0,4651000000.0,4545000000.0,797000000.0,14000000.0,715000000.0,4543000000.0,,,95000000.0,869000000.0,138000000.0,,145000000.0,1920000000.0,4000000.0,505000000.0,20197000000.0,5895000000.0,8365000000.0,8623000000.0,5895000000.0,5909000000.0,14143000000.0,20197000000.0,11035000000.0,5520000000.0,0.0,-179000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2016.0,Q3,,2016-09-30,2016-10-24 20:17:57+00:00,3187000000.0,3445000000.0,46000000.0,2982000000.0,0.0,4154000000.0,573000000.0,4730000000.0,1566000000.0,3744000000.0,4568000000.0,725000000.0,14000000.0,922000000.0,4418000000.0,,,153000000.0,995000000.0,137000000.0,,148000000.0,1655000000.0,845000000.0,406000000.0,19634000000.0,5710000000.0,7755000000.0,9023000000.0,5710000000.0,5724000000.0,13762000000.0,19634000000.0,11154000000.0,4739000000.0,0.0,-145000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2016.0,Q2,,2016-06-30,2016-07-25 20:12:59+00:00,3218000000.0,3488000000.0,43000000.0,2710000000.0,0.0,4119000000.0,212000000.0,4707000000.0,1609000000.0,3649000000.0,4230000000.0,626000000.0,11000000.0,1212000000.0,4539000000.0,,,334000000.0,1346000000.0,137000000.0,,147000000.0,1510000000.0,845000000.0,443000000.0,19496000000.0,5529000000.0,7853000000.0,8814000000.0,5529000000.0,5540000000.0,13809000000.0,19496000000.0,11017000000.0,4995000000.0,0.0,-143000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2016.0,Q1,,2016-03-31,2016-04-25 21:06:02+00:00,3228000000.0,2529000000.0,10000000.0,3436000000.0,0.0,4084000000.0,197000000.0,4442000000.0,1646000000.0,4276000000.0,3973000000.0,580000000.0,12000000.0,1317000000.0,4442000000.0,,,317000000.0,1052000000.0,143000000.0,,144000000.0,1341000000.0,4000000.0,269000000.0,18652000000.0,5297000000.0,7551000000.0,7871000000.0,5297000000.0,5309000000.0,13199000000.0,18652000000.0,10521000000.0,5328000000.0,0.0,-138000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2017.0,FY,,2017-12-31,2019-02-19 17:08:14+00:00,4165000000.0,3413000000.0,-3000000.0,4072000000.0,0.0,4349000000.0,328000000.0,4749000000.0,1398000000.0,4695000000.0,5312000000.0,1104000000.0,14000000.0,687000000.0,4835000000.0,,,454000000.0,952000000.0,135000000.0,,12000000.0,2748000000.0,4000000.0,531000000.0,21855000000.0,6850000000.0,8703000000.0,9332000000.0,6850000000.0,6864000000.0,14979000000.0,21855000000.0,12048000000.0,5647000000.0,0.0,-244000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2017.0,Q3,,2017-09-30,2017-10-23 18:37:41+00:00,4804000000.0,3955000000.0,9000000.0,4281000000.0,0.0,4310000000.0,568000000.0,4712000000.0,1428000000.0,4717000000.0,4927000000.0,1003000000.0,13000000.0,829000000.0,4333000000.0,,,132000000.0,901000000.0,138000000.0,,20000000.0,2518000000.0,4000000.0,595000000.0,22000000000.0,6640000000.0,9660000000.0,9709000000.0,6640000000.0,6653000000.0,15327000000.0,22000000000.0,11337000000.0,5618000000.0,0.0,-197000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2017.0,Q2,,2017-06-30,2017-07-24 19:21:02+00:00,4238000000.0,3901000000.0,1000000.0,4425000000.0,0.0,4258000000.0,554000000.0,4712000000.0,1466000000.0,4716000000.0,4816000000.0,912000000.0,14000000.0,736000000.0,4170000000.0,,,149000000.0,1630000000.0,137000000.0,,136000000.0,2313000000.0,4000000.0,586000000.0,21840000000.0,6378000000.0,9648000000.0,8966000000.0,6378000000.0,6392000000.0,15312000000.0,21840000000.0,11280000000.0,6346000000.0,0.0,-194000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2017.0,Q1,,2017-03-31,2017-04-24 20:48:06+00:00,4275000000.0,3121000000.0,-21000000.0,4839000000.0,0.0,4224000000.0,633000000.0,4712000000.0,1504000000.0,4643000000.0,4636000000.0,841000000.0,14000000.0,723000000.0,4290000000.0,,,121000000.0,1295000000.0,140000000.0,,138000000.0,2059000000.0,4000000.0,725000000.0,21362000000.0,6070000000.0,9408000000.0,9202000000.0,6070000000.0,6084000000.0,15140000000.0,21362000000.0,11113000000.0,5938000000.0,0.0,-192000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2018.0,FY,,2018-12-31,2020-02-18 17:17:30+00:00,4051000000.0,5150000000.0,-56000000.0,5342000000.0,0.0,7449000000.0,385000000.0,7015000000.0,2239000000.0,6648000000.0,6861000000.0,1706000000.0,96000000.0,784000000.0,7497000000.0,,,527000000.0,1259000000.0,555000000.0,,10000000.0,3663000000.0,38000000.0,722000000.0,30901000000.0,10917000000.0,11998000000.0,11971000000.0,10917000000.0,11013000000.0,19878000000.0,30901000000.0,17197000000.0,7907000000.0,0.0,-139000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2018.0,Q3,,2018-09-30,2018-10-22 20:44:00+00:00,4550000000.0,4647000000.0,-79000000.0,6847000000.0,0.0,7395000000.0,286000000.0,6803000000.0,2423000000.0,6379000000.0,6272000000.0,1584000000.0,97000000.0,1000000000.0,7901000000.0,,,437000000.0,1276000000.0,550000000.0,,11000000.0,3422000000.0,4000000.0,594000000.0,31157000000.0,10653000000.0,13088000000.0,12741000000.0,10653000000.0,10750000000.0,20396000000.0,31157000000.0,16485000000.0,7655000000.0,0.0,-85000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2018.0,Q2,,2018-06-30,2018-07-23 19:18:35+00:00,3803000000.0,4067000000.0,-67000000.0,6707000000.0,0.0,7355000000.0,523000000.0,5346000000.0,1501000000.0,6275000000.0,5746000000.0,1327000000.0,87000000.0,1001000000.0,5532000000.0,,,503000000.0,1898000000.0,1943000000.0,,11000000.0,3403000000.0,4000000.0,602000000.0,28743000000.0,10610000000.0,12377000000.0,9862000000.0,10610000000.0,10697000000.0,18035000000.0,28743000000.0,15039000000.0,8173000000.0,0.0,-81000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2018.0,Q1,,2018-03-31,2018-04-23 20:26:19+00:00,4962000000.0,3648000000.0,-54000000.0,5668000000.0,0.0,4592000000.0,638000000.0,5295000000.0,1519000000.0,5172000000.0,5535000000.0,1250000000.0,77000000.0,1153000000.0,5286000000.0,,,455000000.0,1520000000.0,140000000.0,,8000000.0,3104000000.0,4000000.0,507000000.0,25170000000.0,7503000000.0,10976000000.0,10890000000.0,7503000000.0,7580000000.0,17582000000.0,25170000000.0,12944000000.0,6692000000.0,0.0,-139000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2019.0,FY,,2019-12-31,2020-04-28 07:01:33+00:00,4164000000.0,6247000000.0,134000000.0,12123000000.0,0.0,7647000000.0,383000000.0,6863000000.0,2063000000.0,13638000000.0,7717000000.0,2121000000.0,108000000.0,1090000000.0,8297000000.0,,,1249000000.0,1732000000.0,658000000.0,,33000000.0,4984000000.0,88000000.0,863000000.0,40994000000.0,12551000000.0,20323000000.0,12932000000.0,12551000000.0,12659000000.0,28302000000.0,40994000000.0,18550000000.0,15370000000.0,0.0,-214000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2019.0,Q3,,2019-09-30,2019-10-21 21:50:02+00:00,4010000000.0,5606000000.0,145000000.0,6215000000.0,0.0,7571000000.0,381000000.0,6872000000.0,2086000000.0,6975000000.0,7915000000.0,1993000000.0,94000000.0,832000000.0,8823000000.0,,,1274000000.0,1561000000.0,655000000.0,,31000000.0,4775000000.0,66000000.0,804000000.0,34252000000.0,12311000000.0,13457000000.0,13280000000.0,12311000000.0,12405000000.0,21816000000.0,34252000000.0,18802000000.0,8536000000.0,0.0,-180000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2019.0,Q2,,2019-06-30,2019-07-22 21:19:59+00:00,4032000000.0,5194000000.0,119000000.0,6875000000.0,0.0,7531000000.0,253000000.0,7126000000.0,2163000000.0,7047000000.0,7632000000.0,1878000000.0,94000000.0,762000000.0,8281000000.0,,,1343000000.0,2398000000.0,630000000.0,,22000000.0,4680000000.0,87000000.0,765000000.0,34368000000.0,12154000000.0,13596000000.0,12653000000.0,12154000000.0,12248000000.0,22098000000.0,34368000000.0,18894000000.0,9445000000.0,0.0,-176000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2019.0,Q1,,2019-03-31,2019-04-22 20:16:38+00:00,4641000000.0,5819000000.0,38000000.0,6345000000.0,0.0,7491000000.0,363000000.0,6981000000.0,2208000000.0,6775000000.0,7186000000.0,1800000000.0,94000000.0,755000000.0,8099000000.0,,,1196000000.0,2007000000.0,582000000.0,,10000000.0,4185000000.0,40000000.0,697000000.0,33569000000.0,11540000000.0,13616000000.0,13143000000.0,11540000000.0,11634000000.0,21925000000.0,33569000000.0,18153000000.0,8782000000.0,0.0,-174000000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2020.0,Q1,,2020-03-31,2020-04-28 07:01:33+00:00,8531000000.0,11304000000.0,-5000000.0,9308000000.0,0.0,19279000000.0,526000000.0,17417000000.0,8898000000.0,17150000000.0,10521000000.0,2439000000.0,107000000.0,2698000000.0,12465000000.0,,,1446000000.0,3938000000.0,1014000000.0,,36000000.0,5030000000.0,129000000.0,1386000000.0,66431000000.0,23549000000.0,24696000000.0,21651000000.0,23549000000.0,23656000000.0,42739000000.0,66431000000.0,39296000000.0,21088000000.0,0.0,-755000000.0
